"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","(Married) couple without C.","5.18","0","645","0","0","1.35","18.74","70.15","4.2","6.16","0","100","0","0"
"1984","16-34 y.","1-pers.-HH","15.7","0","344","0","0","5.96","99.88","100","12.32","19.08","0","100","0","0"
"1984","16-34 y.","Couple + C. GT 16 ","4.59","1.43","795","0","0","3.59","13.04","39.91","3.73","5.45","0","100","1.2414573431015","1.50549232959747"
"1984","16-34 y.","Couple + C. LE 16","10.3","4.15","1509","1.22","1.92","10.33","22.67","100","9.42","11.18","0","100","4.01242971420288","4.61528825759888"
"1984","16-34 y.","Couple + C. LE and GT 16","7.92","4.2","707","0.95","1.96","10.13","18.8","46.67","6.94","8.9","0","100","4.17422866821289","5.84924507141113"
"1984","16-34 y.","Single parent","16.73","4.04","287","0","0.53","21.06","59.61","100","13.59","19.87","0","100","3.72901201248169","6.65657663345337"
"1984","35-65 y.","(Married) couple without C.","2.58","0","1481","0","0","0","2.44","82.17","1.95","3.21","0","100","0","0"
"1984","35-65 y.","1-pers.-HH","8.35","0","511","0","0","0","20.47","100","6.24","10.46","0","100","0","0"
"1984","35-65 y.","Couple + C. GT 16 ","4.48","1.25","1150","0","0","3.29","12.88","41.14","3.81","5.15","0","100","1.18413949012756","1.37084174156189"
"1984","35-65 y.","Couple + C. LE 16","6.92","2.83","1568","1.04","1.63","5.75","15.04","100","6.22","7.62","0","100","3.15839171409607","3.57680916786194"
"1984","35-65 y.","Couple + C. LE and GT 16","7.26","3.96","1013","1.13","2.21","8.14","16.72","46.67","6.47","8.05","0","100","3.9584789276123","4.84688854217529"
"1984","35-65 y.","Single parent","12","3.24","264","0","0","13.72","33.8","100","9.3","14.7","0","100","2.76925849914551","5.35302734375"
"1984","66 and older","(Married) couple without C.","0.83","0","577","0","0","0","0","36.59","0.2","1.46","0","100","0","0"
"1984","66 and older","1-pers.-HH","2.54","0","461","0","0","0","5.65","73.94","1.5","3.58","0","100","0","0"
"1984","66 and older","Couple + C. GT 16 ","4","0","48","0","0","2.9","15.57","32.59","1.59","6.41","0","32.59","0","0"
"1984","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1984","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1984","66 and older","Single parent","","","","","","","","","","","","","",""
"1985","16-34 y.","(Married) couple without C.","5.17","0","592","0","0","2.44","12.67","92.04","4.04","6.3","0","99.42","0","0"
"1985","16-34 y.","1-pers.-HH","10.87","0","323","0","0","0","51.43","100","7.97","13.77","0","100","0","0"
"1985","16-34 y.","Couple + C. GT 16 ","4.47","1.48","837","0","0","3.9","11.05","56.88","3.66","5.28","0","100","1.3193519115448","1.56011784076691"
"1985","16-34 y.","Couple + C. LE 16","9.55","4.49","1249","1.31","1.96","10.11","21.1","100","8.62","10.48","0","100","4.6080641746521","5.17144441604614"
"1985","16-34 y.","Couple + C. LE and GT 16","8.33","5.03","627","1.23","2.6","9.84","18.84","67.05","7.27","9.39","0","100","5.0005578994751","5.92079877853394"
"1985","16-34 y.","Single parent","15.74","2.99","279","0","1.22","11.55","71.16","100","12.32","19.16","0","100","2.25685501098633","4.4271502494812"
"1985","35-65 y.","(Married) couple without C.","3.19","0","1343","0","0","0","2.05","99.39","2.45","3.93","0","100","0","0"
"1985","35-65 y.","1-pers.-HH","8","0","449","0","0","0","22.57","100","5.88","10.12","0","100","0","0"
"1985","35-65 y.","Couple + C. GT 16 ","3.92","1.3","1144","0","0","2.89","8.92","56.88","3.29","4.55","0","100","1.17624521255493","1.37378621101379"
"1985","35-65 y.","Couple + C. LE 16","7.35","3.13","1431","1.11","1.59","6.59","14.45","100","6.59","8.11","0","100","3.69329595565796","4.3755350112915"
"1985","35-65 y.","Couple + C. LE and GT 16","7.04","4.41","866","1.14","2.36","8.23","16.28","41.11","6.31","7.77","0","100","4.33369445800781","5.14531517028809"
"1985","35-65 y.","Single parent","10.57","2.37","238","0","0","11.17","29.68","98.84","7.98","13.16","0","100","2.09613537788391","3.32791328430176"
"1985","66 and older","(Married) couple without C.","0.85","0","498","0","0","0","0","51.98","0.13","1.57","0","100","0","0"
"1985","66 and older","1-pers.-HH","2.85","0","404","0","0","0","3.92","62.25","1.67","4.03","0","100","0","0"
"1985","66 and older","Couple + C. GT 16 ","1.45","0","48","0","0","0","4.11","23.42","0.17","2.73","0","23.42","0","0"
"1985","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1985","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","66 and older","Single parent","","","","","","","","","","","","","",""
"1986","16-34 y.","(Married) couple without C.","4.52","0","642","0","0","0","14","97.75","3.35","5.69","0","100","0","0"
"1986","16-34 y.","1-pers.-HH","12","0","320","0","0","0","58.62","100","8.99","15.01","0","100","0","0"
"1986","16-34 y.","Couple + C. GT 16 ","3.82","1.27","874","0","0","2.9","8.16","47.8","3.05","4.59","0","100","1.2203848361969","1.4114294052124"
"1986","16-34 y.","Couple + C. LE 16","9.16","4.3","1148","1.25","1.96","9.32","19.84","100","8.25","10.07","0","100","4.37345504760742","5.21275997161865"
"1986","16-34 y.","Couple + C. LE and GT 16","8.59","4.14","588","1.14","2.22","9.37","20.21","72.2","7.44","9.74","0","100","4.34585857391357","5.57102632522583"
"1986","16-34 y.","Single parent","15.8","3.47","258","0","1.01","18.54","48.75","100","12.58","19.02","0","100","2.52280378341675","4.60476970672607"
"1986","35-65 y.","(Married) couple without C.","3.1","0","1272","0","0","0","3.59","78.26","2.35","3.85","0","100","0","0"
"1986","35-65 y.","1-pers.-HH","9.81","0","428","0","0","0","38.57","100","7.52","12.1","0","100","0","0"
"1986","35-65 y.","Couple + C. GT 16 ","3.57","1.22","1184","0","0","2.39","7.6","47.8","2.95","4.19","0","100","1.12491297721863","1.26990687847137"
"1986","35-65 y.","Couple + C. LE 16","7.67","3.21","1262","1.17","1.71","6.76","16.24","97.32","6.85","8.49","0","100","3.62919139862061","4.23095273971558"
"1986","35-65 y.","Couple + C. LE and GT 16","7.32","3.84","815","1.15","2.19","7.75","18.1","57.03","6.49","8.15","0","100","4.01449728012085","4.5880708694458"
"1986","35-65 y.","Single parent","11.03","2.64","229","0","0","10.55","32.38","100","8.49","13.57","0","100","2.08446502685547","3.4017379283905"
"1986","66 and older","(Married) couple without C.","0.81","0","474","0","0","0","0","33.33","0.28","1.34","0","61.75","0","0"
"1986","66 and older","1-pers.-HH","2.52","0","370","0","0","0","3.43","56.05","1.46","3.58","0","100","0","0"
"1986","66 and older","Couple + C. GT 16 ","2.33","0","49","0","0","0.96","14.07","20.47","0.77","3.89","0","20.47","0","0"
"1986","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1986","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","66 and older","Single parent","","","","","","","","","","","","","",""
"1987","16-34 y.","(Married) couple without C.","3.3","0","601","0","0","0","6.03","60.77","2.29","4.31","0","100","0","0"
"1987","16-34 y.","1-pers.-HH","9.54","0","303","0","0","0","37.21","100","6.67","12.41","0","100","0","0"
"1987","16-34 y.","Couple + C. GT 16 ","3.78","1.14","889","0","0","2.44","9.65","54.89","3.12","4.44","0","100","1.12561416625977","1.34945058822632"
"1987","16-34 y.","Couple + C. LE 16","8.67","4.16","1157","1.25","1.88","9.93","19.78","91.39","7.85","9.49","0","100","4.31479215621948","5.07362270355225"
"1987","16-34 y.","Couple + C. LE and GT 16","8.84","4.27","533","1.12","2.48","10.86","21.18","71.89","7.6","10.08","0","100","4.30485057830811","5.80456352233887"
"1987","16-34 y.","Single parent","13.65","3.3","266","0","0.49","14.27","40.6","100","10.87","16.43","0","100","2.78274393081665","5.52917861938477"
"1987","35-65 y.","(Married) couple without C.","2.22","0","1247","0","0","0","1.96","53.7","1.61","2.83","0","100","0","0"
"1987","35-65 y.","1-pers.-HH","9.93","0","431","0","0","0","32.79","100","7.64","12.22","0","100","0","0"
"1987","35-65 y.","Couple + C. GT 16 ","3.67","1.11","1226","0","0","2.08","8.19","56.73","3.08","4.26","0","100","1.03567314147949","1.19585537910461"
"1987","35-65 y.","Couple + C. LE 16","7.79","3.39","1210","1.11","1.58","7.19","14.07","100","6.9","8.68","0","100","3.57684373855591","4.02978515625"
"1987","35-65 y.","Couple + C. LE and GT 16","8.42","3.94","728","1.11","2.18","9.08","19.39","76.66","7.37","9.47","0","100","3.99357557296753","4.74691724777222"
"1987","35-65 y.","Single parent","9.95","2.69","232","0","0","10.31","29.62","89.76","7.74","12.16","0","100","2.22867512702942","4.0096287727356"
"1987","66 and older","(Married) couple without C.","0.79","0","509","0","0","0","0","27.98","0.22","1.36","0","73.97","0","0"
"1987","66 and older","1-pers.-HH","2.53","0","381","0","0","0","5.29","75.22","1.5","3.56","0","100","0","0"
"1987","66 and older","Couple + C. GT 16 ","2.37","0","44","0","0","0","8.74","26.2","0.4","4.34","0","26.2","0","0"
"1987","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","66 and older","Single parent","","","","","","","","","","","","","",""
"1988","16-34 y.","(Married) couple without C.","3.23","0","577","0","0","0","11.26","51.43","2.27","4.19","0","98.28","0","0"
"1988","16-34 y.","1-pers.-HH","7.16","0","278","0","0","0","21","100","4.52","9.8","0","100","0","0"
"1988","16-34 y.","Couple + C. GT 16 ","3.96","1.12","933","0","0","3.03","8.98","66.87","3.27","4.65","0","100","1.08865249156952","1.30727303028107"
"1988","16-34 y.","Couple + C. LE 16","9.33","4.58","1108","1.25","2.03","11.4","20.43","99.98","8.44","10.22","0","100","4.65210342407227","5.43687343597412"
"1988","16-34 y.","Couple + C. LE and GT 16","8.38","4.89","452","1","2.14","10.96","18.86","49.67","7.14","9.62","0","100","5.01143932342529","6.83583784103394"
"1988","16-34 y.","Single parent","13.69","3.23","252","0","0","13.09","42.62","100","10.74","16.64","0","100","1.95379626750946","4.03709125518799"
"1988","35-65 y.","(Married) couple without C.","2.93","0","1220","0","0","0","2","89.99","2.2","3.66","0","100","0","0"
"1988","35-65 y.","1-pers.-HH","10.51","0","412","0","0","0","35.23","100","8.01","13.01","0","100","0","0"
"1988","35-65 y.","Couple + C. GT 16 ","3.55","1.06","1219","0","0","2.14","7.44","59.87","2.93","4.17","0","100","1.02374279499054","1.15387511253357"
"1988","35-65 y.","Couple + C. LE 16","7.3","3.26","1123","1.05","1.54","6.21","15.21","88.68","6.46","8.14","0","100","3.52747201919556","4.04093647003174"
"1988","35-65 y.","Couple + C. LE and GT 16","7.32","4.14","638","1.1","1.9","9.34","16.72","54.53","6.35","8.29","0","100","4.28964424133301","5.22769498825073"
"1988","35-65 y.","Single parent","8.59","2.16","236","0","0","8.5","32.64","82.22","6.5","10.68","0","100","1.94624066352844","3.22974562644958"
"1988","66 and older","(Married) couple without C.","0.54","0","493","0","0","0","0","13.26","0.05","1.03","0","83.39","0","0"
"1988","66 and older","1-pers.-HH","1.97","0","381","0","0","0","3.04","53.79","1","2.94","0","100","0","0"
"1988","66 and older","Couple + C. GT 16 ","1.44","0","57","0","0","0","5.33","12.34","0.42","2.46","0","12.34","0","0"
"1988","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1988","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1988","66 and older","Single parent","","","","","","","","","","","","","",""
"1989","16-34 y.","(Married) couple without C.","3.97","0","616","0","0","0","11.28","57.4","3.02","4.92","0","100","0","0"
"1989","16-34 y.","1-pers.-HH","7.49","0","279","0","0","0","13.16","100","4.7","10.28","0","100","0","0"
"1989","16-34 y.","Couple + C. GT 16 ","3.75","1.1","899","0","0","3.03","9.24","49.81","3.04","4.46","0","100","1.10918414592743","1.34643220901489"
"1989","16-34 y.","Couple + C. LE 16","10.47","4.3","1074","1.27","1.95","12.62","22.56","100","9.5","11.44","0","100","4.10169315338135","4.94464159011841"
"1989","16-34 y.","Couple + C. LE and GT 16","8.44","4.15","412","1.14","2.22","8.38","20.18","64.47","7.05","9.83","0","100","4.03632688522339","5.33896112442017"
"1989","16-34 y.","Single parent","13.16","1.8","227","0","0","10","53.3","100","10.19","16.13","0","100","1.40304374694824","2.95875096321106"
"1989","35-65 y.","(Married) couple without C.","2.56","0","1177","0","0","0","1.75","58.59","1.85","3.27","0","100","0","0"
"1989","35-65 y.","1-pers.-HH","9.6","0","413","0","0","0","39.26","100","7.26","11.94","0","100","0","0"
"1989","35-65 y.","Couple + C. GT 16 ","3.32","1.03","1187","0","0","2.15","7.64","42.03","2.68","3.96","0","100","1.02754628658295","1.14659202098846"
"1989","35-65 y.","Couple + C. LE 16","7.59","3.18","1071","1.07","1.57","6.56","15.82","99.64","6.63","8.55","0","100","3.38009667396545","4.04413366317749"
"1989","35-65 y.","Couple + C. LE and GT 16","7.5","3.89","576","1.11","1.96","7.48","17.55","64.47","6.38","8.62","0","100","3.81045436859131","4.4959192276001"
"1989","35-65 y.","Single parent","11.48","2.05","220","0","0","9.85","37.52","100","8.7","14.26","0","100","1.46967303752899","3.10414552688599"
"1989","66 and older","(Married) couple without C.","0.42","0","472","0","0","0","0","11.32","-0.05","0.89","0","98.6","0","0"
"1989","66 and older","1-pers.-HH","2.28","0","377","0","0","0","5.48","63.81","1.21","3.35","0","100","0","0"
"1989","66 and older","Couple + C. GT 16 ","1.91","0","61","0","0","2.2","5.69","20.51","0.5","3.32","0","27.28","0","1.13128006458282"
"1989","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1989","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1989","66 and older","Single parent","","","","","","","","","","","","","",""
"1990","16-34 y.","(Married) couple without C.","2.58","0","632","0","0","0","6.36","44.16","1.85","3.31","0","100","0","0"
"1990","16-34 y.","1-pers.-HH","4.21","0","263","0","0","0","9.68","81.71","2.2","6.22","0","100","0","0"
"1990","16-34 y.","Couple + C. GT 16 ","3.65","0.97","850","0","0","2.75","8.93","48.85","2.89","4.41","0","100","0.967386186122894","1.25480258464813"
"1990","16-34 y.","Couple + C. LE 16","9.62","4.72","1045","1.17","1.88","11.93","20.63","86.01","8.76","10.48","0","100","4.65987968444824","5.35454559326172"
"1990","16-34 y.","Couple + C. LE and GT 16","9.1","4.23","359","0.98","1.95","9.59","22.36","68.59","7.5","10.7","0","100","4.16270780563354","5.36363649368286"
"1990","16-34 y.","Single parent","12.64","2.24","222","0","0","12.45","47.05","100","9.83","15.45","0","100","1.52857995033264","2.74058198928833"
"1990","35-65 y.","(Married) couple without C.","3.36","0","1178","0","0","0","3.32","99.38","2.51","4.21","0","100","0","0"
"1990","35-65 y.","1-pers.-HH","5.85","0","397","0","0","0","10.04","100","3.82","7.88","0","100","0","0"
"1990","35-65 y.","Couple + C. GT 16 ","3.39","0.87","1147","0","0","2.03","8.16","48.85","2.7","4.08","0","100","0.866815388202667","1.03117024898529"
"1990","35-65 y.","Couple + C. LE 16","6.36","2.87","1045","1.01","1.5","5.8","15.61","63.15","5.58","7.14","0","100","3.18118953704834","3.74196696281433"
"1990","35-65 y.","Couple + C. LE and GT 16","7.93","3.53","535","1.01","1.69","8.31","16.58","68.59","6.7","9.16","0","100","3.51571869850159","4.55154609680176"
"1990","35-65 y.","Single parent","10.92","2.01","213","0","0","6.97","31.47","100","8.27","13.57","0","100","1.65186977386475","2.57571935653687"
"1990","66 and older","(Married) couple without C.","0.63","0","500","0","0","0","0","18.04","0.12","1.14","0","82.33","0","0"
"1990","66 and older","1-pers.-HH","2.02","0","376","0","0","0","5.93","56.44","1.23","2.81","0","71.43","0","0"
"1990","66 and older","Couple + C. GT 16 ","3.49","0","67","0","0","1.58","10.02","32.92","0.91","6.07","0","55.93","0","1.15796625614166"
"1990","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","66 and older","Single parent","","","","","","","","","","","","","",""
"1991","16-34 y.","(Married) couple without C.","3.38","0","639","0","0","0","9.01","78.81","2.55","4.21","0","100","0","0"
"1991","16-34 y.","1-pers.-HH","7.18","0","277","0","0","0","17.25","100","4.39","9.97","0","100","0","0"
"1991","16-34 y.","Couple + C. GT 16 ","3.38","0.93","795","0","0","2.16","6.86","43.3","2.59","4.17","0","100","0.871391654014587","1.07778823375702"
"1991","16-34 y.","Couple + C. LE 16","9.98","5.3","1051","1.14","1.89","13.49","21.69","70.48","9.1","10.86","0","100","5.07632875442505","5.97138404846191"
"1991","16-34 y.","Couple + C. LE and GT 16","8.1","3.64","357","0.85","1.6","8.77","18.24","70.3","6.74","9.46","0","100","3.6482994556427","5.10937833786011"
"1991","16-34 y.","Single parent","11.85","3.27","230","0","0.95","14.57","37.84","100","9.44","14.26","0","100","2.04693961143494","5.63538026809692"
"1991","35-65 y.","(Married) couple without C.","2.64","0","1171","0","0","0","1.32","88.43","1.89","3.39","0","100","0","0"
"1991","35-65 y.","1-pers.-HH","6.79","0","391","0","0","0","16.82","100","4.78","8.8","0","100","0","0"
"1991","35-65 y.","Couple + C. GT 16 ","3.16","0.84","1114","0","0","1.94","6.86","38.36","2.46","3.86","0","100","0.760296165943146","0.951171159744263"
"1991","35-65 y.","Couple + C. LE 16","5.89","2.72","1042","0.97","1.42","6.44","11.9","56.89","5.2","6.58","0","100","2.88649344444275","3.4392523765564"
"1991","35-65 y.","Couple + C. LE and GT 16","7.66","3.51","535","0.86","1.42","8.42","18.42","66.1","6.55","8.77","0","100","3.54345870018005","4.71190786361694"
"1991","35-65 y.","Single parent","10.1","1.73","224","0","0","9.11","31.05","94.43","7.65","12.55","0","100","1.4435510635376","3.05724024772644"
"1991","66 and older","(Married) couple without C.","0.56","0","517","0","0","0","0","12.16","0.04","1.08","0","88.43","0","0"
"1991","66 and older","1-pers.-HH","2.1","0","376","0","0","0","4.42","60.74","1.17","3.03","0","81.71","0","0"
"1991","66 and older","Couple + C. GT 16 ","1.35","0","73","0","0","0","4.35","19.17","-0.93","3.63","0","54.42","0","0"
"1991","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","66 and older","Single parent","4.27","0","30","0","0","0","10.1","50.8","-0.51","9.05","0","50.8","0","0"
"1992","16-34 y.","(Married) couple without C.","4.9","0","748","0","0","0","16.69","95.55","3.79","6.01","0","100","0","0"
"1992","16-34 y.","1-pers.-HH","8.26","0","342","0","0","0","27.05","100","5.78","10.74","0","100","0","0"
"1992","16-34 y.","Couple + C. GT 16 ","3.93","0.99","1074","0","0","3.14","12.48","38.31","3.24","4.62","0","100","1.05854773521423","1.32138431072235"
"1992","16-34 y.","Couple + C. LE 16","12.86","8.01","1715","1.39","2.98","16.96","27.84","96.54","12.13","13.59","0","100","7.05656766891479","8.40949726104736"
"1992","16-34 y.","Couple + C. LE and GT 16","8.41","3.94","442","0.93","1.81","10.53","19.82","59.47","7.14","9.68","0","99.27","4.09341716766357","5.63903141021729"
"1992","16-34 y.","Single parent","16.46","3.66","312","0","0.6","18.05","64.33","100","13.83","19.09","0","100","3.12722826004028","5.39985322952271"
"1992","35-65 y.","(Married) couple without C.","3.51","0","1829","0","0","0","7.5","72.01","2.89","4.13","0","100","0","0"
"1992","35-65 y.","1-pers.-HH","6.95","0","496","0","0","0","14.77","100","5.15","8.75","0","100","0","0"
"1992","35-65 y.","Couple + C. GT 16 ","3.59","0.84","1567","0","0","2.28","11.16","35.98","3.04","4.14","0","100","0.952026546001434","1.12975633144379"
"1992","35-65 y.","Couple + C. LE 16","7.15","3.14","1582","0.91","1.48","7.53","18.73","56.34","6.54","7.76","0","100","3.70524096488953","4.37504959106445"
"1992","35-65 y.","Couple + C. LE and GT 16","8.36","3.97","720","1.03","1.68","10.25","19.99","59.16","7.41","9.31","0","99.27","4.13212442398071","5.12334585189819"
"1992","35-65 y.","Single parent","10.98","1.9","289","0","0","8.92","33.44","100","8.56","13.4","0","100","1.8507354259491","3.23260140419006"
"1992","66 and older","(Married) couple without C.","0.46","0","708","0","0","0","0","10.22","0.07","0.85","0","88.63","0","0"
"1992","66 and older","1-pers.-HH","1.79","0","512","0","0","0","4.92","46.41","1.1","2.48","0","100","0","0"
"1992","66 and older","Couple + C. GT 16 ","2.4","0","98","0","0","0","11.69","19.35","0.34","4.46","0","67.24","0","0"
"1992","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","66 and older","Single parent","4.07","0","39","0","0","2.14","11.42","64.33","-0.13","8.27","0","64.33","0","0.568916499614716"
"1993","16-34 y.","(Married) couple without C.","4.33","0","801","0","0","0","14.94","66.14","3.27","5.39","0","100","0","0"
"1993","16-34 y.","1-pers.-HH","9.64","0","384","0","0","0.52","39.02","100","7.11","12.17","0","100","0","0"
"1993","16-34 y.","Couple + C. GT 16 ","4.62","1.08","999","0","0","3.75","13.81","45.05","3.84","5.4","0","100","1.33019125461578","1.70952081680298"
"1993","16-34 y.","Couple + C. LE 16","13.21","7.88","1618","1.59","3.18","16.88","29.83","82.03","12.37","14.05","0","100","6.96055698394775","8.48043632507324"
"1993","16-34 y.","Couple + C. LE and GT 16","8.52","4","459","1.11","2.05","9.29","23.71","68.46","7.21","9.83","0","99.9","4.28048133850098","5.74442386627197"
