"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","East Germany","","","","","","","","","","","","","",""
"1984","Employed","West Germany","4.68","1.34","7568","0","0","4.44","13.37","48.65","4.45","4.91","0","97.38","1.57589447498322","1.74670004844666"
"1984","Not Employed","East Germany","","","","","","","","","","","","","",""
"1984","Not Employed","West Germany","8.18","0","4640","0","0","4.91","21.77","100","7.55","8.81","0","100","1.38581681251526","1.7576539516449"
"1985","Employed","East Germany","","","","","","","","","","","","","",""
"1985","Employed","West Germany","4.45","1.32","6854","0","0","4.73","12.23","50.38","4.23","4.67","0","97.9","1.62131679058075","1.8271187543869"
"1985","Not Employed","East Germany","","","","","","","","","","","","","",""
"1985","Not Employed","West Germany","7.89","0","4225","0","0","4.49","19.75","100","7.23","8.55","0","100","1.3928587436676","1.77057504653931"
"1986","Employed","East Germany","","","","","","","","","","","","","",""
"1986","Employed","West Germany","4.4","1.22","6698","0","0","4.05","12.32","51.62","4.17","4.63","0","96.57","1.47631645202637","1.63820707798004"
"1986","Not Employed","East Germany","","","","","","","","","","","","","",""
"1986","Not Employed","West Germany","7.72","0","3939","0","0","4.02","19.72","100","7.06","8.38","0","100","1.34584188461304","1.70460855960846"
"1987","Employed","East Germany","","","","","","","","","","","","","",""
"1987","Employed","West Germany","4.19","1.11","6714","0","0","3.88","11.6","50.45","3.97","4.41","0","97.92","1.41952192783356","1.57751405239105"
"1987","Not Employed","East Germany","","","","","","","","","","","","","",""
"1987","Not Employed","West Germany","7.44","0","3794","0","0","4.09","19.36","100","6.79","8.09","0","100","1.19585537910461","1.59987497329712"
"1988","Employed","East Germany","","","","","","","","","","","","","",""
"1988","Employed","West Germany","4.1","1","6450","0","0","3.95","12.08","43.62","3.88","4.32","0","95.41","1.34578287601471","1.48697078227997"
"1988","Not Employed","East Germany","","","","","","","","","","","","","",""
"1988","Not Employed","West Germany","7.1","0","3570","0","0","3.55","16.59","100","6.42","7.78","0","100","1.12232220172882","1.42638111114502"
