"year","age_gr","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Full Time","3.58","0.9","2223","0","0","3.69","11.08","33.62","3.26","3.9","0","79.65","1.2198029756546","1.43639171123505"
"1984","16-34 y.","Not Working","17.04","4.76","1472","0","1.84","18.28","54.86","100","15.72","18.36","0","100","4.63533926010132","5.61086273193359"
"1984","16-34 y.","Part Time","10.89","4.21","898","0","1.23","13.86","28.81","81.36","9.78","12","0","97.38","3.85602760314941","5.03891038894653"
"1984","35-65 y.","Full Time","3.19","1.22","3433","0","0","3.45","8.6","30.9","2.96","3.42","0","65.52","1.41162407398224","1.59092092514038"
"1984","35-65 y.","Not Working","8.9","0.39","1955","0","0","5.46","23.21","100","7.9","9.9","0","100","1.37145411968231","1.87160885334015"
"1984","35-65 y.","Part Time","6.57","1.7","950","0","0","6.23","20.57","59.4","5.72","7.42","0","82.17","1.88343560695648","2.59141421318054"
"1984","66 and older","Full Time","","","","","","","","","","","","","",""
"1984","66 and older","Not Working","2.09","0","1213","0","0","0","3.16","49.99","1.55","2.63","0","100","0","0"
"1984","66 and older","Part Time","1.73","0","42","0","0","0","0","47.7","-0.7","4.16","0","47.7","0","0"
"1985","16-34 y.","Full Time","3.28","0.82","1940","0","0","3.89","9.44","30.73","2.95","3.61","0","75.08","1.18036067485809","1.39355421066284"
"1985","16-34 y.","Not Working","15.87","4.53","1351","0.73","1.79","13.51","60.93","100","14.51","17.23","0","100","4.71673917770386","5.73315906524658"
"1985","16-34 y.","Part Time","9.63","4.09","887","0","1.23","11.05","24.96","72.72","8.64","10.62","0","97.9","3.63949084281921","4.84915494918823"
"1985","35-65 y.","Full Time","3","1.17","3028","0","0","3.57","8.24","26.33","2.77","3.23","0","60.02","1.47866296768188","1.71254396438599"
"1985","35-65 y.","Not Working","9.02","0","1801","0","0","5.6","23.42","100","7.99","10.05","0","100","1.38400506973267","1.84617233276367"
"1985","35-65 y.","Part Time","6.39","1.57","954","0","0","5.93","19.36","70.16","5.61","7.17","0","88.04","1.8271187543869","2.6709246635437"
"1985","66 and older","Full Time","","","","","","","","","","","","","",""
"1985","66 and older","Not Working","2.08","0","1073","0","0","0","1.63","55.69","1.49","2.67","0","100","0","0"
"1985","66 and older","Part Time","","","","","","","","","","","","","",""
"1986","16-34 y.","Full Time","3.14","0","1964","0","0","3.25","8.93","33.86","2.82","3.46","0","81.2","0.981395065784454","1.22422933578491"
"1986","16-34 y.","Not Working","15.82","4.1","1241","0","1.7","14.78","56.87","100","14.44","17.2","0","100","4.15819215774536","5.33921432495117"
"1986","16-34 y.","Part Time","8.93","2.92","887","0","0.97","10.05","25.24","69.7","7.94","9.92","0","96.57","2.93939113616943","3.90259599685669"
"1986","35-65 y.","Full Time","2.86","1.11","2887","0","0","3.17","7.91","26.76","2.64","3.08","0","70.19","1.36596214771271","1.53461635112762"
"1986","35-65 y.","Not Working","9.19","0.91","1693","0","0","5.04","23.21","100","8.13","10.25","0","100","1.47574865818024","1.9357213973999"
"1986","35-65 y.","Part Time","7.39","1.65","918","0","0","6.06","23.91","68.93","6.5","8.28","0","93.53","1.84506285190582","2.51323199272156"
"1986","66 and older","Full Time","","","","","","","","","","","","","",""
"1986","66 and older","Not Working","1.9","0","1005","0","0","0","1.59","51.01","1.41","2.39","0","100","0","0"
"1986","66 and older","Part Time","","","","","","","","","","","","","",""
"1987","16-34 y.","Full Time","3.27","0","1989","0","0","2.91","8.68","39.89","2.93","3.61","0","81.08","0.885721683502197","1.14693462848663"
"1987","16-34 y.","Not Working","14.9","4.37","1133","0","1.64","14.28","42.12","100","13.57","16.23","0","100","4.48343086242676","5.84572553634644"
"1987","16-34 y.","Part Time","8.71","2.78","917","0","1.02","10.33","23.38","76.41","7.78","9.64","0","97.92","3.06118202209473","4.1450777053833"
"1987","35-65 y.","Full Time","2.67","0.96","2892","0","0","2.96","7.67","26.85","2.46","2.88","0","68.1","1.2430659532547","1.45616233348846"
"1987","35-65 y.","Not Working","9.83","0.79","1620","0","0","5.95","29.62","100","8.73","10.93","0","100","1.40548455715179","1.88768291473389"
"1987","35-65 y.","Part Time","6.56","1.54","872","0","0","5.8","19.72","70.28","5.68","7.44","0","93.37","1.68477666378021","2.37151598930359"
"1987","66 and older","Full Time","","","","","","","","","","","","","",""
"1987","66 and older","Not Working","1.97","0","1041","0","0","0","3.09","46.76","1.46","2.48","0","100","0","0"
"1987","66 and older","Part Time","","","","","","","","","","","","","",""
"1988","16-34 y.","Full Time","3.46","0","1932","0","0","3.26","11.95","34.49","3.11","3.81","0","77.55","0.926456809043884","1.1788649559021"
"1988","16-34 y.","Not Working","13.38","3.86","1056","0","1.52","12.11","36.6","100","11.99","14.77","0","100","4.07133674621582","5.14656543731689"
"1988","16-34 y.","Part Time","8.49","3.38","865","0","0.87","10.37","21.93","77.11","7.6","9.38","0","91.58","3.63205695152283","4.54209089279175"
"1988","35-65 y.","Full Time","2.46","0.83","2654","0","0","2.55","7.01","26.17","2.26","2.66","0","44.06","1.12627482414246","1.29809725284576"
"1988","35-65 y.","Not Working","10.31","0","1507","0","0","5.23","31.51","100","9.14","11.48","0","100","1.32458901405334","1.74134993553162"
"1988","35-65 y.","Part Time","6.19","1.39","951","0","0","4.87","17.51","77.18","5.35","7.03","0","95.41","1.57169914245605","2.28132176399231"
"1988","66 and older","Full Time","","","","","","","","","","","","","",""
"1988","66 and older","Not Working","1.52","0","1007","0","0","0","2.57","39.58","1.02","2.02","0","100","0","0"
"1988","66 and older","Part Time","1.09","0","32","0","0","0","4.99","13.45","0.1","2.08","0","13.45","0","0"
"1989","16-34 y.","Full Time","3.02","0","1948","0","0","2.54","9.3","36.45","2.67","3.37","0","77.39","0.761786580085754","1.08251059055328"
"1989","16-34 y.","Not Working","15.54","3.9","1011","0","1.42","15.33","56.54","100","14.06","17.02","0","100","3.86294937133789","4.82754278182983"
"1989","16-34 y.","Part Time","9.03","3.42","814","0","0.99","10.55","24.24","68.25","8.06","10","0","89.94","3.32042479515076","4.21358203887939"
"1989","35-65 y.","Full Time","2.55","0.76","2591","0","0","2.54","6.7","27.06","2.32","2.78","0","64.47","1.0858416557312","1.24918615818024"
"1989","35-65 y.","Not Working","9.95","0","1445","0","0","4.82","29.82","100","8.73","11.17","0","100","1.18532812595367","1.71439790725708"
"1989","35-65 y.","Part Time","6.54","1.33","870","0","0","4.91","20.94","69.6","5.63","7.45","0","93.18","1.44375467300415","2.05598711967468"
"1989","66 and older","Full Time","","","","","","","","","","","","","",""
"1989","66 and older","Not Working","1.68","0","982","0","0","0","2.42","42.34","1.17","2.19","0","100","0","0"
"1989","66 and older","Part Time","0.41","0","30","0","0","0","0","5.65","-0.13","0.95","0","5.65","0","0"
"1990","16-34 y.","Full Time","2.71","0","1908","0","0","2.11","8.93","26.8","2.39","3.03","0","81.01","0","0.836945533752441"
"1990","16-34 y.","Not Working","12.46","3.87","914","0","1.44","12.8","34.22","100","11.13","13.79","0","100","4.03066825866699","5.07362270355225"
"1990","16-34 y.","Part Time","9.58","3.16","832","0","0.77","10.43","25.47","78.32","8.57","10.59","0","93.94","2.80368065834045","4.23728799819946"
"1990","35-65 y.","Full Time","2.43","0.68","2517","0","0","2.35","6.79","25.8","2.21","2.65","0","68.59","0.987519323825836","1.17238223552704"
"1990","35-65 y.","Not Working","9.12","0","1409","0","0","4.18","24.96","100","7.92","10.32","0","100","1.05057835578918","1.45073223114014"
"1990","35-65 y.","Part Time","5.88","1.3","871","0","0","4.7","17.34","63.64","5.07","6.69","0","83.61","1.4526355266571","2.07404398918152"
"1990","66 and older","Full Time","","","","","","","","","","","","","",""
"1990","66 and older","Not Working","1.63","0","1017","0","0","0","2.87","36.62","1.16","2.1","0","82.33","0","0"
"1990","66 and older","Part Time","0.5","0","30","0","0","0","1.24","6.42","-0.01","1.01","0","6.42","0","0"
"1991","16-34 y.","Full Time","3","0","1887","0","0","2.18","9.94","35.93","2.66","3.34","0","68.43","0","0.694271683692932"
"1991","16-34 y.","Not Working","15.15","4.59","901","0.33","1.39","17.99","43.3","100","13.66","16.64","0","100","4.4412260055542","5.74331569671631"
"1991","16-34 y.","Part Time","8.24","2.95","835","0","0.73","10.26","20.44","70.3","7.31","9.17","0","94.4","2.55889105796814","3.64327573776245"
"1991","35-65 y.","Full Time","2.4","0.58","2540","0","0","2.32","6.76","25.94","2.18","2.62","0","50.41","0.907317638397217","1.06147563457489"
"1991","35-65 y.","Not Working","9.25","0","1333","0","0","4.43","28.18","100","8.07","10.43","0","100","0.943976402282715","1.35510921478271"
"1991","35-65 y.","Part Time","5.12","1.07","894","0","0","3.94","13.26","60.96","4.36","5.88","0","94.62","1.21343874931335","1.61991989612579"
"1991","66 and older","Full Time","","","","","","","","","","","","","",""
"1991","66 and older","Not Working","1.52","0","1035","0","0","0","1.05","54.41","1.04","2","0","88.43","0","0"
"1991","66 and older","Part Time","0","0","32","0","0","0","0","0","0","0","0","0","0","0"
"1992","16-34 y.","Full Time","4.63","0","2686","0","0","4.77","15.55","44.58","4.26","5","0","96.54","1.08526587486267","1.41775929927826"
"1992","16-34 y.","Not Working","17.6","6.18","1147","0.6","1.56","19.61","55.66","100","16.22","18.98","0","100","6.30103206634521","9.05067539215088"
"1992","16-34 y.","Part Time","10.85","4.24","1166","0","1.11","13.92","29.24","72.58","9.95","11.75","0","99.27","4.6952748298645","6.41233348846436"
"1992","35-65 y.","Full Time","3.15","0.74","3907","0","0","3.13","9.27","30.89","2.92","3.38","0","79.21","1.23199164867401","1.42030107975006"
"1992","35-65 y.","Not Working","9.79","0","1684","0","0","5.09","32.12","100","8.75","10.83","0","100","0.678018510341644","1.07779800891876"
"1992","35-65 y.","Part Time","6.39","1.32","1318","0","0","6.44","19.88","60.21","5.64","7.14","0","93.14","1.77343881130219","2.57901740074158"
"1992","66 and older","Full Time","","","","","","","","","","","","","",""
"1992","66 and older","Not Working","1.32","0","1442","0","0","0","2.7","20.89","0.95","1.69","0","100","0","0"
"1992","66 and older","Part Time","","","","","","","","","","","","","",""
"1993","16-34 y.","Full Time","4.75","0","2599","0","0","4.78","15.72","46.45","4.36","5.14","0","85.06","1.09107553958893","1.47144567966461"
"1993","16-34 y.","Not Working","19.64","7.53","1176","0","1.86","23.23","65.59","100","18.12","21.16","0","100","8.00443649291992","10.2007913589478"
"1993","16-34 y.","Part Time","11.19","4.5","1145","0","1.1","13.35","31.91","80.05","10.17","12.21","0","96.44","4.61971664428711","6.09197521209717"
"1993","35-65 y.","Full Time","3.45","0.86","3660","0","0","3.32","9.85","38.12","3.17","3.73","0","91.93","1.44780802726746","1.66189444065094"
"1993","35-65 y.","Not Working","11.32","0","1804","0","0","8.85","40.66","100","10.26","12.38","0","100","1.35132658481598","1.93051934242249"
"1993","35-65 y.","Part Time","6.74","1.43","1292","0","0","6.78","19.92","68.57","5.94","7.54","0","94.55","1.9096372127533","2.45622801780701"
"1993","66 and older","Full Time","","","","","","","","","","","","","",""
"1993","66 and older","Not Working","1.68","0","1463","0","0","0","3.94","34.43","1.28","2.08","0","90.2","0","0"
"1993","66 and older","Part Time","","","","","","","","","","","","","",""
"1994","16-34 y.","Full Time","4.51","0","2509","0","0","4.18","14.34","47.9","4.11","4.91","0","89.15","1.00032639503479","1.33503448963165"
"1994","16-34 y.","Not Working","20.34","6.81","1220","0.45","1.69","24.92","71.21","100","18.83","21.85","0","100","7.45990705490112","9.42934989929199"
"1994","16-34 y.","Part Time","12.71","4.72","1085","0","1.16","15.78","40.47","86.61","11.62","13.8","0","93.44","4.89410066604614","6.21489858627319"
"1994","35-65 y.","Full Time","3.33","0.86","3466","0","0","3.08","8.99","39.9","3.05","3.61","0","78.92","1.36981928348541","1.55494511127472"
"1994","35-65 y.","Not Working","12.59","0","1881","0","0","10.49","47.25","100","11.46","13.72","0","100","1.35467982292175","2.01761293411255"
"1994","35-65 y.","Part Time","8.1","1.51","1255","0","0","7.62","25.83","78.69","7.23","8.97","0","94.13","2.05139231681824","2.51037454605103"
"1994","66 and older","Full Time","","","","","","","","","","","","","",""
"1994","66 and older","Not Working","1.48","0","1481","0","0","0","2.49","31.84","1.09","1.87","0","88.73","0","0"
"1994","66 and older","Part Time","1.56","0","30","0","0","0","0.95","28.87","-0.5","3.62","0","28.87","0","0"
"1995","16-34 y.","Full Time","4.42","0","2429","0","0","3.82","14.3","46.62","4.02","4.82","0","88.35","0.656907498836517","1.18214380741119"
"1995","16-34 y.","Not Working","23.66","7.39","1369","0","1.78","32.71","89","100","22.1","25.22","0","100","7.11829280853271","9.98467350006104"
"1995","16-34 y.","Part Time","11.6","4.64","1164","0","0.66","15.01","31.55","80.5","10.61","12.59","0","94.05","4.73252153396606","6.08999538421631"
"1995","35-65 y.","Full Time","3.24","0.88","3479","0","0","2.89","9.09","36.17","2.97","3.51","0","76.33","1.35455143451691","1.50857901573181"
"1995","35-65 y.","Not Working","15.28","0.86","1953","0","0","13.93","65.83","100","14.06","16.5","0","100","1.59142339229584","2.45047450065613"
"1995","35-65 y.","Part Time","7.88","1.58","1417","0","0","7.68","26.83","74.3","7.06","8.7","0","95.82","2.10357165336609","2.7679398059845"
"1995","66 and older","Full Time","","","","","","","","","","","","","",""
"1995","66 and older","Not Working","1.51","0","1510","0","0","0","0.9","44.44","1.08","1.94","0","100","0","0"
"1995","66 and older","Part Time","0.35","0","33","0","0","0","0","15.11","-0.58","1.28","0","15.11","0","0"
"1996","16-34 y.","Full Time","4.61","0","2371","0","0","3.75","15.67","45.82","4.18","5.04","0","81.44","0","1.04509246349335"
"1996","16-34 y.","Not Working","20.56","6.5","1279","0.77","1.98","24.14","77.83","100","19.01","22.11","0","100","7.32723379135132","9.84597778320312"
"1996","16-34 y.","Part Time","11.38","4.26","1130","0","1.01","14.93","35.4","74.7","10.35","12.41","0","95.32","4.30586767196655","5.58910274505615"
"1996","35-65 y.","Full Time","3.57","1.07","3370","0","0","3.23","10.23","37.97","3.29","3.85","0","82.37","1.47820556163788","1.70704555511475"
"1996","35-65 y.","Not Working","18.85","1.75","1861","0","0","26.82","73.92","100","17.48","20.22","0","100","2.78553438186646","4.72905254364014"
"1996","35-65 y.","Part Time","8.53","1.93","1532","0","0","8.59","27.76","73.69","7.72","9.34","0","96.17","2.31347918510437","2.91413640975952"
"1996","66 and older","Full Time","","","","","","","","","","","","","",""
"1996","66 and older","Not Working","2","0","1525","0","0","0","1.93","47.28","1.51","2.49","0","100","0","0"
"1996","66 and older","Part Time","0.49","0","39","0","0","0","0","9.32","-3.52","4.5","0","76.9","0","0"
"1997","16-34 y.","Full Time","5.96","0","2280","0","0","7.51","18.28","48.8","5.51","6.41","0","73.51","1.75628352165222","2.99721527099609"
"1997","16-34 y.","Not Working","23.89","10.4","1317","2.01","4.9","28.22","85.9","100","22.38","25.4","0","100","10.5953969955444","12.5474014282227"
"1997","16-34 y.","Part Time","16.02","8.42","1038","0","2.72","20.55","43.99","89.07","14.82","17.22","0","97.66","7.76336908340454","9.30955982208252"
"1997","35-65 y.","Full Time","5.28","2.74","3311","0","0","7.06","13.55","42.01","4.96","5.6","0","96.12","3.7370936870575","4.2533278465271"
"1997","35-65 y.","Not Working","20.11","4.21","1875","0","0","28.68","77.16","100","18.78","21.44","0","100","6.11386156082153","7.90612077713013"
"1997","35-65 y.","Part Time","11.3","5.26","1480","0","0","14.39","33.9","75.82","10.47","12.13","0","93.16","5.53712844848633","6.49223518371582"
"1997","66 and older","Full Time","","","","","","","","","","","","","",""
