"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1987","direct migration background","Female","9.04","2.29","1319","0","0","8.25","22.61","100","8.08","10","0","100","3.07769417762756","3.79303240776062"
"1987","direct migration background","Male","8.04","1.93","1520","0","0","7.69","20.23","98.45","7.26","8.82","0","100","2.8164701461792","3.52747201919556"
"1987","indirect migration background","Female","4.25","0","94","0","0","2.56","12.73","43.2","1.13","7.37","0","94.87","1.82836043834686","5.34635066986084"
"1987","indirect migration background","Male","5.9","1.18","83","0","0","7.67","18.09","40.88","2.93","8.87","0","98.4","1.25562369823456","4.45218753814697"
"1987","no migration background","Female","5.35","0","3892","0","0","3.53","13.35","95.53","4.91","5.79","0","100","0.898527801036835","1.10946476459503"
"1987","no migration background","Male","5.04","0.76","3600","0","0","3.63","12.37","91.39","4.62","5.46","0","100","1.01699411869049","1.19277203083038"
"1988","direct migration background","Female","8.58","2.14","1268","0","0","8.22","21.93","100","7.6","9.56","0","100","3.08218026161194","4.12833738327026"
"1988","direct migration background","Male","8.04","1.86","1422","0","0","6.75","19.57","100","7.19","8.89","0","100","2.79901790618896","3.55043292045593"
"1988","indirect migration background","Female","6.6","1.52","116","0","0","4.98","17.58","100","3.02","10.18","0","100","1.89975249767303","5.25294065475464"
"1988","indirect migration background","Male","9.23","2.45","108","0","0","10.09","30.7","85.7","5.95","12.51","0","98.85","1.6421502828598","3.46803379058838"
"1988","no migration background","Female","5.28","0","3683","0","0","3.46","12.79","95.41","4.83","5.73","0","100","0.811289370059967","1.04946506023407"
"1988","no migration background","Male","4.65","0.5","3423","0","0","3.4","12.13","88.68","4.24","5.06","0","100","0.940707802772522","1.0973299741745"
"1989","direct migration background","Female","8.28","1.95","1249","0","0","7.89","22.31","100","7.32","9.24","0","100","2.65397381782532","3.24557423591614"
"1989","direct migration background","Male","7.77","1.49","1357","0","0","6.11","19.41","100","6.86","8.68","0","100","2.41352200508118","3.03380441665649"
"1989","indirect migration background","Female","5.49","1.36","137","0","0","4.54","17.71","51.62","3.18","7.8","0","100","1.67998254299164","4.09489488601685"
"1989","indirect migration background","Male","8.38","3.1","123","0","0","6.89","25.17","76.04","5.81","10.95","0","100","1.36450505256653","3.18394184112549"
"1989","no migration background","Female","5.6","0","3541","0","0","3.07","13.41","99.55","5.11","6.09","0","100","0.734625518321991","0.985458850860596"
"1989","no migration background","Male","4.69","0.49","3301","0","0","3.06","11.35","89.5","4.26","5.12","0","100","0.838408410549164","1.0661119222641"
"1990","direct migration background","Female","8.04","1.79","1208","0","0","7.68","20.86","98.91","7.1","8.98","0","100","2.40837693214417","3.23704314231873"
"1990","direct migration background","Male","7.93","1.3","1343","0","0","6.63","20.27","99.27","7","8.86","0","100","2.13594937324524","2.8772931098938"
"1990","indirect migration background","Female","5.88","1.99","151","0","0","6.61","14.84","86.02","3.54","8.22","0","99.21","1.77088141441345","4.7519359588623"
"1990","indirect migration background","Male","6.19","2.53","145","0","0","6.02","17.79","43.91","4.22","8.16","0","100","1.44756698608398","3.61450505256653"
"1990","no migration background","Female","4.74","0","3465","0","0","2.99","11.66","88.06","4.32","5.16","0","100","0","0.764080762863159"
"1990","no migration background","Male","4.34","0","3200","0","0","2.74","10.71","68.06","3.95","4.73","0","100","0.608812928199768","0.893818974494934"
"1991","direct migration background","Female","6.83","1.51","1186","0","0","6.57","19.28","94.29","5.9","7.76","0","100","2.17099213600159","2.80124831199646"
"1991","direct migration background","Male","7.15","1.26","1315","0","0","5.92","19.9","99.77","6.27","8.03","0","100","1.90576696395874","2.57558798789978"
"1991","indirect migration background","Female","6.58","1.4","175","0","0","5.23","18.24","99.48","3.99","9.17","0","100","1.24781715869904","3.62333106994629"
"1991","indirect migration background","Male","8.18","1.8","174","0","0","7.93","21.6","100","5.39","10.97","0","100","1.11943221092224","3.02445030212402"
"1991","no migration background","Female","4.85","0","3446","0","0","2.88","12.19","85.69","4.42","5.28","0","100","0","0.60900616645813"
"1991","no migration background","Male","4.37","0","3170","0","0","2.7","11.13","78.81","3.97","4.77","0","100","0.342335909605026","0.760296165943146"
"1992","direct migration background","Female","6.91","1.08","1235","0","0","5.56","18.02","90.43","5.96","7.86","0","100","1.80321443080902","2.35927677154541"
"1992","direct migration background","Male","6.75","1.02","1334","0","0","5.96","16.14","100","5.85","7.65","0","100","1.75008547306061","2.31348896026611"
"1992","indirect migration background","Female","7.34","2.04","203","0","0","6.4","15.89","99.27","4.68","10","0","99.31","2.03576302528381","4.0627293586731"
"1992","indirect migration background","Male","9.14","2.01","207","0","0","11.21","27.97","76.04","7.01","11.27","0","99.42","1.36870265007019","3.22343301773071"
"1992","no migration background","Female","5.76","0","5461","0","0","4.23","16.12","90.65","5.39","6.13","0","100","1.15147531032562","1.36815369129181"
"1992","no migration background","Male","5.63","0.62","4948","0","0","4.39","17.17","79.21","5.27","5.99","0","100","1.17399621009827","1.39140677452087"
"1993","direct migration background","Female","7.53","1.28","1202","0","0","6.29","20.06","99.91","6.55","8.51","0","100","2.12029981613159","2.69251871109009"
"1993","direct migration background","Male","7.08","1.38","1296","0","0","6.4","18.55","87.78","6.15","8.01","0","100","2.01257276535034","2.55387544631958"
"1993","indirect migration background","Female","6.15","1.88","236","0","0","5.09","14.97","72.62","4.06","8.24","0","100","2.01257276535034","3.49837136268616"
"1993","indirect migration background","Male","9.18","2.37","240","0","0.92","10.02","26.96","80.05","7.01","11.35","0","91.71","1.96518552303314","3.62447261810303"
"1993","no migration background","Female","6.48","0","5345","0","0","4.9","17.64","92.23","6.04","6.92","0","100","1.3560072183609","1.6153324842453"
"1993","no migration background","Male","6.25","0","4857","0","0","4.76","17.64","87.73","5.83","6.67","0","100","1.35532176494598","1.64162921905518"
"1994","direct migration background","Female","8.42","1.3","1156","0","0","7.07","24.11","98.66","7.35","9.49","0","100","1.97040939331055","2.51357531547546"
"1994","direct migration background","Male","9.14","1.34","1216","0","0","7.68","28.87","100","8.04","10.24","0","100","2.05076718330383","2.56732487678528"
"1994","indirect migration background","Female","6.75","1.78","247","0","0","5.99","17.69","86.79","5.06","8.44","0","88.4","1.87175846099854","3.23326110839844"
"1994","indirect migration background","Male","8.48","2.12","247","0","0","7.72","27.18","79.09","6.34","10.62","0","100","1.71764898300171","3.33216190338135"
"1994","no migration background","Female","6.65","0","5297","0","0","4.28","18.42","98.32","6.19","7.11","0","100","1.2738664150238","1.51831531524658"
"1994","no migration background","Male","6.76","0.48","4774","0","0","4.72","19.05","98.57","6.31","7.21","0","100","1.27160096168518","1.51533854007721"
"1995","direct migration background","Female","12.46","1.62","1389","0","0","10.61","40.79","100","11.26","13.66","0","100","2.38532114028931","3.19414806365967"
"1995","direct migration background","Male","13.1","2.01","1422","0","0","12.24","44.8","100","11.94","14.26","0","100","2.55936050415039","3.74210405349731"
"1995","indirect migration background","Female","8.26","1.8","257","0","0","8","26.54","68.14","6.23","10.29","0","98.87","2.39950442314148","4.34320878982544"
"1995","indirect migration background","Male","7.64","1.68","256","0","0","8.03","20.81","78.81","5.58","9.7","0","100","1.76914513111115","3.96036410331726"
"1995","no migration background","Female","6.81","0","5279","0","0","4.19","18.49","98.76","6.34","7.28","0","100","1.14629256725311","1.379554271698"
"1995","no migration background","Male","6.77","0","4761","0","0","4.5","20.27","98.96","6.31","7.23","0","100","1.12701952457428","1.36757302284241"
"1996","direct migration background","Female","12.35","1.92","1303","0","0","10.86","39.27","100","11.1","13.6","0","100","2.56615877151489","3.72205924987793"
"1996","direct migration background","Male","12.67","1.82","1317","0","0","10.24","39.45","100","11.45","13.89","0","100","2.44583797454834","3.61776161193848"
"1996","indirect migration background","Female","8.97","2.16","280","0","0","8.86","25.49","92.54","6.8","11.14","0","100","2.30026817321777","3.45994424819946"
"1996","indirect migration background","Male","8.99","2.43","269","0","0","10.81","20.25","86.4","6.61","11.37","0","99.51","1.9563136100769","4.32801103591919"
"1996","no migration background","Female","7.58","0","5222","0","0","4.73","23.44","98.29","7.08","8.08","0","100","1.35481023788452","1.57962489128113"
"1996","no migration background","Male","7.21","0.72","4728","0","0","5","22.05","98.49","6.73","7.69","0","100","1.36341965198517","1.59065628051758"
"1997","direct migration background","Female","15.1","4.37","1232","0","0","15.32","47.25","100","13.81","16.39","0","100","5.79895067214966","7.27251195907593"
"1997","direct migration background","Male","13.45","4.53","1259","0","0","15.89","38.9","100","12.24","14.66","0","100","5.943039894104","7.26852655410767"
"1997","indirect migration background","Female","11.41","5.21","282","0","0","13.88","25.52","99.72","9.03","13.79","0","100","5.74805736541748","8.18463802337646"
"1997","indirect migration background","Male","12.93","5.46","293","0","0","15.75","37.64","99.65","10.73","15.13","0","100","5.4710841178894","7.48490190505981"
"1997","no migration background","Female","9.57","0","5163","0","0","8.8","28.56","100","9.06","10.08","0","100","3.41221952438354","3.96039605140686"
"1997","no migration background","Male","8.92","2.08","4685","0","0","8.84","26.55","97.69","8.42","9.42","0","100","3.54849910736084","4.06641483306885"
"1998","direct migration background","Female","14.3","4.73","1199","0","0","16.6","41.45","100","13.03","15.57","0","100","6.25057888031006","8.00426864624023"
"1998","direct migration background","Male","14.36","5.33","1221","0","0","16.64","42.75","100","13.11","15.61","0","100","6.51858997344971","8.48811912536621"
"1998","indirect migration background","Female","12.79","6.8","294","0","0","18","30.94","84.16","10.48","15.1","0","95.66","6.39371061325073","9.12686347961426"
"1998","indirect migration background","Male","12.93","5.76","310","0","0","15.68","35.57","92.75","10.72","15.14","0","100","5.70520305633545","8.49621105194092"
"1998","no migration background","Female","9.23","0","5916","0","0","9.34","25.27","99.31","8.75","9.71","0","100","3.386883020401","3.91224980354309"
"1998","no migration background","Male","9.55","2.29","5383","0","0","9.83","26.1","100","9.07","10.03","0","100","3.58299279212952","4.09748983383179"
"1999","direct migration background","Female","12.2","4.32","1106","0","0","14.09","33.34","100","10.97","13.43","0","100","6.12856388092041","8.25274467468262"
"1999","direct migration background","Male","12.62","4.81","1117","0","0","15.53","34.34","100","11.41","13.83","0","100","6.01939582824707","7.81137323379517"
"1999","indirect migration background","Female","11.66","5.5","301","0","0","13.31","26.67","98.69","9.56","13.76","0","100","6.11800956726074","8.51941871643066"
"1999","indirect migration background","Male","13.49","5.95","311","0","1.09","15.12","39.47","92.04","11.32","15.66","0","100","5.94608879089355","7.98100709915161"
"1999","no migration background","Female","8.96","0","5716","0","0","9.53","24.43","99.6","8.49","9.43","0","100","3.56407403945923","4.1536545753479"
"1999","no migration background","Male","8.79","2.33","5217","0","0","9.73","23.33","99.48","8.33","9.25","0","100","3.60297846794128","4.20600032806396"
"2000","direct migration background","Female","15.12","5.71","1702","0","0","17.32","45.28","100","13.98","16.26","0","100","6.63707304000854","8.12629127502441"
"2000","direct migration background","Male","16.03","6.85","1641","0","0","18.4","48.71","100","14.88","17.18","0","100","7.54891109466553","9.25266933441162"
"2000","indirect migration background","Female","11.81","6.65","420","0","0","14.1","29.38","98.26","10.15","13.47","0","100","6.84149503707886","9.41595268249512"
"2000","indirect migration background","Male","11.7","5.94","409","0","0","15.25","34.03","87.11","9.99","13.41","0","100","5.4581036567688","8.090895652771"
"2000","no migration background","Female","8.23","0","10482","0","0","9.09","21.9","98.39","7.89","8.57","0","100","2.92056965827942","3.42892909049988"
"2000","no migration background","Male","8.17","0","9602","0","0","9.1","21.23","99.16","7.83","8.51","0","100","2.97166395187378","3.43140006065369"
"2001","direct migration background","Female","15.94","6.72","1502","0","0","20.05","47.06","100","14.81","17.07","0","100","6.98542785644531","8.8011417388916"
"2001","direct migration background","Male","16.89","7.58","1443","0","0","20.75","47.61","100","15.74","18.04","0","100","7.80061674118042","9.64792251586914"
"2001","indirect migration background","Female","12.96","6.88","397","0","0","17.64","28.87","100","10.94","14.98","0","100","7.09984350204468","9.9161376953125"
"2001","indirect migration background","Male","12.21","5.57","380","0","0","15.08","26.91","93.91","10.22","14.2","0","100","5.05506563186646","7.80061674118042"
"2001","no migration background","Female","8.69","0","9581","0","0","9.66","22.95","98.47","8.33","9.05","0","100","3.52540445327759","3.99142456054688"
"2001","no migration background","Male","8.35","0.92","8757","0","0","9.56","21.48","99.26","7.99","8.71","0","100","3.43365430831909","3.93633437156677"
"2002","direct migration background","Female","16.04","7.03","1450","0","0","19.85","45.45","100","14.89","17.19","0","100","5.95619821548462","7.77955913543701"
"2002","direct migration background","Male","16.2","7.73","1369","0","0","20.09","44.03","100","15.03","17.37","0","100","6.52353763580322","8.29858303070068"
"2002","indirect migration background","Female","16.43","8.11","411","0","0","16.82","54.53","100","14.33","18.53","0","100","6.66518545150757","8.81601333618164"
"2002","indirect migration background","Male","12.96","5.69","373","0","0","15.38","37.37","100","10.97","14.95","0","100","5.38554096221924","7.32700157165527"
"2002","no migration background","Female","9.16","0","10115","0","0","10.19","25.73","99.68","8.83","9.49","0","100","3.08837509155273","3.55965733528137"
"2002","no migration background","Male","9.08","1.1","9434","0","0","9.94","24.19","99.96","8.75","9.41","0","100","3.01545166969299","3.43868112564087"
"2003","direct migration background","Female","17.17","7.65","1372","0","0","21.1","48.48","100","15.96","18.38","0","100","6.49366331100464","8.17063045501709"
"2003","direct migration background","Male","18.15","8.6","1273","0","0","22.14","54.5","100","16.93","19.37","0","100","7.29771375656128","9.05660343170166"
"2003","indirect migration background","Female","16.89","7.57","415","0","0","19.99","48.93","100","14.76","19.02","0","100","6.90261363983154","9.38901042938232"
"2003","indirect migration background","Male","15.13","6.83","375","0","0","17.73","36.94","100","13","17.26","0","100","5.26418399810791","8.16976165771484"
"2003","no migration background","Female","9.94","0","9777","0","0","11.23","28.06","100","9.58","10.3","0","100","3.44602537155151","3.98481965065002"
"2003","no migration background","Male","9.66","1.8","9080","0","0","10.87","25.58","100","9.31","10.01","0","100","3.34413051605225","3.88390326499939"
"2004","direct migration background","Female","17.26","7.72","1328","0","0","20.25","49.7","100","16","18.52","0","100","6.78374910354614","8.62101173400879"
"2004","direct migration background","Male","17.27","8.5","1223","0","0","22.19","45.53","100","16","18.54","0","100","7.48132705688477","9.52822875976562"
"2004","indirect migration background","Female","18.53","10.24","421","0","3.94","25.28","50.56","100","16.38","20.68","0","100","8.49557495117188","10.5729894638062"
"2004","indirect migration background","Male","17.96","8.63","390","0","0.56","17.63","59.19","100","15.69","20.23","0","100","6.71658086776733","9.41320323944092"
"2004","no migration background","Female","10.18","0","9554","0","0","11.32","28.87","100","9.81","10.55","0","100","3.51431012153625","4.04730606079102"
"2004","no migration background","Male","10.12","2.06","8814","0","0","11.17","27.64","100","9.76","10.48","0","100","3.34225559234619","3.90128564834595"
"2005","direct migration background","Female","18.5","7.95","1258","0","0","22.13","56.69","100","17.15","19.85","0","100","7.09895515441895","9.74431705474854"
"2005","direct migration background","Male","18.49","9.09","1123","0","0","23.81","54.18","100","17.1","19.88","0","100","7.87388134002686","10.1362762451172"
"2005","indirect migration background","Female","17.8","11.26","429","0","2.84","19.19","43.86","100","15.47","20.13","0","100","8.6703577041626","11.36741065979"
"2005","indirect migration background","Male","16.67","9.1","406","0","2.96","18.19","52.78","100","14.51","18.83","0","100","7.44860935211182","10.1219892501831"
"2005","no migration background","Female","10.58","1.46","9175","0","0","12.22","30.14","99.68","10.2","10.96","0","100","3.23943424224854","3.83021068572998"
"2005","no migration background","Male","10.5","2.41","8416","0","0","11.74","28.22","100","10.12","10.88","0","100","3.15680265426636","3.68391680717468"
"2006","direct migration background","Female","21.59","9.37","1285","0","0","26.56","80.41","100","20.08","23.1","0","100","7.62505960464478","10.0092077255249"
"2006","direct migration background","Male","20.06","9.12","1112","0","0","25.51","61.95","100","18.54","21.58","0","100","7.11275339126587","9.57932376861572"
"2006","indirect migration background","Female","19.15","9.53","450","0","2.58","21.39","63.87","100","16.77","21.53","0","100","8.40277290344238","11.1171264648438"
"2006","indirect migration background","Male","20.79","9.19","412","0","2.08","26.78","66.01","100","18.26","23.32","0","100","7.88395881652832","10.598484992981"
"2006","no migration background","Female","10.93","0","9968","0","0","11.44","32.24","100","10.55","11.31","0","100","2.87375235557556","3.4296760559082"
"2006","no migration background","Male","10.54","1.91","9147","0","0","11.29","29.36","100","10.17","10.91","0","100","2.81617164611816","3.34888768196106"
"2007","direct migration background","Female","20.11","7.65","1158","0","0","27.73","67.38","100","18.59","21.63","0","100","6.44739389419556","8.43951225280762"
"2007","direct migration background","Male","19.25","7.39","991","0","0","24.68","57.14","100","17.72","20.78","0","100","6.07924747467041","8.43951225280762"
"2007","indirect migration background","Female","21.01","10.17","441","0","3.95","22.98","71.18","100","18.67","23.35","0","100","8.28306293487549","11.4165687561035"
"2007","indirect migration background","Male","21.74","10.53","404","0","2.64","26.67","74.84","100","19.19","24.29","0","100","7.35639524459839","10.8396949768066"
"2007","no migration background","Female","10.8","0","9368","0","0","11.37","31.52","100","10.41","11.19","0","100","2.67088317871094","3.19959044456482"
"2007","no migration background","Male","10.21","1.66","8599","0","0","10.68","27.6","100","9.82","10.6","0","100","2.58205127716064","3.1062479019165"
"2008","direct migration background","Female","19.25","7.31","1033","0","0","24.8","61.37","100","17.69","20.81","0","100","6.10182905197144","8.38494491577148"
"2008","direct migration background","Male","17.59","6.75","887","0","0","22.17","53.42","100","16.02","19.16","0","100","5.52763795852661","8.00658512115479"
"2008","indirect migration background","Female","18.94","9.4","430","0","3.38","22.83","59.75","100","16.64","21.24","0","100","8.19366836547852","11.3179817199707"
"2008","indirect migration background","Male","18.36","7.66","400","0","0.79","24.13","56.19","100","15.98","20.74","0","100","6.6380500793457","9.58284568786621"
"2008","no migration background","Female","10.31","0","8836","0","0","10.26","28.75","100","9.91","10.71","0","100","2.33130216598511","2.96296286582947"
"2008","no migration background","Male","9.32","0.28","8098","0","0","9.79","24.94","100","8.95","9.69","0","100","2.16606497764587","2.87217473983765"
"2009","direct migration background","Female","17.16","6.31","909","0","0","18.36","60.75","100","15.58","18.74","0","100","5.9341082572937","7.92571783065796"
"2009","direct migration background","Male","17.35","7.11","766","0","0","21.44","47.66","100","15.74","18.96","0","100","5.9341082572937","8.15767955780029"
"2009","indirect migration background","Female","16.39","9.35","396","0","2.6","19.48","43.17","92.29","14.33","18.45","0","100","8.22857189178467","11.4695672988892"
"2009","indirect migration background","Male","18.37","8.14","361","0","2.85","20.2","57.67","100","15.89","20.85","0","100","7.57671403884888","10.5311145782471"
"2009","no migration background","Female","9.37","0","8280","0","0","9.72","27.1","99.88","8.98","9.76","0","100","0.839518308639526","2.15827345848083"
"2009","no migration background","Male","8.8","0","7646","0","0","8.94","23.53","100","8.43","9.17","0","100","1.00035727024078","2.10901117324829"
"2010","direct migration background","Female","18.88","7.78","1614","0","0","23.97","61.48","100","17.4","20.36","0","100","13.2036418914795","15.9949169158936"
"2010","direct migration background","Male","21.45","8.74","1305","0","0","32.34","72.06","100","19.85","23.05","0","100","13.0361175537109","16.2615394592285"
"2010","indirect migration background","Female","19.69","9.22","679","0","2.51","24.39","57.38","100","17.67","21.71","0","100","12.259108543396","15.3170328140259"
"2010","indirect migration background","Male","20.14","8.92","549","0","0","24.37","72.19","100","17.91","22.37","0","100","10.5844955444336","13.7548427581787"
"2010","no migration background","Female","9.75","0","11003","0","0","10.38","27.9","99.99","9.31","10.19","0","100","6.40968608856201","6.97315979003906"
"2010","no migration background","Male","9.34","0","9278","0","0","9.76","24","100","8.94","9.74","0","100","5.10117340087891","5.65362167358398"
"2011","direct migration background","Female","18.55","6.82","1832","0","0","22.64","66.71","100","17.17","19.93","0","100","12.770788192749","15.2196846008301"
"2011","direct migration background","Male","19.25","7.25","1448","0","0","25.18","66.67","100","17.76","20.74","0","100","13.0349769592285","15.5546751022339"
"2011","indirect migration background","Female","19.53","8.55","777","0","0","26.39","64.04","100","17.56","21.5","0","100","14.457347869873","17.7849578857422"
"2011","indirect migration background","Male","18.37","8.27","631","0","0","20.7","61.35","100","16.43","20.31","0","100","10.7889890670776","13.3124332427979"
"2011","no migration background","Female","9.7","0","13225","0","0","9.53","28.36","100","9.3","10.1","0","100","6.13734006881714","6.70911312103271"
"2011","no migration background","Male","9.48","0","11099","0","0","9.17","26.86","100","9.1","9.86","0","100","4.51810312271118","5.10574388504028"
"2012","direct migration background","Female","17.33","6.9","1706","0","0","20.45","59.99","100","15.98","18.68","0","100","11.6988525390625","14.0003805160522"
"2012","direct migration background","Male","17.4","6.94","1365","0","0","21.67","56.22","100","15.97","18.83","0","100","11.8946294784546","14.2366533279419"
"2012","indirect migration background","Female","18.12","8.78","757","0","0.16","20.38","55.76","100","16.23","20.01","0","100","12.6514825820923","15.4713935852051"
"2012","indirect migration background","Male","16.58","8.34","616","0","0","19.87","48.67","100","14.67","18.49","0","100","9.89003753662109","12.5650873184204"
"2012","no migration background","Female","9.31","0","12950","0","0","9.09","27.64","100","8.92","9.7","0","100","5.7352294921875","6.30348205566406"
"2012","no migration background","Male","9.19","0","10877","0","0","8.94","24.48","100","8.82","9.56","0","100","4.09176826477051","4.71482563018799"
"2013","direct migration background","Female","18.64","6.84","3535","0","0","22.37","64.35","100","17.66","19.62","0","100","12.0070953369141","13.1596984863281"
"2013","direct migration background","Male","17.87","6.04","2891","0","0","20.12","62.2","100","16.82","18.92","0","100","11.1577138900757","12.6072492599487"
"2013","indirect migration background","Female","23.03","10.52","1172","0","1.03","29.44","83.12","100","21.42","24.64","0","100","11.8971395492554","13.8830862045288"
"2013","indirect migration background","Male","19.65","8.09","1062","0","0","25.09","63.2","100","18.05","21.25","0","100","10.1706562042236","11.8891582489014"
"2013","no migration background","Female","8.96","0","12294","0","0","8.85","26.91","99.78","8.57","9.35","0","100","5.44053077697754","5.97160243988037"
"2013","no migration background","Male","9.08","0","10351","0","0","8.97","25.22","100","8.7","9.46","0","100","4.08972215652466","4.64642477035522"
"2014","direct migration background","Female","19.44","7.16","2821","0","0","25.04","69.94","100","18.34","20.54","0","100","11.7287721633911","13.3297109603882"
"2014","direct migration background","Male","19.58","7.29","2359","0","0","25.9","68.62","100","18.42","20.74","0","100","11.7983379364014","13.313497543335"
"2014","indirect migration background","Female","21.24","10.49","1029","0","2.34","24.38","73.19","100","19.62","22.86","0","100","11.5853815078735","13.9204988479614"
"2014","indirect migration background","Male","21.82","9.44","903","0","0","27.39","77.7","100","20.06","23.58","0","100","9.76683902740479","11.6587905883789"
"2014","no migration background","Female","9.1","0","11149","0","0","8.92","27.46","100","8.7","9.5","0","100","4.66496658325195","5.19829082489014"
"2014","no migration background","Male","9.13","0","9518","0","0","8.4","25.1","100","8.75","9.51","0","100","3.39964270591736","4.05984306335449"
"2015","direct migration background","Female","18.44","5.91","3239","0","0","23.08","66.67","100","17.38","19.5","0","100","10.433162689209","11.8134880065918"
"2015","direct migration background","Male","18.18","5.15","2756","0","0","21.52","65.1","100","17.04","19.32","0","100","9.44235420227051","11.0064306259155"
"2015","indirect migration background","Female","21.34","8.43","973","0","0","29.21","73.23","100","19.6","23.08","0","100","10.1791019439697","12.3289937973022"
"2015","indirect migration background","Male","19.43","8.05","835","0","0","20.88","68.76","100","17.64","21.22","0","100","9.0277214050293","11.1315574645996"
"2015","no migration background","Female","8.59","0","10628","0","0","8.15","24.7","100","8.19","8.99","0","100","4.27600383758545","4.84509420394897"
"2015","no migration background","Male","9.07","0","9075","0","0","7.73","24.89","100","8.68","9.46","0","100","2.93523335456848","3.69784903526306"
"2016","direct migration background","Female","17.98","5.26","2689","0","0","24.06","64.76","100","16.84","19.12","0","100","10.3259496688843","11.810378074646"
"2016","direct migration background","Male","18.53","6.17","2232","0","0","22.4","70.32","100","17.29","19.77","0","100","9.58551979064941","11.3708925247192"
"2016","indirect migration background","Female","19.05","9.03","919","0","0","27.59","57.9","100","17.38","20.72","0","100","10.3993968963623","12.7163324356079"
"2016","indirect migration background","Male","20.05","7.94","769","0","0","21.5","70.66","100","18.16","21.94","0","100","9.17839241027832","11.0127582550049"
"2016","no migration background","Female","8.31","0","9896","0","0","8.25","23.81","99.3","7.91","8.71","0","100","4.02852535247803","4.52895212173462"
"2016","no migration background","Male","9.05","0","8444","0","0","8.09","26.95","100","8.65","9.45","0","100","2.90388607978821","3.61095333099365"
"2017","direct migration background","Female","18.92","5.83","3381","0","0","22.64","67.37","100","17.58","20.26","0","100","16.9513702392578","20.8007984161377"
"2017","direct migration background","Male","22.52","7.2","3462","0","0","30.77","85.34","100","21.11","23.93","0","100","31.9302806854248","43.078914642334"
"2017","indirect migration background","Female","16.77","7.12","987","0","0","19.97","54.46","100","15.19","18.35","0","100","9.61686992645264","11.3351068496704"
"2017","indirect migration background","Male","19.56","8.06","849","0","0","22.24","74.61","100","17.75","21.37","0","100","9.08731555938721","10.4688606262207"
"2017","no migration background","Female","8.2","0","11060","0","0","7.84","23.5","99.96","7.83","8.57","0","100","3.62888932228088","4.14971971511841"
"2017","no migration background","Male","8.44","0","9635","0","0","7.44","22.45","100","8.08","8.8","0","100","2.51736211776733","3.16324615478516"
"2018","direct migration background","Female","19.64","5.35","3763","0","0","25.27","74.22","100","18.32","20.96","0","100","29.8492660522461","38.5347747802734"
"2018","direct migration background","Male","22.55","6.38","4131","0","0","30.9","89.43","100","21.27","23.83","0","100","54.7207374572754","64.3337326049805"
