"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(0) in school","Female","8.6","3.31","92","1.01","1.84","9.53","26.36","57.08","5.91","11.29","0","76.36","2.86114144325256","5.84924507141113"
"1984","(0) in school","Male","6.9","2.87","95","0","1.59","7.15","22.83","42.53","4.34","9.46","0","87.28","2.34178614616394","3.94701552391052"
"1984","(1a) inadequately completed","Female","14.13","3.95","618","0","0","17.35","37.22","100","12.58","15.68","0","100","3.51161789894104","5.00570344924927"
"1984","(1a) inadequately completed","Male","13.26","3.6","495","0","0","18.22","31.34","100","11.49","15.03","0","100","2.70585131645203","3.87804222106934"
"1984","(1b) general elementary school","Female","6.34","0","2021","0","0","4.61","17.1","100","5.62","7.06","0","100","1.10770344734192","1.56226146221161"
"1984","(1b) general elementary school","Male","8.6","1.63","988","0","0","7.03","23.21","100","7.48","9.72","0","100","2.27340054512024","3.24514985084534"
"1984","(1c) basic vocational qualification","Female","6.06","0.96","1733","0","0","4.05","15.17","100","5.32","6.8","0","100","1.28511035442352","1.60489308834076"
"1984","(1c) basic vocational qualification","Male","5.33","1","2529","0","0","4.52","14.59","84.63","4.82","5.84","0","100","1.30688345432281","1.60489308834076"
"1984","(2a) intermediate vocational","Female","4.58","0","802","0","0","3.16","10.07","91.33","3.67","5.49","0","100","0.278341919183731","1.15626525878906"
"1984","(2a) intermediate vocational","Male","3.88","0.88","608","0","0","3.09","9.3","47.12","3.03","4.73","0","100","0.759788155555725","1.25541830062866"
"1984","(2b) intermediate general qualification","Female","6.14","1.69","297","0","0","5.68","13.27","100","4.36","7.92","0","100","1.52630007266998","2.6781165599823"
"1984","(2b) intermediate general qualification","Male","5.62","2.52","180","0","1.04","5.72","12.63","47.7","4.32","6.92","0","50.88","2.0809326171875","3.22976994514465"
"1984","(2c_gen) general maturity certificate","Female","14.44","4.07","174","0","0","14.09","37.84","100","10.76","18.12","0","100","3.5333731174469","5.2479190826416"
"1984","(2c_gen) general maturity certificate","Male","10.24","2.17","235","0","0.63","10.13","24.78","100","7.8","12.68","0","100","1.94338822364807","4.12523508071899"
"1984","(2c_voc) vocational maturity certificate","Female","8.66","0","175","0","0","3.48","28.56","100","5.62","11.7","0","100","0","1.88343560695648"
"1984","(2c_voc) vocational maturity certificate","Male","8.14","0.93","281","0","0","3.57","22.9","100","5.9","10.38","0","100","1.04347240924835","2.07839679718018"
"1984","(3a) lower tertiary education","Female","4.83","0","74","0","0","3.16","9.96","100","1.85","7.81","0","100","0","1.56977045536041"
"1984","(3a) lower tertiary education","Male","4.97","0.69","192","0","0","3.23","8.45","100","2.79","7.15","0","100","0","1.24065470695496"
"1984","(3b) higher tertiary education","Female","4.95","0.78","182","0","0","3.69","12.63","82.29","3.23","6.67","0","100","0","1.44309902191162"
