"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","(0) in school","7.73","3.08","187","0.64","1.7","7.45","24.59","44.99","5.89","9.57","0","87.28","2.79550290107727","4.06365823745728"
"1984","16-34 y.","(1a) inadequately completed","15.03","4.01","330","0","1.19","18.22","38.42","100","12.79","17.27","0","100","3.60748934745789","5.5815601348877"
"1984","16-34 y.","(1b) general elementary school","12.68","4.1","936","0","1.35","13.01","32.72","100","11.38","13.98","0","100","3.81762528419495","4.73433685302734"
"1984","16-34 y.","(1c) basic vocational qualification","8.28","2","1289","0","0","7.98","21.61","100","7.38","9.18","0","100","1.96706604957581","2.5647451877594"
"1984","16-34 y.","(2a) intermediate vocational","6.53","1.16","644","0","0","5.08","18.73","100","5.36","7.7","0","100","1.06771469116211","1.58820486068726"
"1984","16-34 y.","(2b) intermediate general qualification","7.12","2.8","364","0","1.15","6.98","15.39","100","5.67","8.57","0","100","2.57558798789978","3.23218131065369"
"1984","16-34 y.","(2c_gen) general maturity certificate","12.85","3.45","350","0","0.82","13.09","32.95","100","10.5","15.2","0","100","2.94932460784912","4.76766681671143"
"1984","16-34 y.","(2c_voc) vocational maturity certificate","13.57","1.55","217","0","0","16.91","50.97","100","10.54","16.6","0","100","1.40909719467163","3.35555791854858"
"1984","16-34 y.","(3a) lower tertiary education","8.22","0.97","70","0","0","7.79","22.23","100","3.93","12.51","0","100","0","1.91086769104004"
"1984","16-34 y.","(3b) higher tertiary education","5.39","0.72","178","0","0","3.69","15.14","68.53","3.47","7.31","0","76.78","0","1.41052150726318"
"1984","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"1984","35-65 y.","(1a) inadequately completed","13.58","3.95","765","0","0","17.89","38.1","100","12.21","14.95","0","100","2.86125254631042","3.95805335044861"
"1984","35-65 y.","(1b) general elementary school","6.58","0.28","1586","0","0","4.78","18.66","100","5.81","7.35","0","100","1.2978777885437","1.72539758682251"
"1984","35-65 y.","(1c) basic vocational qualification","5.74","1.34","2491","0","0","4.44","14.72","100","5.2","6.28","0","100","1.47157514095306","1.72433161735535"
"1984","35-65 y.","(2a) intermediate vocational","3.3","1.03","621","0","0","2.9","6.68","43.03","2.57","4.03","0","100","0.988791525363922","1.44199156761169"
"1984","35-65 y.","(2b) intermediate general qualification","2.42","1.02","81","0","0","2.85","6.66","21.77","0.19","4.65","0","87.28","0","1.52797138690948"
"1984","35-65 y.","(2c_gen) general maturity certificate","6.72","1.94","52","0","0","5.25","15.71","70.59","2.02","11.42","0","76.36","1.44111156463623","4.9746994972229"
"1984","35-65 y.","(2c_voc) vocational maturity certificate","5.23","1.01","198","0","0","2.73","9.85","100","2.85","7.61","0","100","0.999251365661621","1.97870743274689"
"1984","35-65 y.","(3a) lower tertiary education","4.61","0.92","173","0","0","3.41","6.66","100","2.52","6.7","0","100","0.788898885250092","1.45787823200226"
"1984","35-65 y.","(3b) higher tertiary education","4.03","1.51","309","0","0","3.7","8.75","43.03","3.03","5.03","0","100","1.31123733520508","2.04506921768188"
"1984","66 and older","(0) in school","","","","","","","","","","","","","",""
"1984","66 and older","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","66 and older","(1b) general elementary school","3.3","0","487","0","0","0","7.18","83.19","2.17","4.43","0","100","0","0"
"1984","66 and older","(1c) basic vocational qualification","1.21","0","482","0","0","0","0","36.59","0.7","1.72","0","64.08","0","0"
"1984","66 and older","(2a) intermediate vocational","0.84","0","145","0","0","0","0","25.21","0.22","1.46","0","26.27","0","0"
"1984","66 and older","(2b) intermediate general qualification","4.19","0","32","0","0","0","13.27","50.88","-0.41","8.79","0","50.88","0","0"
"1984","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","66 and older","(2c_voc) vocational maturity certificate","0.04","0","41","0","0","0","0","1.03","-0.02","0.1","0","1.03","0","0"
"1984","66 and older","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","66 and older","(3b) higher tertiary education","0.79","0","40","0","0","0","5.8","10.1","0.14","1.44","0","10.1","0","0"
"1985","16-34 y.","(0) in school","8.51","3.28","187","1.03","1.65","7.55","19.36","94.76","6.35","10.67","0","100","2.8415892124176","4.9662618637085"
"1985","16-34 y.","(1a) inadequately completed","16.87","5.56","250","0","0.82","20.3","44.69","100","13.99","19.75","0","100","4.67955255508423","7.30912828445435"
"1985","16-34 y.","(1b) general elementary school","12.32","4.32","798","0","1.44","11.8","33.13","100","10.94","13.7","0","100","3.94782018661499","5.01608419418335"
"1985","16-34 y.","(1c) basic vocational qualification","7.48","2.01","1128","0","0","7.04","16.52","100","6.57","8.39","0","100","2.15877938270569","2.75583171844482"
"1985","16-34 y.","(2a) intermediate vocational","5.52","1.28","602","0","0","5.12","13.24","97.01","4.42","6.62","0","100","1.18036067485809","1.63358700275421"
"1985","16-34 y.","(2b) intermediate general qualification","7.63","2.66","370","0","1.16","6.76","18.84","96.2","5.98","9.28","0","100","2.48623442649841","3.65538311004639"
"1985","16-34 y.","(2c_gen) general maturity certificate","12.84","2.26","318","0","0","8.47","51.43","100","10.27","15.41","0","100","2.24974346160889","4.10920667648315"
"1985","16-34 y.","(2c_voc) vocational maturity certificate","11.02","1.12","203","0","0","11.85","39.23","99.43","8.3","13.74","0","99.98","1.12376701831818","3.16553688049316"
"1985","16-34 y.","(3a) lower tertiary education","4.94","0.45","63","0","0","4.11","12.57","62.49","2.2","7.68","0","62.49","0","1.70087730884552"
"1985","16-34 y.","(3b) higher tertiary education","2.38","0","177","0","0","2.56","6.55","21.97","1.22","3.54","0","73.34","0","1.26285481452942"
"1985","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"1985","35-65 y.","(1a) inadequately completed","10.23","4.1","648","0","0","12.88","25.82","100","8.94","11.52","0","100","3.52868986129761","4.7964129447937"
"1985","35-65 y.","(1b) general elementary school","6.99","0","1436","0","0","4.82","16.28","100","6.12","7.86","0","100","1.33547937870026","1.71903729438782"
"1985","35-65 y.","(1c) basic vocational qualification","5.82","1.3","2275","0","0","4.81","13.62","96.2","5.25","6.39","0","100","1.4651141166687","1.74134993553162"
"1985","35-65 y.","(2a) intermediate vocational","3.64","1.01","601","0","0","2.92","8.57","51.08","2.85","4.43","0","100","1.05536353588104","1.45170521736145"
"1985","35-65 y.","(2b) intermediate general qualification","2.45","0","77","0","0","2.22","7.41","22.64","-0.26","5.16","0","100","0","1.53338992595673"
"1985","35-65 y.","(2c_gen) general maturity certificate","4.93","1.92","50","0","0","4.63","8.27","88.04","-1.02","10.88","0","100","1.30989456176758","4.56131315231323"
"1985","35-65 y.","(2c_voc) vocational maturity certificate","4.55","0.9","175","0","0","3.18","9.93","61.73","2.4","6.7","0","100","0.987169981002808","1.84561741352081"
"1985","35-65 y.","(3a) lower tertiary education","4.88","0.82","161","0","0","3.09","9.07","97.9","2.84","6.92","0","99.09","0.640905201435089","1.64678990840912"
"1985","35-65 y.","(3b) higher tertiary education","3","1.52","301","0","0","3.84","7.78","26.01","2.41","3.59","0","41.85","1.52976059913635","2.24103474617004"
"1985","66 and older","(0) in school","","","","","","","","","","","","","",""
"1985","66 and older","(1a) inadequately completed","","","","","","","","","","","","","",""
"1985","66 and older","(1b) general elementary school","3.26","0","399","0","0","0","4.99","100","2.04","4.48","0","100","0","0"
"1985","66 and older","(1c) basic vocational qualification","1.1","0","433","0","0","0","0","46.35","0.52","1.68","0","72.81","0","0"
"1985","66 and older","(2a) intermediate vocational","1.06","0","139","0","0","0","0","53.44","0.18","1.94","0","53.44","0","0"
"1985","66 and older","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1985","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1985","66 and older","(2c_voc) vocational maturity certificate","0.08","0","37","0","0","0","0","1.08","0","0.16","0","1.08","0","0"
"1985","66 and older","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1985","66 and older","(3b) higher tertiary education","0.48","0","32","0","0","0","0","9.92","-0.16","1.12","0","9.92","0","0"
"1986","16-34 y.","(0) in school","7.96","2.7","188","0.95","1.48","7.06","18.57","86.19","5.95","9.97","0","99.74","2.51323199272156","4.05661630630493"
"1986","16-34 y.","(1a) inadequately completed","17.74","4.67","233","0","0.95","17.12","92.8","100","14.78","20.7","0","100","4.14619874954224","6.70260810852051"
"1986","16-34 y.","(1b) general elementary school","11.31","3.16","786","0","1.08","9.1","29.13","100","9.92","12.7","0","100","3.1889476776123","4.01701021194458"
"1986","16-34 y.","(1c) basic vocational qualification","6.67","1.74","1065","0","0","5.97","17.52","91.2","5.85","7.49","0","100","1.82195842266083","2.33123254776001"
"1986","16-34 y.","(2a) intermediate vocational","5.81","1.18","592","0","0","5.25","15.07","97.87","4.74","6.88","0","100","1.0970162153244","1.59265410900116"
