"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1988","Urban Area","Male","4.77","0.51","3962","0","0","3.47","12.12","89.99","4.35","5.19","0","100","1.23556160926819","1.43636786937714"
"1989","Rural Area","Female","6.55","0.96","971","0","0","4.49","17.55","100","5.56","7.54","0","100","1.2382527589798","1.78987872600555"
"1989","Rural Area","Male","6.32","1.07","952","0","0","4.28","17.35","100","5.35","7.29","0","100","1.2382527589798","1.78987872600555"
"1989","Urban Area","Female","5.68","0","3956","0","0","3.19","13.41","100","5.2","6.16","0","100","1.13393008708954","1.34236991405487"
"1989","Urban Area","Male","4.71","0.36","3829","0","0","3.19","11.5","77.39","4.27","5.15","0","100","1.15979778766632","1.33652591705322"
"1990","Rural Area","Female","6.05","0.69","978","0","0","5.02","16.07","85.4","5.16","6.94","0","100","1.08641803264618","1.54699850082397"
"1990","Rural Area","Male","5.14","0.87","939","0","0","4.38","13.11","63.64","4.29","5.99","0","100","1.10284876823425","1.50310075283051"
"1990","Urban Area","Female","4.83","0","3846","0","0","3.06","11.66","90.28","4.39","5.27","0","100","0.990738034248352","1.20604991912842"
"1990","Urban Area","Male","4.7","0","3749","0","0","2.89","11.16","82.33","4.26","5.14","0","100","1.01912093162537","1.2185925245285"
"1991","Rural Area","Female","6.22","0.64","989","0","0","4.96","15.83","94.43","5.26","7.18","0","100","1.01239943504333","1.53170680999756"
"1991","Rural Area","Male","5.11","0.8","963","0","0","4.23","15.05","66.1","4.28","5.94","0","100","1.01380360126495","1.54407751560211"
"1991","Urban Area","Female","4.76","0","3818","0","0","3","12.06","85.69","4.33","5.19","0","100","0.842596411705017","1.04450190067291"
"1991","Urban Area","Male","4.68","0","3696","0","0","2.78","11.7","95.69","4.25","5.11","0","100","0.90879487991333","1.0860720872879"
"1992","Rural Area","Female","7.25","1.18","2299","0","0","7.02","20.12","92.52","6.64","7.86","0","100","2.1146993637085","2.88605427742004"
"1992","Rural Area","Male","7.09","1.31","2142","0","0","7.87","20.91","72.58","6.5","7.68","0","100","2.18638372421265","3.10971593856812"
"1992","Urban Area","Female","5.29","0","4537","0","0","3.25","13.96","90.65","4.86","5.72","0","100","1.0109658241272","1.21502351760864"
"1992","Urban Area","Male","5.21","0","4291","0","0","3.3","14.49","96.82","4.79","5.63","0","100","0.970106780529022","1.21502351760864"
"1993","Rural Area","Female","8.79","1.26","2282","0","0","9.22","26.33","97.22","8.06","9.52","0","100","2.50862526893616","3.48013043403625"
"1993","Rural Area","Male","7.91","1.3","2117","0","0","8.86","24.98","77.02","7.23","8.59","0","100","2.37857890129089","3.40030479431152"
"1993","Urban Area","Female","5.63","0","4501","0","0","3.75","14.8","92.23","5.17","6.09","0","100","1.19302535057068","1.440709233284"
"1993","Urban Area","Male","5.76","0","4276","0","0","3.99","15.23","92.66","5.3","6.22","0","100","1.20176839828491","1.5017853975296"
"1994","Rural Area","Female","8.81","1.16","2235","0","0","8.45","26.46","95.26","8.05","9.57","0","100","1.964195728302","2.76151871681213"
"1994","Rural Area","Male","8.21","1.22","2082","0","0","7.55","24.44","90.46","7.49","8.93","0","100","1.85361218452454","2.4829785823822"
"1994","Urban Area","Female","6.02","0","4465","0","0","3.63","15.53","99","5.53","6.51","0","100","1.15076494216919","1.4177131652832"
"1994","Urban Area","Male","6.62","0","4155","0","0","4.4","18.18","99.57","6.12","7.12","0","100","1.21826541423798","1.47757804393768"
"1995","Rural Area","Female","9.09","0.96","2309","0","0","7.68","29.9","99.03","8.31","9.87","0","100","1.78450202941895","2.38095235824585"
"1995","Rural Area","Male","9.26","1.21","2169","0","0","8.28","29.11","100","8.49","10.03","0","100","1.85589039325714","2.46173596382141"
"1995","Urban Area","Female","6.96","0","4616","0","0","3.91","18.09","100","6.43","7.49","0","100","1.26317644119263","1.48633193969727"
"1995","Urban Area","Male","7.05","0","4270","0","0","4.45","19.24","100","6.52","7.58","0","100","1.2453351020813","1.48007595539093"
"1996","Rural Area","Female","9.75","1.17","2282","0","0","9.45","33.2","97.1","8.95","10.55","0","100","2.08388924598694","2.70389366149902"
"1996","Rural Area","Male","9.56","1.4","2151","0","0","9.69","30.76","99.14","8.77","10.35","0","100","1.98198199272156","2.51108837127686"
"1996","Urban Area","Female","7.62","0","4522","0","0","4.43","21.96","100","7.06","8.18","0","100","1.35186767578125","1.61260008811951"
"1996","Urban Area","Male","7.39","0.55","4163","0","0","4.59","20.95","100","6.84","7.94","0","100","1.36320304870605","1.6246395111084"
"1997","Rural Area","Female","11.86","3.28","2248","0","0","13.12","36.89","99.25","11.01","12.71","0","100","4.85613632202148","6.01881217956543"
"1997","Rural Area","Male","11.89","3.84","2118","0","0","13.29","35.82","97.81","11.06","12.72","0","100","4.92993211746216","6.04016923904419"
"1997","Urban Area","Female","9.72","0","4428","0","0","8.61","27.77","100","9.15","10.29","0","100","3.40294528007507","4.03021860122681"
"1997","Urban Area","Male","8.73","1.94","4119","0","0","8.51","24.44","99.95","8.17","9.29","0","100","3.54849910736084","4.12638092041016"
"1998","Rural Area","Female","11.25","3.62","2505","0","0","13.26","33.02","99.12","10.47","12.03","0","100","5.02174949645996","6.13960456848145"
"1998","Rural Area","Male","12.2","4.32","2379","0","0","14.93","35.14","100","11.43","12.97","0","100","5.14565277099609","6.24826431274414"
"1998","Urban Area","Female","9.44","0","4904","0","0","9.21","25.27","100","8.9","9.98","0","100","3.38920116424561","3.97667026519775"
"1998","Urban Area","Male","9.5","2.2","4535","0","0","9.58","25.2","100","8.95","10.05","0","100","3.57900309562683","4.16409635543823"
"1999","Rural Area","Female","11.6","3.92","2437","0","0","13.79","32.99","99.86","10.81","12.39","0","100","5.4642596244812","6.63397979736328"
"1999","Rural Area","Male","11.53","4.37","2291","0","0","13.8","31.61","99.97","10.76","12.3","0","100","5.4642596244812","6.61819267272949"
"1999","Urban Area","Female","8.53","0","4686","0","0","8.99","22.55","100","8.01","9.05","0","100","3.46162724494934","4.10749053955078"
"1999","Urban Area","Male","8.57","2.06","4354","0","0","9.66","23.02","99.93","8.06","9.08","0","100","3.50221800804138","4.2095513343811"
"2000","Rural Area","Female","10.79","2.86","4283","0","0","12.2","32.1","99.33","10.2","11.38","0","100","4.72596216201782","5.48092031478882"
"2000","Rural Area","Male","10.66","3.54","4022","0","0","12.23","30.17","99.25","10.09","11.23","0","100","4.54707145690918","5.4350905418396"
"2000","Urban Area","Female","8.5","0","8321","0","0","9.25","22.21","100","8.11","8.89","0","100","2.99861216545105","3.57492423057556"
"2000","Urban Area","Male","8.69","0","7630","0","0","9.43","22.21","100","8.29","9.09","0","100","3.11244583129883","3.65760612487793"
"2001","Rural Area","Female","10.95","3.37","3872","0","0","12.68","30.61","98.83","10.32","11.58","0","100","5.12520599365234","6.03680276870728"
"2001","Rural Area","Male","11.31","4.12","3660","0","0","13.37","30.56","99.39","10.68","11.94","0","100","5.18704032897949","6.1220064163208"
"2001","Urban Area","Female","9.17","0.6","7608","0","0","10.02","23.47","99.77","8.76","9.58","0","100","3.49734687805176","3.96783399581909"
"2001","Urban Area","Male","8.76","1.43","6920","0","0","9.61","22.07","100","8.35","9.17","0","100","3.34248733520508","3.84278154373169"
"2002","Rural Area","Female","11.54","3.8","3936","0","0","14.35","32.4","99.8","10.95","12.13","0","100","4.71342372894287","5.37871885299683"
"2002","Rural Area","Male","11.73","4.33","3733","0","0","14.42","32.72","100","11.13","12.33","0","100","4.62663078308105","5.29292345046997"
"2002","Urban Area","Female","9.67","0.4","8040","0","0","10.12","26.66","100","9.29","10.05","0","100","2.98474311828613","3.44971251487732"
"2002","Urban Area","Male","9.37","1.59","7443","0","0","9.93","25.13","100","8.99","9.75","0","100","2.82703280448914","3.31821703910828"
"2003","Rural Area","Female","12.46","4.09","3790","0","0","14.81","35.64","100","11.82","13.1","0","100","5.00962352752686","5.81798028945923"
"2003","Rural Area","Male","12.58","4.89","3559","0","0","15.31","34.86","100","11.95","13.21","0","100","5.11486291885376","5.89737033843994"
"2003","Urban Area","Female","10.49","1.73","7774","0","0","11.54","28.76","100","10.08","10.9","0","100","3.37220120429993","3.95826721191406"
"2003","Urban Area","Male","10.18","2.22","7169","0","0","10.96","26.38","100","9.78","10.58","0","100","3.20762395858765","3.76754570007324"
"2004","Rural Area","Female","12.69","4.05","3717","0","0","16.03","36.6","99.95","12.04","13.34","0","100","5.17937231063843","6.28161668777466"
"2004","Rural Area","Male","13.48","4.83","3477","0","0","16.47","39.63","100","12.81","14.15","0","100","5.11261367797852","6.05601835250854"
"2004","Urban Area","Female","10.81","2.07","7586","0","0","11.99","29.46","100","10.39","11.23","0","100","3.55298399925232","4.14040565490723"
"2004","Urban Area","Male","10.34","2.72","6950","0","0","11.75","26.87","100","9.93","10.75","0","100","3.3419783115387","3.97864270210266"
"2005","Rural Area","Female","13.4","4.23","3570","0","0","17.93","38.66","100","12.7","14.1","0","100","4.97028064727783","5.88196849822998"
"2005","Rural Area","Male","14.08","4.65","3309","0","0","18.19","40.66","100","13.38","14.78","0","100","4.81663942337036","5.67241764068604"
"2005","Urban Area","Female","11.24","2.53","7292","0","0","12.71","30.74","100","10.8","11.68","0","100","3.40695309638977","4.04181814193726"
"2005","Urban Area","Male","10.71","3.08","6636","0","0","12.02","27.61","100","10.28","11.14","0","100","3.25880336761475","3.88284230232239"
"2006","Rural Area","Female","13.85","3.97","3920","0","0","14.92","44.95","100","13.16","14.54","0","100","4.48222732543945","5.45471096038818"
"2006","Rural Area","Male","13.84","4.55","3617","0","0","15.7","40.73","100","13.15","14.53","0","100","4.55183601379395","5.49628496170044"
"2006","Urban Area","Female","12.15","2.49","7783","0","0","12.74","34.82","100","11.7","12.6","0","100","3.15393805503845","3.70860934257507"
"2006","Urban Area","Male","11.46","2.73","7054","0","0","12.27","30.84","100","11.02","11.9","0","100","2.87001085281372","3.44628238677979"
"2007","Rural Area","Female","13.28","3.54","3675","0","0","15.15","41.25","100","12.58","13.98","0","100","3.94900107383728","5.09389734268188"
"2007","Rural Area","Male","13.24","3.59","3429","0","0","15.3","40.06","100","12.54","13.94","0","100","3.78773903846741","5.00059223175049"
"2007","Urban Area","Female","12.08","2.34","7292","0","0","12.25","38.7","100","11.62","12.54","0","100","2.8906078338623","3.56042861938477"
"2007","Urban Area","Male","11.22","2.65","6565","0","0","11.34","32.82","100","10.77","11.67","0","100","2.74485349655151","3.3804087638855"
"2008","Rural Area","Female","12.56","3.27","3441","0","0","13.64","39.89","100","11.83","13.29","0","100","3.64144039154053","4.60985851287842"
"2008","Rural Area","Male","11.78","3.2","3217","0","0","13.53","35.99","100","11.1","12.46","0","100","3.26844358444214","4.18099546432495"
"2008","Urban Area","Female","11.54","1.88","6858","0","0","11.3","34.3","100","11.08","12","0","100","2.64870285987854","3.20493912696838"
"2008","Urban Area","Male","10.37","2.37","6168","0","0","10.7","27.93","100","9.93","10.81","0","100","2.52954649925232","3.11173963546753"
"2009","Rural Area","Female","11.62","2","3262","0","0","13.02","35.37","100","10.92","12.32","0","100","2.55456805229187","3.65747952461243"
"2009","Rural Area","Male","10.87","1.95","3058","0","0","11.81","33.35","100","10.2","11.54","0","100","2.37170386314392","3.44874262809753"
"2009","Urban Area","Female","10.28","0","6323","0","0","10.72","29.58","100","9.83","10.73","0","100","1.85645079612732","2.70036721229553"
"2009","Urban Area","Male","10.05","2.21","5715","0","0","10.1","27.98","100","9.61","10.49","0","100","2.03045678138733","2.74779200553894"
"2010","Rural Area","Female","11.43","2.73","4511","0","0","13.1","34.12","99.22","10.69","12.17","0","100","9.07740116119385","10.1894998550415"
"2010","Rural Area","Male","10.93","2.53","3861","0","0","12.92","29.84","99.53","10.23","11.63","0","100","7.19850397109985","8.33738327026367"
"2010","Urban Area","Female","11.45","2.12","8785","0","0","11.94","35.87","100","10.94","11.96","0","100","6.7489709854126","7.31533527374268"
"2010","Urban Area","Male","11.59","2.59","7271","0","0","11.35","36.45","100","11.09","12.09","0","100","5.61206579208374","6.26064682006836"
"2011","Rural Area","Female","11.54","0","5536","0","0","12.14","38.43","100","10.89","12.19","0","100","7.95463132858276","9.0336332321167"
"2011","Rural Area","Male","11.31","0.66","4722","0","0","11.58","34.72","100","10.68","11.94","0","100","6.07377672195435","7.11039018630981"
"2011","Urban Area","Female","11.18","0","10298","0","0","10.72","33.81","100","10.7","11.66","0","100","6.78299331665039","7.38263988494873"
"2011","Urban Area","Male","10.98","0.4","8456","0","0","10.53","32.45","100","10.51","11.45","0","100","5.29204511642456","5.89106321334839"
"2012","Rural Area","Female","10.88","0","5473","0","0","11.75","34.32","99.61","10.26","11.5","0","100","7.34538602828979","8.3939790725708"
"2012","Rural Area","Male","11.16","0","4684","0","0","11.7","33.03","100","10.54","11.78","0","100","5.79253911972046","6.91317844390869"
"2012","Urban Area","Female","10.77","0","9940","0","0","10.46","32.96","100","10.3","11.24","0","100","6.4149227142334","6.98303270339966"
"2012","Urban Area","Male","10.35","0","8174","0","0","10.32","30.57","100","9.9","10.8","0","100","4.77374458312988","5.4738826751709"
"2013","Rural Area","Female","10.71","0","5680","0","0","11.47","33.26","99.72","10.09","11.33","0","100","7.81796312332153","8.52674293518066"
"2013","Rural Area","Male","11.37","0","4880","0","0","11.06","36.03","100","10.74","12","0","100","6.16297626495361","7.22253131866455"
"2013","Urban Area","Female","11.08","0","11321","0","0","10.85","35.37","100","10.62","11.54","0","100","6.9718976020813","7.51160907745361"
"2013","Urban Area","Male","10.59","0","9424","0","0","10.39","31.41","100","10.12","11.06","0","100","5.69716453552246","6.33356475830078"
"2014","Rural Area","Female","10.66","0","5079","0","0","11.27","33.64","99.99","10.02","11.3","0","100","6.67775583267212","7.80653381347656"
"2014","Rural Area","Male","11.37","0","4425","0","0","10.83","35.59","100","10.73","12.01","0","100","5.27459907531738","6.26649618148804"
"2014","Urban Area","Female","11.36","0","9920","0","0","10.87","36.44","100","10.88","11.84","0","100","6.26995658874512","6.8013801574707"
"2014","Urban Area","Male","11.3","0","8355","0","0","10.82","36.39","100","10.81","11.79","0","100","5.28874921798706","5.89672708511353"
"2015","Rural Area","Female","10.13","0","5015","0","0","10.73","32.85","100","9.49","10.77","0","100","6.13111925125122","6.87088441848755"
"2015","Rural Area","Male","11.28","0","4365","0","0","10.2","34.4","100","10.61","11.95","0","100","5.31446313858032","6.13111925125122"
"2015","Urban Area","Female","10.9","0","9825","0","0","10.02","34.63","100","10.41","11.39","0","100","5.78343534469604","6.33572435379028"
"2015","Urban Area","Male","10.86","0","8301","0","0","9.73","34.48","100","10.35","11.37","0","100","4.65596866607666","5.166748046875"
"2016","Rural Area","Female","9.62","0","4606","0","0","11.1","28.49","98.68","8.98","10.26","0","100","5.81220865249634","6.63407802581787"
"2016","Rural Area","Male","10.69","0","3992","0","0","10.06","31.52","100","10.03","11.35","0","100","4.97111082077026","5.76333522796631"
"2016","Urban Area","Female","10.67","0","8898","0","0","9.81","34.62","100","10.16","11.18","0","100","5.44781637191772","6.05561971664429"
"2016","Urban Area","Male","11.28","0","7453","0","0","9.64","37.57","100","10.76","11.8","0","100","4.54760789871216","5.12011861801147"
"2017","Rural Area","Female","9.61","0","5350","0","0","9.91","29.23","100","8.91","10.31","0","100","5.81810760498047","6.50833511352539"
"2017","Rural Area","Male","11.23","0","4912","0","0","10.12","34.81","100","10.39","12.07","0","100","5.44926118850708","6.26667404174805"
"2017","Urban Area","Female","10.71","0","10078","0","0","9.87","34.38","100","10.14","11.28","0","100","5.86178541183472","6.34745693206787"
"2017","Urban Area","Male","11.24","0","9034","0","0","9.87","35.64","100","10.58","11.9","0","100","5.38761281967163","6.0061731338501"
"2018","Rural Area","Female","9.95","0","5246","0","0","9.64","31.83","100","9.17","10.73","0","100","5.83951330184937","6.60304355621338"
"2018","Rural Area","Male","10.93","0","4844","0","0","9.58","35.08","100","10.04","11.82","0","100","5.46933078765869","6.51024913787842"
"2018","Urban Area","Female","10.52","0","10180","0","0","9.34","32.68","100","9.9","11.14","0","100","6.34525680541992","6.95082807540894"
"2018","Urban Area","Male","11.04","0","9399","0","0","9.36","34.78","100","10.33","11.75","0","100","6.34046506881714","6.98281288146973"
"2019","Rural Area","Female","9.69","0","5025","0","0","10.04","31.19","100","8.91","10.47","0","100","5.00558280944824","5.89052867889404"
"2019","Rural Area","Male","10.62","0","4870","0","0","9.46","32.98","100","9.79","11.45","0","100","3.96891021728516","4.93917512893677"
"2019","Urban Area","Female","10.24","0","9203","0","0","9.31","30.3","100","9.59","10.89","0","100","5.26004362106323","5.78158473968506"
"2019","Urban Area","Male","10.37","0","8858","0","0","8.73","31.02","100","9.66","11.08","0","272.41","4.56093120574951","5.22934532165527"
