"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","(Married) couple without C.","4.76","0","323","0","0","0","17.3","82.29","3","6.52","0","100","0","0"
"1984","college entrance qualification","1-pers.-HH","11.84","0","205","0","0","0","54.56","100","7.84","15.84","0","100","0","0"
"1984","college entrance qualification","Couple + C. GT 16 ","5.36","1.73","213","0","0.87","4.84","13.04","100","3.57","7.15","0","100","1.42764139175415","2.1351900100708"
"1984","college entrance qualification","Couple + C. LE 16","6.52","2.63","294","0.95","1.34","5.7","14.23","100","5","8.04","0","100","2.28745985031128","2.85149741172791"
"1984","college entrance qualification","Couple + C. LE and GT 16","5.57","3.53","106","1.47","2.28","6.76","13.65","24.59","4.53","6.61","0","24.59","2.73372220993042","4.06879615783691"
"1984","college entrance qualification","Single parent","10.45","5.06","48","0","1.21","16.39","31.73","75.49","6.25","14.65","0","75.49","3.22168254852295","9.91189384460449"
"1984","lower secondary degree","(Married) couple without C.","2.19","0","1600","0","0","0","2.04","47.12","1.69","2.69","0","100","0","0"
"1984","lower secondary degree","1-pers.-HH","7.21","0","673","0","0","0","13.8","100","5.38","9.04","0","100","0","0"
"1984","lower secondary degree","Couple + C. GT 16 ","4.48","1.18","991","0","0","3.23","15.57","38.18","3.82","5.14","0","98.88","1.04113674163818","1.30211651325226"
"1984","lower secondary degree","Couple + C. LE 16","8.74","3.48","1303","1.26","1.83","7.79","19.89","100","7.88","9.6","0","100","3.38534116744995","4.00893306732178"
"1984","lower secondary degree","Couple + C. LE and GT 16","7.72","4.06","795","0.98","1.81","9.71","18.42","57.08","6.91","8.53","0","100","4.00130462646484","4.91026306152344"
"1984","lower secondary degree","Single parent","13.92","2.67","322","0","0","15.16","49.99","100","11.09","16.75","0","100","2.22512149810791","4.56354999542236"
"1984","no degree/no degree yet","(Married) couple without C.","9.6","0","145","0","0","2.05","42.53","100","6.39","12.81","0","100","0","0"
"1984","no degree/no degree yet","1-pers.-HH","10.39","0","80","0","0","3.46","34.89","100","3.8","16.98","0","100","0","2.65249848365784"
"1984","no degree/no degree yet","Couple + C. GT 16 ","4.51","1.77","238","0","0.99","3.95","12.85","33.69","2.73","6.29","0","87.28","1.23900234699249","1.74402093887329"
"1984","no degree/no degree yet","Couple + C. LE 16","16.77","8.11","361","1.85","3.44","22.4","38.36","100","14.93","18.61","0","100","5.07864761352539","6.77368688583374"
"1984","no degree/no degree yet","Couple + C. LE and GT 16","10.72","6.5","313","1.47","2.63","12.4","26.36","88.7","8.66","12.78","0","100","5.84924507141113","7.23782539367676"
"1984","no degree/no degree yet","Single parent","19.58","7.02","64","0","2.04","28.81","42.42","100","13.1","26.06","0","100","3.0925304889679","10.2100496292114"
"1984","Other degree","(Married) couple without C.","4.23","0","197","0","0","1.66","7.8","65.52","2.39","6.07","0","100","0","0"
"1984","Other degree","1-pers.-HH","10.17","0","113","0","0","7.42","34.55","100","6.38","13.96","0","100","0","0"
"1984","Other degree","Couple + C. GT 16 ","5.4","1.19","168","0","0","4.06","21.74","60.95","3.26","7.54","0","79.65","1.01716256141663","1.48237562179565"
"1984","Other degree","Couple + C. LE 16","12.16","5.65","617","1.43","2.77","13.81","27.03","100","10.87","13.45","0","100","4.22018337249756","5.3662633895874"
"1984","Other degree","Couple + C. LE and GT 16","11.16","6.61","230","0.87","2.52","14.73","27.4","59.19","9.36","12.96","0","91.11","4.82443380355835","7.86997413635254"
"1984","Other degree","Single parent","22.89","6.68","45","0","0.82","28.81","97.38","100","15.14","30.64","0","100","2.58729767799377","16.5560855865479"
"1984","secondary school degree","(Married) couple without C.","2.01","0","427","0","0","0","2.56","43.03","1.32","2.7","0","50.88","0","0"
"1984","secondary school degree","1-pers.-HH","2.58","0","240","0","0","0","0","91.33","0.78","4.38","0","100","0","0"
"1984","secondary school degree","Couple + C. GT 16 ","3.9","1.25","371","0","0","2.9","8.3","52.33","2.79","5.01","0","100","1.1376690864563","1.39716923236847"
"1984","secondary school degree","Couple + C. LE 16","6.56","2.8","463","0.91","1.47","5.54","15.04","100","5.4","7.72","0","100","2.54054951667786","3.18463063240051"
"1984","secondary school degree","Couple + C. LE and GT 16","5.67","3.3","261","1.01","2.08","6.82","11.26","38.35","4.79","6.55","0","44.75","3.04132223129272","3.77223110198975"
"1984","secondary school degree","Single parent","11.76","3.48","97","0","0.53","8.09","26.31","100","7.1","16.42","0","100","2.23581671714783","4.85926198959351"
"1985","college entrance qualification","(Married) couple without C.","4.53","0","300","0","0","0","9.11","92.04","2.78","6.28","0","99.42","0","0"
"1985","college entrance qualification","1-pers.-HH","8.31","0","203","0","0","0","32.29","99.98","4.93","11.69","0","100","0","0"
"1985","college entrance qualification","Couple + C. GT 16 ","4.76","1.78","237","0","0.92","4.61","12.63","60.93","3.37","6.15","0","79.08","1.49150896072388","2.41485095024109"
"1985","college entrance qualification","Couple + C. LE 16","5.81","2.77","274","0.96","1.38","5.3","12.35","97.9","4.58","7.04","0","97.9","2.46789383888245","3.27854037284851"
"1985","college entrance qualification","Couple + C. LE and GT 16","5.86","4.13","80","1.23","2.07","6.97","13.95","23.44","4.35","7.37","0","35.97","3.01497364044189","5.86396408081055"
"1985","college entrance qualification","Single parent","7.1","2.06","48","0","0","6.41","21.99","81.36","1.75","12.45","0","94.39","1.37261915206909","4.97512435913086"
"1985","lower secondary degree","(Married) couple without C.","2.8","0","1433","0","0","0","1.98","93.33","2.13","3.47","0","100","0","0"
"1985","lower secondary degree","1-pers.-HH","6.58","0","585","0","0","0","14.36","100","4.81","8.35","0","100","0","0"
