"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Female","10.21","2.66","2330","0","0","9.4","26.26","100","9.43","10.99","0","100","2.86354184150696","3.37289762496948"
"1984","16-34 y.","Male","8.26","1.99","2263","0","0","7.5","22.13","100","7.57","8.95","0","100","2.18770051002502","2.73372220993042"
"1984","35-65 y.","Female","5.62","1","3118","0","0","3.98","14.32","100","5.09","6.15","0","100","1.30571627616882","1.57017183303833"
"1984","35-65 y.","Male","5.71","1.44","3220","0","0","4.5","14.3","100","5.21","6.21","0","100","1.67661392688751","1.95867025852203"
"1984","66 and older","Female","2.57","0","768","0","0","0","5.8","53.02","1.82","3.32","0","100","0","0"
"1984","66 and older","Male","1.16","0","509","0","0","0","0","36.59","0.51","1.81","0","100","0","0"
"1985","16-34 y.","Female","9.71","2.36","2079","0","0","7.86","23.58","100","8.88","10.54","0","100","2.77635264396667","3.46336650848389"
"1985","16-34 y.","Male","7.22","2.02","2099","0","0","6.66","17.52","98.3","6.55","7.89","0","100","2.31694269180298","2.83798265457153"
"1985","35-65 y.","Female","5.65","1.01","2877","0","0","4.23","13.4","99.8","5.11","6.19","0","100","1.37940335273743","1.63358700275421"
"1985","35-65 y.","Male","5.67","1.32","2906","0","0","4.63","13.06","97.72","5.15","6.19","0","100","1.68959820270538","1.99674797058105"
"1985","66 and older","Female","2.79","0","671","0","0","0","3.92","62.25","1.93","3.65","0","100","0","0"
"1985","66 and older","Male","0.86","0","447","0","0","0","0","27.27","0.23","1.49","0","100","0","0"
"1986","16-34 y.","Female","9.14","2.03","2011","0","0","7.21","21.65","100","8.33","9.95","0","100","2.41446042060852","2.94415378570557"
"1986","16-34 y.","Male","6.87","1.73","2081","0","0","5.83","19.08","98.52","6.22","7.52","0","100","1.95630216598511","2.31018137931824"
"1986","35-65 y.","Female","5.61","1.03","2741","0","0","3.79","13.33","97.92","5.06","6.16","0","100","1.38275825977325","1.61349666118622"
"1986","35-65 y.","Male","5.96","1.32","2757","0","0","4.37","13.73","100","5.42","6.5","0","100","1.59273672103882","1.90328586101532"
"1986","66 and older","Female","2.44","0","622","0","0","0","3.43","56.05","1.71","3.17","0","100","0","0"
"1986","66 and older","Male","0.91","0","425","0","0","0","0","25.77","0.42","1.4","0","61.75","0","0"
"1987","16-34 y.","Female","8.27","1.99","1965","0","0","6.86","21.56","100","7.52","9.02","0","100","2.43660283088684","2.89090824127197"
"1987","16-34 y.","Male","6.54","1.57","2074","0","0","5.94","17.71","91.39","5.94","7.14","0","100","1.79311954975128","2.1518189907074"
"1987","35-65 y.","Female","5.64","0.89","2684","0","0","3.8","13.9","95.53","5.09","6.19","0","100","1.25644588470459","1.52918910980225"
"1987","35-65 y.","Male","5.69","1.14","2700","0","0","4.1","13.06","98.58","5.15","6.23","0","100","1.48841273784637","1.74258387088776"
"1987","66 and older","Female","2.3","0","656","0","0","0","3.69","49.88","1.59","3.01","0","100","0","0"
"1987","66 and older","Male","1.3","0","429","0","0","0","0","29.74","0.69","1.91","0","73.97","0","0"
"1988","16-34 y.","Female","7.98","2.04","1881","0","0","7.69","19.08","99.98","7.23","8.73","0","100","2.44726991653442","3.06598734855652"
