"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","general elemantary","2.92","0","699","0","0","0","2.76","70.15","2","3.84","0","100","0","0"
"1984","(Married) couple without C.","higher education","2.15","0","204","0","0","0","1.91","43.03","0.71","3.59","0","100","0","0"
"1984","(Married) couple without C.","higher vocational","3.48","0","161","0","0","0","2.64","100","1.19","5.77","0","100","0","0"
"1984","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","inadequately","6.76","0","128","0","0","2.05","20","100","3.45","10.07","0","100","0","0"
"1984","(Married) couple without C.","middle vocational","2.18","0","1415","0","0","0","2.72","43.03","1.67","2.69","0","100","0","0"
"1984","(Married) couple without C.","vocational + Abi","5.1","0","85","0","0","0","19.49","60.59","1.99","8.21","0","65.52","0","0"
"1984","1-pers.-HH","general elemantary","6.98","0","387","0","0","0","14.14","100","4.68","9.28","0","100","0","0"
"1984","1-pers.-HH","higher education","5.45","0","117","0","0","0","6.16","100","1.87","9.03","0","100","0","0"
"1984","1-pers.-HH","higher vocational","10.99","0","82","0","0","0","58.83","100","4.6","17.38","0","100","0","0"
"1984","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","inadequately","10.18","0","69","0","0","8.3","30.77","100","3.48","16.88","0","100","0","2.65745639801025"
"1984","1-pers.-HH","middle vocational","6.43","0","612","0","0","0","12.35","100","4.62","8.24","0","100","0","0"
"1984","1-pers.-HH","vocational + Abi","14.09","0","46","0","0","0","87.22","100","4.67","23.51","0","100","0","0"
"1984","Couple + C. GT 16 ","general elemantary","4.35","1.29","590","0","0","3.04","12.63","52.33","3.36","5.34","0","98.88","1.20392155647278","1.47157514095306"
"1984","Couple + C. GT 16 ","higher education","2.61","1.24","97","0","0","3.53","8.22","13.04","1.95","3.27","0","13.04","0.903605580329895","1.42764139175415"
"1984","Couple + C. GT 16 ","higher vocational","3.49","0.91","96","0","0","2.75","12.32","41.14","1.5","5.48","0","76.36","0.538341462612152","1.38400506973267"
"1984","Couple + C. GT 16 ","in school","3.45","1.78","79","0","1.08","3.72","7.91","22.55","0.49","6.41","0","87.28","1.64013254642487","2.98931813240051"
"1984","Couple + C. GT 16 ","inadequately","6.68","1.5","147","0","0","4.64","20.42","79.22","4.26","9.1","0","87.28","0","1.4730578660965"
"1984","Couple + C. GT 16 ","middle vocational","4.69","1.26","936","0","0","3.3","15.39","39.67","3.97","5.41","0","100","1.14908111095428","1.3887003660202"
"1984","Couple + C. GT 16 ","vocational + Abi","10.34","2.64","38","0","1.16","14.99","22.98","100","4.57","16.11","0","100","0.936470329761505","4.14889669418335"
"1984","Couple + C. LE 16","general elemantary","11.52","4.36","666","1.34","2.08","11.53","27","100","10.09","12.95","0","100","4.32839345932007","5.24100065231323"
"1984","Couple + C. LE 16","higher education","5.87","2.59","266","0.92","1.3","5.54","12.95","68.53","4.46","7.28","0","100","2.1546676158905","2.75779366493225"
"1984","Couple + C. LE 16","higher vocational","5.89","2.82","207","0.95","1.49","5.03","12.17","100","4.25","7.53","0","100","2.48053646087646","3.42118716239929"
"1984","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","inadequately","18","8.37","318","1.85","3.47","22.46","44.39","100","15.97","20.03","0","100","5.2741584777832","7.04390716552734"
"1984","Couple + C. LE 16","middle vocational","7.82","3.28","1509","1.19","1.74","7.34","18.71","100","7.12","8.52","0","100","3.35445046424866","3.75089192390442"
"1984","Couple + C. LE 16","vocational + Abi","10.35","3.25","85","1.08","1.7","9.46","27.03","74.05","6.5","14.2","0","100","2.97049689292908","5.44959115982056"
"1984","Couple + C. LE and GT 16","general elemantary","8.36","4.75","597","1.19","2.7","11","21.14","44.75","7.42","9.3","0","100","4.73983097076416","6.13354015350342"
"1984","Couple + C. LE and GT 16","higher education","4.98","3.27","59","1.47","2.21","6.28","8.11","24.59","3.74","6.22","0.8","24.59","2.48103833198547","4.65598249435425"
"1984","Couple + C. LE and GT 16","higher vocational","4.42","3.11","47","0.88","2.03","4.9","7.88","18.09","3.28","5.56","0.62","18.09","2.73372220993042","4.03882551193237"
"1984","Couple + C. LE and GT 16","in school","8.65","6.29","78","1.76","2.52","11","21.05","57.08","6.47","10.83","0","57.08","3.16083312034607","6.80751180648804"
"1984","Couple + C. LE and GT 16","inadequately","13.61","7.12","221","0.84","2.52","16.16","32.28","89.37","10.94","16.28","0","100","5.84924507141113","9.20889568328857"
"1984","Couple + C. LE and GT 16","middle vocational","6.89","3.7","683","0.95","1.76","8.11","15.9","46.02","6","7.78","0","91.11","3.56157755851746","4.23195743560791"
"1984","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1984","Single parent","general elemantary","14.04","3.49","200","0","0","14.24","49.99","100","10.43","17.65","0","100","2.88559603691101","6.67101240158081"
"1984","Single parent","higher education","","","","","","","","","","","","","",""
"1984","Single parent","higher vocational","","","","","","","","","","","","","",""
"1984","Single parent","in school","","","","","","","","","","","","","",""
"1984","Single parent","inadequately","27.44","11.16","50","0","0","28.81","100","100","18.77","36.11","0","100","3.94004273414612","18.2209014892578"
"1984","Single parent","middle vocational","13.1","3.1","260","0","0","14.88","37.84","100","10.21","15.99","0","100","2.64900660514832","4.84593105316162"
"1984","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","general elemantary","3.73","0","598","0","0","0","3.83","100","2.52","4.94","0","100","0","0"
"1985","(Married) couple without C.","higher education","1.53","0","195","0","0","0","2.56","26.01","0.58","2.48","0","62.49","0","0"
"1985","(Married) couple without C.","higher vocational","2.08","0","156","0","0","0","1.1","52.52","0.67","3.49","0","52.52","0","0"
"1985","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","inadequately","7.15","0","99","0","0","3.26","29.86","100","3.6","10.7","0","100","0","0.603482365608215"
"1985","(Married) couple without C.","middle vocational","2.64","0","1294","0","0","0","3.44","74.63","1.99","3.29","0","100","0","0"
"1985","(Married) couple without C.","vocational + Abi","7.5","0","76","0","0","1.08","24.68","99.42","2.94","12.06","0","99.42","0","0"
"1985","1-pers.-HH","general elemantary","6.67","0","339","0","0","0","13.57","100","4.28","9.06","0","100","0","0"
