"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1994","West Germany","Male","5.69","0","4439","0","0","3.74","15.13","94.42","5.25","6.13","0","100","1.04035305976868","1.23766660690308"
"1995","East Germany","Female","10.83","1.68","1951","0","0","10.97","36.42","99.1","9.94","11.72","0","100","2.23105502128601","2.96844720840454"
"1995","East Germany","Male","11.65","1.88","1754","0","0","12.68","37.5","100","10.76","12.54","0","100","2.38812160491943","3.15948224067688"
"1995","West Germany","Female","6.83","0","4974","0","0","3.88","17.83","100","6.33","7.33","0","100","1.12601375579834","1.36524200439453"
"1995","West Germany","Male","6.8","0","4685","0","0","4.38","18.26","100","6.31","7.29","0","100","1.12701952457428","1.36350631713867"
"1996","East Germany","Female","12.53","1.82","1938","0","0","17.74","40.16","98.41","11.59","13.47","0","100","2.57271361351013","3.493084192276"
"1996","East Germany","Male","13.91","2.16","1758","0","0","20.96","42.91","100","12.94","14.88","0","100","2.60288500785828","3.58690428733826"
"1996","West Germany","Female","7.25","0","4867","0","0","4.34","18.88","100","6.73","7.77","0","100","1.25835978984833","1.5049991607666"
"1996","West Germany","Male","6.67","0.59","4556","0","0","4.33","17.98","99.98","6.17","7.17","0","100","1.24916291236877","1.4964941740036"
"1997","East Germany","Female","13.83","4.18","1900","0","0","18.77","42.58","99.21","12.88","14.78","0","100","5.26502656936646","6.5509877204895"
"1997","East Germany","Male","15.38","5.18","1751","0","0","22.57","46.86","99.78","14.4","16.36","0","100","5.80773401260376","7.12212657928467"
"1997","West Germany","Female","9.54","0","4777","0","0","8.57","25.44","100","9","10.08","0","100","3.35447525978088","3.92337369918823"
"1997","West Germany","Male","8.33","1.94","4486","0","0","8.42","22.66","99.42","7.82","8.84","0","100","3.38875389099121","3.95755386352539"
"1998","East Germany","Female","13.61","4.59","2008","0","0","16.88","41.54","99.87","12.68","14.54","0","100","5.45917749404907","6.90996551513672"
"1998","East Germany","Male","15.02","5.28","1877","0","0","21.02","43.24","100","14.07","15.97","0","100","5.73138904571533","7.21925115585327"
"1998","West Germany","Female","9.13","0","5401","0","0","9.29","23.91","100","8.63","9.63","0","100","3.30493545532227","3.90323042869568"
"1998","West Germany","Male","9.19","2.3","5037","0","0","9.57","23.99","100","8.69","9.69","0","100","3.48747086524963","4.080885887146"
"1999","East Germany","Female","13.79","4.63","1978","0","0","15.78","44.8","100","12.85","14.73","0","100","5.82122373580933","6.93028926849365"
"1999","East Germany","Male","14.32","5.48","1825","0","0","18.84","42.37","99.86","13.4","15.24","0","100","6.19219017028809","7.41025352478027"
"1999","West Germany","Female","8.46","0","5145","0","0","9.43","21.79","99.93","7.98","8.94","0","100","3.46713924407959","4.09214925765991"
"1999","West Germany","Male","8.33","2.26","4820","0","0","9.55","21.43","99.94","7.86","8.8","0","100","3.42748689651489","4.08706951141357"
"2000","East Germany","Female","13.17","3.85","3065","0","0","15.48","40.49","100","12.39","13.95","0","100","5.4208779335022","6.62978649139404"
"2000","East Germany","Male","13.78","4.76","2811","0","0","17.37","41.22","100","13","14.56","0","100","5.75450658798218","6.79964542388916"
"2000","West Germany","Female","8.27","0","9539","0","0","9.27","21.46","99.68","7.92","8.62","0","100","2.98228907585144","3.54977560043335"
"2000","West Germany","Male","8.27","0","8841","0","0","9.25","20.87","99.74","7.92","8.62","0","100","2.94416832923889","3.48698425292969"
"2001","East Germany","Female","13.65","4.49","2830","0","0","16.5","41.04","99.9","12.83","14.47","0","100","5.90109443664551","6.99628448486328"
"2001","East Germany","Male","14.53","5.36","2634","0","0","18.5","41.47","100","13.69","15.37","0","100","6.40064907073975","7.68238687515259"
"2001","West Germany","Female","8.81","1.03","8650","0","0","9.96","22.45","99.26","8.45","9.17","0","100","3.50250482559204","3.97724556922913"
"2001","West Germany","Male","8.4","1.55","7946","0","0","9.63","20.87","99.35","8.04","8.76","0","100","3.31990933418274","3.80176663398743"
"2002","East Germany","Female","14.2","4.52","2810","0","0","17.38","44.39","100","13.39","15.01","0","100","5.04625749588013","6.06741571426392"
"2002","East Germany","Male","15.44","5.05","2644","0","0","19.13","48.15","100","14.59","16.29","0","100","5.16449880599976","6.21953630447388"
"2002","West Germany","Female","9.35","1.11","9166","0","0","10.63","25.4","100","9.01","9.69","0","100","3.10355520248413","3.58395004272461"
"2002","West Germany","Male","8.85","1.84","8532","0","0","10.06","23.21","100","8.53","9.17","0","100","2.978675365448","3.37837839126587"
"2003","East Germany","Female","15.26","4.91","2776","0","0","20","47","100","14.41","16.11","0","100","5.6415548324585","6.76551342010498"
"2003","East Germany","Male","16.61","5.76","2596","0","0","20.86","51.44","100","15.74","17.48","0","100","5.79579305648804","6.94726943969727"
"2003","West Germany","Female","10.15","1.94","8788","0","0","11.55","27.06","100","9.79","10.51","0","100","3.43149995803833","3.98430418968201"
"2003","West Germany","Male","9.59","2.44","8132","0","0","11.05","24.03","100","9.24","9.94","0","100","3.30315351486206","3.77984499931335"
"2004","East Germany","Female","15.95","5.43","2743","0","0","21.16","48.09","100","15.07","16.83","0","100","5.91871356964111","7.11968994140625"
"2004","East Germany","Male","17.64","5.54","2512","0","0","22.92","58.59","100","16.72","18.56","0","100","5.49667978286743","6.88259124755859"
"2004","West Germany","Female","10.36","2.13","8560","0","0","11.81","28.54","100","9.99","10.73","0","100","3.57557463645935","4.15257740020752"
"2004","West Germany","Male","9.86","2.9","7915","0","0","11.69","25.28","100","9.5","10.22","0","100","3.46466994285583","4.0516996383667"
"2005","East Germany","Female","16.51","5.28","2633","0","0","22.04","53.63","100","15.59","17.43","0","100","5.46325302124023","6.57090044021606"
"2005","East Germany","Male","18.08","5.39","2430","0","0","24.51","61.21","100","17.15","19.01","0","100","5.31392908096313","6.39136743545532"
"2005","West Germany","Female","10.89","2.68","8229","0","0","12.69","29.76","100","10.5","11.28","0","100","3.45562672615051","4.0232949256897"
"2005","West Germany","Male","10.3","3.18","7515","0","0","12.19","26.65","100","9.92","10.68","0","100","3.27103638648987","3.87185978889465"
"2006","East Germany","Female","17.16","4.79","2802","0","0","20.79","62.5","100","16.25","18.07","0","100","4.85777521133423","5.88872623443604"
"2006","East Germany","Male","18.51","5.33","2589","0","0","22.25","69.63","100","17.57","19.45","0","100","5.15357637405396","6.06937789916992"
"2006","West Germany","Female","11.67","2.49","8901","0","0","12.43","32.44","100","11.26","12.08","0","100","3.2091691493988","3.77327680587769"
"2006","West Germany","Male","10.72","2.87","8082","0","0","12.07","28.52","100","10.33","11.11","0","100","2.91046547889709","3.47631072998047"
"2007","East Germany","Female","15.85","4.12","2652","0","0","17.7","54.55","100","14.94","16.76","0","100","4.21148586273193","5.43689298629761"
"2007","East Germany","Male","16.69","4.7","2461","0","0","18.38","60.69","100","15.75","17.63","0","100","4.54355478286743","5.59440565109253"
"2007","West Germany","Female","11.69","2.46","8315","0","0","12.46","35.04","100","11.27","12.11","0","100","2.98256945610046","3.5797131061554"
"2007","West Germany","Male","10.72","2.66","7533","0","0","11.57","30.27","100","10.32","11.12","0","100","2.74485349655151","3.32764506340027"
"2008","East Germany","Female","15.58","3.77","2497","0","0","17.26","59.5","100","14.63","16.53","0","100","3.51584792137146","5.01574182510376"
"2008","East Germany","Male","15.09","3.47","2336","0","0","16.24","54.9","100","14.18","16","0","100","3.40909099578857","4.73219776153564"
"2008","West Germany","Female","11.05","2.15","7802","0","0","11.26","32.59","100","10.64","11.46","0","100","2.79990792274475","3.32451820373535"
"2008","West Germany","Male","9.82","2.53","7049","0","0","10.7","26.7","100","9.43","10.21","0","100","2.60725092887878","3.12521147727966"
"2009","East Germany","Female","14.78","3.02","2383","0","0","17.56","50.48","100","13.85","15.71","0","100","2.32306718826294","3.61408042907715"
"2009","East Germany","Male","14.27","2.55","2209","0","0","15.17","46.75","100","13.36","15.18","0","100","2.44690418243408","3.65747952461243"
"2009","West Germany","Female","9.79","0","7202","0","0","10.56","28.17","100","9.39","10.19","0","100","2.04958343505859","2.83188009262085"
"2009","West Germany","Male","9.39","2.15","6564","0","0","9.96","24.42","100","9","9.78","0","100","2.04553747177124","2.75832867622375"
"2010","East Germany","Female","15.03","3.37","2995","0","0","16.68","53.8","100","14.02","16.04","0","100","8.06061840057373","9.62642192840576"
"2010","East Germany","Male","14.98","3.88","2541","0","0","16.51","49.9","100","14.01","15.95","0","100","6.4318528175354","7.69609642028809"
"2010","West Germany","Female","10.67","1.92","10301","0","0","11.59","30.95","100","10.21","11.13","0","100","7.27802038192749","7.88619518280029"
"2010","West Germany","Male","10.56","2.37","8591","0","0","11.11","30","100","10.12","11","0","100","5.99025297164917","6.61192035675049"
"2011","East Germany","Female","14.28","1.08","3477","0","0","15.89","51.14","100","13.34","15.22","0","100","7.07455968856812","8.73150634765625"
"2011","East Germany","Male","14.93","3.21","2936","0","0","15.92","52.71","100","14","15.86","0","100","5.47291231155396","6.83773326873779"
"2011","West Germany","Female","10.65","0","12357","0","0","10.52","32.15","100","10.23","11.07","0","100","7.16371440887451","7.69023704528809"
"2011","West Germany","Male","10.21","0","10242","0","0","10.16","29","100","9.81","10.61","0","100","5.59301471710205","6.14939022064209"
"2012","East Germany","Female","14.11","0","3402","0","0","14.43","52.06","100","13.18","15.04","0","100","6.68888235092163","8.08005428314209"
"2012","East Germany","Male","15.14","0","2876","0","0","16","55.55","100","14.21","16.07","0","100","5.0616660118103","6.44122362136841"
"2012","West Germany","Female","10.1","0","12011","0","0","10.28","28.58","100","9.7","10.5","0","100","6.75714159011841","7.28180456161499"
"2012","West Germany","Male","9.61","0","9982","0","0","10.05","26.52","100","9.22","10","0","100","5.21227407455444","5.83555793762207"
"2013","East Germany","Female","13.32","0","3393","0","0","13.15","50.43","100","12.38","14.26","0","100","6.37045574188232","8.03347301483154"
"2013","East Germany","Male","14.45","0","2847","0","0","14.85","53.85","100","13.48","15.42","0","100","4.93929147720337","6.33517932891846"
"2013","West Germany","Female","10.45","0","13608","0","0","10.85","31.85","100","10.05","10.85","0","100","7.33011960983276","7.81796312332153"
"2013","West Germany","Male","10.04","0","11457","0","0","10.2","29.01","100","9.64","10.44","0","100","6.06101417541504","6.63146257400513"
"2014","East Germany","Female","13.68","0","3098","0","0","13.52","50.81","100","12.74","14.62","0","100","5.67908525466919","6.92378425598145"
"2014","East Germany","Male","14.97","0","2606","0","0","13.52","57.78","100","14.01","15.93","0","100","3.99644756317139","5.65921688079834"
"2014","West Germany","Female","10.59","0","11901","0","0","10.78","32.72","100","10.17","11.01","0","100","6.58298778533936","7.08010005950928"
"2014","West Germany","Male","10.54","0","10174","0","0","10.53","32.24","100","10.12","10.96","0","100","5.53883218765259","6.10991191864014"
"2015","East Germany","Female","12.53","0","3006","0","0","13","44.23","100","11.59","13.47","0","100","4.85274744033813","6.28102445602417"
"2015","East Germany","Male","14.83","0","2534","0","0","12.99","62.15","100","13.82","15.84","0","100","3.1905210018158","4.95806312561035"
"2015","West Germany","Female","10.25","0","11834","0","0","9.81","31.87","100","9.82","10.68","0","100","6.08091259002686","6.55533266067505"
"2015","West Germany","Male","10.16","0","10132","0","0","9.34","29.99","100","9.72","10.6","0","100","5.07574558258057","5.59305953979492"
"2016","East Germany","Female","11.94","0","2818","0","0","13.26","39.67","100","11.01","12.87","0","100","4.43977117538452","5.9416446685791"
"2016","East Germany","Male","13.82","0","2350","0","0","12.33","49.75","100","12.83","14.81","0","100","2.97260618209839","4.72178268432617"
"2016","West Germany","Female","10","0","10686","0","0","9.75","31.02","100","9.56","10.44","0","100","5.8143515586853","6.32139301300049"
"2016","West Germany","Male","10.52","0","9095","0","0","9.49","32.79","100","10.07","10.97","0","100","4.96710395812988","5.43047857284546"
"2017","East Germany","Female","11.65","0","3225","0","0","11.5","38.58","100","10.66","12.64","0","100","4.9204740524292","6.21228694915771"
"2017","East Germany","Male","14.2","0","2861","0","0","12.36","54.24","100","13.05","15.35","0","100","4.31499481201172","5.84460067749023"
"2017","West Germany","Female","10.1","0","12203","0","0","9.58","30.5","100","9.6","10.6","0","100","6.036048412323","6.44774055480957"
"2017","West Germany","Male","10.61","0","11085","0","0","9.64","31.17","100","10.02","11.2","0","100","5.65877199172974","6.12899780273438"
"2018","East Germany","Female","11.64","0","3228","0","0","10.73","39.49","100","10.58","12.7","0","100","5.14509248733521","6.51024913787842"
"2018","East Germany","Male","13.21","0","2902","0","0","11.38","52.71","100","12","14.42","0","100","4.49403142929077","6.12342548370361"
"2018","West Germany","Female","10.07","0","12198","0","0","9.18","30.83","100","9.52","10.62","0","100","6.39060068130493","6.85334634780884"
"2018","West Germany","Male","10.54","0","11341","0","0","9.13","31.63","100","9.91","11.17","0","100","6.38510131835938","6.96727800369263"
"2019","East Germany","Female","10.9","0","3156","0","0","10.76","35.05","100","9.87","11.93","0","100","3.77806353569031","5.12707567214966"
"2019","East Germany","Male","13.23","0","2974","0","0","10.69","49.61","100","12.13","14.33","0","100","2.25058007240295","3.6957483291626"
"2019","West Germany","Female","10.01","0","11819","0","0","9.56","29.93","100","9.46","10.56","0","100","5.36072015762329","5.83752250671387"
"2019","West Germany","Male","10.22","0","11587","0","0","8.91","31.19","100","9.62","10.82","0","272.41","4.61146402359009","5.19035816192627"
