"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","(Married) couple without C.","2.54","0","1494","0","0","0","5.63","43.03","2.08","3","0","82.29","0","0"
"1984","Employed","1-pers.-HH","3.69","0","678","0","0","0","8.42","66.67","2.73","4.65","0","87.22","0","0"
"1984","Employed","Couple + C. GT 16 ","3.45","1.2","1301","0","0","2.9","9.86","36.26","3","3.9","0","87.28","1.08791947364807","1.24923706054688"
"1984","Employed","Couple + C. LE 16","6.08","3.09","2191","1.04","1.59","6.53","15.04","46.05","5.7","6.46","0","74.05","3.26214003562927","3.59199619293213"
"1984","Employed","Couple + C. LE and GT 16","6.61","3.63","1115","0.93","1.76","7.88","15.9","42.72","6","7.22","0","91.11","3.58849334716797","4.05777597427368"
"1984","Employed","Single parent","8.01","2.7","350","0","0","7.69","24.4","67.73","6.54","9.48","0","97.38","2.46441602706909","3.94004273414612"
"1984","Not Employed","(Married) couple without C.","2.65","0","1209","0","0","0","0.98","82.3","1.85","3.45","0","100","0","0"
"1984","Not Employed","1-pers.-HH","9.5","0","638","0","0","0","23.83","100","7.1","11.9","0","100","0","0"
"1984","Not Employed","Couple + C. GT 16 ","6.34","1.62","692","0","0","4.87","21.25","98.88","5.14","7.54","0","100","1.42923653125763","1.77971017360687"
"1984","Not Employed","Couple + C. LE 16","14.61","4.34","889","1.41","2.13","13.4","41.42","100","12.98","16.24","0","100","4.58767080307007","5.49582672119141"
"1984","Not Employed","Couple + C. LE and GT 16","9.29","5.1","605","1.51","2.77","11.26","22.07","68.12","7.98","10.6","0","100","5.70650386810303","7.04124450683594"
"1984","Not Employed","Single parent","21.56","5.66","229","0","0","27.94","97.38","100","17.27","25.85","0","100","5.29923391342163","11.7630138397217"
"1985","Employed","(Married) couple without C.","2.11","0","1344","0","0","0","5.73","41.59","1.71","2.51","0","74.63","0","0"
"1985","Employed","1-pers.-HH","3.89","0","608","0","0","0","8.24","70.16","2.92","4.86","0","96.42","0","0"
"1985","Employed","Couple + C. GT 16 ","3.4","1.22","1336","0","0","2.88","8.4","42.92","2.95","3.85","0","79.08","1.09662437438965","1.26477980613708"
"1985","Employed","Couple + C. LE 16","6.35","3.45","1906","1.15","1.59","6.96","15.02","44.68","5.93","6.77","0","97.9","3.69867825508118","4.26696348190308"
"1985","Employed","Couple + C. LE and GT 16","6.45","4.23","960","1.11","2.16","7.45","14.51","32.38","5.91","6.99","0","69.38","4.18981695175171","4.77413320541382"
"1985","Employed","Single parent","6.35","2.22","333","0","0","6.55","14.33","69.48","5.1","7.6","0","75.08","1.95728397369385","2.54877543449402"
"1985","Not Employed","(Married) couple without C.","3.76","0","1089","0","0","0","1.59","99.42","2.73","4.79","0","100","0","0"
"1985","Not Employed","1-pers.-HH","7.92","0","568","0","0","0","16.81","100","5.66","10.18","0","100","0","0"
"1985","Not Employed","Couple + C. GT 16 ","5.25","1.5","693","0","0","4.11","12","74.65","4.12","6.38","0","100","1.45449376106262","1.76833128929138"
