"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","10.56","2.72","3413","0","0","9.58","27.03","100","9.95","11.17","0","100","3.28454113006592","3.60748934745789"
"1984","indirect migration background","4.88","0.72","128","0","0","5.33","13.14","43.7","2.23","7.53","0","87.28","1.92544150352478","3.79440116882324"
"1984","no migration background","5.76","0.9","8667","0","0","4.15","14.9","100","5.45","6.07","0","100","1.14151859283447","1.26311457157135"
"1985","direct migration background","9.3","2.36","2942","0","0","8.67","23.44","100","8.67","9.93","0","100","3.39556908607483","3.90641593933105"
"1985","indirect migration background","7.3","1.35","144","0","0","5.67","17.6","97.01","5.13","9.47","0","97.01","2.30896520614624","5.14062213897705"
"1985","no migration background","5.6","0.86","7993","0","0","4.27","13.06","98.54","5.28","5.92","0","100","1.192418217659","1.32384645938873"
"1986","direct migration background","9","2.17","2854","0","0","8.4","22.39","100","8.36","9.64","0","100","3.06564474105835","3.5014271736145"
"1986","indirect migration background","6.27","0","156","0","0","5.08","14.12","97.87","4.21","8.33","0","97.87","1.97161388397217","4.53447675704956"
"1986","no migration background","5.47","0.74","7627","0","0","3.65","13.33","97.92","5.15","5.79","0","100","1.14088225364685","1.24493110179901"
"1987","direct migration background","8.52","2.11","2839","0","0","7.88","21.03","100","7.91","9.13","0","100","3.07123899459839","3.52868986129761"
"1987","indirect migration background","4.91","0","177","0","0","4.6","13.87","43.2","2.76","7.06","0","98.4","1.58345365524292","4.42371511459351"
"1987","no migration background","5.21","0","7492","0","0","3.58","12.74","94.66","4.9","5.52","0","100","1.00133728981018","1.12302005290985"
"1988","direct migration background","8.3","2.06","2690","0","0","7.56","20.61","100","7.66","8.94","0","100","3.06417798995972","3.64688634872437"
"1988","indirect migration background","7.76","1.9","224","0","0","6.36","19.08","98.28","5.34","10.18","0","100","1.90801739692688","3.98122000694275"
"1988","no migration background","4.98","0","7106","0","0","3.45","12.31","90.68","4.68","5.28","0","100","0.921119749546051","1.05086600780487"
"1989","direct migration background","8.02","1.72","2606","0","0","6.98","21","100","7.36","8.68","0","100","2.63007426261902","3.03055262565613"
"1989","indirect migration background","6.81","1.6","260","0","0","5.94","22.39","76.04","5.1","8.52","0","100","1.70925891399384","3.30163288116455"
"1989","no migration background","5.17","0","6842","0","0","3.06","12.63","98.68","4.84","5.5","0","100","0.833039343357086","1.00297296047211"
"1990","direct migration background","7.98","1.53","2551","0","0","7.16","20.44","98.91","7.32","8.64","0","100","2.33117961883545","2.8772931098938"
"1990","indirect migration background","6.03","2.51","296","0","0","6.32","16.29","44.81","4.5","7.56","0","100","1.99096834659576","3.82838821411133"
"1990","no migration background","4.55","0","6665","0","0","2.83","11.17","78.32","4.26","4.84","0","100","0.525548458099365","0.786594569683075"
"1991","direct migration background","7","1.33","2501","0","0","6.16","19.28","99.77","6.36","7.64","0","100","2.12148427963257","2.57804179191589"
"1991","indirect migration background","7.36","1.43","349","0","0","5.63","19.91","100","5.47","9.25","0","100","1.29433453083038","3.00416326522827"
"1991","no migration background","4.62","0","6616","0","0","2.75","11.82","81.2","4.33","4.91","0","100","0","0.659008085727692"
"1992","direct migration background","6.83","1.03","2569","0","0","5.9","17.72","99.44","6.18","7.48","0","100","1.85397672653198","2.25448751449585"
"1992","indirect migration background","8.22","2.01","410","0","0","7.56","19.82","99.27","6.52","9.92","0","99.42","1.88343560695648","3.22343301773071"
"1992","no migration background","5.7","0.35","10409","0","0","4.31","16.88","88.63","5.44","5.96","0","100","1.20520985126495","1.34773254394531"
"1993","direct migration background","7.3","1.36","2498","0","0","6.35","19.3","98.91","6.62","7.98","0","100","2.1383318901062","2.51611018180847"
"1993","indirect migration background","7.64","2.1","476","0","0","6.81","20.94","80.05","6.14","9.14","0","100","2.2320499420166","3.17243409156799"
"1993","no migration background","6.37","0","10202","0","0","4.83","17.64","91.93","6.07","6.67","0","100","1.40776109695435","1.59604156017303"
"1994","direct migration background","8.78","1.34","2372","0","0","7.32","26.78","99.67","8.01","9.55","0","100","2.09882593154907","2.46225619316101"
"1994","indirect migration background","7.63","1.9","494","0","0","6.75","19.16","79.09","6.27","8.99","0","100","2.0612781047821","2.99011421203613"
"1994","no migration background","6.71","0","10071","0","0","4.51","18.7","98.32","6.39","7.03","0","100","1.31663751602173","1.47976958751678"
"1995","direct migration background","12.78","1.82","2811","0","0","11.53","42.62","100","11.95","13.61","0","100","2.55936050415039","3.24827742576599"
"1995","indirect migration background","7.94","1.73","513","0","0","8.03","22.3","78.38","6.5","9.38","0","100","2.35248994827271","3.64313149452209"
"1995","no migration background","6.79","0","10040","0","0","4.39","19.13","98.91","6.46","7.12","0","100","1.18485379219055","1.35391020774841"
"1996","direct migration background","12.51","1.86","2620","0","0","10.63","39.38","100","11.64","13.38","0","100","2.60666394233704","3.459956407547"
"1996","indirect migration background","8.98","2.32","549","0","0","9.66","20.7","86.4","7.38","10.58","0","100","2.39318990707397","3.34776759147644"
"1996","no migration background","7.41","0","9950","0","0","4.84","22.93","98.29","7.06","7.76","0","100","1.37962055206299","1.54561173915863"
"1997","direct migration background","14.28","4.5","2491","0","0","15.56","42.91","100","13.4","15.16","0","100","6.03037309646606","7.14493703842163"
"1997","indirect migration background","12.17","5.35","575","0","0","15.15","35.28","99.72","10.55","13.79","0","100","5.9515438079834","7.34862565994263"
"1997","no migration background","9.26","1.55","9848","0","0","8.82","27.47","99.35","8.9","9.62","0","100","3.56034016609192","3.90149283409119"
"1998","direct migration background","14.33","5.05","2420","0","0","16.6","42.43","100","13.44","15.22","0","100","6.60437345504761","7.89473676681519"
"1998","indirect migration background","12.86","6.51","604","0","0","16.41","32.26","91.34","11.27","14.45","0","100","6.59888553619385","8.48811912536621"
"1998","no migration background","9.38","0.8","11299","0","0","9.64","25.65","100","9.04","9.72","0","100","3.57634830474854","3.92350673675537"
"1999","direct migration background","12.41","4.51","2223","0","0","14.6","33.34","100","11.55","13.27","0","100","6.28462362289429","7.61723136901855"
"1999","indirect migration background","12.59","5.69","612","0","0","13.87","34.09","98.69","11.09","14.09","0","100","6.25127410888672","7.84975004196167"
"1999","no migration background","8.88","1.24","10933","0","0","9.63","23.83","99.6","8.55","9.21","0","100","3.67981600761414","4.10073089599609"
"2000","direct migration background","15.56","6.25","3343","0","0","17.98","46.67","100","14.75","16.37","0","100","7.26773118972778","8.47841739654541"
"2000","indirect migration background","11.75","6.1","829","0","0","14.94","30.36","87.11","10.56","12.94","0","100","6.30717658996582","8.42463684082031"
"2000","no migration background","8.2","0","20084","0","0","9.1","21.7","98.67","7.96","8.44","0","100","3.01381158828735","3.37952446937561"
"2001","direct migration background","16.41","7.2","2945","0","0","20.31","47.34","100","15.61","17.21","0","100","7.73993062973022","9.12607860565186"
"2001","indirect migration background","12.59","6.33","777","0","0","16.51","28.82","100","11.18","14","0","100","6.74965381622314","8.29328155517578"
"2001","no migration background","8.53","0","18338","0","0","9.61","22.16","98.77","8.28","8.78","0","100","3.556476354599","3.88128924369812"
"2002","direct migration background","16.12","7.44","2819","0","0","20.02","44.74","100","15.3","16.94","0","100","6.45786237716675","7.77955913543701"
"2002","indirect migration background","14.75","7.11","784","0","0","16.05","48.12","100","13.3","16.2","0","100","6.21203756332397","7.96019887924194"
"2002","no migration background","9.12","0","19549","0","0","10.03","24.99","99.78","8.89","9.35","0","100","3.11559295654297","3.42254829406738"
"2003","direct migration background","17.65","8.08","2645","0","0","21.6","51.23","100","16.79","18.51","0","100","7.17682218551636","8.38114261627197"
"2003","indirect migration background","16.04","7.3","790","0","0","19","43","100","14.53","17.55","0","100","6.47635269165039","8.31722736358643"
"2003","no migration background","9.8","1.3","18857","0","0","11.02","26.6","100","9.55","10.05","0","100","3.45124888420105","3.86079692840576"
"2004","direct migration background","17.26","8.21","2551","0","0","21.8","47.46","100","16.37","18.15","0","100","7.34236574172974","8.62101173400879"
"2004","indirect migration background","18.24","9.35","811","0","2.82","20.22","55.12","100","16.68","19.8","0","100","8.0421257019043","9.77249717712402"
"2004","no migration background","10.15","1.32","18368","0","0","11.23","28.28","100","9.89","10.41","0","100","3.51431012153625","3.90549039840698"
"2005","direct migration background","18.49","8.69","2381","0","0","22.75","55.22","100","17.52","19.46","0","100","7.86550331115723","9.59526443481445"
"2005","indirect migration background","17.24","9.74","835","0","2.94","19.19","44.91","100","15.65","18.83","0","100","8.49128150939941","10.1362762451172"
"2005","no migration background","10.54","1.99","17591","0","0","12.04","29.43","100","10.27","10.81","0","100","3.25546264648438","3.67797780036926"
"2006","direct migration background","20.87","9.35","2397","0","0","25.91","71.98","100","19.8","21.94","0","100","7.70111751556396","9.52111053466797"
"2006","indirect migration background","19.99","9.44","862","0","2.47","25.06","63.87","100","18.26","21.72","0","100","8.45528888702393","10.5347166061401"
"2006","no migration background","10.74","1.22","19115","0","0","11.36","30.68","100","10.47","11.01","0","100","2.94075512886047","3.30224084854126"
"2007","direct migration background","19.7","7.39","2149","0","0","26.23","61.19","100","18.62","20.78","0","100","6.59634828567505","8.12463474273682"
"2007","indirect migration background","21.38","10.18","845","0","3.41","25.3","71.18","100","19.66","23.1","0","100","8.28306293487549","10.7038383483887"
"2007","no migration background","10.51","1.06","17967","0","0","11.07","29.64","100","10.23","10.79","0","100","2.70088577270508","3.08200335502625"
"2008","direct migration background","18.46","7.04","1920","0","0","23.28","57.55","100","17.35","19.57","0","100","6.21688461303711","7.78521823883057"
"2008","indirect migration background","18.64","8.31","830","0","2.67","23.98","57.7","100","16.99","20.29","0","100","7.6523323059082","9.78366088867188"
"2008","no migration background","9.83","0","16934","0","0","10.11","26.94","100","9.56","10.1","0","100","2.35571265220642","2.82645559310913"
"2009","direct migration background","17.25","6.5","1675","0","0","19.96","52.2","100","16.12","18.38","0","100","6.25708913803101","7.77173614501953"
