"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1993","indirect migration background","(1c) basic vocational qualification","3.77","1.42","81","0","0","3.19","4.38","61.34","0.78","6.76","0","81.9","0","1.84199225902557"
"1993","indirect migration background","(2a) intermediate vocational","2.51","0","36","0","0","2.89","5.31","26.96","0.2","4.82","0","26.96","0","2.00463604927063"
"1993","indirect migration background","(2b) intermediate general qualification","5.05","1.79","75","0","0.91","7.25","14.56","28.82","3.6","6.5","0","28.82","1.84096467494965","4.85232067108154"
"1993","indirect migration background","(2c_gen) general maturity certificate","6.71","1.98","35","0","0","11.76","18.14","42.56","2.77","10.65","0","42.56","0","8.62910556793213"
"1993","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1993","no migration background","(0) in school","5.32","2.42","73","0.97","1.19","6.82","12.22","36.37","3.6","7.04","0","36.37","1.72506320476532","3.93864870071411"
"1993","no migration background","(1a) inadequately completed","12.54","3.64","139","0","0","12.4","40.42","100","9.36","15.72","0","100","3.57590413093567","6.0373911857605"
"1993","no migration background","(1b) general elementary school","5.82","0","1336","0","0","2.81","16.56","88.7","4.96","6.68","0","100","0","0"
"1993","no migration background","(1c) basic vocational qualification","5.7","0","3488","0","0","3.55","15.61","92.23","5.21","6.19","0","100","0","0.915610194206238"
"1993","no migration background","(2a) intermediate vocational","7.99","1.42","2449","0","0","8","24.92","92.66","7.32","8.66","0","100","2.51815605163574","3.43435072898865"
"1993","no migration background","(2b) intermediate general qualification","8.37","1.58","399","0","0","7.83","26.4","100","6.67","10.07","0","100","1.84230864048004","3.35781192779541"
"1993","no migration background","(2c_gen) general maturity certificate","5.82","1.05","277","0","0","3.32","14.52","91.93","3.81","7.83","0","99.75","1.38942873477936","2.38682055473328"
"1993","no migration background","(2c_voc) vocational maturity certificate","4.49","0","393","0","0","3.74","14.96","51.68","3.14","5.84","0","99.23","0","1.39385271072388"
"1993","no migration background","(3a) lower tertiary education","6.88","1.39","803","0","0","6.28","18.63","70.16","5.86","7.9","0","100","2.18223667144775","3.35980296134949"
"1993","no migration background","(3b) higher tertiary education","4.41","0.84","700","0","0","3.79","12.07","50.37","3.5","5.32","0","99.49","1.48608887195587","2.07127690315247"
"1994","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1994","direct migration background","(1a) inadequately completed","11.3","2.55","525","0","0","11.94","38.4","100","9.57","13.03","0","100","2.33617186546326","3.2500946521759"
"1994","direct migration background","(1b) general elementary school","10.98","2.17","678","0","0","10.52","37.58","98.55","9.49","12.47","0","100","2.33617186546326","3.13366413116455"
"1994","direct migration background","(1c) basic vocational qualification","6.21","0","593","0","0","4.65","16.3","81.25","4.85","7.57","0","100","1.23035442829132","2.05626726150513"
"1994","direct migration background","(2a) intermediate vocational","3.95","0","103","0","0","2.41","9.25","100","1.22","6.68","0","100","0","1.1723598241806"
"1994","direct migration background","(2b) intermediate general qualification","3.17","0.51","37","0","0","4.13","12.16","40.51","0.41","5.93","0","40.51","0","3.10334372520447"
"1994","direct migration background","(2c_gen) general maturity certificate","10.96","1.59","91","0","0","8.57","37.7","100","6.36","15.56","0","100","1.6402575969696","5.66979360580444"
"1994","direct migration background","(2c_voc) vocational maturity certificate","12.87","2.16","103","0","0","12.54","42.23","100","8.53","17.21","0","100","2.12323689460754","6.43722772598267"
"1994","direct migration background","(3a) lower tertiary education","8.42","1.71","46","0","0","10.7","31.08","65.1","4.82","12.02","0","65.1","0","5.2191104888916"
"1994","direct migration background","(3b) higher tertiary education","5.6","0","79","0","0","3.06","19.99","83.1","2.76","8.44","0","83.1","0","1.80516040325165"
"1994","indirect migration background","(0) in school","10.1","3.2","58","1.26","1.64","8.55","23.84","79.09","4.89","15.31","0","100","2.84060835838318","5.81986045837402"
"1994","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","indirect migration background","(1b) general elementary school","11.74","2.33","116","0","0","12.24","40.48","88.4","8.08","15.4","0","97.37","2.27621364593506","4.37440586090088"
"1994","indirect migration background","(1c) basic vocational qualification","2.88","1.09","84","0","0","3.06","9.48","20.31","1.37","4.39","0","39.21","0","2.03897333145142"
"1994","indirect migration background","(2a) intermediate vocational","6.05","0.38","42","0","0","4.95","19.16","41.34","2.55","9.55","0","43.24","0","2.41399931907654"
"1994","indirect migration background","(2b) intermediate general qualification","6.98","1.68","70","0","0.85","8.59","16.75","60.43","3.32","10.64","0","100","1.4177131652832","4.82396984100342"
"1994","indirect migration background","(2c_gen) general maturity certificate","4.76","1.94","33","0","0","5.74","11.94","39.9","0.76","8.76","0","41.42","1.05325186252594","4.37995290756226"
"1994","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","no migration background","(0) in school","7.61","2.46","133","1.02","1.33","4.77","16.63","100","4.7","10.52","0","100","2.46138858795166","3.92434549331665"
"1994","no migration background","(1a) inadequately completed","16.03","3.21","107","0","0","17.44","51.4","100","12.11","19.95","0","100","2.59305095672607","8.21835231781006"
"1994","no migration background","(1b) general elementary school","6.03","0","1274","0","0","2.76","16.22","99.67","5.07","6.99","0","100","0","0"
"1994","no migration background","(1c) basic vocational qualification","6.2","0","3397","0","0","3.76","17.04","94.13","5.66","6.74","0","100","0","0.928418040275574"
"1994","no migration background","(2a) intermediate vocational","8.12","1.24","2444","0","0","6.83","26.03","94.13","7.44","8.8","0","100","2.09814119338989","2.89069867134094"
"1994","no migration background","(2b) intermediate general qualification","8.66","1.21","363","0","0","7.16","31.23","93.44","6.69","10.63","0","100","1.7470201253891","2.89069867134094"
"1994","no migration background","(2c_gen) general maturity certificate","6.14","1.07","282","0","0","4.07","17.2","92.78","4.45","7.83","0","100","1.17177891731262","1.6704306602478"
"1994","no migration background","(2c_voc) vocational maturity certificate","6.69","0","405","0","0","5.6","17.7","100","5.15","8.23","0","100","0.963936626911163","1.9489369392395"
"1994","no migration background","(3a) lower tertiary education","6.09","0.94","802","0","0","4.47","17.02","78.92","5.07","7.11","0","100","1.52424943447113","2.24948883056641"
"1994","no migration background","(3b) higher tertiary education","4.12","0.78","720","0","0","2.97","9.28","69.82","3.24","5","0","96.84","1.11059331893921","1.63093066215515"
"1995","direct migration background","(0) in school","10.19","4.85","37","1.05","1.36","11.54","20.34","100","4.2","16.18","0.88","100","3.19414806365967","6.54575252532959"
"1995","direct migration background","(1a) inadequately completed","13.94","2.5","520","0","0","15.69","48.22","100","12.05","15.83","0","100","2.25825119018555","3.78939318656921"
"1995","direct migration background","(1b) general elementary school","14.39","2.54","745","0","0","15.84","51.09","100","12.74","16.04","0","100","2.72900772094727","4.35168123245239"
"1995","direct migration background","(1c) basic vocational qualification","8.6","1.11","688","0","0","6.54","26.55","100","7.19","10.01","0","100","1.69484829902649","2.39950442314148"
"1995","direct migration background","(2a) intermediate vocational","4.49","0","120","0","0","2.9","9.53","66.76","1.5","7.48","0","86.49","0","1.69257473945618"
"1995","direct migration background","(2b) intermediate general qualification","6.16","1.46","42","0","0","9.16","20.34","54","2.8","9.52","0","54","0","5.19407176971436"
"1995","direct migration background","(2c_gen) general maturity certificate","16.88","2.74","145","0","0","18.48","82.17","100","12.5","21.26","0","100","3.02159452438354","9.56876754760742"
"1995","direct migration background","(2c_voc) vocational maturity certificate","19.5","4.5","178","0","0","20.75","83.71","100","15.48","23.52","0","100","3.96036410331726","7.55656480789185"
"1995","direct migration background","(3a) lower tertiary education","8.66","1.67","47","0","0","11.41","31.47","44.8","5.37","11.95","0","44.8","0","2.67389678955078"
"1995","direct migration background","(3b) higher tertiary education","17.54","1.32","151","0","0","14.25","98.97","100","12.57","22.51","0","100","1.27447199821472","3.96036410331726"
"1995","indirect migration background","(0) in school","13.85","4","53","1.31","1.98","12.23","59","100","6.75","20.95","0","100","3.3539252281189","8.11899375915527"
"1995","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1995","indirect migration background","(1b) general elementary school","10.58","2.5","106","0","0","11.26","38.25","76.86","6.97","14.19","0","78.38","2.5992124080658","8.06494045257568"
"1995","indirect migration background","(1c) basic vocational qualification","5.15","0.89","92","0","0","4.8","17.24","47.99","2.65","7.65","0","57.74","0.895223379135132","4.45850229263306"
"1995","indirect migration background","(2a) intermediate vocational","3.34","0","51","0","0","2.75","6.95","36.75","0.36","6.32","0","48.8","0","2.17584037780762"
"1995","indirect migration background","(2b) intermediate general qualification","11.65","2.79","67","0","1.09","12.39","50.12","68.14","7.13","16.17","0","83.98","2.62173628807068","4.79609346389771"
"1995","indirect migration background","(2c_gen) general maturity certificate","3.64","1.31","44","0","0","2.68","14.25","31.01","1.19","6.09","0","31.01","0.982840359210968","3.96036410331726"
"1995","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1995","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1995","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1995","no migration background","(0) in school","9.38","2.54","175","0.87","1.6","7.17","26.04","100","6.93","11.83","0","100","2.4372251033783","3.91262745857239"
"1995","no migration background","(1a) inadequately completed","16.1","5.57","84","0","1.06","12.44","80.38","100","11.07","21.13","0","100","2.57656192779541","8.0799617767334"
"1995","no migration background","(1b) general elementary school","7.17","0","1212","0","0","3.06","22.25","95.79","6.11","8.23","0","100","0","0"
"1995","no migration background","(1c) basic vocational qualification","6.96","0","3326","0","0","3.9","20.53","100","6.37","7.55","0","100","0","0"
"1995","no migration background","(2a) intermediate vocational","7.3","1.18","2477","0","0","6.07","22.44","91.02","6.64","7.96","0","100","1.90041637420654","2.38419055938721"
"1995","no migration background","(2b) intermediate general qualification","8.94","1.05","368","0","0","7.35","22.98","100","6.89","10.99","0","100","1.65714573860168","3.82760953903198"
"1995","no migration background","(2c_gen) general maturity certificate","5.47","0.94","282","0","0","4.16","17.39","62.4","3.88","7.06","0","99.43","1.11637341976166","1.72232234477997"
"1995","no migration background","(2c_voc) vocational maturity certificate","7.16","0","414","0","0","4.43","18.17","98.67","5.46","8.86","0","100","0.851291835308075","1.59159553050995"
"1995","no migration background","(3a) lower tertiary education","5.39","0.77","812","0","0","3.5","12.48","97.52","4.37","6.41","0","100","1.235764503479","1.61029994487762"
"1995","no migration background","(3b) higher tertiary education","2.83","0.55","739","0","0","2.14","7.04","36.5","2.2","3.46","0","83.17","0.912707686424255","1.35607767105103"
"1996","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1996","direct migration background","(1a) inadequately completed","14.67","2.71","476","0","0","15.82","50.55","100","12.53","16.81","0","100","2.42929935455322","4.16511106491089"
"1996","direct migration background","(1b) general elementary school","14.98","2.69","693","0","0","15.82","55.84","100","13.25","16.71","0","100","3.24950766563416","4.77840948104858"
"1996","direct migration background","(1c) basic vocational qualification","9.28","1.06","663","0","0","6.93","25.51","100","7.78","10.78","0","100","1.74725449085236","2.78761911392212"
"1996","direct migration background","(2a) intermediate vocational","7.35","0","108","0","0","5.05","15.14","99.3","3.51","11.19","0","100","0","3.33125185966492"
"1996","direct migration background","(2b) intermediate general qualification","5.17","1.02","42","0","0","4.52","19.57","60.47","1.54","8.8","0","60.47","0","4.73111248016357"
"1996","direct migration background","(2c_gen) general maturity certificate","16.2","3.67","133","0","0","13.81","60.47","100","11.6","20.8","0","100","3.54781746864319","8.96316242218018"
"1996","direct migration background","(2c_voc) vocational maturity certificate","15.47","4.31","165","0","0","19.92","46.61","100","11.76","19.18","0","100","2.78338599205017","5.44351053237915"
"1996","direct migration background","(3a) lower tertiary education","4.51","0.94","47","0","0","2.21","9.32","73.03","0.46","8.56","0","73.03","0","2.08168339729309"
"1996","direct migration background","(3b) higher tertiary education","12.54","0.63","140","0","0","4.58","80.26","100","8.04","17.04","0","100","0.986388325691223","2.3158802986145"
"1996","indirect migration background","(0) in school","8.93","3","53","0","1.78","8.86","15.14","95.23","3.16","14.7","0","95.23","2.80759167671204","8.57023143768311"
"1996","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1996","indirect migration background","(1b) general elementary school","13.28","6.46","111","0","0","14.58","37.45","99.27","8.88","17.68","0","99.51","2.41024780273438","11.2135038375854"
"1996","indirect migration background","(1c) basic vocational qualification","9.58","1.39","97","0","0","8.72","26.09","92.54","5.89","13.27","0","92.54","0","2.97695374488831"
"1996","indirect migration background","(2a) intermediate vocational","3.97","0","62","0","0","2.89","15.14","38.37","1.37","6.57","0","58.8","0","2.00977993011475"
"1996","indirect migration background","(2b) intermediate general qualification","9.18","2.61","67","0","0.88","13.92","25.9","75.3","4.72","13.64","0","78.46","2.41024780273438","9.49521732330322"
"1996","indirect migration background","(2c_gen) general maturity certificate","8.67","1.77","49","0","1.22","11.6","28.09","50.46","3.79","13.55","0","77.1","1.77650284767151","5.88870477676392"
"1996","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1996","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1996","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1996","no migration background","(0) in school","7.82","2.92","205","1.03","1.52","6.48","11.59","98.01","5.15","10.49","0.31","98.49","2.70431923866272","3.96433067321777"
"1996","no migration background","(1a) inadequately completed","18.74","8.86","71","0","1.2","23.22","54.75","100","12.36","25.12","0","100","2.38637447357178","15.0794258117676"
"1996","no migration background","(1b) general elementary school","7.68","0","1159","0","0","3.32","26.95","99.87","6.51","8.85","0","100","0","0"
"1996","no migration background","(1c) basic vocational qualification","7.96","0","3259","0","0","4.83","25.51","99.53","7.29","8.63","0","100","0","1.02123212814331"
"1996","no migration background","(2a) intermediate vocational","7.41","1.32","2484","0","0","6.18","23.05","81.58","6.79","8.03","0","100","1.93784439563751","2.36715769767761"
"1996","no migration background","(2b) intermediate general qualification","8.77","1.41","363","0","0","7.42","27.06","100","6.81","10.73","0","100","1.83012664318085","2.95129323005676"
"1996","no migration background","(2c_gen) general maturity certificate","5.32","1.06","258","0","0","3.66","14.48","63.45","3.6","7.04","0","100","1.17821538448334","1.74412703514099"
"1996","no migration background","(2c_voc) vocational maturity certificate","7.41","1.18","426","0","0","6.75","19.75","80.01","6.03","8.79","0","99.95","1.15183246135712","2.1689727306366"
"1996","no migration background","(3a) lower tertiary education","5.85","1.03","819","0","0","3.57","16.68","82.37","4.81","6.89","0","100","1.38579678535461","1.85129284858704"
"1996","no migration background","(3b) higher tertiary education","3.83","0.83","747","0","0","2.45","9.23","43.32","3.02","4.64","0","100","1.13249385356903","1.47820556163788"
"1997","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1997","direct migration background","(1a) inadequately completed","14.9","6.39","444","0","0","21.01","41.74","100","12.82","16.98","0","100","5.943039894104","7.69689178466797"
"1997","direct migration background","(1b) general elementary school","18.23","5.99","654","0","0","22.54","67.11","100","16.36","20.1","0","100","6.67376089096069","8.93316459655762"
"1997","direct migration background","(1c) basic vocational qualification","10.92","3.06","639","0","0","13.07","29.59","100","9.46","12.38","0","100","4.18914318084717","5.88052034378052"
"1997","direct migration background","(2a) intermediate vocational","7.29","0","106","0","0","6.22","16.67","89.13","3.69","10.89","0","100","0","5.07759141921997"
"1997","direct migration background","(2b) intermediate general qualification","8.01","3.77","47","0","0","13.29","27.02","71.61","3.95","12.07","0","71.61","3.32214212417603","9.86889743804932"
"1997","direct migration background","(2c_gen) general maturity certificate","21.95","9.66","122","0","3.36","20.33","99.13","100","17.16","26.74","0","100","6.30061626434326","14.4212284088135"
"1997","direct migration background","(2c_voc) vocational maturity certificate","15.92","6.65","150","0","0","17.04","46.46","100","12.17","19.67","0","100","5.84870576858521","11.0975313186646"
"1997","direct migration background","(3a) lower tertiary education","8.32","1.4","50","0","0","6.19","21.39","99.75","1.99","14.65","0","99.75","0","6.19431066513062"
"1997","direct migration background","(3b) higher tertiary education","14.52","3.43","132","0","0","13.55","43.4","100","10.42","18.62","0","100","3.43034482002258","6.33920288085938"
"1997","indirect migration background","(0) in school","17.32","10.09","65","3.27","6.34","22.53","38.27","93.16","12.39","22.25","0","99.65","7.40092897415161","11.8665380477905"
"1997","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1997","indirect migration background","(1b) general elementary school","18.01","6.92","127","0","3.31","21.37","56.28","100","13.78","22.24","0","100","5.84916543960571","11.2565717697144"
"1997","indirect migration background","(1c) basic vocational qualification","6.55","3.26","92","0","0","6.86","20.61","42.11","4.22","8.88","0","44.91","2.53940224647522","6.40542984008789"
"1997","indirect migration background","(2a) intermediate vocational","5.75","0","52","0","0","6.67","15.15","50.16","2.45","9.05","0","50.16","0","6.351646900177"
"1997","indirect migration background","(2b) intermediate general qualification","13.42","7.76","77","0","4.47","15.75","23.03","98.4","8.93","17.91","0","98.4","6.27621459960938","11.8041772842407"
"1997","indirect migration background","(2c_gen) general maturity certificate","11.74","4.9","45","0","3.09","15.26","37.64","94.97","4.98","18.5","0","100","4.97506380081177","17.8994331359863"
"1997","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1997","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1997","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1997","no migration background","(0) in school","10.26","6.6","220","2.45","3.8","9.41","21.64","96.12","8.33","12.19","0","99.76","6.42273855209351","7.74668645858765"
"1997","no migration background","(1a) inadequately completed","19.92","5.82","70","0","0.82","22.72","61.89","100","13.27","26.57","0","100","4.65327930450439","10.3001050949097"
"1997","no migration background","(1b) general elementary school","9.36","0","1120","0","0","7.83","28.83","100","8.16","10.56","0","100","0","0"
"1997","no migration background","(1c) basic vocational qualification","9.4","0","3186","0","0","8.48","29.18","100","8.73","10.07","0","100","0","2.50571799278259"
"1997","no migration background","(2a) intermediate vocational","10.14","3.66","2456","0","0","11.23","29.37","99.14","9.43","10.85","0","100","4.88727807998657","5.89223957061768"
"1997","no migration background","(2b) intermediate general qualification","10.54","3.99","354","0","0","10.08","26.76","99.91","8.4","12.68","0","100","4.88805675506592","7.39669036865234"
"1997","no migration background","(2c_gen) general maturity certificate","7.33","3.09","268","0","0","7.25","16.92","71.59","5.69","8.97","0","71.59","3.1783447265625","4.65327930450439"
"1997","no migration background","(2c_voc) vocational maturity certificate","9.79","3.09","429","0","0","9.34","28.99","95.71","8.3","11.28","0","100","2.78395414352417","4.33752822875977"
"1997","no migration background","(3a) lower tertiary education","7.74","2.4","817","0","0","7.81","22.13","89.25","6.65","8.83","0","99.9","3.39315843582153","4.11027717590332"
"1997","no migration background","(3b) higher tertiary education","5.14","1.74","757","0","0","5.37","12.67","62.1","4.32","5.96","0","99.95","2.67699360847473","3.27715611457825"
"1998","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1998","direct migration background","(1a) inadequately completed","14.57","7.62","407","0","0","18.39","40.49","100","12.44","16.7","0","100","7.55446434020996","10.2241744995117"
"1998","direct migration background","(1b) general elementary school","15.6","6.57","626","0","0","18.01","47.8","100","13.83","17.37","0","100","6.56550931930542","9.3740234375"
"1998","direct migration background","(1c) basic vocational qualification","11.99","3.44","607","0","0","14.65","30.94","100","10.32","13.66","0","100","4.98760223388672","7.65506172180176"
"1998","direct migration background","(2a) intermediate vocational","7.89","0","101","0","0","12.94","21.57","49.73","4.96","10.82","0","80.36","2.29848456382751","9.19813346862793"
"1998","direct migration background","(2b) intermediate general qualification","12.42","4.58","41","0","0","10.83","29.79","100","4.73","20.11","0","100","3.208327293396","10.825982093811"
"1998","direct migration background","(2c_gen) general maturity certificate","21.23","8.74","113","0","3.81","22.79","68.04","100","16.49","25.97","0","100","6.9498724937439","14.2360010147095"
"1998","direct migration background","(2c_voc) vocational maturity certificate","17.44","6.24","154","0","0","24.36","60.78","100","13.86","21.02","0","100","5.988450050354","9.65698337554932"
"1998","direct migration background","(3a) lower tertiary education","7.31","3.19","53","0","0","6.14","15.97","70.93","2.44","12.18","0","70.93","0","7.18486404418945"
"1998","direct migration background","(3b) higher tertiary education","13.09","2.32","139","0","0","8.68","46.82","100","8.8","17.38","0","100","3.42083930969238","6.04206228256226"
"1998","indirect migration background","(0) in school","14.88","10.48","68","2.91","5.68","15.39","24.76","100","9.63","20.13","0","100","8.8941593170166","13.8078031539917"
"1998","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1998","indirect migration background","(1b) general elementary school","18.21","9.81","128","0","4.51","21.23","58.87","91.34","14.27","22.15","0","100","7.65506172180176","12.7094707489014"
"1998","indirect migration background","(1c) basic vocational qualification","9.76","3.59","94","0","0","9.99","27.58","95.66","6.59","12.93","0","95.66","3.00306987762451","6.85662031173706"
"1998","indirect migration background","(2a) intermediate vocational","7.09","0","63","0","0","8.02","16.74","98.36","2.59","11.59","0","98.36","0","7.48129653930664"
"1998","indirect migration background","(2b) intermediate general qualification","13.43","8.01","76","0","3.09","18","30.32","74.59","9.28","17.58","0","80.19","6.70774126052856","12.0717277526855"
"1998","indirect migration background","(2c_gen) general maturity certificate","9.37","4.76","50","0","3.26","10.89","24.36","91.07","3.54","15.2","0","92.75","4.72722196578979","10.8888568878174"
"1998","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1998","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1998","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1998","no migration background","(0) in school","13.13","7.14","235","2.58","4.29","12.62","24.73","99.12","10.79","15.47","0","100","6.93748569488525","8.45917701721191"
"1998","no migration background","(1a) inadequately completed","22.41","8.4","77","0","0.96","29.65","78.65","100","15.22","29.6","0","100","5.36169767379761","15.216010093689"
"1998","no migration background","(1b) general elementary school","8.63","0","1301","0","0","8.71","23.84","100","7.52","9.74","0","100","0","0"
"1998","no migration background","(1c) basic vocational qualification","9.26","0","3490","0","0","8.92","26.87","100","8.63","9.89","0","100","0","1.7335901260376"
"1998","no migration background","(2a) intermediate vocational","10.68","4.33","2698","0","0","11.89","27.08","99.37","10","11.36","0","100","5.30306005477905","6.31667613983154"
"1998","no migration background","(2b) intermediate general qualification","10.72","4.73","422","0","0","11.82","25.73","93.69","8.92","12.52","0","100","5.12859487533569","7.86732959747314"
"1998","no migration background","(2c_gen) general maturity certificate","10.66","3.47","323","0","0","9.59","25.56","100","8.56","12.76","0","100","3.27479147911072","4.94342517852783"
"1998","no migration background","(2c_voc) vocational maturity certificate","8.55","2.58","498","0","0","8.34","20.95","100","7.15","9.95","0","100","1.79071068763733","3.86327743530273"
"1998","no migration background","(3a) lower tertiary education","8.34","1.68","904","0","0","8.68","25.13","89.36","7.26","9.42","0","100","3.56718182563782","4.64535188674927"
"1998","no migration background","(3b) higher tertiary education","6.22","2.1","859","0","0","6.57","15.54","61.17","5.38","7.06","0","98.71","2.99294996261597","3.72410178184509"
"1999","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1999","direct migration background","(1a) inadequately completed","13.18","6.45","386","0","0","18.31","40","99.09","11.13","15.23","0","100","6.48898077011108","9.64000988006592"
"1999","direct migration background","(1b) general elementary school","12.9","4.27","575","0","0","14.6","41.12","100","11.25","14.55","0","100","6.2784857749939","9.2492208480835"
"1999","direct migration background","(1c) basic vocational qualification","10.38","3","574","0","0","12.96","28.19","99.86","8.82","11.94","0","100","4.57844400405884","6.18868637084961"
"1999","direct migration background","(2a) intermediate vocational","7.39","0","90","0","0","12.86","20.01","81.16","4.03","10.75","0","96.87","0","5.6902003288269"
"1999","direct migration background","(2b) intermediate general qualification","13.98","2.65","43","0","0","17.04","47.11","100","5.84","22.12","0","100","3.31409239768982","17.0416316986084"
"1999","direct migration background","(2c_gen) general maturity certificate","20.18","10.18","100","0","3.19","22.61","66.59","100","15.03","25.33","0","100","6.6459903717041","13.2998371124268"
"1999","direct migration background","(2c_voc) vocational maturity certificate","13.99","6.99","142","0","1.08","14.24","37.42","100","10.34","17.64","0","100","6.68383026123047","11.4406270980835"
"1999","direct migration background","(3a) lower tertiary education","6.02","2.41","52","0","0","8.49","12.77","59.61","2.79","9.25","0","59.61","0","9.17724609375"
"1999","direct migration background","(3b) higher tertiary education","10.6","2.08","129","0","0","8.75","27.92","100","6.76","14.44","0","100","2.18775820732117","5.50941705703735"
"1999","indirect migration background","(0) in school","17.59","9.64","65","3.66","4.65","24.6","44.59","67.78","13.12","22.06","0","84.8","8.41829586029053","15.7006502151489"
"1999","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1999","indirect migration background","(1b) general elementary school","16.93","10.12","131","0","2.78","18.63","42.61","98.69","13.19","20.67","0","100","6.25127410888672","11.4950304031372"
"1999","indirect migration background","(1c) basic vocational qualification","8.38","2.1","101","0","0","7.42","16.62","100","4.8","11.96","0","100","0","5.01541757583618"
"1999","indirect migration background","(2a) intermediate vocational","7.06","0","61","0","0","7.51","25.7","47.47","3.6","10.52","0","49.43","0","7.39245700836182"
"1999","indirect migration background","(2b) intermediate general qualification","13.95","9.27","72","2.36","3.71","15.7","28.26","92.26","9.3","18.6","0","92.26","6.97512197494507","13.7153310775757"
"1999","indirect migration background","(2c_gen) general maturity certificate","13.5","5.96","51","0","3.37","22.48","34.09","92.04","8.06","18.94","0","92.04","5.52882146835327","16.8605403900146"
"1999","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1999","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1999","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1999","no migration background","(0) in school","11.72","7.09","231","2.57","4.49","11.65","16.9","99.12","9.45","13.99","0","100","6.68482685089111","8.36665821075439"
"1999","no migration background","(1a) inadequately completed","20.76","11.24","78","0","0.32","26.14","57.88","100","13.86","27.66","0","100","6.4545431137085","18.9185123443604"
"1999","no migration background","(1b) general elementary school","7.77","0","1253","0","0","6.51","21.89","100","6.68","8.86","0","100","0","0"
"1999","no migration background","(1c) basic vocational qualification","8.72","0","3437","0","0","8.81","23.91","100","8.11","9.33","0","100","0","2.11854863166809"
"1999","no migration background","(2a) intermediate vocational","10.05","4.33","2706","0","0","12.29","27.1","98.2","9.42","10.68","0","100","5.42968416213989","6.35279178619385"
"1999","no migration background","(2b) intermediate general qualification","12.25","6.16","421","0","0","13.61","30.12","94.03","10.38","14.12","0","100","6.52236938476562","8.62727642059326"
"1999","no migration background","(2c_gen) general maturity certificate","9.38","4.07","329","0","0","9.69","24.41","99.94","7.46","11.3","0","100","4.10073089599609","6.01802444458008"
"1999","no migration background","(2c_voc) vocational maturity certificate","6.95","2.35","505","0","0","8.83","17.44","79.86","5.67","8.23","0","100","1.62488114833832","3.62717962265015"
"1999","no migration background","(3a) lower tertiary education","7.65","2.37","892","0","0","8.04","19.15","93.07","6.59","8.71","0","100","3.37736415863037","4.48683881759644"
"1999","no migration background","(3b) higher tertiary education","6.28","2.33","872","0","0","7.59","16.25","60.31","5.5","7.06","0","98.98","2.71116995811462","3.75276255607605"
"2000","direct migration background","(0) in school","29.86","16.69","59","4.37","8.65","40.92","98.65","100","22.23","37.49","0","100","14.2142324447632","32.4661598205566"
"2000","direct migration background","(1a) inadequately completed","20.14","6.46","325","0","0","23.19","75.29","100","16.89","23.39","0","100","6.65226554870605","10.9416952133179"
"2000","direct migration background","(1b) general elementary school","15.63","6.91","789","0","0","18.1","45.28","100","14","17.26","0","100","7.38689708709717","10.2873620986938"
