"year","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Female","6.4","0.8","6216","0","0","4.61","16.72","100","5.99","6.81","0","100","1.46420562267303","1.68496155738831"
"1984","Male","6","1.24","5992","0","0","4.66","16.23","100","5.62","6.38","0","100","1.62347960472107","1.78831481933594"
"1985","Female","6.3","0.73","5627","0","0","4.58","15.13","100","5.87","6.73","0","100","1.50056207180023","1.71652221679688"
"1985","Male","5.58","1.17","5452","0","0","4.73","13.33","95.99","5.19","5.97","0","100","1.63707137107849","1.88274252414703"
"1986","Female","6.03","0","5374","0","0","3.94","14.82","99.83","5.61","6.45","0","100","1.39990878105164","1.59507608413696"
"1986","Male","5.61","1.12","5263","0","0","4.18","14.12","97.94","5.22","6","0","100","1.48030281066895","1.7170022726059"
"1987","Female","5.69","0","5305","0","0","3.87","14.1","97.31","5.28","6.1","0","100","1.33996772766113","1.57033252716064"
"1987","Male","5.39","0.94","5203","0","0","3.99","13.57","94.66","5.01","5.77","0","100","1.38788425922394","1.59795963764191"
"1988","Female","5.6","0","5067","0","0","3.86","13.66","97.78","5.18","6.02","0","100","1.29809725284576","1.49559116363525"
"1988","Male","5.05","0.74","4953","0","0","3.82","13.11","94.4","4.67","5.43","0","100","1.29809725284576","1.4688994884491"
"1989","Female","5.87","0","4927","0","0","3.56","14.88","100","5.44","6.3","0","100","1.19650793075562","1.3680317401886"
"1989","Male","5.07","0.7","4781","0","0","3.51","12.94","97.59","4.67","5.47","0","100","1.19697439670563","1.35864758491516"
"1990","Female","5.1","0","4824","0","0","3.43","12.76","89.3","4.71","5.49","0","100","1.03772306442261","1.23839008808136"
"1990","Male","4.8","0","4688","0","0","3.25","11.92","81.01","4.41","5.19","0","100","1.07658863067627","1.2504073381424"
"1991","Female","5.09","0","4807","0","0","3.31","13.26","86.68","4.69","5.49","0","100","0.901350557804108","1.07995915412903"
"1991","Male","4.78","0","4659","0","0","3.1","12.19","86.76","4.39","5.17","0","100","0.959045350551605","1.11811196804047"
"1992","Female","5.9","0.35","6899","0","0","4.38","16.67","90.65","5.55","6.25","0","100","1.33949995040894","1.57081460952759"
"1992","Male","5.8","0.69","6489","0","0","4.56","17.16","88.93","5.46","6.14","0","100","1.34066820144653","1.5532341003418"
"1993","Female","6.59","0","6783","0","0","5","18.1","92.66","6.2","6.98","0","100","1.56187427043915","1.79806363582611"
"1993","Male","6.41","0.69","6393","0","0","5.1","18.11","87.73","6.03","6.79","0","100","1.57027816772461","1.77556383609772"
"1994","Female","6.86","0","6700","0","0","4.61","18.8","98.55","6.45","7.27","0","100","1.47656488418579","1.70959484577179"
"1994","Male","7.1","0.73","6237","0","0","5.11","19.99","99.12","6.69","7.51","0","100","1.47778165340424","1.71764898300171"
"1995","Female","7.6","0","6925","0","0","4.87","21.54","100","7.16","8.04","0","100","1.46281349658966","1.65714573860168"
"1995","Male","7.73","0.62","6439","0","0","5.42","22.69","100","7.3","8.16","0","100","1.46012723445892","1.69157755374908"
"1996","Female","8.25","0","6805","0","0","5.49","25.41","99.95","7.79","8.71","0","100","1.60818707942963","1.857062458992"
"1996","Male","8.05","0.95","6314","0","0","5.79","23.94","100","7.6","8.5","0","100","1.60921263694763","1.8261536359787"
"1997","Female","10.35","1.74","6677","0","0","9.88","30.47","100","9.88","10.82","0","100","3.98933577537537","4.54225730895996"
"1997","Male","9.68","2.62","6237","0","0","9.88","28.59","99.65","9.22","10.14","0","100","4.12978363037109","4.59228420257568"
"1998","Female","9.98","0.6","7409","0","0","10.12","27.54","100","9.54","10.42","0","100","4.00450897216797","4.58824729919434"
