"year","e11103","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","direct migration background","5.04","1.85","1927","0","0","6.21","14.59","38.1","4.66","5.42","0","79.22","2.13031721115112","2.73277544975281"
"1984","Full Time","indirect migration background","6.34","1.25","52","0","0","5.77","26.81","43.7","2.27","10.41","0","79.65","0.703773319721222","3.81762528419495"
"1984","Full Time","no migration background","3.09","1.03","3699","0","0","3.24","8.72","31.07","2.89","3.29","0","63.93","1.02524709701538","1.20794808864594"
"1984","Not Working","direct migration background","18.17","4.26","996","0","0","18.74","74.05","100","16.49","19.85","0","100","5.17141199111938","7.00280094146729"
"1984","Not Working","indirect migration background","3.39","0","58","0","0","2.69","6.6","41.85","-0.31","7.09","0","79.65","2.47460913658142","4.7845025062561"
"1984","Not Working","no migration background","7.41","0","3586","0","0","4.18","19.33","100","6.76","8.06","0","100","0","0.831527650356293"
"1984","Part Time","direct migration background","11.61","3.91","490","0","0.94","14.32","31.01","76.78","9.99","13.23","0","95.5","4.36329126358032","6.82402849197388"
"1984","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1984","Part Time","no migration background","7.99","2.27","1382","0","0","8.63","24.51","67","7.27","8.71","0","97.38","2.09799766540527","2.74483489990234"
"1985","Full Time","direct migration background","4.35","1.71","1591","0","0","5.75","11.82","35.97","3.94","4.76","0","74.65","2.37633991241455","2.93246722221375"
"1985","Full Time","indirect migration background","4.27","1.15","51","0","0","5","14.35","38.98","1.61","6.93","0","38.98","1.19650793075562","4.15593814849854"
"1985","Full Time","no migration background","2.93","1.02","3344","0","0","3.33","8.19","28.26","2.73","3.13","0","75.08","1.10658550262451","1.26849019527435"
"1985","Not Working","direct migration background","15.4","2.87","888","0","0","16.04","52.52","100","13.71","17.09","0","100","5.67340898513794","7.30912828445435"
"1985","Not Working","indirect migration background","8.97","1.27","72","0","0","3.29","19.15","97.01","5.17","12.77","0","97.01","2.59887003898621","7.32271146774292"
"1985","Not Working","no migration background","7.26","0","3265","0","0","3.9","17.04","100","6.56","7.96","0","100","0","0.920429348945618"
"1985","Part Time","direct migration background","10.38","4.13","463","0","0.65","12.16","29.86","73.68","8.93","11.83","0","88.04","4.22672700881958","6.09383821487427"
"1985","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1985","Part Time","no migration background","7.5","2.11","1384","0","0","7.36","21.64","71.16","6.82","8.18","0","97.9","2.04180335998535","2.78366112709045"
"1986","Full Time","direct migration background","4.33","1.83","1541","0","0","5.39","12.55","29.12","3.96","4.7","0","77.6","2.14295697212219","2.76833271980286"
"1986","Full Time","indirect migration background","3.74","0","56","0","0","5.83","9.46","26.99","1.85","5.63","0","26.99","0","4.53447675704956"
"1986","Full Time","no migration background","2.78","0.88","3268","0","0","2.75","7.42","29.96","2.57","2.99","0","81.2","0.970352113246918","1.13948476314545"
"1986","Not Working","direct migration background","14.53","2.31","853","0","0","13.45","48.12","100","12.78","16.28","0","100","4.79516315460205","6.2569522857666"
"1986","Not Working","indirect migration background","7.75","0","64","0","0","3.19","14.12","97.87","4.42","11.08","0","97.87","2.64957880973816","6.23623132705688"
"1986","Not Working","no migration background","7.1","0","3022","0","0","3.53","17.63","100","6.41","7.79","0","100","0","1.0064914226532"
"1986","Part Time","direct migration background","10.36","3.53","460","0","0","12.02","35.24","69.01","8.8","11.92","0","96.57","4.09671401977539","5.8408989906311"
"1986","Part Time","indirect migration background","6.99","1.18","36","0","0","9.44","24.54","72.64","0.8","13.18","0","75.07","0.612921237945557","8.81825256347656"
"1986","Part Time","no migration background","7.71","2.03","1337","0","0","7.42","23.18","67.36","7.01","8.41","0","91.88","2.01351094245911","2.46009039878845"
"1987","Full Time","direct migration background","4.16","1.54","1542","0","0","4.88","12.8","28.56","3.81","4.51","0","68.1","1.96644222736359","2.58809638023376"
"1987","Full Time","indirect migration background","3.28","0","66","0","0","4.74","7.67","42.45","1.39","5.17","0","42.45","0","4.4222264289856"
"1987","Full Time","no migration background","2.73","0.61","3291","0","0","2.6","7.29","31.04","2.52","2.94","0","81.08","0.819147229194641","1.01259982585907"
"1987","Not Working","direct migration background","13.83","2.46","853","0","0","13.36","44.67","100","12.15","15.51","0","100","4.70059251785278","6.24109649658203"
"1987","Not Working","indirect migration background","6.37","0","76","0","0","4.2","22.83","94.87","2.07","10.67","0","98.4","2.3485312461853","8.66180801391602"
"1987","Not Working","no migration background","6.82","0","2865","0","0","3.44","15.97","100","6.15","7.49","0","100","0","0.600395023822784"
"1987","Part Time","direct migration background","9.65","3.59","444","0","1.25","11.66","25.73","70.59","8.23","11.07","0","93.37","4.25787925720215","6.35636234283447"
"1987","Part Time","indirect migration background","4.71","0","35","0","0","4.42","11.66","43.2","0.54","8.88","0","43.2","0","5.10605049133301"
"1987","Part Time","no migration background","7.25","1.81","1336","0","0","7.25","20.46","71.89","6.54","7.96","0","97.92","1.80822241306305","2.39115357398987"
"1988","Full Time","direct migration background","4.1","1.55","1407","0","0","4.78","12.89","30.19","3.71","4.49","0","77.05","2.12948179244995","2.70727586746216"
"1988","Full Time","indirect migration background","3.26","0","74","0","0","2.82","6.01","45.25","0.98","5.54","0","54.53","0","2.17761373519897"
"1988","Full Time","no migration background","2.71","0","3121","0","0","2.4","7.99","29.32","2.5","2.92","0","77.55","0.760164439678192","0.969188034534454"
"1988","Not Working","direct migration background","13.22","2.07","812","0","0","11.53","37.58","100","11.44","15","0","100","5.13851642608643","6.24689054489136"
"1988","Not Working","indirect migration background","11.01","2.23","99","0","0","10.36","51.43","100","6.19","15.83","0","100","2.60059285163879","6.62709140777588"
"1988","Not Working","no migration background","6.46","0","2659","0","0","2.86","14.69","100","5.77","7.15","0","100","0","0"
"1988","Part Time","direct migration background","8.86","3.28","471","0","0","11.16","25.46","57.26","7.58","10.14","0","81.12","4.27124261856079","6.12581920623779"
"1988","Part Time","indirect migration background","7.12","2.73","51","0","1.1","10.09","17.58","50.55","3.69","10.55","0","59.39","1.83766317367554","8.01063537597656"
"1988","Part Time","no migration background","6.81","1.66","1326","0","0","6.52","18.84","77.18","6.12","7.5","0","95.41","1.78480494022369","2.43918609619141"
"1989","Full Time","direct migration background","3.92","1.38","1378","0","0","4.24","12.56","30.88","3.52","4.32","0","72.54","1.84152126312256","2.37450003623962"
