"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","(1a) inadequately completed","5.07","5.35","77","3","4","7","7","7","4.67","5.47","1","7","4","6"
"2005","(Married) couple without C.","(1b) general elementary school","5.18","5","595","3","4","7","7","7","5.05","5.31","1","7","5","6"
"2005","(Married) couple without C.","(1c) basic vocational qualification","5.29","6","2497","3","4","7","7","7","5.23","5.35","1","7","5","6"
"2005","(Married) couple without C.","(2a) intermediate vocational","5.35","6","1427","3","4","7","7","7","5.27","5.43","1","7","5","6"
"2005","(Married) couple without C.","(2b) intermediate general qualification","5.29","6","94","3","4","7","7","7","4.95","5.63","1","7","5","6"
"2005","(Married) couple without C.","(2c_gen) general maturity certificate","5.56","6","128","4","5","6","7","7","5.33","5.79","2","7","5","6"
"2005","(Married) couple without C.","(2c_voc) vocational maturity certificate","5.46","6","473","4","5","6","7","7","5.34","5.58","1","7","5","6"
"2005","(Married) couple without C.","(3a) lower tertiary education","5.43","6","691","4","5","7","7","7","5.33","5.53","1","7","6","6"
"2005","(Married) couple without C.","(3b) higher tertiary education","5.54","6","964","4","5","7","7","7","5.46","5.62","1","7","6","6"
"2005","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"2005","1-pers.-HH","(1a) inadequately completed","5.03","5","32","3","4","6","7","7","4.4","5.66","1","7","4","6"
"2005","1-pers.-HH","(1b) general elementary school","4.97","5","376","2","4","7","7","7","4.8","5.14","1","7","5","5"
"2005","1-pers.-HH","(1c) basic vocational qualification","5.24","6","878","3","4","7","7","7","5.14","5.34","1","7","5","6"
"2005","1-pers.-HH","(2a) intermediate vocational","5.4","6","645","4","4","6","7","7","5.29","5.51","1","7","5","6"
"2005","1-pers.-HH","(2b) intermediate general qualification","5.36","5.58","55","3","4","7","7","7","4.95","5.77","1","7","5","6"
"2005","1-pers.-HH","(2c_gen) general maturity certificate","5.29","5","141","4","4","6","7","7","5.04","5.54","1","7","5","6"
"2005","1-pers.-HH","(2c_voc) vocational maturity certificate","5.23","5","227","3","4","6","7","7","5.04","5.42","1","7","5","6"
"2005","1-pers.-HH","(3a) lower tertiary education","5.48","6","231","4","5","6","7","7","5.31","5.65","1","7","6","6"
"2005","1-pers.-HH","(3b) higher tertiary education","5.73","6","330","4","5","7","7","7","5.6","5.86","2","7","6","6"
"2005","Couple + C. GT 16 ","(0) in school","4.93","5","267","3","4","6","7","7","4.75","5.11","1","7","5","5"
"2005","Couple + C. GT 16 ","(1a) inadequately completed","4.96","4.82","34","4","4","6","7","7","4.45","5.47","1","7","4","6"
"2005","Couple + C. GT 16 ","(1b) general elementary school","4.71","5","272","2","4","6","7","7","4.51","4.91","1","7","5","5"
"2005","Couple + C. GT 16 ","(1c) basic vocational qualification","5.26","5","819","3","4","6","7","7","5.16","5.36","1","7","5","6"
"2005","Couple + C. GT 16 ","(2a) intermediate vocational","5.22","6","812","3","4","6","7","7","5.12","5.32","1","7","5","6"
"2005","Couple + C. GT 16 ","(2b) intermediate general qualification","5.05","5","170","3","4","6","7","7","4.82","5.28","1","7","5","5"
"2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","5.18","5","279","4","4","6","7","7","5.03","5.33","1","7","5","5"
"2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","5.11","5","219","4","4","6","7","7","4.93","5.29","1","7","5","6"
"2005","Couple + C. GT 16 ","(3a) lower tertiary education","5.3","5.4","235","3","4","6","7","7","5.14","5.46","1","7","5","6"
"2005","Couple + C. GT 16 ","(3b) higher tertiary education","5.52","6","394","4","5","6","7","7","5.4","5.64","1","7","6","6"
"2005","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","(1a) inadequately completed","4.57","5","34","1","3","6","7","7","3.89","5.25","1","7","4","7"
"2005","Couple + C. LE 16","(1b) general elementary school","5","5","211","2","4","6","7","7","4.76","5.24","1","7","5","6"
"2005","Couple + C. LE 16","(1c) basic vocational qualification","5.13","5","806","3","4","6","7","7","5.02","5.24","1","7","5","6"
"2005","Couple + C. LE 16","(2a) intermediate vocational","5.1","5","1226","3","4","6","7","7","5.02","5.18","1","7","5","5"
"2005","Couple + C. LE 16","(2b) intermediate general qualification","5.13","6","63","2","4","7","7","7","4.67","5.59","1","7","4","5"
"2005","Couple + C. LE 16","(2c_gen) general maturity certificate","5.53","6","77","4","5","6","7","7","5.22","5.84","1","7","5","6"
"2005","Couple + C. LE 16","(2c_voc) vocational maturity certificate","5.34","5","438","4","5","6","7","7","5.21","5.47","1","7","5","6"
"2005","Couple + C. LE 16","(3a) lower tertiary education","5.21","5","291","3","4","6","7","7","5.05","5.37","1","7","5","6"
"2005","Couple + C. LE 16","(3b) higher tertiary education","5.46","6","538","4","5","6","7","7","5.36","5.56","2","7","6","6"
"2005","Couple + C. LE and GT 16","(0) in school","5.12","5","254","3","4","6","7","7","4.93","5.31","1","7","5","5"
"2005","Couple + C. LE and GT 16","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","(1b) general elementary school","5.29","6","140","4","4","7","7","7","5.06","5.52","1","7","5","6"
"2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","4.9","5","310","3","4","6","7","7","4.73","5.07","1","7","5","6"
"2005","Couple + C. LE and GT 16","(2a) intermediate vocational","5.31","6","329","3","4","6","7","7","5.15","5.47","1","7","5","6"
"2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","4.94","5","110","3","4","6","7","7","4.63","5.25","1","7","4","6"
"2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","4.76","5","86","3","4","6","7","7","4.45","5.07","1","7","5","6"
"2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","5.38","5","78","3","4","7","7","7","5.04","5.72","1","7","5","6"
"2005","Couple + C. LE and GT 16","(3a) lower tertiary education","5.35","5.25","116","4","5","6","7","7","5.13","5.57","2","7","5","6"
"2005","Couple + C. LE and GT 16","(3b) higher tertiary education","5.46","6","173","4","5","6","7","7","5.28","5.64","2","7","5","6"
"2005","Single parent","(0) in school","4.84","5","102","2","4","6","7","7","4.52","5.16","1","7","5","5"
"2005","Single parent","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","Single parent","(1b) general elementary school","4.89","5","146","2","4","6","7","7","4.62","5.16","1","7","5","5"
"2005","Single parent","(1c) basic vocational qualification","4.97","5","236","3","4","6","7","7","4.76","5.18","1","7","5","6"
"2005","Single parent","(2a) intermediate vocational","5.26","6","263","3","4","7","7","7","5.07","5.45","1","7","5","6"
"2005","Single parent","(2b) intermediate general qualification","5.15","5","63","3","4","7","7","7","4.76","5.54","2","7","4","6"
"2005","Single parent","(2c_gen) general maturity certificate","5.13","6","63","3","5","6","6","7","4.8","5.46","1","7","5","6"
"2005","Single parent","(2c_voc) vocational maturity certificate","5.35","6","53","4","4","6","7","7","4.95","5.75","1","7","5","6"
"2005","Single parent","(3a) lower tertiary education","5.61","6","47","4","5","7","7","7","5.24","5.98","1","7","5","6"
"2005","Single parent","(3b) higher tertiary education","5.75","6","71","4","5","7","7","7","5.43","6.07","1","7","5","6"
"2006","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
