"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","(Married) couple without C.","general elemantary","4.64","5","594","4","4","5","5","5","4.58","4.7","2","5","5","5"
"1985","(Married) couple without C.","higher education","4.09","4","193","3","3","5","5","5","3.95","4.23","2","5","4","4"
"1985","(Married) couple without C.","higher vocational","4.42","5","155","3","4","5","5","5","4.29","4.55","2","5","4","5"
"1985","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","inadequately","4.64","5","98","4","4","5","5","5","4.51","4.77","3","5","5","5"
"1985","(Married) couple without C.","middle vocational","4.34","5","1278","3","4","5","5","5","4.29","4.39","2","5","4","5"
"1985","(Married) couple without C.","vocational + Abi","4.14","4","72","3","3","5","5","5","3.93","4.35","2","5","4","5"
"1985","1-pers.-HH","general elemantary","4.74","5","334","4","5","5","5","5","4.65","4.83","2","5","5","5"
"1985","1-pers.-HH","higher education","3.9","4","106","2","3","5","5","5","3.71","4.09","2","5","4","4"
"1985","1-pers.-HH","higher vocational","3.99","4","80","2","3","5","5","5","3.74","4.24","2","5","4","5"
"1985","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1985","1-pers.-HH","inadequately","4.34","5","55","3","4","5","5","5","4.09","4.59","2","5","5","5"
"1985","1-pers.-HH","middle vocational","4.29","5","547","3","4","5","5","5","4.2","4.38","2","5","4","5"
"1985","1-pers.-HH","vocational + Abi","3.65","4","38","2","2","5","5","5","3.29","4.01","2","5","3","4"
"1985","Couple + C. GT 16 ","general elemantary","3.9","4","612","2","3","5","5","5","3.81","3.99","2","5","4","4"
"1985","Couple + C. GT 16 ","higher education","4.06","4","107","2","4","5","5","5","3.86","4.26","2","5","4","4"
"1985","Couple + C. GT 16 ","higher vocational","4.2","4","99","3","4","5","5","5","4.02","4.38","2","5","4","5"
"1985","Couple + C. GT 16 ","in school","2.82","3","81","2","2","3","4","5","2.63","3.01","2","5","2","3"
"1985","Couple + C. GT 16 ","inadequately","4.14","4","133","3","4","5","5","5","4","4.28","2","5","5","5"
"1985","Couple + C. GT 16 ","middle vocational","3.88","4","921","2","3","5","5","5","3.81","3.95","2","5","4","4"
"1985","Couple + C. GT 16 ","vocational + Abi","3.78","4","35","2","3","4","5","5","3.45","4.11","2","5","4","4"
"1985","Couple + C. LE 16","general elemantary","4.3","4","545","3","4","5","5","5","4.23","4.37","2","5","4","5"
"1985","Couple + C. LE 16","higher education","4.04","4","243","3","4","5","5","5","3.94","4.14","2","5","4","4"
"1985","Couple + C. LE 16","higher vocational","4.05","4","186","3","4","5","5","5","3.94","4.16","2","5","4","4"
"1985","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1985","Couple + C. LE 16","inadequately","4.66","5","252","4","4","5","5","5","4.57","4.75","2","5","5","5"
"1985","Couple + C. LE 16","middle vocational","4.16","4","1315","3","4","5","5","5","4.12","4.2","2","5","4","4"
"1985","Couple + C. LE 16","vocational + Abi","4.11","4","77","3","4","5","5","5","3.9","4.32","2","5","4","4"
"1985","Couple + C. LE and GT 16","general elemantary","3.68","4","503","2","3","5","5","5","3.58","3.78","2","5","4","4"
"1985","Couple + C. LE and GT 16","higher education","3.87","4","48","3","4","4","5","5","3.64","4.1","2","5","4","4"
"1985","Couple + C. LE and GT 16","higher vocational","4.23","4","36","3","4","5","5","5","3.94","4.52","2","5","4","5"
"1985","Couple + C. LE and GT 16","in school","3.12","3","79","2","2","4","4","5","2.89","3.35","2","5","3","3"
"1985","Couple + C. LE and GT 16","inadequately","4.24","5","197","2","4","5","5","5","4.13","4.35","2","5","5","5"
"1985","Couple + C. LE and GT 16","middle vocational","3.88","4","573","2","3","5","5","5","3.8","3.96","2","5","4","4"
"1985","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1985","Single parent","general elemantary","3.93","4","192","2","3","5","5","5","3.77","4.09","2","5","4","5"
"1985","Single parent","higher education","","","","","","","","","","","","","",""
"1985","Single parent","higher vocational","","","","","","","","","","","","","",""
"1985","Single parent","in school","","","","","","","","","","","","","",""
"1985","Single parent","inadequately","3.96","4","42","2","3","5","5","5","3.65","4.27","2","5","4","5"
"1985","Single parent","middle vocational","3.93","4","238","2","3","5","5","5","3.8","4.06","2","5","4","4"
"1985","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","general elemantary","4.67","5","579","4","4","5","5","5","4.61","4.73","2","5","5","5"
"1986","(Married) couple without C.","higher education","4.15","4","191","3","4","5","5","5","4.02","4.28","2","5","4","4"
"1986","(Married) couple without C.","higher vocational","4.3","4","153","3","4","5","5","5","4.17","4.43","2","5","4","5"
"1986","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","inadequately","4.48","5","91","3","4","5","5","5","4.32","4.64","2","5","5","5"
"1986","(Married) couple without C.","middle vocational","4.35","5","1256","3","4","5","5","5","4.3","4.4","2","5","4","5"
"1986","(Married) couple without C.","vocational + Abi","4.07","4","74","3","3","5","5","5","3.84","4.3","2","5","4","5"
"1986","1-pers.-HH","general elemantary","4.74","5","305","4","5","5","5","5","4.66","4.82","2","5","5","5"
"1986","1-pers.-HH","higher education","3.75","4","110","2","3","5","5","5","3.56","3.94","2","5","3","4"
"1986","1-pers.-HH","higher vocational","3.98","4","69","3","3","5","5","5","3.72","4.24","2","5","3","5"
"1986","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1986","1-pers.-HH","inadequately","4.14","4.58","45","2","4","5","5","5","3.84","4.44","2","5","4","5"
"1986","1-pers.-HH","middle vocational","4.25","5","543","3","4","5","5","5","4.16","4.34","2","5","4","5"
"1986","1-pers.-HH","vocational + Abi","3.89","4","31","2","3","5","5","5","3.49","4.29","2","5","3","5"
"1986","Couple + C. GT 16 ","general elemantary","3.85","4","655","2","3","5","5","5","3.76","3.94","2","5","4","4"
"1986","Couple + C. GT 16 ","higher education","4.01","4","107","2","3","5","5","5","3.82","4.2","2","5","4","4"
"1986","Couple + C. GT 16 ","higher vocational","4.16","4","90","3","4","5","5","5","3.97","4.35","2","5","4","5"
"1986","Couple + C. GT 16 ","in school","2.9","3","81","2","2","3","4","5","2.72","3.08","2","5","3","3"
"1986","Couple + C. GT 16 ","inadequately","4.21","4.93","135","3","4","5","5","5","4.06","4.36","2","5","5","5"
"1986","Couple + C. GT 16 ","middle vocational","3.86","4","972","2","3","5","5","5","3.79","3.93","2","5","4","4"
"1986","Couple + C. GT 16 ","vocational + Abi","3.8","4","35","3","3","4","5","5","3.49","4.11","2","5","3","4"
"1986","Couple + C. LE 16","general elemantary","4.34","4","479","3","4","5","5","5","4.27","4.41","2","5","5","5"
"1986","Couple + C. LE 16","higher education","4.14","4","244","3","4","5","5","5","4.04","4.24","2","5","4","4"
"1986","Couple + C. LE 16","higher vocational","4.16","4","169","3","4","5","5","5","4.04","4.28","2","5","4","4"
"1986","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1986","Couple + C. LE 16","inadequately","4.57","5","219","4","4","5","5","5","4.47","4.67","2","5","5","5"
"1986","Couple + C. LE 16","middle vocational","4.15","4","1184","3","4","5","5","5","4.11","4.19","2","5","4","4"
"1986","Couple + C. LE 16","vocational + Abi","4.14","4","79","3","4","5","5","5","3.97","4.31","2","5","4","4"
"1986","Couple + C. LE and GT 16","general elemantary","3.68","4","465","2","3","5","5","5","3.58","3.78","2","5","4","4"
"1986","Couple + C. LE and GT 16","higher education","4.11","4","43","3","4","5","5","5","3.83","4.39","2","5","4","4"
"1986","Couple + C. LE and GT 16","higher vocational","4.16","4","42","3","4","5","5","5","3.91","4.41","2","5","4","4"
"1986","Couple + C. LE and GT 16","in school","3.02","3","76","2","2","4","4","5","2.81","3.23","2","5","3","3"
"1986","Couple + C. LE and GT 16","inadequately","4.38","5","186","3","4","5","5","5","4.26","4.5","2","5","5","5"
"1986","Couple + C. LE and GT 16","middle vocational","3.87","4","532","2","3","5","5","5","3.78","3.96","2","5","4","4"
"1986","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1986","Single parent","general elemantary","3.85","4","171","2","3","5","5","5","3.68","4.02","2","5","4","4"
"1986","Single parent","higher education","","","","","","","","","","","","","",""
"1986","Single parent","higher vocational","","","","","","","","","","","","","",""
"1986","Single parent","in school","","","","","","","","","","","","","",""
"1986","Single parent","inadequately","4.11","5","33","2","3","5","5","5","3.77","4.45","2","5","5","5"
"1986","Single parent","middle vocational","3.82","4","225","2","3","5","5","5","3.68","3.96","2","5","4","4"
"1986","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","general elemantary","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","higher education","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","higher vocational","","","","","","","","","","","","","",""
