"year","hgtyp1hh","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","(Married) couple without C.","Rural Area","4.47","5","493","3","4","5","5","5","4.4","4.54","2","5","5","5"
"1985","(Married) couple without C.","Urban Area","4.37","5","1912","3","4","5","5","5","4.33","4.41","2","5","5","5"
"1985","1-pers.-HH","Rural Area","4.56","5","177","3","4","5","5","5","4.42","4.7","2","5","5","5"
"1985","1-pers.-HH","Urban Area","4.31","5","988","3","4","5","5","5","4.24","4.38","2","5","5","5"
"1985","Couple + C. GT 16 ","Rural Area","3.9","4","381","2","3","5","5","5","3.79","4.01","2","5","4","4"
"1985","Couple + C. GT 16 ","Urban Area","3.85","4","1632","2","3","5","5","5","3.8","3.9","2","5","4","4"
"1985","Couple + C. LE 16","Rural Area","4.1","4","541","3","4","5","5","5","4.03","4.17","2","5","4","4"
"1985","Couple + C. LE 16","Urban Area","4.2","4","2110","3","4","5","5","5","4.17","4.23","2","5","4","4"
"1985","Couple + C. LE and GT 16","Rural Area","3.67","4","330","2","3","5","5","5","3.55","3.79","2","5","4","4"
"1985","Couple + C. LE and GT 16","Urban Area","3.83","4","1146","2","3","5","5","5","3.77","3.89","2","5","4","4"
"1985","Single parent","Rural Area","3.93","4","115","2","3","5","5","5","3.73","4.13","2","5","4","4"
"1985","Single parent","Urban Area","3.9","4","427","2","3","5","5","5","3.8","4","2","5","4","4"
"1986","(Married) couple without C.","Rural Area","4.48","5","440","3","4","5","5","5","4.4","4.56","2","5","5","5"
"1986","(Married) couple without C.","Urban Area","4.39","5","1922","3","4","5","5","5","4.35","4.43","2","5","4","5"
"1986","1-pers.-HH","Rural Area","4.44","5","166","3","4","5","5","5","4.29","4.59","2","5","5","5"
"1986","1-pers.-HH","Urban Area","4.29","5","946","3","4","5","5","5","4.23","4.35","2","5","4","5"
"1986","Couple + C. GT 16 ","Rural Area","3.86","4","422","2","3","5","5","5","3.76","3.96","2","5","4","4"
"1986","Couple + C. GT 16 ","Urban Area","3.85","4","1674","2","3","5","5","5","3.8","3.9","2","5","4","4"
"1986","Couple + C. LE 16","Rural Area","4.14","4","492","3","4","5","5","5","4.07","4.21","2","5","4","4"
"1986","Couple + C. LE 16","Urban Area","4.21","4","1905","3","4","5","5","5","4.17","4.25","2","5","4","4"
"1986","Couple + C. LE and GT 16","Rural Area","3.64","4","315","2","3","4","5","5","3.52","3.76","2","5","4","4"
"1986","Couple + C. LE and GT 16","Urban Area","3.88","4","1078","2","3","5","5","5","3.82","3.94","2","5","4","4"
"1986","Single parent","Rural Area","3.72","4","115","2","3","5","5","5","3.51","3.93","2","5","3","4"
"1986","Single parent","Urban Area","3.87","4","392","2","3","5","5","5","3.76","3.98","2","5","4","4"
"1987","(Married) couple without C.","Rural Area","","","","","","","","","","","","","",""
