"year","e11102","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Employed","(0) in school","","","","","","","","","","","","","",""
"1985","Employed","(1a) inadequately completed","4.39","5","550","3","4","5","5","5","4.32","4.46","2","5","5","5"
"1985","Employed","(1b) general elementary school","4.15","4","1311","3","4","5","5","5","4.1","4.2","2","5","4","5"
"1985","Employed","(1c) basic vocational qualification","4.06","4","2590","3","4","5","5","5","4.02","4.1","2","5","4","4"
"1985","Employed","(2a) intermediate vocational","3.73","4","948","2","3","4","5","5","3.67","3.79","2","5","4","4"
"1985","Employed","(2b) intermediate general qualification","3.17","3","234","2","2","4","5","5","3.04","3.3","2","5","3","3"
"1985","Employed","(2c_gen) general maturity certificate","3.24","3","177","2","2","4","4","5","3.09","3.39","2","5","3","4"
"1985","Employed","(2c_voc) vocational maturity certificate","3.82","4","288","2","3","5","5","5","3.7","3.94","2","5","4","4"
"1985","Employed","(3a) lower tertiary education","4.01","4","188","3","3","5","5","5","3.88","4.14","2","5","4","4"
"1985","Employed","(3b) higher tertiary education","3.82","4","413","2","3","4","5","5","3.73","3.91","2","5","4","4"
"1985","Not Employed","(0) in school","3","3","179","2","2","4","4","5","2.86","3.14","2","5","3","3"
"1985","Not Employed","(1a) inadequately completed","4.53","5","355","3","4","5","5","5","4.46","4.6","2","5","5","5"
"1985","Not Employed","(1b) general elementary school","4.67","5","1293","4","5","5","5","5","4.63","4.71","2","5","5","5"
"1985","Not Employed","(1c) basic vocational qualification","4.64","5","1206","4","4","5","5","5","4.6","4.68","2","5","5","5"
"1985","Not Employed","(2a) intermediate vocational","4.51","5","384","4","4","5","5","5","4.43","4.59","2","5","4","5"
"1985","Not Employed","(2b) intermediate general qualification","3.7","4","236","2","3","5","5","5","3.56","3.84","2","5","3","4"
"1985","Not Employed","(2c_gen) general maturity certificate","3.3","3","200","2","2","4","5","5","3.15","3.45","2","5","3","4"
"1985","Not Employed","(2c_voc) vocational maturity certificate","4.26","5","116","3","4","5","5","5","4.09","4.43","2","5","4","5"
"1985","Not Employed","(3a) lower tertiary education","4.54","5","57","4","4","5","5","5","4.32","4.76","2","5","4","5"
"1985","Not Employed","(3b) higher tertiary education","4.39","5","92","3","4","5","5","5","4.19","4.59","2","5","4","5"
"1986","Employed","(0) in school","","","","","","","","","","","","","",""
