"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Baden-Württemberg","general elemantary","4.36","5","602","3","4","5","5","5","4.28","4.44","2","5","5","5"
"1985","Baden-Württemberg","higher education","4.18","4","113","3","4","5","5","5","4.03","4.33","2","5","4","4"
"1985","Baden-Württemberg","higher vocational","4.31","4.53","107","3","4","5","5","5","4.15","4.47","2","5","4","5"
"1985","Baden-Württemberg","in school","2.9","3","41","2","2","3","4","5","2.63","3.17","2","5","2","3"
"1985","Baden-Württemberg","inadequately","4.6","5","249","3","4","5","5","5","4.5","4.7","2","5","5","5"
"1985","Baden-Württemberg","middle vocational","4.15","4","863","3","4","5","5","5","4.08","4.22","2","5","4","4"
"1985","Baden-Württemberg","vocational + Abi","3.97","4","46","3","3","5","5","5","3.72","4.22","2","5","4","4"
"1985","Bavaria","general elemantary","4.23","5","540","2","4","5","5","5","4.14","4.32","2","5","4","5"
"1985","Bavaria","higher education","4.2","4","145","3","4","5","5","5","4.06","4.34","2","5","4","4"
"1985","Bavaria","higher vocational","4.16","4","120","2","4","5","5","5","3.99","4.33","2","5","4","5"
"1985","Bavaria","in school","","","","","","","","","","","","","",""
"1985","Bavaria","inadequately","4.21","4","84","3","4","5","5","5","4.01","4.41","2","5","4","5"
"1985","Bavaria","middle vocational","4.08","4","935","2","4","5","5","5","4.02","4.14","2","5","4","4"
"1985","Bavaria","vocational + Abi","4.24","4","48","3","4","5","5","5","3.99","4.49","2","5","4","5"
"1985","Berlin","general elemantary","4.29","4.73","86","3","4","5","5","5","4.1","4.48","2","5","4","5"
"1985","Berlin","higher education","3.64","4","37","2","3","4","5","5","3.32","3.96","2","5","3","4"
"1985","Berlin","higher vocational","","","","","","","","","","","","","",""
"1985","Berlin","in school","","","","","","","","","","","","","",""
"1985","Berlin","inadequately","3.69","4","30","2","2","5","5","5","3.32","4.06","2","5","4","5"
"1985","Berlin","middle vocational","4.11","4","163","2","3","5","5","5","3.96","4.26","2","5","4","4"
"1985","Berlin","vocational + Abi","","","","","","","","","","","","","",""
"1985","Brandenburg","general elemantary","","","","","","","","","","","","","",""
