"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","16-34 y.","(0) in school","2.99","3","186","2","2","4","4","5","2.86","3.12","2","5","3","3"
"1985","16-34 y.","(1a) inadequately completed","4.06","4","246","2","4","5","5","5","3.94","4.18","2","5","4","5"
"1985","16-34 y.","(1b) general elementary school","3.6","4","791","2","3","4","5","5","3.53","3.67","2","5","4","4"
"1985","16-34 y.","(1c) basic vocational qualification","3.68","4","1119","2","3","4","5","5","3.62","3.74","2","5","4","4"
"1985","16-34 y.","(2a) intermediate vocational","3.41","4","603","2","3","4","4","5","3.34","3.48","2","5","3","4"
"1985","16-34 y.","(2b) intermediate general qualification","3.03","3","367","2","2","4","4","5","2.94","3.12","2","5","3","3"
"1985","16-34 y.","(2c_gen) general maturity certificate","3.1","3","320","2","2","4","4","5","3","3.2","2","5","3","3"
"1985","16-34 y.","(2c_voc) vocational maturity certificate","3.42","3","198","2","3","4","5","5","3.28","3.56","2","5","3","4"
"1985","16-34 y.","(3a) lower tertiary education","3.62","4","62","2","3","4","5","5","3.39","3.85","2","5","3","4"
"1985","16-34 y.","(3b) higher tertiary education","3.38","3","173","2","3","4","4","5","3.24","3.52","2","5","3","4"
"1985","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"1985","35-65 y.","(1a) inadequately completed","4.66","5","642","4","5","5","5","5","4.61","4.71","2","5","5","5"
"1985","35-65 y.","(1b) general elementary school","4.57","5","1420","4","4","5","5","5","4.53","4.61","2","5","5","5"
"1985","35-65 y.","(1c) basic vocational qualification","4.37","5","2253","3","4","5","5","5","4.34","4.4","2","5","4","5"
"1985","35-65 y.","(2a) intermediate vocational","4.23","4","592","3","4","5","5","5","4.16","4.3","2","5","4","4"
"1985","35-65 y.","(2b) intermediate general qualification","4.41","5","75","3","4","5","5","5","4.22","4.6","2","5","4","5"
"1985","35-65 y.","(2c_gen) general maturity certificate","4.35","4.29","50","3","4","5","5","5","4.11","4.59","2","5","4","5"
"1985","35-65 y.","(2c_voc) vocational maturity certificate","4.34","5","172","3","4","5","5","5","4.22","4.46","2","5","4","5"
"1985","35-65 y.","(3a) lower tertiary education","4.18","4","159","3","4","5","5","5","4.05","4.31","2","5","4","4"
"1985","35-65 y.","(3b) higher tertiary education","4.11","4","300","3","4","5","5","5","4.02","4.2","2","5","4","4"
"1985","66 and older","(0) in school","","","","","","","","","","","","","",""
"1985","66 and older","(1a) inadequately completed","","","","","","","","","","","","","",""
