"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Full Time","college entrance qualification","3.9","4","551","3","3","5","5","5","3.82","3.98","2","5","4","4"
"1985","Full Time","lower secondary degree","4.03","4","2218","3","4","5","5","5","3.99","4.07","2","5","4","4"
"1985","Full Time","no degree/no degree yet","4.35","5","448","3","4","5","5","5","4.27","4.43","2","5","5","5"
"1985","Full Time","Other degree","4.2","5","784","3","4","5","5","5","4.13","4.27","2","5","4","5"
"1985","Full Time","secondary school degree","3.61","4","883","2","3","4","5","5","3.54","3.68","2","5","4","4"
"1985","Not Working","college entrance qualification","3.95","4","390","2","3","5","5","5","3.84","4.06","2","5","4","4"
"1985","Not Working","lower secondary degree","4.66","5","2295","4","5","5","5","5","4.63","4.69","2","5","5","5"
"1985","Not Working","no degree/no degree yet","3.61","4","530","2","3","5","5","5","3.52","3.7","2","5","4","5"
"1985","Not Working","Other degree","4.37","5","266","3","4","5","5","5","4.27","4.47","2","5","5","5"
"1985","Not Working","secondary school degree","4.23","5","632","3","4","5","5","5","4.15","4.31","2","5","4","4"
"1985","Part Time","college entrance qualification","3.45","3","274","2","3","4","5","5","3.33","3.57","2","5","3","4"
"1985","Part Time","lower secondary degree","4.2","4","916","3","4","5","5","5","4.14","4.26","2","5","4","4"
"1985","Part Time","no degree/no degree yet","4.17","5","111","2","4","5","5","5","4.02","4.32","2","5","5","5"
"1985","Part Time","Other degree","4.16","4","170","3","4","5","5","5","4.02","4.3","2","5","4","5"
"1985","Part Time","secondary school degree","3.69","4","350","2","3","4","5","5","3.59","3.79","2","5","4","4"
"1986","Full Time","college entrance qualification","3.89","4","579","3","3","5","5","5","3.82","3.96","2","5","4","4"
"1986","Full Time","lower secondary degree","4.03","4","2164","3","4","5","5","5","3.99","4.07","2","5","4","4"
"1986","Full Time","no degree/no degree yet","4.3","5","401","3","4","5","5","5","4.22","4.38","2","5","5","5"
"1986","Full Time","Other degree","4.27","5","754","3","4","5","5","5","4.21","4.33","2","5","5","5"
"1986","Full Time","secondary school degree","3.63","4","880","2","3","4","5","5","3.57","3.69","2","5","4","4"
"1986","Not Working","college entrance qualification","3.91","4","386","2","3","5","5","5","3.8","4.02","2","5","4","4"
"1986","Not Working","lower secondary degree","4.66","5","2096","4","5","5","5","5","4.63","4.69","2","5","5","5"
"1986","Not Working","no degree/no degree yet","3.71","4","511","2","3","5","5","5","3.61","3.81","2","5","4","5"
"1986","Not Working","Other degree","4.6","5","249","4","4","5","5","5","4.5","4.7","2","5","5","5"
"1986","Not Working","secondary school degree","4.3","5","600","3","4","5","5","5","4.22","4.38","2","5","4","5"
"1986","Part Time","college entrance qualification","3.49","3","284","2","3","4","5","5","3.38","3.6","2","5","3","4"
"1986","Part Time","lower secondary degree","4.15","4","878","3","4","5","5","5","4.09","4.21","2","5","4","4"
"1986","Part Time","no degree/no degree yet","4.07","4.51","115","2","3","5","5","5","3.91","4.23","2","5","5","5"
"1986","Part Time","Other degree","4.26","5","161","2","4","5","5","5","4.12","4.4","2","5","5","5"
"1986","Part Time","secondary school degree","3.69","4","354","2","3","4","5","5","3.59","3.79","2","5","4","4"
"1987","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"1987","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"1987","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","Full Time","Other degree","","","","","","","","","","","","","",""
"1987","Full Time","secondary school degree","","","","","","","","","","","","","",""
"1987","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"1987","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"1987","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","Not Working","Other degree","","","","","","","","","","","","","",""
"1987","Not Working","secondary school degree","","","","","","","","","","","","","",""
"1987","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"1987","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"1987","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","Part Time","Other degree","","","","","","","","","","","","","",""
"1987","Part Time","secondary school degree","","","","","","","","","","","","","",""
"1988","Full Time","college entrance qualification","3.77","4","559","3","3","4","5","5","3.7","3.84","2","5","4","4"
"1988","Full Time","lower secondary degree","4","4","2066","3","3","5","5","5","3.96","4.04","2","5","4","4"
"1988","Full Time","no degree/no degree yet","4.33","5","339","3","4","5","5","5","4.25","4.41","2","5","5","5"
"1988","Full Time","Other degree","4.32","5","649","3","4","5","5","5","4.26","4.38","2","5","5","5"
"1988","Full Time","secondary school degree","3.66","4","864","2","3","4","5","5","3.6","3.72","2","5","4","4"
"1988","Not Working","college entrance qualification","3.89","4","340","2","3","5","5","5","3.77","4.01","2","5","4","4"
"1988","Not Working","lower secondary degree","4.67","5","1910","4","5","5","5","5","4.64","4.7","2","5","5","5"
"1988","Not Working","no degree/no degree yet","3.68","4","461","2","3","5","5","5","3.58","3.78","2","5","5","5"
"1988","Not Working","Other degree","4.52","5","248","3","4","5","5","5","4.43","4.61","2","5","5","5"
"1988","Not Working","secondary school degree","4.34","5","525","3","4","5","5","5","4.26","4.42","2","5","4","4"
"1988","Part Time","college entrance qualification","3.57","4","277","2","3","4","5","5","3.46","3.68","2","5","3","4"
"1988","Part Time","lower secondary degree","4.21","4","861","3","4","5","5","5","4.15","4.27","2","5","4","4"
"1988","Part Time","no degree/no degree yet","4.05","4","109","2","3","5","5","5","3.89","4.21","2","5","5","5"
"1988","Part Time","Other degree","4.35","5","167","3","4","5","5","5","4.23","4.47","2","5","5","5"
"1988","Part Time","secondary school degree","3.77","4","369","2","3","4","5","5","3.67","3.87","2","5","4","4"
"1989","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"1989","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"1989","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"1989","Full Time","Other degree","","","","","","","","","","","","","",""
"1989","Full Time","secondary school degree","","","","","","","","","","","","","",""
"1989","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"1989","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"1989","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"1989","Not Working","Other degree","","","","","","","","","","","","","",""
"1989","Not Working","secondary school degree","","","","","","","","","","","","","",""
"1989","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"1989","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"1989","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"1989","Part Time","Other degree","","","","","","","","","","","","","",""
"1989","Part Time","secondary school degree","","","","","","","","","","","","","",""
"1990","Full Time","college entrance qualification","3.86","4","595","3","3","4","5","5","3.79","3.93","2","5","4","4"
"1990","Full Time","lower secondary degree","4.18","4","1951","3","4","5","5","5","4.14","4.22","1","5","4","4"
"1990","Full Time","no degree/no degree yet","4.41","5","288","3","4","5","5","5","4.33","4.49","1","5","5","5"
"1990","Full Time","Other degree","4.53","5","613","3","4","5","5","5","4.47","4.59","1","5","5","5"
"1990","Full Time","secondary school degree","3.85","4","880","3","3","4","5","5","3.79","3.91","2","5","4","4"
"1990","Not Working","college entrance qualification","4.08","4","317","3","3","5","5","5","3.96","4.2","2","5","4","4"
"1990","Not Working","lower secondary degree","4.75","5","1805","4","5","5","5","5","4.72","4.78","1","5","5","5"
"1990","Not Working","no degree/no degree yet","3.8","4","431","2","3","5","5","5","3.7","3.9","1","5","5","5"
