"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","16-34 y.","(0) in school","3.47","3","616","2","3","4","5","5","3.38","3.56","1","5","3","4"
"2003","16-34 y.","(1a) inadequately completed","3.99","4","51","3","3","5","5","5","3.73","4.25","2","5","4","5"
"2003","16-34 y.","(1b) general elementary school","3.87","4","494","2","3","5","5","5","3.78","3.96","1","5","4","4"
"2003","16-34 y.","(1c) basic vocational qualification","4.05","4","759","3","4","5","5","5","3.98","4.12","1","5","4","4"
"2003","16-34 y.","(2a) intermediate vocational","4.01","4","1383","3","3","5","5","5","3.96","4.06","1","5","4","4"
"2003","16-34 y.","(2b) intermediate general qualification","3.61","4","502","2","3","4","5","5","3.52","3.7","1","5","4","4"
"2003","16-34 y.","(2c_gen) general maturity certificate","3.51","4","729","2","3","4","5","5","3.44","3.58","1","5","4","4"
"2003","16-34 y.","(2c_voc) vocational maturity certificate","3.9","4","539","3","3","5","5","5","3.83","3.97","1","5","4","4"
"2003","16-34 y.","(3a) lower tertiary education","4.06","4","231","3","4","5","5","5","3.94","4.18","1","5","4","4"
"2003","16-34 y.","(3b) higher tertiary education","3.94","4","334","3","3","5","5","5","3.85","4.03","1","5","4","4"
"2003","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"2003","35-65 y.","(1a) inadequately completed","4.42","5","159","3","4","5","5","5","4.29","4.55","2","5","5","5"
"2003","35-65 y.","(1b) general elementary school","4.48","5","893","3","4","5","5","5","4.43","4.53","1","5","5","5"
"2003","35-65 y.","(1c) basic vocational qualification","4.42","5","3858","3","4","5","5","5","4.4","4.44","1","5","5","5"
"2003","35-65 y.","(2a) intermediate vocational","4.41","5","3358","3","4","5","5","5","4.39","4.43","1","5","5","5"
"2003","35-65 y.","(2b) intermediate general qualification","4.49","5","94","4","4","5","5","5","4.35","4.63","2","5","5","5"
"2003","35-65 y.","(2c_gen) general maturity certificate","4.11","4","125","3","4","5","5","5","3.94","4.28","1","5","4","4"
"2003","35-65 y.","(2c_voc) vocational maturity certificate","4.24","4","892","3","4","5","5","5","4.19","4.29","1","5","4","4"
"2003","35-65 y.","(3a) lower tertiary education","4.33","4","1234","3","4","5","5","5","4.29","4.37","1","5","4","5"
"2003","35-65 y.","(3b) higher tertiary education","4.17","4","1971","3","4","5","5","5","4.13","4.21","1","5","4","4"
"2003","66 and older","(0) in school","","","","","","","","","","","","","",""
"2003","66 and older","(1a) inadequately completed","4.82","5","62","4","5","5","5","5","4.65","4.99","3","5","5","5"
"2003","66 and older","(1b) general elementary school","4.75","5","748","4","5","5","5","5","4.71","4.79","2","5","5","5"
"2003","66 and older","(1c) basic vocational qualification","4.73","5","1673","4","5","5","5","5","4.7","4.76","1","5","5","5"
"2003","66 and older","(2a) intermediate vocational","4.65","5","389","4","4","5","5","5","4.59","4.71","2","5","5","5"
"2003","66 and older","(2b) intermediate general qualification","4.74","5","35","4","5","5","5","5","4.53","4.95","2","5","5","5"
"2003","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2003","66 and older","(2c_voc) vocational maturity certificate","4.71","5","138","4","4","5","5","5","4.62","4.8","3","5","5","5"
"2003","66 and older","(3a) lower tertiary education","4.59","5","252","4","4","5","5","5","4.51","4.67","2","5","5","5"
