"plh0042","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Some worries","1987","Schleswig-Holstein","vocational + Abi","","","",""
"Some worries","1987","Schleswig-Holstein","higher vocational","","","",""
"Some worries","1987","Schleswig-Holstein","higher education","","","",""
"Some worries","1987","Hamburg","in school","","","",""
"Some worries","1987","Hamburg","inadequately","","","",""
"Some worries","1987","Hamburg","general elemantary","","","",""
"Some worries","1987","Hamburg","middle vocational","","","",""
"Some worries","1987","Hamburg","vocational + Abi","","","",""
"Some worries","1987","Hamburg","higher vocational","","","",""
"Some worries","1987","Hamburg","higher education","","","",""
"Some worries","1987","Lower Saxony","in school","","","",""
"Some worries","1987","Lower Saxony","inadequately","","","",""
"Some worries","1987","Lower Saxony","general elemantary","50","0.364182388704627","0.278086341139359","0.450278436269894"
"Some worries","1987","Lower Saxony","middle vocational","106","0.330391321177972","0.279489183481802","0.381293458874142"
"Some worries","1987","Lower Saxony","vocational + Abi","","","",""
"Some worries","1987","Lower Saxony","higher vocational","","","",""
"Some worries","1987","Lower Saxony","higher education","","","",""
"Some worries","1987","Bremen","in school","","","",""
"Some worries","1987","Bremen","inadequately","","","",""
"Some worries","1987","Bremen","general elemantary","","","",""
"Some worries","1987","Bremen","middle vocational","","","",""
"Some worries","1987","Bremen","vocational + Abi","","","",""
"Some worries","1987","Bremen","higher vocational","","","",""
"Some worries","1987","Bremen","higher education","","","",""
"Some worries","1987","North Rhine-Westphalia","in school","","","",""
"Some worries","1987","North Rhine-Westphalia","inadequately","52","0.463237682357645","0.372883531264604","0.553591833450685"
"Some worries","1987","North Rhine-Westphalia","general elemantary","116","0.331195527373855","0.278719534149984","0.383671520597727"
"Some worries","1987","North Rhine-Westphalia","middle vocational","254","0.326576630901792","0.293058807031865","0.360094454771718"
"Some worries","1987","North Rhine-Westphalia","vocational + Abi","","","",""
"Some worries","1987","North Rhine-Westphalia","higher vocational","","","",""
"Some worries","1987","North Rhine-Westphalia","higher education","33","0.178872132368245","0.121091608287703","0.236652656448787"
"Some worries","1987","Hesse","in school","","","",""
"Some worries","1987","Hesse","inadequately","","","",""
"Some worries","1987","Hesse","general elemantary","45","0.296223624315717","0.221125151282285","0.371322097349149"
"Some worries","1987","Hesse","middle vocational","96","0.308383904500856","0.255593763365453","0.36117404563626"
"Some worries","1987","Hesse","vocational + Abi","","","",""
"Some worries","1987","Hesse","higher vocational","","","",""
"Some worries","1987","Hesse","higher education","","","",""
"Some worries","1987","Rhineland-Palatinate,Saarland","in school","","","",""
"Some worries","1987","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Some worries","1987","Rhineland-Palatinate,Saarland","general elemantary","34","0.35367153507764","0.256501286885648","0.450841783269632"
"Some worries","1987","Rhineland-Palatinate,Saarland","middle vocational","67","0.307139708967639","0.245188596503438","0.369090821431841"
"Some worries","1987","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Some worries","1987","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Some worries","1987","Rhineland-Palatinate,Saarland","higher education","","","",""
"Some worries","1987","Baden-Württemberg","in school","","","",""
"Some worries","1987","Baden-Württemberg","inadequately","49","0.344833156230849","0.261839808639488","0.42782650382221"
"Some worries","1987","Baden-Württemberg","general elemantary","126","0.326764829972688","0.277486098442394","0.376043561502981"
"Some worries","1987","Baden-Württemberg","middle vocational","217","0.364982379741092","0.32549494926968","0.404469810212505"
"Some worries","1987","Baden-Württemberg","vocational + Abi","","","",""
"Some worries","1987","Baden-Württemberg","higher vocational","","","",""
"Some worries","1987","Baden-Württemberg","higher education","","","",""
"Some worries","1987","Bavaria","in school","","","",""
"Some worries","1987","Bavaria","inadequately","","","",""
"Some worries","1987","Bavaria","general elemantary","93","0.37814221229386","0.317297015942422","0.438987408645299"
"Some worries","1987","Bavaria","middle vocational","182","0.328087224243485","0.288954810700473","0.367219637786497"
"Some worries","1987","Bavaria","vocational + Abi","","","",""
"Some worries","1987","Bavaria","higher vocational","","","",""
"Some worries","1987","Bavaria","higher education","","","",""
"Some worries","1987","Berlin","in school","","","",""
"Some worries","1987","Berlin","inadequately","","","",""
"Some worries","1987","Berlin","general elemantary","","","",""
"Some worries","1987","Berlin","middle vocational","","","",""
"Some worries","1987","Berlin","vocational + Abi","","","",""
"Some worries","1987","Berlin","higher vocational","","","",""
"Some worries","1987","Berlin","higher education","","","",""
"Some worries","1987","Brandenburg","in school","","","",""
"Some worries","1987","Brandenburg","inadequately","","","",""
"Some worries","1987","Brandenburg","general elemantary","","","",""
"Some worries","1987","Brandenburg","middle vocational","","","",""
"Some worries","1987","Brandenburg","vocational + Abi","","","",""
"Some worries","1987","Brandenburg","higher vocational","","","",""
"Some worries","1987","Brandenburg","higher education","","","",""
"Some worries","1987","Mecklenburg-Western Pomerania","in school","","","",""
"Some worries","1987","Mecklenburg-Western Pomerania","inadequately","","","",""
"Some worries","1987","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Some worries","1987","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Some worries","1987","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Some worries","1987","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Some worries","1987","Mecklenburg-Western Pomerania","higher education","","","",""
"Some worries","1987","Saxony","in school","","","",""
"Some worries","1987","Saxony","inadequately","","","",""
"Some worries","1987","Saxony","general elemantary","","","",""
"Some worries","1987","Saxony","middle vocational","","","",""
"Some worries","1987","Saxony","vocational + Abi","","","",""
"Some worries","1987","Saxony","higher vocational","","","",""
"Some worries","1987","Saxony","higher education","","","",""
"Some worries","1987","Saxony-Anhalt","in school","","","",""
"Some worries","1987","Saxony-Anhalt","inadequately","","","",""
"Some worries","1987","Saxony-Anhalt","general elemantary","","","",""
"Some worries","1987","Saxony-Anhalt","middle vocational","","","",""
"Some worries","1987","Saxony-Anhalt","vocational + Abi","","","",""
"Some worries","1987","Saxony-Anhalt","higher vocational","","","",""
"Some worries","1987","Saxony-Anhalt","higher education","","","",""
"Some worries","1987","Thuringia","in school","","","",""
"Some worries","1987","Thuringia","inadequately","","","",""
"Some worries","1987","Thuringia","general elemantary","","","",""
"Some worries","1987","Thuringia","middle vocational","","","",""
"Some worries","1987","Thuringia","vocational + Abi","","","",""
"Some worries","1987","Thuringia","higher vocational","","","",""
"Some worries","1987","Thuringia","higher education","","","",""
"No worries","1987","Schleswig-Holstein","in school","","","",""
"No worries","1987","Schleswig-Holstein","inadequately","","","",""
"No worries","1987","Schleswig-Holstein","general elemantary","","","",""
"No worries","1987","Schleswig-Holstein","middle vocational","60","0.50967044484471","0.418303746433507","0.601037143255914"
"No worries","1987","Schleswig-Holstein","vocational + Abi","","","",""
"No worries","1987","Schleswig-Holstein","higher vocational","","","",""
"No worries","1987","Schleswig-Holstein","higher education","","","",""
"No worries","1987","Hamburg","in school","","","",""
"No worries","1987","Hamburg","inadequately","","","",""
"No worries","1987","Hamburg","general elemantary","","","",""
"No worries","1987","Hamburg","middle vocational","31","0.55135808384164","0.426547915155733","0.676168252527547"
"No worries","1987","Hamburg","vocational + Abi","","","",""
"No worries","1987","Hamburg","higher vocational","","","",""
"No worries","1987","Hamburg","higher education","","","",""
"No worries","1987","Lower Saxony","in school","","","",""
"No worries","1987","Lower Saxony","inadequately","","","",""
"No worries","1987","Lower Saxony","general elemantary","51","0.499020539155493","0.409561003614986","0.588480074696001"
"No worries","1987","Lower Saxony","middle vocational","176","0.526849291127323","0.472816908749307","0.58088167350534"
"No worries","1987","Lower Saxony","vocational + Abi","","","",""
"No worries","1987","Lower Saxony","higher vocational","","","",""
"No worries","1987","Lower Saxony","higher education","41","0.702194486170885","0.58347944762678","0.82090952471499"
"No worries","1987","Bremen","in school","","","",""
"No worries","1987","Bremen","inadequately","","","",""
"No worries","1987","Bremen","general elemantary","","","",""
"No worries","1987","Bremen","middle vocational","","","",""
"No worries","1987","Bremen","vocational + Abi","","","",""
"No worries","1987","Bremen","higher vocational","","","",""
"No worries","1987","Bremen","higher education","","","",""
"No worries","1987","North Rhine-Westphalia","in school","","","",""
"No worries","1987","North Rhine-Westphalia","inadequately","40","0.286803430497103","0.204852865187188","0.368753995807018"
"No worries","1987","North Rhine-Westphalia","general elemantary","136","0.502373915635321","0.446625316258756","0.558122515011887"
"No worries","1987","North Rhine-Westphalia","middle vocational","400","0.560979011546082","0.525509507270836","0.596448515821328"
"No worries","1987","North Rhine-Westphalia","vocational + Abi","","","",""
"No worries","1987","North Rhine-Westphalia","higher vocational","63","0.667774277749997","0.573059496921026","0.762489058578967"
"No worries","1987","North Rhine-Westphalia","higher education","120","0.718967036743407","0.651196978374103","0.786737095112711"
"No worries","1987","Hesse","in school","","","",""
"No worries","1987","Hesse","inadequately","34","0.785710295286419","0.669629774614076","0.901790815958762"
"No worries","1987","Hesse","general elemantary","81","0.619718951367927","0.539872862293678","0.699565040442176"
"No worries","1987","Hesse","middle vocational","172","0.620738764457781","0.565276437426071","0.676201091489491"
"No worries","1987","Hesse","vocational + Abi","","","",""
"No worries","1987","Hesse","higher vocational","","","",""
"No worries","1987","Hesse","higher education","48","0.766062458209682","0.661527905042441","0.870597011376923"
"No worries","1987","Rhineland-Palatinate,Saarland","in school","","","",""
"No worries","1987","Rhineland-Palatinate,Saarland","inadequately","","","",""
"No worries","1987","Rhineland-Palatinate,Saarland","general elemantary","45","0.507630255161378","0.406022689805528","0.609237820517228"
"No worries","1987","Rhineland-Palatinate,Saarland","middle vocational","116","0.578875591873723","0.512569090206538","0.645182093540908"
"No worries","1987","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"No worries","1987","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"No worries","1987","Rhineland-Palatinate,Saarland","higher education","","","",""
"No worries","1987","Baden-Württemberg","in school","","","",""
"No worries","1987","Baden-Württemberg","inadequately","58","0.541918042076604","0.454921654977687","0.62891442917552"
"No worries","1987","Baden-Württemberg","general elemantary","169","0.561158179784445","0.509020089251808","0.613296270317083"
"No worries","1987","Baden-Württemberg","middle vocational","311","0.569501340566962","0.528888504888259","0.610114176245665"
"No worries","1987","Baden-Württemberg","vocational + Abi","","","",""
"No worries","1987","Baden-Württemberg","higher vocational","42","0.663578216910956","0.54782149522508","0.779334938596831"
"No worries","1987","Baden-Württemberg","higher education","64","0.78032207490236","0.690709012227446","0.869935137577274"
"No worries","1987","Bavaria","in school","","","",""
"No worries","1987","Bavaria","inadequately","","","",""
"No worries","1987","Bavaria","general elemantary","128","0.542202259573086","0.479689213425493","0.604715305720679"
"No worries","1987","Bavaria","middle vocational","327","0.600652409442365","0.559832440365992","0.641472378518738"
"No worries","1987","Bavaria","vocational + Abi","","","",""
"No worries","1987","Bavaria","higher vocational","37","0.58638364518276","0.463797321147977","0.708969969217543"
"No worries","1987","Bavaria","higher education","66","0.682284687486084","0.592369849897947","0.772199525074222"
"No worries","1987","Berlin","in school","","","",""
"No worries","1987","Berlin","inadequately","","","",""
"No worries","1987","Berlin","general elemantary","","","",""
"No worries","1987","Berlin","middle vocational","64","0.660258128221398","0.569667169198719","0.750849087244078"
"No worries","1987","Berlin","vocational + Abi","","","",""
"No worries","1987","Berlin","higher vocational","","","",""
"No worries","1987","Berlin","higher education","","","",""
"No worries","1987","Brandenburg","in school","","","",""
"No worries","1987","Brandenburg","inadequately","","","",""
"No worries","1987","Brandenburg","general elemantary","","","",""
"No worries","1987","Brandenburg","middle vocational","","","",""
"No worries","1987","Brandenburg","vocational + Abi","","","",""
"No worries","1987","Brandenburg","higher vocational","","","",""
"No worries","1987","Brandenburg","higher education","","","",""
"No worries","1987","Mecklenburg-Western Pomerania","in school","","","",""
"No worries","1987","Mecklenburg-Western Pomerania","inadequately","","","",""
"No worries","1987","Mecklenburg-Western Pomerania","general elemantary","","","",""
"No worries","1987","Mecklenburg-Western Pomerania","middle vocational","","","",""
"No worries","1987","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"No worries","1987","Mecklenburg-Western Pomerania","higher vocational","","","",""
"No worries","1987","Mecklenburg-Western Pomerania","higher education","","","",""
"No worries","1987","Saxony","in school","","","",""
"No worries","1987","Saxony","inadequately","","","",""
"No worries","1987","Saxony","general elemantary","","","",""
"No worries","1987","Saxony","middle vocational","","","",""
"No worries","1987","Saxony","vocational + Abi","","","",""
"No worries","1987","Saxony","higher vocational","","","",""
"No worries","1987","Saxony","higher education","","","",""
"No worries","1987","Saxony-Anhalt","in school","","","",""
"No worries","1987","Saxony-Anhalt","inadequately","","","",""
"No worries","1987","Saxony-Anhalt","general elemantary","","","",""
"No worries","1987","Saxony-Anhalt","middle vocational","","","",""
"No worries","1987","Saxony-Anhalt","vocational + Abi","","","",""
"No worries","1987","Saxony-Anhalt","higher vocational","","","",""
"No worries","1987","Saxony-Anhalt","higher education","","","",""
"No worries","1987","Thuringia","in school","","","",""
"No worries","1987","Thuringia","inadequately","","","",""
"No worries","1987","Thuringia","general elemantary","","","",""
"No worries","1987","Thuringia","middle vocational","","","",""
"No worries","1987","Thuringia","vocational + Abi","","","",""
"No worries","1987","Thuringia","higher vocational","","","",""
"No worries","1987","Thuringia","higher education","","","",""
"Big worries","1988","Schleswig-Holstein","in school","","","",""
"Big worries","1988","Schleswig-Holstein","inadequately","","","",""
"Big worries","1988","Schleswig-Holstein","general elemantary","","","",""
"Big worries","1988","Schleswig-Holstein","middle vocational","","","",""
"Big worries","1988","Schleswig-Holstein","vocational + Abi","","","",""
"Big worries","1988","Schleswig-Holstein","higher vocational","","","",""
"Big worries","1988","Schleswig-Holstein","higher education","","","",""
"Big worries","1988","Hamburg","in school","","","",""
"Big worries","1988","Hamburg","inadequately","","","",""
"Big worries","1988","Hamburg","general elemantary","","","",""
"Big worries","1988","Hamburg","middle vocational","","","",""
"Big worries","1988","Hamburg","vocational + Abi","","","",""
"Big worries","1988","Hamburg","higher vocational","","","",""
"Big worries","1988","Hamburg","higher education","","","",""
"Big worries","1988","Lower Saxony","in school","","","",""
"Big worries","1988","Lower Saxony","inadequately","","","",""
"Big worries","1988","Lower Saxony","general elemantary","","","",""
"Big worries","1988","Lower Saxony","middle vocational","48","0.148853587894981","0.108972300633361","0.1887348751566"
"Big worries","1988","Lower Saxony","vocational + Abi","","","",""
"Big worries","1988","Lower Saxony","higher vocational","","","",""
"Big worries","1988","Lower Saxony","higher education","","","",""
"Big worries","1988","Bremen","in school","","","",""
"Big worries","1988","Bremen","inadequately","","","",""
"Big worries","1988","Bremen","general elemantary","","","",""
"Big worries","1988","Bremen","middle vocational","","","",""
"Big worries","1988","Bremen","vocational + Abi","","","",""
"Big worries","1988","Bremen","higher vocational","","","",""
"Big worries","1988","Bremen","higher education","","","",""
"Big worries","1988","North Rhine-Westphalia","in school","","","",""
"Big worries","1988","North Rhine-Westphalia","inadequately","37","0.369347430826738","0.275686033864472","0.463008827789003"
"Big worries","1988","North Rhine-Westphalia","general elemantary","67","0.19655711398952","0.150581341934163","0.242532886044878"
"Big worries","1988","North Rhine-Westphalia","middle vocational","108","0.140332077385415","0.114583493948785","0.166080660822045"
"Big worries","1988","North Rhine-Westphalia","vocational + Abi","","","",""
"Big worries","1988","North Rhine-Westphalia","higher vocational","","","",""
"Big worries","1988","North Rhine-Westphalia","higher education","","","",""
"Big worries","1988","Hesse","in school","","","",""
"Big worries","1988","Hesse","inadequately","","","",""
"Big worries","1988","Hesse","general elemantary","","","",""
"Big worries","1988","Hesse","middle vocational","","","",""
"Big worries","1988","Hesse","vocational + Abi","","","",""
"Big worries","1988","Hesse","higher vocational","","","",""
"Big worries","1988","Hesse","higher education","","","",""
"Big worries","1988","Rhineland-Palatinate,Saarland","in school","","","",""
"Big worries","1988","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Big worries","1988","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Big worries","1988","Rhineland-Palatinate,Saarland","middle vocational","35","0.154202877824436","0.105241425802585","0.203164329846288"
"Big worries","1988","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Big worries","1988","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Big worries","1988","Rhineland-Palatinate,Saarland","higher education","","","",""
"Big worries","1988","Baden-Württemberg","in school","","","",""
"Big worries","1988","Baden-Württemberg","inadequately","","","",""
"Big worries","1988","Baden-Württemberg","general elemantary","54","0.115771486626243","0.0813034015003552","0.150239571752131"
"Big worries","1988","Baden-Württemberg","middle vocational","59","0.0747099417282977","0.0528161311932401","0.0966037522633552"
"Big worries","1988","Baden-Württemberg","vocational + Abi","","","",""
"Big worries","1988","Baden-Württemberg","higher vocational","","","",""
"Big worries","1988","Baden-Württemberg","higher education","","","",""
"Big worries","1988","Bavaria","in school","","","",""
"Big worries","1988","Bavaria","inadequately","","","",""
"Big worries","1988","Bavaria","general elemantary","45","0.146092322393544","0.101407336429317","0.19077730835777"
"Big worries","1988","Bavaria","middle vocational","56","0.0948208138141831","0.0695183043902234","0.120123323238143"
"Big worries","1988","Bavaria","vocational + Abi","","","",""
"Big worries","1988","Bavaria","higher vocational","","","",""
"Big worries","1988","Bavaria","higher education","","","",""
"Big worries","1988","Berlin","in school","","","",""
"Big worries","1988","Berlin","inadequately","","","",""
"Big worries","1988","Berlin","general elemantary","","","",""
"Big worries","1988","Berlin","middle vocational","","","",""
"Big worries","1988","Berlin","vocational + Abi","","","",""
"Big worries","1988","Berlin","higher vocational","","","",""
"Big worries","1988","Berlin","higher education","","","",""
"Big worries","1988","Brandenburg","in school","","","",""
"Big worries","1988","Brandenburg","inadequately","","","",""
"Big worries","1988","Brandenburg","general elemantary","","","",""
"Big worries","1988","Brandenburg","middle vocational","","","",""
"Big worries","1988","Brandenburg","vocational + Abi","","","",""
"Big worries","1988","Brandenburg","higher vocational","","","",""
"Big worries","1988","Brandenburg","higher education","","","",""
"Big worries","1988","Mecklenburg-Western Pomerania","in school","","","",""
"Big worries","1988","Mecklenburg-Western Pomerania","inadequately","","","",""
"Big worries","1988","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Big worries","1988","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Big worries","1988","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Big worries","1988","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Big worries","1988","Mecklenburg-Western Pomerania","higher education","","","",""
"Big worries","1988","Saxony","in school","","","",""
"Big worries","1988","Saxony","inadequately","","","",""
"Big worries","1988","Saxony","general elemantary","","","",""
"Big worries","1988","Saxony","middle vocational","","","",""
"Big worries","1988","Saxony","vocational + Abi","","","",""
"Big worries","1988","Saxony","higher vocational","","","",""
"Big worries","1988","Saxony","higher education","","","",""
"Big worries","1988","Saxony-Anhalt","in school","","","",""
"Big worries","1988","Saxony-Anhalt","inadequately","","","",""
"Big worries","1988","Saxony-Anhalt","general elemantary","","","",""
"Big worries","1988","Saxony-Anhalt","middle vocational","","","",""
"Big worries","1988","Saxony-Anhalt","vocational + Abi","","","",""
"Big worries","1988","Saxony-Anhalt","higher vocational","","","",""
"Big worries","1988","Saxony-Anhalt","higher education","","","",""
"Big worries","1988","Thuringia","in school","","","",""
"Big worries","1988","Thuringia","inadequately","","","",""
"Big worries","1988","Thuringia","general elemantary","","","",""
"Big worries","1988","Thuringia","middle vocational","","","",""
"Big worries","1988","Thuringia","vocational + Abi","","","",""
"Big worries","1988","Thuringia","higher vocational","","","",""
"Big worries","1988","Thuringia","higher education","","","",""
"Some worries","1988","Schleswig-Holstein","in school","","","",""
"Some worries","1988","Schleswig-Holstein","inadequately","","","",""
"Some worries","1988","Schleswig-Holstein","general elemantary","","","",""
"Some worries","1988","Schleswig-Holstein","middle vocational","50","0.475116907849514","0.380495863592532","0.569737952106496"
"Some worries","1988","Schleswig-Holstein","vocational + Abi","","","",""
"Some worries","1988","Schleswig-Holstein","higher vocational","","","",""
"Some worries","1988","Schleswig-Holstein","higher education","","","",""
"Some worries","1988","Hamburg","in school","","","",""
"Some worries","1988","Hamburg","inadequately","","","",""
"Some worries","1988","Hamburg","general elemantary","","","",""
"Some worries","1988","Hamburg","middle vocational","","","",""
"Some worries","1988","Hamburg","vocational + Abi","","","",""
"Some worries","1988","Hamburg","higher vocational","","","",""
"Some worries","1988","Hamburg","higher education","","","",""
"Some worries","1988","Lower Saxony","in school","","","",""
"Some worries","1988","Lower Saxony","inadequately","","","",""
"Some worries","1988","Lower Saxony","general elemantary","39","0.391449498346721","0.300652229676762","0.48224676701668"
"Some worries","1988","Lower Saxony","middle vocational","112","0.360113385275344","0.306328713495095","0.413898057055593"
"Some worries","1988","Lower Saxony","vocational + Abi","","","",""
"Some worries","1988","Lower Saxony","higher vocational","","","",""
"Some worries","1988","Lower Saxony","higher education","","","",""
"Some worries","1988","Bremen","in school","","","",""
"Some worries","1988","Bremen","inadequately","","","",""
"Some worries","1988","Bremen","general elemantary","","","",""
"Some worries","1988","Bremen","middle vocational","","","",""
"Some worries","1988","Bremen","vocational + Abi","","","",""
"Some worries","1988","Bremen","higher vocational","","","",""
"Some worries","1988","Bremen","higher education","","","",""
"Some worries","1988","North Rhine-Westphalia","in school","","","",""
"Some worries","1988","North Rhine-Westphalia","inadequately","42","0.382259244458579","0.287955240773278","0.47656324814388"
"Some worries","1988","North Rhine-Westphalia","general elemantary","99","0.336741955889027","0.282065919908794","0.391417991869259"
"Some worries","1988","North Rhine-Westphalia","middle vocational","242","0.329867361190553","0.295012804637301","0.364721917743804"
"Some worries","1988","North Rhine-Westphalia","vocational + Abi","","","",""
"Some worries","1988","North Rhine-Westphalia","higher vocational","","","",""
"Some worries","1988","North Rhine-Westphalia","higher education","36","0.213493328202122","0.150968936062524","0.27601772034172"
"Some worries","1988","Hesse","in school","","","",""
"Some worries","1988","Hesse","inadequately","","","",""
"Some worries","1988","Hesse","general elemantary","41","0.337120133866232","0.259909591271565","0.414330676460898"
"Some worries","1988","Hesse","middle vocational","95","0.357287168540696","0.299808108789067","0.414766228292325"
"Some worries","1988","Hesse","vocational + Abi","","","",""
"Some worries","1988","Hesse","higher vocational","","","",""
"Some worries","1988","Hesse","higher education","","","",""
"Some worries","1988","Rhineland-Palatinate,Saarland","in school","","","",""
"Some worries","1988","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Some worries","1988","Rhineland-Palatinate,Saarland","general elemantary","36","0.366597359517628","0.266485001965581","0.466709717069675"
"Some worries","1988","Rhineland-Palatinate,Saarland","middle vocational","73","0.339303726404279","0.275113310247793","0.403494142560766"
"Some worries","1988","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Some worries","1988","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Some worries","1988","Rhineland-Palatinate,Saarland","higher education","","","",""
"Some worries","1988","Baden-Württemberg","in school","","","",""
"Some worries","1988","Baden-Württemberg","inadequately","42","0.289426834484246","0.206900435538378","0.371953233430114"
"Some worries","1988","Baden-Württemberg","general elemantary","150","0.449118002931804","0.395532955917216","0.502703049946392"
"Some worries","1988","Baden-Württemberg","middle vocational","186","0.323700379961879","0.284738995125916","0.362661764797842"
"Some worries","1988","Baden-Württemberg","vocational + Abi","","","",""
"Some worries","1988","Baden-Württemberg","higher vocational","","","",""
"Some worries","1988","Baden-Württemberg","higher education","","","",""
"Some worries","1988","Bavaria","in school","","","",""
"Some worries","1988","Bavaria","inadequately","","","",""
"Some worries","1988","Bavaria","general elemantary","89","0.421287108069754","0.358818312379333","0.483755903760176"
"Some worries","1988","Bavaria","middle vocational","190","0.353077692370696","0.311800924810082","0.39435445993131"
"Some worries","1988","Bavaria","vocational + Abi","","","",""
"Some worries","1988","Bavaria","higher vocational","","","",""
"Some worries","1988","Bavaria","higher education","","","",""
"Some worries","1988","Berlin","in school","","","",""
"Some worries","1988","Berlin","inadequately","","","",""
"Some worries","1988","Berlin","general elemantary","","","",""
"Some worries","1988","Berlin","middle vocational","","","",""
"Some worries","1988","Berlin","vocational + Abi","","","",""
"Some worries","1988","Berlin","higher vocational","","","",""
"Some worries","1988","Berlin","higher education","","","",""
"Some worries","1988","Brandenburg","in school","","","",""
"Some worries","1988","Brandenburg","inadequately","","","",""
"Some worries","1988","Brandenburg","general elemantary","","","",""
"Some worries","1988","Brandenburg","middle vocational","","","",""
"Some worries","1988","Brandenburg","vocational + Abi","","","",""
"Some worries","1988","Brandenburg","higher vocational","","","",""
"Some worries","1988","Brandenburg","higher education","","","",""
"Some worries","1988","Mecklenburg-Western Pomerania","in school","","","",""
"Some worries","1988","Mecklenburg-Western Pomerania","inadequately","","","",""
"Some worries","1988","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Some worries","1988","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Some worries","1988","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Some worries","1988","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Some worries","1988","Mecklenburg-Western Pomerania","higher education","","","",""
"Some worries","1988","Saxony","in school","","","",""
"Some worries","1988","Saxony","inadequately","","","",""
"Some worries","1988","Saxony","general elemantary","","","",""
"Some worries","1988","Saxony","middle vocational","","","",""
"Some worries","1988","Saxony","vocational + Abi","","","",""
"Some worries","1988","Saxony","higher vocational","","","",""
"Some worries","1988","Saxony","higher education","","","",""
"Some worries","1988","Saxony-Anhalt","in school","","","",""
"Some worries","1988","Saxony-Anhalt","inadequately","","","",""
"Some worries","1988","Saxony-Anhalt","general elemantary","","","",""
"Some worries","1988","Saxony-Anhalt","middle vocational","","","",""
"Some worries","1988","Saxony-Anhalt","vocational + Abi","","","",""
"Some worries","1988","Saxony-Anhalt","higher vocational","","","",""
"Some worries","1988","Saxony-Anhalt","higher education","","","",""
"Some worries","1988","Thuringia","in school","","","",""
"Some worries","1988","Thuringia","inadequately","","","",""
"Some worries","1988","Thuringia","general elemantary","","","",""
"Some worries","1988","Thuringia","middle vocational","","","",""
"Some worries","1988","Thuringia","vocational + Abi","","","",""
"Some worries","1988","Thuringia","higher vocational","","","",""
"Some worries","1988","Thuringia","higher education","","","",""
"No worries","1988","Schleswig-Holstein","in school","","","",""
"No worries","1988","Schleswig-Holstein","inadequately","","","",""
"No worries","1988","Schleswig-Holstein","general elemantary","","","",""
"No worries","1988","Schleswig-Holstein","middle vocational","50","0.463055051266841","0.368575592701439","0.557534509832243"
"No worries","1988","Schleswig-Holstein","vocational + Abi","","","",""
"No worries","1988","Schleswig-Holstein","higher vocational","","","",""
"No worries","1988","Schleswig-Holstein","higher education","","","",""
"No worries","1988","Hamburg","in school","","","",""
"No worries","1988","Hamburg","inadequately","","","",""
"No worries","1988","Hamburg","general elemantary","","","",""
"No worries","1988","Hamburg","middle vocational","","","",""
"No worries","1988","Hamburg","vocational + Abi","","","",""
"No worries","1988","Hamburg","higher vocational","","","",""
"No worries","1988","Hamburg","higher education","","","",""
"No worries","1988","Lower Saxony","in school","","","",""
"No worries","1988","Lower Saxony","inadequately","","","",""
"No worries","1988","Lower Saxony","general elemantary","44","0.387507276033332","0.296876228579224","0.478138323487441"
"No worries","1988","Lower Saxony","middle vocational","146","0.491033026829675","0.435020194893544","0.547045858765806"
"No worries","1988","Lower Saxony","vocational + Abi","","","",""
"No worries","1988","Lower Saxony","higher vocational","","","",""
"No worries","1988","Lower Saxony","higher education","40","0.65979729599912","0.540904012893508","0.778690579104731"
"No worries","1988","Bremen","in school","","","",""
"No worries","1988","Bremen","inadequately","","","",""
"No worries","1988","Bremen","general elemantary","","","",""
"No worries","1988","Bremen","middle vocational","","","",""
"No worries","1988","Bremen","vocational + Abi","","","",""
"No worries","1988","Bremen","higher vocational","","","",""
"No worries","1988","Bremen","higher education","","","",""
"No worries","1988","North Rhine-Westphalia","in school","","","",""
"No worries","1988","North Rhine-Westphalia","inadequately","","","",""
"No worries","1988","North Rhine-Westphalia","general elemantary","121","0.466700930121453","0.408982848368928","0.524419011873978"
