"plh0042","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","Not Employed","(0) in school","","","",""
"Big worries","1984","Not Employed","(1a) inadequately completed","5","","",""
"Big worries","1984","Not Employed","(1b) general elementary school","13","","",""
"Big worries","1984","Not Employed","(1c) basic vocational qualification","11","","",""
"Big worries","1984","Not Employed","(2b) intermediate general qualification","3","","",""
"Big worries","1984","Not Employed","(2a) intermediate vocational","1","","",""
"Big worries","1984","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Big worries","1984","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"Big worries","1984","Not Employed","(3a) lower tertiary education","","","",""
"Big worries","1984","Not Employed","(3b) higher tertiary education","3","","",""
"Big worries","1984","Employed","(0) in school","","","",""
"Big worries","1984","Employed","(1a) inadequately completed","191","0.313012114221625","0.276830451257743","0.349193777185507"
"Big worries","1984","Employed","(1b) general elementary school","365","0.245924150402713","0.222666635418635","0.269181665386791"
"Big worries","1984","Employed","(1c) basic vocational qualification","500","0.181361587718545","0.166493437098368","0.196229738338722"
"Big worries","1984","Employed","(2b) intermediate general qualification","38","0.191789700515606","0.137630168519717","0.245949232511496"
"Big worries","1984","Employed","(2a) intermediate vocational","86","0.10069590348741","0.0809699266446534","0.120421880330166"
"Big worries","1984","Employed","(2c_gen) general maturity certificate","33","0.244756829073709","0.167831691691993","0.321681966455425"
"Big worries","1984","Employed","(2c_voc) vocational maturity certificate","35","0.0803067640255592","0.0484745654985196","0.112138962552599"
"Big worries","1984","Employed","(3a) lower tertiary education","14","","",""
"Big worries","1984","Employed","(3b) higher tertiary education","36","0.0813394881020482","0.0538912896474319","0.108787686556664"
"Some worries","1984","Not Employed","(0) in school","","","",""
"Some worries","1984","Not Employed","(1a) inadequately completed","3","","",""
"Some worries","1984","Not Employed","(1b) general elementary school","11","","",""
"Some worries","1984","Not Employed","(1c) basic vocational qualification","13","","",""
"Some worries","1984","Not Employed","(2b) intermediate general qualification","5","","",""
"Some worries","1984","Not Employed","(2a) intermediate vocational","6","","",""
"Some worries","1984","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Some worries","1984","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Some worries","1984","Not Employed","(3a) lower tertiary education","1","","",""
"Some worries","1984","Not Employed","(3b) higher tertiary education","3","","",""
"Some worries","1984","Employed","(0) in school","1","","",""
"Some worries","1984","Employed","(1a) inadequately completed","209","0.344297706183086","0.30722503941211","0.381370372954063"
"Some worries","1984","Employed","(1b) general elementary school","443","0.32198758507402","0.296753149797305","0.347222020350734"
"Some worries","1984","Employed","(1c) basic vocational qualification","861","0.333184917253216","0.314996973099612","0.351372861406821"
"Some worries","1984","Employed","(2b) intermediate general qualification","64","0.313859407233979","0.250022152270055","0.377696662197904"
"Some worries","1984","Employed","(2a) intermediate vocational","264","0.294802115124509","0.264913889728205","0.324690340520813"
"Some worries","1984","Employed","(2c_gen) general maturity certificate","41","0.317722629125659","0.234419363760713","0.401025894490606"
"Some worries","1984","Employed","(2c_voc) vocational maturity certificate","80","0.253448397449472","0.202498446980417","0.304398347918526"
"Some worries","1984","Employed","(3a) lower tertiary education","47","0.252716305450034","0.189406906762628","0.31602570413744"
"Some worries","1984","Employed","(3b) higher tertiary education","72","0.18060248497791","0.141975146491696","0.219229823464124"
"No worries","1984","Not Employed","(0) in school","","","",""
"No worries","1984","Not Employed","(1a) inadequately completed","1","","",""
"No worries","1984","Not Employed","(1b) general elementary school","19","","",""
"No worries","1984","Not Employed","(1c) basic vocational qualification","20","","",""
"No worries","1984","Not Employed","(2b) intermediate general qualification","5","","",""
"No worries","1984","Not Employed","(2a) intermediate vocational","6","","",""
"No worries","1984","Not Employed","(2c_gen) general maturity certificate","6","","",""
"No worries","1984","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"No worries","1984","Not Employed","(3a) lower tertiary education","1","","",""
"No worries","1984","Not Employed","(3b) higher tertiary education","5","","",""
"No worries","1984","Employed","(0) in school","","","",""
"No worries","1984","Employed","(1a) inadequately completed","231","0.342690179595289","0.305658850352665","0.379721508837914"
"No worries","1984","Employed","(1b) general elementary school","509","0.432088264523267","0.405334687247214","0.45884184179932"
"No worries","1984","Employed","(1c) basic vocational qualification","1219","0.485453495028239","0.466168285113177","0.504738704943301"
"No worries","1984","Employed","(2b) intermediate general qualification","101","0.494350892250414","0.425574030415889","0.56312775408494"
"No worries","1984","Employed","(2a) intermediate vocational","544","0.604501981388082","0.572450334313643","0.63655362846252"
"No worries","1984","Employed","(2c_gen) general maturity certificate","46","0.437520541800631","0.348762027239849","0.526279056361413"
"No worries","1984","Employed","(2c_voc) vocational maturity certificate","165","0.666244838524969","0.611011664703505","0.721478012346433"
"No worries","1984","Employed","(3a) lower tertiary education","120","0.668095337595533","0.599493665604571","0.736697009586495"
"No worries","1984","Employed","(3b) higher tertiary education","273","0.738058026920042","0.693907752799322","0.782208301040761"
"Big worries","1985","Not Employed","(0) in school","1","","",""
"Big worries","1985","Not Employed","(1a) inadequately completed","3","","",""
"Big worries","1985","Not Employed","(1b) general elementary school","9","","",""
"Big worries","1985","Not Employed","(1c) basic vocational qualification","7","","",""
"Big worries","1985","Not Employed","(2b) intermediate general qualification","2","","",""
"Big worries","1985","Not Employed","(2a) intermediate vocational","","","",""
"Big worries","1985","Not Employed","(2c_gen) general maturity certificate","","","",""
"Big worries","1985","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Big worries","1985","Not Employed","(3a) lower tertiary education","1","","",""
"Big worries","1985","Not Employed","(3b) higher tertiary education","3","","",""
"Big worries","1985","Employed","(0) in school","","","",""
"Big worries","1985","Employed","(1a) inadequately completed","88","0.198058128980927","0.162914031303727","0.233202226658126"
"Big worries","1985","Employed","(1b) general elementary school","246","0.172540258404759","0.150898711404872","0.194181805404647"
"Big worries","1985","Employed","(1c) basic vocational qualification","330","0.129896062615587","0.116120680917448","0.143671444313726"
"Big worries","1985","Employed","(2b) intermediate general qualification","31","0.149475009909411","0.0998108228955327","0.199139196923289"
"Big worries","1985","Employed","(2a) intermediate vocational","57","0.0713370975015952","0.0540135460209386","0.0886606489822518"
"Big worries","1985","Employed","(2c_gen) general maturity certificate","26","","",""
"Big worries","1985","Employed","(2c_voc) vocational maturity certificate","26","","",""
"Big worries","1985","Employed","(3a) lower tertiary education","14","","",""
"Big worries","1985","Employed","(3b) higher tertiary education","27","","",""
"Some worries","1985","Not Employed","(0) in school","","","",""
"Some worries","1985","Not Employed","(1a) inadequately completed","1","","",""
"Some worries","1985","Not Employed","(1b) general elementary school","11","","",""
"Some worries","1985","Not Employed","(1c) basic vocational qualification","17","","",""
"Some worries","1985","Not Employed","(2b) intermediate general qualification","2","","",""
"Some worries","1985","Not Employed","(2a) intermediate vocational","7","","",""
"Some worries","1985","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Some worries","1985","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1985","Not Employed","(3a) lower tertiary education","","","",""
"Some worries","1985","Not Employed","(3b) higher tertiary education","3","","",""
"Some worries","1985","Employed","(0) in school","","","",""
"Some worries","1985","Employed","(1a) inadequately completed","192","0.394187716729404","0.351094868731572","0.437280564727237"
"Some worries","1985","Employed","(1b) general elementary school","391","0.315835597636347","0.289211161485896","0.342460033786797"
"Some worries","1985","Employed","(1c) basic vocational qualification","734","0.316471964360403","0.297414466990889","0.335529461729917"
"Some worries","1985","Employed","(2b) intermediate general qualification","63","0.308672511735596","0.244328759028547","0.373016264442646"
