"plh0042","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1990","Full Time","Female","100","0.0600958140059055","0.0467759814460916","0.0734156465657195","1"
"Big worries","1990","Full Time","Male","306","0.0899053973347589","0.079489180904561","0.100321613764957","1"
"Big worries","1990","Not Working","Female","6","","","","1"
"Big worries","1990","Not Working","Male","8","","","","1"
"Big worries","1990","Part Time","Female","79","0.0680385158847453","0.0517135834981024","0.0843634482713883","1"
"Big worries","1990","Part Time","Male","40","0.121175398971077","0.0844315109597465","0.157919286982408","1"
"No worries","1990","Not Working","Female","28","","","","3"
"No worries","1990","Not Working","Male","20","","","","3"
"No worries","1990","Part Time","Male","176","0.63651317829217","0.582353657674575","0.690672698909766","3"
"No worries","1990","Full Time","Female","751","0.654791202072159","0.628145497526463","0.681436906617856","3"
"No worries","1990","Full Time","Male","1680","0.623161618202094","0.60551539546623","0.640807840937959","3"
"No worries","1990","Part Time","Female","585","0.672929364672733","0.642514876634225","0.703343852711241","3"
"Some worries","1990","Not Working","Female","19","","","","2"
"Some worries","1990","Part Time","Male","87","0.242311422736752","0.194065669574114","0.290557175899391","2"
"Some worries","1990","Full Time","Female","372","0.285112983921935","0.259810563661523","0.310415404182347","2"
"Some worries","1990","Full Time","Male","911","0.286932984463147","0.270461632209579","0.303404336716714","2"
"Some worries","1990","Not Working","Male","13","","","","2"
"Some worries","1990","Part Time","Female","250","0.259032119442522","0.230629951311265","0.287434287573778","2"
"Big worries","1991","Full Time","Male","203","0.0554286051198493","0.0471646145880124","0.0636925956516862","1"
"Big worries","1991","Not Working","Female","8","","","","1"
"Big worries","1991","Not Working","Male","9","","","","1"
"Big worries","1991","Part Time","Female","56","0.0519246953264437","0.0377257833310594","0.0661236073218279","1"
"Big worries","1991","Part Time","Male","34","0.0883792253959139","0.0582964957839673","0.11846195500786","1"
"Big worries","1991","Full Time","Female","83","0.0510337833763181","0.0388922742020102","0.0631752925506261","1"
"No worries","1991","Not Working","Male","24","","","","3"
"No worries","1991","Not Working","Female","46","0.670066344304866","0.560698128132733","0.779434560477","3"
"No worries","1991","Part Time","Male","225","0.673003590527652","0.623285410726162","0.722721770329142","3"
"No worries","1991","Full Time","Male","1924","0.689671382382027","0.672962882589004","0.706379882175051","3"
"No worries","1991","Part Time","Female","669","0.727228218215877","0.698725797044146","0.755730639387607","3"
"No worries","1991","Full Time","Female","867","0.733043059529474","0.708636657274894","0.757449461784053","3"
"Some worries","1991","Not Working","Female","17","","","","2"
"Some worries","1991","Part Time","Male","83","0.238617184076434","0.193443300160528","0.283791067992339","2"
"Some worries","1991","Full Time","Female","312","0.215923157094208","0.193222034287497","0.238624279900919","2"
"Some worries","1991","Full Time","Male","818","0.254900012498124","0.239160269098853","0.270639755897395","2"
"Some worries","1991","Not Working","Male","18","","","","2"
"Some worries","1991","Part Time","Female","213","0.22084708645768","0.194300794993133","0.247393377922227","2"
"Big worries","1992","Full Time","Male","662","0.128002543261244","0.117680016595026","0.138325069927462","1"
"Big worries","1992","Not Working","Female","14","","","","1"
"Big worries","1992","Not Working","Male","19","","","","1"
"Big worries","1992","Part Time","Female","191","0.116769129087118","0.0986966042099554","0.134841653964281","1"
"Big worries","1992","Part Time","Male","84","0.181736710982301","0.145456392409187","0.218017029555415","1"
"Big worries","1992","Full Time","Female","449","0.172844826948186","0.156420752977509","0.189268900918862","1"
"No worries","1992","Not Working","Female","38","0.615773810154077","0.506417113290988","0.725130507017166","3"
"No worries","1992","Not Working","Male","18","","","","3"
"No worries","1992","Part Time","Male","193","0.49532515077696","0.448286565940925","0.542363735612995","3"
"No worries","1992","Full Time","Male","1910","0.533461299360827","0.518047333173835","0.548875265547818","3"
"No worries","1992","Part Time","Female","653","0.604951756250322","0.577440961977077","0.632462550523567","3"
"No worries","1992","Full Time","Female","927","0.527905174418409","0.506220556025848","0.549589792810969","3"
"Some worries","1992","Not Working","Female","24","","","","2"
"Some worries","1992","Part Time","Male","157","0.322938138240739","0.278945797507837","0.366930478973641","2"
"Some worries","1992","Full Time","Female","660","0.299249998633406","0.27935894280299","0.319141054463822","2"
"Some worries","1992","Full Time","Male","1452","0.338536157377929","0.32391523774543","0.353157077010429","2"
"Some worries","1992","Not Working","Male","20","","","","2"
"Some worries","1992","Part Time","Female","369","0.27827911466256","0.253059256852618","0.303498972472502","2"
"Big worries","1993","Full Time","Male","523","0.111282387722949","0.101412529852307","0.121152245593591","1"
"Big worries","1993","Not Working","Female","13","","","","1"
"Big worries","1993","Not Working","Male","11","","","","1"
"Big worries","1993","Part Time","Female","114","0.0731452193331719","0.0583267083308248","0.0879637303355189","1"
"Big worries","1993","Part Time","Male","70","0.14274048127622","0.109365456102988","0.176115506449453","1"
"Big worries","1993","Full Time","Female","288","0.119846158088239","0.105460388502571","0.134231927673907","1"
"No worries","1993","Not Working","Male","26","","","","3"
"No worries","1993","Not Working","Female","50","0.636990813228465","0.538730177457785","0.735251448999146","3"
"No worries","1993","Part Time","Male","222","0.568866867843434","0.521616751169746","0.616116984517122","3"
"No worries","1993","Full Time","Male","1942","0.544631701388819","0.529002073357526","0.560261329420112","3"
"No worries","1993","Full Time","Female","970","0.558089063906596","0.536092194416137","0.580085933397054","3"
"No worries","1993","Part Time","Female","725","0.667941640799962","0.641138714335776","0.694744567264148","3"
"Some worries","1993","Full Time","Male","1435","0.344085910888232","0.329176080176884","0.358995741599579","2"
"Some worries","1993","Not Working","Female","29","","","","2"
"Some worries","1993","Part Time","Male","130","0.288392650880346","0.245170719216012","0.331614582544679","2"
"Some worries","1993","Full Time","Female","700","0.322064778005165","0.301367775025217","0.342761780985113","2"
"Some worries","1993","Not Working","Male","20","","","","2"
"Some worries","1993","Part Time","Female","347","0.258913139866866","0.233983422848554","0.283842856885178","2"
"Big worries","1994","Full Time","Male","536","0.125815354825826","0.115159539962436","0.136471169689215","1"
"Big worries","1994","Not Working","Female","17","","","","1"
"Big worries","1994","Not Working","Male","13","","","","1"
"Big worries","1994","Part Time","Female","153","0.0920423250671054","0.0757132554735188","0.108371394660692","1"
"Big worries","1994","Part Time","Male","86","0.171057976634058","0.135087947726259","0.207028005541856","1"
"Big worries","1994","Full Time","Female","281","0.130377004673375","0.115192587769073","0.145561421577677","1"
"No worries","1994","Not Working","Female","47","0.520761631296464","0.416385298301559","0.625137964291369","3"
"No worries","1994","Not Working","Male","36","0.550618083552522","0.430610371910901","0.670625795194143","3"
"No worries","1994","Part Time","Male","188","0.503592756932334","0.455832590065081","0.551352923799588","3"
"No worries","1994","Full Time","Male","1629","0.482531739330567","0.466476268084686","0.498587210576447","3"
"No worries","1994","Full Time","Female","836","0.514012708693215","0.49147387200702","0.536551545379411","3"
"No worries","1994","Part Time","Female","624","0.574547650812137","0.546620711761488","0.602474589862785","3"
"Some worries","1994","Full Time","Male","1556","0.391652905843607","0.375969345778567","0.407336465908648","2"
"Some worries","1994","Full Time","Female","772","0.355610286633409","0.334023223127709","0.37719735013911","2"
"Some worries","1994","Not Working","Female","24","","","","2"
"Some worries","1994","Part Time","Male","147","0.325349266433608","0.280596338143973","0.370102194723243","2"
"Some worries","1994","Not Working","Male","17","","","","2"
"Some worries","1994","Part Time","Female","427","0.333410024120758","0.306781103486724","0.360038944754792","2"
"Big worries","1995","Full Time","Male","540","0.120577335382244","0.110188214218346","0.130966456546142","1"
"Big worries","1995","Not Working","Female","51","0.180462893269705","0.133717406547945","0.227208379991465","1"
"Big worries","1995","Not Working","Male","32","0.186200587313859","0.125503373396854","0.246897801230865","1"
"Big worries","1995","Part Time","Female","188","0.108914743745935","0.0925959881096281","0.125233499382242","1"
"Big worries","1995","Part Time","Male","133","0.20922084025614","0.176287986798504","0.242153693713777","1"
"Big worries","1995","Full Time","Female","297","0.138107494653678","0.122474349047021","0.153740640260335","1"
"No worries","1995","Not Working","Female","125","0.510738866264265","0.449976982473684","0.571500750054845","3"
"No worries","1995","Full Time","Male","1739","0.508084597099229","0.492134608813632","0.524034585384827","3"
"No worries","1995","Not Working","Male","80","0.526923355486797","0.449073282188982","0.604773428784612","3"
"No worries","1995","Part Time","Male","247","0.446446709649213","0.406196901507361","0.486696517791065","3"
"No worries","1995","Full Time","Female","861","0.514315037195547","0.491668430532983","0.53696164385811","3"
"No worries","1995","Part Time","Female","746","0.595351495078439","0.569641039777781","0.621061950379096","3"
"Some worries","1995","Full Time","Male","1495","0.371338067518527","0.355923176410142","0.386752958626911","2"
"Some worries","1995","Part Time","Male","206","0.344332450094647","0.305861748688654","0.382803151500639","2"
"Some worries","1995","Full Time","Female","713","0.347577468150775","0.325999950497314","0.369154985804236","2"
"Some worries","1995","Not Working","Female","84","0.30879824046603","0.25264158389429","0.36495489703777","2"
"Some worries","1995","Not Working","Male","46","0.286876057199344","0.216350064445911","0.357402049952777","2"
"Some worries","1995","Part Time","Female","466","0.295733761175626","0.271827978814135","0.319639543537118","2"
"Big worries","1996","Full Time","Male","492","0.11991280800617","0.109353589169479","0.130472026842861","1"
"Big worries","1996","Not Working","Female","35","0.141722905231761","0.0944395014520663","0.189006309011456","1"
"Big worries","1996","Not Working","Male","18","","","","1"
"Big worries","1996","Part Time","Female","151","0.0950033324505357","0.0797038234359702","0.110302841465101","1"
"Big worries","1996","Part Time","Male","102","0.145183480317333","0.116924532971188","0.173442427663478","1"
"Big worries","1996","Full Time","Female","235","0.114716638403162","0.100075772797119","0.129357504009206","1"
"No worries","1996","Not Working","Female","114","0.588417041272158","0.521698543170212","0.655135539374103","3"
"No worries","1996","Full Time","Male","1693","0.508279198723362","0.492029451396279","0.524528946050445","3"
"No worries","1996","Not Working","Male","61","0.587486423754463","0.49903748002042","0.675935367488506","3"
"No worries","1996","Part Time","Male","262","0.465915653958844","0.425900959868804","0.505930348048883","3"
"No worries","1996","Full Time","Female","870","0.505675399896941","0.482705747544195","0.528645052249687","3"
"No worries","1996","Part Time","Female","804","0.603529501367953","0.578006057417618","0.629052945318287","3"
"Some worries","1996","Full Time","Male","1451","0.371807993270468","0.356099240024057","0.38751674651688","2"
"Some worries","1996","Part Time","Male","233","0.388900865723823","0.349795512356624","0.428006219091023","2"
"Some worries","1996","Full Time","Female","715","0.379607961699897","0.357312669879494","0.4019032535203","2"
"Some worries","1996","Not Working","Female","60","0.269860053496081","0.209680729648981","0.330039377343181","2"
"Some worries","1996","Not Working","Male","40","0.280877380750917","0.200128879877698","0.361625881624136","2"
"Some worries","1996","Part Time","Female","456","0.301467166181512","0.277523094407083","0.325411237955941","2"
"Big worries","1997","Full Time","Male","588","0.142421906905154","0.130894689885196","0.153949123925112","1"
"Big worries","1997","Not Working","Female","54","0.18508725746786","0.134228248138907","0.235946266796812","1"
"Big worries","1997","Not Working","Male","25","","","","1"
"Big worries","1997","Part Time","Female","186","0.116327830911606","0.0989392593790109","0.133716402444202","1"
"Big worries","1997","Part Time","Male","145","0.222386006024989","0.189139453636204","0.255632558413774","1"
"Big worries","1997","Full Time","Female","308","0.138850483611116","0.122884941226213","0.154816025996018","1"
"No worries","1997","Full Time","Male","1332","0.418183770686927","0.401914213414733","0.434453327959121","3"
"No worries","1997","Not Working","Female","98","0.523022006262384","0.45761365015391","0.588430362370859","3"
"No worries","1997","Part Time","Male","179","0.323077178596755","0.285689063259485","0.360465293934025","3"
"No worries","1997","Not Working","Male","47","0.517978306332253","0.424173752992147","0.611782859672358","3"
"No worries","1997","Full Time","Female","697","0.419091859023606","0.396310530789787","0.441873187257425","3"
"No worries","1997","Part Time","Female","632","0.537891969771767","0.510852648207398","0.564931291336137","3"
"Some worries","1997","Full Time","Female","797","0.442057657365278","0.419127617096735","0.464987697633821","2"
"Some worries","1997","Full Time","Male","1611","0.439394322407919","0.423024076676023","0.455764568139815","2"
"Some worries","1997","Not Working","Female","72","0.291890736269756","0.232354088779854","0.351427383759658","2"
"Some worries","1997","Part Time","Male","277","0.454536815378256","0.414728104939674","0.494345525816838","2"
"Some worries","1997","Not Working","Male","37","0.320599888332892","0.232984713405666","0.408215063260117","2"
"Some worries","1997","Part Time","Female","488","0.345780199316626","0.319985028692256","0.371575369940996","2"
"Big worries","1998","Full Time","Male","611","0.145018968496338","0.133765482625941","0.156272454366734","1"
"Big worries","1998","Not Working","Female","43","0.205994514330237","0.152913985799771","0.259075042860703","1"
"Big worries","1998","Not Working","Male","29","","","","1"
"Big worries","1998","Part Time","Female","195","0.104242738142639","0.0887942254228379","0.119691250862441","1"
"Big worries","1998","Part Time","Male","162","0.220003408229145","0.189532880667305","0.250473935790985","1"
"Big worries","1998","Full Time","Female","338","0.167760761904968","0.151060328661779","0.184461195148157","1"
"No worries","1998","Full Time","Male","1580","0.463622769385823","0.447685497944597","0.479560040827049","3"
"No worries","1998","Not Working","Female","112","0.557344829772396","0.492153413150587","0.622536246394204","3"
"No worries","1998","Part Time","Male","284","0.420383952464081","0.384075128556379","0.456692776371783","3"
"No worries","1998","Full Time","Female","807","0.466141494828674","0.443845317273791","0.488437672383557","3"
"No worries","1998","Not Working","Male","57","0.421541191194817","0.33824264237372","0.504839740015914","3"
"No worries","1998","Part Time","Female","727","0.518437024991721","0.493176454764306","0.543697595219135","3"
"Some worries","1998","Full Time","Female","778","0.366097743266358","0.344566548785952","0.387628937746765","2"
"Some worries","1998","Full Time","Male","1570","0.391358262117839","0.375760419169231","0.406956105066447","2"
"Some worries","1998","Not Working","Female","68","0.236660655897367","0.180875645918131","0.292445665876603","2"
"Some worries","1998","Part Time","Male","264","0.359612639306775","0.324314016115314","0.394911262498235","2"
"Some worries","1998","Not Working","Male","49","0.364541232191122","0.283352039400996","0.445730424981249","2"
"Some worries","1998","Part Time","Female","581","0.37732023686564","0.352815162449823","0.401825311281456","2"
"Big worries","1999","Full Time","Male","541","0.132317168794481","0.121359296651327","0.143275040937634","1"
"Big worries","1999","Not Working","Female","51","0.237780695874097","0.18020135192149","0.295360039826704","1"
"Big worries","1999","Not Working","Male","14","","","","1"
"Big worries","1999","Part Time","Female","193","0.101502289087012","0.0863997875370279","0.116604790636996","1"
"Big worries","1999","Part Time","Male","145","0.195302755476618","0.165935083986851","0.224670426966386","1"
"Big worries","1999","Full Time","Female","303","0.140788294186673","0.124956629163814","0.156619959209532","1"
"No worries","1999","Full Time","Male","1550","0.46806488544985","0.451927989911229","0.484201780988471","3"
"No worries","1999","Not Working","Female","80","0.394216844507128","0.328122449921924","0.460311239092331","3"
"No worries","1999","Part Time","Male","266","0.405753033332438","0.369377158618866","0.442128908046011","3"
"No worries","1999","Full Time","Female","728","0.442969755952793","0.420358762105428","0.465580749800159","3"
"No worries","1999","Not Working","Male","58","0.56374166669798","0.472304911743185","0.655178421652775","3"
"No worries","1999","Part Time","Female","727","0.51112272979018","0.486124169172211","0.536121290408148","3"
"Some worries","1999","Part Time","Male","289","0.398944211190943","0.362668783043738","0.435219639338149","2"
"Some worries","1999","Full Time","Female","823","0.416241949860533","0.393804030076054","0.438679869645013","2"
"Some worries","1999","Full Time","Male","1582","0.39961794575567","0.383777260329813","0.415458631181526","2"
"Some worries","1999","Not Working","Female","79","0.368002459618775","0.302776346637746","0.433228572599803","2"
"Some worries","1999","Not Working","Male","41","0.297074462357042","0.212819363972518","0.381329560741567","2"
"Some worries","1999","Part Time","Female","616","0.387374981122809","0.36301283006777","0.411737132177847","2"
"Big worries","2000","Full Time","Male","866","0.128813528898895","0.120551290654113","0.137075767143677","1"
"Big worries","2000","Not Working","Female","56","0.15883947754416","0.118727745495096","0.198951209593223","1"
"Big worries","2000","Not Working","Male","46","0.223223348640453","0.165513360633092","0.280933336647813","1"
"Big worries","2000","Part Time","Female","322","0.110137892836957","0.0983598560120293","0.121915929661885","1"
"Big worries","2000","Part Time","Male","185","0.179677406325207","0.155665235812051","0.203689576838364","1"
"Big worries","2000","Full Time","Female","493","0.151237069807746","0.138635065675525","0.163839073939968","1"
"No worries","2000","Full Time","Male","2845","0.472923070520604","0.460609225948755","0.485236915092453","3"
"No worries","2000","Not Working","Female","162","0.521828838753086","0.467012695301259","0.576644982204913","3"
"No worries","2000","Part Time","Male","418","0.429546958126389","0.398586482687937","0.460507433564842","3"
"No worries","2000","Full Time","Female","1355","0.46712465590043","0.449575893364461","0.484673418436398","3"
"No worries","2000","Not Working","Male","96","0.476251236941371","0.407034255354284","0.545468218528458","3"
"No worries","2000","Part Time","Female","1441","0.541582679315981","0.522836789421117","0.560328569210846","3"
"Some worries","2000","Part Time","Male","379","0.390775635548403","0.360258433157336","0.42129283793947","2"
"Some worries","2000","Full Time","Female","1257","0.381638274291824","0.364551324208551","0.398725224375097","2"
"Some worries","2000","Full Time","Male","2604","0.398263400580501","0.386189437985093","0.410337363175908","2"
"Some worries","2000","Not Working","Female","101","0.319331683702754","0.268170389427702","0.370492977977806","2"
"Some worries","2000","Not Working","Male","58","0.300525414418177","0.236983592166531","0.364067236669822","2"
"Some worries","2000","Part Time","Female","951","0.348279427847061","0.330355309796116","0.366203545898006","2"
"Big worries","2001","Full Time","Male","660","0.113244795983038","0.105061841165942","0.121427750800133","1"
"Big worries","2001","Not Working","Female","53","0.159804217411043","0.119403514926912","0.200204919895175","1"
"Big worries","2001","Not Working","Male","36","0.235783325601618","0.173070472947675","0.298496178255562","1"
"Big worries","2001","Part Time","Female","231","0.0816472409711319","0.071115803814755","0.0921786781275089","1"
"Big worries","2001","Part Time","Male","152","0.159625180342536","0.136022330654172","0.1832280300309","1"
"Big worries","2001","Full Time","Female","331","0.109984157573512","0.0984489358364396","0.121519379310585","1"
"No worries","2001","Full Time","Male","2860","0.510904547234374","0.497996342352726","0.523812752116022","3"
"No worries","2001","Not Working","Female","163","0.541458563210149","0.486520106334229","0.596397020086068","3"
"No worries","2001","Part Time","Male","459","0.501582163477402","0.469360715373395","0.533803611581409","3"
"No worries","2001","Full Time","Female","1422","0.548989362105579","0.530643531903473","0.567335192307686","3"
"No worries","2001","Not Working","Male","91","0.524696871286344","0.450918114825884","0.598475627746805","3"
"No worries","2001","Part Time","Female","1493","0.605142965058009","0.586342826474522","0.623943103641495","3"
"Some worries","2001","Part Time","Male","314","0.338792656180062","0.308291728200415","0.36929358415971","2"
"Some worries","2001","Full Time","Female","1073","0.341026480320908","0.323548548325006","0.358504412316811","2"
"Some worries","2001","Full Time","Male","2241","0.375850656782588","0.363343716705317","0.388357596859859","2"
"Some worries","2001","Not Working","Female","100","0.298737219378808","0.248272296770017","0.349202141987599","2"
"Some worries","2001","Not Working","Male","49","0.239519803112037","0.176466705823135","0.302572900400939","2"
"Some worries","2001","Part Time","Female","873","0.313209793970859","0.295371971810895","0.331047616130824","2"
"Big worries","2002","Full Time","Male","842","0.15034475151627","0.141356479539751","0.159333023492789","1"
"Big worries","2002","Not Working","Female","38","0.176052234356076","0.129488034972747","0.222616433739405","1"
"Big worries","2002","Not Working","Male","40","0.251104024031234","0.191450286806451","0.310757761256018","1"
"Big worries","2002","Part Time","Female","311","0.122653726899203","0.110724812697407","0.134582641100999","1"
"Big worries","2002","Part Time","Male","178","0.217853271758466","0.191507046272006","0.244199497244925","1"
"Big worries","2002","Full Time","Female","395","0.14402097740737","0.131416886096476","0.156625068718264","1"
