"plh0042","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"Some worries","1988","no migration background","Rural Area","340","0.394614588435107","0.362321521048292","0.426907655821922"
"Some worries","1988","no migration background","Urban Area","913","0.308650021260016","0.292014450863427","0.325285591656605"
"Big worries","1989","direct migration background","Rural Area","34","0.173025291403194","0.120989641799421","0.225060941006966"
"Big worries","1989","direct migration background","Urban Area","212","0.147335620635445","0.128802315865326","0.165868925405565"
"Big worries","1989","indirect migration background","Rural Area","4","","",""
"Big worries","1989","indirect migration background","Urban Area","13","","",""
"Big worries","1989","no migration background","Rural Area","49","0.0595711170213325","0.0436405579910902","0.0755016760515749"
"Big worries","1989","no migration background","Urban Area","193","0.0651352045032273","0.0562784100691046","0.07399199893735"
"No worries","1989","direct migration background","Rural Area","89","0.451417728954637","0.382961927108427","0.519873530800848"
"No worries","1989","direct migration background","Urban Area","685","0.510656429770512","0.484517892874461","0.536794966666563"
"No worries","1989","indirect migration background","Rural Area","12","","",""
"No worries","1989","indirect migration background","Urban Area","55","0.584871044491121","0.491068043601286","0.678674045380957"
"No worries","1989","no migration background","Rural Area","547","0.646868735075985","0.614700566912223","0.679036903239747"
"No worries","1989","no migration background","Urban Area","1988","0.66847610843197","0.651579690924427","0.685372525939512"
"Some worries","1989","direct migration background","Rural Area","80","0.375556979642169","0.308940082757196","0.442173876527142"
"Some worries","1989","direct migration background","Urban Area","508","0.342007949594043","0.317202999781627","0.366812899406458"
"Some worries","1989","indirect migration background","Rural Area","4","","",""
"Some worries","1989","indirect migration background","Urban Area","38","0.309083687754531","0.221111392289146","0.397055983219916"
"Some worries","1989","no migration background","Rural Area","252","0.293560147902682","0.262909736422331","0.324210559383034"
"Some worries","1989","no migration background","Urban Area","801","0.266388687064803","0.250522039684441","0.282255334445165"
"Big worries","1990","direct migration background","Rural Area","58","0.213830197016205","0.16519401615751","0.2624663778749"
"Big worries","1990","direct migration background","Urban Area","246","0.164575620956193","0.14515937133234","0.183991870580046"
"Big worries","1990","indirect migration background","Rural Area","1","","",""
"Big worries","1990","indirect migration background","Urban Area","12","","",""
"Big worries","1990","no migration background","Rural Area","916","0.244765968449362","0.229139271749732","0.260392665148991"
"Big worries","1990","no migration background","Urban Area","586","0.107214684462137","0.0976304826259601","0.116798886298315"
"No worries","1990","direct migration background","Rural Area","109","0.458085209765521","0.398982770614099","0.517187648916943"
"No worries","1990","direct migration background","Urban Area","639","0.495767237176005","0.469586403885687","0.521948070466323"
"No worries","1990","indirect migration background","Rural Area","14","","",""
"No worries","1990","indirect migration background","Urban Area","69","0.614289419555058","0.529297015800554","0.699281823309563"
"No worries","1990","no migration background","Rural Area","893","0.409408057691091","0.391536070620589","0.427280044761593"
"No worries","1990","no migration background","Urban Area","2112","0.594070527974299","0.57885806298868","0.609282992959919"
"Some worries","1990","direct migration background","Rural Area","106","0.328084593218274","0.272389493551484","0.383779692885064"
"Some worries","1990","direct migration background","Urban Area","516","0.339657141867802","0.314858143423983","0.364456140311621"
"Some worries","1990","indirect migration background","Rural Area","10","","",""
"Some worries","1990","indirect migration background","Urban Area","45","0.287609205564477","0.208573495548324","0.366644915580629"
"Some worries","1990","no migration background","Rural Area","1099","0.345825973859547","0.3285387067472","0.363113240971895"
"Some worries","1990","no migration background","Urban Area","1305","0.298714787563563","0.284536264374283","0.312893310752843"
"Big worries","1991","direct migration background","Rural Area","60","0.24848051419271","0.196451997393049","0.300509030992372"
"Big worries","1991","direct migration background","Urban Area","197","0.140055763451782","0.122055882822139","0.158055644081424"
"Big worries","1991","indirect migration background","Rural Area","2","","",""
"Big worries","1991","indirect migration background","Urban Area","11","","",""
"Big worries","1991","no migration background","Rural Area","837","0.246691935292685","0.230115455745681","0.263268414839689"
"Big worries","1991","no migration background","Urban Area","518","0.0993331198547432","0.0898504226294351","0.108815817080051"
"No worries","1991","direct migration background","Rural Area","112","0.381814356551644","0.32332043496026","0.440308278143028"
"No worries","1991","direct migration background","Urban Area","769","0.560650273228477","0.534908694021503","0.58639185243545"
"No worries","1991","indirect migration background","Rural Area","19","","",""
"No worries","1991","indirect migration background","Urban Area","113","0.66895373444968","0.600014895740958","0.737892573158402"
"No worries","1991","no migration background","Rural Area","922","0.452190274842577","0.433051946749231","0.471328602935923"
"No worries","1991","no migration background","Urban Area","2318","0.665361251527148","0.650401664106836","0.68032083894746"
"Some worries","1991","direct migration background","Rural Area","93","0.369705129255646","0.311585239947357","0.427825018563935"
"Some worries","1991","direct migration background","Urban Area","462","0.299293963319742","0.275541924440839","0.323046002198644"
"Some worries","1991","indirect migration background","Rural Area","4","","",""
"Some worries","1991","indirect migration background","Urban Area","55","0.277212937680321","0.211638661084896","0.342787214275746"
"Some worries","1991","no migration background","Rural Area","839","0.301117789864738","0.283477784308036","0.318757795421441"
"Some worries","1991","no migration background","Urban Area","986","0.235305628618109","0.221857469025664","0.248753788210553"
"Big worries","1992","direct migration background","Rural Area","68","0.284719574130423","0.227625727629145","0.3418134206317"
"Big worries","1992","direct migration background","Urban Area","250","0.183768383475655","0.163062652801095","0.204474114150215"
"Big worries","1992","indirect migration background","Rural Area","4","","",""
"Big worries","1992","indirect migration background","Urban Area","26","","",""
"Big worries","1992","no migration background","Rural Area","552","0.183818798691507","0.167951118080781","0.199686479302232"
"Big worries","1992","no migration background","Urban Area","493","0.107166210195813","0.0971394819865659","0.117192938405059"
"No worries","1992","direct migration background","Rural Area","87","0.38935472175803","0.32766544271356","0.451044000802499"
"No worries","1992","direct migration background","Urban Area","566","0.451238735341187","0.424634954133128","0.477842516549245"
"No worries","1992","indirect migration background","Rural Area","19","","",""
"No worries","1992","indirect migration background","Urban Area","111","0.513564266459614","0.443945611198237","0.583182921720991"
"No worries","1992","no migration background","Rural Area","886","0.451353188101116","0.430967288460736","0.471739087741496"
"No worries","1992","no migration background","Urban Area","2046","0.605116025843563","0.589270776440072","0.620961275247053"
"Some worries","1992","direct migration background","Rural Area","85","0.325925704111548","0.266625572158547","0.385225836064548"
"Some worries","1992","direct migration background","Urban Area","528","0.364992881183158","0.339254575725318","0.390731186640998"
"Some worries","1992","indirect migration background","Rural Area","11","","",""
"Some worries","1992","indirect migration background","Urban Area","61","0.330639718864673","0.265112312792143","0.396167124937203"
"Some worries","1992","no migration background","Rural Area","851","0.364828013207377","0.345107648080486","0.384548378334269"
"Some worries","1992","no migration background","Urban Area","1117","0.287717763960625","0.27304356536352","0.302391962557729"
"Big worries","1993","direct migration background","Rural Area","40","0.193351686606345","0.14151804077831","0.24518533243438"
"Big worries","1993","direct migration background","Urban Area","215","0.146331194513952","0.12674578751211","0.165916601515793"
"Big worries","1993","indirect migration background","Rural Area","4","","",""
"Big worries","1993","indirect migration background","Urban Area","30","0.151585877893386","0.10563715147243","0.197534604314342"
"Big worries","1993","no migration background","Rural Area","371","0.142231710526913","0.12773143459248","0.156731986461347"
"Big worries","1993","no migration background","Urban Area","359","0.0830211912865617","0.0740504205101428","0.0919919620629806"
"No worries","1993","direct migration background","Rural Area","91","0.448915149581431","0.383634115304534","0.514196183858329"
"No worries","1993","direct migration background","Urban Area","563","0.477799271142475","0.450119600737818","0.505478941547133"
"No worries","1993","indirect migration background","Rural Area","27","","",""
"No worries","1993","indirect migration background","Urban Area","120","0.472304226920715","0.40833915593254","0.536269297908889"
"No worries","1993","no migration background","Rural Area","964","0.489352741151129","0.468600520715348","0.51010496158691"
"No worries","1993","no migration background","Urban Area","2170","0.628634930912511","0.612925682406872","0.644344179418151"
"Some worries","1993","direct migration background","Rural Area","92","0.357733163812224","0.294821233606575","0.420645094017873"
"Some worries","1993","direct migration background","Urban Area","473","0.375869534343573","0.34902995590077","0.402709112786376"
"Some worries","1993","indirect migration background","Rural Area","13","","",""
"Some worries","1993","indirect migration background","Urban Area","84","0.376109895185899","0.314044204762294","0.438175585609505"
"Some worries","1993","no migration background","Rural Area","894","0.368415548321957","0.348390307523928","0.388440789119987"
"Some worries","1993","no migration background","Urban Area","1105","0.288343877800927","0.273615799247708","0.303071956354146"
"Big worries","1994","direct migration background","Rural Area","41","0.209068131587905","0.152711302511217","0.265424960664593"
"Big worries","1994","direct migration background","Urban Area","245","0.219750925036547","0.19567178832335","0.243830061749743"
"Big worries","1994","indirect migration background","Rural Area","8","","",""
"Big worries","1994","indirect migration background","Urban Area","45","0.201961561987285","0.15219652260455","0.251726601370021"
"Big worries","1994","no migration background","Rural Area","375","0.147228805000464","0.132419041234893","0.162038568766035"
"Big worries","1994","no migration background","Urban Area","372","0.0949117264151097","0.0852865978516975","0.104536854978522"
"No worries","1994","direct migration background","Rural Area","66","0.364385343394986","0.297687699179365","0.431082987610606"
"No worries","1994","direct migration background","Urban Area","431","0.403152207044644","0.37462723402601","0.431677180063278"
"No worries","1994","indirect migration background","Rural Area","15","","",""
"No worries","1994","indirect migration background","Urban Area","117","0.503303888352783","0.441325738233728","0.565282038471838"
"No worries","1994","no migration background","Rural Area","855","0.446823825733564","0.426044312449895","0.467603339017233"
"No worries","1994","no migration background","Urban Area","1876","0.558465855330768","0.542158572890664","0.574773137770872"
"Some worries","1994","direct migration background","Rural Area","93","0.42654652501711","0.358003164712734","0.495089885321485"
"Some worries","1994","direct migration background","Urban Area","460","0.377096867918809","0.34891332120807","0.405280414629549"
"Some worries","1994","indirect migration background","Rural Area","19","","",""
"Some worries","1994","indirect migration background","Urban Area","88","0.294734549659932","0.238218745011528","0.351250354308335"
"Some worries","1994","no migration background","Rural Area","969","0.405947369265972","0.385422386377022","0.426472352154922"
"Some worries","1994","no migration background","Urban Area","1314","0.346622418254122","0.330994124276668","0.362250712231576"
"Big worries","1995","direct migration background","Rural Area","56","0.237321263026811","0.185805920690536","0.288836605363086"
"Big worries","1995","direct migration background","Urban Area","276","0.188840021163028","0.168411411394999","0.209268630931056"
"Big worries","1995","indirect migration background","Rural Area","3","","",""
"Big worries","1995","indirect migration background","Urban Area","55","0.209482573363111","0.161986991654844","0.256978155071379"
"Big worries","1995","no migration background","Rural Area","438","0.149286374524163","0.134999049636912","0.163573699411414"
"Big worries","1995","no migration background","Urban Area","413","0.106085759299201","0.0961050344413159","0.116066484157086"
"No worries","1995","direct migration background","Rural Area","105","0.416413860626873","0.356722357115335","0.476105364138412"
"No worries","1995","direct migration background","Urban Area","580","0.451339124814498","0.425364934287399","0.477313315341596"
"No worries","1995","indirect migration background","Rural Area","30","0.434955656856141","0.294709415849204","0.575201897863078"
"No worries","1995","indirect migration background","Urban Area","125","0.445874484944587","0.387860336592137","0.503888633297036"
"No worries","1995","no migration background","Rural Area","988","0.46914193083695","0.449134539006339","0.48914932266756"
"No worries","1995","no migration background","Urban Area","1970","0.566060207138021","0.549997022088696","0.582123392187346"
"Some worries","1995","direct migration background","Rural Area","101","0.346264876346316","0.288654252861636","0.403875499830995"
"Some worries","1995","direct migration background","Urban Area","554","0.359820854022474","0.334769427510917","0.384872280534031"
"Some worries","1995","indirect migration background","Rural Area","15","","",""
"Some worries","1995","indirect migration background","Urban Area","102","0.344642941692302","0.289174339508072","0.400111543876531"
"Some worries","1995","no migration background","Rural Area","964","0.381571694638887","0.362096496024598","0.401046893253176"
"Some worries","1995","no migration background","Urban Area","1274","0.327854033562778","0.312639533904127","0.343068533221429"
"Big worries","1996","direct migration background","Rural Area","60","0.224607427267469","0.172563209021654","0.276651645513285"
"Big worries","1996","direct migration background","Urban Area","224","0.16719654207163","0.146493903329142","0.187899180814118"
"Big worries","1996","indirect migration background","Rural Area","6","","",""
"Big worries","1996","indirect migration background","Urban Area","39","0.144366827009148","0.103491011189895","0.185242642828401"
"Big worries","1996","no migration background","Rural Area","356","0.145991085967801","0.131684548592203","0.160297623343399"
"Big worries","1996","no migration background","Urban Area","348","0.0881318382034551","0.078894512642195","0.0973691637647152"
"No worries","1996","direct migration background","Rural Area","102","0.444086051431045","0.382122405143585","0.506049697718505"
"No worries","1996","direct migration background","Urban Area","493","0.427072441203122","0.399628819217682","0.454516063188563"
"No worries","1996","indirect migration background","Rural Area","25","","",""
"No worries","1996","indirect migration background","Urban Area","132","0.414025532544368","0.356740412208663","0.471310652880073"
"No worries","1996","no migration background","Rural Area","1022","0.474998380314975","0.454765088354737","0.495231672275213"
"No worries","1996","no migration background","Urban Area","2030","0.574961201664426","0.558852988539213","0.591069414789639"
"Some worries","1996","direct migration background","Rural Area","85","0.331306521301485","0.272607866241756","0.390005176361215"
"Some worries","1996","direct migration background","Urban Area","531","0.405731016725248","0.378488235998994","0.432973797451502"
"Some worries","1996","indirect migration background","Rural Area","24","","",""
"Some worries","1996","indirect migration background","Urban Area","113","0.441607640446484","0.383854321924443","0.499360958968525"
"Some worries","1996","no migration background","Rural Area","962","0.379010533717224","0.359353955485064","0.398667111949384"
"Some worries","1996","no migration background","Urban Area","1240","0.336906960132119","0.321505707811799","0.352308212452438"
"Big worries","1997","direct migration background","Rural Area","56","0.261202774266536","0.204553595062197","0.317851953470876"
"Big worries","1997","direct migration background","Urban Area","273","0.214820124806094","0.191287128734997","0.238353120877192"
"Big worries","1997","indirect migration background","Rural Area","6","","",""
"Big worries","1997","indirect migration background","Urban Area","63","0.20630134609532","0.160814046842304","0.251788645348336"
"Big worries","1997","no migration background","Rural Area","439","0.158074572048833","0.143200977490273","0.172948166607394"
"Big worries","1997","no migration background","Urban Area","469","0.118997046188604","0.108283995006496","0.129710097370711"
"No worries","1997","direct migration background","Rural Area","59","0.28453539181802","0.226351291198547","0.342719492437494"
"No worries","1997","direct migration background","Urban Area","390","0.362061369796074","0.334523159887729","0.389599579704419"
"No worries","1997","indirect migration background","Rural Area","19","","",""
"No worries","1997","indirect migration background","Urban Area","120","0.387384274117999","0.33262264457386","0.442145903662138"
"No worries","1997","no migration background","Rural Area","801","0.401261917021087","0.381278003973864","0.42124583006831"
"No worries","1997","no migration background","Urban Area","1596","0.475906214379086","0.459381970353103","0.492430458405069"
"Some worries","1997","direct migration background","Rural Area","116","0.454261833915443","0.390054093057764","0.518469574773122"
"Some worries","1997","direct migration background","Urban Area","507","0.423118505397832","0.394809183025017","0.451427827770646"
"Some worries","1997","indirect migration background","Rural Area","23","","",""
"Some worries","1997","indirect migration background","Urban Area","121","0.406314379786681","0.351104009424482","0.461524750148881"
"Some worries","1997","no migration background","Rural Area","1071","0.44066351093008","0.420422218490857","0.460904803369303"
"Some worries","1997","no migration background","Urban Area","1444","0.405096739432311","0.388854012044048","0.421339466820573"
"Big worries","1998","direct migration background","Rural Area","48","0.252121732945307","0.192967814724569","0.311275651166044"
"Big worries","1998","direct migration background","Urban Area","255","0.215704402758322","0.191583647740396","0.239825157776247"
"Big worries","1998","indirect migration background","Rural Area","12","","",""
"Big worries","1998","indirect migration background","Urban Area","60","0.191258913030635","0.147618747489691","0.234899078571578"
"Big worries","1998","no migration background","Rural Area","447","0.163833527894171","0.149450931151733","0.178216124636609"
"Big worries","1998","no migration background","Urban Area","556","0.127091468765974","0.11679397218769","0.137388965344257"
"No worries","1998","direct migration background","Rural Area","70","0.354793539164525","0.289615675209697","0.419971403119354"
"No worries","1998","direct migration background","Urban Area","395","0.390105646668261","0.361500779918491","0.418710513418031"
"No worries","1998","indirect migration background","Rural Area","23","","",""
"No worries","1998","indirect migration background","Urban Area","123","0.424438757424685","0.369595393910089","0.479282120939282"
"No worries","1998","no migration background","Rural Area","980","0.416552086206117","0.397395185857078","0.435708986555157"
"No worries","1998","no migration background","Urban Area","1976","0.523796042045156","0.508355352375869","0.539236731714442"
"Some worries","1998","direct migration background","Rural Area","89","0.393084727890168","0.326546682836116","0.45962277294422"
"Some worries","1998","direct migration background","Urban Area","467","0.394189950573417","0.365532172495268","0.422847728651567"
"Some worries","1998","indirect migration background","Rural Area","21","","",""
"Some worries","1998","indirect migration background","Urban Area","129","0.38430232954468","0.330327527558489","0.438277131530871"
"Some worries","1998","no migration background","Rural Area","1117","0.419614385899711","0.400437722665151","0.438791049134271"
"Some worries","1998","no migration background","Urban Area","1487","0.349112489188871","0.334374957568143","0.363850020809599"
"Big worries","1999","direct migration background","Rural Area","42","0.209240034868491","0.151553276364894","0.266926793372087"
"Big worries","1999","direct migration background","Urban Area","220","0.19693106368921","0.172691692540434","0.221170434837986"
"Big worries","1999","indirect migration background","Rural Area","3","","",""
"Big worries","1999","indirect migration background","Urban Area","63","0.187350648045579","0.145059116672481","0.229642179418677"
"Big worries","1999","no migration background","Rural Area","459","0.158363681394135","0.144202068717914","0.172525294070355"
"Big worries","1999","no migration background","Urban Area","460","0.110251022270603","0.100457652829222","0.120044391711984"
"No worries","1999","direct migration background","Rural Area","65","0.406129190373618","0.336481054093791","0.475777326653446"
"No worries","1999","direct migration background","Urban Area","368","0.410366205421813","0.380383915502417","0.440348495341208"
"No worries","1999","indirect migration background","Rural Area","24","","",""
"No worries","1999","indirect migration background","Urban Area","129","0.392420763680243","0.339496884924898","0.445344642435587"
"No worries","1999","no migration background","Rural Area","934","0.400463865693164","0.381456933169102","0.419470798217227"
"No worries","1999","no migration background","Urban Area","1889","0.511633510427718","0.49600349180259","0.527263529052847"
"Some worries","1999","direct migration background","Rural Area","84","0.384630774757891","0.315635188551285","0.453626360964497"
"Some worries","1999","direct migration background","Urban Area","446","0.392702730888977","0.362936733012286","0.422468728765668"
"Some worries","1999","indirect migration background","Rural Area","25","","",""
"Some worries","1999","indirect migration background","Urban Area","135","0.420228588274179","0.36672961958008","0.473727556968278"
"Some worries","1999","no migration background","Rural Area","1160","0.441172452912701","0.421912031716711","0.460432874108691"
"Some worries","1999","no migration background","Urban Area","1580","0.378115467301679","0.362952849925567","0.39327808467779"
"Big worries","2000","direct migration background","Rural Area","56","0.18208043776218","0.137355266055232","0.226805609469129"
"Big worries","2000","direct migration background","Urban Area","286","0.18860915577478","0.16891692451563","0.208301387033929"
"Big worries","2000","indirect migration background","Rural Area","3","","",""
"Big worries","2000","indirect migration background","Urban Area","50","0.10985031651208","0.0798010688664432","0.139899564157716"
"Big worries","2000","no migration background","Rural Area","785","0.168100433423031","0.156988914889368","0.179211951956694"
"Big worries","2000","no migration background","Urban Area","788","0.109584966701671","0.102269420554795","0.116900512848547"
"No worries","2000","direct migration background","Rural Area","103","0.421502991935804","0.364274017417449","0.478731966454158"
"No worries","2000","direct migration background","Urban Area","541","0.369695837730293","0.345396420482435","0.393995254978151"
"No worries","2000","indirect migration background","Rural Area","27","","",""
"No worries","2000","indirect migration background","Urban Area","198","0.499527758487104","0.451480209710229","0.547575307263979"
"No worries","2000","no migration background","Rural Area","1785","0.432616691644414","0.417895483172783","0.447337900116046"
"No worries","2000","no migration background","Urban Area","3663","0.533446638998053","0.521763187093669","0.545130090902437"
"Some worries","2000","direct migration background","Rural Area","127","0.396416570302016","0.339726156299044","0.453106984304989"
"Some worries","2000","direct migration background","Urban Area","689","0.441695006494927","0.41669756899505","0.466692443994804"
"Some worries","2000","indirect migration background","Rural Area","33","0.594969795539034","0.473751274417718","0.716188316660349"
"Some worries","2000","indirect migration background","Urban Area","168","0.390621925000816","0.343738088155718","0.437505761845914"
"Some worries","2000","no migration background","Rural Area","1781","0.399282874932554","0.384730666794379","0.41383508307073"
"Some worries","2000","no migration background","Urban Area","2553","0.356968394300276","0.345748053066275","0.368188735534277"
"Big worries","2001","direct migration background","Rural Area","48","0.189681647928252","0.143175832677692","0.236187463178813"
"Big worries","2001","direct migration background","Urban Area","209","0.161161994758289","0.141846811193839","0.18047717832274"
"Big worries","2001","indirect migration background","Rural Area","1","","",""
"Big worries","2001","indirect migration background","Urban Area","51","0.124253873100628","0.0924784018184933","0.156029344382763"
"Big worries","2001","no migration background","Rural Area","597","0.141868730148964","0.130955888712261","0.152781571585668"
"Big worries","2001","no migration background","Urban Area","557","0.0862981254704052","0.0794915514465742","0.0931046994942361"
"No worries","2001","direct migration background","Rural Area","126","0.479594912591771","0.420333115379378","0.538856709804163"
"No worries","2001","direct migration background","Urban Area","639","0.45722724340749","0.431057254195497","0.483397232619483"
"No worries","2001","indirect migration background","Rural Area","30","0.434761077104547","0.306068937542427","0.563453216666667"
"No worries","2001","indirect migration background","Urban Area","214","0.501368361002862","0.453205054054679","0.549531667951046"
"No worries","2001","no migration background","Rural Area","1723","0.470853511972772","0.455241872748698","0.486465151196846"
"No worries","2001","no migration background","Urban Area","3756","0.591478596596386","0.579563363100986","0.603393830091787"
"Some worries","2001","direct migration background","Rural Area","99","0.330723439479977","0.27491471931827","0.386532159641684"
"Some worries","2001","direct migration background","Urban Area","544","0.38161076183422","0.356091403994924","0.407130119673517"
"Some worries","2001","indirect migration background","Rural Area","26","","",""
"Some worries","2001","indirect migration background","Urban Area","149","0.37437776589651","0.32775918683932","0.4209963449537"
"Some worries","2001","no migration background","Rural Area","1607","0.387277757878264","0.372042116522158","0.40251339923437"
"Some worries","2001","no migration background","Urban Area","2225","0.322223277933208","0.310895429927407","0.33355112593901"
"Big worries","2002","direct migration background","Rural Area","44","0.208857928774208","0.158569976248465","0.259145881299951"
"Big worries","2002","direct migration background","Urban Area","262","0.223698162228434","0.201088745929482","0.246307578527386"
"Big worries","2002","indirect migration background","Rural Area","3","","",""
"Big worries","2002","indirect migration background","Urban Area","51","0.119348377256046","0.0883062547436023","0.150390499768489"
"Big worries","2002","no migration background","Rural Area","643","0.169999481866544","0.158397818580772","0.181601145152316"
"Big worries","2002","no migration background","Urban Area","801","0.126305343008515","0.118685993810498","0.133924692206532"
"No worries","2002","direct migration background","Rural Area","97","0.33260781357351","0.274321308826098","0.390894318320922"
"No worries","2002","direct migration background","Urban Area","502","0.361046291875739","0.334987217999295","0.387105365752183"
"No worries","2002","indirect migration background","Rural Area","28","","",""
"No worries","2002","indirect migration background","Urban Area","188","0.41993168894687","0.37267427259921","0.46718910529453"
"No worries","2002","no migration background","Rural Area","1752","0.418368444878642","0.403132804372327","0.433604085384957"
