"plh0042","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"No worries","1986","middle vocational","Urban Area","1344","0.598354339218465","0.578474519854089","0.618234158582841","3"
"No worries","1986","inadequately","Urban Area","146","0.345137129732729","0.296955297056417","0.393318962409042","3"
"No worries","1986","inadequately","Rural Area","17","","","","3"
"No worries","1986","general elemantary","Urban Area","507","0.558103968536543","0.527965336042872","0.588242601030213","3"
"No worries","1986","in school","Urban Area","3","","","","3"
"No worries","1986","in school","Rural Area","1","","","","3"
"Some worries","1986","higher education","Urban Area","107","0.22807170254337","0.190057196858282","0.266086208228459","2"
"Some worries","1986","higher education","Rural Area","19","","","","2"
"Some worries","1986","higher vocational","Urban Area","67","0.251860088771211","0.201375362141068","0.302344815401353","2"
"Some worries","1986","higher vocational","Rural Area","20","","","","2"
"Some worries","1986","middle vocational","Rural Area","202","0.320207396736646","0.283512456203429","0.356902337269862","2"
"Some worries","1986","vocational + Abi","Urban Area","45","0.267946079239037","0.199320924226187","0.336571234251886","2"
"Some worries","1986","vocational + Abi","Rural Area","10","","","","2"
"Some worries","1986","general elemantary","Rural Area","104","0.368504721472309","0.312499019728849","0.424510423215769","2"
"Some worries","1986","middle vocational","Urban Area","677","0.280616834771075","0.262396822386796","0.298836847155354","2"
"Some worries","1986","inadequately","Urban Area","145","0.410288723992621","0.36043738857814","0.460140059407102","2"
"Some worries","1986","inadequately","Rural Area","20","","","","2"
"Some worries","1986","general elemantary","Urban Area","342","0.296852874794696","0.269126079943964","0.324579669645427","2"
"Some worries","1986","in school","Urban Area","","","","","2"
"Some worries","1986","in school","Rural Area","","","","","2"
"Big worries","1987","in school","Urban Area","","","","","1"
"Big worries","1987","in school","Rural Area","","","","","1"
"Big worries","1987","inadequately","Urban Area","64","0.198952947808774","0.157714620331506","0.240191275286042","1"
"Big worries","1987","inadequately","Rural Area","7","","","","1"
"Big worries","1987","general elemantary","Urban Area","178","0.140560672335585","0.119812576993897","0.161308767677273","1"
"Big worries","1987","general elemantary","Rural Area","32","0.0877413833497697","0.055123153001613","0.120359613697926","1"
"Big worries","1987","middle vocational","Urban Area","267","0.0988509738286747","0.0867581159952327","0.110943831662117","1"
"Big worries","1987","middle vocational","Rural Area","61","0.0902334165107844","0.0686029027971601","0.111863930224409","1"
"Big worries","1987","vocational + Abi","Urban Area","17","","","","1"
"Big worries","1987","vocational + Abi","Rural Area","3","","","","1"
"Big worries","1987","higher vocational","Urban Area","24","","","","1"
"Big worries","1987","higher vocational","Rural Area","11","","","","1"
"Big worries","1987","higher education","Urban Area","36","0.069350377729412","0.0462097511778363","0.0924910042809878","1"
"Big worries","1987","higher education","Rural Area","4","","","","1"
"No worries","1987","higher education","Urban Area","336","0.737336622391295","0.697250849612575","0.777422395170016","3"
"No worries","1987","higher vocational","Rural Area","44","0.565418134686337","0.453232273551334","0.677603995821339","3"
"No worries","1987","higher vocational","Urban Area","175","0.630180179220853","0.573935384656287","0.686424973785418","3"
"No worries","1987","higher education","Rural Area","57","0.727445800533937","0.631070016453541","0.823821584614333","3"
"No worries","1987","general elemantary","Rural Area","137","0.500281252943177","0.44263526251785","0.557927243368504","3"
"No worries","1987","middle vocational","Urban Area","1294","0.57889732167887","0.558892488493296","0.598902154864444","3"
"No worries","1987","middle vocational","Rural Area","373","0.551379634971614","0.513831964673139","0.58892730527009","3"
"No worries","1987","vocational + Abi","Urban Area","86","0.558321936604947","0.480396175516091","0.636247697693802","3"
"No worries","1987","vocational + Abi","Rural Area","13","","","","3"
"No worries","1987","in school","Urban Area","2","","","","3"
"No worries","1987","in school","Rural Area","2","","","","3"
"No worries","1987","inadequately","Urban Area","160","0.401472672602207","0.350835805598614","0.452109539605801","3"
"No worries","1987","inadequately","Rural Area","27","","","","3"
"No worries","1987","general elemantary","Urban Area","527","0.550760376879812","0.521067034775064","0.580453718984559","3"
"Some worries","1987","higher vocational","Urban Area","84","0.287482966620215","0.234752871145906","0.340213062094525","2"
"Some worries","1987","higher vocational","Rural Area","20","","","","2"
"Some worries","1987","higher education","Urban Area","91","0.193312999879293","0.157342981904974","0.229283017853611","2"
"Some worries","1987","higher education","Rural Area","21","","","","2"
"Some worries","1987","general elemantary","Rural Area","120","0.411977363707053","0.355231675281184","0.468723052132922","2"
"Some worries","1987","middle vocational","Urban Area","779","0.322251704492455","0.303316413182627","0.341186995802284","2"
"Some worries","1987","middle vocational","Rural Area","240","0.358386948517601","0.322185093038965","0.394588803996238","2"
"Some worries","1987","vocational + Abi","Urban Area","53","0.375301756401671","0.29931966684937","0.451283845953971","2"
"Some worries","1987","vocational + Abi","Rural Area","8","","","","2"
"Some worries","1987","in school","Urban Area","1","","","","2"
"Some worries","1987","in school","Rural Area","","","","","2"
"Some worries","1987","inadequately","Urban Area","136","0.399574379589019","0.348977321582225","0.450171437595812","2"
"Some worries","1987","inadequately","Rural Area","21","","","","2"
"Some worries","1987","general elemantary","Urban Area","373","0.308678950784603","0.281102897569021","0.336255004000186","2"
"Big worries","1988","in school","Urban Area","","","","","1"
"Big worries","1988","in school","Rural Area","","","","","1"
"Big worries","1988","inadequately","Urban Area","73","0.273777942803404","0.22445860775011","0.323097277856699","1"
"Big worries","1988","inadequately","Rural Area","13","","","","1"
"Big worries","1988","general elemantary","Urban Area","210","0.171453150714771","0.148699082494338","0.194207218935204","1"
"Big worries","1988","general elemantary","Rural Area","50","0.169890671040652","0.124418063519737","0.215363278561567","1"
"Big worries","1988","middle vocational","Urban Area","289","0.117276482159596","0.103886341660498","0.130666622658694","1"
"Big worries","1988","middle vocational","Rural Area","70","0.0907114906423955","0.0679576672317622","0.113465314053029","1"
"Big worries","1988","vocational + Abi","Urban Area","19","","","","1"
"Big worries","1988","vocational + Abi","Rural Area","3","","","","1"
"Big worries","1988","higher vocational","Urban Area","26","","","","1"
"Big worries","1988","higher vocational","Rural Area","7","","","","1"
"Big worries","1988","higher education","Urban Area","35","0.0731838561370174","0.0489316825816112","0.0974360296924236","1"
"Big worries","1988","higher education","Rural Area","3","","","","1"
"No worries","1988","general elemantary","Rural Area","105","0.377011130809351","0.318327810916951","0.435694450701751","3"
"No worries","1988","middle vocational","Urban Area","1159","0.549009253448986","0.528301119386813","0.569717387511159","3"
"No worries","1988","vocational + Abi","Urban Area","89","0.639510518135526","0.563922599543677","0.715098436727376","3"
"No worries","1988","vocational + Abi","Rural Area","11","","","","3"
"No worries","1988","middle vocational","Rural Area","309","0.517650852252685","0.47806211910713","0.55723958539824","3"
"No worries","1988","higher vocational","Rural Area","42","0.56206242620626","0.448251215889698","0.675873636522822","3"
"No worries","1988","higher education","Urban Area","307","0.711132732196109","0.668927068968514","0.753338395423704","3"
"No worries","1988","higher vocational","Urban Area","172","0.615856233473371","0.558159220032962","0.67355324691378","3"
"No worries","1988","higher education","Rural Area","55","0.70063384061024","0.600276301034021","0.800991380186458","3"
"No worries","1988","in school","Urban Area","4","","","","3"
"No worries","1988","in school","Rural Area","","","","","3"
"No worries","1988","inadequately","Urban Area","118","0.355490427959249","0.302547018152497","0.408433837766002","3"
"No worries","1988","inadequately","Rural Area","22","","","","3"
"No worries","1988","general elemantary","Urban Area","460","0.467474645129666","0.437353119751225","0.497596170508107","3"
"Some worries","1988","general elemantary","Rural Area","107","0.453098198149997","0.392821661607959","0.513374734692035","2"
"Some worries","1988","middle vocational","Urban Area","770","0.333714264391418","0.31409038060607","0.353338148176766","2"
"Some worries","1988","middle vocational","Rural Area","233","0.391637657104919","0.352965734514459","0.43030957969538","2"
"Some worries","1988","vocational + Abi","Urban Area","47","0.292545886304974","0.220926865677125","0.364164906932822","2"
"Some worries","1988","vocational + Abi","Rural Area","5","","","","2"
"Some worries","1988","higher vocational","Urban Area","75","0.28490872340091","0.231366009426019","0.338451437375801","2"
"Some worries","1988","higher vocational","Rural Area","24","","","","2"
"Some worries","1988","higher education","Urban Area","101","0.215683411666874","0.177383277051012","0.253983546282736","2"
"Some worries","1988","higher education","Rural Area","22","","","","2"
"Some worries","1988","in school","Urban Area","2","","","","2"
"Some worries","1988","in school","Rural Area","","","","","2"
"Some worries","1988","inadequately","Urban Area","123","0.370731629237346","0.317308288988343","0.424154969486349","2"
"Some worries","1988","inadequately","Rural Area","16","","","","2"
"Some worries","1988","general elemantary","Urban Area","384","0.361072204155563","0.332075361954683","0.390069046356444","2"
"Big worries","1989","in school","Urban Area","","","","","1"
"Big worries","1989","in school","Rural Area","","","","","1"
"Big worries","1989","inadequately","Urban Area","41","0.170880926747507","0.126792528231836","0.214969325263178","1"
"Big worries","1989","inadequately","Rural Area","11","","","","1"
"Big worries","1989","general elemantary","Urban Area","149","0.125984994152523","0.105817577258725","0.14615241104632","1"
"Big worries","1989","general elemantary","Rural Area","25","","","","1"
"Big worries","1989","middle vocational","Urban Area","185","0.071736994114681","0.0610049877703587","0.0824690004590033","1"
"Big worries","1989","middle vocational","Rural Area","39","0.0685550500946893","0.0484689961911713","0.0886411039982073","1"
"Big worries","1989","vocational + Abi","Urban Area","9","","","","1"
"Big worries","1989","vocational + Abi","Rural Area","2","","","","1"
"Big worries","1989","higher vocational","Urban Area","11","","","","1"
"Big worries","1989","higher vocational","Rural Area","6","","","","1"
"Big worries","1989","higher education","Urban Area","16","","","","1"
"Big worries","1989","higher education","Rural Area","2","","","","1"
"No worries","1989","higher education","Rural Area","54","0.791466969778582","0.697627473591458","0.885306465965706","3"
"No worries","1989","higher education","Urban Area","339","0.769338649410041","0.73063173221805","0.808045566602032","3"
"No worries","1989","general elemantary","Rural Area","136","0.61505579966097","0.553107403437783","0.677004195884157","3"
"No worries","1989","middle vocational","Urban Area","1361","0.644376516504269","0.624468000894872","0.664285032113665","3"
"No worries","1989","middle vocational","Rural Area","374","0.620982106971311","0.582419560816335","0.659544653126287","3"
"No worries","1989","vocational + Abi","Urban Area","114","0.735564626308387","0.668270631239367","0.802858621377406","3"
"No worries","1989","vocational + Abi","Rural Area","7","","","","3"
"No worries","1989","higher vocational","Rural Area","47","0.654110298948431","0.54499617503588","0.763224422860981","3"
"No worries","1989","higher vocational","Urban Area","193","0.709351920833097","0.654159935039994","0.764543906626199","3"
"No worries","1989","in school","Urban Area","2","","","","3"
"No worries","1989","in school","Rural Area","2","","","","3"
"No worries","1989","inadequately","Urban Area","139","0.497400414063908","0.438836079927897","0.555964748199919","3"
"No worries","1989","inadequately","Rural Area","20","","","","3"
"No worries","1989","general elemantary","Urban Area","538","0.557274669232994","0.527086744514358","0.58746259395163","3"
"Some worries","1989","higher education","Rural Area","16","","","","2"
"Some worries","1989","higher education","Urban Area","100","0.209661107509745","0.172257972274402","0.247064242745088","2"
"Some worries","1989","general elemantary","Rural Area","76","0.303608244085513","0.245067598348375","0.362148889822651","2"
"Some worries","1989","middle vocational","Urban Area","675","0.28388648938105","0.265134942172989","0.302638036589112","2"
"Some worries","1989","middle vocational","Rural Area","195","0.310462842933999","0.273685533536528","0.347240152331471","2"
"Some worries","1989","vocational + Abi","Urban Area","42","0.231534641627236","0.167173127065989","0.295896156188483","2"
"Some worries","1989","vocational + Abi","Rural Area","6","","","","2"
"Some worries","1989","higher vocational","Urban Area","56","0.234672737229419","0.183159798233307","0.28618567622553","2"
"Some worries","1989","higher vocational","Rural Area","20","","","","2"
"Some worries","1989","in school","Urban Area","2","","","","2"
"Some worries","1989","in school","Rural Area","","","","","2"
"Some worries","1989","inadequately","Urban Area","100","0.331718659188585","0.27657016055972","0.38686715781745","2"
"Some worries","1989","inadequately","Rural Area","18","","","","2"
"Some worries","1989","general elemantary","Urban Area","353","0.316740336614483","0.288467069277133","0.345013603951834","2"
"Big worries","1990","in school","Urban Area","","","","","1"
"Big worries","1990","in school","Rural Area","","","","","1"
"Big worries","1990","inadequately","Urban Area","64","0.273315781813765","0.22184543837505","0.32478612525248","1"
"Big worries","1990","inadequately","Rural Area","13","","","","1"
"Big worries","1990","general elemantary","Urban Area","175","0.142364918383493","0.12125985474918","0.163469982017806","1"
"Big worries","1990","general elemantary","Rural Area","105","0.227618760615888","0.18642547430758","0.268812046924196","1"
"Big worries","1990","middle vocational","Urban Area","416","0.110739911697223","0.0991226698929349","0.122357153501511","1"
"Big worries","1990","middle vocational","Rural Area","625","0.255803476330371","0.23627713713754","0.275329815523201","1"
"Big worries","1990","vocational + Abi","Urban Area","17","","","","1"
"Big worries","1990","vocational + Abi","Rural Area","12","","","","1"
"Big worries","1990","higher vocational","Urban Area","30","0.0628050075533094","0.036387751740439","0.0892222633661798","1"
"Big worries","1990","higher vocational","Rural Area","56","0.188139958209137","0.135654451506284","0.24062546491199","1"
"Big worries","1990","higher education","Urban Area","137","0.115768974370183","0.0936119823911952","0.137925966349171","1"
"Big worries","1990","higher education","Rural Area","159","0.245888023126286","0.209900384308612","0.28187566194396","1"
"No worries","1990","higher vocational","Urban Area","196","0.65541048927533","0.603663712145286","0.707157266405375","3"
"No worries","1990","higher vocational","Rural Area","79","0.453045266290559","0.386194747725851","0.519895784855267","3"
"No worries","1990","higher education","Urban Area","380","0.582747412362673","0.548598920423054","0.616895904302292","3"
"No worries","1990","higher education","Rural Area","138","0.331362859453737","0.29202471152248","0.370701007384995","3"
"No worries","1990","vocational + Abi","Rural Area","14","","","","3"
"No worries","1990","general elemantary","Rural Area","161","0.480000725224924","0.430917977099765","0.529083473350084","3"
"No worries","1990","middle vocational","Urban Area","1448","0.582579678946113","0.564323873366446","0.60083548452578","3"
"No worries","1990","vocational + Abi","Urban Area","116","0.666580606474411","0.598647106154653","0.734514106794168","3"
"No worries","1990","middle vocational","Rural Area","598","0.412559629371079","0.3905278766601","0.434591382082059","3"
"No worries","1990","in school","Urban Area","3","","","","3"
"No worries","1990","in school","Rural Area","","","","","3"
"No worries","1990","inadequately","Urban Area","116","0.375032797819101","0.319119502937036","0.430946092701166","3"
"No worries","1990","inadequately","Rural Area","17","","","","3"
"No worries","1990","general elemantary","Urban Area","510","0.54042952789958","0.510328626655877","0.570530429143284","3"
"Some worries","1990","higher vocational","Urban Area","98","0.28178450317136","0.232799682288955","0.330769324053766","2"
"Some worries","1990","higher vocational","Rural Area","78","0.358814775500304","0.294400043913841","0.423229507086767","2"
"Some worries","1990","higher education","Urban Area","284","0.301483613267144","0.269703752642723","0.333263473891565","2"
"Some worries","1990","higher education","Rural Area","253","0.422749117419977","0.381464296618162","0.464033938221791","2"
"Some worries","1990","vocational + Abi","Rural Area","28","","","","2"
"Some worries","1990","general elemantary","Rural Area","132","0.292380514159188","0.247693569756847","0.337067458561528","2"
"Some worries","1990","middle vocational","Urban Area","939","0.306680409356664","0.289609907260544","0.323750911452785","2"
"Some worries","1990","middle vocational","Rural Area","695","0.33163689429855","0.310567044312264","0.352706744284836","2"
"Some worries","1990","vocational + Abi","Urban Area","52","0.280136281278741","0.215426184517335","0.344846378040147","2"
"Some worries","1990","in school","Urban Area","","","","","2"
"Some worries","1990","in school","Rural Area","1","","","","2"
"Some worries","1990","inadequately","Urban Area","108","0.351651420367134","0.296505636167319","0.406797204566948","2"
"Some worries","1990","inadequately","Rural Area","22","","","","2"
"Some worries","1990","general elemantary","Urban Area","368","0.317205553716926","0.289096301868281","0.345314805565572","2"
"Big worries","1991","in school","Urban Area","","","","","1"
"Big worries","1991","in school","Rural Area","2","","","","1"
"Big worries","1991","inadequately","Urban Area","43","0.174830277401174","0.13119059693177","0.218469957870577","1"
"Big worries","1991","inadequately","Rural Area","7","","","","1"
"Big worries","1991","general elemantary","Urban Area","120","0.115689561071665","0.0963522450160483","0.135026877127282","1"
"Big worries","1991","general elemantary","Rural Area","80","0.188115421194553","0.146877393181365","0.229353449207741","1"
"Big worries","1991","middle vocational","Urban Area","382","0.0997521904361036","0.0884404246514143","0.111063956220793","1"
"Big worries","1991","middle vocational","Rural Area","565","0.257068431601584","0.236324805317075","0.277812057886094","1"
"Big worries","1991","vocational + Abi","Urban Area","14","","","","1"
"Big worries","1991","vocational + Abi","Rural Area","19","","","","1"
"Big worries","1991","higher vocational","Urban Area","31","0.0759191122717131","0.0472983829305578","0.104539841612868","1"
"Big worries","1991","higher vocational","Rural Area","50","0.190612004492109","0.136311537330757","0.244912471653461","1"
"Big worries","1991","higher education","Urban Area","129","0.125885750032589","0.102379153158725","0.149392346906454","1"
"Big worries","1991","higher education","Rural Area","171","0.301098390912623","0.260727392480307","0.341469389344939","1"
"No worries","1991","in school","Urban Area","5","","","","3"
"No worries","1991","middle vocational","Urban Area","1583","0.648028485075469","0.630000841876358","0.66605612827458","3"
"No worries","1991","middle vocational","Rural Area","615","0.449554860603285","0.425942779366412","0.473166941840158","3"
"No worries","1991","vocational + Abi","Urban Area","136","0.718574125091371","0.657015493052345","0.780132757130397","3"
"No worries","1991","vocational + Abi","Rural Area","25","","","","3"
"No worries","1991","higher vocational","Urban Area","221","0.715562536372465","0.666813353770483","0.764311718974446","3"
"No worries","1991","higher vocational","Rural Area","85","0.469202916854992","0.400211561355257","0.538194272354727","3"
"No worries","1991","higher education","Urban Area","414","0.644591764603905","0.610674291194218","0.678509238013593","3"
"No worries","1991","higher education","Rural Area","137","0.378498256773635","0.335814722741444","0.421181790805827","3"
"No worries","1991","in school","Rural Area","5","","","","3"
"No worries","1991","inadequately","Urban Area","154","0.470982248687378","0.413631513634834","0.528332983739923","3"
"No worries","1991","inadequately","Rural Area","22","","","","3"
"No worries","1991","general elemantary","Rural Area","158","0.501897888695791","0.449137811883431","0.554657965508151","3"
"No worries","1991","general elemantary","Urban Area","637","0.64914251251663","0.620290099952853","0.677994925080408","3"
"Some worries","1991","in school","Urban Area","","","","","2"
"Some worries","1991","in school","Rural Area","2","","","","2"
"Some worries","1991","middle vocational","Urban Area","731","0.252219324488428","0.235826097776261","0.268612551200594","2"
"Some worries","1991","middle vocational","Rural Area","525","0.293376707795131","0.271764820744425","0.314988594845837","2"
"Some worries","1991","vocational + Abi","Urban Area","55","0.235586188934347","0.177494990472361","0.293677387396334","2"
"Some worries","1991","vocational + Abi","Rural Area","11","","","","2"
"Some worries","1991","higher vocational","Urban Area","77","0.208518351355822","0.164620556140155","0.25241614657149","2"
"Some worries","1991","higher vocational","Rural Area","66","0.340185078652899","0.274688478200859","0.405681679104939","2"
"Some worries","1991","higher education","Urban Area","222","0.229522485363505","0.199722916767779","0.259322053959232","2"
"Some worries","1991","higher education","Rural Area","188","0.320403352313742","0.279337447854944","0.36146925677254","2"
"Some worries","1991","inadequately","Urban Area","94","0.354187473911448","0.299237001849067","0.409137945973829","2"
"Some worries","1991","inadequately","Rural Area","24","","","","2"
"Some worries","1991","general elemantary","Urban Area","294","0.235167926411704","0.209527879000666","0.260807973822742","2"
"Some worries","1991","general elemantary","Rural Area","107","0.309986690109656","0.261184557467506","0.358788822751806","2"
"Big worries","1992","in school","Urban Area","","","","","1"
"Big worries","1992","in school","Rural Area","1","","","","1"
"Big worries","1992","inadequately","Urban Area","51","0.210766923350187","0.160707958138423","0.26082588856195","1"
"Big worries","1992","inadequately","Rural Area","16","","","","1"
"Big worries","1992","general elemantary","Urban Area","180","0.169532013737259","0.14632236633846","0.192741661136057","1"
"Big worries","1992","general elemantary","Rural Area","69","0.19141540977015","0.148511387559458","0.234319431980842","1"
"Big worries","1992","middle vocational","Urban Area","378","0.117289435749809","0.104880786790144","0.129698084709474","1"
"Big worries","1992","middle vocational","Rural Area","383","0.19598831186759","0.175695805503112","0.216280818232069","1"
"Big worries","1992","vocational + Abi","Urban Area","17","","","","1"
"Big worries","1992","vocational + Abi","Rural Area","11","","","","1"
"Big worries","1992","higher vocational","Urban Area","31","0.0766653192397005","0.0483012335221868","0.105029404957214","1"
"Big worries","1992","higher vocational","Rural Area","37","0.157848892632994","0.106410757115213","0.209287028150776","1"
"Big worries","1992","higher education","Urban Area","100","0.0962679198186801","0.075016259071639","0.117519580565721","1"
"Big worries","1992","higher education","Rural Area","100","0.188843834760398","0.152601787183193","0.225085882337602","1"
"No worries","1992","in school","Urban Area","4","","","","3"
"No worries","1992","inadequately","Urban Area","106","0.423027672437422","0.362390368722163","0.483664976152681","3"
"No worries","1992","inadequately","Rural Area","18","","","","3"
"No worries","1992","general elemantary","Urban Area","484","0.521921916315769","0.491023699304811","0.552820133326726","3"
"No worries","1992","general elemantary","Rural Area","146","0.479403711609568","0.424922336626212","0.533885086592923","3"
"No worries","1992","middle vocational","Urban Area","1395","0.586432567717146","0.567440681741849","0.605424453692442","3"
"No worries","1992","middle vocational","Rural Area","567","0.45019905619076","0.42476623989811","0.475631872483409","3"
"No worries","1992","vocational + Abi","Urban Area","105","0.648273147844292","0.580196373730347","0.716349921958236","3"
"No worries","1992","vocational + Abi","Rural Area","19","","","","3"
"No worries","1992","higher vocational","Urban Area","210","0.661216346455956","0.610759191932876","0.711673500979036","3"
"No worries","1992","higher vocational","Rural Area","89","0.503700156221459","0.433161440465324","0.574238871977595","3"
"No worries","1992","higher education","Urban Area","385","0.608970819633992","0.573811937660525","0.644129701607459","3"
"No worries","1992","higher education","Rural Area","139","0.382770994953645","0.337761746871959","0.427780243035331","3"
"No worries","1992","in school","Rural Area","4","","","","3"
"Some worries","1992","in school","Urban Area","","","","","2"
"Some worries","1992","in school","Rural Area","3","","","","2"
"Some worries","1992","inadequately","Urban Area","98","0.366205404212392","0.30707448351963","0.425336324905153","2"
"Some worries","1992","inadequately","Rural Area","16","","","","2"
"Some worries","1992","general elemantary","Urban Area","340","0.308546069946973","0.279975239174453","0.337116900719492","2"
"Some worries","1992","general elemantary","Rural Area","108","0.329180878620283","0.277934067449108","0.380427689791457","2"
"Some worries","1992","middle vocational","Urban Area","810","0.296277996533045","0.278668937363123","0.313887055702967","2"
"Some worries","1992","middle vocational","Rural Area","520","0.35381263194165","0.329369586073636","0.378255677809665","2"
"Some worries","1992","vocational + Abi","Urban Area","67","0.301978900484689","0.236524362163981","0.367433438805397","2"
"Some worries","1992","vocational + Abi","Rural Area","17","","","","2"
"Some worries","1992","higher vocational","Urban Area","97","0.262118334304344","0.215233563171637","0.30900310543705","2"
"Some worries","1992","higher vocational","Rural Area","67","0.338450951145546","0.271693717650354","0.405208184640739","2"
"Some worries","1992","higher education","Urban Area","255","0.294761260547328","0.261911249952575","0.327611271142081","2"
"Some worries","1992","higher education","Rural Area","209","0.428385170285958","0.38256274816278","0.474207592409135","2"
"Big worries","1993","in school","Urban Area","","","","","1"
"Big worries","1993","in school","Rural Area","1","","","","1"
"Big worries","1993","inadequately","Urban Area","42","0.173280174409268","0.125886687407319","0.220673661411217","1"
"Big worries","1993","inadequately","Rural Area","10","","","","1"
