"plh0042","year","education","n","percent","lower_confidence","upper_confidence"
"Big worries","1991","Other degree","115","0.181347416900601","0.153261768960241","0.20943306484096"
"Big worries","1991","secondary school degree","665","0.181658263097863","0.166925554583185","0.196390971612541"
"No worries","1991","college entrance qualification","716","0.682195268185791","0.65570677447528","0.708683761896301"
"No worries","1991","lower secondary degree","1721","0.582562109260748","0.565711438516755","0.599412780004741"
"No worries","1991","no degree/no degree yet","195","0.469635987302171","0.419522651635523","0.519749322968819"
"No worries","1991","Other degree","377","0.478070104471939","0.441659254068843","0.514480954875035"
"No worries","1991","secondary school degree","1175","0.560221368321564","0.541254983247206","0.579187753395923"
"Some worries","1991","college entrance qualification","318","0.22642139124658","0.202612800775451","0.250229981717708"
"Some worries","1991","lower secondary degree","932","0.270335145627412","0.255158943169688","0.285511348085136"
"Some worries","1991","no degree/no degree yet","131","0.367899533368916","0.319477471626144","0.416321595111687"
"Some worries","1991","Other degree","231","0.34058247862746","0.306038660808807","0.375126296446114"
"Some worries","1991","secondary school degree","791","0.258120368580573","0.241399242212081","0.274841494949064"
"Big worries","1992","college entrance qualification","122","0.0744386826450238","0.0593010125534407","0.0895763527366069"
"Big worries","1992","lower secondary degree","558","0.148403191162962","0.135726340887398","0.161080041438526"
"Big worries","1992","no degree/no degree yet","74","0.217152460334416","0.173582231350848","0.260722689317983"
"Big worries","1992","Other degree","145","0.228189722157335","0.196693445086622","0.259685999228048"
"Big worries","1992","secondary school degree","493","0.155470844502384","0.141192428013682","0.169749260991087"
"No worries","1992","college entrance qualification","664","0.640361085278562","0.612685111904475","0.66803705865265"
"No worries","1992","lower secondary degree","1451","0.527568269868556","0.509765745398371","0.545370794338741"
"No worries","1992","no degree/no degree yet","144","0.430082059070365","0.377764111629549","0.482400006511182"
"No worries","1992","Other degree","273","0.397734776553819","0.361002607040651","0.434466946066988"
"No worries","1992","secondary school degree","1135","0.533017941374971","0.513358586835872","0.55267729591407"
"Some worries","1992","college entrance qualification","369","0.285200232076414","0.259161235913058","0.311239228239769"
"Some worries","1992","lower secondary degree","1012","0.324028538968482","0.307339607162427","0.340717470774536"
"Some worries","1992","no degree/no degree yet","126","0.352765480595219","0.30227113522252","0.403259825967918"
"Some worries","1992","Other degree","264","0.374075501288846","0.337759626330096","0.410391376247596"
"Some worries","1992","secondary school degree","846","0.311511214122645","0.293262447316352","0.329759980928937"
"Big worries","1993","college entrance qualification","80","0.0519524233820447","0.0392736327268366","0.0646312140372529"
"Big worries","1993","lower secondary degree","386","0.112338227910347","0.100699756841245","0.123976698979449"
"Big worries","1993","no degree/no degree yet","56","0.173506077419843","0.132208554030486","0.214803600809201"
"Big worries","1993","Other degree","125","0.202217838774726","0.171196749031504","0.233238928517948"
"Big worries","1993","secondary school degree","343","0.120158175534536","0.107304240046603","0.13301211102247"
"No worries","1993","college entrance qualification","707","0.651687354742309","0.624468858524267","0.678905850960351"
"No worries","1993","lower secondary degree","1473","0.557982820553042","0.539679142137915","0.576286498968169"
"No worries","1993","no degree/no degree yet","140","0.444062885893766","0.389877533453535","0.498248238333996"
"No worries","1993","Other degree","274","0.436511244932069","0.398207123793131","0.474815366071008"
"No worries","1993","secondary school degree","1255","0.571285973321853","0.551721517225072","0.590850429418635"
"Some worries","1993","college entrance qualification","390","0.296360221875646","0.270271968324278","0.322448475427014"
"Some worries","1993","lower secondary degree","969","0.329678951536611","0.312353066555462","0.34700483651776"
"Some worries","1993","no degree/no degree yet","127","0.382431036686391","0.329432225731676","0.435429847641105"
"Some worries","1993","Other degree","245","0.361270916293205","0.324170395717414","0.398371436868996"
"Some worries","1993","secondary school degree","860","0.30855585114361","0.290295774424961","0.32681592786226"
"Big worries","1994","college entrance qualification","107","0.0749689753579334","0.0602521386118891","0.0896858121039777"
"Big worries","1994","lower secondary degree","404","0.131362973317768","0.118482336406858","0.144243610228678"
"Big worries","1994","no degree/no degree yet","69","0.272600697027459","0.221438225284591","0.323763168770327"
"Big worries","1994","Other degree","129","0.286414917523796","0.249236181457384","0.323593653590207"
"Big worries","1994","secondary school degree","336","0.115799565737792","0.103100522023935","0.12849860945165"
"No worries","1994","college entrance qualification","693","0.603979412828309","0.576647785855395","0.631311039801223"
"No worries","1994","lower secondary degree","1176","0.477945307143105","0.458898210416413","0.496992403869797"
"No worries","1994","no degree/no degree yet","103","0.331306732662442","0.277227539616241","0.385385925708643"
"No worries","1994","Other degree","196","0.330351636035963","0.291671716656767","0.369031555415158"
"No worries","1994","secondary school degree","1094","0.521237365579422","0.50141205108181","0.541062680077034"
"Some worries","1994","college entrance qualification","430","0.321051611813758","0.29495997387326","0.347143249754255"
"Some worries","1994","lower secondary degree","1062","0.390691719539127","0.372087248451223","0.409296190627032"
"Some worries","1994","no degree/no degree yet","119","0.396092570310099","0.339899193479302","0.452285947140897"
"Some worries","1994","Other degree","243","0.383233446440242","0.343251306691866","0.423215586188618"
"Some worries","1994","secondary school degree","1009","0.362963068682786","0.343879670363967","0.382046467001605"
"Big worries","1995","college entrance qualification","140","0.101989048722287","0.0858275407740624","0.118150556670511"
"Big worries","1995","lower secondary degree","439","0.138831236572931","0.125884493192239","0.151777979953622"
"Big worries","1995","no degree/no degree yet","63","0.23306550301279","0.18600187759179","0.280129128433791"
"Big worries","1995","Other degree","168","0.19958301828598","0.171370565705843","0.227795470866117"
"Big worries","1995","secondary school degree","393","0.127064762346494","0.114331520515717","0.139798004177271"
"No worries","1995","college entrance qualification","768","0.619135905519183","0.593203529840959","0.645068281197406"
"No worries","1995","lower secondary degree","1268","0.481311369526961","0.462602858071505","0.500019880982417"
"No worries","1995","no degree/no degree yet","131","0.410096427160094","0.355344331051127","0.46484852326906"
"No worries","1995","Other degree","303","0.419769753346067","0.384933883826717","0.454605622865418"
"No worries","1995","secondary school degree","1216","0.53441069929375","0.515339654833909","0.55348174375359"
"Some worries","1995","college entrance qualification","439","0.27887504575853","0.254926762702283","0.302823328814777"
"Some worries","1995","lower secondary degree","1033","0.379857393900108","0.361684299322097","0.398030488478119"
"Some worries","1995","no degree/no degree yet","116","0.356838069827116","0.303509123887278","0.410167015766954"
"Some worries","1995","Other degree","300","0.380647228367953","0.346374294682248","0.414920162053657"
"Some worries","1995","secondary school degree","1019","0.338524538359756","0.320432505958134","0.356616570761378"
"Big worries","1996","college entrance qualification","106","0.0703126944200745","0.0566590177579468","0.0839663710822023"
"Big worries","1996","lower secondary degree","395","0.133036114245908","0.120122803769201","0.145949424722615"
"Big worries","1996","no degree/no degree yet","58","0.237826473792403","0.188310428766105","0.287342518818702"
"Big worries","1996","Other degree","130","0.200895561420724","0.170556815007353","0.231234307834095"
"Big worries","1996","secondary school degree","308","0.104226379743055","0.0924360432778773","0.116016716208233"
"No worries","1996","college entrance qualification","796","0.633314293409984","0.607579485625402","0.659049101194567"
"No worries","1996","lower secondary degree","1262","0.494735182052681","0.47572447625167","0.513745887853692"
"No worries","1996","no degree/no degree yet","113","0.383643367083182","0.327088653799557","0.440198080366808"
"No worries","1996","Other degree","268","0.429885088436661","0.392399176529721","0.4673710003436"
"No worries","1996","secondary school degree","1256","0.52436691351116","0.505096461247572","0.543637365774748"
"Some worries","1996","college entrance qualification","445","0.296373012169941","0.271986209477922","0.320759814861959"
"Some worries","1996","lower secondary degree","1000","0.372228703701411","0.35384817620076","0.390609231202062"
"Some worries","1996","no degree/no degree yet","113","0.378530159124414","0.322121056155067","0.434939262093762"
"Some worries","1996","Other degree","272","0.369219350142615","0.33267736829243","0.4057613319928"
"Some worries","1996","secondary school degree","1016","0.371406706745785","0.352762325262544","0.390051088229026"
"Big worries","1997","college entrance qualification","164","0.110072506505276","0.0935595328543442","0.126585480156207"
"Big worries","1997","lower secondary degree","452","0.14987712818831","0.135951591316978","0.163802665059641"
"Big worries","1997","no degree/no degree yet","73","0.320547882113221","0.264038139447123","0.377057624779319"
"Big worries","1997","Other degree","158","0.24903549974378","0.214403703837872","0.283667295649688"
"Big worries","1997","secondary school degree","411","0.133944900045945","0.120728027113329","0.14716177297856"
"No worries","1997","college entrance qualification","675","0.510133226124993","0.483758415795911","0.536508036454075"
"No worries","1997","lower secondary degree","984","0.415784474981884","0.396556918437817","0.435012031525952"
"No worries","1997","no degree/no degree yet","82","0.334075310341337","0.276962675803612","0.391187944879061"
"No worries","1997","Other degree","173","0.322999597008958","0.285551467189425","0.36044772682849"
"No worries","1997","secondary school degree","968","0.433253441158866","0.414024369491717","0.452482512826016"
"Some worries","1997","college entrance qualification","541","0.379794267369731","0.354187742777443","0.40540079196202"
"Some worries","1997","lower secondary degree","1088","0.434338396829806","0.415001094923657","0.453675698735955"
"Some worries","1997","no degree/no degree yet","107","0.345376807545443","0.2878010415421","0.402952573548786"
"Some worries","1997","Other degree","268","0.427964903247262","0.388341653225245","0.467588153269279"
"Some worries","1997","secondary school degree","1172","0.432801658795189","0.413574956753053","0.452028360837324"
"Big worries","1998","college entrance qualification","184","0.108286859888336","0.0928469856715107","0.123726734105162"
"Big worries","1998","lower secondary degree","473","0.166956630115905","0.152797547181056","0.181115713050753"
"Big worries","1998","no degree/no degree yet","66","0.280523458910521","0.223084432299674","0.337962485521367"
"Big worries","1998","Other degree","140","0.224000010787355","0.190329839878419","0.257670181696291"
"Big worries","1998","secondary school degree","434","0.138695555445874","0.125810428907553","0.151580681984196"
"No worries","1998","college entrance qualification","799","0.570812241067988","0.546219122870555","0.595405359265421"
"No worries","1998","lower secondary degree","1146","0.456880953169528","0.437968471169828","0.475793435169227"
"No worries","1998","no degree/no degree yet","65","0.283979226661617","0.226326446203844","0.34163200711939"
"No worries","1998","Other degree","219","0.379939907948557","0.340741828355036","0.419137987542077"
"No worries","1998","secondary school degree","1131","0.447238716881901","0.42870265049453","0.465774783269271"
"Some worries","1998","college entrance qualification","573","0.320900899043676","0.297705847637473","0.344095950449878"
"Some worries","1998","lower secondary degree","1046","0.376162416714568","0.357770671028933","0.394554162400203"
"Some worries","1998","no degree/no degree yet","104","0.435497314427862","0.372104518499933","0.498890110355792"
"Some worries","1998","Other degree","230","0.396060081264088","0.356562741321417","0.43555742120676"
"Some worries","1998","secondary school degree","1199","0.414065727672225","0.395702958921019","0.432428496423432"
"Big worries","1999","college entrance qualification","132","0.072600522387378","0.0598423214256035","0.0853587233491525"
"Big worries","1999","lower secondary degree","448","0.149182926720653","0.135590216588479","0.162775636852827"
"Big worries","1999","no degree/no degree yet","50","0.193237623534806","0.144870888614949","0.241604358454663"
"Big worries","1999","Other degree","125","0.218237993734182","0.183496328081333","0.25297965938703"
"Big worries","1999","secondary school degree","435","0.143688029652577","0.130658168801192","0.156717890503963"
"No worries","1999","college entrance qualification","827","0.568473296904178","0.544120714888305","0.592825878920051"
"No worries","1999","lower secondary degree","1118","0.452563491587325","0.433573051353005","0.471553931821644"
"No worries","1999","no degree/no degree yet","98","0.405206975867084","0.345068904207405","0.465345047526762"
"No worries","1999","Other degree","176","0.365599532397166","0.325092284364879","0.406106780429454"
"No worries","1999","secondary school degree","1071","0.421587172998056","0.403243929648646","0.439930416347466"
"Some worries","1999","college entrance qualification","630","0.358926180708444","0.335340808637547","0.382511552779342"
"Some worries","1999","lower secondary degree","1073","0.398253581692022","0.379576242838139","0.416930920545906"
"Some worries","1999","no degree/no degree yet","108","0.401555400598111","0.34150542710903","0.461605374087191"
"Some worries","1999","Other degree","242","0.416162473868652","0.374702823305193","0.457622124432111"
"Some worries","1999","secondary school degree","1278","0.434724797349367","0.416310690893132","0.453138903805601"
"Big worries","2000","college entrance qualification","261","0.0718839352452273","0.0629527356451979","0.0808151348452567"
"Big worries","2000","lower secondary degree","716","0.152451365823664","0.141946600869443","0.162956130777884"
"Big worries","2000","no degree/no degree yet","40","0.211089225481929","0.154952503510342","0.267225947453516"
"Big worries","2000","Other degree","166","0.213660550965724","0.185775191405533","0.241545910525916"
"Big worries","2000","secondary school degree","779","0.149124333516523","0.1391230164647","0.159125650568347"
"No worries","2000","college entrance qualification","1786","0.57416460651382","0.557067137921464","0.591262075106175"
"No worries","2000","lower secondary degree","2049","0.464870465056579","0.450294617971783","0.479446312141375"
"No worries","2000","no degree/no degree yet","85","0.392105313419086","0.324944552266644","0.459266074571528"
"No worries","2000","Other degree","275","0.341603851738751","0.309340159594345","0.373867543883158"
"No worries","2000","secondary school degree","2114","0.463621577077356","0.449620309520825","0.477622844633886"
"Some worries","2000","college entrance qualification","1166","0.353951458240953","0.337416726380142","0.370486190101764"
"Some worries","2000","lower secondary degree","1733","0.382678169119757","0.368474157235884","0.39688218100363"
"Some worries","2000","no degree/no degree yet","78","0.396805461098985","0.329505069256796","0.464105852941174"
"Some worries","2000","Other degree","389","0.444735597295524","0.410928342467816","0.478542852123232"
"Some worries","2000","secondary school degree","1980","0.387254089406121","0.373577175838166","0.400931002974076"
"Big worries","2001","college entrance qualification","202","0.0560549236041892","0.0479060670764314","0.0642037801319471"
"Big worries","2001","lower secondary degree","492","0.123795609139043","0.113593014566744","0.133998203711342"
"Big worries","2001","no degree/no degree yet","36","0.168533206863483","0.117289993298071","0.219776420428895"
"Big worries","2001","Other degree","127","0.197701926736667","0.169534912938072","0.225868940535262"
"Big worries","2001","secondary school degree","595","0.126351320221415","0.116655825326488","0.136046815116343"
"No worries","2001","college entrance qualification","1859","0.632336991986971","0.615255897749496","0.649418086224447"
"No worries","2001","lower secondary degree","2069","0.528547919092975","0.513084117882841","0.54401172030311"
"No worries","2001","no degree/no degree yet","110","0.565683385517598","0.497831629173809","0.633535141861387"
"No worries","2001","Other degree","328","0.397415406743978","0.362805626435222","0.432025187052733"
"No worries","2001","secondary school degree","2091","0.499752941898235","0.485162057090812","0.514343826705657"
"Some worries","2001","college entrance qualification","1000","0.31160808440884","0.295200725996813","0.328015442820867"
"Some worries","2001","lower secondary degree","1442","0.347656471767981","0.332903869489434","0.362409074046529"
"Some worries","2001","no degree/no degree yet","59","0.265783407618919","0.205312402052958","0.326254413184881"
"Some worries","2001","Other degree","313","0.404882666519356","0.370166371275328","0.439598961763383"
"Some worries","2001","secondary school degree","1825","0.37389573788035","0.359776532199038","0.388014943561662"
"Big worries","2002","college entrance qualification","290","0.0823328718503784","0.0737814809119679","0.0908842627887888"
"Big worries","2002","lower secondary degree","610","0.169626672726906","0.157571169603826","0.181682175849985"
"Big worries","2002","no degree/no degree yet","36","0.213734744720322","0.157062271213405","0.270407218227239"
"Big worries","2002","Other degree","154","0.240240929363457","0.20918515718728","0.271296701539633"
"Big worries","2002","secondary school degree","693","0.16060089223653","0.15001816977102","0.17118361470204"
"No worries","2002","college entrance qualification","2344","0.568574363311843","0.553166083634777","0.58398264298891"
"No worries","2002","lower secondary degree","1652","0.435636592090866","0.41970925496891","0.451563929212823"
"No worries","2002","no degree/no degree yet","93","0.353146337034087","0.287072361806592","0.419220312261582"
"No worries","2002","Other degree","261","0.307000457763898","0.27347174571871","0.340529169809085"
"No worries","2002","secondary school degree","2057","0.434653646998911","0.420365755625196","0.448941538372625"
"Some worries","2002","college entrance qualification","1335","0.349092764837778","0.334262888998094","0.363922640677463"
"Some worries","2002","lower secondary degree","1461","0.394736735182228","0.379035728321322","0.410437742043134"
"Some worries","2002","no degree/no degree yet","72","0.433118918245591","0.364617490871056","0.501620345620126"
"Some worries","2002","Other degree","312","0.452758612872646","0.416575684415966","0.488941541329325"
"Some worries","2002","secondary school degree","1874","0.404745460764559","0.39059790124632","0.418893020282799"
"Big worries","2003","college entrance qualification","399","0.114847981393751","0.104702561106719","0.124993401680782"
"Big worries","2003","lower secondary degree","601","0.17684044416352","0.164105493317049","0.189575395009991"
"Big worries","2003","no degree/no degree yet","35","0.223650283026294","0.161377640812784","0.285922925239804"
"Big worries","2003","Other degree","165","0.287934365218659","0.253415689555514","0.322453040881804"
"Big worries","2003","secondary school degree","782","0.17689149029459","0.16568160134914","0.18810137924004"
"No worries","2003","college entrance qualification","2017","0.500630741503307","0.484720781548828","0.516540701457786"
"No worries","2003","lower secondary degree","1454","0.419770226758997","0.403297318363084","0.43624313515491"
"No worries","2003","no degree/no degree yet","91","0.442978548205115","0.368743127218745","0.517213969191485"
"No worries","2003","Other degree","240","0.317499528096456","0.282012438635805","0.352986617557107"
"No worries","2003","secondary school degree","1746","0.397883281970445","0.38350399064787","0.41226257329302"
"Some worries","2003","college entrance qualification","1378","0.384521277102942","0.369041448855998","0.400001105349886"
"Some worries","2003","lower secondary degree","1393","0.403389329077483","0.387014673507999","0.419763984646968"
"Some worries","2003","no degree/no degree yet","46","0.333371168768591","0.262919719299034","0.403822618238148"
"Some worries","2003","Other degree","256","0.394566106684885","0.357306298525852","0.431825914843918"
"Some worries","2003","secondary school degree","1923","0.425225227734965","0.410701514876143","0.439748940593788"
"Big worries","2004","college entrance qualification","491","0.150249253817388","0.138800765674788","0.161697741959988"
"Big worries","2004","lower secondary degree","721","0.236218459156636","0.221626483725238","0.250810434588034"
"Big worries","2004","no degree/no degree yet","38","0.281320096026742","0.211865133385644","0.350775058667839"
"Big worries","2004","Other degree","174","0.307689976889796","0.271535014953878","0.343844938825714"
"Big worries","2004","secondary school degree","881","0.215921175745252","0.203628697726417","0.228213653764086"
"No worries","2004","college entrance qualification","1846","0.44296930740033","0.427053723362273","0.458884891438387"
"No worries","2004","lower secondary degree","1208","0.373195569564305","0.35658032022409","0.389810818904521"
"No worries","2004","no degree/no degree yet","65","0.369493086179337","0.294936976625154","0.44404919573352"
"No worries","2004","Other degree","188","0.295956762505096","0.260198638672724","0.331714886337469"
"No worries","2004","secondary school degree","1553","0.3449116252693","0.330710726806976","0.359112523731624"
"Some worries","2004","college entrance qualification","1405","0.406781438782283","0.391042185325552","0.422520692239013"
"Some worries","2004","lower secondary degree","1326","0.390585971279059","0.373825464786437","0.40734647777168"
"Some worries","2004","no degree/no degree yet","58","0.349186817793922","0.275550469436876","0.422823166150967"
"Some worries","2004","Other degree","264","0.396353260605107","0.358036077740374","0.43467044346984"
"Some worries","2004","secondary school degree","1870","0.439167198985448","0.424340529362054","0.453993868608842"
"Big worries","2005","college entrance qualification","422","0.136412877604724","0.125150854028554","0.147674901180894"
"Big worries","2005","lower secondary degree","615","0.224711614285989","0.209636873943668","0.239786354628311"
"Big worries","2005","no degree/no degree yet","36","0.240340083147272","0.171030326741807","0.309649839552736"
"Big worries","2005","Other degree","154","0.266117396749747","0.230213918153249","0.302020875346245"
