"plh0042","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Some worries","1985","Hamburg","47","0.303030225657654","0.231371431737797","0.374689019577511"
"Some worries","1985","Lower Saxony","179","0.318387272049902","0.279803847451787","0.356970696648017"
"Some worries","1985","Bremen","","","",""
"Some worries","1985","North Rhine-Westphalia","463","0.272425556267541","0.25037523845774","0.294475874077343"
"Some worries","1985","Hesse","202","0.253572022391578","0.220126650103952","0.287017394679204"
"Some worries","1985","Rhineland-Palatinate,Saarland","123","0.308526058087473","0.262328787948131","0.354723328226815"
"Some worries","1985","Baden-Württemberg","385","0.285586165847606","0.260773273004328","0.310399058690885"
"Some worries","1985","Bavaria","355","0.317502179818356","0.289930386050076","0.345073973586637"
"Some worries","1985","Berlin","72","0.323010838640771","0.260792611854503","0.385229065427039"
"Some worries","1985","Brandenburg","","","",""
"Some worries","1985","Mecklenburg-Western Pomerania","","","",""
"Some worries","1985","Saxony","","","",""
"Some worries","1985","Saxony-Anhalt","","","",""
"Some worries","1985","Thuringia","","","",""
"No worries","1985","Schleswig-Holstein","116","0.640993690067946","0.573139699392908","0.708847680742984"
"No worries","1985","Hamburg","81","0.583498304311412","0.50662992338924","0.660366685233584"
"No worries","1985","Lower Saxony","290","0.535856889947293","0.494551717364649","0.577162062529937"
"No worries","1985","Bremen","","","",""
"No worries","1985","North Rhine-Westphalia","858","0.59030269867013","0.565945847179808","0.614659550160451"
"No worries","1985","Hesse","367","0.644237820705517","0.60743387260612","0.681041768804914"
"No worries","1985","Rhineland-Palatinate,Saarland","192","0.531667651128019","0.481758558349503","0.581576743906535"
"No worries","1985","Baden-Württemberg","719","0.618725876422056","0.592044901498019","0.645406851346092"
"No worries","1985","Bavaria","614","0.589228390916798","0.560088825314702","0.618367956518893"
"No worries","1985","Berlin","110","0.528169421225723","0.46174957087359","0.594589271577855"
"No worries","1985","Brandenburg","","","",""
"No worries","1985","Mecklenburg-Western Pomerania","","","",""
"No worries","1985","Saxony","","","",""
"No worries","1985","Saxony-Anhalt","","","",""
"No worries","1985","Thuringia","","","",""
"Big worries","1986","Schleswig-Holstein","","","",""
"Big worries","1986","Hamburg","","","",""
"Big worries","1986","Lower Saxony","95","0.144671975339463","0.115743038069736","0.17360091260919"
"Big worries","1986","Bremen","","","",""
"Big worries","1986","North Rhine-Westphalia","246","0.143497725389658","0.125594409007979","0.161401041771336"
"Big worries","1986","Hesse","70","0.102453806418652","0.0781083783632926","0.126799234474012"
"Big worries","1986","Rhineland-Palatinate,Saarland","76","0.174489916770893","0.136822820120399","0.212157013421388"
"Big worries","1986","Baden-Württemberg","146","0.080479087705686","0.065476411252089","0.095481764159283"
"Big worries","1986","Bavaria","130","0.10968701098575","0.0903474513813546","0.129026570590145"
"Big worries","1986","Berlin","33","0.120036448489346","0.0764922686447828","0.16358062833391"
"Big worries","1986","Brandenburg","","","",""
"Big worries","1986","Mecklenburg-Western Pomerania","","","",""
"Big worries","1986","Saxony","","","",""
"Big worries","1986","Saxony-Anhalt","","","",""
"Big worries","1986","Thuringia","","","",""
"Some worries","1986","Schleswig-Holstein","53","0.282374845463039","0.216794963083149","0.347954727842929"
"Some worries","1986","Hamburg","47","0.334248349996144","0.256108093053711","0.412388606938577"
"Some worries","1986","Lower Saxony","164","0.287886712672643","0.250651033634545","0.325122391710741"
"Some worries","1986","Bremen","","","",""
"Some worries","1986","North Rhine-Westphalia","429","0.274811920057354","0.252014283317505","0.297609556797203"
"Some worries","1986","Hesse","153","0.246478247037066","0.211879357789315","0.281077136284818"
"Some worries","1986","Rhineland-Palatinate,Saarland","128","0.315145171790134","0.269037798929715","0.361252544650553"
"Some worries","1986","Baden-Württemberg","404","0.28715988885467","0.262207945912364","0.312111831796976"
"Some worries","1986","Bavaria","312","0.298500357115644","0.270180974630303","0.326819739600984"
"Some worries","1986","Berlin","63","0.275479604720545","0.215623115891255","0.335336093549835"
"Some worries","1986","Brandenburg","","","",""
"Some worries","1986","Mecklenburg-Western Pomerania","","","",""
"Some worries","1986","Saxony","","","",""
"Some worries","1986","Saxony-Anhalt","","","",""
"Some worries","1986","Thuringia","","","",""
"No worries","1986","Schleswig-Holstein","99","0.590421651315421","0.518781179650634","0.662062122980208"
"No worries","1986","Hamburg","77","0.568406705679098","0.486361914536493","0.650451496821703"
"No worries","1986","Lower Saxony","309","0.567441311987894","0.526697944761898","0.60818467921389"
"No worries","1986","Bremen","","","",""
"No worries","1986","North Rhine-Westphalia","798","0.581690354552989","0.556499576111389","0.606881132994588"
"No worries","1986","Hesse","373","0.651067946544281","0.612802344412369","0.689333548676194"
"No worries","1986","Rhineland-Palatinate,Saarland","186","0.510364911438972","0.460752257658213","0.559977565219732"
"No worries","1986","Baden-Württemberg","713","0.632361023439644","0.605769713209503","0.658952333669785"
"No worries","1986","Bavaria","561","0.591812631898607","0.561395411806706","0.622229851990507"
"No worries","1986","Berlin","118","0.604483946790109","0.538972732723479","0.669995160856739"
"No worries","1986","Brandenburg","","","",""
"No worries","1986","Mecklenburg-Western Pomerania","","","",""
"No worries","1986","Saxony","","","",""
"No worries","1986","Saxony-Anhalt","","","",""
"No worries","1986","Thuringia","","","",""
"Big worries","1987","Schleswig-Holstein","","","",""
"Big worries","1987","Hamburg","","","",""
"Big worries","1987","Lower Saxony","79","0.130425423763415","0.103388361182352","0.157462486344477"
"Big worries","1987","Bremen","","","",""
"Big worries","1987","North Rhine-Westphalia","213","0.118341824193856","0.102114010460496","0.134569637927216"
"Big worries","1987","Hesse","54","0.0748726969905265","0.0540042575370146","0.0957411364440385"
"Big worries","1987","Rhineland-Palatinate,Saarland","63","0.130089578863067","0.0967880955583525","0.163391062167782"
"Big worries","1987","Baden-Württemberg","130","0.0745861755910272","0.0599809023001498","0.0891914488819045"
"Big worries","1987","Bavaria","93","0.0748121144684326","0.0588303892322974","0.0907938397045679"
"Big worries","1987","Berlin","34","0.114013274965319","0.0708208347008463","0.157205715229792"
"Big worries","1987","Brandenburg","","","",""
"Big worries","1987","Mecklenburg-Western Pomerania","","","",""
"Big worries","1987","Saxony","","","",""
"Big worries","1987","Saxony-Anhalt","","","",""
"Big worries","1987","Thuringia","","","",""
"Some worries","1987","Schleswig-Holstein","62","0.350588846791302","0.282016259125488","0.419161434457116"
"Some worries","1987","Hamburg","46","0.37678963146801","0.290802198786994","0.462777064149025"
"Some worries","1987","Lower Saxony","199","0.333688331820261","0.295832379075757","0.371544284564766"
"Some worries","1987","Bremen","","","",""
"Some worries","1987","North Rhine-Westphalia","514","0.311380190560653","0.288116639365468","0.334643741755837"
"Some worries","1987","Hesse","186","0.285161289007594","0.249361802117373","0.320960775897814"
"Some worries","1987","Rhineland-Palatinate,Saarland","120","0.29357902046313","0.248497416406527","0.338660624519732"
"Some worries","1987","Baden-Württemberg","445","0.335454819553021","0.309207086471953","0.361702552634088"
"Some worries","1987","Bavaria","346","0.327508718088612","0.299000013215123","0.356017422962102"
"Some worries","1987","Berlin","48","0.213874199818988","0.158150281457701","0.269598118180274"
"Some worries","1987","Brandenburg","","","",""
"Some worries","1987","Mecklenburg-Western Pomerania","","","",""
"Some worries","1987","Saxony","","","",""
"Some worries","1987","Saxony-Anhalt","","","",""
"Some worries","1987","Thuringia","","","",""
"No worries","1987","Schleswig-Holstein","98","0.531668530951397","0.459957037516842","0.603380024385952"
"No worries","1987","Hamburg","58","0.536990036866664","0.448509763068702","0.625470310664626"
"No worries","1987","Lower Saxony","318","0.535886244416324","0.495848142011637","0.575924346821011"
"No worries","1987","Bremen","","","",""
"No worries","1987","North Rhine-Westphalia","795","0.570277985245491","0.545407865877916","0.595148104613067"
"No worries","1987","Hesse","371","0.63996601400188","0.601905233437769","0.678026794565991"
"No worries","1987","Rhineland-Palatinate,Saarland","209","0.576331400673803","0.527415017632431","0.625247783715174"
"No worries","1987","Baden-Württemberg","668","0.589959004855952","0.562616576469155","0.61730143324275"
"No worries","1987","Bavaria","602","0.597679167442955","0.56789105077351","0.6274672841124"
"No worries","1987","Berlin","126","0.672112525215693","0.608315587706156","0.73590946272523"
"No worries","1987","Brandenburg","","","",""
"No worries","1987","Mecklenburg-Western Pomerania","","","",""
"No worries","1987","Saxony","","","",""
"No worries","1987","Saxony-Anhalt","","","",""
"No worries","1987","Thuringia","","","",""
"Big worries","1988","Schleswig-Holstein","","","",""
"Big worries","1988","Hamburg","","","",""
"Big worries","1988","Lower Saxony","90","0.147374487175938","0.118041453846213","0.176707520505663"
"Big worries","1988","Bremen","","","",""
"Big worries","1988","North Rhine-Westphalia","259","0.146192764965768","0.127862068764847","0.164523461166688"
"Big worries","1988","Hesse","56","0.0950041451969165","0.0708476208581295","0.119160669535703"
"Big worries","1988","Rhineland-Palatinate,Saarland","63","0.163029975142121","0.125492478660958","0.200567471623284"
"Big worries","1988","Baden-Württemberg","139","0.0776612066264943","0.062480456486865","0.0928419567661236"
"Big worries","1988","Bavaria","134","0.1099144055754","0.0903712929106491","0.129457518240151"
"Big worries","1988","Berlin","35","0.116159783378702","0.072926159538288","0.159393407219117"
"Big worries","1988","Brandenburg","","","",""
"Big worries","1988","Mecklenburg-Western Pomerania","","","",""
"Big worries","1988","Saxony","","","",""
"Big worries","1988","Saxony-Anhalt","","","",""
"Big worries","1988","Thuringia","","","",""
"Some worries","1988","Schleswig-Holstein","73","0.42720691305678","0.354740027748692","0.499673798364867"
"Some worries","1988","Hamburg","37","0.407711498446774","0.315459034872073","0.499963962021475"
"Some worries","1988","Lower Saxony","195","0.347526401199282","0.308122244849188","0.386930557549376"
"Some worries","1988","Bremen","","","",""
"Some worries","1988","North Rhine-Westphalia","474","0.31390974368628","0.289831260323801","0.337988227048759"
"Some worries","1988","Hesse","183","0.329457474455006","0.290735925589587","0.368179023320425"
"Some worries","1988","Rhineland-Palatinate,Saarland","132","0.333166634942122","0.285268783452599","0.381064486431645"
"Some worries","1988","Baden-Württemberg","430","0.338696075539305","0.311851807914266","0.365540343164345"
"Some worries","1988","Bavaria","336","0.339716481092103","0.310124497411394","0.369308464772812"
"Some worries","1988","Berlin","60","0.237680790258145","0.18024635744236","0.295115223073929"
"Some worries","1988","Brandenburg","","","",""
"Some worries","1988","Mecklenburg-Western Pomerania","","","",""
"Some worries","1988","Saxony","","","",""
"Some worries","1988","Saxony-Anhalt","","","",""
"Some worries","1988","Thuringia","","","",""
"No worries","1988","Schleswig-Holstein","91","0.500033966023617","0.426786673063869","0.573281258983365"
"No worries","1988","Hamburg","55","0.504382433355001","0.410520787800146","0.598244078909857"
"No worries","1988","Lower Saxony","276","0.50509911162478","0.463726391108531","0.546471832141029"
"No worries","1988","Bremen","","","",""
"No worries","1988","North Rhine-Westphalia","694","0.539897491347952","0.514038054679065","0.565756928016839"
"No worries","1988","Hesse","327","0.575538380348078","0.534819461898401","0.616257298797755"
"No worries","1988","Rhineland-Palatinate,Saarland","177","0.503803389915757","0.452995160555881","0.554611619275634"
"No worries","1988","Baden-Württemberg","625","0.5836427178342","0.555681727737764","0.611603707930637"
"No worries","1988","Bavaria","514","0.550369113332497","0.519287350887555","0.581450875777439"
"No worries","1988","Berlin","116","0.646159426363153","0.581641482137835","0.710677370588472"
"No worries","1988","Brandenburg","","","",""
"No worries","1988","Mecklenburg-Western Pomerania","","","",""
"No worries","1988","Saxony","","","",""
"No worries","1988","Saxony-Anhalt","","","",""
"No worries","1988","Thuringia","","","",""
"Big worries","1989","Schleswig-Holstein","","","",""
"Big worries","1989","Hamburg","","","",""
"Big worries","1989","Lower Saxony","58","0.0924319672628586","0.0679578156241141","0.116906118901603"
"Big worries","1989","Bremen","","","",""
"Big worries","1989","North Rhine-Westphalia","151","0.0930950092047983","0.0780086392182895","0.108181379191307"
"Big worries","1989","Hesse","36","0.0558376060980008","0.0370540035852754","0.0746212086107263"
"Big worries","1989","Rhineland-Palatinate,Saarland","41","0.100470521650899","0.0703629497158587","0.130578093585939"
"Big worries","1989","Baden-Württemberg","82","0.0456430808054053","0.0335223413017239","0.0577638203090867"
"Big worries","1989","Bavaria","85","0.0622268835168197","0.0469538849185157","0.0774998821151237"
"Big worries","1989","Berlin","","","",""
"Big worries","1989","Brandenburg","","","",""
"Big worries","1989","Mecklenburg-Western Pomerania","","","",""
"Big worries","1989","Saxony","","","",""
"Big worries","1989","Saxony-Anhalt","","","",""
"Big worries","1989","Thuringia","","","",""
"Some worries","1989","Schleswig-Holstein","59","0.348008316279838","0.276192421148871","0.419824211410805"
"Some worries","1989","Hamburg","36","0.305912789317133","0.221694772785655","0.39013080584861"
"Some worries","1989","Lower Saxony","154","0.27036801733393","0.232837327882819","0.307898706785041"
"Some worries","1989","Bremen","","","",""
"Some worries","1989","North Rhine-Westphalia","424","0.267040912283834","0.244070466302679","0.29001135826499"
"Some worries","1989","Hesse","157","0.277420620844056","0.240793372233827","0.314047869454285"
"Some worries","1989","Rhineland-Palatinate,Saarland","121","0.318710302955636","0.272043003887061","0.365377602024212"
"Some worries","1989","Baden-Württemberg","372","0.285414700088807","0.259187529766762","0.311641870410852"
"Some worries","1989","Bavaria","298","0.277579278266915","0.249266987122983","0.305891569410846"
"Some worries","1989","Berlin","50","0.247567765101615","0.189741925285087","0.305393604918142"
"Some worries","1989","Brandenburg","","","",""
"Some worries","1989","Mecklenburg-Western Pomerania","","","",""
"Some worries","1989","Saxony","","","",""
"Some worries","1989","Saxony-Anhalt","","","",""
"Some worries","1989","Thuringia","","","",""
"No worries","1989","Schleswig-Holstein","97","0.584786407332083","0.510494902637085","0.659077912027082"
"No worries","1989","Hamburg","69","0.641428122073496","0.553776232671551","0.729080011475442"
"No worries","1989","Lower Saxony","326","0.637200015403211","0.596571732116277","0.677828298690145"
"No worries","1989","Bremen","","","",""
"No worries","1989","North Rhine-Westphalia","850","0.639864078511367","0.614940078387162","0.664788078635572"
"No worries","1989","Hesse","381","0.666741773057943","0.628179607279719","0.705303938836167"
"No worries","1989","Rhineland-Palatinate,Saarland","221","0.580819175393465","0.531402914543183","0.630235436243746"
"No worries","1989","Baden-Württemberg","685","0.668942219105788","0.641612672172257","0.696271766039319"
"No worries","1989","Bavaria","578","0.660193838216266","0.630247911642601","0.69013976478993"
"No worries","1989","Berlin","140","0.681099097768979","0.61865746787171","0.743540727666248"
"No worries","1989","Brandenburg","","","",""
"No worries","1989","Mecklenburg-Western Pomerania","","","",""
"No worries","1989","Saxony","","","",""
"No worries","1989","Saxony-Anhalt","","","",""
"No worries","1989","Thuringia","","","",""
"Big worries","1990","Schleswig-Holstein","","","",""
"Big worries","1990","Hamburg","","","",""
"Big worries","1990","Lower Saxony","54","0.0863491468162011","0.0623684421329185","0.110329851499484"
"Big worries","1990","Bremen","","","",""
"Big worries","1990","North Rhine-Westphalia","144","0.0791581066534151","0.0650609077311081","0.093255305575722"
"Big worries","1990","Hesse","43","0.080687023899404","0.0583088058382992","0.103065241960509"
"Big worries","1990","Rhineland-Palatinate,Saarland","35","0.0939307325340853","0.0630121487744194","0.124849316293751"
"Big worries","1990","Baden-Württemberg","115","0.0739721578206981","0.0587925271485716","0.0891517884928245"
"Big worries","1990","Bavaria","88","0.0744521291548909","0.0578032726833994","0.0911009856263824"
"Big worries","1990","Berlin","100","0.174363197178695","0.138290753866156","0.210435640491234"
"Big worries","1990","Brandenburg","229","0.399060507413812","0.358245462987299","0.439875551840326"
"Big worries","1990","Mecklenburg-Western Pomerania","180","0.469161072872177","0.420008883776682","0.518313261967671"
"Big worries","1990","Saxony","363","0.360350400235272","0.330800046491135","0.389900753979408"
"Big worries","1990","Saxony-Anhalt","244","0.375241850602486","0.337190988736706","0.413292712468265"
"Big worries","1990","Thuringia","213","0.385335793240041","0.344955485031752","0.42571610144833"
"Some worries","1990","Schleswig-Holstein","45","0.288949077143077","0.218714801490286","0.359183352795867"
"Some worries","1990","Hamburg","30","0.231777637528934","0.146474814766846","0.317080460291021"
"Some worries","1990","Lower Saxony","164","0.322525305117169","0.282616270748246","0.362434339486091"
"Some worries","1990","Bremen","","","",""
"Some worries","1990","North Rhine-Westphalia","426","0.264116191763196","0.241096752974156","0.287135630552237"
"Some worries","1990","Hesse","158","0.279514415024327","0.242641564661891","0.316387265386764"
"Some worries","1990","Rhineland-Palatinate,Saarland","113","0.318613561458213","0.269232103348569","0.367995019567857"
"Some worries","1990","Baden-Württemberg","371","0.285889232154828","0.259683473981579","0.312094990328078"
"Some worries","1990","Bavaria","296","0.283677579505447","0.255087643462754","0.312267515548141"
"Some worries","1990","Berlin","149","0.311662510886337","0.267627650854052","0.355697370918621"
"Some worries","1990","Brandenburg","234","0.437551503825912","0.396204742631229","0.478898265020596"
"Some worries","1990","Mecklenburg-Western Pomerania","151","0.358082344474681","0.310861732343649","0.405302956605714"
"Some worries","1990","Saxony","447","0.438491495053545","0.407950170368789","0.469032819738302"
"Some worries","1990","Saxony-Anhalt","272","0.448476226461206","0.409391711156595","0.487560741765818"
"Some worries","1990","Thuringia","247","0.424094976326522","0.383089865594794","0.465100087058251"
"No worries","1990","Schleswig-Holstein","103","0.630170406714189","0.555367593395762","0.704973220032615"
"No worries","1990","Hamburg","54","0.670099244597181","0.575050719227367","0.765147769966995"
"No worries","1990","Lower Saxony","309","0.59112554806663","0.54915181118528","0.63309928494798"
"No worries","1990","Bremen","","","",""
"No worries","1990","North Rhine-Westphalia","839","0.656725701583389","0.631934062253151","0.681517340913626"
"No worries","1990","Hesse","368","0.639798561076269","0.600354074361364","0.679243047791173"
"No worries","1990","Rhineland-Palatinate,Saarland","194","0.587455706007702","0.535281254332228","0.639630157683175"
"No worries","1990","Baden-Württemberg","656","0.640138610024474","0.612301786456031","0.667975433592917"
"No worries","1990","Bavaria","571","0.641870291339662","0.611462126038843","0.672278456640481"
"No worries","1990","Berlin","176","0.513974291934968","0.46645675234014","0.561491831529797"
"No worries","1990","Brandenburg","90","0.163387988760275","0.132573310575593","0.194202666944957"
"No worries","1990","Mecklenburg-Western Pomerania","65","0.172756582653142","0.135523031390375","0.20999013391591"
"No worries","1990","Saxony","204","0.201158104711183","0.176484744578183","0.225831464844183"
"No worries","1990","Saxony-Anhalt","106","0.176281922936308","0.146335421879796","0.20622842399282"
"No worries","1990","Thuringia","98","0.190569230433437","0.15798201614844","0.223156444718434"
"Big worries","1991","Schleswig-Holstein","","","",""
"Big worries","1991","Hamburg","","","",""
"Big worries","1991","Lower Saxony","46","0.0836041308110676","0.0604505936085323","0.106757668013603"
"Big worries","1991","Bremen","","","",""
"Big worries","1991","North Rhine-Westphalia","102","0.0544661738772123","0.0427774855308783","0.0661548622235462"
"Big worries","1991","Hesse","38","0.0566155656106288","0.0380303695542119","0.0752007616670457"
"Big worries","1991","Rhineland-Palatinate,Saarland","","","",""
"Big worries","1991","Baden-Württemberg","87","0.0564356092094705","0.0432467628144013","0.0696244556045396"
"Big worries","1991","Bavaria","55","0.0511354445739454","0.0374072610852358","0.0648636280626549"
"Big worries","1991","Berlin","99","0.198306173236122","0.158529649497568","0.238082696974676"
"Big worries","1991","Brandenburg","221","0.517592140741318","0.470849111407643","0.564335170074994"
"Big worries","1991","Mecklenburg-Western Pomerania","143","0.475440197808978","0.41993759513187","0.530942800486086"
"Big worries","1991","Saxony","355","0.47174077234832","0.437148559029705","0.506332985666935"
"Big worries","1991","Saxony-Anhalt","255","0.498844226241055","0.456672628512186","0.541015823969923"
"Big worries","1991","Thuringia","191","0.411006382347506","0.366092850724896","0.455919913970116"
"Some worries","1991","Schleswig-Holstein","36","0.179764163750111","0.121871215363345","0.237657112136876"
"Some worries","1991","Hamburg","","","",""
"Some worries","1991","Lower Saxony","126","0.216917774581418","0.182442068296136","0.2513934808667"
"Some worries","1991","Bremen","","","",""
"Some worries","1991","North Rhine-Westphalia","398","0.244621313172508","0.222480512598983","0.266762113746034"
"Some worries","1991","Hesse","142","0.234143563635171","0.200089443498506","0.268197683771836"
"Some worries","1991","Rhineland-Palatinate,Saarland","105","0.291264625003086","0.245401531836762","0.337127718169409"
"Some worries","1991","Baden-Württemberg","307","0.236923827440068","0.212622346163267","0.261225308716869"
"Some worries","1991","Bavaria","277","0.261562540408672","0.2341723798297","0.288952700987645"
"Some worries","1991","Berlin","110","0.264791943860755","0.220775804182459","0.308808083539051"
"Some worries","1991","Brandenburg","146","0.321160859088518","0.277483077329395","0.364838640847641"
"Some worries","1991","Mecklenburg-Western Pomerania","111","0.349208399168365","0.296226050474851","0.402190747861879"
"Some worries","1991","Saxony","303","0.358726144873805","0.325490326293484","0.391961963454127"
"Some worries","1991","Saxony-Anhalt","193","0.333602287234525","0.293834404473666","0.373370169995384"
"Some worries","1991","Thuringia","177","0.378976242289236","0.334691132231841","0.423261352346631"
"No worries","1991","Schleswig-Holstein","122","0.756506493908915","0.69179897312497","0.82121401469286"
"No worries","1991","Hamburg","60","0.776489296777944","0.691820475044953","0.861158118510935"
"No worries","1991","Lower Saxony","377","0.699478094607515","0.661126180431285","0.737830008783744"
"No worries","1991","Bremen","","","",""
"No worries","1991","North Rhine-Westphalia","948","0.700912512950279","0.677329741689767","0.724495284210792"
"No worries","1991","Hesse","414","0.7092408707542","0.672721908699243","0.745759832809157"
"No worries","1991","Rhineland-Palatinate,Saarland","247","0.65221560038371","0.604139630354365","0.700291570413055"
"No worries","1991","Baden-Württemberg","782","0.706640563350461","0.680618379346424","0.732662747354499"
"No worries","1991","Bavaria","657","0.687302015017382","0.658409436967911","0.716194593066853"
"No worries","1991","Berlin","177","0.536901882903123","0.48715814575957","0.586645620046676"
"No worries","1991","Brandenburg","72","0.161247000170164","0.126845395878802","0.195648604461525"
"No worries","1991","Mecklenburg-Western Pomerania","57","0.175351403022657","0.133088728102203","0.217614077943111"
"No worries","1991","Saxony","142","0.169533082777874","0.143531996320977","0.195534169234772"
"No worries","1991","Saxony-Anhalt","92","0.167553486524421","0.136053808468589","0.199053164580252"
"No worries","1991","Thuringia","93","0.210017375363258","0.172835267080315","0.247199483646201"
"Big worries","1992","Schleswig-Holstein","","","",""
"Big worries","1992","Hamburg","","","",""
"Big worries","1992","Lower Saxony","57","0.08677410870353","0.0628532666443925","0.110694950762668"
"Big worries","1992","Bremen","","","",""
"Big worries","1992","North Rhine-Westphalia","167","0.0901722994946023","0.0754447180239333","0.104899880965271"
"Big worries","1992","Hesse","47","0.0894534212185626","0.0660445971349277","0.112862245302198"
"Big worries","1992","Rhineland-Palatinate,Saarland","37","0.104377129528063","0.0725269619167774","0.136227297139348"
"Big worries","1992","Baden-Württemberg","129","0.07276812850942","0.0575960991605755","0.0879401578582645"
"Big worries","1992","Bavaria","84","0.0793528113682021","0.062675336975916","0.0960302857604882"
"Big worries","1992","Berlin","89","0.215904799236428","0.173809790421315","0.257999808051541"
"Big worries","1992","Brandenburg","153","0.389485586497604","0.340902369967674","0.438068803027535"
"Big worries","1992","Mecklenburg-Western Pomerania","99","0.421074126025787","0.359123751571251","0.483024500480324"
"Big worries","1992","Saxony","236","0.377630772676279","0.340475798739222","0.414785746613336"
"Big worries","1992","Saxony-Anhalt","173","0.383738204539838","0.339346914060662","0.428129495019015"
"Big worries","1992","Thuringia","119","0.298500645494444","0.253656642744231","0.343344648244657"
"Some worries","1992","Schleswig-Holstein","38","0.225817704583407","0.160621823419868","0.291013585746945"
"Some worries","1992","Hamburg","","","",""
"Some worries","1992","Lower Saxony","144","0.280129693344686","0.241970518245034","0.318288868444338"
"Some worries","1992","Bremen","","","",""
