"plh0042","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Big worries","1985","Employed","Single parent ","41","0.0969285868892044","0.0627590702616252","0.131098103516784"
"Big worries","1985","Employed","Couple + C. LE 16 ","251","0.12221548897498","0.106585897335666","0.137845080614293"
"Big worries","1985","Employed","Couple + C. GT 16 ","170","0.130607066116717","0.111298654430628","0.149915477802806"
"Big worries","1985","Employed","Couple + C. LE and GT 16","126","0.133399250020291","0.110378879685705","0.156419620354878"
"Some worries","1985","Not Employed","1-pers.-HH","4","","",""
"Some worries","1985","Not Employed","(Married) couple without C. ","10","","",""
"Some worries","1985","Not Employed","Single parent ","2","","",""
"Some worries","1985","Not Employed","Couple + C. LE 16 ","8","","",""
"Some worries","1985","Not Employed","Couple + C. GT 16 ","6","","",""
"Some worries","1985","Not Employed","Couple + C. LE and GT 16","9","","",""
"Some worries","1985","Employed","1-pers.-HH","142","0.260283125440593","0.222820470430937","0.297745780450248"
"Some worries","1985","Employed","(Married) couple without C. ","322","0.268672345369323","0.243283840565919","0.294060850172727"
"Some worries","1985","Employed","Single parent ","94","0.345895798782938","0.290960946634986","0.40083065093089"
"Some worries","1985","Employed","Couple + C. LE 16 ","527","0.28772423073413","0.266121788437462","0.309326673030798"
"Some worries","1985","Employed","Couple + C. GT 16 ","358","0.303880828403118","0.277526702989488","0.330234953816749"
"Some worries","1985","Employed","Couple + C. LE and GT 16","291","0.311562786391963","0.280206036615507","0.342919536168419"
"No worries","1985","Not Employed","1-pers.-HH","6","","",""
"No worries","1985","Not Employed","(Married) couple without C. ","4","","",""
"No worries","1985","Not Employed","Single parent ","2","","",""
"No worries","1985","Not Employed","Couple + C. LE 16 ","21","","",""
"No worries","1985","Not Employed","Couple + C. GT 16 ","14","","",""
"No worries","1985","Not Employed","Couple + C. LE and GT 16","12","","",""
"No worries","1985","Employed","1-pers.-HH","327","0.651667988037488","0.610990636249418","0.692345339825558"
"No worries","1985","Employed","(Married) couple without C. ","685","0.608645317130174","0.580691761734522","0.636598872525826"
"No worries","1985","Employed","Single parent ","153","0.557175614327858","0.49980841318581","0.614542815469906"
"No worries","1985","Employed","Couple + C. LE 16 ","909","0.59006028029089","0.566591055740249","0.613529504841532"
"No worries","1985","Employed","Couple + C. GT 16 ","642","0.565512105480164","0.537109057099603","0.593915153860726"
"No worries","1985","Employed","Couple + C. LE and GT 16","421","0.555037963587746","0.521390765432965","0.588685161742526"
"Big worries","1986","Not Employed","1-pers.-HH","6","","",""
"Big worries","1986","Not Employed","(Married) couple without C. ","3","","",""
"Big worries","1986","Not Employed","Single parent ","2","","",""
"Big worries","1986","Not Employed","Couple + C. LE 16 ","5","","",""
"Big worries","1986","Not Employed","Couple + C. GT 16 ","3","","",""
"Big worries","1986","Not Employed","Couple + C. LE and GT 16","8","","",""
"Big worries","1986","Employed","1-pers.-HH","50","0.0969594874588836","0.0711516761581321","0.122767298759635"
"Big worries","1986","Employed","(Married) couple without C. ","157","0.117685035691827","0.0995362127525712","0.135833858631083"
"Big worries","1986","Employed","Single parent ","46","0.12272085313543","0.0835105647031481","0.161931141567711"
"Big worries","1986","Employed","Couple + C. LE 16 ","197","0.105856054301555","0.0903642020738956","0.121347906529215"
"Big worries","1986","Employed","Couple + C. GT 16 ","183","0.128299392539062","0.109502880035866","0.147095905042257"
"Big worries","1986","Employed","Couple + C. LE and GT 16","141","0.15068716368592","0.125186048879219","0.176188278492622"
"Some worries","1986","Not Employed","1-pers.-HH","5","","",""
"Some worries","1986","Not Employed","(Married) couple without C. ","4","","",""
"Some worries","1986","Not Employed","Single parent ","2","","",""
"Some worries","1986","Not Employed","Couple + C. LE 16 ","6","","",""
"Some worries","1986","Not Employed","Couple + C. GT 16 ","10","","",""
"Some worries","1986","Not Employed","Couple + C. LE and GT 16","7","","",""
"Some worries","1986","Employed","1-pers.-HH","139","0.254162806527926","0.216189324761271","0.29213628829458"
"Some worries","1986","Employed","(Married) couple without C. ","323","0.253226623958275","0.228734575220849","0.277718672695702"
"Some worries","1986","Employed","Single parent ","88","0.353751275821917","0.296613831933682","0.410888719710152"
"Some worries","1986","Employed","Couple + C. LE 16 ","487","0.307345103865444","0.28411167129789","0.330578536432997"
"Some worries","1986","Employed","Couple + C. GT 16 ","359","0.285071221010615","0.259697194964512","0.310445247056718"
"Some worries","1986","Employed","Couple + C. LE and GT 16","247","0.287786394590596","0.255514277594821","0.320058511586372"
"No worries","1986","Not Employed","1-pers.-HH","4","","",""
"No worries","1986","Not Employed","(Married) couple without C. ","7","","",""
"No worries","1986","Not Employed","Single parent ","3","","",""
"No worries","1986","Not Employed","Couple + C. LE 16 ","13","","",""
"No worries","1986","Not Employed","Couple + C. GT 16 ","11","","",""
"No worries","1986","Not Employed","Couple + C. LE and GT 16","7","","",""
"No worries","1986","Employed","1-pers.-HH","316","0.648877706013191","0.607247071418483","0.690508340607898"
"No worries","1986","Employed","(Married) couple without C. ","731","0.629088340349898","0.601882190847735","0.656294489852061"
"No worries","1986","Employed","Single parent ","135","0.523527871042654","0.463843502211094","0.583212239874214"
"No worries","1986","Employed","Couple + C. LE 16 ","831","0.586798841833001","0.562003667640299","0.611594016025704"
"No worries","1986","Employed","Couple + C. GT 16 ","674","0.586629386450323","0.558951494435809","0.614307278464837"
"No worries","1986","Employed","Couple + C. LE and GT 16","368","0.561526441723484","0.526155713324633","0.596897170122334"
"Big worries","1987","Not Employed","1-pers.-HH","2","","",""
"Big worries","1987","Not Employed","(Married) couple without C. ","2","","",""
"Big worries","1987","Not Employed","Single parent ","","","",""
"Big worries","1987","Not Employed","Couple + C. LE 16 ","5","","",""
"Big worries","1987","Not Employed","Couple + C. GT 16 ","3","","",""
"Big worries","1987","Not Employed","Couple + C. LE and GT 16","3","","",""
"Big worries","1987","Employed","1-pers.-HH","57","0.0961558110435743","0.0705700961744566","0.121741525912692"
"Big worries","1987","Employed","(Married) couple without C. ","123","0.0910053779394891","0.0746913908861911","0.107319364992787"
"Big worries","1987","Employed","Single parent ","32","0.0940547080932313","0.0598026047632781","0.128306811423184"
"Big worries","1987","Employed","Couple + C. LE 16 ","170","0.0903011741018042","0.0758783330865241","0.104724015117084"
"Big worries","1987","Employed","Couple + C. GT 16 ","158","0.110198432341987","0.09304395867188","0.127352906012094"
"Big worries","1987","Employed","Couple + C. LE and GT 16","111","0.111988816549539","0.089159513725204","0.134818119373873"
"Some worries","1987","Not Employed","1-pers.-HH","5","","",""
"Some worries","1987","Not Employed","(Married) couple without C. ","5","","",""
"Some worries","1987","Not Employed","Single parent ","3","","",""
"Some worries","1987","Not Employed","Couple + C. LE 16 ","6","","",""
"Some worries","1987","Not Employed","Couple + C. GT 16 ","8","","",""
"Some worries","1987","Not Employed","Couple + C. LE and GT 16","3","","",""
"Some worries","1987","Employed","1-pers.-HH","144","0.281724700692817","0.242683700805549","0.320765700580084"
"Some worries","1987","Employed","(Married) couple without C. ","355","0.290705911133324","0.264949459648779","0.31646236261787"
"Some worries","1987","Employed","Single parent ","108","0.381652356283249","0.324649539275546","0.438655173290952"
"Some worries","1987","Employed","Couple + C. LE 16 ","522","0.338430497188754","0.314619488965665","0.362241505411844"
"Some worries","1987","Employed","Couple + C. GT 16 ","419","0.315149596666108","0.289698919508541","0.340600273823674"
"Some worries","1987","Employed","Couple + C. LE and GT 16","267","0.341412712157026","0.307085177102201","0.375740247211852"
"No worries","1987","Not Employed","1-pers.-HH","","","",""
"No worries","1987","Not Employed","(Married) couple without C. ","5","","",""
"No worries","1987","Not Employed","Single parent ","8","","",""
"No worries","1987","Not Employed","Couple + C. LE 16 ","13","","",""
"No worries","1987","Not Employed","Couple + C. GT 16 ","10","","",""
"No worries","1987","Not Employed","Couple + C. LE and GT 16","13","","",""
"No worries","1987","Employed","1-pers.-HH","309","0.622119488263609","0.580039350454794","0.664199626072424"
"No worries","1987","Employed","(Married) couple without C. ","716","0.618288710927186","0.590733160644272","0.645844261210101"
"No worries","1987","Employed","Single parent ","139","0.52429293562352","0.465692237105234","0.582893634141805"
"No worries","1987","Employed","Couple + C. LE 16 ","825","0.571268328709442","0.546364383181871","0.596172274237012"
"No worries","1987","Employed","Couple + C. GT 16 ","703","0.574651970991906","0.547567661435925","0.601736280547887"
"No worries","1987","Employed","Couple + C. LE and GT 16","355","0.546598471293435","0.510559548607282","0.582637393979588"
"Big worries","1988","Not Employed","1-pers.-HH","3","","",""
"Big worries","1988","Not Employed","(Married) couple without C. ","3","","",""
"Big worries","1988","Not Employed","Single parent ","","","",""
"Big worries","1988","Not Employed","Couple + C. LE 16 ","3","","",""
"Big worries","1988","Not Employed","Couple + C. GT 16 ","5","","",""
"Big worries","1988","Not Employed","Couple + C. LE and GT 16","2","","",""
"Big worries","1988","Employed","1-pers.-HH","57","0.113900712199164","0.0852403611710681","0.14256106322726"
"Big worries","1988","Employed","(Married) couple without C. ","143","0.10364487175067","0.0861273689072594","0.121162374594081"
"Big worries","1988","Employed","Single parent ","50","0.162579111547824","0.119589933545267","0.205568289550381"
"Big worries","1988","Employed","Couple + C. LE 16 ","188","0.105132951470234","0.0892019974923482","0.12106390544812"
"Big worries","1988","Employed","Couple + C. GT 16 ","173","0.109455189756293","0.092404724772006","0.12650565474058"
"Big worries","1988","Employed","Couple + C. LE and GT 16","131","0.165271565041445","0.136011557055227","0.194531573027663"
"Some worries","1988","Not Employed","1-pers.-HH","1","","",""
"Some worries","1988","Not Employed","(Married) couple without C. ","6","","",""
"Some worries","1988","Not Employed","Single parent ","2","","",""
"Some worries","1988","Not Employed","Couple + C. LE 16 ","10","","",""
"Some worries","1988","Not Employed","Couple + C. GT 16 ","5","","",""
"Some worries","1988","Not Employed","Couple + C. LE and GT 16","4","","",""
"Some worries","1988","Employed","1-pers.-HH","137","0.269938055042489","0.229889301446782","0.309986808638196"
"Some worries","1988","Employed","(Married) couple without C. ","366","0.316469571275496","0.28973931396238","0.343199828588613"
"Some worries","1988","Employed","Single parent ","97","0.340858274226972","0.285633850069928","0.396082698384016"
"Some worries","1988","Employed","Couple + C. LE 16 ","486","0.338969065448466","0.314383283741076","0.363554847155857"
"Some worries","1988","Employed","Couple + C. GT 16 ","494","0.383119707604489","0.356570115462568","0.40966929974641"
"Some worries","1988","Employed","Couple + C. LE and GT 16","215","0.345183956346465","0.307730860384272","0.382637052308657"
"No worries","1988","Not Employed","1-pers.-HH","3","","",""
"No worries","1988","Not Employed","(Married) couple without C. ","7","","",""
"No worries","1988","Not Employed","Single parent ","5","","",""
"No worries","1988","Not Employed","Couple + C. LE 16 ","9","","",""
"No worries","1988","Not Employed","Couple + C. GT 16 ","11","","",""
"No worries","1988","Not Employed","Couple + C. LE and GT 16","5","","",""
"No worries","1988","Employed","1-pers.-HH","278","0.616161232758347","0.572288095108672","0.660034370408022"
"No worries","1988","Employed","(Married) couple without C. ","654","0.579885556973834","0.551518571529261","0.608252542418407"
"No worries","1988","Employed","Single parent ","136","0.496562614225204","0.438310108070283","0.554815120380125"
"No worries","1988","Employed","Couple + C. LE 16 ","750","0.5558979830813","0.530091310113078","0.581704656049521"
"No worries","1988","Employed","Couple + C. GT 16 ","621","0.507425102639218","0.480121983046158","0.534728222232278"
"No worries","1988","Employed","Couple + C. LE and GT 16","273","0.48954447861209","0.450164289468028","0.528924667756153"
"Big worries","1989","Not Employed","1-pers.-HH","1","","",""
"Big worries","1989","Not Employed","(Married) couple without C. ","1","","",""
"Big worries","1989","Not Employed","Single parent ","3","","",""
"Big worries","1989","Not Employed","Couple + C. LE 16 ","5","","",""
"Big worries","1989","Not Employed","Couple + C. GT 16 ","5","","",""
"Big worries","1989","Not Employed","Couple + C. LE and GT 16","","","",""
"Big worries","1989","Employed","1-pers.-HH","38","0.0676787226946848","0.0455946701726234","0.0897627752167461"
"Big worries","1989","Employed","(Married) couple without C. ","89","0.0586369636062467","0.0453217907610133","0.0719521364514802"
"Big worries","1989","Employed","Single parent ","30","0.12538759825013","0.0847420385505515","0.166033157949709"
"Big worries","1989","Employed","Couple + C. LE 16 ","117","0.062302543621925","0.0495408668628405","0.0750642203810095"
"Big worries","1989","Employed","Couple + C. GT 16 ","101","0.0715601802826664","0.0572824715224279","0.085837889042905"
"Big worries","1989","Employed","Couple + C. LE and GT 16","69","0.0999381840624949","0.0754666001283906","0.124409767996599"
"Some worries","1989","Not Employed","1-pers.-HH","4","","",""
"Some worries","1989","Not Employed","(Married) couple without C. ","3","","",""
"Some worries","1989","Not Employed","Single parent ","2","","",""
"Some worries","1989","Not Employed","Couple + C. LE 16 ","8","","",""
"Some worries","1989","Not Employed","Couple + C. GT 16 ","9","","",""
"Some worries","1989","Not Employed","Couple + C. LE and GT 16","3","","",""
"Some worries","1989","Employed","1-pers.-HH","122","0.231287480259253","0.194217023583036","0.26835793693547"
"Some worries","1989","Employed","(Married) couple without C. ","324","0.261754760853217","0.236841525923716","0.286667995782719"
"Some worries","1989","Employed","Single parent ","73","0.269226093890609","0.214784843465407","0.32366734431581"
"Some worries","1989","Employed","Couple + C. LE 16 ","413","0.296966917297506","0.272842024138377","0.321091810456634"
"Some worries","1989","Employed","Couple + C. GT 16 ","406","0.304713262270703","0.279217172610652","0.330209351930753"
"Some worries","1989","Employed","Couple + C. LE and GT 16","221","0.349863574044172","0.310949043252134","0.38877810483621"
"No worries","1989","Not Employed","1-pers.-HH","8","","",""
"No worries","1989","Not Employed","(Married) couple without C. ","6","","",""
"No worries","1989","Not Employed","Single parent ","1","","",""
"No worries","1989","Not Employed","Couple + C. LE 16 ","18","","",""
"No worries","1989","Not Employed","Couple + C. GT 16 ","17","","",""
"No worries","1989","Not Employed","Couple + C. LE and GT 16","6","","",""
"No worries","1989","Employed","1-pers.-HH","337","0.701033797046062","0.660785230046399","0.741282364045725"
"No worries","1989","Employed","(Married) couple without C. ","783","0.679608275540536","0.653162733346193","0.706053817734879"
"No worries","1989","Employed","Single parent ","152","0.605386307859261","0.545396099135425","0.665376516583097"
"No worries","1989","Employed","Couple + C. LE 16 ","848","0.640730539080569","0.615398430229464","0.666062647931675"
"No worries","1989","Employed","Couple + C. GT 16 ","745","0.623726557446631","0.596891975857645","0.650561139035616"
"No worries","1989","Employed","Couple + C. LE and GT 16","287","0.550198241893333","0.509607185144978","0.590789298641687"
"Big worries","1990","Not Employed","1-pers.-HH","","","",""
"Big worries","1990","Not Employed","(Married) couple without C. ","","","",""
"Big worries","1990","Not Employed","Single parent ","2","","",""
"Big worries","1990","Not Employed","Couple + C. LE 16 ","4","","",""
"Big worries","1990","Not Employed","Couple + C. GT 16 ","2","","",""
"Big worries","1990","Not Employed","Couple + C. LE and GT 16","4","","",""
"Big worries","1990","Employed","1-pers.-HH","45","0.0969681480585097","0.0703847374238852","0.123551558693134"
"Big worries","1990","Employed","(Married) couple without C. ","89","0.0623704829752848","0.0487051422003838","0.0760358237501857"
"Big worries","1990","Employed","Single parent ","24","","",""
"Big worries","1990","Employed","Couple + C. LE 16 ","149","0.0784708782680697","0.0642520596751143","0.0926896968610251"
"Big worries","1990","Employed","Couple + C. GT 16 ","103","0.0808821621812032","0.0654427182160861","0.0963216061463202"
"Big worries","1990","Employed","Couple + C. LE and GT 16","73","0.118235798234867","0.0904300915877905","0.146041504881943"
"Some worries","1990","Not Employed","1-pers.-HH","1","","",""
"Some worries","1990","Not Employed","(Married) couple without C. ","2","","",""
"Some worries","1990","Not Employed","Single parent ","1","","",""
"Some worries","1990","Not Employed","Couple + C. LE 16 ","11","","",""
"Some worries","1990","Not Employed","Couple + C. GT 16 ","13","","",""
"Some worries","1990","Not Employed","Couple + C. LE and GT 16","4","","",""
"Some worries","1990","Employed","1-pers.-HH","126","0.257618998583815","0.21833216899265","0.29690582817498"
"Some worries","1990","Employed","(Married) couple without C. ","330","0.249695698437434","0.225236651758869","0.274154745116"
"Some worries","1990","Employed","Single parent ","67","0.280576738760253","0.225433017503396","0.33572046001711"
"Some worries","1990","Employed","Couple + C. LE 16 ","424","0.285107590434465","0.261236104280682","0.308979076588249"
"Some worries","1990","Employed","Couple + C. GT 16 ","376","0.300398153166244","0.27443880490632","0.326357501426168"
"Some worries","1990","Employed","Couple + C. LE and GT 16","182","0.309015261837709","0.2692221957368","0.348808327938618"
"No worries","1990","Not Employed","1-pers.-HH","3","","",""
"No worries","1990","Not Employed","(Married) couple without C. ","5","","",""
"No worries","1990","Not Employed","Single parent ","3","","",""
"No worries","1990","Not Employed","Couple + C. LE 16 ","20","","",""
"No worries","1990","Not Employed","Couple + C. GT 16 ","9","","",""
"No worries","1990","Not Employed","Couple + C. LE and GT 16","8","","",""
"No worries","1990","Employed","1-pers.-HH","305","0.645412853357675","0.602436959916113","0.688388746799238"
"No worries","1990","Employed","(Married) couple without C. ","784","0.687933818587281","0.661751267439806","0.714116369734756"
"No worries","1990","Employed","Single parent ","164","0.652936347145808","0.594508754847947","0.711363939443669"
"No worries","1990","Employed","Couple + C. LE 16 ","801","0.636421531297465","0.610986853826985","0.661856208767944"
"No worries","1990","Employed","Couple + C. GT 16 ","719","0.618719684652553","0.59121612913658","0.646223240168526"
"No worries","1990","Employed","Couple + C. LE and GT 16","263","0.572748939927424","0.530149201480009","0.61534867837484"
"Big worries","1991","Not Employed","1-pers.-HH","1","","",""
"Big worries","1991","Not Employed","(Married) couple without C. ","3","","",""
"Big worries","1991","Not Employed","Single parent ","4","","",""
"Big worries","1991","Not Employed","Couple + C. LE 16 ","3","","",""
"Big worries","1991","Not Employed","Couple + C. GT 16 ","4","","",""
"Big worries","1991","Not Employed","Couple + C. LE and GT 16","2","","",""
"Big worries","1991","Employed","1-pers.-HH","27","","",""
"Big worries","1991","Employed","(Married) couple without C. ","70","0.0487624983821791","0.0367313655758589","0.0607936311884994"
"Big worries","1991","Employed","Single parent ","19","","",""
"Big worries","1991","Employed","Couple + C. LE 16 ","111","0.0611314426240897","0.0486444427869587","0.0736184424612208"
"Big worries","1991","Employed","Couple + C. GT 16 ","78","0.0592030466839861","0.0456741987590513","0.0727318946089209"
"Big worries","1991","Employed","Couple + C. LE and GT 16","49","0.0656049431746112","0.0452256034291334","0.0859842829200891"
"Some worries","1991","Not Employed","1-pers.-HH","1","","",""
"Some worries","1991","Not Employed","(Married) couple without C. ","5","","",""
"Some worries","1991","Not Employed","Single parent ","2","","",""
"Some worries","1991","Not Employed","Couple + C. LE 16 ","11","","",""
"Some worries","1991","Not Employed","Couple + C. GT 16 ","7","","",""
"Some worries","1991","Not Employed","Couple + C. LE and GT 16","5","","",""
"Some worries","1991","Employed","1-pers.-HH","116","0.211343341488387","0.175414308812076","0.247272374164698"
"Some worries","1991","Employed","(Married) couple without C. ","253","0.18849020993691","0.166642277435609","0.21033814243821"
"Some worries","1991","Employed","Single parent ","63","0.236943376768401","0.186596390457882","0.28729036307892"
"Some worries","1991","Employed","Couple + C. LE 16 ","376","0.254150410106645","0.231457279045948","0.276843541167342"
"Some worries","1991","Employed","Couple + C. GT 16 ","322","0.261801907386235","0.236601143927559","0.287002670844912"
"Some worries","1991","Employed","Couple + C. LE and GT 16","170","0.296847358894691","0.259242153732893","0.334452564056489"
"No worries","1991","Not Employed","1-pers.-HH","1","","",""
"No worries","1991","Not Employed","(Married) couple without C. ","12","","",""
"No worries","1991","Not Employed","Single parent ","4","","",""
"No worries","1991","Not Employed","Couple + C. LE 16 ","22","","",""
"No worries","1991","Not Employed","Couple + C. GT 16 ","14","","",""
"No worries","1991","Not Employed","Couple + C. LE and GT 16","9","","",""
"No worries","1991","Employed","1-pers.-HH","353","0.741795823741537","0.70328071964929","0.780310927833785"
"No worries","1991","Employed","(Married) couple without C. ","908","0.762747291680911","0.738983540794562","0.78651104256726"
"No worries","1991","Employed","Single parent ","192","0.704809371694205","0.650801143818027","0.758817599570382"
"No worries","1991","Employed","Couple + C. LE 16 ","927","0.684718147269265","0.660500676043723","0.708935618494807"
"No worries","1991","Employed","Couple + C. GT 16 ","769","0.678995045929779","0.65223234100812","0.705757750851437"
"No worries","1991","Employed","Couple + C. LE and GT 16","348","0.637547697930698","0.597980223191464","0.677115172669932"
"Big worries","1992","Not Employed","1-pers.-HH","2","","",""
"Big worries","1992","Not Employed","(Married) couple without C. ","3","","",""
"Big worries","1992","Not Employed","Single parent ","1","","",""
"Big worries","1992","Not Employed","Couple + C. LE 16 ","6","","",""
"Big worries","1992","Not Employed","Couple + C. GT 16 ","14","","",""
"Big worries","1992","Not Employed","Couple + C. LE and GT 16","4","","",""
"Big worries","1992","Employed","1-pers.-HH","66","0.0993936933222009","0.0750447005651564","0.123742686079245"
"Big worries","1992","Employed","(Married) couple without C. ","242","0.127848366608967","0.111378100458578","0.144318632759356"
"Big worries","1992","Employed","Single parent ","89","0.227029154874488","0.184228880343955","0.26982942940502"
"Big worries","1992","Employed","Couple + C. LE 16 ","443","0.145913555731547","0.131582582356515","0.160244529106578"
"Big worries","1992","Employed","Couple + C. GT 16 ","294","0.132065037053586","0.115654351161041","0.148475722946131"
"Big worries","1992","Employed","Couple + C. LE and GT 16","152","0.167146831247681","0.140390837537916","0.193902824957446"
"Some worries","1992","Not Employed","1-pers.-HH","1","","",""
"Some worries","1992","Not Employed","(Married) couple without C. ","8","","",""
"Some worries","1992","Not Employed","Single parent ","4","","",""
"Some worries","1992","Not Employed","Couple + C. LE 16 ","13","","",""
"Some worries","1992","Not Employed","Couple + C. GT 16 ","10","","",""
"Some worries","1992","Not Employed","Couple + C. LE and GT 16","4","","",""
"Some worries","1992","Employed","1-pers.-HH","170","0.28338419948686","0.246709623625471","0.320058775348248"
"Some worries","1992","Employed","(Married) couple without C. ","477","0.290019010453499","0.267637282156564","0.312400738750434"
"Some worries","1992","Employed","Single parent ","121","0.302191502453927","0.255274156954401","0.349108847953453"
"Some worries","1992","Employed","Couple + C. LE 16 ","851","0.331376264320982","0.312267678465597","0.350484850176367"
"Some worries","1992","Employed","Couple + C. GT 16 ","582","0.34711724282366","0.324042073010981","0.370192412636339"
"Some worries","1992","Employed","Couple + C. LE and GT 16","266","0.356999961610922","0.322642001254458","0.391357921967387"
"No worries","1992","Not Employed","1-pers.-HH","4","","",""
"No worries","1992","Not Employed","(Married) couple without C. ","5","","",""
"No worries","1992","Not Employed","Single parent ","5","","",""
"No worries","1992","Not Employed","Couple + C. LE 16 ","19","","",""
"No worries","1992","Not Employed","Couple + C. GT 16 ","16","","",""
"No worries","1992","Not Employed","Couple + C. LE and GT 16","4","","",""
"No worries","1992","Employed","1-pers.-HH","344","0.61722210719094","0.577664660239248","0.656779554142631"
"No worries","1992","Employed","(Married) couple without C. ","860","0.582132622937534","0.557805697246404","0.606459548628665"
"No worries","1992","Employed","Single parent ","158","0.470779342671585","0.41978156224792","0.521777123095251"
"No worries","1992","Employed","Couple + C. LE 16 ","1037","0.522710179947471","0.502433421892345","0.542986938002598"
"No worries","1992","Employed","Couple + C. GT 16 ","759","0.520817720122754","0.496602832197637","0.545032608047871"
"No worries","1992","Employed","Couple + C. LE and GT 16","329","0.475853207141397","0.440039378042532","0.511667036240262"
"Big worries","1993","Not Employed","1-pers.-HH","1","","",""
"Big worries","1993","Not Employed","(Married) couple without C. ","1","","",""
"Big worries","1993","Not Employed","Single parent ","1","","",""
"Big worries","1993","Not Employed","Couple + C. LE 16 ","5","","",""
"Big worries","1993","Not Employed","Couple + C. GT 16 ","6","","",""
"Big worries","1993","Not Employed","Couple + C. LE and GT 16","4","","",""
"Big worries","1993","Employed","1-pers.-HH","57","0.0786099904056062","0.0572528159770201","0.0999671648341924"
"Big worries","1993","Employed","(Married) couple without C. ","208","0.112435333370565","0.0969709453457099","0.127899721395419"
"Big worries","1993","Employed","Single parent ","61","0.146881971703432","0.10908805102051","0.184675892386354"
"Big worries","1993","Employed","Couple + C. LE 16 ","303","0.114119063763486","0.100808556887493","0.127429570639479"
"Big worries","1993","Employed","Couple + C. GT 16 ","177","0.0948645505454203","0.0801091657903347","0.109619935300506"
"Big worries","1993","Employed","Couple + C. LE and GT 16","126","0.1349093985194","0.110605323168681","0.15921347387012"
"Some worries","1993","Not Employed","1-pers.-HH","7","","",""
"Some worries","1993","Not Employed","(Married) couple without C. ","9","","",""
