"plh0042","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Some worries","1984","Couple + C. LE and GT 16","East Germany","","","",""
"No worries","1984","1-pers.-HH","West Germany","337","0.587690651702682","0.548237338413627","0.627143964991736"
"No worries","1984","1-pers.-HH","East Germany","","","",""
"No worries","1984","(Married) couple without C. ","West Germany","724","0.576796137603468","0.550173311707524","0.603418963499413"
"No worries","1984","(Married) couple without C. ","East Germany","","","",""
"No worries","1984","Single parent ","West Germany","124","0.432987979253797","0.378095862923388","0.487880095584206"
"No worries","1984","Single parent ","East Germany","","","",""
"No worries","1984","Couple + C. LE 16 ","West Germany","939","0.50809044161947","0.486169283622242","0.530011599616698"
"No worries","1984","Couple + C. LE 16 ","East Germany","","","",""
"No worries","1984","Couple + C. GT 16 ","West Germany","530","0.469796338060028","0.441075621468725","0.498517054651331"
"No worries","1984","Couple + C. GT 16 ","East Germany","","","",""
"No worries","1984","Couple + C. LE and GT 16","West Germany","462","0.514422805554446","0.483781173680175","0.545064437428716"
"No worries","1984","Couple + C. LE and GT 16","East Germany","","","",""
"Big worries","1985","1-pers.-HH","West Germany","60","0.0899977255114397","0.0658380712929591","0.11415737972992"
"Big worries","1985","1-pers.-HH","East Germany","","","",""
"Big worries","1985","(Married) couple without C. ","West Germany","168","0.122454970441946","0.103822086539761","0.141087854344131"
"Big worries","1985","(Married) couple without C. ","East Germany","","","",""
"Big worries","1985","Single parent ","West Germany","44","0.0974341716678026","0.0635940297935278","0.131274313542077"
"Big worries","1985","Single parent ","East Germany","","","",""
"Big worries","1985","Couple + C. LE 16 ","West Germany","255","0.121616252604687","0.106170046626734","0.137062458582639"
"Big worries","1985","Couple + C. LE 16 ","East Germany","","","",""
"Big worries","1985","Couple + C. GT 16 ","West Germany","174","0.13026698966952","0.111174784483268","0.149359194855772"
"Big worries","1985","Couple + C. GT 16 ","East Germany","","","",""
"Big worries","1985","Couple + C. LE and GT 16","West Germany","133","0.133447807798165","0.110799162538754","0.156096453057576"
"Big worries","1985","Couple + C. LE and GT 16","East Germany","","","",""
"Some worries","1985","1-pers.-HH","West Germany","146","0.259249455768288","0.222253979324671","0.296244932211905"
"Some worries","1985","1-pers.-HH","East Germany","","","",""
"Some worries","1985","(Married) couple without C. ","West Germany","332","0.274375673756832","0.24901353450986","0.299737813003804"
"Some worries","1985","(Married) couple without C. ","East Germany","","","",""
"Some worries","1985","Single parent ","West Germany","96","0.34689316374147","0.292577252684193","0.401209074798748"
"Some worries","1985","Single parent ","East Germany","","","",""
"Some worries","1985","Couple + C. LE 16 ","West Germany","535","0.286595216583482","0.2652261110035","0.307964322163464"
"Some worries","1985","Couple + C. LE 16 ","East Germany","","","",""
"Some worries","1985","Couple + C. GT 16 ","West Germany","364","0.302514005764399","0.276459285398256","0.328568726130541"
"Some worries","1985","Couple + C. GT 16 ","East Germany","","","",""
"Some worries","1985","Couple + C. LE and GT 16","West Germany","300","0.311396596190277","0.280555439477724","0.34223775290283"
"Some worries","1985","Couple + C. LE and GT 16","East Germany","","","",""
"No worries","1985","1-pers.-HH","West Germany","333","0.650752818720272","0.610506311871752","0.690999325568792"
"No worries","1985","1-pers.-HH","East Germany","","","",""
"No worries","1985","(Married) couple without C. ","West Germany","689","0.603169355801222","0.575360738258496","0.630977973343948"
"No worries","1985","(Married) couple without C. ","East Germany","","","",""
"No worries","1985","Single parent ","West Germany","155","0.555672664590727","0.498970698804074","0.61237463037738"
"No worries","1985","Single parent ","East Germany","","","",""
"No worries","1985","Couple + C. LE 16 ","West Germany","930","0.591788530811831","0.568560641871412","0.61501641975225"
"No worries","1985","Couple + C. LE 16 ","East Germany","","","",""
"No worries","1985","Couple + C. GT 16 ","West Germany","656","0.567219004566081","0.53911582844774","0.595322180684423"
"No worries","1985","Couple + C. GT 16 ","East Germany","","","",""
"No worries","1985","Couple + C. LE and GT 16","West Germany","433","0.555155596011558","0.522057685928521","0.588253506094596"
"No worries","1985","Couple + C. LE and GT 16","East Germany","","","",""
"Big worries","1986","1-pers.-HH","West Germany","56","0.106971056216699","0.0804059027805211","0.133536209652876"
"Big worries","1986","1-pers.-HH","East Germany","","","",""
"Big worries","1986","(Married) couple without C. ","West Germany","160","0.120169439793253","0.101960838503713","0.138378041082793"
"Big worries","1986","(Married) couple without C. ","East Germany","","","",""
"Big worries","1986","Single parent ","West Germany","48","0.124905102716623","0.0859009169548809","0.163909288478365"
"Big worries","1986","Single parent ","East Germany","","","",""
"Big worries","1986","Couple + C. LE 16 ","West Germany","202","0.107368676634654","0.0919017636388208","0.122835589630487"
"Big worries","1986","Couple + C. LE 16 ","East Germany","","","",""
"Big worries","1986","Couple + C. GT 16 ","West Germany","186","0.127649698583375","0.10907624764285","0.146223149523901"
"Big worries","1986","Couple + C. GT 16 ","East Germany","","","",""
"Big worries","1986","Couple + C. LE and GT 16","West Germany","149","0.158512162625523","0.13284880300706","0.184175522243986"
"Big worries","1986","Couple + C. LE and GT 16","East Germany","","","",""
"Some worries","1986","1-pers.-HH","West Germany","144","0.257513117153809","0.219930199711528","0.29509603459609"
"Some worries","1986","1-pers.-HH","East Germany","","","",""
"Some worries","1986","(Married) couple without C. ","West Germany","327","0.253450542864254","0.229091739390285","0.277809346338224"
"Some worries","1986","(Married) couple without C. ","East Germany","","","",""
"Some worries","1986","Single parent ","West Germany","90","0.353905873244532","0.297492076225502","0.410319670263562"
"Some worries","1986","Single parent ","East Germany","","","",""
"Some worries","1986","Couple + C. LE 16 ","West Germany","493","0.305455111884872","0.282443203332079","0.328467020437666"
"Some worries","1986","Couple + C. LE 16 ","East Germany","","","",""
"Some worries","1986","Couple + C. GT 16 ","West Germany","369","0.289130829723017","0.26389722535662","0.314364434089415"
"Some worries","1986","Couple + C. GT 16 ","East Germany","","","",""
"Some worries","1986","Couple + C. LE and GT 16","West Germany","254","0.288053337276449","0.256231996285835","0.319874678267064"
"Some worries","1986","Couple + C. LE and GT 16","East Germany","","","",""
"No worries","1986","1-pers.-HH","West Germany","320","0.635515826629492","0.594149310910532","0.676882342348453"
"No worries","1986","1-pers.-HH","East Germany","","","",""
"No worries","1986","(Married) couple without C. ","West Germany","738","0.626380017342493","0.599289703156628","0.653470331528358"
"No worries","1986","(Married) couple without C. ","East Germany","","","",""
"No worries","1986","Single parent ","West Germany","138","0.521189024038845","0.462254031997154","0.580124016080537"
"No worries","1986","Single parent ","East Germany","","","",""
"No worries","1986","Couple + C. LE 16 ","West Germany","844","0.587176211480474","0.562578462518647","0.6117739604423"
"No worries","1986","Couple + C. LE 16 ","East Germany","","","",""
"No worries","1986","Couple + C. GT 16 ","West Germany","685","0.583219471693607","0.555778027331838","0.610660916055377"
"No worries","1986","Couple + C. GT 16 ","East Germany","","","",""
"No worries","1986","Couple + C. LE and GT 16","West Germany","375","0.553434500098027","0.518501652362567","0.588367347833488"
"No worries","1986","Couple + C. LE and GT 16","East Germany","","","",""
"Big worries","1987","1-pers.-HH","West Germany","59","0.0976769009510122","0.0720863407485669","0.123267461153458"
"Big worries","1987","1-pers.-HH","East Germany","","","",""
"Big worries","1987","(Married) couple without C. ","West Germany","125","0.0912404700076436","0.0749889987855477","0.107491941229739"
"Big worries","1987","(Married) couple without C. ","East Germany","","","",""
"Big worries","1987","Single parent ","West Germany","32","0.0902491330754853","0.0572705607618524","0.123227705389118"
"Big worries","1987","Single parent ","East Germany","","","",""
"Big worries","1987","Couple + C. LE 16 ","West Germany","175","0.0920759484055012","0.0776400228884448","0.106511873922558"
"Big worries","1987","Couple + C. LE 16 ","East Germany","","","",""
"Big worries","1987","Couple + C. GT 16 ","West Germany","161","0.110081125708289","0.0930736020917541","0.127088649324824"
"Big worries","1987","Couple + C. GT 16 ","East Germany","","","",""
"Big worries","1987","Couple + C. LE and GT 16","West Germany","114","0.111281096854988","0.0888044212097128","0.133757772500264"
"Big worries","1987","Couple + C. LE and GT 16","East Germany","","","",""
"Some worries","1987","1-pers.-HH","West Germany","149","0.287834229196354","0.248807281445279","0.326861176947429"
"Some worries","1987","1-pers.-HH","East Germany","","","",""
"Some worries","1987","(Married) couple without C. ","West Germany","360","0.290786609066821","0.265156520778968","0.316416697354674"
"Some worries","1987","(Married) couple without C. ","East Germany","","","",""
"Some worries","1987","Single parent ","West Germany","111","0.374285945131729","0.318588046968395","0.429983843295062"
"Some worries","1987","Single parent ","East Germany","","","",""
"Some worries","1987","Couple + C. LE 16 ","West Germany","528","0.336218208423188","0.312631352514747","0.359805064331629"
"Some worries","1987","Couple + C. LE 16 ","East Germany","","","",""
"Some worries","1987","Couple + C. GT 16 ","West Germany","427","0.318586272860334","0.293268330230984","0.343904215489684"
"Some worries","1987","Couple + C. GT 16 ","East Germany","","","",""
"Some worries","1987","Couple + C. LE and GT 16","West Germany","270","0.336577351390649","0.302803797550499","0.3703509052308"
"Some worries","1987","Couple + C. LE and GT 16","East Germany","","","",""
"No worries","1987","1-pers.-HH","West Germany","309","0.614488869852634","0.572534394886692","0.656443344818576"
"No worries","1987","1-pers.-HH","East Germany","","","",""
"No worries","1987","(Married) couple without C. ","West Germany","721","0.617972920925535","0.590550472168093","0.645395369682978"
"No worries","1987","(Married) couple without C. ","East Germany","","","",""
"No worries","1987","Single parent ","West Germany","147","0.535464921792786","0.478063339773148","0.592866503812424"
"No worries","1987","Single parent ","East Germany","","","",""
"No worries","1987","Couple + C. LE 16 ","West Germany","838","0.571705843171311","0.546999745052933","0.596411941289688"
"No worries","1987","Couple + C. LE 16 ","East Germany","","","",""
"No worries","1987","Couple + C. GT 16 ","West Germany","713","0.571332601431377","0.544441154312864","0.59822404854989"
"No worries","1987","Couple + C. GT 16 ","East Germany","","","",""
"No worries","1987","Couple + C. LE and GT 16","West Germany","368","0.552141551754362","0.516600132031544","0.587682971477181"
"No worries","1987","Couple + C. LE and GT 16","East Germany","","","",""
"Big worries","1988","1-pers.-HH","West Germany","60","0.119930331338305","0.0908363351373894","0.149024327539221"
"Big worries","1988","1-pers.-HH","East Germany","","","",""
"Big worries","1988","(Married) couple without C. ","West Germany","146","0.105214553793688","0.0877004244317504","0.122728683155625"
"Big worries","1988","(Married) couple without C. ","East Germany","","","",""
"Big worries","1988","Single parent ","West Germany","50","0.160093755024742","0.117889941752829","0.202297568296656"
"Big worries","1988","Single parent ","East Germany","","","",""
"Big worries","1988","Couple + C. LE 16 ","West Germany","191","0.103906910348857","0.0881793006033914","0.119634520094322"
"Big worries","1988","Couple + C. LE 16 ","East Germany","","","",""
"Big worries","1988","Couple + C. GT 16 ","West Germany","178","0.112231547811733","0.0951319617288107","0.129331133894655"
"Big worries","1988","Couple + C. GT 16 ","East Germany","","","",""
"Big worries","1988","Couple + C. LE and GT 16","West Germany","133","0.162007576583485","0.133235876463461","0.190779276703509"
"Big worries","1988","Couple + C. LE and GT 16","East Germany","","","",""
"Some worries","1988","1-pers.-HH","West Germany","138","0.268681296792023","0.228984780769993","0.308377812814052"
"Some worries","1988","1-pers.-HH","East Germany","","","",""
"Some worries","1988","(Married) couple without C. ","West Germany","372","0.317030692529071","0.290469813940063","0.343591571118079"
"Some worries","1988","(Married) couple without C. ","East Germany","","","",""
"Some worries","1988","Single parent ","West Germany","99","0.338459041223295","0.283998679550844","0.392919402895746"
"Some worries","1988","Single parent ","East Germany","","","",""
"Some worries","1988","Couple + C. LE 16 ","West Germany","496","0.342423594870393","0.317965709989142","0.366881479751645"
"Some worries","1988","Couple + C. LE 16 ","East Germany","","","",""
"Some worries","1988","Couple + C. GT 16 ","West Germany","499","0.380673284618883","0.354369734102755","0.40697683513501"
"Some worries","1988","Couple + C. GT 16 ","East Germany","","","",""
"Some worries","1988","Couple + C. LE and GT 16","West Germany","219","0.349117961014867","0.311894645268458","0.386341276761276"
"Some worries","1988","Couple + C. LE and GT 16","East Germany","","","",""
"No worries","1988","1-pers.-HH","West Germany","281","0.611388371869672","0.567737108538688","0.655039635200656"
"No worries","1988","1-pers.-HH","East Germany","","","",""
"No worries","1988","(Married) couple without C. ","West Germany","661","0.577754753677241","0.54956149106569","0.605948016288793"
"No worries","1988","(Married) couple without C. ","East Germany","","","",""
"No worries","1988","Single parent ","West Germany","141","0.501447203751963","0.443900920741072","0.558993486762854"
"No worries","1988","Single parent ","East Germany","","","",""
"No worries","1988","Couple + C. LE 16 ","West Germany","759","0.55366949478075","0.528047229237181","0.579291760324318"
"No worries","1988","Couple + C. LE 16 ","East Germany","","","",""
"No worries","1988","Couple + C. GT 16 ","West Germany","632","0.507095167569384","0.480011682898827","0.534178652239942"
"No worries","1988","Couple + C. GT 16 ","East Germany","","","",""
"No worries","1988","Couple + C. LE and GT 16","West Germany","278","0.488874462401648","0.449840711871758","0.527908212931538"
"No worries","1988","Couple + C. LE and GT 16","East Germany","","","",""
"Big worries","1989","1-pers.-HH","West Germany","39","0.0694762247827811","0.0474091459867402","0.091543303578822"
"Big worries","1989","1-pers.-HH","East Germany","","","",""
"Big worries","1989","(Married) couple without C. ","West Germany","90","0.0602759404298774","0.0468437571917929","0.0737081236679619"
"Big worries","1989","(Married) couple without C. ","East Germany","","","",""
"Big worries","1989","Single parent ","West Germany","33","0.131939692696962","0.09088237997452","0.172997005419404"
"Big worries","1989","Single parent ","East Germany","","","",""
"Big worries","1989","Couple + C. LE 16 ","West Germany","122","0.0631176517104418","0.0504203763215462","0.0758149270993374"
"Big worries","1989","Couple + C. LE 16 ","East Germany","","","",""
"Big worries","1989","Couple + C. GT 16 ","West Germany","106","0.0735815968328068","0.0592951919553725","0.0878680017102412"
"Big worries","1989","Couple + C. GT 16 ","East Germany","","","",""
"Big worries","1989","Couple + C. LE and GT 16","West Germany","69","0.0987440930493838","0.0745906577884425","0.122897528310325"
"Big worries","1989","Couple + C. LE and GT 16","East Germany","","","",""
"Some worries","1989","1-pers.-HH","West Germany","126","0.231230464758075","0.194638678418219","0.267822251097931"
"Some worries","1989","1-pers.-HH","East Germany","","","",""
"Some worries","1989","(Married) couple without C. ","West Germany","327","0.260912861702923","0.236128941417955","0.285696781987891"
"Some worries","1989","(Married) couple without C. ","East Germany","","","",""
"Some worries","1989","Single parent ","West Germany","75","0.272918452091476","0.218875900150918","0.326961004032033"
"Some worries","1989","Single parent ","East Germany","","","",""
"Some worries","1989","Couple + C. LE 16 ","West Germany","421","0.297365991458378","0.27349871701559","0.321233265901166"
"Some worries","1989","Couple + C. LE 16 ","East Germany","","","",""
"Some worries","1989","Couple + C. GT 16 ","West Germany","415","0.304279912988969","0.27910380018367","0.329456025794269"
"Some worries","1989","Couple + C. GT 16 ","East Germany","","","",""
"Some worries","1989","Couple + C. LE and GT 16","West Germany","224","0.349592613186532","0.310984983472677","0.388200242900387"
"Some worries","1989","Couple + C. LE and GT 16","East Germany","","","",""
"No worries","1989","1-pers.-HH","West Germany","345","0.699293310459144","0.659495036740781","0.739091584177507"
"No worries","1989","1-pers.-HH","East Germany","","","",""
"No worries","1989","(Married) couple without C. ","West Germany","789","0.6788111978672","0.652458254182915","0.705164141551485"
"No worries","1989","(Married) couple without C. ","East Germany","","","",""
"No worries","1989","Single parent ","West Germany","153","0.595141855211562","0.535590791282579","0.654692919140545"
"No worries","1989","Single parent ","East Germany","","","",""
"No worries","1989","Couple + C. LE 16 ","West Germany","866","0.63951635683118","0.614445960211458","0.664586753450902"
"No worries","1989","Couple + C. LE 16 ","East Germany","","","",""
"No worries","1989","Couple + C. GT 16 ","West Germany","762","0.622138490178224","0.595608039587646","0.648668940768802"
"No worries","1989","Couple + C. GT 16 ","East Germany","","","",""
"No worries","1989","Couple + C. LE and GT 16","West Germany","293","0.551663293764084","0.511397295033744","0.591929292494425"
"No worries","1989","Couple + C. LE and GT 16","East Germany","","","",""
"Big worries","1990","1-pers.-HH","West Germany","45","0.0962172229402704","0.069836547443462","0.122597898437079"
"Big worries","1990","1-pers.-HH","East Germany","48","0.318964265630343","0.239754589788842","0.398173941471845"
"Big worries","1990","(Married) couple without C. ","West Germany","89","0.0620416764999787","0.0484495020729843","0.0756338509269732"
"Big worries","1990","(Married) couple without C. ","East Germany","265","0.409728164094187","0.371203854510249","0.448252473678125"
"Big worries","1990","Single parent ","West Germany","26","","",""
"Big worries","1990","Single parent ","East Germany","66","0.405873859423516","0.329061140867831","0.482686577979202"
"Big worries","1990","Couple + C. LE 16 ","West Germany","153","0.0785513711573523","0.064503676988599","0.0925990653261055"
"Big worries","1990","Couple + C. LE 16 ","East Germany","496","0.373957332675254","0.34794384433601","0.399970821014499"
"Big worries","1990","Couple + C. GT 16 ","West Germany","105","0.0802157856608799","0.064986294797161","0.0954452765245988"
"Big worries","1990","Couple + C. GT 16 ","East Germany","248","0.378207108333511","0.340955475244098","0.415458741422923"
"Big worries","1990","Couple + C. LE and GT 16","West Germany","77","0.123134262569869","0.0952644871032203","0.151004038036518"
"Big worries","1990","Couple + C. LE and GT 16","East Germany","87","0.325874062334132","0.269759431522053","0.381988693146211"
"Some worries","1990","1-pers.-HH","West Germany","127","0.25879519396723","0.219614268578368","0.297976119356092"
"Some worries","1990","1-pers.-HH","East Germany","57","0.466990792776512","0.382200958753877","0.551780626799146"
"Some worries","1990","(Married) couple without C. ","West Germany","332","0.25000476775831","0.225606510701498","0.274403024815122"
"Some worries","1990","(Married) couple without C. ","East Germany","249","0.399901169665562","0.361526146402966","0.438276192928158"
"Some worries","1990","Single parent ","West Germany","68","0.277004809696508","0.222712390159792","0.331297229233224"
"Some worries","1990","Single parent ","East Germany","72","0.461007696794735","0.383034806180771","0.538980587408698"
"Some worries","1990","Couple + C. LE 16 ","West Germany","435","0.286035577474263","0.262439440569323","0.309631714379203"
"Some worries","1990","Couple + C. LE 16 ","East Germany","579","0.43494052867028","0.408287435406757","0.461593621933802"
"Some worries","1990","Couple + C. GT 16 ","West Germany","389","0.304520524274093","0.278717956259432","0.330323092288755"
"Some worries","1990","Couple + C. GT 16 ","East Germany","289","0.443401563021686","0.405239908301506","0.481563217741865"
"Some worries","1990","Couple + C. LE and GT 16","West Germany","186","0.306153828683779","0.267062637170453","0.345245020197106"
"Some worries","1990","Couple + C. LE and GT 16","East Germany","137","0.507406096034431","0.447550735541677","0.567261456527186"
"No worries","1990","1-pers.-HH","West Germany","308","0.644987583092499","0.602179584774491","0.687795581410508"
"No worries","1990","1-pers.-HH","East Germany","28","","",""
"No worries","1990","(Married) couple without C. ","West Germany","789","0.687953555741711","0.661847300199891","0.714059811283532"
"No worries","1990","(Married) couple without C. ","East Germany","112","0.190370666240251","0.159616492982455","0.221124839498047"
"No worries","1990","Single parent ","West Germany","167","0.650177067754458","0.592318483988484","0.708035651520433"
"No worries","1990","Single parent ","East Germany","19","","",""
"No worries","1990","Couple + C. LE 16 ","West Germany","821","0.635413051368385","0.610281388864743","0.660544713872027"
"No worries","1990","Couple + C. LE 16 ","East Germany","254","0.191102138654466","0.169964074200651","0.212240203108281"
"No worries","1990","Couple + C. GT 16 ","West Germany","728","0.615263690065027","0.58798492417595","0.642542455954104"
"No worries","1990","Couple + C. GT 16 ","East Germany","114","0.178391328644803","0.148982550989592","0.207800106300014"
"No worries","1990","Couple + C. LE and GT 16","West Germany","271","0.570711908746352","0.528730176886645","0.612693640606058"
"No worries","1990","Couple + C. LE and GT 16","East Germany","44","0.166719841631436","0.122095701684811","0.211343981578062"
"Big worries","1991","1-pers.-HH","West Germany","28","","",""
"Big worries","1991","1-pers.-HH","East Germany","38","0.470139441946178","0.362111698379378","0.578167185512978"
"Big worries","1991","(Married) couple without C. ","West Germany","76","0.0532804312147894","0.0408990499663001","0.0656618124632788"
"Big worries","1991","(Married) couple without C. ","East Germany","233","0.557856264054214","0.510639467232364","0.605073060876064"
"Big worries","1991","Single parent ","West Germany","23","","",""
"Big worries","1991","Single parent ","East Germany","70","0.563839179333054","0.47724997094833","0.650428387717777"
"Big worries","1991","Couple + C. LE 16 ","West Germany","115","0.0620086797533049","0.049616655733832","0.0744007037727778"
"Big worries","1991","Couple + C. LE 16 ","East Germany","459","0.40092550784473","0.372438940679652","0.429412075009809"
"Big worries","1991","Couple + C. GT 16 ","West Germany","83","0.0609072861561043","0.0473531650659148","0.0744614072462939"
"Big worries","1991","Couple + C. GT 16 ","East Germany","272","0.488017473762229","0.446946290647206","0.529088656877251"
"Big worries","1991","Couple + C. LE and GT 16","West Germany","51","0.0657025842356196","0.0455909383639941","0.0858142301072451"
"Big worries","1991","Couple + C. LE and GT 16","East Germany","91","0.385093150588981","0.323909904247438","0.446276396930525"
"Some worries","1991","1-pers.-HH","West Germany","117","0.21276811216081","0.177037748896521","0.248498475425099"
"Some worries","1991","1-pers.-HH","East Germany","30","0.345530681254572","0.242603727632199","0.448457634876944"
"Some worries","1991","(Married) couple without C. ","West Germany","262","0.188779343258882","0.167205809435384","0.21035287708238"
"Some worries","1991","(Married) couple without C. ","East Germany","123","0.27869611893792","0.236069761640605","0.321322476235236"
"Some worries","1991","Single parent ","West Germany","65","0.23576050610699","0.186393227508001","0.28512778470598"
"Some worries","1991","Single parent ","East Germany","36","0.304190989220703","0.223860388374757","0.384521590066648"
"Some worries","1991","Couple + C. LE 16 ","West Germany","388","0.254082291218761","0.231713153062705","0.276451429374818"
"Some worries","1991","Couple + C. LE 16 ","East Germany","439","0.385631965783555","0.35733963823762","0.41392429332949"
"Some worries","1991","Couple + C. GT 16 ","West Germany","330","0.26283315311314","0.237886891566309","0.287779414659971"
"Some worries","1991","Couple + C. GT 16 ","East Germany","223","0.37780027596457","0.337963149867305","0.417637402061835"
"Some worries","1991","Couple + C. LE and GT 16","West Germany","175","0.297962034630638","0.260836340810088","0.335087728451187"
"Some worries","1991","Couple + C. LE and GT 16","East Germany","97","0.388075102550195","0.326804534531008","0.449345670569381"
"No worries","1991","1-pers.-HH","West Germany","359","0.737750668254935","0.699349465794706","0.776151870715164"
"No worries","1991","1-pers.-HH","East Germany","14","","",""
"No worries","1991","(Married) couple without C. ","West Germany","926","0.757940225526329","0.73432710713852","0.781553343914138"
"No worries","1991","(Married) couple without C. ","East Germany","69","0.163447617007865","0.128292423491788","0.198602810523943"
"No worries","1991","Single parent ","West Germany","196","0.694603008471293","0.64103695774517","0.748169059197415"
"No worries","1991","Single parent ","East Germany","20","","",""
"No worries","1991","Couple + C. LE 16 ","West Germany","952","0.683909029027934","0.660018717755251","0.707799340300616"
"No worries","1991","Couple + C. LE 16 ","East Germany","239","0.213442526371714","0.189626266196995","0.237258786546434"
"No worries","1991","Couple + C. GT 16 ","West Germany","783","0.676259560730755","0.649741748808071","0.70277737265344"
"No worries","1991","Couple + C. GT 16 ","East Germany","74","0.134182250273201","0.106176143794367","0.162188356752035"
"No worries","1991","Couple + C. LE and GT 16","West Germany","357","0.636335381133743","0.597286609703544","0.675384152563941"
"No worries","1991","Couple + C. LE and GT 16","East Germany","55","0.226831746860824","0.174177442494406","0.279486051227241"
"Big worries","1992","1-pers.-HH","West Germany","31","0.0524764676361821","0.0330282546901163","0.071924680582248"
"Big worries","1992","1-pers.-HH","East Germany","37","0.445239378303149","0.337669479081242","0.552809277525056"
"Big worries","1992","(Married) couple without C. ","West Germany","113","0.0805479927106117","0.0654916974876326","0.0956042879335908"
"Big worries","1992","(Married) couple without C. ","East Germany","132","0.394736825418242","0.342780960352565","0.446692690483919"
"Big worries","1992","Single parent ","West Germany","44","0.184067905524524","0.13775649651376","0.230379314535288"
"Big worries","1992","Single parent ","East Germany","46","0.39680427795525","0.304959992170869","0.48864856373963"
"Big worries","1992","Couple + C. LE 16 ","West Germany","152","0.0874000224756092","0.0727622136338292","0.102037831317389"
"Big worries","1992","Couple + C. LE 16 ","East Germany","297","0.312120860343149","0.282483961196181","0.341757759490116"
"Big worries","1992","Couple + C. GT 16 ","West Germany","119","0.0759077021207828","0.0607961983119622","0.0910192059296033"
"Big worries","1992","Couple + C. GT 16 ","East Germany","189","0.394451916184733","0.351397585344688","0.437506247024779"
"Big worries","1992","Couple + C. LE and GT 16","West Germany","80","0.120742890364507","0.0932103882365663","0.148275392492448"
"Big worries","1992","Couple + C. LE and GT 16","East Germany","76","0.336631910068272","0.274329207885791","0.398934612250752"
"Some worries","1992","1-pers.-HH","West Germany","145","0.27706243064738","0.238028559944108","0.316096301350651"
"Some worries","1992","1-pers.-HH","East Germany","26","","",""
"Some worries","1992","(Married) couple without C. ","West Germany","347","0.270992874775671","0.246402165764681","0.295583583786661"
"Some worries","1992","(Married) couple without C. ","East Germany","138","0.393646857696134","0.341716077990192","0.445577637402076"
"Some worries","1992","Single parent ","West Germany","78","0.273608251317024","0.220333430540392","0.326883072093657"
"Some worries","1992","Single parent ","East Germany","47","0.442361103887858","0.34912162490774","0.535600582867977"
"Some worries","1992","Couple + C. LE 16 ","West Germany","470","0.301061051808058","0.277285698432298","0.324836405183819"
"Some worries","1992","Couple + C. LE 16 ","East Germany","394","0.417419279900744","0.385877979029333","0.448960580772156"
"Some worries","1992","Couple + C. GT 16 ","West Germany","386","0.328637834528192","0.301837247977313","0.355438421079071"
"Some worries","1992","Couple + C. GT 16 ","East Germany","206","0.412399020237147","0.369033400266864","0.455764640207429"
"Some worries","1992","Couple + C. LE and GT 16","West Germany","179","0.341297760326087","0.301232474770896","0.381363045881279"
"Some worries","1992","Couple + C. LE and GT 16","East Germany","91","0.412220724854723","0.347323817668737","0.477117632040709"
"No worries","1992","1-pers.-HH","West Germany","329","0.670461101716438","0.62946500227876","0.711457201154116"
"No worries","1992","1-pers.-HH","East Germany","19","","",""
"No worries","1992","(Married) couple without C. ","West Germany","795","0.648459132513717","0.622043838821883","0.674874426205552"
"No worries","1992","(Married) couple without C. ","East Germany","70","0.211616316885624","0.16820009562942","0.255032538141828"
"No worries","1992","Single parent ","West Germany","147","0.542323843158452","0.482787734643221","0.601859951673683"
"No worries","1992","Single parent ","East Germany","16","","",""
