"plh0042","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Some worries","1984","lower secondary degree","(Married) couple without C. ","198","0.311859418531099","0.275599039619046","0.348119797443153"
"Some worries","1984","lower secondary degree","Single parent ","67","0.367295643023549","0.296277426984215","0.438313859062884"
"Some worries","1984","lower secondary degree","Couple + C. LE 16 ","283","0.351351401839614","0.318596326786479","0.384106476892749"
"Some worries","1984","lower secondary degree","Couple + C. GT 16 ","209","0.33213342515943","0.294665909983937","0.369600940334922"
"Some worries","1984","lower secondary degree","Couple + C. LE and GT 16","173","0.32144910936055","0.281499203050357","0.361399015670744"
"Some worries","1984","secondary school degree","1-pers.-HH","40","0.315887395897466","0.232364690129816","0.399410101665116"
"Some worries","1984","secondary school degree","(Married) couple without C. ","71","0.272027398875675","0.218245756789298","0.325809040962053"
"Some worries","1984","secondary school degree","Single parent ","20","","",""
"Some worries","1984","secondary school degree","Couple + C. LE 16 ","82","0.276968475782473","0.225902589942108","0.328034361622838"
"Some worries","1984","secondary school degree","Couple + C. GT 16 ","83","0.362345989135478","0.30062620370137","0.424065774569586"
"Some worries","1984","secondary school degree","Couple + C. LE and GT 16","42","0.253076390457633","0.184184788274457","0.321967992640808"
"Some worries","1984","college entrance qualification","1-pers.-HH","21","","",""
"Some worries","1984","college entrance qualification","(Married) couple without C. ","43","0.225037523309325","0.164860592478247","0.285214454140402"
"Some worries","1984","college entrance qualification","Single parent ","7","","",""
"Some worries","1984","college entrance qualification","Couple + C. LE 16 ","47","0.211891012922495","0.156356133655434","0.267425892189557"
"Some worries","1984","college entrance qualification","Couple + C. GT 16 ","28","","",""
"Some worries","1984","college entrance qualification","Couple + C. LE and GT 16","13","","",""
"Some worries","1984","Other degree","1-pers.-HH","31","0.319387384656658","0.226121814212197","0.412652955101119"
"Some worries","1984","Other degree","(Married) couple without C. ","45","0.293968025630241","0.222477576675969","0.365458474584513"
"Some worries","1984","Other degree","Single parent ","11","","",""
"Some worries","1984","Other degree","Couple + C. LE 16 ","147","0.336729528878919","0.292771061852565","0.380687995905274"
"Some worries","1984","Other degree","Couple + C. GT 16 ","44","0.437201879894605","0.349181040650555","0.525222719138655"
"Some worries","1984","Other degree","Couple + C. LE and GT 16","50","0.341536738738429","0.266394027045287","0.416679450431572"
"Some worries","1984","no degree/no degree yet","1-pers.-HH","13","","",""
"Some worries","1984","no degree/no degree yet","(Married) couple without C. ","30","0.354977113205008","0.253252425066246","0.45670180134377"
"Some worries","1984","no degree/no degree yet","Single parent ","13","","",""
"Some worries","1984","no degree/no degree yet","Couple + C. LE 16 ","71","0.30499314614635","0.243017688241037","0.366968604051663"
"Some worries","1984","no degree/no degree yet","Couple + C. GT 16 ","37","0.472556846869842","0.36998167474873","0.575132018990953"
"Some worries","1984","no degree/no degree yet","Couple + C. LE and GT 16","37","0.331183291284535","0.249006234154351","0.413360348414718"
"No worries","1984","lower secondary degree","1-pers.-HH","115","0.575932687056604","0.507781147780051","0.644084226333158"
"No worries","1984","lower secondary degree","(Married) couple without C. ","319","0.523448567427608","0.484354917640509","0.562542217214707"
"No worries","1984","lower secondary degree","Single parent ","74","0.451006256983168","0.377700777504718","0.524311736461618"
"No worries","1984","lower secondary degree","Couple + C. LE 16 ","367","0.438977359184839","0.404927582614678","0.473027135755"
"No worries","1984","lower secondary degree","Couple + C. GT 16 ","270","0.449916030553123","0.410339841346852","0.489492219759393"
"No worries","1984","lower secondary degree","Couple + C. LE and GT 16","237","0.483510643275254","0.440763987225527","0.526257299324981"
"No worries","1984","secondary school degree","1-pers.-HH","68","0.587721525565839","0.499280099009403","0.676162952122276"
"No worries","1984","secondary school degree","(Married) couple without C. ","169","0.634528698761557","0.576328764888501","0.692728632634613"
"No worries","1984","secondary school degree","Single parent ","23","","",""
"No worries","1984","secondary school degree","Couple + C. LE 16 ","190","0.639748740060387","0.58496589828628","0.694531581834494"
"No worries","1984","secondary school degree","Couple + C. GT 16 ","116","0.47883624989313","0.414693032348424","0.542979467437835"
"No worries","1984","secondary school degree","Couple + C. LE and GT 16","90","0.618782927141517","0.541824229773201","0.695741624509834"
"No worries","1984","college entrance qualification","1-pers.-HH","83","0.700823375665172","0.618205275165848","0.783441476164495"
"No worries","1984","college entrance qualification","(Married) couple without C. ","134","0.733413468295794","0.669696402282472","0.797130534309116"
"No worries","1984","college entrance qualification","Single parent ","11","","",""
"No worries","1984","college entrance qualification","Couple + C. LE 16 ","145","0.705955263193323","0.644038004699792","0.767872521686854"
"No worries","1984","college entrance qualification","Couple + C. GT 16 ","58","0.609687679166207","0.514076663712572","0.705298694619841"
"No worries","1984","college entrance qualification","Couple + C. LE and GT 16","42","0.693026140532249","0.575333965074538","0.810718315989959"
"No worries","1984","Other degree","1-pers.-HH","40","0.395226365686828","0.297427942287009","0.493024789086648"
"No worries","1984","Other degree","(Married) couple without C. ","68","0.463964804637465","0.385707486012203","0.542222123262727"
"No worries","1984","Other degree","Single parent ","10","","",""
"No worries","1984","Other degree","Couple + C. LE 16 ","156","0.33665436551817","0.292698314488861","0.38061041654748"
"No worries","1984","Other degree","Couple + C. GT 16 ","52","0.363597976785237","0.278239888381279","0.448956065189195"
"No worries","1984","Other degree","Couple + C. LE and GT 16","49","0.283282581720388","0.211884541510085","0.354680621930691"
"No worries","1984","no degree/no degree yet","1-pers.-HH","31","0.442661090352067","0.31591999921421","0.569402181489924"
"No worries","1984","no degree/no degree yet","(Married) couple without C. ","33","0.339644437446571","0.238965226878136","0.440323648015006"
"No worries","1984","no degree/no degree yet","Single parent ","5","","",""
"No worries","1984","no degree/no degree yet","Couple + C. LE 16 ","75","0.346474898072594","0.282420760951526","0.410529035193663"
"No worries","1984","no degree/no degree yet","Couple + C. GT 16 ","29","","",""
"No worries","1984","no degree/no degree yet","Couple + C. LE and GT 16","42","0.307979300420686","0.227370376223229","0.388588224618143"
"Big worries","1985","lower secondary degree","1-pers.-HH","21","","",""
"Big worries","1985","lower secondary degree","(Married) couple without C. ","83","0.143309508536981","0.114569988328668","0.172049028745294"
"Big worries","1985","lower secondary degree","Single parent ","20","","",""
"Big worries","1985","lower secondary degree","Couple + C. LE 16 ","100","0.145465570965716","0.11929117955968","0.171639962371752"
"Big worries","1985","lower secondary degree","Couple + C. GT 16 ","102","0.147904190069493","0.119960310565932","0.175848069573055"
"Big worries","1985","lower secondary degree","Couple + C. LE and GT 16","60","0.119629571769885","0.0888483289675959","0.150410814572174"
"Big worries","1985","secondary school degree","1-pers.-HH","6","","",""
"Big worries","1985","secondary school degree","(Married) couple without C. ","16","","",""
"Big worries","1985","secondary school degree","Single parent ","8","","",""
"Big worries","1985","secondary school degree","Couple + C. LE 16 ","14","","",""
"Big worries","1985","secondary school degree","Couple + C. GT 16 ","20","","",""
"Big worries","1985","secondary school degree","Couple + C. LE and GT 16","19","","",""
"Big worries","1985","college entrance qualification","1-pers.-HH","6","","",""
"Big worries","1985","college entrance qualification","(Married) couple without C. ","12","","",""
"Big worries","1985","college entrance qualification","Single parent ","","","",""
"Big worries","1985","college entrance qualification","Couple + C. LE 16 ","14","","",""
"Big worries","1985","college entrance qualification","Couple + C. GT 16 ","15","","",""
"Big worries","1985","college entrance qualification","Couple + C. LE and GT 16","6","","",""
"Big worries","1985","Other degree","1-pers.-HH","24","","",""
"Big worries","1985","Other degree","(Married) couple without C. ","36","0.291858389253396","0.213709544431497","0.370007234075296"
"Big worries","1985","Other degree","Single parent ","11","","",""
"Big worries","1985","Other degree","Couple + C. LE 16 ","88","0.261870933647042","0.216391958570317","0.307349908723767"
"Big worries","1985","Other degree","Couple + C. GT 16 ","23","","",""
"Big worries","1985","Other degree","Couple + C. LE and GT 16","29","","",""
"Big worries","1985","no degree/no degree yet","1-pers.-HH","2","","",""
"Big worries","1985","no degree/no degree yet","(Married) couple without C. ","20","","",""
"Big worries","1985","no degree/no degree yet","Single parent ","3","","",""
"Big worries","1985","no degree/no degree yet","Couple + C. LE 16 ","35","0.189597865230082","0.131687171587609","0.247508558872555"
"Big worries","1985","no degree/no degree yet","Couple + C. GT 16 ","13","","",""
"Big worries","1985","no degree/no degree yet","Couple + C. LE and GT 16","15","","",""
"Some worries","1985","lower secondary degree","1-pers.-HH","53","0.300258885642988","0.232347014419043","0.368170756866933"
"Some worries","1985","lower secondary degree","(Married) couple without C. ","180","0.311865775630425","0.27386867362856","0.349862877632291"
"Some worries","1985","lower secondary degree","Single parent ","54","0.357222524262871","0.283433744903247","0.431011303622495"
"Some worries","1985","lower secondary degree","Couple + C. LE 16 ","215","0.307377987087058","0.273123597864963","0.341632376309154"
"Some worries","1985","lower secondary degree","Couple + C. GT 16 ","187","0.303393700738743","0.267206980350278","0.339580421127208"
"Some worries","1985","lower secondary degree","Couple + C. LE and GT 16","148","0.31971117091869","0.275476812884383","0.363945528952997"
"Some worries","1985","secondary school degree","1-pers.-HH","26","","",""
"Some worries","1985","secondary school degree","(Married) couple without C. ","53","0.229308159369225","0.176233195836374","0.282383122902076"
"Some worries","1985","secondary school degree","Single parent ","22","","",""
"Some worries","1985","secondary school degree","Couple + C. LE 16 ","69","0.25959831750951","0.207011474947243","0.312185160071776"
"Some worries","1985","secondary school degree","Couple + C. GT 16 ","84","0.33229489178631","0.274137890846866","0.390451892725754"
"Some worries","1985","secondary school degree","Couple + C. LE and GT 16","40","0.307447802787296","0.226877541691319","0.388018063883274"
"Some worries","1985","college entrance qualification","1-pers.-HH","26","","",""
"Some worries","1985","college entrance qualification","(Married) couple without C. ","35","0.192750679801355","0.133454674902549","0.252046684700161"
"Some worries","1985","college entrance qualification","Single parent ","4","","",""
"Some worries","1985","college entrance qualification","Couple + C. LE 16 ","36","0.189431046921221","0.134432483261416","0.244429610581025"
"Some worries","1985","college entrance qualification","Couple + C. GT 16 ","27","","",""
"Some worries","1985","college entrance qualification","Couple + C. LE and GT 16","5","","",""
"Some worries","1985","Other degree","1-pers.-HH","25","","",""
"Some worries","1985","Other degree","(Married) couple without C. ","42","0.357710307656317","0.275314025055885","0.440106590256749"
"Some worries","1985","Other degree","Single parent ","3","","",""
"Some worries","1985","Other degree","Couple + C. LE 16 ","136","0.368288762213589","0.318394063817664","0.418183460609513"
"Some worries","1985","Other degree","Couple + C. GT 16 ","35","0.429081341519551","0.334859390756377","0.523303292282724"
"Some worries","1985","Other degree","Couple + C. LE and GT 16","58","0.428727592702846","0.349529485338285","0.507925700067407"
"Some worries","1985","no degree/no degree yet","1-pers.-HH","15","","",""
"Some worries","1985","no degree/no degree yet","(Married) couple without C. ","22","","",""
"Some worries","1985","no degree/no degree yet","Single parent ","11","","",""
"Some worries","1985","no degree/no degree yet","Couple + C. LE 16 ","65","0.389917094112586","0.317860733535283","0.461973454689889"
"Some worries","1985","no degree/no degree yet","Couple + C. GT 16 ","28","","",""
"Some worries","1985","no degree/no degree yet","Couple + C. LE and GT 16","45","0.401619939439211","0.306484091145097","0.496755787733325"
"No worries","1985","lower secondary degree","1-pers.-HH","101","0.589770874905587","0.516894967913475","0.662646781897699"
"No worries","1985","lower secondary degree","(Married) couple without C. ","308","0.544824715832594","0.50397888132531","0.585670550339878"
"No worries","1985","lower secondary degree","Single parent ","88","0.556372688647384","0.479868956392785","0.632876420901983"
"No worries","1985","lower secondary degree","Couple + C. LE 16 ","382","0.547156441947225","0.510202433191675","0.584110450702776"
"No worries","1985","lower secondary degree","Couple + C. GT 16 ","331","0.548702109191763","0.509532231724118","0.587871986659409"
"No worries","1985","lower secondary degree","Couple + C. LE and GT 16","219","0.560659257311425","0.513584900795677","0.607733613827173"
"No worries","1985","secondary school degree","1-pers.-HH","82","0.716847291931308","0.63414465641534","0.799549927447277"
"No worries","1985","secondary school degree","(Married) couple without C. ","172","0.701782269676964","0.644024888162394","0.759539651191533"
"No worries","1985","secondary school degree","Single parent ","31","0.48890513877071","0.363462196534654","0.614348081006765"
"No worries","1985","secondary school degree","Couple + C. LE 16 ","184","0.693571065195453","0.638273904884839","0.748868225506067"
"No worries","1985","secondary school degree","Couple + C. GT 16 ","148","0.581243216234511","0.520330537738961","0.642155894730061"
"No worries","1985","secondary school degree","Couple + C. LE and GT 16","67","0.535018307396572","0.447928953814147","0.622107660978996"
"No worries","1985","college entrance qualification","1-pers.-HH","94","0.75114839278191","0.675657264797434","0.826639520766386"
"No worries","1985","college entrance qualification","(Married) couple without C. ","123","0.737756999333749","0.671637089545203","0.803876909122294"
"No worries","1985","college entrance qualification","Single parent ","17","","",""
"No worries","1985","college entrance qualification","Couple + C. LE 16 ","145","0.74277915346591","0.681429273098099","0.804129033833721"
"No worries","1985","college entrance qualification","Couple + C. GT 16 ","86","0.676419092802411","0.595371059808986","0.757467125795835"
"No worries","1985","college entrance qualification","Couple + C. LE and GT 16","35","0.76648594021301","0.64422779892941","0.88874408149661"
"No worries","1985","Other degree","1-pers.-HH","28","","",""
"No worries","1985","Other degree","(Married) couple without C. ","52","0.350431303090287","0.268416847655759","0.432445758524814"
"No worries","1985","Other degree","Single parent ","13","","",""
"No worries","1985","Other degree","Couple + C. LE 16 ","135","0.369840304139369","0.319902056696073","0.419778551582666"
"No worries","1985","Other degree","Couple + C. GT 16 ","48","0.391610399974922","0.298689553470974","0.48453124647887"
"No worries","1985","Other degree","Couple + C. LE and GT 16","63","0.415894024382982","0.337018978239131","0.494769070526832"
"No worries","1985","no degree/no degree yet","1-pers.-HH","27","","",""
"No worries","1985","no degree/no degree yet","(Married) couple without C. ","24","","",""
"No worries","1985","no degree/no degree yet","Single parent ","4","","",""
"No worries","1985","no degree/no degree yet","Couple + C. LE 16 ","76","0.420485040657332","0.3475561919589","0.493413889355764"
"No worries","1985","no degree/no degree yet","Couple + C. GT 16 ","35","0.341170311509949","0.234581040603404","0.447759582416494"
"No worries","1985","no degree/no degree yet","Couple + C. LE and GT 16","42","0.385504765276111","0.291050376887031","0.479959153665191"
"Big worries","1986","lower secondary degree","1-pers.-HH","29","","",""
"Big worries","1986","lower secondary degree","(Married) couple without C. ","90","0.143578119207646","0.115307041919441","0.171849196495852"
"Big worries","1986","lower secondary degree","Single parent ","21","","",""
"Big worries","1986","lower secondary degree","Couple + C. LE 16 ","67","0.114282645656231","0.0887829369704407","0.139782354342021"
"Big worries","1986","lower secondary degree","Couple + C. GT 16 ","88","0.131691787245551","0.105159658476487","0.158223916014616"
"Big worries","1986","lower secondary degree","Couple + C. LE and GT 16","55","0.140454114091204","0.104512081627513","0.176396146554895"
"Big worries","1986","secondary school degree","1-pers.-HH","6","","",""
"Big worries","1986","secondary school degree","(Married) couple without C. ","19","","",""
"Big worries","1986","secondary school degree","Single parent ","4","","",""
"Big worries","1986","secondary school degree","Couple + C. LE 16 ","13","","",""
"Big worries","1986","secondary school degree","Couple + C. GT 16 ","33","0.122658998100224","0.0816655493172747","0.163652446883174"
"Big worries","1986","secondary school degree","Couple + C. LE and GT 16","19","","",""
"Big worries","1986","college entrance qualification","1-pers.-HH","6","","",""
"Big worries","1986","college entrance qualification","(Married) couple without C. ","16","","",""
"Big worries","1986","college entrance qualification","Single parent ","4","","",""
"Big worries","1986","college entrance qualification","Couple + C. LE 16 ","12","","",""
"Big worries","1986","college entrance qualification","Couple + C. GT 16 ","11","","",""
"Big worries","1986","college entrance qualification","Couple + C. LE and GT 16","5","","",""
"Big worries","1986","Other degree","1-pers.-HH","9","","",""
"Big worries","1986","Other degree","(Married) couple without C. ","20","","",""
"Big worries","1986","Other degree","Single parent ","7","","",""
"Big worries","1986","Other degree","Couple + C. LE 16 ","80","0.271806956928317","0.22416613622385","0.319447777632785"
"Big worries","1986","Other degree","Couple + C. GT 16 ","31","0.175114224643841","0.110763519250461","0.239464930037221"
"Big worries","1986","Other degree","Couple + C. LE and GT 16","39","0.239954742335008","0.169714125890432","0.310195358779584"
"Big worries","1986","no degree/no degree yet","1-pers.-HH","6","","",""
"Big worries","1986","no degree/no degree yet","(Married) couple without C. ","10","","",""
"Big worries","1986","no degree/no degree yet","Single parent ","10","","",""
"Big worries","1986","no degree/no degree yet","Couple + C. LE 16 ","29","","",""
"Big worries","1986","no degree/no degree yet","Couple + C. GT 16 ","19","","",""
"Big worries","1986","no degree/no degree yet","Couple + C. LE and GT 16","23","","",""
"Some worries","1986","lower secondary degree","1-pers.-HH","42","0.245975188130162","0.182885258251081","0.309065118009243"
"Some worries","1986","lower secondary degree","(Married) couple without C. ","163","0.270508016445761","0.234693863629026","0.306322169262496"
"Some worries","1986","lower secondary degree","Single parent ","63","0.464387948918513","0.385102783333056","0.543673114503971"
"Some worries","1986","lower secondary degree","Couple + C. LE 16 ","207","0.346701217513498","0.308556789507656","0.384845645519341"
"Some worries","1986","lower secondary degree","Couple + C. GT 16 ","183","0.28756679359851","0.252052985753657","0.323080601443362"
"Some worries","1986","lower secondary degree","Couple + C. LE and GT 16","117","0.30623258609413","0.258552885856028","0.353912286332233"
"Some worries","1986","secondary school degree","1-pers.-HH","25","","",""
"Some worries","1986","secondary school degree","(Married) couple without C. ","66","0.248776656392176","0.19730681899483","0.300246493789523"
"Some worries","1986","secondary school degree","Single parent ","9","","",""
"Some worries","1986","secondary school degree","Couple + C. LE 16 ","51","0.2242374664192","0.170912247225982","0.277562685612418"
"Some worries","1986","secondary school degree","Couple + C. GT 16 ","69","0.279761520118298","0.223668000968342","0.335855039268254"
"Some worries","1986","secondary school degree","Couple + C. LE and GT 16","31","0.214342431159244","0.142403528306181","0.286281334012308"
"Some worries","1986","college entrance qualification","1-pers.-HH","33","0.27273236307555","0.194343797537896","0.351120928613205"
"Some worries","1986","college entrance qualification","(Married) couple without C. ","35","0.176688525106959","0.119689146052202","0.233687904161715"
"Some worries","1986","college entrance qualification","Single parent ","4","","",""
"Some worries","1986","college entrance qualification","Couple + C. LE 16 ","46","0.226735098414547","0.169134950592941","0.284335246236154"
"Some worries","1986","college entrance qualification","Couple + C. GT 16 ","40","0.312309349183029","0.234421862581091","0.390196835784968"
"Some worries","1986","college entrance qualification","Couple + C. LE and GT 16","14","","",""
"Some worries","1986","Other degree","1-pers.-HH","27","","",""
"Some worries","1986","Other degree","(Married) couple without C. ","39","0.30911311590742","0.225376124965653","0.392850106849187"
"Some worries","1986","Other degree","Single parent ","7","","",""
"Some worries","1986","Other degree","Couple + C. LE 16 ","116","0.351180398559511","0.300064876338826","0.402295920780196"
"Some worries","1986","Other degree","Couple + C. GT 16 ","42","0.334575645500058","0.254685686166453","0.414465604833663"
"Some worries","1986","Other degree","Couple + C. LE and GT 16","53","0.412000791533037","0.331046231890746","0.492955351175329"
"Some worries","1986","no degree/no degree yet","1-pers.-HH","14","","",""
"Some worries","1986","no degree/no degree yet","(Married) couple without C. ","22","","",""
"Some worries","1986","no degree/no degree yet","Single parent ","6","","",""
"Some worries","1986","no degree/no degree yet","Couple + C. LE 16 ","62","0.43572492760525","0.355839259970389","0.515610595240112"
"Some worries","1986","no degree/no degree yet","Couple + C. GT 16 ","32","0.29539898333293","0.199532985818036","0.391264980847825"
"Some worries","1986","no degree/no degree yet","Couple + C. LE and GT 16","35","0.333413602091575","0.235470700013682","0.431356504169467"
"No worries","1986","lower secondary degree","1-pers.-HH","108","0.59268271389214","0.520704821350638","0.664660606433642"
"No worries","1986","lower secondary degree","(Married) couple without C. ","338","0.585913864346593","0.546202337727708","0.625625390965477"
"No worries","1986","lower secondary degree","Single parent ","68","0.432389955834935","0.353632961854141","0.511146949815729"
"No worries","1986","lower secondary degree","Couple + C. LE 16 ","324","0.539016136830271","0.499063886690263","0.578968386970279"
"No worries","1986","lower secondary degree","Couple + C. GT 16 ","353","0.580741419155939","0.542025624573837","0.619457213738041"
"No worries","1986","lower secondary degree","Couple + C. LE and GT 16","187","0.553313299814666","0.501886685625007","0.604739914004325"
"No worries","1986","secondary school degree","1-pers.-HH","79","0.734581935852715","0.652066136857694","0.817097734847736"
"No worries","1986","secondary school degree","(Married) couple without C. ","186","0.679887975965693","0.62434449171969","0.735431460211696"
"No worries","1986","secondary school degree","Single parent ","36","0.753390319521093","0.632702030882234","0.874078608159952"
"No worries","1986","secondary school degree","Couple + C. LE 16 ","171","0.726411250441978","0.669413914393243","0.783408586490713"
"No worries","1986","secondary school degree","Couple + C. GT 16 ","144","0.597579481781478","0.536299527286888","0.658859436276067"
"No worries","1986","secondary school degree","Couple + C. LE and GT 16","75","0.620293615903571","0.535215925866025","0.705371305941116"
"No worries","1986","college entrance qualification","1-pers.-HH","85","0.676114356501229","0.59374926669209","0.758479446310368"
"No worries","1986","college entrance qualification","(Married) couple without C. ","121","0.726755730507886","0.660158889155577","0.793352571860195"
"No worries","1986","college entrance qualification","Single parent ","20","","",""
"No worries","1986","college entrance qualification","Couple + C. LE 16 ","145","0.705437407879696","0.64273010648139","0.768144709278003"
"No worries","1986","college entrance qualification","Couple + C. GT 16 ","85","0.611297855646685","0.529373404357322","0.693222306936048"
"No worries","1986","college entrance qualification","Couple + C. LE and GT 16","27","","",""
"No worries","1986","Other degree","1-pers.-HH","24","","",""
"No worries","1986","Other degree","(Married) couple without C. ","58","0.526714257928259","0.436244295872116","0.617184219984402"
"No worries","1986","Other degree","Single parent ","9","","",""
"No worries","1986","Other degree","Couple + C. LE 16 ","139","0.377012644512172","0.325115524035564","0.428909764988779"
"No worries","1986","Other degree","Couple + C. GT 16 ","61","0.490310129856101","0.405668478874503","0.574951780837699"
"No worries","1986","Other degree","Couple + C. LE and GT 16","50","0.348044466131955","0.269696040624507","0.426392891639403"
"No worries","1986","no degree/no degree yet","1-pers.-HH","21","","",""
"No worries","1986","no degree/no degree yet","(Married) couple without C. ","26","","",""
"No worries","1986","no degree/no degree yet","Single parent ","5","","",""
"No worries","1986","no degree/no degree yet","Couple + C. LE 16 ","57","0.315900145780621","0.241005306107204","0.390794985454038"
"No worries","1986","no degree/no degree yet","Couple + C. GT 16 ","36","0.430413914532758","0.326371289326588","0.534456539738929"
"No worries","1986","no degree/no degree yet","Couple + C. LE and GT 16","31","0.366578923427948","0.266467626310851","0.466690220545044"
"Big worries","1987","lower secondary degree","1-pers.-HH","28","","",""
"Big worries","1987","lower secondary degree","(Married) couple without C. ","68","0.105746412827286","0.0810375490196692","0.130455276634902"
"Big worries","1987","lower secondary degree","Single parent ","19","","",""
"Big worries","1987","lower secondary degree","Couple + C. LE 16 ","64","0.100297448070103","0.0763409110729173","0.12425398506729"
"Big worries","1987","lower secondary degree","Couple + C. GT 16 ","86","0.125383151357525","0.100061389710239","0.150704913004811"
"Big worries","1987","lower secondary degree","Couple + C. LE and GT 16","39","0.0935241922210646","0.0625750423238402","0.124473342118289"
"Big worries","1987","secondary school degree","1-pers.-HH","8","","",""
"Big worries","1987","secondary school degree","(Married) couple without C. ","19","","",""
"Big worries","1987","secondary school degree","Single parent ","3","","",""
"Big worries","1987","secondary school degree","Couple + C. LE 16 ","20","","",""
"Big worries","1987","secondary school degree","Couple + C. GT 16 ","28","","",""
"Big worries","1987","secondary school degree","Couple + C. LE and GT 16","13","","",""
"Big worries","1987","college entrance qualification","1-pers.-HH","7","","",""
"Big worries","1987","college entrance qualification","(Married) couple without C. ","10","","",""
"Big worries","1987","college entrance qualification","Single parent ","2","","",""
"Big worries","1987","college entrance qualification","Couple + C. LE 16 ","7","","",""
"Big worries","1987","college entrance qualification","Couple + C. GT 16 ","10","","",""
"Big worries","1987","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"Big worries","1987","Other degree","1-pers.-HH","12","","",""
"Big worries","1987","Other degree","(Married) couple without C. ","12","","",""
"Big worries","1987","Other degree","Single parent ","2","","",""
"Big worries","1987","Other degree","Couple + C. LE 16 ","60","0.203677661572585","0.159620985877662","0.247734337267508"
"Big worries","1987","Other degree","Couple + C. GT 16 ","22","","",""
"Big worries","1987","Other degree","Couple + C. LE and GT 16","37","0.278680295442433","0.204412402553817","0.352948188331048"
"Big worries","1987","no degree/no degree yet","1-pers.-HH","4","","",""
"Big worries","1987","no degree/no degree yet","(Married) couple without C. ","13","","",""
"Big worries","1987","no degree/no degree yet","Single parent ","5","","",""
"Big worries","1987","no degree/no degree yet","Couple + C. LE 16 ","22","","",""
"Big worries","1987","no degree/no degree yet","Couple + C. GT 16 ","12","","",""
"Big worries","1987","no degree/no degree yet","Couple + C. LE and GT 16","13","","",""
"Some worries","1987","lower secondary degree","1-pers.-HH","52","0.313786583045033","0.245231676252548","0.382341489837518"
"Some worries","1987","lower secondary degree","(Married) couple without C. ","187","0.312581379816806","0.275335193964513","0.349827565669099"
"Some worries","1987","lower secondary degree","Single parent ","65","0.410300448589045","0.333602112540273","0.486998784637818"
"Some worries","1987","lower secondary degree","Couple + C. LE 16 ","228","0.389099587474111","0.350217890067007","0.427981284881216"
"Some worries","1987","lower secondary degree","Couple + C. GT 16 ","218","0.33108678440334","0.29510180840618","0.367071760400501"
"Some worries","1987","lower secondary degree","Couple + C. LE and GT 16","130","0.363772649578753","0.312636288304464","0.414909010853042"
"Some worries","1987","secondary school degree","1-pers.-HH","26","","",""
"Some worries","1987","secondary school degree","(Married) couple without C. ","69","0.282353724837781","0.2275323166252","0.337175133050362"
