"plh0042","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1991","West Germany","Male","250","0.0621964099987147","0.0540254004261356","0.0703674195712939","1"
"Big worries","1991","West Germany","Female","149","0.0536079449127149","0.0443685132537913","0.0628473765716384","1"
"Big worries","1991","East Germany","Male","620","0.436126006843066","0.410775511574078","0.461476502112054","1"
"Big worries","1991","East Germany","Female","625","0.515414443013254","0.487874289716783","0.542954596309724","1"
"No worries","1991","West Germany","Male","2182","0.683326021777955","0.66758774119668","0.69906430235923","3"
"No worries","1991","West Germany","Female","1591","0.728868641962745","0.710633479246598","0.747103804678893","3"
"No worries","1991","East Germany","Male","302","0.209574135293948","0.188768123678074","0.230380146909823","3"
"No worries","1991","East Germany","Female","191","0.13750718074917","0.118529494546373","0.156484866951968","3"
"Some worries","1991","West Germany","Male","924","0.254477568223331","0.239741140254796","0.269213996191865","2"
"Some worries","1991","West Germany","Female","543","0.21752341312454","0.200600161353935","0.234446664895145","2"
"Some worries","1991","East Germany","Male","548","0.354299857862986","0.329849210974438","0.378750504751533","2"
"Some worries","1991","East Germany","Female","449","0.347078376237576","0.32084542616028","0.373311326314872","2"
"Big worries","1992","West Germany","Male","351","0.0897607488432534","0.0799336024966359","0.0995878951898709","1"
"Big worries","1992","West Germany","Female","235","0.0835032720944279","0.072102900772618","0.0949036434162377","1"
"Big worries","1992","East Germany","Male","414","0.332153284932418","0.306198914350801","0.358107655514036","1"
"Big worries","1992","East Germany","Female","419","0.406592844515669","0.377064594193706","0.436121094837631","1"
"No worries","1992","West Germany","Male","1805","0.591132028724563","0.57422994682797","0.608034110621157","3"
"No worries","1992","West Germany","Female","1399","0.65285106082997","0.633232517003033","0.672469604656908","3"
"No worries","1992","East Germany","Male","316","0.256609360740594","0.232540938617891","0.280677782863296","3"
"No worries","1992","East Germany","Female","219","0.198686094767686","0.174699613942362","0.222672575593009","3"
"Some worries","1992","West Germany","Male","1094","0.319107222432183","0.303081630082955","0.335132814781411","2"
"Some worries","1992","West Germany","Female","628","0.263645667075602","0.245488188801504","0.281803145349699","2"
"Some worries","1992","East Germany","Male","535","0.411237354326988","0.384121753585743","0.438352955068233","2"
"Some worries","1992","East Germany","Female","425","0.394721060716646","0.365337502225769","0.424104619207522","2"
"Big worries","1993","West Germany","Male","350","0.0924134797961673","0.0823713844592229","0.102455575133112","1"
"Big worries","1993","West Germany","Female","166","0.0616554487960674","0.0517257051836332","0.0715851924085017","1"
"Big worries","1993","East Germany","Male","254","0.215179392563364","0.191771744593337","0.23858704053339","1"
"Big worries","1993","East Germany","Female","249","0.259541137131469","0.232122496681841","0.286959777581096","1"
"No worries","1993","West Germany","Female","1466","0.681264630940876","0.662027327936353","0.700501933945399","3"
"No worries","1993","West Germany","Male","1794","0.591788515630464","0.574745810280235","0.608831220980694","3"
"No worries","1993","East Germany","Male","396","0.339696368546627","0.312719624289909","0.366673112803346","3"
"No worries","1993","East Germany","Female","279","0.284503158968922","0.256284280190798","0.312722037747047","3"
"Some worries","1993","West Germany","Male","1051","0.315798004573369","0.299680065167266","0.331915943979471","2"
"Some worries","1993","West Germany","Female","622","0.257079920263057","0.239038269917267","0.275121570608846","2"
"Some worries","1993","East Germany","Male","534","0.445124238890009","0.41681613774031","0.473432340039707","2"
"Some worries","1993","East Germany","Female","454","0.455955703899609","0.424804789146531","0.487106618652687","2"
"Big worries","1994","West Germany","Male","396","0.116179557161953","0.104811069204914","0.127548045118992","1"
"Big worries","1994","West Germany","Female","220","0.0852049848085409","0.0735307759467831","0.0968791936702986","1"
"Big worries","1994","East Germany","Male","239","0.200149535703799","0.177084673301253","0.223214398106344","1"
"Big worries","1994","East Germany","Female","231","0.246523334986197","0.21959469238513","0.273451977587264","1"
"No worries","1994","West Germany","Male","1515","0.526216541552879","0.508502077341945","0.543931005763813","3"
"No worries","1994","West Germany","Female","1261","0.606209006514028","0.58577859359259","0.626639419435467","3"
"No worries","1994","East Germany","Male","338","0.305888064956699","0.279325794395931","0.332450335517467","3"
"No worries","1994","East Germany","Female","246","0.258022729709187","0.230684220704778","0.285361238713596","3"
"Some worries","1994","West Germany","Male","1141","0.357603901285168","0.34059961540485","0.374608187165486","2"
"Some worries","1994","West Germany","Female","716","0.308586008677431","0.289271206699496","0.327900810655366","2"
"Some worries","1994","East Germany","Male","579","0.493962399339502","0.465141500991275","0.522783297687729","2"
"Some worries","1994","East Germany","Female","507","0.495453935304616","0.464214541740652","0.52669332886858","2"
"Big worries","1995","West Germany","Male","423","0.113768884127929","0.102976000049616","0.124561768206242","1"
"Big worries","1995","West Germany","Female","262","0.0965813434238983","0.085000075429126","0.108162611418671","1"
"Big worries","1995","East Germany","Male","282","0.23135237490962","0.207423157526053","0.255281592293187","1"
"Big worries","1995","East Germany","Female","274","0.26465366497373","0.237738740543584","0.291568589403876","1"
"No worries","1995","West Germany","Male","1689","0.53715362138626","0.52020556285301","0.554101679919509","3"
"No worries","1995","West Germany","Female","1453","0.614716380072554","0.595635753648359","0.633797006496749","3"
"No worries","1995","East Germany","Male","377","0.335108547748361","0.308323279695863","0.361893815800859","3"
"No worries","1995","East Germany","Female","279","0.266556161014242","0.239579634009106","0.293532688019379","3"
"Some worries","1995","West Germany","Male","1213","0.349077494485811","0.332875150995426","0.365279837976197","2"
"Some worries","1995","West Germany","Female","784","0.288702276503548","0.270935208011764","0.306469344995331","2"
"Some worries","1995","East Germany","Male","534","0.433539077342019","0.405418322683201","0.461659832000838","2"
"Some worries","1995","East Germany","Female","479","0.468790174012028","0.438344153031029","0.499236194993026","2"
"Big worries","1996","West Germany","Male","387","0.105480889123414","0.0948447614955585","0.116117016751269","1"
"Big worries","1996","West Germany","Female","217","0.0863065058661698","0.0751389954262722","0.0974740163060674","1"
"Big worries","1996","East Germany","Male","225","0.208405800760541","0.18491037333876","0.231901228182322","1"
"Big worries","1996","East Germany","Female","204","0.203021623740221","0.178226462844499","0.227816784635942","1"
"No worries","1996","West Germany","Male","1636","0.541133158811971","0.523878862636269","0.558387454987673","3"
"No worries","1996","West Germany","Female","1463","0.605715374276075","0.586280866138632","0.625149882413519","3"
"No worries","1996","East Germany","Male","380","0.335327707708944","0.308018087873678","0.362637327544211","3"
"No worries","1996","East Germany","Female","325","0.320386786753925","0.291623353787933","0.349150219719916","3"
"Some worries","1996","West Germany","Male","1181","0.353385952064615","0.336834006638144","0.369937897491087","2"
"Some worries","1996","West Germany","Female","749","0.307978119857755","0.289618901874846","0.326337337840664","2"
"Some worries","1996","East Germany","Male","543","0.456266491530514","0.427454088339778","0.485078894721251","2"
"Some worries","1996","East Germany","Female","482","0.476591589505855","0.445804683293416","0.507378495718294","2"
"Big worries","1997","West Germany","Male","482","0.134822985003869","0.122806106814644","0.146839863193095","1"
"Big worries","1997","West Germany","Female","298","0.111109379199072","0.098414037803174","0.123804720594971","1"
"Big worries","1997","East Germany","Male","276","0.244592785497503","0.219618714294969","0.269566856700037","1"
"Big worries","1997","East Germany","Female","250","0.232549454358718","0.206072896342065","0.259026012375371","1"
"No worries","1997","West Germany","Male","1281","0.438860317172539","0.421399850353464","0.456320783991614","3"
"No worries","1997","West Germany","Female","1193","0.525357977849076","0.505185668463117","0.545530287235034","3"
"No worries","1997","East Germany","Male","277","0.262099388669808","0.236548330007583","0.287650447332032","3"
"No worries","1997","East Germany","Female","234","0.251049457124963","0.223873498236112","0.278225416013813","3"
"Some worries","1997","West Germany","Male","1340","0.426316697823591","0.408916287903778","0.443717107743405","2"
"Some worries","1997","West Germany","Female","863","0.363532642951852","0.344101218608576","0.382964067295128","2"
"Some worries","1997","East Germany","Male","585","0.49330782583269","0.46426037261571","0.52235527904967","2"
"Some worries","1997","East Germany","Female","494","0.516401088516319","0.485081583084357","0.547720593948282","2"
"Big worries","1998","West Germany","Male","526","0.142424301423633","0.130721692459631","0.154126910387635","1"
"Big worries","1998","West Germany","Female","330","0.121258643864523","0.108820944431061","0.133696343297985","1"
"Big worries","1998","East Germany","Male","276","0.234178470190617","0.210015831742528","0.258341108638707","1"
"Big worries","1998","East Germany","Female","246","0.241175046367592","0.214700129085605","0.26764996364958","1"
"No worries","1998","West Germany","Male","1591","0.490511795698723","0.473772152134901","0.507251439262544","3"
"No worries","1998","West Germany","Female","1385","0.548760701585252","0.529800273868994","0.56772112930151","3"
"No worries","1998","East Germany","Male","330","0.2941819133125","0.268182624823461","0.320181201801539","3"
"No worries","1998","East Germany","Female","261","0.251159980127404","0.224320916025784","0.277999044229023","3"
"Some worries","1998","West Germany","Male","1309","0.367063902877644","0.350923841457367","0.383203964297921","2"
"Some worries","1998","West Germany","Female","931","0.329980654550225","0.312064653383412","0.347896655717038","2"
"Some worries","1998","East Germany","Male","574","0.471639616496883","0.443157166113192","0.500122066880574","2"
"Some worries","1998","East Germany","Female","496","0.507664973505004","0.476725238359914","0.538604708650093","2"
"Big worries","1999","West Germany","Male","431","0.124020095282361","0.112788060423659","0.135252130141064","1"
"Big worries","1999","West Germany","Female","296","0.106565001327246","0.0946679149624424","0.11846208769205","1"
"Big worries","1999","East Germany","Male","269","0.231988521986654","0.207884331535098","0.256092712438211","1"
"Big worries","1999","East Germany","Female","251","0.23357665934076","0.207560072534299","0.259593246147221","1"
"No worries","1999","West Germany","Male","1554","0.498361718858036","0.481323153926354","0.515400283789717","3"
"No worries","1999","West Germany","Female","1313","0.525098870647872","0.505844737105473","0.54435300419027","3"
"No worries","1999","East Germany","Male","320","0.280240998356088","0.254594100976345","0.305887895735831","3"
"No worries","1999","East Germany","Female","222","0.217420805781242","0.192056911387841","0.242784700174642","3"
"Some worries","1999","West Germany","Male","1323","0.377618185859603","0.361097798034208","0.394138573684998","2"
"Some worries","1999","West Germany","Female","975","0.368336128024882","0.349738094996283","0.386934161053481","2"
"Some worries","1999","East Germany","Male","589","0.487770479657258","0.459226435530704","0.516314523783811","2"
"Some worries","1999","East Germany","Female","543","0.549002534877998","0.518405773298925","0.579599296457072","2"
"Big worries","2000","West Germany","Male","677","0.115010397967146","0.106799149878079","0.123221646056214","1"
"Big worries","2000","West Germany","Female","489","0.106211562061106","0.0973328792538644","0.115090244868347","1"
"Big worries","2000","East Germany","Male","420","0.251421220799537","0.230786482313027","0.272055959286047","1"
"Big worries","2000","East Germany","Female","382","0.254447323840632","0.232500749650647","0.276393898030616","1"
"No worries","2000","West Germany","Male","2885","0.504812352297764","0.491944044963385","0.517680659632142","3"
"No worries","2000","West Germany","Female","2550","0.553816799066222","0.539492118479779","0.568141479652665","3"
"No worries","2000","East Germany","Male","474","0.285542718708142","0.264059323069805","0.307026114346479","3"
"No worries","2000","East Germany","Female","408","0.277882466747283","0.255310825203965","0.3004541082906","3"
"Some worries","2000","West Germany","Male","2237","0.38017724973509","0.367683340248831","0.392671159221349","2"
"Some worries","2000","West Germany","Female","1587","0.339971638872672","0.326321158969975","0.353622118775369","2"
"Some worries","2000","East Germany","Male","804","0.463036060492321","0.439319089858379","0.486753031126263","2"
"Some worries","2000","East Germany","Female","723","0.467670209412086","0.442528843685543","0.492811575138629","2"
"Big worries","2001","West Germany","Male","510","0.100164550006308","0.0920743580459188","0.108254741966698","1"
"Big worries","2001","West Germany","Female","312","0.074315147137872","0.0664993175238683","0.0821309767518758","1"
"Big worries","2001","East Germany","Male","338","0.233531093181711","0.212616884016571","0.25444530234685","1"
"Big worries","2001","East Germany","Female","303","0.216878281343122","0.195390099234675","0.238366463451568","1"
"No worries","2001","West Germany","Male","2919","0.548746143878048","0.535336524257128","0.562155763498968","3"
"No worries","2001","West Germany","Female","2658","0.628516459611016","0.614117439139366","0.642915480082665","3"
"No worries","2001","East Germany","Male","491","0.321559009683138","0.298469846075716","0.34464817329056","3"
"No worries","2001","East Germany","Female","420","0.324706769893218","0.30029108677566","0.349122453010777","3"
"Some worries","2001","West Germany","Male","1861","0.351089306115644","0.338226920626778","0.36395169160451","2"
"Some worries","2001","West Germany","Female","1356","0.297168393251112","0.283549814598244","0.310786971903981","2"
"Some worries","2001","East Germany","Male","743","0.444909897135151","0.42034360592996","0.469476188340342","2"
"Some worries","2001","East Germany","Female","690","0.45841494876366","0.432434913869629","0.484394983657691","2"
"Big worries","2002","West Germany","Male","708","0.143848310682443","0.134718649937367","0.152977971427519","1"
"Big worries","2002","West Germany","Female","429","0.109581184026479","0.100686803178353","0.118475564874605","1"
"Big worries","2002","East Germany","Male","352","0.256236515918418","0.234461304542775","0.278011727294062","1"
"Big worries","2002","East Germany","Female","315","0.257479385484181","0.23461626954925","0.280342501419112","1"
"No worries","2002","West Germany","Male","2822","0.454381784322736","0.441428443744612","0.467335124900859","3"
"No worries","2002","West Germany","Female","2735","0.540371547497175","0.526180964037409","0.554562130956941","3"
"No worries","2002","East Germany","Male","476","0.292758702505476","0.270061979578009","0.315455425432943","3"
"No worries","2002","East Germany","Female","427","0.295680443390568","0.271818483958019","0.319542402823116","3"
"Some worries","2002","West Germany","Male","2146","0.401769904994822","0.389015807650013","0.414524002339631","2"
"Some worries","2002","West Germany","Female","1574","0.350047268476346","0.336465547751702","0.363628989200991","2"
"Some worries","2002","East Germany","Male","716","0.451004781576106","0.426184923310159","0.475824639842052","2"
"Some worries","2002","East Germany","Female","663","0.446840171125251","0.420843882480273","0.472836459770229","2"
"Big worries","2003","West Germany","Male","760","0.159794387040006","0.149919438142681","0.169669335937331","1"
"Big worries","2003","West Germany","Female","563","0.139247619280829","0.129178178648081","0.149317059913578","1"
"Big worries","2003","East Germany","Male","368","0.261877295335332","0.239553493306023","0.284201097364641","1"
"Big worries","2003","East Germany","Female","324","0.25312891453622","0.230037356385488","0.276220472686952","1"
"No worries","2003","West Germany","Male","2452","0.437964779791522","0.42459381741482","0.451335742168224","3"
"No worries","2003","West Germany","Female","2347","0.484029526782273","0.469494337473125","0.49856471609142","3"
"No worries","2003","East Germany","Male","425","0.264686148652031","0.242285688606074","0.287086608697989","3"
"No worries","2003","East Germany","Female","390","0.287105883070639","0.263079239904842","0.311132526236436","3"
"Some worries","2003","West Germany","Male","2077","0.402240833168472","0.389025822814498","0.415455843522446","2"
"Some worries","2003","West Germany","Female","1631","0.376722853936898","0.362629189556567","0.390816518317229","2"
"Some worries","2003","East Germany","Male","697","0.473436556012637","0.448084615692302","0.498788496332971","2"
"Some worries","2003","East Germany","Female","648","0.459765202393142","0.433297340268604","0.486233064517679","2"
"Big worries","2004","West Germany","Male","882","0.196386055843828","0.185453101750314","0.207319009937342","1"
"Big worries","2004","West Germany","Female","685","0.183410250720647","0.172005038111368","0.194815463329925","1"
"Big worries","2004","East Germany","Male","398","0.316145857412243","0.292088516128386","0.340203198696099","1"
"Big worries","2004","East Germany","Female","388","0.33173834845124","0.306594288581053","0.356882408321427","1"
"No worries","2004","West Germany","Male","2142","0.385084302877169","0.371692342172869","0.398476263581468","3"
"No worries","2004","West Germany","Female","2055","0.424779502200804","0.410211883217326","0.439347121184282","3"
"No worries","2004","East Germany","Male","378","0.251289085847985","0.228846854464859","0.27373131723111","3"
"No worries","2004","East Germany","Female","349","0.23960053733895","0.216806088916722","0.262394985761177","3"
"Some worries","2004","West Germany","Male","2048","0.418529641279003","0.404953218004071","0.432106064553936","2"
"Some worries","2004","West Germany","Female","1683","0.391810247078549","0.377424014880638","0.406196479276461","2"
"Some worries","2004","East Germany","Male","659","0.432565056739773","0.406931675569187","0.458198437910359","2"
"Some worries","2004","East Germany","Female","610","0.42866111420981","0.402232874995882","0.455089353423739","2"
"Big worries","2005","West Germany","Male","825","0.209131976028477","0.197542074408634","0.220721877648321","1"
"Big worries","2005","West Germany","Female","616","0.172422422382614","0.161010472467234","0.183834372297994","1"
"Big worries","2005","East Germany","Male","355","0.29265451385745","0.268526801423894","0.316782226291006","1"
"Big worries","2005","East Germany","Female","352","0.346421824242993","0.320064742731428","0.372778905754557","1"
"No worries","2005","West Germany","Male","1968","0.378419472479379","0.364598043102456","0.392240901856301","3"
"No worries","2005","West Germany","Female","1905","0.419377343018945","0.4044697303794","0.43428495565849","3"
"No worries","2005","East Germany","Male","379","0.240865562590896","0.218189406182739","0.263541718999053","3"
"No worries","2005","East Germany","Female","306","0.222935146413361","0.199880215207778","0.245990077618944","3"
"Some worries","2005","West Germany","Male","1937","0.412448551492144","0.398419595184192","0.426477507800096","2"
"Some worries","2005","West Germany","Female","1688","0.408200234598441","0.393351732404897","0.423048736791985","2"
"Some worries","2005","East Germany","Male","632","0.466479923551654","0.440024507047734","0.492935340055573","2"
"Some worries","2005","East Germany","Female","594","0.430643029343646","0.403214851386342","0.45807120730095","2"
"Big worries","2006","West Germany","Male","829","0.178472153864344","0.167910260401969","0.189034047326719","1"
"Big worries","2006","West Germany","Female","644","0.168403126024765","0.157460756414279","0.17934549563525","1"
"Big worries","2006","East Germany","Male","318","0.236471137981096","0.21430793405158","0.258634341910612","1"
"Big worries","2006","East Germany","Female","336","0.26468336704235","0.241415757243393","0.287950976841307","1"
"No worries","2006","West Germany","Male","2301","0.423103026042655","0.409475481762885","0.436730570322425","3"
"No worries","2006","West Germany","Female","2197","0.458224873931779","0.443655907492947","0.472793840370612","3"
"No worries","2006","East Germany","Male","433","0.280825227149398","0.25738477284897","0.304265681449827","3"
"No worries","2006","East Germany","Female","414","0.270726344258626","0.24729151607055","0.294161172446702","3"
"Some worries","2006","West Germany","Male","1919","0.398424820093002","0.384920785149379","0.411928855036624","2"
"Some worries","2006","West Germany","Female","1652","0.373372000043456","0.359228540477668","0.387515459609244","2"
"Some worries","2006","East Germany","Male","661","0.482703634869506","0.456639654454026","0.508767615284985","2"
"Some worries","2006","East Germany","Female","631","0.464590288699025","0.438285825856808","0.490894751541241","2"
"Big worries","2007","West Germany","Male","658","0.159534163495563","0.149072300900651","0.169996026090476","1"
"Big worries","2007","West Germany","Female","544","0.159083879760667","0.148066911704823","0.170100847816511","1"
"Big worries","2007","East Germany","Male","255","0.225367394933507","0.202945949584012","0.247788840283001","1"
"Big worries","2007","East Germany","Female","301","0.262481780257459","0.238509082432578","0.28645447808234","1"
"No worries","2007","West Germany","Male","2275","0.452776320977916","0.438554787645506","0.466997854310327","3"
"No worries","2007","West Germany","Female","2120","0.458543882963929","0.443535125191358","0.4735526407365","3"
"No worries","2007","East Germany","Male","415","0.281448107080099","0.257315823995467","0.305580390164731","3"
"No worries","2007","East Germany","Female","392","0.304411559780629","0.279339633564992","0.329483485996266","3"
"Some worries","2007","West Germany","Male","1773","0.38768951552652","0.373769170309182","0.401609860743859","2"
"Some worries","2007","West Germany","Female","1570","0.382372237275404","0.367734321464171","0.397010153086636","2"
"Some worries","2007","East Germany","Male","664","0.493184497986394","0.466355785585726","0.520013210387063","2"
"Some worries","2007","East Germany","Female","601","0.433106659961912","0.406108817346378","0.460104502577447","2"
"Big worries","2008","West Germany","Male","511","0.139556010455837","0.129343672068907","0.149768348842767","1"
"Big worries","2008","West Germany","Female","472","0.139131395990032","0.128563695669924","0.149699096310141","1"
"Big worries","2008","East Germany","Male","239","0.24007604791427","0.216830617810788","0.263321478017751","1"
"Big worries","2008","East Germany","Female","262","0.244939483444588","0.221370920766503","0.268508046122673","1"
"No worries","2008","West Germany","Male","2314","0.492316904934044","0.477583322854691","0.507050487013397","3"
"No worries","2008","West Germany","Female","2260","0.508006245543044","0.492740648173299","0.523271842912788","3"
"No worries","2008","East Germany","Male","467","0.314992433237513","0.289712504344456","0.340272362130571","3"
"No worries","2008","East Germany","Female","448","0.339810427786563","0.313852770160576","0.365768085412551","3"
"Some worries","2008","West Germany","Male","1598","0.368127084610119","0.353913507919116","0.382340661301122","2"
"Some worries","2008","West Germany","Female","1388","0.352862358466924","0.33827084030026","0.367453876633587","2"
"Some worries","2008","East Germany","Male","591","0.444931518848217","0.417885834649647","0.471977203046786","2"
"Some worries","2008","East Germany","Female","569","0.415250088768849","0.388244554848626","0.442255622689071","2"
"Big worries","2009","West Germany","Male","563","0.158120987145078","0.146873136614704","0.169368837675452","1"
"Big worries","2009","West Germany","Female","462","0.155789122394042","0.144326236845284","0.167252007942801","1"
"Big worries","2009","East Germany","Male","225","0.198694308326943","0.176404266075114","0.220984350578772","1"
"Big worries","2009","East Germany","Female","235","0.220639641375059","0.197370567244434","0.243908715505684","1"
"No worries","2009","West Germany","Male","1935","0.448747962823281","0.433414992851082","0.46408093279548","3"
"No worries","2009","West Germany","Female","1934","0.466092559702651","0.450324836384705","0.481860283020597","3"
"No worries","2009","East Germany","Male","410","0.327238456283143","0.301027563653211","0.353449348913075","3"
"No worries","2009","East Germany","Female","428","0.359186416598986","0.332265243379595","0.386107589818378","3"
"Some worries","2009","West Germany","Male","1544","0.393131050031641","0.378073092482928","0.408189007580354","2"
"Some worries","2009","West Germany","Female","1449","0.378118317903306","0.362790947248987","0.393445688557626","2"
"Some worries","2009","East Germany","Male","596","0.474067235389914","0.446173662378197","0.50196080840163","2"
"Some worries","2009","East Germany","Female","557","0.420173942025955","0.392477014293813","0.447870869758096","2"
"Big worries","2010","West Germany","Male","933","0.159093001298997","0.149679880864813","0.168506121733182","1"
"Big worries","2010","West Germany","Female","711","0.134067822117741","0.12488869550439","0.143246948731092","1"
"Big worries","2010","East Germany","Female","375","0.249484753473824","0.228060023476588","0.270909483471061","1"
"Big worries","2010","East Germany","Male","336","0.237465134198182","0.216402880407445","0.258527387988919","1"
"No worries","2010","West Germany","Male","2759","0.465836722560306","0.45299900049653","0.478674444624082","3"
"No worries","2010","West Germany","Female","2771","0.498279603095805","0.484809696707349","0.511749509484262","3"
"No worries","2010","East Germany","Male","567","0.341457807580729","0.31798660249668","0.364929012664779","3"
