"plh0042","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1985","(Married) couple without C. ","Rural Area","39","0.160056469578526","0.110465784843014","0.209647154314038","1"
"Big worries","1985","(Married) couple without C. ","Urban Area","129","0.113568882992115","0.0936938014665556","0.133443964517673","1"
"Big worries","1985","1-pers.-HH","Rural Area","9","","","","1"
"Big worries","1985","1-pers.-HH","Urban Area","51","0.0928641028878179","0.0666522484316916","0.119075957343944","1"
"Big worries","1985","Couple + C. GT 16 ","Rural Area","32","0.140318468013508","0.0947334768131386","0.185903459213878","1"
"Big worries","1985","Couple + C. GT 16 ","Urban Area","142","0.127436295543164","0.10646218187831","0.148410409208019","1"
"Big worries","1985","Couple + C. LE 16 ","Rural Area","42","0.0932477851206871","0.062784436266824","0.12371113397455","1"
"Big worries","1985","Couple + C. LE 16 ","Urban Area","213","0.13036219703693","0.112532956337377","0.148191437736483","1"
"Big worries","1985","Couple + C. LE and GT 16","Rural Area","31","0.12956741849887","0.0819411144901941","0.177193722507546","1"
"Big worries","1985","Couple + C. LE and GT 16","Urban Area","102","0.135078222696325","0.109292619838623","0.160863825554027","1"
"Big worries","1985","Single parent ","Rural Area","12","","","","1"
"Big worries","1985","Single parent ","Urban Area","32","0.0871950102930863","0.0508923110291709","0.123497709557002","1"
"No worries","1985","Couple + C. LE 16 ","Urban Area","742","0.593790632973015","0.567784280431972","0.619796985514059","3"
"No worries","1985","Couple + C. LE and GT 16","Rural Area","92","0.541855248482867","0.471195122501356","0.612515374464378","3"
"No worries","1985","Single parent ","Rural Area","25","","","","3"
"No worries","1985","Single parent ","Urban Area","130","0.595872642633577","0.532727500163171","0.659017785103984","3"
"No worries","1985","(Married) couple without C. ","Rural Area","108","0.537308524617159","0.469871863726821","0.604745185507497","3"
"No worries","1985","(Married) couple without C. ","Urban Area","581","0.61873376463754","0.588309308303984","0.649158220971096","3"
"No worries","1985","1-pers.-HH","Rural Area","43","0.714304037831738","0.606932978373162","0.821675097290314","3"
"No worries","1985","1-pers.-HH","Urban Area","290","0.641360124958155","0.598047161170753","0.684673088745558","3"
"No worries","1985","Couple + C. GT 16 ","Rural Area","122","0.532845536116529","0.467362836280159","0.5983282359529","3"
"No worries","1985","Couple + C. GT 16 ","Urban Area","534","0.576899249790986","0.545824305348534","0.607974194233437","3"
"No worries","1985","Couple + C. LE 16 ","Rural Area","188","0.585294484285556","0.533680047775566","0.636908920795545","3"
"No worries","1985","Couple + C. LE and GT 16","Urban Area","341","0.56074397467383","0.523303842246689","0.598184107100971","3"
