"plh0042","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Some worries","1987","lower secondary degree","East Germany","","","",""
"Some worries","1987","secondary school degree","West Germany","328","0.284876786780013","0.258536984530513","0.311216589029512"
"Some worries","1987","secondary school degree","East Germany","","","",""
"Some worries","1987","college entrance qualification","West Germany","178","0.238576460472289","0.207909334058791","0.269243586885787"
"Some worries","1987","college entrance qualification","East Germany","","","",""
"Some worries","1987","Other degree","West Germany","318","0.387299745074136","0.354038988694095","0.420560501454176"
"Some worries","1987","Other degree","East Germany","","","",""
"Some worries","1987","no degree/no degree yet","West Germany","178","0.376162613797455","0.331990252358602","0.420334975236309"
"Some worries","1987","no degree/no degree yet","East Germany","","","",""
"No worries","1987","lower secondary degree","West Germany","1434","0.543315357328716","0.524529976960167","0.562100737697266"
"No worries","1987","lower secondary degree","East Germany","","","",""
"No worries","1987","secondary school degree","West Germany","705","0.638606531812126","0.610571544184158","0.666641519440093"
"No worries","1987","secondary school degree","East Germany","","","",""
"No worries","1987","college entrance qualification","West Germany","522","0.70912942961415","0.676451180109557","0.741807679118742"
"No worries","1987","college entrance qualification","East Germany","","","",""
"No worries","1987","Other degree","West Germany","355","0.424449166680453","0.390701855870388","0.458196477490518"
"No worries","1987","Other degree","East Germany","","","",""
"No worries","1987","no degree/no degree yet","West Germany","208","0.44023890762601","0.394972850356456","0.485504964895564"
"No worries","1987","no degree/no degree yet","East Germany","","","",""
"Big worries","1988","lower secondary degree","West Germany","372","0.133439927019485","0.120244146087367","0.146635707951602"
"Big worries","1988","lower secondary degree","East Germany","","","",""
"Big worries","1988","secondary school degree","West Germany","103","0.08783272085205","0.0710445962185568","0.104620845485543"
"Big worries","1988","secondary school degree","East Germany","","","",""
"Big worries","1988","college entrance qualification","West Germany","48","0.0629986402416373","0.0454339651811001","0.0805633153021746"
"Big worries","1988","college entrance qualification","East Germany","","","",""
"Big worries","1988","Other degree","West Germany","177","0.240501648292822","0.209873570709983","0.271129725875662"
"Big worries","1988","Other degree","East Germany","","","",""
"Big worries","1988","no degree/no degree yet","West Germany","88","0.263682564861028","0.220715997608381","0.306649132113675"
"Big worries","1988","no degree/no degree yet","East Germany","","","",""
"Some worries","1988","lower secondary degree","West Germany","962","0.378705475932975","0.359882320992375","0.397528630873575"
"Some worries","1988","lower secondary degree","East Germany","","","",""
"Some worries","1988","secondary school degree","West Germany","326","0.299140362094661","0.271982861087712","0.32629786310161"
"Some worries","1988","secondary school degree","East Germany","","","",""
"Some worries","1988","college entrance qualification","West Germany","184","0.242902396419091","0.211899929198867","0.273904863639315"
"Some worries","1988","college entrance qualification","East Germany","","","",""
"Some worries","1988","Other degree","West Germany","265","0.325218682921698","0.29164750650784","0.358789859335556"
"Some worries","1988","Other degree","East Germany","","","",""
"Some worries","1988","no degree/no degree yet","West Germany","159","0.377468844433606","0.330199616387126","0.424738072480086"
"Some worries","1988","no degree/no degree yet","East Germany","","","",""
"No worries","1988","lower secondary degree","West Germany","1217","0.487854597047541","0.468457590965488","0.507251603129593"
"No worries","1988","lower secondary degree","East Germany","","","",""
"No worries","1988","secondary school degree","West Germany","663","0.613026917053289","0.584138953823924","0.641914880282654"
"No worries","1988","secondary school degree","East Germany","","","",""
"No worries","1988","college entrance qualification","West Germany","503","0.694098963339271","0.660786588569654","0.727411338108889"
"No worries","1988","college entrance qualification","East Germany","","","",""
"No worries","1988","Other degree","West Germany","306","0.434279668785479","0.398758852743707","0.469800484827252"
"No worries","1988","Other degree","East Germany","","","",""
"No worries","1988","no degree/no degree yet","West Germany","157","0.358848590705366","0.31207579476188","0.405621386648852"
"No worries","1988","no degree/no degree yet","East Germany","","","",""
"Big worries","1989","lower secondary degree","West Germany","226","0.0858414368509338","0.0748605518897637","0.096822321812104"
"Big worries","1989","lower secondary degree","East Germany","","","",""
"Big worries","1989","secondary school degree","West Germany","61","0.0530564743889993","0.0398465065312033","0.0662664422467952"
"Big worries","1989","secondary school degree","East Germany","","","",""
"Big worries","1989","college entrance qualification","West Germany","","","",""
"Big worries","1989","college entrance qualification","East Germany","","","",""
"Big worries","1989","Other degree","West Germany","123","0.166815871369974","0.139489356390788","0.194142386349159"
"Big worries","1989","Other degree","East Germany","","","",""
"Big worries","1989","no degree/no degree yet","West Germany","61","0.182409762809505","0.143166192769331","0.221653332849678"
"Big worries","1989","no degree/no degree yet","East Germany","","","",""
"Some worries","1989","lower secondary degree","West Germany","788","0.302043332788211","0.284045221054388","0.320041444522033"
"Some worries","1989","lower secondary degree","East Germany","","","",""
"Some worries","1989","secondary school degree","West Germany","300","0.262576110629927","0.236642873303432","0.288509347956421"
"Some worries","1989","secondary school degree","East Germany","","","",""
"Some worries","1989","college entrance qualification","West Germany","166","0.217583025534477","0.188171413344127","0.246994637724827"
"Some worries","1989","college entrance qualification","East Germany","","","",""
"Some worries","1989","Other degree","West Germany","264","0.355025444199957","0.319950571708537","0.390100316691377"
"Some worries","1989","Other degree","East Germany","","","",""
"Some worries","1989","no degree/no degree yet","West Germany","130","0.342425381322124","0.294204836162815","0.390645926481433"
"Some worries","1989","no degree/no degree yet","East Germany","","","",""
"No worries","1989","lower secondary degree","West Germany","1486","0.612115230360856","0.593014672876656","0.631215787845055"
"No worries","1989","lower secondary degree","East Germany","","","",""
"No worries","1989","secondary school degree","West Germany","745","0.684367414981074","0.656976527416472","0.711758302545676"
"No worries","1989","secondary school degree","East Germany","","","",""
"No worries","1989","college entrance qualification","West Germany","569","0.75643185925659","0.725834613144531","0.787029105368649"
"No worries","1989","college entrance qualification","East Germany","","","",""
"No worries","1989","Other degree","West Germany","328","0.478158684430069","0.441544419108918","0.51477294975122"
"No worries","1989","Other degree","East Germany","","","",""
"No worries","1989","no degree/no degree yet","West Germany","181","0.475164855868372","0.424417872448278","0.525911839288465"
"No worries","1989","no degree/no degree yet","East Germany","","","",""
"Big worries","1990","lower secondary degree","West Germany","252","0.0996796056077177","0.087689439459927","0.111669771755508"
"Big worries","1990","lower secondary degree","East Germany","507","0.429354815798355","0.400646594420258","0.458063037176452"
"Big worries","1990","secondary school degree","West Germany","53","0.0419972542328759","0.0301329917461637","0.0538615167195882"
"Big worries","1990","secondary school degree","East Germany","650","0.374141403746161","0.3514176532461","0.396865154246222"
"Big worries","1990","college entrance qualification","West Germany","","","",""
"Big worries","1990","college entrance qualification","East Germany","130","0.290255917401585","0.247990256994956","0.332521577808214"
"Big worries","1990","Other degree","West Germany","118","0.194785925070342","0.165214452951042","0.224357397189642"
"Big worries","1990","Other degree","East Germany","","","",""
"Big worries","1990","no degree/no degree yet","West Germany","78","0.257909355738877","0.213089590770802","0.302729120706953"
"Big worries","1990","no degree/no degree yet","East Germany","","","",""
"Some worries","1990","lower secondary degree","West Germany","765","0.306483448067333","0.288030938911625","0.32493595722304"
"Some worries","1990","lower secondary degree","East Germany","456","0.400111143464742","0.371696594945849","0.428525691983635"
"Some worries","1990","secondary school degree","West Germany","267","0.234788105389322","0.209716864903148","0.259859345875497"
"Some worries","1990","secondary school degree","East Germany","757","0.43270172928047","0.409435604071237","0.455967854489702"
"Some worries","1990","college entrance qualification","West Germany","177","0.242116840381976","0.211500533801083","0.272733146962869"
"Some worries","1990","college entrance qualification","East Germany","230","0.52329070149184","0.476780893312277","0.569800509671403"
"Some worries","1990","Other degree","West Germany","262","0.342117644633273","0.306693421394359","0.377541867872188"
"Some worries","1990","Other degree","East Germany","","","",""
"Some worries","1990","no degree/no degree yet","West Germany","144","0.379260102301235","0.329551568043029","0.428968636559442"
"Some worries","1990","no degree/no degree yet","East Germany","","","",""
"No worries","1990","lower secondary degree","West Germany","1381","0.59383694632495","0.574180395367296","0.613493497282603"
"No worries","1990","lower secondary degree","East Germany","179","0.170534040736903","0.148720816485761","0.192347264988046"
"No worries","1990","secondary school degree","West Germany","778","0.723214640377802","0.69675084786149","0.749678432894114"
"No worries","1990","secondary school degree","East Germany","335","0.193156866973369","0.174618407346803","0.211695326599936"
"No worries","1990","college entrance qualification","West Germany","548","0.723119789546955","0.691138921137674","0.755100657956235"
"No worries","1990","college entrance qualification","East Germany","83","0.186453381106575","0.150185466731041","0.222721295482109"
"No worries","1990","Other degree","West Germany","309","0.463096430296384","0.425863917927288","0.500328942665481"
"No worries","1990","Other degree","East Germany","","","",""
"No worries","1990","no degree/no degree yet","West Germany","144","0.362830541959888","0.313571388707952","0.412089695211824"
"No worries","1990","no degree/no degree yet","East Germany","","","",""
"Big worries","1991","lower secondary degree","West Germany","166","0.0650450705227696","0.0553608703093685","0.0747292707361706"
"Big worries","1991","lower secondary degree","East Germany","471","0.602947649358848","0.569021201544096","0.6368740971736"
"Big worries","1991","secondary school degree","West Germany","44","0.0313030423053713","0.0210865165142937","0.0415195680964489"
"Big worries","1991","secondary school degree","East Germany","621","0.418867855518949","0.39402407175949","0.443711639278408"
"Big worries","1991","college entrance qualification","West Germany","","","",""
"Big worries","1991","college entrance qualification","East Germany","128","0.360208579645036","0.311555703126037","0.408861456164035"
"Big worries","1991","Other degree","West Germany","100","0.153903975458352","0.127152715021342","0.180655235895362"
"Big worries","1991","Other degree","East Germany","","","",""
"Big worries","1991","no degree/no degree yet","West Germany","52","0.152945817888085","0.116660862811384","0.189230772964786"
"Big worries","1991","no degree/no degree yet","East Germany","","","",""
"Some worries","1991","lower secondary degree","West Germany","694","0.267270698580095","0.24989234291721","0.28464905424298"
"Some worries","1991","lower secondary degree","East Germany","238","0.287358691296352","0.255980900266129","0.318736482326576"
"Some worries","1991","secondary school degree","West Germany","213","0.185732959026032","0.162916727732436","0.208549190319628"
"Some worries","1991","secondary school degree","East Germany","578","0.372323173287626","0.347980411124931","0.396665935450321"
"Some worries","1991","college entrance qualification","West Germany","150","0.185150868442806","0.158451296512466","0.211850440373146"
"Some worries","1991","college entrance qualification","East Germany","168","0.429884357894503","0.379711413335865","0.480057302453141"
"Some worries","1991","Other degree","West Germany","225","0.347700452873069","0.312395497259665","0.383005408486474"
"Some worries","1991","Other degree","East Germany","","","",""
"Some worries","1991","no degree/no degree yet","West Germany","131","0.372080742423275","0.32335340412795","0.4208080807186"
"Some worries","1991","no degree/no degree yet","East Germany","","","",""
"No worries","1991","lower secondary degree","West Germany","1631","0.667684230897136","0.649186337941602","0.686182123852669"
"No worries","1991","lower secondary degree","East Germany","90","0.1096936593448","0.0880248425924988","0.131362476097101"
"No worries","1991","secondary school degree","West Germany","859","0.782963998668597","0.758778626205345","0.807149371131848"
"No worries","1991","secondary school degree","East Germany","316","0.208808971193425","0.188341837401871","0.229276104984979"
"No worries","1991","college entrance qualification","West Germany","638","0.7779944275388","0.749426877340051","0.80656197773755"
"No worries","1991","college entrance qualification","East Germany","78","0.209907062460461","0.168634170058912","0.25117995486201"
"No worries","1991","Other degree","West Germany","374","0.498395571668579","0.461329439366369","0.535461703970789"
"No worries","1991","Other degree","East Germany","","","",""
"No worries","1991","no degree/no degree yet","West Germany","195","0.47497343968864","0.424631784506105","0.525315094871175"
"No worries","1991","no degree/no degree yet","East Germany","","","",""
"Big worries","1992","lower secondary degree","West Germany","268","0.101087598021601","0.0890350511146174","0.113140144928584"
"Big worries","1992","lower secondary degree","East Germany","290","0.478916570245478","0.439530974698094","0.518302165792861"
"Big worries","1992","secondary school degree","West Germany","57","0.0568767732043874","0.0434791166040276","0.0702744298047472"
"Big worries","1992","secondary school degree","East Germany","436","0.332296046741592","0.306942957211588","0.357649136271596"
"Big worries","1992","college entrance qualification","West Germany","35","0.0410844089163938","0.0274491119777457","0.0547197058550418"
"Big worries","1992","college entrance qualification","East Germany","87","0.249390739671852","0.20346903278542","0.295312446558285"
"Big worries","1992","Other degree","West Germany","133","0.208197134801895","0.177338040394852","0.239056229208939"
"Big worries","1992","Other degree","East Germany","","","",""
"Big worries","1992","no degree/no degree yet","West Germany","72","0.216741554648259","0.172685856533108","0.26079725276341"
"Big worries","1992","no degree/no degree yet","East Germany","","","",""
"Some worries","1992","lower secondary degree","West Germany","780","0.320339593116718","0.301683422665682","0.338995763567754"
"Some worries","1992","lower secondary degree","East Germany","232","0.349796914207408","0.312197043322684","0.387396785092132"
"Some worries","1992","secondary school degree","West Germany","301","0.254507991810284","0.229310961690306","0.279705021930262"
"Some worries","1992","secondary school degree","East Germany","545","0.413744605856764","0.387236058637226","0.440253153076301"
"Some worries","1992","college entrance qualification","West Germany","197","0.245810768857314","0.216232244434343","0.275389293280285"
"Some worries","1992","college entrance qualification","East Germany","172","0.49180846679414","0.438746589049029","0.544870344539251"
"Some worries","1992","Other degree","West Germany","262","0.386239573637987","0.349234174376302","0.423244972899672"
"Some worries","1992","Other degree","East Germany","","","",""
"Some worries","1992","no degree/no degree yet","West Germany","125","0.357321847871799","0.306082333371949","0.408561362371648"
"Some worries","1992","no degree/no degree yet","East Germany","","","",""
"No worries","1992","lower secondary degree","West Germany","1355","0.578572808861681","0.558829884029115","0.598315733694248"
"No worries","1992","lower secondary degree","East Germany","96","0.171286515547114","0.1415823303734","0.200990700720828"
"No worries","1992","secondary school degree","West Germany","790","0.688615234985329","0.661828847896111","0.715401622074546"
"No worries","1992","secondary school degree","East Germany","345","0.253959347401644","0.230531106725676","0.277387588077612"
"No worries","1992","college entrance qualification","West Germany","582","0.713104822226292","0.682032465119669","0.744177179332914"
"No worries","1992","college entrance qualification","East Germany","82","0.258800793534007","0.212314900752889","0.305286686315125"
"No worries","1992","Other degree","West Germany","270","0.405563291560118","0.368245202372981","0.442881380747254"
"No worries","1992","Other degree","East Germany","","","",""
"No worries","1992","no degree/no degree yet","West Germany","139","0.425936597479942","0.373063973852716","0.478809221107169"
"No worries","1992","no degree/no degree yet","East Germany","","","",""
"Big worries","1993","lower secondary degree","West Germany","213","0.0832780129243361","0.0720686310142781","0.0944873948343942"
"Big worries","1993","lower secondary degree","East Germany","173","0.359664366682167","0.317345195063904","0.40198353830043"
"Big worries","1993","secondary school degree","West Germany","69","0.0669787670201572","0.0526790191404271","0.0812785148998874"
"Big worries","1993","secondary school degree","East Germany","274","0.216324353959204","0.193803416624661","0.238845291293748"
"Big worries","1993","college entrance qualification","West Germany","35","0.0393149759396832","0.026117371492549","0.0525125803868173"
"Big worries","1993","college entrance qualification","East Germany","45","0.119080343984131","0.0848542719341134","0.153306416034149"
"Big worries","1993","Other degree","West Germany","121","0.200311057450626","0.169058121378865","0.231563993522387"
"Big worries","1993","Other degree","East Germany","","","",""
"Big worries","1993","no degree/no degree yet","West Germany","53","0.172216330274437","0.13052090510298","0.213911755445894"
"Big worries","1993","no degree/no degree yet","East Germany","","","",""
"Some worries","1993","lower secondary degree","West Germany","762","0.320377447994431","0.301446928817357","0.339307967171505"
"Some worries","1993","lower secondary degree","East Germany","207","0.408842335460898","0.365489829247205","0.452194841674591"
"Some worries","1993","secondary school degree","West Germany","276","0.231320684876238","0.207199764527819","0.255441605224657"
"Some worries","1993","secondary school degree","East Germany","584","0.448222894975411","0.421021295889067","0.475424494061755"
"Some worries","1993","college entrance qualification","West Germany","213","0.254483529263155","0.224904490858961","0.28406256766735"
"Some worries","1993","college entrance qualification","East Germany","177","0.518801922194517","0.466002204570785","0.57160163981825"
"Some worries","1993","Other degree","West Germany","237","0.357540183117329","0.320115060647121","0.394965305587538"
"Some worries","1993","Other degree","East Germany","","","",""
"Some worries","1993","no degree/no degree yet","West Germany","126","0.392502377039202","0.338577861605941","0.446426892472464"
"Some worries","1993","no degree/no degree yet","East Germany","","","",""
"No worries","1993","lower secondary degree","West Germany","1359","0.596344539081233","0.576440019280904","0.616249058881562"
"No worries","1993","lower secondary degree","East Germany","114","0.231493297856935","0.194298889301454","0.268687706412416"
"No worries","1993","secondary school degree","West Germany","829","0.701700548103605","0.675529797541602","0.727871298665607"
"No worries","1993","secondary school degree","East Germany","426","0.335452751065385","0.309627521523657","0.361277980607113"
"No worries","1993","college entrance qualification","West Germany","585","0.706201494797162","0.67526901788224","0.737133971712084"
"No worries","1993","college entrance qualification","East Germany","122","0.362117733821352","0.311329392348727","0.412906075293976"
"No worries","1993","Other degree","West Germany","272","0.442148759432045","0.403367561212497","0.480929957651592"
"No worries","1993","Other degree","East Germany","","","",""
"No worries","1993","no degree/no degree yet","West Germany","136","0.43528129268636","0.38053005982777","0.490032525544951"
"No worries","1993","no degree/no degree yet","East Germany","","","",""
"Big worries","1994","lower secondary degree","West Germany","241","0.104481372916451","0.0916114788754443","0.117351266957458"
"Big worries","1994","lower secondary degree","East Germany","163","0.350446777997354","0.307404475227344","0.393489080767364"
"Big worries","1994","secondary school degree","West Germany","97","0.078605714007481","0.0632439529990274","0.0939674750159346"
"Big worries","1994","secondary school degree","East Germany","239","0.185269279549785","0.16381709270543","0.206721466394139"
"Big worries","1994","college entrance qualification","West Germany","51","0.0606520812486102","0.0447547128761417","0.0765494496210787"
"Big worries","1994","college entrance qualification","East Germany","56","0.14878033522984","0.112221614559753","0.185339055899928"
"Big worries","1994","Other degree","West Germany","125","0.286180814753492","0.248510444275969","0.323851185231016"
"Big worries","1994","Other degree","East Germany","","","",""
"Big worries","1994","no degree/no degree yet","West Germany","67","0.266245793345104","0.214750023789033","0.317741562901175"
"Big worries","1994","no degree/no degree yet","East Germany","","","",""
"Some worries","1994","lower secondary degree","West Germany","837","0.380032838035142","0.359610139347675","0.400455536722608"
"Some worries","1994","lower secondary degree","East Germany","225","0.477561112680156","0.432499231579264","0.522622993781047"
"Some worries","1994","secondary school degree","West Germany","353","0.284250229207898","0.258503491479171","0.309996966936624"
"Some worries","1994","secondary school degree","East Germany","656","0.509980873434464","0.482378509443163","0.537583237425765"
"Some worries","1994","college entrance qualification","West Germany","244","0.291025165023069","0.260772068904889","0.321278261141248"
"Some worries","1994","college entrance qualification","East Germany","186","0.475854242385633","0.424549157621938","0.527159327149328"
"Some worries","1994","Other degree","West Germany","236","0.380265167406522","0.339804620258309","0.420725714554735"
"Some worries","1994","Other degree","East Germany","","","",""
"Some worries","1994","no degree/no degree yet","West Germany","115","0.399759584244245","0.342688393641885","0.456830774846606"
"Some worries","1994","no degree/no degree yet","East Germany","","","",""
"No worries","1994","lower secondary degree","West Germany","1092","0.515485789048407","0.494458667148211","0.536512910948604"
"No worries","1994","lower secondary degree","East Germany","84","0.17199210932249","0.137947481498777","0.206036737146204"
"No worries","1994","secondary school degree","West Germany","729","0.637144056784621","0.609698178876496","0.664589934692747"
"No worries","1994","secondary school degree","East Germany","365","0.304749847015752","0.279333969249693","0.330165724781811"
"No worries","1994","college entrance qualification","West Germany","571","0.648322753728321","0.616520572211466","0.680124935245176"
"No worries","1994","college entrance qualification","East Germany","122","0.375365422384526","0.325621784630835","0.425109060138218"
"No worries","1994","Other degree","West Germany","192","0.333554017839986","0.294257769425765","0.372850266254206"
"No worries","1994","Other degree","East Germany","","","",""
"No worries","1994","no degree/no degree yet","West Germany","101","0.33399462241065","0.279045156148898","0.388944088672403"
"No worries","1994","no degree/no degree yet","East Germany","","","",""
"Big worries","1995","lower secondary degree","West Germany","256","0.108316677716413","0.0954724986785799","0.121160856754247"
"Big worries","1995","lower secondary degree","East Germany","183","0.366171314578187","0.323558968086934","0.408783661069441"
"Big worries","1995","secondary school degree","West Germany","108","0.0844511305128121","0.0694733453238167","0.0994289157018074"
"Big worries","1995","secondary school degree","East Germany","285","0.209095397518003","0.187023301157559","0.231167493878448"
"Big worries","1995","college entrance qualification","West Germany","67","0.0857549858774877","0.0680978394736735","0.103412132281302"
"Big worries","1995","college entrance qualification","East Germany","73","0.18689545030893","0.147752084778859","0.226038815839002"
"Big worries","1995","Other degree","West Germany","162","0.195389518982421","0.167106999835399","0.223672038129444"
"Big worries","1995","Other degree","East Germany","","","",""
"Big worries","1995","no degree/no degree yet","West Germany","61","0.231290627501573","0.183969152106121","0.278612102897025"
"Big worries","1995","no degree/no degree yet","East Germany","","","",""
"Some worries","1995","lower secondary degree","West Germany","838","0.377989424744996","0.357949685220611","0.398029164269381"
"Some worries","1995","lower secondary degree","East Germany","195","0.393774169018223","0.350557809919696","0.43699052811675"
"Some worries","1995","secondary school degree","West Germany","389","0.262760558428411","0.239052910598437","0.286468206258384"
