"plh0042","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","college entrance qualification","Female","","","",""
"Big worries","1984","college entrance qualification","Male","43","0.0932810249189495","0.0675830709746106","0.118978978863288"
"Big worries","1984","lower secondary degree","Female","198","0.162871051077316","0.141502035683923","0.184240066470709"
"Big worries","1984","lower secondary degree","Male","427","0.211261297022012","0.19330838032201","0.229214213722014"
"Big worries","1984","no degree/no degree yet","Female","77","0.299351250821371","0.242918847721411","0.355783653921332"
"Big worries","1984","no degree/no degree yet","Male","119","0.329879150079264","0.283096348378924","0.376661951779605"
"Big worries","1984","Other degree","Female","83","0.257225447068984","0.207763303086609","0.306687591051358"
"Big worries","1984","Other degree","Male","242","0.318213104819476","0.285184915382159","0.351241294256793"
"Big worries","1984","secondary school degree","Female","65","0.114584599544499","0.0886624652826216","0.140506733806376"
"Big worries","1984","secondary school degree","Male","66","0.11478615988016","0.0891517260613194","0.140420593699001"
"No worries","1984","college entrance qualification","Female","172","0.723847345612486","0.667283285614443","0.780411405610529"
"No worries","1984","college entrance qualification","Male","330","0.678000661572329","0.636714159635374","0.719287163509284"
"No worries","1984","lower secondary degree","Female","585","0.524659127904254","0.49575848007493","0.553559775733577"
"No worries","1984","lower secondary degree","Male","879","0.451725625925621","0.429838194068462","0.473613057782779"
"No worries","1984","no degree/no degree yet","Female","96","0.365789843167873","0.306439908111755","0.425139778223992"
"No worries","1984","no degree/no degree yet","Male","136","0.322534316147009","0.27602244159004","0.369046190703977"
"No worries","1984","Other degree","Female","124","0.438621048760575","0.382469691201094","0.494772406320055"
"No worries","1984","Other degree","Male","265","0.328459899400507","0.295157266876576","0.361762531924437"
"No worries","1984","secondary school degree","Female","338","0.584160673824067","0.544049716096703","0.624271631551431"
"No worries","1984","secondary school degree","Male","352","0.586032933306688","0.546423486598305","0.625642380015071"
"Some worries","1984","college entrance qualification","Female","47","0.187870046013449","0.138452177955465","0.237287914071433"
"Some worries","1984","college entrance qualification","Male","119","0.228718313508721","0.191605616211589","0.265831010805854"
"Some worries","1984","lower secondary degree","Female","364","0.31246982101843","0.285646267939157","0.339293374097704"
"Some worries","1984","lower secondary degree","Male","680","0.337013077052368","0.316224042235104","0.357802111869632"
"Some worries","1984","no degree/no degree yet","Female","80","0.334858906010755","0.276705434189231","0.39301237783228"
"Some worries","1984","no degree/no degree yet","Male","133","0.347586533773727","0.300203249698954","0.394969817848499"
"Some worries","1984","Other degree","Female","93","0.304153504170442","0.252095130295863","0.356211878045021"
"Some worries","1984","Other degree","Male","257","0.353326995780017","0.319432265070784","0.387221726489251"
"Some worries","1984","secondary school degree","Female","177","0.301254726631434","0.263915916812058","0.338593536450811"
