"plh0042","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Some worries","1984","Hesse","Other degree","38","0.263041630046754","0.190625111808691","0.335458148284818"
"Some worries","1984","Hesse","no degree/no degree yet","","","",""
"Some worries","1984","Rhineland-Palatinate,Saarland","lower secondary degree","93","0.363983891929975","0.304341750758465","0.423626033101485"
"Some worries","1984","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Some worries","1984","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Some worries","1984","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Some worries","1984","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Some worries","1984","Baden-Württemberg","lower secondary degree","215","0.34036348613599","0.302975735750595","0.377751236521386"
"Some worries","1984","Baden-Württemberg","secondary school degree","49","0.283733251249669","0.215766384242429","0.351700118256909"
"Some worries","1984","Baden-Württemberg","college entrance qualification","32","0.234584058552633","0.159393004124121","0.309775112981145"
"Some worries","1984","Baden-Württemberg","Other degree","96","0.398214561946716","0.340669892595856","0.455759231297575"
"Some worries","1984","Baden-Württemberg","no degree/no degree yet","61","0.297149955529566","0.232507677949787","0.361792233109344"
"Some worries","1984","Bavaria","lower secondary degree","205","0.33997162380391","0.301585629332676","0.378357618275144"
"Some worries","1984","Bavaria","secondary school degree","74","0.324967689164251","0.264569422850776","0.385365955477727"
"Some worries","1984","Bavaria","college entrance qualification","","","",""
"Some worries","1984","Bavaria","Other degree","71","0.43302280308876","0.357872967429126","0.508172638748394"
"Some worries","1984","Bavaria","no degree/no degree yet","","","",""
"Some worries","1984","Berlin","lower secondary degree","34","0.348545389585684","0.255614700743552","0.441476078427816"
"Some worries","1984","Berlin","secondary school degree","","","",""
"Some worries","1984","Berlin","college entrance qualification","","","",""
"Some worries","1984","Berlin","Other degree","","","",""
"Some worries","1984","Berlin","no degree/no degree yet","","","",""
"Some worries","1984","Brandenburg","lower secondary degree","","","",""
"Some worries","1984","Brandenburg","secondary school degree","","","",""
"Some worries","1984","Brandenburg","college entrance qualification","","","",""
"Some worries","1984","Brandenburg","Other degree","","","",""
"Some worries","1984","Brandenburg","no degree/no degree yet","","","",""
"Some worries","1984","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Some worries","1984","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Some worries","1984","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Some worries","1984","Mecklenburg-Western Pomerania","Other degree","","","",""
"Some worries","1984","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Some worries","1984","Saxony","lower secondary degree","","","",""
"Some worries","1984","Saxony","secondary school degree","","","",""
"Some worries","1984","Saxony","college entrance qualification","","","",""
"Some worries","1984","Saxony","Other degree","","","",""
"Some worries","1984","Saxony","no degree/no degree yet","","","",""
"Some worries","1984","Saxony-Anhalt","lower secondary degree","","","",""
"Some worries","1984","Saxony-Anhalt","secondary school degree","","","",""
"Some worries","1984","Saxony-Anhalt","college entrance qualification","","","",""
"Some worries","1984","Saxony-Anhalt","Other degree","","","",""
"Some worries","1984","Saxony-Anhalt","no degree/no degree yet","","","",""
"Some worries","1984","Thuringia","lower secondary degree","","","",""
"Some worries","1984","Thuringia","secondary school degree","","","",""
"Some worries","1984","Thuringia","college entrance qualification","","","",""
"Some worries","1984","Thuringia","Other degree","","","",""
"Some worries","1984","Thuringia","no degree/no degree yet","","","",""
"No worries","1984","Schleswig-Holstein","lower secondary degree","46","0.449526320914425","0.353922056730462","0.545130585098388"
"No worries","1984","Schleswig-Holstein","secondary school degree","38","0.583178189194508","0.465122602406485","0.701233775982531"
"No worries","1984","Schleswig-Holstein","college entrance qualification","","","",""
"No worries","1984","Schleswig-Holstein","Other degree","","","",""
"No worries","1984","Schleswig-Holstein","no degree/no degree yet","","","",""
"No worries","1984","Hamburg","lower secondary degree","32","0.583204294413259","0.455212349756761","0.711196239069756"
"No worries","1984","Hamburg","secondary school degree","","","",""
"No worries","1984","Hamburg","college entrance qualification","","","",""
"No worries","1984","Hamburg","Other degree","","","",""
"No worries","1984","Hamburg","no degree/no degree yet","","","",""
"No worries","1984","Lower Saxony","lower secondary degree","142","0.423724005701332","0.3708873584925","0.476560652910163"
"No worries","1984","Lower Saxony","secondary school degree","77","0.54558366700929","0.462206822630983","0.628960511387598"
"No worries","1984","Lower Saxony","college entrance qualification","55","0.735652616324445","0.635178052090879","0.836127180558011"
"No worries","1984","Lower Saxony","Other degree","","","",""
"No worries","1984","Lower Saxony","no degree/no degree yet","","","",""
"No worries","1984","Bremen","lower secondary degree","","","",""
"No worries","1984","Bremen","secondary school degree","","","",""
"No worries","1984","Bremen","college entrance qualification","","","",""
"No worries","1984","Bremen","Other degree","","","",""
"No worries","1984","Bremen","no degree/no degree yet","","","",""
"No worries","1984","North Rhine-Westphalia","lower secondary degree","347","0.4545325271785","0.419431061030416","0.489633993326585"
"No worries","1984","North Rhine-Westphalia","secondary school degree","168","0.600548051100525","0.543281492631746","0.657814609569304"
"No worries","1984","North Rhine-Westphalia","college entrance qualification","144","0.682417939402047","0.619899016396735","0.744936862407359"
"No worries","1984","North Rhine-Westphalia","Other degree","100","0.376360188422221","0.318890939409098","0.433829437435344"
"No worries","1984","North Rhine-Westphalia","no degree/no degree yet","53","0.28378056007636","0.217175667807055","0.350385452345665"
"No worries","1984","Hesse","lower secondary degree","163","0.588878348551185","0.532248283556054","0.645508413546317"
"No worries","1984","Hesse","secondary school degree","65","0.51899734943068","0.431408385494335","0.606586313367024"
"No worries","1984","Hesse","college entrance qualification","54","0.685158111749684","0.582740132804599","0.787576090694769"
"No worries","1984","Hesse","Other degree","60","0.430667651133061","0.349223861210896","0.512111441055227"
"No worries","1984","Hesse","no degree/no degree yet","34","0.441017094960314","0.334201166423209","0.547833023497418"
"No worries","1984","Rhineland-Palatinate,Saarland","lower secondary degree","114","0.46929676747965","0.407434229343256","0.531159305616045"
"No worries","1984","Rhineland-Palatinate,Saarland","secondary school degree","39","0.612969965538638","0.492696521199213","0.733243409878064"
"No worries","1984","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"No worries","1984","Rhineland-Palatinate,Saarland","Other degree","","","",""
"No worries","1984","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"No worries","1984","Baden-Württemberg","lower secondary degree","307","0.518933663290791","0.479509370185971","0.55835795639561"
"No worries","1984","Baden-Württemberg","secondary school degree","110","0.649884460934011","0.577967966706393","0.721800955161628"
"No worries","1984","Baden-Württemberg","college entrance qualification","81","0.684064423060207","0.60157164208958","0.766557204030834"
"No worries","1984","Baden-Württemberg","Other degree","114","0.369190992466213","0.312462638215634","0.425919346716793"
"No worries","1984","Baden-Württemberg","no degree/no degree yet","86","0.478941349866062","0.408279996908935","0.549602702823189"
"No worries","1984","Bavaria","lower secondary degree","274","0.479550934732104","0.4390675658909","0.520034303573307"
"No worries","1984","Bavaria","secondary school degree","136","0.583583264781064","0.520012475559716","0.647154054002412"
"No worries","1984","Bavaria","college entrance qualification","90","0.733490954626446","0.655982970329474","0.810998938923418"
"No worries","1984","Bavaria","Other degree","48","0.29421058591519","0.225098090678583","0.363323081151796"
"No worries","1984","Bavaria","no degree/no degree yet","","","",""
"No worries","1984","Berlin","lower secondary degree","35","0.388814977654893","0.293744593526606","0.48388536178318"
"No worries","1984","Berlin","secondary school degree","31","0.567704659330474","0.436780964564271","0.698628354096676"
"No worries","1984","Berlin","college entrance qualification","","","",""
"No worries","1984","Berlin","Other degree","","","",""
"No worries","1984","Berlin","no degree/no degree yet","","","",""
"No worries","1984","Brandenburg","lower secondary degree","","","",""
"No worries","1984","Brandenburg","secondary school degree","","","",""
"No worries","1984","Brandenburg","college entrance qualification","","","",""
"No worries","1984","Brandenburg","Other degree","","","",""
"No worries","1984","Brandenburg","no degree/no degree yet","","","",""
"No worries","1984","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"No worries","1984","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"No worries","1984","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"No worries","1984","Mecklenburg-Western Pomerania","Other degree","","","",""
"No worries","1984","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"No worries","1984","Saxony","lower secondary degree","","","",""
"No worries","1984","Saxony","secondary school degree","","","",""
"No worries","1984","Saxony","college entrance qualification","","","",""
"No worries","1984","Saxony","Other degree","","","",""
"No worries","1984","Saxony","no degree/no degree yet","","","",""
"No worries","1984","Saxony-Anhalt","lower secondary degree","","","",""
"No worries","1984","Saxony-Anhalt","secondary school degree","","","",""
"No worries","1984","Saxony-Anhalt","college entrance qualification","","","",""
"No worries","1984","Saxony-Anhalt","Other degree","","","",""
"No worries","1984","Saxony-Anhalt","no degree/no degree yet","","","",""
"No worries","1984","Thuringia","lower secondary degree","","","",""
"No worries","1984","Thuringia","secondary school degree","","","",""
"No worries","1984","Thuringia","college entrance qualification","","","",""
"No worries","1984","Thuringia","Other degree","","","",""
"No worries","1984","Thuringia","no degree/no degree yet","","","",""
"Big worries","1985","Schleswig-Holstein","lower secondary degree","","","",""
"Big worries","1985","Schleswig-Holstein","secondary school degree","","","",""
"Big worries","1985","Schleswig-Holstein","college entrance qualification","","","",""
"Big worries","1985","Schleswig-Holstein","Other degree","","","",""
"Big worries","1985","Schleswig-Holstein","no degree/no degree yet","","","",""
"Big worries","1985","Hamburg","lower secondary degree","","","",""
"Big worries","1985","Hamburg","secondary school degree","","","",""
"Big worries","1985","Hamburg","college entrance qualification","","","",""
"Big worries","1985","Hamburg","Other degree","","","",""
"Big worries","1985","Hamburg","no degree/no degree yet","","","",""
"Big worries","1985","Lower Saxony","lower secondary degree","52","0.165669958397436","0.122731873588493","0.20860804320638"
"Big worries","1985","Lower Saxony","secondary school degree","","","",""
"Big worries","1985","Lower Saxony","college entrance qualification","","","",""
"Big worries","1985","Lower Saxony","Other degree","","","",""
"Big worries","1985","Lower Saxony","no degree/no degree yet","","","",""
"Big worries","1985","Bremen","lower secondary degree","","","",""
"Big worries","1985","Bremen","secondary school degree","","","",""
"Big worries","1985","Bremen","college entrance qualification","","","",""
"Big worries","1985","Bremen","Other degree","","","",""
"Big worries","1985","Bremen","no degree/no degree yet","","","",""
"Big worries","1985","North Rhine-Westphalia","lower secondary degree","103","0.155338560126196","0.127951562363382","0.18272555788901"
"Big worries","1985","North Rhine-Westphalia","secondary school degree","","","",""
"Big worries","1985","North Rhine-Westphalia","college entrance qualification","","","",""
"Big worries","1985","North Rhine-Westphalia","Other degree","55","0.217256766894328","0.164532508846712","0.269981024941943"
"Big worries","1985","North Rhine-Westphalia","no degree/no degree yet","31","0.24226269239536","0.17025461063355","0.314270774157171"
"Big worries","1985","Hesse","lower secondary degree","37","0.128259932044586","0.0871383097766582","0.169381554312515"
"Big worries","1985","Hesse","secondary school degree","","","",""
"Big worries","1985","Hesse","college entrance qualification","","","",""
"Big worries","1985","Hesse","Other degree","","","",""
"Big worries","1985","Hesse","no degree/no degree yet","","","",""
"Big worries","1985","Rhineland-Palatinate,Saarland","lower secondary degree","43","0.185288047768263","0.133830180760886","0.236745914775639"
"Big worries","1985","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Big worries","1985","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Big worries","1985","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Big worries","1985","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Big worries","1985","Baden-Württemberg","lower secondary degree","68","0.0937729350701418","0.0703299917500368","0.117215878390247"
"Big worries","1985","Baden-Württemberg","secondary school degree","","","",""
"Big worries","1985","Baden-Württemberg","college entrance qualification","","","",""
"Big worries","1985","Baden-Württemberg","Other degree","52","0.223531249667762","0.169689980713377","0.277372518622147"
"Big worries","1985","Baden-Württemberg","no degree/no degree yet","","","",""
"Big worries","1985","Bavaria","lower secondary degree","63","0.106129985217919","0.080030770739334","0.132229199696505"
"Big worries","1985","Bavaria","secondary school degree","","","",""
"Big worries","1985","Bavaria","college entrance qualification","","","",""
"Big worries","1985","Bavaria","Other degree","33","0.216949748728042","0.151425705312168","0.282473792143915"
"Big worries","1985","Bavaria","no degree/no degree yet","","","",""
"Big worries","1985","Berlin","lower secondary degree","","","",""
"Big worries","1985","Berlin","secondary school degree","","","",""
"Big worries","1985","Berlin","college entrance qualification","","","",""
"Big worries","1985","Berlin","Other degree","","","",""
"Big worries","1985","Berlin","no degree/no degree yet","","","",""
"Big worries","1985","Brandenburg","lower secondary degree","","","",""
"Big worries","1985","Brandenburg","secondary school degree","","","",""
"Big worries","1985","Brandenburg","college entrance qualification","","","",""
"Big worries","1985","Brandenburg","Other degree","","","",""
"Big worries","1985","Brandenburg","no degree/no degree yet","","","",""
"Big worries","1985","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Big worries","1985","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Big worries","1985","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Big worries","1985","Mecklenburg-Western Pomerania","Other degree","","","",""
"Big worries","1985","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Big worries","1985","Saxony","lower secondary degree","","","",""
"Big worries","1985","Saxony","secondary school degree","","","",""
"Big worries","1985","Saxony","college entrance qualification","","","",""
"Big worries","1985","Saxony","Other degree","","","",""
"Big worries","1985","Saxony","no degree/no degree yet","","","",""
"Big worries","1985","Saxony-Anhalt","lower secondary degree","","","",""
"Big worries","1985","Saxony-Anhalt","secondary school degree","","","",""
"Big worries","1985","Saxony-Anhalt","college entrance qualification","","","",""
"Big worries","1985","Saxony-Anhalt","Other degree","","","",""
"Big worries","1985","Saxony-Anhalt","no degree/no degree yet","","","",""
"Big worries","1985","Thuringia","lower secondary degree","","","",""
"Big worries","1985","Thuringia","secondary school degree","","","",""
"Big worries","1985","Thuringia","college entrance qualification","","","",""
"Big worries","1985","Thuringia","Other degree","","","",""
"Big worries","1985","Thuringia","no degree/no degree yet","","","",""
"Some worries","1985","Schleswig-Holstein","lower secondary degree","","","",""
"Some worries","1985","Schleswig-Holstein","secondary school degree","","","",""
"Some worries","1985","Schleswig-Holstein","college entrance qualification","","","",""
"Some worries","1985","Schleswig-Holstein","Other degree","","","",""
"Some worries","1985","Schleswig-Holstein","no degree/no degree yet","","","",""
"Some worries","1985","Hamburg","lower secondary degree","","","",""
"Some worries","1985","Hamburg","secondary school degree","","","",""
"Some worries","1985","Hamburg","college entrance qualification","","","",""
"Some worries","1985","Hamburg","Other degree","","","",""
"Some worries","1985","Hamburg","no degree/no degree yet","","","",""
"Some worries","1985","Lower Saxony","lower secondary degree","96","0.340232655619244","0.285514020918095","0.394951290320394"
"Some worries","1985","Lower Saxony","secondary school degree","44","0.334266787491761","0.25439518139318","0.414138393590341"
"Some worries","1985","Lower Saxony","college entrance qualification","","","",""
"Some worries","1985","Lower Saxony","Other degree","","","",""
"Some worries","1985","Lower Saxony","no degree/no degree yet","","","",""
"Some worries","1985","Bremen","lower secondary degree","","","",""
"Some worries","1985","Bremen","secondary school degree","","","",""
"Some worries","1985","Bremen","college entrance qualification","","","",""
"Some worries","1985","Bremen","Other degree","","","",""
"Some worries","1985","Bremen","no degree/no degree yet","","","",""
"Some worries","1985","North Rhine-Westphalia","lower secondary degree","202","0.294895899287143","0.26041929839331","0.329372500180976"
"Some worries","1985","North Rhine-Westphalia","secondary school degree","75","0.267605356125764","0.21537613726674","0.319834574984788"
"Some worries","1985","North Rhine-Westphalia","college entrance qualification","41","0.182936626758865","0.132419919302971","0.233453334214759"
"Some worries","1985","North Rhine-Westphalia","Other degree","87","0.372083416211094","0.310283868951512","0.433882963470677"
"Some worries","1985","North Rhine-Westphalia","no degree/no degree yet","54","0.367561408761876","0.286530115217055","0.448592702306697"
"Some worries","1985","Hesse","lower secondary degree","75","0.255294790979265","0.201672618493132","0.308916963465398"
"Some worries","1985","Hesse","secondary school degree","34","0.298835979319663","0.214808387131476","0.38286357150785"
"Some worries","1985","Hesse","college entrance qualification","","","",""
"Some worries","1985","Hesse","Other degree","49","0.362923367047221","0.277946867127458","0.447899866966984"
"Some worries","1985","Hesse","no degree/no degree yet","","","",""
"Some worries","1985","Rhineland-Palatinate,Saarland","lower secondary degree","69","0.318958171306918","0.257230514239193","0.380685828374643"
"Some worries","1985","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Some worries","1985","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Some worries","1985","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Some worries","1985","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Some worries","1985","Baden-Württemberg","lower secondary degree","194","0.319659820455139","0.282157170672561","0.357162470237716"
"Some worries","1985","Baden-Württemberg","secondary school degree","36","0.221203995298029","0.156689415983599","0.285718574612459"
"Some worries","1985","Baden-Württemberg","college entrance qualification","","","",""
"Some worries","1985","Baden-Württemberg","Other degree","78","0.344057793701156","0.282662842121964","0.405452745280349"
"Some worries","1985","Baden-Württemberg","no degree/no degree yet","51","0.305446465353749","0.233627364710456","0.377265565997042"
"Some worries","1985","Bavaria","lower secondary degree","183","0.336726983066882","0.296681242955463","0.376772723178302"
"Some worries","1985","Bavaria","secondary school degree","68","0.313779570610512","0.253147697417079","0.374411443803944"
"Some worries","1985","Bavaria","college entrance qualification","","","",""
"Some worries","1985","Bavaria","Other degree","56","0.382634981798605","0.305368766153035","0.459901197444174"
"Some worries","1985","Bavaria","no degree/no degree yet","","","",""
"Some worries","1985","Berlin","lower secondary degree","","","",""
"Some worries","1985","Berlin","secondary school degree","","","",""
"Some worries","1985","Berlin","college entrance qualification","","","",""
"Some worries","1985","Berlin","Other degree","","","",""
"Some worries","1985","Berlin","no degree/no degree yet","","","",""
"Some worries","1985","Brandenburg","lower secondary degree","","","",""
"Some worries","1985","Brandenburg","secondary school degree","","","",""
"Some worries","1985","Brandenburg","college entrance qualification","","","",""
"Some worries","1985","Brandenburg","Other degree","","","",""
"Some worries","1985","Brandenburg","no degree/no degree yet","","","",""
"Some worries","1985","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Some worries","1985","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Some worries","1985","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Some worries","1985","Mecklenburg-Western Pomerania","Other degree","","","",""
"Some worries","1985","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Some worries","1985","Saxony","lower secondary degree","","","",""
"Some worries","1985","Saxony","secondary school degree","","","",""
"Some worries","1985","Saxony","college entrance qualification","","","",""
"Some worries","1985","Saxony","Other degree","","","",""
"Some worries","1985","Saxony","no degree/no degree yet","","","",""
"Some worries","1985","Saxony-Anhalt","lower secondary degree","","","",""
"Some worries","1985","Saxony-Anhalt","secondary school degree","","","",""
"Some worries","1985","Saxony-Anhalt","college entrance qualification","","","",""
"Some worries","1985","Saxony-Anhalt","Other degree","","","",""
"Some worries","1985","Saxony-Anhalt","no degree/no degree yet","","","",""
"Some worries","1985","Thuringia","lower secondary degree","","","",""
"Some worries","1985","Thuringia","secondary school degree","","","",""
"Some worries","1985","Thuringia","college entrance qualification","","","",""
"Some worries","1985","Thuringia","Other degree","","","",""
"Some worries","1985","Thuringia","no degree/no degree yet","","","",""
"No worries","1985","Schleswig-Holstein","lower secondary degree","56","0.576114742146437","0.478770751949927","0.673458732342946"
"No worries","1985","Schleswig-Holstein","secondary school degree","39","0.771638485184091","0.657543957015297","0.885733013352885"
"No worries","1985","Schleswig-Holstein","college entrance qualification","","","",""
"No worries","1985","Schleswig-Holstein","Other degree","","","",""
"No worries","1985","Schleswig-Holstein","no degree/no degree yet","","","",""
"No worries","1985","Hamburg","lower secondary degree","32","0.575546268218778","0.448345599781526","0.702746936656029"
"No worries","1985","Hamburg","secondary school degree","","","",""
"No worries","1985","Hamburg","college entrance qualification","","","",""
"No worries","1985","Hamburg","Other degree","","","",""
"No worries","1985","Hamburg","no degree/no degree yet","","","",""
"No worries","1985","Lower Saxony","lower secondary degree","140","0.494097385983319","0.436355417281482","0.551839354685157"
"No worries","1985","Lower Saxony","secondary school degree","74","0.533384769487682","0.44891613913749","0.617853399837873"
"No worries","1985","Lower Saxony","college entrance qualification","53","0.732475226617049","0.631617144854988","0.833333308379109"
"No worries","1985","Lower Saxony","Other degree","","","",""
"No worries","1985","Lower Saxony","no degree/no degree yet","","","",""
"No worries","1985","Bremen","lower secondary degree","","","",""
"No worries","1985","Bremen","secondary school degree","","","",""
"No worries","1985","Bremen","college entrance qualification","","","",""
