"plh0042","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Big worries","1987","Couple + C. LE and GT 16","114","0.111281096854988","0.0888044212097128","0.133757772500264"
"Big worries","1987","Single parent ","32","0.0902491330754853","0.0572705607618524","0.123227705389118"
"No worries","1987","(Married) couple without C. ","721","0.617972920925535","0.590550472168093","0.645395369682978"
"No worries","1987","1-pers.-HH","309","0.614488869852634","0.572534394886692","0.656443344818576"
"No worries","1987","Couple + C. GT 16 ","713","0.571332601431377","0.544441154312864","0.59822404854989"
"No worries","1987","Couple + C. LE 16 ","838","0.571705843171311","0.546999745052933","0.596411941289688"
"No worries","1987","Couple + C. LE and GT 16","368","0.552141551754362","0.516600132031544","0.587682971477181"
"No worries","1987","Single parent ","147","0.535464921792786","0.478063339773148","0.592866503812424"
"Some worries","1987","(Married) couple without C. ","360","0.290786609066821","0.265156520778968","0.316416697354674"
"Some worries","1987","1-pers.-HH","149","0.287834229196354","0.248807281445279","0.326861176947429"
"Some worries","1987","Couple + C. GT 16 ","427","0.318586272860334","0.293268330230984","0.343904215489684"
"Some worries","1987","Couple + C. LE 16 ","528","0.336218208423188","0.312631352514747","0.359805064331629"
"Some worries","1987","Couple + C. LE and GT 16","270","0.336577351390649","0.302803797550499","0.3703509052308"
"Some worries","1987","Single parent ","111","0.374285945131729","0.318588046968395","0.429983843295062"
"Big worries","1988","(Married) couple without C. ","146","0.105214553793688","0.0877004244317504","0.122728683155625"
"Big worries","1988","1-pers.-HH","60","0.119930331338305","0.0908363351373894","0.149024327539221"
"Big worries","1988","Couple + C. GT 16 ","178","0.112231547811733","0.0951319617288107","0.129331133894655"
"Big worries","1988","Couple + C. LE 16 ","191","0.103906910348857","0.0881793006033914","0.119634520094322"
"Big worries","1988","Couple + C. LE and GT 16","133","0.162007576583485","0.133235876463461","0.190779276703509"
"Big worries","1988","Single parent ","50","0.160093755024742","0.117889941752829","0.202297568296656"
"No worries","1988","(Married) couple without C. ","661","0.577754753677241","0.54956149106569","0.605948016288793"
"No worries","1988","1-pers.-HH","281","0.611388371869672","0.567737108538688","0.655039635200656"
"No worries","1988","Couple + C. GT 16 ","632","0.507095167569384","0.480011682898827","0.534178652239942"
"No worries","1988","Couple + C. LE 16 ","759","0.55366949478075","0.528047229237181","0.579291760324318"
"No worries","1988","Couple + C. LE and GT 16","278","0.488874462401648","0.449840711871758","0.527908212931538"
"No worries","1988","Single parent ","141","0.501447203751963","0.443900920741072","0.558993486762854"
"Some worries","1988","(Married) couple without C. ","372","0.317030692529071","0.290469813940063","0.343591571118079"
"Some worries","1988","1-pers.-HH","138","0.268681296792023","0.228984780769993","0.308377812814052"
"Some worries","1988","Couple + C. GT 16 ","499","0.380673284618883","0.354369734102755","0.40697683513501"
"Some worries","1988","Couple + C. LE 16 ","496","0.342423594870393","0.317965709989142","0.366881479751645"
"Some worries","1988","Couple + C. LE and GT 16","219","0.349117961014867","0.311894645268458","0.386341276761276"
"Some worries","1988","Single parent ","99","0.338459041223295","0.283998679550844","0.392919402895746"
"Big worries","1989","(Married) couple without C. ","90","0.0602759404298774","0.0468437571917929","0.0737081236679619"
"Big worries","1989","1-pers.-HH","39","0.0694762247827811","0.0474091459867402","0.091543303578822"
"Big worries","1989","Couple + C. GT 16 ","106","0.0735815968328068","0.0592951919553725","0.0878680017102412"
"Big worries","1989","Couple + C. LE 16 ","122","0.0631176517104418","0.0504203763215462","0.0758149270993374"
"Big worries","1989","Couple + C. LE and GT 16","69","0.0987440930493838","0.0745906577884425","0.122897528310325"
"Big worries","1989","Single parent ","33","0.131939692696962","0.09088237997452","0.172997005419404"
"No worries","1989","(Married) couple without C. ","789","0.6788111978672","0.652458254182915","0.705164141551485"
"No worries","1989","1-pers.-HH","345","0.699293310459144","0.659495036740781","0.739091584177507"
"No worries","1989","Couple + C. GT 16 ","762","0.622138490178224","0.595608039587646","0.648668940768802"
"No worries","1989","Couple + C. LE 16 ","866","0.63951635683118","0.614445960211458","0.664586753450902"
"No worries","1989","Couple + C. LE and GT 16","293","0.551663293764084","0.511397295033744","0.591929292494425"
"No worries","1989","Single parent ","153","0.595141855211562","0.535590791282579","0.654692919140545"
"Some worries","1989","(Married) couple without C. ","327","0.260912861702923","0.236128941417955","0.285696781987891"
"Some worries","1989","1-pers.-HH","126","0.231230464758075","0.194638678418219","0.267822251097931"
"Some worries","1989","Couple + C. GT 16 ","415","0.304279912988969","0.27910380018367","0.329456025794269"
"Some worries","1989","Couple + C. LE 16 ","421","0.297365991458378","0.27349871701559","0.321233265901166"
"Some worries","1989","Couple + C. LE and GT 16","224","0.349592613186532","0.310984983472677","0.388200242900387"
"Some worries","1989","Single parent ","75","0.272918452091476","0.218875900150918","0.326961004032033"
"Big worries","1990","(Married) couple without C. ","354","0.142337180892321","0.126355250890573","0.158319110894068"
"Big worries","1990","1-pers.-HH","93","0.124840686449281","0.0986745569011202","0.151006815997442"
"Big worries","1990","Couple + C. GT 16 ","353","0.147613074763417","0.131548841366195","0.163677308160638"
"Big worries","1990","Couple + C. LE 16 ","649","0.173359721898738","0.159180129362313","0.187539314435163"
"Big worries","1990","Couple + C. LE and GT 16","164","0.172285911086501","0.146150702978996","0.198421119194005"
"Big worries","1990","Single parent ","92","0.146332023963208","0.112449626335747","0.18021442159067"
"No worries","1990","(Married) couple without C. ","901","0.573040637020091","0.550415160540314","0.595666113499869"
"No worries","1990","1-pers.-HH","336","0.589610547220484","0.550670311963513","0.628550782477455"
"No worries","1990","Couple + C. GT 16 ","842","0.516455400684421","0.493823872395638","0.539086928973205"
"No worries","1990","Couple + C. LE 16 ","1075","0.492814761765981","0.474088265616657","0.511541257915305"
"No worries","1990","Couple + C. LE and GT 16","315","0.472769244753251","0.438216234960582","0.50732225454592"
"No worries","1990","Single parent ","186","0.536049033015325","0.488241288965149","0.583856777065501"
"Some worries","1990","(Married) couple without C. ","581","0.284622182087588","0.263981984077226","0.30526238009795"
"Some worries","1990","1-pers.-HH","184","0.285548766330235","0.249793147974912","0.321304384685557"
"Some worries","1990","Couple + C. GT 16 ","678","0.335931524552162","0.314541513214419","0.357321535889905"
"Some worries","1990","Couple + C. LE 16 ","1014","0.333825516335281","0.316161675984922","0.351489356685641"
"Some worries","1990","Couple + C. LE and GT 16","323","0.354944844160249","0.321828699705133","0.388060988615364"
"Some worries","1990","Single parent ","140","0.317618943021467","0.272988969484343","0.362248916558591"
"Big worries","1991","(Married) couple without C. ","309","0.15347331873434","0.136283549996161","0.170663087472518"
"Big worries","1991","1-pers.-HH","66","0.100083447480612","0.0757848318386131","0.124382063122611"
"Big worries","1991","Couple + C. GT 16 ","355","0.149160792750589","0.132540953277515","0.165780632223662"
"Big worries","1991","Couple + C. LE 16 ","574","0.160948718736752","0.146801580188684","0.17509585728482"
"Big worries","1991","Couple + C. LE and GT 16","142","0.132171884642976","0.109075475371224","0.155268293914727"
"Big worries","1991","Single parent ","93","0.169028772542711","0.132751930435833","0.205305614649589"
"No worries","1991","(Married) couple without C. ","995","0.639892694947412","0.616999689685485","0.66278570020934"
"No worries","1991","1-pers.-HH","373","0.67117803631021","0.633141710362353","0.709214362258067"
"No worries","1991","Couple + C. GT 16 ","857","0.564250470614404","0.541117566137161","0.587383375091647"
"No worries","1991","Couple + C. LE 16 ","1191","0.546565674390331","0.527400668104344","0.565730680676317"
"No worries","1991","Couple + C. LE and GT 16","412","0.551112387871392","0.517193081380095","0.58503169436269"
"No worries","1991","Single parent ","216","0.581448226104397","0.533696807184028","0.629199645024767"
"Some worries","1991","(Married) couple without C. ","385","0.206633986318248","0.187324490273672","0.225943482362824"
"Some worries","1991","1-pers.-HH","147","0.228738516209178","0.194731403985442","0.262745628432915"
"Some worries","1991","Couple + C. GT 16 ","553","0.286588736635007","0.26549394324981","0.307683530020205"
"Some worries","1991","Couple + C. LE 16 ","827","0.292485606872918","0.274973012777814","0.309998200968022"
"Some worries","1991","Couple + C. LE and GT 16","272","0.316715727485632","0.284991314514038","0.348440140457225"
"Some worries","1991","Single parent ","101","0.249523001352892","0.207635915342779","0.291410087363005"
"Big worries","1992","(Married) couple without C. ","245","0.130597617360899","0.114061033896932","0.147134200824866"
"Big worries","1992","1-pers.-HH","68","0.0994243526847158","0.07521765613868","0.123631049230752"
"Big worries","1992","Couple + C. GT 16 ","308","0.134430212783059","0.118094421616951","0.150766003949167"
"Big worries","1992","Couple + C. LE 16 ","449","0.145113584023792","0.130930397870263","0.159296770177322"
"Big worries","1992","Couple + C. LE and GT 16","156","0.168727483478044","0.142083949505005","0.195371017451082"
"Big worries","1992","Single parent ","90","0.225023189483846","0.182925313650192","0.2671210653175"
"No worries","1992","(Married) couple without C. ","865","0.578870984631624","0.554640270131478","0.603101699131769"
"No worries","1992","1-pers.-HH","348","0.619220597342666","0.57993906133038","0.658502133354951"
"No worries","1992","Couple + C. GT 16 ","775","0.521543461335542","0.497620927095063","0.545465995576021"
"No worries","1992","Couple + C. LE 16 ","1056","0.523941852597126","0.503830693232589","0.544053011961662"
"No worries","1992","Couple + C. LE and GT 16","333","0.47421105686562","0.438687310094825","0.509734803636414"
"No worries","1992","Single parent ","163","0.46888083311348","0.418573717407576","0.519187948819384"
"Some worries","1992","(Married) couple without C. ","485","0.290531398007477","0.268250593179801","0.312812202835153"
"Some worries","1992","1-pers.-HH","171","0.281355049972618","0.244979163419275","0.317730936525961"
"Some worries","1992","Couple + C. GT 16 ","592","0.344026325881399","0.321276413457161","0.366776238305637"
"Some worries","1992","Couple + C. LE 16 ","864","0.330944563379082","0.311996089463711","0.349893037294454"
"Some worries","1992","Couple + C. LE and GT 16","270","0.357061459656336","0.322974880316574","0.391148038996099"
"Some worries","1992","Single parent ","125","0.306095977402674","0.259635817004724","0.352556137800624"
"Big worries","1993","(Married) couple without C. ","209","0.112010921356156","0.0966580157205443","0.127363826991767"
"Big worries","1993","1-pers.-HH","58","0.0778251992014712","0.0568225137520916","0.0988278846508508"
"Big worries","1993","Couple + C. GT 16 ","183","0.0961080594115111","0.0814017638799235","0.110814354943099"
"Big worries","1993","Couple + C. LE 16 ","308","0.112876694508906","0.0997664079089146","0.125986981108898"
"Big worries","1993","Couple + C. LE and GT 16","130","0.136425001886562","0.112275162608526","0.160574841164597"
"Big worries","1993","Single parent ","62","0.142558857808704","0.105930847182367","0.17918686843504"
"No worries","1993","(Married) couple without C. ","918","0.597586085022181","0.573713837076387","0.621458332967976"
"No worries","1993","1-pers.-HH","371","0.625412798065207","0.587466629461464","0.66335896666895"
"No worries","1993","Couple + C. GT 16 ","788","0.573073864409218","0.548393770926559","0.597753957891878"
"No worries","1993","Couple + C. LE 16 ","1105","0.543721355420157","0.523085555104104","0.56435715573621"
"No worries","1993","Couple + C. LE and GT 16","362","0.533064630846368","0.497962332734408","0.568166928958328"
"No worries","1993","Single parent ","165","0.501859385077911","0.449477506421574","0.554241263734248"
"Some worries","1993","(Married) couple without C. ","494","0.290402993621663","0.268304482441351","0.312501504801975"
"Some worries","1993","1-pers.-HH","196","0.296762002733322","0.260947131569047","0.332576873897597"
"Some worries","1993","Couple + C. GT 16 ","572","0.33081807617927","0.3073416575922","0.354294494766341"
"Some worries","1993","Couple + C. LE 16 ","825","0.343401950070937","0.323729012094978","0.363074888046895"
"Some worries","1993","Couple + C. LE and GT 16","284","0.33051036726707","0.297413895243068","0.363606839291073"
"Some worries","1993","Single parent ","123","0.355581757113385","0.305432128879514","0.405731385347257"
"Big worries","1994","(Married) couple without C. ","243","0.132042588888095","0.115835041237497","0.148250136538694"
"Big worries","1994","1-pers.-HH","70","0.101772876172634","0.0776805069386311","0.125865245406637"
"Big worries","1994","Couple + C. GT 16 ","227","0.129741569516912","0.112552642939601","0.146930496094223"
"Big worries","1994","Couple + C. LE 16 ","285","0.110514754574221","0.0971527255367616","0.123876783611681"
"Big worries","1994","Couple + C. LE and GT 16","134","0.157847708786357","0.131926469968571","0.183768947604144"
"Big worries","1994","Single parent ","60","0.145478347158934","0.107027355495163","0.183929338822706"
"No worries","1994","(Married) couple without C. ","847","0.538415171635579","0.514548300332294","0.562282042938864"
"No worries","1994","1-pers.-HH","331","0.579306146352263","0.53996857394083","0.618643718763696"
"No worries","1994","Couple + C. GT 16 ","632","0.477766142631023","0.452214121356978","0.503318163905068"
"No worries","1994","Couple + C. LE 16 ","904","0.478409018126654","0.457119902488984","0.499698133764324"
"No worries","1994","Couple + C. LE and GT 16","316","0.474926477952293","0.439423519383032","0.510429436521554"
"No worries","1994","Single parent ","133","0.470320384918513","0.415888877622322","0.524751892214704"
"Some worries","1994","(Married) couple without C. ","586","0.329542239476326","0.307038621879192","0.35204585707346"
"Some worries","1994","1-pers.-HH","204","0.318920977475103","0.281783645577235","0.356058309372971"
"Some worries","1994","Couple + C. GT 16 ","609","0.392492287852065","0.367513202910392","0.417471372793737"
"Some worries","1994","Couple + C. LE 16 ","926","0.411076227299125","0.390106941979549","0.4320455126187"
"Some worries","1994","Couple + C. LE and GT 16","310","0.36722581326135","0.332954379581179","0.40149724694152"
"Some worries","1994","Single parent ","130","0.384201267922553","0.331156125241164","0.437246410603942"
"Big worries","1995","(Married) couple without C. ","267","0.136203021015969","0.12049633482228","0.151909707209658"
"Big worries","1995","1-pers.-HH","73","0.10803167103406","0.0843671550982698","0.13169618696985"
"Big worries","1995","Couple + C. GT 16 ","261","0.144537212330535","0.127165760137819","0.161908664523252"
"Big worries","1995","Couple + C. LE 16 ","360","0.134308765184869","0.120394573498627","0.148222956871111"
"Big worries","1995","Couple + C. LE and GT 16","145","0.137855509062342","0.114541844697462","0.161169173427223"
"Big worries","1995","Single parent ","71","0.147953905585919","0.111226045214552","0.184681765957286"
"No worries","1995","(Married) couple without C. ","946","0.551243378893599","0.528468163964778","0.57401859382242"
"No worries","1995","1-pers.-HH","373","0.57839310591013","0.540747632143845","0.616038579676416"
"No worries","1995","Couple + C. GT 16 ","709","0.48504415768891","0.460354142288975","0.509734173088844"
"No worries","1995","Couple + C. LE 16 ","1054","0.507733123081613","0.487332550861098","0.528133695302129"
"No worries","1995","Couple + C. LE and GT 16","335","0.454342552980714","0.420671228621727","0.4880138773397"
"No worries","1995","Single parent ","167","0.500316233542231","0.448594772529554","0.552037694554908"
"Some worries","1995","(Married) couple without C. ","619","0.312553600090432","0.291327655307083","0.333779544873781"
"Some worries","1995","1-pers.-HH","215","0.31357522305581","0.278206880612523","0.348943565499097"
"Some worries","1995","Couple + C. GT 16 ","604","0.370418629980555","0.346561506866516","0.394275753094594"
"Some worries","1995","Couple + C. LE 16 ","893","0.357958111733518","0.338395714219134","0.377520509247901"
"Some worries","1995","Couple + C. LE and GT 16","360","0.407801937956944","0.374569164919827","0.441034710994061"
"Some worries","1995","Single parent ","121","0.35172986087185","0.302334803343721","0.401124918399979"
"Big worries","1996","(Married) couple without C. ","209","0.106774251515757","0.0924916009977761","0.121056902033737"
"Big worries","1996","1-pers.-HH","82","0.122399522847267","0.0977837870011845","0.147015258693349"
"Big worries","1996","Couple + C. GT 16 ","185","0.101562019922724","0.0859871695264613","0.117136870318987"
"Big worries","1996","Couple + C. LE 16 ","268","0.108636429330308","0.0956213414490342","0.121651517211582"
"Big worries","1996","Couple + C. LE and GT 16","149","0.145265052641231","0.121576696070355","0.168953409212106"
"Big worries","1996","Single parent ","81","0.179547182499981","0.141504089851883","0.217590275148079"
"No worries","1996","(Married) couple without C. ","955","0.544266650666628","0.521233349185189","0.567299952148066"
"No worries","1996","1-pers.-HH","368","0.541369355396345","0.503945122746134","0.578793588046557"
"No worries","1996","Couple + C. GT 16 ","674","0.525198071266824","0.499450755102446","0.550945387431201"
"No worries","1996","Couple + C. LE 16 ","1026","0.510608413554278","0.489700814847191","0.531516012261364"
"No worries","1996","Couple + C. LE and GT 16","386","0.507156038598199","0.473546376326108","0.54076570087029"
"No worries","1996","Single parent ","187","0.4957116134718","0.446153616763641","0.545269610179959"
"Some worries","1996","(Married) couple without C. ","632","0.348959097817616","0.32691530478902","0.371002890846211"
"Some worries","1996","1-pers.-HH","231","0.336231121756388","0.300749624921893","0.371712618590884"
"Some worries","1996","Couple + C. GT 16 ","586","0.373239908810452","0.348302066620618","0.398177751000286"
"Some worries","1996","Couple + C. LE 16 ","902","0.380755157115414","0.360446274962248","0.401064039268581"
"Some worries","1996","Couple + C. LE and GT 16","315","0.34757890876057","0.315565690762455","0.379592126758686"
"Some worries","1996","Single parent ","123","0.324741204028219","0.278325650325487","0.371156757730951"
"Big worries","1997","(Married) couple without C. ","268","0.138371923173042","0.122317737301816","0.154426109044269"
"Big worries","1997","1-pers.-HH","90","0.128970116333704","0.103203790995755","0.154736441671654"
"Big worries","1997","Couple + C. GT 16 ","303","0.164787609894764","0.145848477030513","0.183726742759014"
"Big worries","1997","Couple + C. LE 16 ","347","0.147563685763977","0.1322887722484","0.162838599279555"
"Big worries","1997","Couple + C. LE and GT 16","155","0.145899783771661","0.121422882202099","0.170376685341223"
"Big worries","1997","Single parent ","81","0.177197969103043","0.138857038418367","0.215538899787719"
"No worries","1997","(Married) couple without C. ","784","0.453482206285387","0.430335635642283","0.47662877692849"
"No worries","1997","1-pers.-HH","290","0.475335589076992","0.436944327684158","0.513726850469826"
"No worries","1997","Couple + C. GT 16 ","505","0.413094908915092","0.387958211982269","0.438231605847915"
"No worries","1997","Couple + C. LE 16 ","787","0.413312481033959","0.392104431637497","0.434520530430421"
"No worries","1997","Couple + C. LE and GT 16","296","0.412156999568926","0.378026965883833","0.44628703325402"
"No worries","1997","Single parent ","132","0.382769872974209","0.33396333135224","0.431576414596178"
"Some worries","1997","(Married) couple without C. ","725","0.408145870541571","0.385294122783721","0.430997618299422"
"Some worries","1997","1-pers.-HH","270","0.395694294589304","0.358101929125125","0.433286660053482"
"Some worries","1997","Couple + C. GT 16 ","666","0.422117481190145","0.3969038267279","0.447331135652389"
"Some worries","1997","Couple + C. LE 16 ","937","0.439123833202064","0.417749870903917","0.460497795500211"
"Some worries","1997","Couple + C. LE and GT 16","348","0.441943216659413","0.407508450883596","0.476377982435229"
"Some worries","1997","Single parent ","168","0.440032157922748","0.39018856335125","0.489875752494245"
"Big worries","1998","(Married) couple without C. ","301","0.135219860061783","0.120366240412709","0.150073479710857"
"Big worries","1998","1-pers.-HH","125","0.147978612834021","0.123202434771297","0.172754790896744"
"Big worries","1998","Couple + C. GT 16 ","319","0.192753672897005","0.173352534578585","0.212154811215424"
"Big worries","1998","Couple + C. LE 16 ","346","0.137522962977104","0.123248046615788","0.151797879338419"
"Big worries","1998","Couple + C. LE and GT 16","150","0.156233648104631","0.131121219995566","0.181346076213696"
"Big worries","1998","Single parent ","78","0.183997111282469","0.146581673295229","0.221412549269708"
"No worries","1998","(Married) couple without C. ","985","0.522109836122938","0.500412611374422","0.543807060871453"
"No worries","1998","1-pers.-HH","393","0.518226919940328","0.483361826081163","0.553092013799494"
"No worries","1998","Couple + C. GT 16 ","608","0.426127953340391","0.401805891439356","0.450450015241427"
"No worries","1998","Couple + C. LE 16 ","959","0.461433835752471","0.440771165619962","0.48209650588498"
"No worries","1998","Couple + C. LE and GT 16","309","0.440071835451558","0.405738320897946","0.474405350005171"
"No worries","1998","Single parent ","159","0.393671950775856","0.346496012243188","0.440847889308524"
"Some worries","1998","(Married) couple without C. ","750","0.342670303815279","0.322055031999363","0.363285575631195"
"Some worries","1998","1-pers.-HH","271","0.333794467225651","0.300890120421449","0.366698814029852"
"Some worries","1998","Couple + C. GT 16 ","661","0.381118373762604","0.357231650399107","0.405005097126101"
"Some worries","1998","Couple + C. LE 16 ","931","0.401043201270425","0.380728730153779","0.421357672387071"
"Some worries","1998","Couple + C. LE and GT 16","344","0.403694516443811","0.369759259249532","0.43762977363809"
"Some worries","1998","Single parent ","175","0.422330937941676","0.37463674701672","0.470025128866631"
"Big worries","1999","(Married) couple without C. ","297","0.126618171244443","0.112247368128365","0.140988974360521"
"Big worries","1999","1-pers.-HH","102","0.11906468510719","0.0964378288000341","0.141691541414345"
"Big worries","1999","Couple + C. GT 16 ","249","0.164528408817361","0.146047231302085","0.183009586332637"
"Big worries","1999","Couple + C. LE 16 ","337","0.127802651015357","0.114001120500269","0.141604181530444"
"Big worries","1999","Couple + C. LE and GT 16","145","0.158112611909757","0.132392751786982","0.183832472032531"
"Big worries","1999","Single parent ","82","0.171645067718566","0.136452359264551","0.206837776172581"
"No worries","1999","(Married) couple without C. ","958","0.50667595419467","0.485070558012037","0.528281350377303"
"No worries","1999","1-pers.-HH","396","0.535956277782576","0.501114134944527","0.570798420620625"
"No worries","1999","Couple + C. GT 16 ","597","0.428416282036864","0.403749286529731","0.453083277543996"
"No worries","1999","Couple + C. LE 16 ","921","0.440771761886691","0.420248264716253","0.461295259057129"
"No worries","1999","Couple + C. LE and GT 16","289","0.427575405031302","0.392699631833924","0.462451178228679"
"No worries","1999","Single parent ","155","0.361617086107588","0.316774165035011","0.406460007180166"
"Some worries","1999","(Married) couple without C. ","802","0.366705874560887","0.345880510200271","0.387531238921503"
"Some worries","1999","1-pers.-HH","289","0.344979037110234","0.311767828755618","0.378190245464851"
"Some worries","1999","Couple + C. GT 16 ","700","0.407055309145775","0.382565965222781","0.431544653068769"
"Some worries","1999","Couple + C. LE 16 ","990","0.431425587097952","0.410951877318241","0.451899296877664"
"Some worries","1999","Couple + C. LE and GT 16","339","0.414311983058942","0.379585943105864","0.44903802301202"
"Some worries","1999","Single parent ","204","0.466737846173846","0.420175410899216","0.513300281448476"
"Big worries","2000","(Married) couple without C. ","418","0.118313750198223","0.107463794635857","0.129163705760588"
"Big worries","2000","1-pers.-HH","193","0.116304348732709","0.100385425070831","0.132223272394588"
"Big worries","2000","Couple + C. GT 16 ","412","0.163086529726483","0.148578429337355","0.177594630115611"
"Big worries","2000","Couple + C. LE 16 ","537","0.139466416151926","0.128460342072607","0.150472490231245"
"Big worries","2000","Couple + C. LE and GT 16","234","0.176004669122006","0.154901683350252","0.19710765489376"
"Big worries","2000","Single parent ","111","0.135116335864352","0.110076910572049","0.160155761156655"
"No worries","2000","(Married) couple without C. ","1765","0.538922847541385","0.522177143382045","0.555668551700724"
"No worries","2000","1-pers.-HH","811","0.53124036439406","0.506461294464903","0.556019434323218"
"No worries","2000","Couple + C. GT 16 ","1069","0.449095966407521","0.429562974031281","0.46862895878376"
