"plh0042","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"No worries","2003","Employed","indirect migration background","186","0.385397364344791","0.340430416205666","0.430364312483916"
"Big worries","2004","Not Employed","no migration background","60","0.161349366524033","0.122700866700061","0.199997866348005"
"Big worries","2004","Not Employed","direct migration background","19","","",""
"Big worries","2004","Not Employed","indirect migration background","5","","",""
"Big worries","2004","Employed","no migration background","1818","0.199627863001388","0.191834677684796","0.207421048317979"
"Big worries","2004","Employed","direct migration background","360","0.300444893450878","0.27537861231926","0.325511174582496"
"Big worries","2004","Employed","indirect migration background","91","0.224374210459739","0.18604278393941","0.262705636980067"
"Some worries","2004","Not Employed","no migration background","105","0.287469473429174","0.239918865529951","0.335020081328396"
"Some worries","2004","Not Employed","direct migration background","23","","",""
"Some worries","2004","Not Employed","indirect migration background","9","","",""
"Some worries","2004","Employed","no migration background","4133","0.416260119973858","0.406649519379105","0.425870720568611"
"Some worries","2004","Employed","direct migration background","528","0.397461128404108","0.370704191614319","0.424218065193897"
"Some worries","2004","Employed","indirect migration background","202","0.444007594664366","0.39835431083403","0.489660878494701"
"No worries","2004","Not Employed","no migration background","183","0.551181160046793","0.498924555091536","0.60343776500205"
"No worries","2004","Not Employed","direct migration background","20","","",""
"No worries","2004","Not Employed","indirect migration background","7","","",""
"No worries","2004","Employed","no migration background","4155","0.384112017024754","0.374629180660799","0.39359485338871"
"No worries","2004","Employed","direct migration background","397","0.302093978145014","0.276988642378784","0.327199313911244"
"No worries","2004","Employed","indirect migration background","162","0.331618194875896","0.288359453676055","0.374876936075737"
"Big worries","2005","Not Employed","no migration background","86","0.301206031412343","0.250217288789276","0.352194774035409"
"Big worries","2005","Not Employed","direct migration background","12","","",""
"Big worries","2005","Not Employed","indirect migration background","7","","",""
"Big worries","2005","Employed","no migration background","1647","0.200296219027734","0.192260909867477","0.208331528187991"
"Big worries","2005","Employed","direct migration background","307","0.269272349763873","0.243995126214351","0.294549573313395"
"Big worries","2005","Employed","indirect migration background","89","0.22154197098591","0.1830438140819","0.260040127889921"
"Some worries","2005","Not Employed","no migration background","88","0.267769904975645","0.218557729255377","0.316982080695913"
"Some worries","2005","Not Employed","direct migration background","17","","",""
"Some worries","2005","Not Employed","indirect migration background","16","","",""
"Some worries","2005","Employed","no migration background","3997","0.414786019325421","0.404894316920949","0.424677721729893"
"Some worries","2005","Employed","direct migration background","522","0.460767203565118","0.432362867159118","0.489171539971117"
"Some worries","2005","Employed","indirect migration background","211","0.441646340663323","0.395611533207789","0.487681148118857"
"No worries","2005","Not Employed","no migration background","137","0.431024063612012","0.375985688395962","0.486062438828063"
"No worries","2005","Not Employed","direct migration background","25","","",""
"No worries","2005","Not Employed","indirect migration background","9","","",""
"No worries","2005","Employed","no migration background","3886","0.384917761646845","0.375148714409646","0.394686808884045"
"No worries","2005","Employed","direct migration background","354","0.269960446671009","0.24466286637372","0.295258026968299"
"No worries","2005","Employed","indirect migration background","147","0.336811688350767","0.292998350716459","0.380625025985075"
"Big worries","2006","Not Employed","no migration background","86","0.233348245781907","0.191262641698013","0.275433849865802"
"Big worries","2006","Not Employed","direct migration background","20","","",""
"Big worries","2006","Not Employed","indirect migration background","6","","",""
"Big worries","2006","Employed","no migration background","1622","0.173359081894133","0.166007186436154","0.180710977352111"
"Big worries","2006","Employed","direct migration background","294","0.244189622967708","0.219811632858065","0.26856761307735"
"Big worries","2006","Employed","indirect migration background","99","0.214265023754524","0.177130714129128","0.251399333379921"
"Some worries","2006","Not Employed","no migration background","117","0.323721334893844","0.27716479103023","0.370277878757458"
"Some worries","2006","Not Employed","direct migration background","24","","",""
"Some worries","2006","Not Employed","indirect migration background","10","","",""
"Some worries","2006","Employed","no migration background","4024","0.401142169181424","0.391623448125447","0.410660890237401"
"Some worries","2006","Employed","direct migration background","472","0.398124019442533","0.370346685166284","0.425901353718781"
"Some worries","2006","Employed","indirect migration background","216","0.47633074049958","0.431130107686896","0.521531373312264"
"No worries","2006","Not Employed","no migration background","185","0.442930419324248","0.393504505911893","0.492356332736604"
"No worries","2006","Not Employed","direct migration background","35","0.34385025819833","0.239108296398979","0.448592219997681"
"No worries","2006","Not Employed","indirect migration background","5","","",""
"No worries","2006","Employed","no migration background","4539","0.425498748924444","0.415896737740392","0.435100760108496"
"No worries","2006","Employed","direct migration background","427","0.35768635758976","0.330487376792262","0.384885338387257"
"No worries","2006","Employed","indirect migration background","154","0.309404235745895","0.267569526759944","0.351238944731847"
"Big worries","2007","Not Employed","no migration background","81","0.241670358080359","0.198627906300577","0.284712809860141"
"Big worries","2007","Not Employed","direct migration background","13","","",""
"Big worries","2007","Not Employed","indirect migration background","7","","",""
"Big worries","2007","Employed","no migration background","1342","0.161978652239025","0.154599013003486","0.169358291474565"
"Big worries","2007","Employed","direct migration background","224","0.213936325367211","0.189284300998689","0.238588349735733"
"Big worries","2007","Employed","indirect migration background","91","0.210246507703846","0.173755109241997","0.246737906165696"
"Some worries","2007","Not Employed","no migration background","104","0.270500453133128","0.225836947846673","0.315163958419583"
"Some worries","2007","Not Employed","direct migration background","12","","",""
"Some worries","2007","Not Employed","indirect migration background","10","","",""
"Some worries","2007","Employed","no migration background","3819","0.395603809618941","0.385809591053672","0.40539802818421"
"Some worries","2007","Employed","direct migration background","449","0.439899508705258","0.410060033965846","0.469738983444669"
"Some worries","2007","Employed","indirect migration background","214","0.429848708739438","0.385515087799979","0.474182329678898"
"No worries","2007","Not Employed","no migration background","195","0.487829188786513","0.437572068969325","0.538086308603702"
"No worries","2007","Not Employed","direct migration background","17","","",""
"No worries","2007","Not Employed","indirect migration background","12","","",""
"No worries","2007","Employed","no migration background","4414","0.442417538142034","0.432469225628713","0.452365850655354"
"No worries","2007","Employed","direct migration background","390","0.346164165927531","0.317564769182037","0.374763562673026"
"No worries","2007","Employed","indirect migration background","174","0.359904783556716","0.316921812178597","0.402887754934834"
"Big worries","2008","Not Employed","no migration background","64","0.261477430174481","0.214629680870783","0.308325179478179"
"Big worries","2008","Not Employed","direct migration background","10","","",""
"Big worries","2008","Not Employed","indirect migration background","5","","",""
"Big worries","2008","Employed","no migration background","1153","0.14783459903847","0.140586943439273","0.155082254637666"
"Big worries","2008","Employed","direct migration background","181","0.196541073507971","0.171911516930043","0.2211706300859"
"Big worries","2008","Employed","indirect migration background","71","0.125248625463807","0.0960600152116368","0.154437235715978"
"Some worries","2008","Not Employed","no migration background","86","0.235310019659678","0.190087719236192","0.280532320083163"
"Some worries","2008","Not Employed","direct migration background","14","","",""
"Some worries","2008","Not Employed","indirect migration background","6","","",""
"Some worries","2008","Employed","no migration background","3405","0.368067764613346","0.358219794950551","0.377915734276141"
"Some worries","2008","Employed","direct migration background","433","0.432654036300626","0.401946678061451","0.463361394539801"
"Some worries","2008","Employed","indirect migration background","202","0.421459117229281","0.377915012073017","0.465003222385544"
"No worries","2008","Not Employed","no migration background","188","0.503212550165841","0.449909657178418","0.556515443153265"
"No worries","2008","Not Employed","direct migration background","29","","",""
"No worries","2008","Not Employed","indirect migration background","10","","",""
"No worries","2008","Employed","no migration background","4655","0.484097636348184","0.47389299383196","0.494302278864409"
"No worries","2008","Employed","direct migration background","386","0.370804890191403","0.340867531088132","0.400742249294673"
"No worries","2008","Employed","indirect migration background","221","0.453292257306912","0.409393585617347","0.497190928996477"
"Big worries","2009","Not Employed","no migration background","56","0.24212985814856","0.193736426943118","0.290523289354002"
"Big worries","2009","Not Employed","direct migration background","11","","",""
"Big worries","2009","Not Employed","indirect migration background","6","","",""
"Big worries","2009","Employed","no migration background","1138","0.147323111238924","0.139854020695217","0.154792201782631"
"Big worries","2009","Employed","direct migration background","205","0.257650310895281","0.228522439668906","0.286778182121656"
"Big worries","2009","Employed","indirect migration background","69","0.175617135290799","0.140539783690568","0.210694486891029"
"Some worries","2009","Not Employed","no migration background","85","0.281858029228593","0.231032114522882","0.332683943934304"
"Some worries","2009","Not Employed","direct migration background","15","","",""
"Some worries","2009","Not Employed","indirect migration background","7","","",""
"Some worries","2009","Employed","no migration background","3476","0.392975382115576","0.382682763945204","0.403268000285948"
"Some worries","2009","Employed","direct migration background","366","0.427966595825955","0.395012850858847","0.460920340793062"
"Some worries","2009","Employed","indirect migration background","197","0.461657309554168","0.415698566543221","0.507616052565115"
"No worries","2009","Not Employed","no migration background","160","0.476012112622846","0.419591932396287","0.532432292849406"
"No worries","2009","Not Employed","direct migration background","20","","",""
"No worries","2009","Not Employed","indirect migration background","10","","",""
"No worries","2009","Employed","no migration background","4036","0.4597015066455","0.449198953711712","0.470204059579288"
"No worries","2009","Employed","direct migration background","295","0.314383093278764","0.283461668592223","0.345304517965305"
"No worries","2009","Employed","indirect migration background","186","0.362725555155034","0.318402345488595","0.407048764821472"
"Big worries","2010","Not Employed","no migration background","109","0.220197599198415","0.185439954181131","0.254955244215698"
"Big worries","2010","Not Employed","direct migration background","29","","",""
"Big worries","2010","Not Employed","indirect migration background","7","","",""
"Big worries","2010","Employed","no migration background","1699","0.149161258009418","0.142638004123983","0.155684511894852"
"Big worries","2010","Employed","direct migration background","382","0.239656358561161","0.217453783032475","0.261858934089848"
"Big worries","2010","Employed","indirect migration background","129","0.189166441201796","0.159196625271933","0.21913625713166"
"Some worries","2010","Not Employed","no migration background","152","0.21900715081325","0.184317139136676","0.253697162489823"
"Some worries","2010","Not Employed","direct migration background","24","","",""
"Some worries","2010","Not Employed","indirect migration background","17","","",""
"Some worries","2010","Employed","no migration background","4194","0.374981135483419","0.366116438250946","0.383845832715891"
"Some worries","2010","Employed","direct migration background","572","0.424743682074835","0.399033918602041","0.45045344554763"
"Some worries","2010","Employed","indirect migration background","248","0.418477929205045","0.380728051284665","0.456227807125426"
"No worries","2010","Not Employed","no migration background","285","0.560795249988336","0.519167067755447","0.602423432221225"
"No worries","2010","Not Employed","direct migration background","42","0.458201011053339","0.358008928197959","0.558393093908718"
"No worries","2010","Not Employed","indirect migration background","30","0.6068757556009","0.476599274557766","0.737152236644035"
"No worries","2010","Employed","no migration background","5564","0.475857606507164","0.466712773354813","0.485002439659514"
"No worries","2010","Employed","direct migration background","466","0.335599959364004","0.311039884076016","0.360160034651991"
"No worries","2010","Employed","indirect migration background","279","0.392355629593159","0.354990985071294","0.429720274115023"
"Big worries","2011","Not Employed","no migration background","49","0.149213736864893","0.111832814306392","0.186594659423394"
"Big worries","2011","Not Employed","direct migration background","12","","",""
"Big worries","2011","Not Employed","indirect migration background","4","","",""
"Big worries","2011","Employed","no migration background","1196","0.0947022746463662","0.0897761875596617","0.0996283617330707"
"Big worries","2011","Employed","direct migration background","264","0.13182420705195","0.115637685390309","0.148010728713591"
"Big worries","2011","Employed","indirect migration background","84","0.106301396603581","0.0848759663712891","0.127726826835873"
"Some worries","2011","Not Employed","no migration background","99","0.245395287241247","0.200248355207507","0.290542219274987"
"Some worries","2011","Not Employed","direct migration background","37","0.339860877807759","0.23856849886271","0.441153256752807"
"Some worries","2011","Not Employed","indirect migration background","6","","",""
"Some worries","2011","Employed","no migration background","4178","0.311939861882545","0.304145603433262","0.319734120331827"
"Some worries","2011","Employed","direct migration background","665","0.392221372355332","0.368860424913886","0.415582319796779"
"Some worries","2011","Employed","indirect migration background","249","0.342075795471381","0.309098606608686","0.375052984334076"
"No worries","2011","Not Employed","no migration background","201","0.60539097589386","0.554112293746561","0.656669658041159"
"No worries","2011","Not Employed","direct migration background","35","0.52938950037222","0.422649569820234","0.636129430924205"
"No worries","2011","Not Employed","indirect migration background","28","","",""
"No worries","2011","Employed","no migration background","8198","0.593357863471089","0.585093855909277","0.601621871032902"
"No worries","2011","Employed","direct migration background","749","0.475954420592718","0.452058744314987","0.499850096870449"
"No worries","2011","Employed","indirect migration background","462","0.551622807925038","0.517052170246796","0.58619344560328"
"Big worries","2012","Not Employed","no migration background","67","0.176879003945149","0.141063189759829","0.21269481813047"
"Big worries","2012","Not Employed","direct migration background","22","","",""
"Big worries","2012","Not Employed","indirect migration background","5","","",""
"Big worries","2012","Employed","no migration background","1257","0.102967401423657","0.0978179875959903","0.108116815251324"
"Big worries","2012","Employed","direct migration background","317","0.196843111678232","0.17800850670695","0.215677716649514"
"Big worries","2012","Employed","indirect migration background","96","0.119821597097548","0.0974294717475254","0.14221372244757"
"Some worries","2012","Not Employed","no migration background","127","0.293110282177029","0.25038389167287","0.335836672681188"
"Some worries","2012","Not Employed","direct migration background","20","","",""
"Some worries","2012","Not Employed","indirect migration background","13","","",""
"Some worries","2012","Employed","no migration background","4170","0.315642183144344","0.307767321341343","0.323517044947345"
"Some worries","2012","Employed","direct migration background","648","0.38189733937682","0.358882930014533","0.404911748739108"
"Some worries","2012","Employed","indirect migration background","269","0.35022469802894","0.317332159259304","0.383117236798576"
"No worries","2012","Not Employed","no migration background","242","0.530010713877822","0.483162703669258","0.576858724086385"
"No worries","2012","Not Employed","direct migration background","24","","",""
"No worries","2012","Not Employed","indirect migration background","20","","",""
"No worries","2012","Employed","no migration background","7954","0.581390415431999","0.573031646429459","0.589749184434538"
"No worries","2012","Employed","direct migration background","747","0.421259548944948","0.397870475950405","0.444648621939492"
"No worries","2012","Employed","indirect migration background","443","0.529953704873512","0.49553997908226","0.564367430664764"
"Big worries","2013","Not Employed","no migration background","77","0.117861647108821","0.09473874208592","0.140984552131721"
"Big worries","2013","Not Employed","direct migration background","516","0.179463097985804","0.165886646072021","0.193039549899588"
"Big worries","2013","Not Employed","indirect migration background","117","0.154194365431202","0.129262767806453","0.179125963055952"
"Big worries","2013","Employed","no migration background","986","0.0842844298032908","0.0794879109853531","0.0890809486212286"
"Big worries","2013","Employed","direct migration background","249","0.147361008936856","0.129737334094712","0.164984683779"
"Big worries","2013","Employed","indirect migration background","87","0.0981166472686137","0.0774644880105343","0.118768806526693"
"Some worries","2013","Not Employed","no migration background","193","0.221260004066634","0.191492975214702","0.251027032918567"
"Some worries","2013","Not Employed","direct migration background","993","0.305736339418574","0.289436422362408","0.32203625647474"
"Some worries","2013","Not Employed","indirect migration background","216","0.272223273915404","0.241494709024186","0.302951838806622"
"Some worries","2013","Employed","no migration background","3762","0.299818664011791","0.291908112296375","0.307729215727207"
"Some worries","2013","Employed","direct migration background","615","0.393440052200999","0.369151661899692","0.417728442502305"
"Some worries","2013","Employed","indirect migration background","245","0.302151069910645","0.270271554807538","0.334030585013752"
"No worries","2013","Not Employed","no migration background","477","0.660878348824545","0.62692940159144","0.69482729605765"
"No worries","2013","Not Employed","direct migration background","1560","0.514800562595621","0.497118647635124","0.532482477556119"
"No worries","2013","Not Employed","indirect migration background","473","0.573582360653394","0.53943980355149","0.607724917755298"
"No worries","2013","Employed","no migration background","8139","0.615896906184918","0.607499404673995","0.624294407695841"
"No worries","2013","Employed","direct migration background","690","0.459198938862146","0.43442233431466","0.483975543409631"
"No worries","2013","Employed","indirect migration background","465","0.599732282820741","0.565717090876689","0.633747474764794"
"Big worries","2014","Not Employed","no migration background","78","0.116263709250343","0.0897861879740999","0.142741230526585"
"Big worries","2014","Not Employed","direct migration background","45","0.180349874357853","0.1294287234934","0.231271025222307"
"Big worries","2014","Not Employed","indirect migration background","15","","",""
"Big worries","2014","Employed","no migration background","1023","0.0854071602335755","0.0803780221337709","0.0904362983333801"
"Big worries","2014","Employed","direct migration background","527","0.170553597649159","0.157165832081746","0.183941363216573"
"Big worries","2014","Employed","indirect migration background","142","0.12026148220372","0.101212176151889","0.139310788255551"
"Some worries","2014","Not Employed","no migration background","169","0.341104620631274","0.301944328240805","0.380264913021743"
"Some worries","2014","Not Employed","direct migration background","82","0.386671317134887","0.322173702935703","0.451168931334072"
"Some worries","2014","Not Employed","indirect migration background","22","","",""
"Some worries","2014","Employed","no migration background","3631","0.3014160814077","0.293159029330279","0.309673133485122"
"Some worries","2014","Employed","direct migration background","1169","0.341532269104462","0.324652495688183","0.358412042520741"
"Some worries","2014","Employed","indirect migration background","364","0.319195774682057","0.291894761301931","0.346496788062184"
"No worries","2014","Not Employed","no migration background","316","0.542631670118384","0.501480754131662","0.583782586105105"
"No worries","2014","Not Employed","direct migration background","92","0.432978808507259","0.367355367491108","0.49860224952341"
"No worries","2014","Not Employed","indirect migration background","68","0.575347784517984","0.480803482245432","0.669892086790537"
"No worries","2014","Employed","no migration background","7210","0.613176758358724","0.604413176561566","0.621940340155882"
"No worries","2014","Employed","direct migration background","1336","0.487914133246378","0.470122058820782","0.505706207671974"
"No worries","2014","Employed","indirect migration background","614","0.560542743114223","0.531475638935128","0.589609847293317"
"Big worries","2015","Not Employed","no migration background","56","0.117562972089441","0.0874676571247795","0.147658287054103"
"Big worries","2015","Not Employed","direct migration background","173","0.156271997186816","0.135156527885574","0.177387466488058"
"Big worries","2015","Not Employed","indirect migration background","17","","",""
"Big worries","2015","Employed","no migration background","763","0.0677371243261085","0.0630997077076791","0.072374540944538"
"Big worries","2015","Employed","direct migration background","394","0.1271012408831","0.114400223286354","0.139802258479846"
"Big worries","2015","Employed","indirect migration background","132","0.111273984889314","0.0922619982627935","0.130285971515834"
"Some worries","2015","Not Employed","no migration background","98","0.232014200954343","0.192572500417702","0.271455901490983"
"Some worries","2015","Not Employed","direct migration background","433","0.35636664344379","0.328516545917136","0.384216740970443"
"Some worries","2015","Not Employed","indirect migration background","30","0.367279139897336","0.27183719933749","0.462721080457183"
"Some worries","2015","Employed","no migration background","3444","0.307639881427289","0.299122994515746","0.316156768338832"
"Some worries","2015","Employed","direct migration background","975","0.347536245635618","0.329378583434497","0.365693907836739"
"Some worries","2015","Employed","indirect migration background","324","0.329710252863632","0.301288932668184","0.358131573059079"
"No worries","2015","Not Employed","no migration background","286","0.650422826956216","0.605868368113449","0.694977285798983"
"No worries","2015","Not Employed","direct migration background","530","0.487361359369394","0.458295033309894","0.516427685428895"
"No worries","2015","Not Employed","indirect migration background","51","0.480457987472365","0.381540495081382","0.579375479863349"
"No worries","2015","Employed","no migration background","7073","0.624622994246603","0.615687134204531","0.633558854288674"
"No worries","2015","Employed","direct migration background","1273","0.525362513481282","0.506321404326837","0.544403622635728"
"No worries","2015","Employed","indirect migration background","595","0.559015762247055","0.528998554350636","0.589032970143474"
"Big worries","2016","Not Employed","no migration background","41","0.101835885598305","0.0721236844321775","0.131548086764432"
"Big worries","2016","Not Employed","direct migration background","30","0.125082708848714","0.0771530116870124","0.173012406010416"
"Big worries","2016","Not Employed","indirect migration background","6","","",""
"Big worries","2016","Employed","no migration background","609","0.0591336900794108","0.0546342416390033","0.0636331385198183"
"Big worries","2016","Employed","direct migration background","469","0.129000245388789","0.117037338927771","0.140963151849808"
"Big worries","2016","Employed","indirect migration background","104","0.0863381445898856","0.0691103643730398","0.103565924806731"
"Some worries","2016","Not Employed","no migration background","100","0.26593326071098","0.222526172134378","0.309340349287581"
"Some worries","2016","Not Employed","direct migration background","53","0.258031605231224","0.194637087639956","0.321426122822493"
"Some worries","2016","Not Employed","indirect migration background","15","","",""
"Some worries","2016","Employed","no migration background","2739","0.2619946929337","0.253606781817057","0.270382604050343"
"Some worries","2016","Employed","direct migration background","1036","0.314019651808234","0.29745559644401","0.330583707172457"
"Some worries","2016","Employed","indirect migration background","300","0.309301935096688","0.280950786506381","0.337653083686994"
"No worries","2016","Not Employed","no migration background","257","0.632230853690716","0.584857727633948","0.679603979747483"
"No worries","2016","Not Employed","direct migration background","100","0.616885685920062","0.546450594602917","0.687320777237206"
"No worries","2016","Not Employed","indirect migration background","55","0.644878029509212","0.537288785387061","0.752467273631362"
"No worries","2016","Employed","no migration background","7209","0.678871616986889","0.66996503638929","0.687778197584489"
"No worries","2016","Employed","direct migration background","1511","0.556980102802977","0.539251933975462","0.574708271630492"
"No worries","2016","Employed","indirect migration background","617","0.604359920313427","0.574366003134298","0.634353837492556"
"Big worries","2017","Not Employed","no migration background","40","0.0541314922751427","0.0370487131497704","0.0712142714005149"
"Big worries","2017","Not Employed","direct migration background","36","0.185558655896268","0.125695294579163","0.245422017213374"
"Big worries","2017","Not Employed","indirect migration background","8","","",""
"Big worries","2017","Employed","no migration background","846","0.0666296922589914","0.0622385922134148","0.071020792304568"
"Big worries","2017","Employed","direct migration background","445","0.149070470266334","0.136049380962399","0.162091559570269"
"Big worries","2017","Employed","indirect migration background","112","0.0856455712030718","0.0692931685929365","0.101997973813207"
"Some worries","2017","Not Employed","no migration background","97","0.115327055127245","0.0912127297324167","0.139441380522072"
"Some worries","2017","Not Employed","direct migration background","54","0.362291327318651","0.288274457577993","0.436308197059308"
"Some worries","2017","Not Employed","indirect migration background","23","","",""
"Some worries","2017","Employed","no migration background","3511","0.285243686178656","0.277293094348102","0.293194278009209"
"Some worries","2017","Employed","direct migration background","1116","0.346356044701782","0.328960552580859","0.363751536822706"
"Some worries","2017","Employed","indirect migration background","335","0.292170822011026","0.265596971869864","0.318744672152189"
"No worries","2017","Not Employed","no migration background","537","0.830541452597613","0.802219020845178","0.858863884350047"
"No worries","2017","Not Employed","direct migration background","72","0.452150016785081","0.375508748013064","0.528791285557098"
"No worries","2017","Not Employed","indirect migration background","35","0.653583064160358","0.538787243725633","0.768378884595083"
"No worries","2017","Employed","no migration background","8033","0.648126621562353","0.639717791545215","0.656535451579491"
"No worries","2017","Employed","direct migration background","1313","0.504573485031884","0.486294311970494","0.522852658093273"
"No worries","2017","Employed","indirect migration background","678","0.622183606785902","0.593851980091955","0.650515233479849"
"Big worries","2018","Not Employed","no migration background","12","","",""
"Big worries","2018","Not Employed","direct migration background","12","","",""
"Big worries","2018","Not Employed","indirect migration background","7","","",""
"Big worries","2018","Employed","no migration background","450","0.0398995156060715","0.0363655500835705","0.0434334811285725"
"Big worries","2018","Employed","direct migration background","282","0.094833437665537","0.083877141600911","0.105789733730163"
"Big worries","2018","Employed","indirect migration background","48","0.0322595539090942","0.0220119185366714","0.0425071892815171"
"Some worries","2018","Not Employed","no migration background","61","0.235237748076981","0.186671896400954","0.283803599753008"
"Some worries","2018","Not Employed","direct migration background","48","0.303420069222256","0.224693727019379","0.382146411425133"
"Some worries","2018","Not Employed","indirect migration background","14","","",""
"Some worries","2018","Employed","no migration background","2533","0.213660646867165","0.206259697601428","0.221061596132901"
"Some worries","2018","Employed","direct migration background","908","0.292654054802161","0.275639837769456","0.309668271834866"
"Some worries","2018","Employed","indirect migration background","268","0.221020705251682","0.196955228131258","0.245086182372106"
"No worries","2018","Not Employed","no migration background","220","0.705837366622642","0.653662619098259","0.758012114147025"
"No worries","2018","Not Employed","direct migration background","71","0.566032574350769","0.481161104894924","0.650904043806615"
"No worries","2018","Not Employed","indirect migration background","42","0.646176881013309","0.528104960485781","0.764248801540836"
"No worries","2018","Employed","no migration background","8800","0.746439837526764","0.738584622682763","0.754295052370764"
"No worries","2018","Employed","direct migration background","1557","0.612512507532302","0.594294323435035","0.630730691629569"
"No worries","2018","Employed","indirect migration background","826","0.746719740839224","0.721496869392958","0.77194261228549"
"Big worries","2019","Not Employed","no migration background","50","0.0458635468823443","0.0328590378051796","0.0588680559595091"
"Big worries","2019","Not Employed","direct migration background","13","","",""
"Big worries","2019","Not Employed","indirect migration background","5","","",""
"Big worries","2019","Employed","no migration background","582","0.0513957140259753","0.04753310883451","0.0552583192174407"
"Big worries","2019","Employed","direct migration background","261","0.109931422407102","0.097514787866846","0.122348056947357"
"Big worries","2019","Employed","indirect migration background","104","0.0935159814599889","0.0768895732215744","0.110142389698403"
"Some worries","2019","Not Employed","no migration background","132","0.140782833900144","0.119161562765802","0.162404105034486"
"Some worries","2019","Not Employed","direct migration background","38","0.178600976658802","0.114927333871792","0.242274619445811"
"Some worries","2019","Not Employed","indirect migration background","20","","",""
"Some worries","2019","Employed","no migration background","2759","0.228440477565987","0.221096259321224","0.23578469581075"
"Some worries","2019","Employed","direct migration background","830","0.325623485998702","0.307022313527261","0.344224658470142"
"Some worries","2019","Employed","indirect migration background","303","0.25958272991008","0.234547498303617","0.284617961516543"
"No worries","2019","Not Employed","no migration background","812","0.813353619217512","0.789131932253731","0.837575306181293"
"No worries","2019","Not Employed","direct migration background","88","0.642486622137242","0.562812206991594","0.72216103728289"
"No worries","2019","Not Employed","indirect migration background","59","0.672911315740811","0.572583784972002","0.77323884650962"
"No worries","2019","Employed","no migration background","9212","0.720163808408038","0.712310694197773","0.728016922618302"
"No worries","2019","Employed","direct migration background","1347","0.564445091594197","0.544763349032207","0.584126834156187"
"No worries","2019","Employed","indirect migration background","771","0.646901288629931","0.619608838825849","0.674193738434013"
