"plh0042","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1984","Not Employed","in school","","","","","1"
"Big worries","1984","Not Employed","inadequately","3","","","","1"
"Big worries","1984","Not Employed","general elemantary","16","","","","1"
"Big worries","1984","Not Employed","middle vocational","17","","","","1"
"Big worries","1984","Not Employed","vocational + Abi","3","","","","1"
"Big worries","1984","Not Employed","higher vocational","1","","","","1"
"Big worries","1984","Not Employed","higher education","3","","","","1"
"Big worries","1984","Employed","in school","","","","","1"
"Big worries","1984","Employed","inadequately","173","0.3092750102252","0.271197821658447","0.347352198791954","1"
"Big worries","1984","Employed","general elemantary","401","0.236436039955502","0.214998101473101","0.257873978437903","1"
"Big worries","1984","Employed","middle vocational","605","0.16638010300116","0.153789441006325","0.178970764995995","1"
"Big worries","1984","Employed","vocational + Abi","30","0.0923322854278762","0.0521104588137547","0.132554112041998","1"
"Big worries","1984","Employed","higher vocational","42","0.102222754957481","0.0727552638145509","0.131690246100411","1"
"Big worries","1984","Employed","higher education","50","0.0805859718226447","0.0580816867836709","0.103090256861618","1"
"No worries","1984","Not Employed","in school","","","","","3"
"No worries","1984","Not Employed","inadequately","1","","","","3"
"No worries","1984","Not Employed","general elemantary","24","","","","3"
"No worries","1984","Not Employed","middle vocational","30","0.520584597008776","0.398190702872416","0.642978491145136","3"
"No worries","1984","Not Employed","vocational + Abi","5","","","","3"
"No worries","1984","Not Employed","higher vocational","3","","","","3"
"No worries","1984","Not Employed","higher education","6","","","","3"
"No worries","1984","Employed","in school","","","","","3"
"No worries","1984","Employed","inadequately","198","0.326317051944018","0.287690358113357","0.364943745774679","3"
"No worries","1984","Employed","general elemantary","607","0.445071675812986","0.419996909417492","0.47014644220848","3"
"No worries","1984","Employed","middle vocational","1671","0.511929341930702","0.495030373457756","0.528828310403648","3"
"No worries","1984","Employed","vocational + Abi","104","0.597990512494687","0.52986859703909","0.666112427950284","3"
"No worries","1984","Employed","higher vocational","241","0.60230888353575","0.554702230076349","0.64991553699515","3"
"No worries","1984","Employed","higher education","393","0.713550908692821","0.676172901828194","0.750928915557449","3"
"Some worries","1984","Not Employed","in school","","","","","2"
"Some worries","1984","Not Employed","inadequately","3","","","","2"
"Some worries","1984","Not Employed","general elemantary","16","","","","2"
"Some worries","1984","Not Employed","middle vocational","17","","","","2"
"Some worries","1984","Not Employed","vocational + Abi","","","","","2"
"Some worries","1984","Not Employed","higher vocational","4","","","","2"
"Some worries","1984","Not Employed","higher education","4","","","","2"
"Some worries","1984","Employed","in school","","","","","2"
"Some worries","1984","Employed","inadequately","195","0.364407937830781","0.324759779220949","0.404056096440614","2"
"Some worries","1984","Employed","general elemantary","501","0.318492284231512","0.294985765404985","0.34199880305804","2"
"Some worries","1984","Employed","middle vocational","1085","0.321690555068138","0.305898199197597","0.337482910938679","2"
"Some worries","1984","Employed","vocational + Abi","65","0.309677202077437","0.245437683416499","0.373916720738374","2"
"Some worries","1984","Employed","higher vocational","123","0.295468361506769","0.251088001938588","0.339848721074951","2"
"Some worries","1984","Employed","higher education","119","0.205863119484534","0.172434619382837","0.239291619586231","2"
"Big worries","1985","Not Employed","in school","1","","","","1"
"Big worries","1985","Not Employed","inadequately","1","","","","1"
"Big worries","1985","Not Employed","general elemantary","11","","","","1"
"Big worries","1985","Not Employed","middle vocational","10","","","","1"
"Big worries","1985","Not Employed","vocational + Abi","1","","","","1"
"Big worries","1985","Not Employed","higher vocational","","","","","1"
"Big worries","1985","Not Employed","higher education","4","","","","1"
"Big worries","1985","Employed","in school","","","","","1"
"Big worries","1985","Employed","inadequately","83","0.210411106119718","0.172625257990949","0.248196954248487","1"
"Big worries","1985","Employed","general elemantary","275","0.168113565298962","0.148231029952509","0.187996100645416","1"
"Big worries","1985","Employed","middle vocational","404","0.11883955391905","0.107300220239108","0.130378887598992","1"
"Big worries","1985","Employed","vocational + Abi","21","","","","1"
"Big worries","1985","Employed","higher vocational","24","","","","1"
"Big worries","1985","Employed","higher education","41","0.0731353808726102","0.0511350673935428","0.0951356943516777","1"
"No worries","1985","Employed","higher vocational","266","0.666133252421984","0.619567446894167","0.7126990579498","3"
"No worries","1985","Employed","higher education","400","0.75302637405861","0.716585621626955","0.789467126490266","3"
"No worries","1985","Employed","middle vocational","1667","0.57471616801286","0.557086713604089","0.59234562242163","3"
"No worries","1985","Employed","vocational + Abi","100","0.651735654027652","0.581350347730387","0.722120960324917","3"
"No worries","1985","Employed","in school","1","","","","3"
"No worries","1985","Employed","inadequately","196","0.423852503590092","0.378041632982036","0.469663374198149","3"
"No worries","1985","Not Employed","higher vocational","3","","","","3"
"No worries","1985","Not Employed","higher education","4","","","","3"
"No worries","1985","Employed","general elemantary","634","0.518019755737608","0.491453757300605","0.544585754174611","3"
"No worries","1985","Not Employed","general elemantary","31","0.636543495862438","0.509425507586052","0.763661484138824","3"
"No worries","1985","Not Employed","middle vocational","27","","","","3"
"No worries","1985","Not Employed","vocational + Abi","1","","","","3"
"No worries","1985","Not Employed","inadequately","2","","","","3"
"No worries","1985","Not Employed","in school","1","","","","3"
"Some worries","1985","Employed","higher vocational","104","0.270634909518087","0.226765238807242","0.314504580228933","2"
"Some worries","1985","Employed","higher education","97","0.17383824506878","0.141815234330873","0.205861255806686","2"
"Some worries","1985","Employed","vocational + Abi","55","0.293113912913354","0.225865089448262","0.360362736378447","2"
"Some worries","1985","Employed","middle vocational","950","0.306444278068091","0.290004756806164","0.322883799330017","2"
"Some worries","1985","Employed","in school","","","","","2"
"Some worries","1985","Employed","inadequately","168","0.365736390290189","0.321087228107925","0.410385552472453","2"
"Some worries","1985","Employed","general elemantary","450","0.31386667896343","0.289194061568527","0.338539296358332","2"
"Some worries","1985","Not Employed","higher vocational","1","","","","2"
"Some worries","1985","Not Employed","higher education","3","","","","2"
"Some worries","1985","Not Employed","general elemantary","13","","","","2"
"Some worries","1985","Not Employed","middle vocational","25","","","","2"
"Some worries","1985","Not Employed","vocational + Abi","","","","","2"
"Some worries","1985","Not Employed","in school","","","","","2"
"Some worries","1985","Not Employed","inadequately","1","","","","2"
"Big worries","1986","Not Employed","in school","2","","","","1"
"Big worries","1986","Not Employed","inadequately","3","","","","1"
"Big worries","1986","Not Employed","general elemantary","8","","","","1"
"Big worries","1986","Not Employed","middle vocational","11","","","","1"
"Big worries","1986","Not Employed","vocational + Abi","","","","","1"
"Big worries","1986","Not Employed","higher vocational","","","","","1"
"Big worries","1986","Not Employed","higher education","3","","","","1"
"Big worries","1986","Employed","in school","","","","","1"
"Big worries","1986","Employed","inadequately","93","0.230079397099404","0.189438684057506","0.270720110141302","1"
"Big worries","1986","Employed","general elemantary","227","0.135833376534285","0.117137095462587","0.154529657605983","1"
"Big worries","1986","Employed","middle vocational","394","0.124032688555295","0.112058695082865","0.136006682027726","1"
"Big worries","1986","Employed","vocational + Abi","24","","","","1"
"Big worries","1986","Employed","higher vocational","31","0.0865704969627348","0.0574412638930878","0.115699730032382","1"
"Big worries","1986","Employed","higher education","39","0.0634568401024354","0.0429710951988571","0.0839425850060138","1"
