"plh0042","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1990","Rural Area","Male","500","0.227431667290919","0.207881671857712","0.246981662724126","1"
"Big worries","1990","Urban Area","Female","366","0.106800939831909","0.0942302421311168","0.119371637532701","1"
"Big worries","1990","Urban Area","Male","478","0.119101849202123","0.107898444105317","0.130305254298928","1"
"No worries","1990","Rural Area","Female","439","0.40421960751021","0.378873070255559","0.429566144764861","3"
"No worries","1990","Rural Area","Male","577","0.419034860161342","0.39602294017136","0.442046780151324","3"
"No worries","1990","Urban Area","Female","1184","0.590005430322286","0.569987702799999","0.610023157844572","3"
"No worries","1990","Urban Area","Male","1636","0.577178105586209","0.56009127174187","0.594264939430548","3"
"Some worries","1990","Rural Area","Female","526","0.334016656072035","0.309656358406273","0.358376953737797","2"
"Some worries","1990","Rural Area","Male","689","0.353533472547739","0.331236749857726","0.375830195237752","2"
"Some worries","1990","Urban Area","Female","769","0.303193629845805","0.284486213619762","0.321901046071849","2"
"Some worries","1990","Urban Area","Male","1097","0.303720045211669","0.287814205105337","0.319625885318","2"
"Big worries","1991","Rural Area","Female","431","0.268962921453716","0.244341961649346","0.293583881258086","1"
"Big worries","1991","Rural Area","Male","468","0.230113927698584","0.209755407895615","0.250472447501553","1"
"Big worries","1991","Urban Area","Female","335","0.112080174083303","0.0991170802238653","0.125043267942741","1"
"Big worries","1991","Urban Area","Male","391","0.0982447838556613","0.0878571572788429","0.10863241043248","1"
"No worries","1991","Rural Area","Female","435","0.450997878192231","0.423368994979244","0.478626761405218","3"
"No worries","1991","Rural Area","Male","618","0.447528635949954","0.423477986092688","0.47157928580722","3"
"No worries","1991","Urban Area","Female","1341","0.655927850019927","0.636406484800113","0.675449215239742","3"
"No worries","1991","Urban Area","Male","1859","0.64865435469233","0.631993733000074","0.665314976384586","3"
"Some worries","1991","Rural Area","Female","380","0.280039200354054","0.255107441960624","0.304970958747483","2"
"Some worries","1991","Rural Area","Male","556","0.322357436351462","0.299751073211754","0.344963799491171","2"
"Some worries","1991","Urban Area","Female","599","0.231991975896769","0.214646878166006","0.249337073627533","2"
"Some worries","1991","Urban Area","Male","904","0.253100861452008","0.237927037625191","0.268274685278826","2"
"Big worries","1992","Rural Area","Female","292","0.197188052678231","0.173707541502287","0.220668563854175","1"
"Big worries","1992","Rural Area","Male","332","0.186839233463761","0.166845499465243","0.206832967462279","1"
"Big worries","1992","Urban Area","Female","350","0.127776563512041","0.113785098932358","0.141768028091725","1"
"Big worries","1992","Urban Area","Male","419","0.111528059664505","0.100284427097308","0.122771692231702","1"
"No worries","1992","Rural Area","Female","422","0.457573094460929","0.428172156453581","0.486974032468277","3"
"No worries","1992","Rural Area","Male","570","0.441745414872316","0.416272781918161","0.467218047826472","3"
"No worries","1992","Urban Area","Female","1188","0.605803313226346","0.585322556147058","0.626284070305634","3"
"No worries","1992","Urban Area","Male","1535","0.566271057318218","0.548569393135454","0.583972721500981","3"
"Some worries","1992","Rural Area","Female","389","0.34523885286084","0.317180535849641","0.373297169872038","2"
"Some worries","1992","Rural Area","Male","558","0.371415351663923","0.346630662679631","0.396200040648214","2"
"Some worries","1992","Urban Area","Female","649","0.266420123261613","0.24789202195457","0.284948224568656","2"
"Some worries","1992","Urban Area","Male","1057","0.322200883017277","0.305508952209926","0.338892813824628","2"
"Big worries","1993","Rural Area","Female","194","0.15134657781707","0.129882865355004","0.172810290279135","1"
"Big worries","1993","Rural Area","Male","221","0.141760361233168","0.123650198659026","0.159870523807309","1"
"Big worries","1993","Urban Area","Female","221","0.0793018526169771","0.067919830060751","0.0906838751732031","1"
"Big worries","1993","Urban Area","Male","383","0.103291165536047","0.0923162759723219","0.114266055099773","1"
"No worries","1993","Rural Area","Female","452","0.496627462218175","0.466683209432991","0.52657171500336","3"
"No worries","1993","Rural Area","Male","630","0.481573807030718","0.455631084217098","0.507516529844338","3"
"No worries","1993","Urban Area","Female","1293","0.647852112621378","0.627732499567657","0.6679717256751","3"
"No worries","1993","Urban Area","Male","1560","0.573155130134559","0.555318452200787","0.590991808068331","3"
"Some worries","1993","Rural Area","Female","425","0.352025959964755","0.323422438426838","0.380629481502672","2"
"Some worries","1993","Rural Area","Male","574","0.376665831736115","0.351507650658391","0.401824012813839","2"
"Some worries","1993","Urban Area","Female","651","0.272846034761645","0.254083515446458","0.291608554076832","2"
"Some worries","1993","Urban Area","Male","1011","0.323553704329394","0.306683020162558","0.34042438849623","2"
"Big worries","1994","Rural Area","Female","188","0.150706287888526","0.129209581845113","0.172202993931939","1"
"Big worries","1994","Rural Area","Male","236","0.151725413265196","0.132776752813449","0.170674073716943","1"
"Big worries","1994","Urban Area","Female","263","0.102657268627347","0.0897283652705552","0.115586171984139","1"
"Big worries","1994","Urban Area","Male","399","0.123282149577746","0.111171758163165","0.135392540992327","1"
"No worries","1994","Rural Area","Female","396","0.446273198701133","0.41640387068475","0.476142526717516","3"
"No worries","1994","Rural Area","Male","540","0.435348638218955","0.409161387513176","0.461535888924734","3"
"No worries","1994","Urban Area","Female","1111","0.576077661506002","0.555026729397437","0.597128593614566","3"
"No worries","1994","Urban Area","Male","1313","0.506588831312117","0.488172189157285","0.525005473466949","3"
"Some worries","1994","Rural Area","Male","601","0.412925948515849","0.386920541764769","0.438931355266929","2"
"Some worries","1994","Rural Area","Female","480","0.403020513410341","0.373547770411483","0.432493256409199","2"
"Some worries","1994","Urban Area","Female","743","0.321265069866651","0.301373479074123","0.341156660659179","2"
"Some worries","1994","Urban Area","Male","1119","0.370129019110137","0.352342927512538","0.387915110707737","2"
"Big worries","1995","Rural Area","Female","240","0.170296124111369","0.149001746207058","0.19159050201568","1"
"Big worries","1995","Rural Area","Male","257","0.147078307839059","0.12917235266445","0.164984263013667","1"
"Big worries","1995","Urban Area","Female","296","0.11145401522462","0.098687114569065","0.124220915880176","1"
"Big worries","1995","Urban Area","Male","448","0.130164485930342","0.11815376007881","0.142175211781873","1"
"No worries","1995","Rural Area","Female","481","0.47078247824468","0.442505807914579","0.49905914857478","3"
"No worries","1995","Rural Area","Male","642","0.46005986393324","0.434862878792157","0.485256849074324","3"
"No worries","1995","Urban Area","Female","1251","0.580258011378285","0.560236380717003","0.600279642039567","3"
"No worries","1995","Urban Area","Male","1424","0.517627994567642","0.499791711401823","0.535464277733462","3"
"Some worries","1995","Rural Area","Female","476","0.358921397643951","0.331747224912583","0.386095570375319","2"
"Some worries","1995","Rural Area","Male","604","0.392861828227701","0.368171191675555","0.417552464779847","2"
"Some worries","1995","Urban Area","Female","787","0.308287973397094","0.289553623813178","0.327022322981011","2"
"Some worries","1995","Urban Area","Male","1143","0.352207519502016","0.335157625007941","0.36925741399609","2"
"Big worries","1996","Rural Area","Female","189","0.160190701541021","0.139236609331591","0.18114479375045","1"
"Big worries","1996","Rural Area","Male","233","0.147733971993221","0.129563882989418","0.165904060997024","1"
"Big worries","1996","Urban Area","Female","232","0.0864804880516982","0.0749000818313169","0.0980608942720794","1"
"Big worries","1996","Urban Area","Male","379","0.113641220155416","0.102064183227338","0.125218257083494","1"
"No worries","1996","Rural Area","Female","521","0.481858266946963","0.453312362781433","0.510404171112492","3"
"No worries","1996","Rural Area","Male","628","0.463002655990192","0.437469347716049","0.488535964264334","3"
"No worries","1996","Urban Area","Female","1267","0.581629673819814","0.561305657798257","0.601953689841372","3"
"No worries","1996","Urban Area","Male","1388","0.522150961868363","0.503930134295282","0.540371789441443","3"
"Some worries","1996","Rural Area","Female","467","0.357951031512017","0.330563319972642","0.385338743051391","2"
"Some worries","1996","Rural Area","Male","604","0.389263372016587","0.364295701052977","0.414231042980198","2"
"Some worries","1996","Urban Area","Female","764","0.331889838128488","0.312488716855475","0.3512909594015","2"
"Some worries","1996","Urban Area","Male","1120","0.364207817976221","0.346654592853949","0.381761043098493","2"
"Big worries","1997","Rural Area","Female","217","0.157069101802766","0.135909850714395","0.178228352891136","1"
"Big worries","1997","Rural Area","Male","284","0.171576926647634","0.152198370165277","0.19095548312999","1"
"Big worries","1997","Urban Area","Female","331","0.123397621452217","0.109641796527497","0.137153446376937","1"
"Big worries","1997","Urban Area","Male","474","0.147472237907993","0.134308203545586","0.160636272270401","1"
"No worries","1997","Rural Area","Female","414","0.425239793885286","0.39649102703835","0.453988560732223","3"
"No worries","1997","Rural Area","Male","465","0.366906044068641","0.34213311241683","0.391678975720452","3"
"No worries","1997","Urban Area","Female","1013","0.496075814600403","0.475164152563742","0.516987476637063","3"
"No worries","1997","Urban Area","Male","1093","0.423814366258048","0.405468059257815","0.442160673258281","3"
"Some worries","1997","Rural Area","Female","505","0.417691104311948","0.389012154053666","0.446370054570229","2"
"Some worries","1997","Rural Area","Male","705","0.461517029283726","0.43589309925468","0.487140959312772","2"
"Some worries","1997","Urban Area","Female","852","0.38052656394738","0.360220032086542","0.400833095808219","2"
"Some worries","1997","Urban Area","Male","1220","0.428713395833958","0.410339969436893","0.447086822231024","2"
"Big worries","1998","Rural Area","Female","224","0.170203453580275","0.149294504942322","0.191112402218229","1"
"Big worries","1998","Rural Area","Male","283","0.171691066107089","0.153013416076538","0.190368716137641","1"
"Big worries","1998","Urban Area","Female","352","0.131655981785097","0.118151247107187","0.145160716463006","1"
"Big worries","1998","Urban Area","Male","519","0.153236803449955","0.140431973125673","0.166041633774237","1"
"No worries","1998","Rural Area","Female","481","0.416621223955362","0.389192335523252","0.444050112387472","3"
"No worries","1998","Rural Area","Male","592","0.406700340731035","0.382371213490752","0.431029467971319","3"
"No worries","1998","Urban Area","Female","1165","0.527339136417452","0.507398469758422","0.547279803076481","3"
"No worries","1998","Urban Area","Male","1329","0.476334592729165","0.458580670901548","0.494088514556782","3"
"Some worries","1998","Rural Area","Female","536","0.413175322464363","0.385779548643556","0.440571096285169","2"
"Some worries","1998","Rural Area","Male","691","0.421608593161876","0.397150766925218","0.446066419398533","2"
"Some worries","1998","Urban Area","Female","891","0.341004881797452","0.322070930895839","0.359938832699064","2"
"Some worries","1998","Urban Area","Male","1192","0.37042860382088","0.35326193413684","0.38759527350492","2"
"Big worries","1999","Rural Area","Female","222","0.14256502869778","0.12318295753605","0.161947099859509","1"
"Big worries","1999","Rural Area","Male","282","0.173767694298349","0.154879999718034","0.192655388878663","1"
"Big worries","1999","Urban Area","Female","325","0.123586316089851","0.110280119725642","0.13689251245406","1"
"Big worries","1999","Urban Area","Male","418","0.129774182049893","0.11762674777716","0.141921616322626","1"
"No worries","1999","Rural Area","Female","443","0.40141275301962","0.374238826451386","0.428586679587854","3"
"No worries","1999","Rural Area","Male","580","0.402795825713607","0.378347605759063","0.427244045668152","3"
"No worries","1999","Urban Area","Female","1092","0.498878061212514","0.478662627149359","0.519093495275669","3"
"No worries","1999","Urban Area","Male","1294","0.484649520927729","0.466584450386649","0.502714591468809","3"
"Some worries","1999","Rural Area","Female","585","0.4560222182826","0.428411565992519","0.483632870572681","2"
"Some worries","1999","Rural Area","Male","684","0.423436479988044","0.398806669974753","0.448066290001335","2"
"Some worries","1999","Urban Area","Female","933","0.377535622697635","0.357935879587762","0.397135365807509","2"
"Some worries","1999","Urban Area","Male","1228","0.385576297022378","0.367982338224768","0.403170255819987","2"
"Big worries","2000","Rural Area","Female","405","0.175564743250948","0.159407948045019","0.191721538456877","1"
"Big worries","2000","Rural Area","Male","439","0.161288534254935","0.147068862640434","0.175508205869437","1"
"Big worries","2000","Urban Area","Female","466","0.114304465850013","0.104455199329344","0.124153732370682","1"
"Big worries","2000","Urban Area","Male","658","0.128322844080947","0.118984139646088","0.137661548515807","1"
"No worries","2000","Rural Area","Female","883","0.446091722933157","0.424981671117448","0.467201774748866","3"
"No worries","2000","Rural Area","Male","1032","0.41956600976369","0.400486900440528","0.438645119086851","3"
"No worries","2000","Urban Area","Female","2075","0.529153641406183","0.513702500059256","0.544604782753111","3"
"No worries","2000","Urban Area","Male","2327","0.488260857469293","0.474303375253084","0.502218339685503","3"
"Some worries","2000","Rural Area","Female","842","0.378343533815895","0.357747828232471","0.39893923939932","2"
"Some worries","2000","Rural Area","Male","1099","0.419145455981375","0.400069003894957","0.438221908067793","2"
"Some worries","2000","Urban Area","Female","1468","0.356541892743803","0.341715159148165","0.371368626339441","2"
"Some worries","2000","Urban Area","Male","1942","0.383416298449759","0.369839789342884","0.396992807556634","2"
"Big worries","2001","Rural Area","Female","293","0.140928742625796","0.125461448516867","0.156396036734725","1"
"Big worries","2001","Rural Area","Male","353","0.146236260979857","0.131836454202976","0.160636067756738","1"
"Big worries","2001","Urban Area","Female","322","0.0817637734979116","0.073046114531476","0.0904814324643471","1"
"Big worries","2001","Urban Area","Male","495","0.112847860160263","0.10365319667879","0.122042523641736","1"
"No worries","2001","Rural Area","Female","874","0.49847217470209","0.476245835520398","0.520698513883783","3"
"No worries","2001","Rural Area","Male","1005","0.449408745570074","0.429136787986434","0.469680703153714","3"
"No worries","2001","Urban Area","Female","2204","0.607410560215745","0.591874078557562","0.622947041873927","3"
"No worries","2001","Urban Area","Male","2405","0.53620215937496","0.521710478456329","0.55069384029359","3"
"Some worries","2001","Rural Area","Female","777","0.360599082672113","0.339253948108487","0.381944217235739","2"
"Some worries","2001","Rural Area","Male","955","0.404354993450069","0.384354743067046","0.424355243833092","2"
"Some worries","2001","Urban Area","Female","1269","0.310825666286344","0.29610033124106","0.325551001331628","2"
"Some worries","2001","Urban Area","Male","1649","0.350949980464778","0.337080767478926","0.36481919345063","2"
"Big worries","2002","Rural Area","Female","309","0.166079380312267","0.149765325841939","0.182393434782594","1"
"Big worries","2002","Rural Area","Male","381","0.176060970602627","0.160622477032318","0.191499464172936","1"
"Big worries","2002","Urban Area","Female","435","0.121665934608563","0.111712967259521","0.131618901957605","1"
"Big worries","2002","Urban Area","Male","679","0.156620498221601","0.146425549992587","0.166815446450616","1"
"No worries","2002","Rural Area","Female","892","0.435906480306753","0.414168764232099","0.457644196381406","3"
"No worries","2002","Rural Area","Male","985","0.392635971922157","0.372841431921843","0.412430511922472","3"
"No worries","2002","Urban Area","Female","2270","0.525317515872649","0.510113764399367","0.540521267345931","3"
"No worries","2002","Urban Area","Male","2313","0.44287163435722","0.428937956316175","0.456805312398265","3"
"Some worries","2002","Rural Area","Female","798","0.398014139380981","0.376556393901674","0.419471884860288","2"
"Some worries","2002","Rural Area","Male","972","0.431303057475216","0.411227965083533","0.451378149866898","2"
"Some worries","2002","Urban Area","Female","1439","0.353016549518787","0.338465901460838","0.367567197576737","2"
"Some worries","2002","Urban Area","Male","1890","0.400507867421179","0.386762812696172","0.414252922146185","2"
"Big worries","2003","Rural Area","Female","329","0.173190952453831","0.156308534530947","0.190073370376716","1"
"Big worries","2003","Rural Area","Male","410","0.184048874321699","0.167881273415461","0.200216475227938","1"
"Big worries","2003","Urban Area","Female","558","0.151670495199725","0.140516726172867","0.162824264226583","1"
"Big worries","2003","Urban Area","Male","718","0.173696355965247","0.162714893845284","0.184677818085209","1"
"No worries","2003","Rural Area","Female","793","0.430825420894651","0.40873302360739","0.452917818181912","3"
"No worries","2003","Rural Area","Male","878","0.393760118682759","0.3733763238447","0.414143913520818","3"
"No worries","2003","Urban Area","Female","1944","0.460104185608556","0.444606320346786","0.475602050870326","3"
"No worries","2003","Urban Area","Male","1999","0.415711128793722","0.401425327243302","0.429996930344142","3"
"Some worries","2003","Rural Area","Female","808","0.395983626651518","0.374164749018473","0.417802504284562","2"
"Some worries","2003","Rural Area","Male","919","0.422191006995542","0.401585013328297","0.442797000662787","2"
"Some worries","2003","Urban Area","Female","1471","0.388225319191718","0.373071347002391","0.403379291381046","2"
"Some worries","2003","Urban Area","Male","1855","0.410592515241031","0.396332883247343","0.424852147234719","2"
"Big worries","2004","Rural Area","Female","383","0.21633009501401","0.197747673727596","0.234912516300424","1"
"Big worries","2004","Rural Area","Male","470","0.240593809634216","0.222407076581286","0.258780542687147","1"
"Big worries","2004","Urban Area","Female","690","0.204410558782686","0.191728065281106","0.217093052284266","1"
"Big worries","2004","Urban Area","Male","810","0.205604963206274","0.193643113256695","0.217566813155852","1"
"No worries","2004","Rural Area","Female","684","0.360028237808793","0.338364871909552","0.381691603708033","3"
"No worries","2004","Rural Area","Male","751","0.339322639868667","0.319177210312588","0.359468069424745","3"
"No worries","2004","Urban Area","Female","1720","0.408939796721177","0.393478211155856","0.424401382286497","3"
"No worries","2004","Urban Area","Male","1769","0.373206534910228","0.358891245188399","0.387521824632057","3"
"Some worries","2004","Rural Area","Female","819","0.423641667177197","0.401340742580555","0.44594259177384","2"
"Some worries","2004","Rural Area","Male","901","0.420083550497117","0.399083228534322","0.441083872459912","2"
"Some worries","2004","Urban Area","Female","1474","0.386649644496138","0.37133448236767","0.401964806624605","2"
"Some worries","2004","Urban Area","Male","1806","0.421188501883499","0.406574467646158","0.43580253612084","2"
"Big worries","2005","Rural Area","Female","380","0.248723298893722","0.228681162669304","0.26876543511814","1"
"Big worries","2005","Rural Area","Male","417","0.24822795742783","0.229176290808862","0.267279624046798","1"
"Big worries","2005","Urban Area","Female","588","0.178367188893711","0.165988493223259","0.190745884564162","1"
"Big worries","2005","Urban Area","Male","763","0.212270653790061","0.199785891578967","0.224755416001156","1"
"No worries","2005","Rural Area","Female","661","0.364893074315866","0.342573184345395","0.387212964286336","3"
"No worries","2005","Rural Area","Male","701","0.331844397459427","0.311077549030289","0.352611245888565","3"
"No worries","2005","Urban Area","Female","1550","0.398328377183432","0.38249845051611","0.414158303850754","3"
"No worries","2005","Urban Area","Male","1646","0.365512306386393","0.350809190266543","0.380215422506243","3"
"Some worries","2005","Rural Area","Female","746","0.386383626790413","0.363807801171808","0.408959452409017","2"
"Some worries","2005","Rural Area","Male","857","0.419927645112743","0.398160931739384","0.441694358486103","2"
"Some worries","2005","Urban Area","Female","1536","0.423304433922857","0.407328059505264","0.439280808340451","2"
"Some worries","2005","Urban Area","Male","1712","0.422217039823546","0.407137189641776","0.437296890005315","2"
"Big worries","2006","Rural Area","Female","369","0.194700374587981","0.177206029620231","0.212194719555731","1"
"Big worries","2006","Rural Area","Male","420","0.201748382755123","0.184745751392096","0.21875101411815","1"
"Big worries","2006","Urban Area","Female","611","0.179924655857478","0.167878341580296","0.191970970134661","1"
"Big worries","2006","Urban Area","Male","727","0.182033549937673","0.170528210855336","0.193538889020011","1"
"No worries","2006","Rural Area","Female","775","0.392437410560816","0.37086412675268","0.414010694368952","3"
"No worries","2006","Rural Area","Male","837","0.36498303753378","0.344585853793608","0.385380221273951","3"
"No worries","2006","Urban Area","Female","1836","0.442486596944622","0.426910462467865","0.45806273142138","3"
"No worries","2006","Urban Area","Male","1897","0.414822543969193","0.400132235122377","0.429512852816009","3"
"Some worries","2006","Rural Area","Female","824","0.412862214851203","0.391109767403037","0.434614662299368","2"
"Some worries","2006","Rural Area","Male","883","0.433268579711097","0.412273938958559","0.454263220463635","2"
"Some worries","2006","Urban Area","Female","1459","0.377588747197899","0.362385715149837","0.392791779245962","2"
"Some worries","2006","Urban Area","Male","1697","0.403143906093134","0.388518065903704","0.417769746282563","2"
"Big worries","2007","Rural Area","Female","324","0.192406549076886","0.17435101919859","0.210462078955183","1"
"Big worries","2007","Rural Area","Male","334","0.184204487408706","0.16729537970114","0.201113595116271","1"
"Big worries","2007","Urban Area","Female","521","0.169579867033972","0.157483374942528","0.181676359125417","1"
"Big worries","2007","Urban Area","Male","579","0.163931601647882","0.152488775501407","0.175374427794357","1"
"No worries","2007","Rural Area","Female","735","0.404838601193539","0.382355187342764","0.427322015044314","3"
"No worries","2007","Rural Area","Male","793","0.364883291954943","0.343885013564081","0.385881570345805","3"
"No worries","2007","Urban Area","Female","1777","0.444757830895269","0.428739163330847","0.460776498459691","3"
"No worries","2007","Urban Area","Male","1897","0.452252955079034","0.436869220341882","0.467636689816185","3"
"Some worries","2007","Rural Area","Female","772","0.402754849729574","0.380290149685247","0.425219549773901","2"
"Some worries","2007","Rural Area","Male","892","0.450912220636352","0.429207868673235","0.472616572599468","2"
"Some worries","2007","Urban Area","Female","1399","0.385662302070759","0.369972027506861","0.401352576634656","2"
"Some worries","2007","Urban Area","Male","1545","0.383815443273084","0.368784103848276","0.398846782697893","2"
"Big worries","2008","Rural Area","Female","299","0.189589358147083","0.171491372331976","0.20768734396219","1"
"Big worries","2008","Rural Area","Male","287","0.184799748698783","0.167411334972993","0.202188162424573","1"
"Big worries","2008","Urban Area","Female","435","0.141693796954635","0.130297220277517","0.153090373631752","1"
"Big worries","2008","Urban Area","Male","463","0.14406053139716","0.13290455127792","0.1552165115164","1"
"No worries","2008","Rural Area","Female","779","0.422425475986779","0.399619442210363","0.445231509763196","3"
"No worries","2008","Rural Area","Male","855","0.433075788225332","0.410877393020513","0.455274183430151","3"
"No worries","2008","Urban Area","Female","1929","0.506451794174151","0.490113311652527","0.522790276695775","3"
"No worries","2008","Urban Area","Male","1926","0.475036793561955","0.459171732195404","0.490901854928506","3"
"Some worries","2008","Rural Area","Female","724","0.387985165866137","0.365486372208682","0.410483959523592","2"
"Some worries","2008","Rural Area","Male","772","0.382124463075885","0.360355885819791","0.403893040331979","2"
"Some worries","2008","Urban Area","Female","1233","0.351854408871214","0.336248263202156","0.367460554540273","2"
"Some worries","2008","Urban Area","Male","1417","0.380902675040885","0.365475010957249","0.396330339124521","2"
"Big worries","2009","Rural Area","Female","283","0.200033151797484","0.181117404868871","0.218948898726096","1"
"Big worries","2009","Rural Area","Male","293","0.174305260947557","0.156880849223738","0.191729672671376","1"
"Big worries","2009","Urban Area","Female","414","0.151595389041663","0.139445711802674","0.163745066280651","1"
"Big worries","2009","Urban Area","Male","495","0.160828945914879","0.148573755800471","0.173084136029287","1"
"No worries","2009","Rural Area","Female","719","0.420921056996069","0.397575420237384","0.444266693754754","3"
"No worries","2009","Rural Area","Male","749","0.409676434471734","0.387089428333541","0.432263440609928","3"
"No worries","2009","Urban Area","Female","1643","0.460013473435697","0.443128632539233","0.47689831433216","3"
