"plh0042","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Big worries","1985","66 and older","no degree/no degree yet","","","",""
"Some worries","1985","16-34 y.","lower secondary degree","401","0.356156667265093","0.328086963455259","0.384226371074927"
"Some worries","1985","16-34 y.","secondary school degree","175","0.274608904452061","0.240111531618294","0.309106277285827"
"Some worries","1985","16-34 y.","college entrance qualification","77","0.230869882969887","0.185946413368235","0.275793352571538"
"Some worries","1985","16-34 y.","Other degree","109","0.400991477887498","0.341872053139189","0.460110902635808"
"Some worries","1985","16-34 y.","no degree/no degree yet","45","0.368394350648183","0.28023291482799","0.456555786468377"
"Some worries","1985","35-65 y.","lower secondary degree","494","0.295073272756558","0.273238533542335","0.316908011970781"
"Some worries","1985","35-65 y.","secondary school degree","137","0.288980094957818","0.248043427816976","0.32991676209866"
"Some worries","1985","35-65 y.","college entrance qualification","64","0.164970319177133","0.127750841580315","0.202189796773952"
"Some worries","1985","35-65 y.","Other degree","209","0.338250287307034","0.30127694291486","0.375223631699207"
"Some worries","1985","35-65 y.","no degree/no degree yet","148","0.380592955621901","0.332343576041796","0.428842335202007"
"Some worries","1985","66 and older","lower secondary degree","2","","",""
"Some worries","1985","66 and older","secondary school degree","","","",""
"Some worries","1985","66 and older","college entrance qualification","","","",""
"Some worries","1985","66 and older","Other degree","","","",""
"Some worries","1985","66 and older","no degree/no degree yet","","","",""
"No worries","1985","16-34 y.","lower secondary degree","523","0.493269609192667","0.463963521519","0.522575696866335"
"No worries","1985","16-34 y.","secondary school degree","412","0.636545891312452","0.599368213832255","0.673723568792648"
"No worries","1985","16-34 y.","college entrance qualification","224","0.669650682520723","0.619508803383525","0.719792561657921"
"No worries","1985","16-34 y.","Other degree","91","0.338892602794326","0.281795617195238","0.395989588393414"
"No worries","1985","16-34 y.","no degree/no degree yet","47","0.37974384986799","0.291042529429695","0.468445170306284"
"No worries","1985","35-65 y.","lower secondary degree","964","0.575728695454156","0.552067218405969","0.599390172502343"
"No worries","1985","35-65 y.","secondary school degree","299","0.635644561391934","0.592182788964239","0.679106333819629"
"No worries","1985","35-65 y.","college entrance qualification","299","0.789783002941067","0.748922452292891","0.830643553589242"
"No worries","1985","35-65 y.","Other degree","263","0.409411656942544","0.370983876066121","0.447839437818968"
"No worries","1985","35-65 y.","no degree/no degree yet","172","0.444527648375317","0.395147328043688","0.493907968706946"
"No worries","1985","66 and older","lower secondary degree","20","","",""
"No worries","1985","66 and older","secondary school degree","3","","",""
"No worries","1985","66 and older","college entrance qualification","7","","",""
"No worries","1985","66 and older","Other degree","1","","",""
"No worries","1985","66 and older","no degree/no degree yet","","","",""
"Big worries","1986","16-34 y.","lower secondary degree","182","0.152551451682133","0.131361236351205","0.17374166701306"
"Big worries","1986","16-34 y.","secondary school degree","68","0.0985602907970677","0.0753217484815363","0.121798833112599"
"Big worries","1986","16-34 y.","college entrance qualification","38","0.102238060849808","0.071284467113504","0.133191654586111"
"Big worries","1986","16-34 y.","Other degree","48","0.227781416429641","0.17310209196351","0.282460740895772"
"Big worries","1986","16-34 y.","no degree/no degree yet","26","","",""
"Big worries","1986","35-65 y.","lower secondary degree","190","0.123438016682419","0.106934115773184","0.139941917591654"
"Big worries","1986","35-65 y.","secondary school degree","32","0.0788476861719736","0.053751575078194","0.103943797265753"
"Big worries","1986","35-65 y.","college entrance qualification","21","","",""
"Big worries","1986","35-65 y.","Other degree","147","0.225178510475533","0.192431445463863","0.257925575487204"
"Big worries","1986","35-65 y.","no degree/no degree yet","78","0.250921819620064","0.20638387337607","0.295459765864059"
"Big worries","1986","66 and older","lower secondary degree","1","","",""
"Big worries","1986","66 and older","secondary school degree","","","",""
"Big worries","1986","66 and older","college entrance qualification","","","",""
"Big worries","1986","66 and older","Other degree","","","",""
"Big worries","1986","66 and older","no degree/no degree yet","","","",""
"Some worries","1986","16-34 y.","lower secondary degree","379","0.339508108549826","0.31160006781165","0.367416149288002"
"Some worries","1986","16-34 y.","secondary school degree","156","0.236766403662701","0.203624432874724","0.269908374450679"
"Some worries","1986","16-34 y.","college entrance qualification","106","0.298823832836519","0.252056201916167","0.345591463756872"
"Some worries","1986","16-34 y.","Other degree","78","0.358084651070439","0.295578090206704","0.420591211934174"
"Some worries","1986","16-34 y.","no degree/no degree yet","46","0.415114928222082","0.323449399903206","0.506780456540958"
"Some worries","1986","35-65 y.","lower secondary degree","445","0.295092577115058","0.272209416507768","0.317975737722348"
"Some worries","1986","35-65 y.","secondary school degree","113","0.255683107849479","0.215059715825672","0.296306499873285"
"Some worries","1986","35-65 y.","college entrance qualification","74","0.185868900556071","0.146391894107426","0.225345907004715"
"Some worries","1986","35-65 y.","Other degree","216","0.357749859990805","0.320170453016662","0.395329266964949"
"Some worries","1986","35-65 y.","no degree/no degree yet","136","0.356915667330821","0.307698777034154","0.406132557627488"
"Some worries","1986","66 and older","lower secondary degree","","","",""
"Some worries","1986","66 and older","secondary school degree","","","",""
"Some worries","1986","66 and older","college entrance qualification","","","",""
"Some worries","1986","66 and older","Other degree","","","",""
"Some worries","1986","66 and older","no degree/no degree yet","","","",""
"No worries","1986","16-34 y.","lower secondary degree","545","0.507940439768041","0.478476843156738","0.537404036379344"
"No worries","1986","16-34 y.","secondary school degree","408","0.664673305540231","0.62786653325307","0.701480077827392"
"No worries","1986","16-34 y.","college entrance qualification","224","0.598938106313673","0.548863118267448","0.649013094359899"
"No worries","1986","16-34 y.","Other degree","100","0.41413393249992","0.349914945281633","0.478352919718208"
"No worries","1986","16-34 y.","no degree/no degree yet","39","0.331054396906747","0.243509329075041","0.418599464738452"
"No worries","1986","35-65 y.","lower secondary degree","891","0.581469406202524","0.556718114772817","0.60622069763223"
"No worries","1986","35-65 y.","secondary school degree","298","0.665469205978547","0.621532422452","0.709405989505095"
"No worries","1986","35-65 y.","college entrance qualification","278","0.75535269460283","0.711727358604185","0.798978030601474"
"No worries","1986","35-65 y.","Other degree","262","0.417071629533661","0.378415265451682","0.455727993615641"
"No worries","1986","35-65 y.","no degree/no degree yet","150","0.392162513049115","0.342006364727419","0.44231866137081"
"No worries","1986","66 and older","lower secondary degree","11","","",""
"No worries","1986","66 and older","secondary school degree","4","","",""
"No worries","1986","66 and older","college entrance qualification","7","","",""
"No worries","1986","66 and older","Other degree","","","",""
"No worries","1986","66 and older","no degree/no degree yet","","","",""
"Big worries","1987","16-34 y.","lower secondary degree","154","0.117488536224599","0.0986220522061979","0.136355020243"
"Big worries","1987","16-34 y.","secondary school degree","67","0.0855276636735966","0.0643986536390125","0.106656673708181"
"Big worries","1987","16-34 y.","college entrance qualification","22","","",""
"Big worries","1987","16-34 y.","Other degree","39","0.194165186157245","0.140279723875464","0.248050648439027"
"Big worries","1987","16-34 y.","no degree/no degree yet","21","","",""
"Big worries","1987","35-65 y.","lower secondary degree","179","0.112474378544677","0.0968209970098405","0.128127760079513"
"Big worries","1987","35-65 y.","secondary school degree","28","","",""
"Big worries","1987","35-65 y.","college entrance qualification","20","","",""
"Big worries","1987","35-65 y.","Other degree","112","0.18564921056762","0.154969036219623","0.216329384915616"
"Big worries","1987","35-65 y.","no degree/no degree yet","55","0.163294071910817","0.12495111377928","0.201637030042354"
"Big worries","1987","66 and older","lower secondary degree","","","",""
"Big worries","1987","66 and older","secondary school degree","","","",""
"Big worries","1987","66 and older","college entrance qualification","","","",""
"Big worries","1987","66 and older","Other degree","","","",""
"Big worries","1987","66 and older","no degree/no degree yet","","","",""
"Some worries","1987","16-34 y.","lower secondary degree","426","0.375610445860358","0.347235849450655","0.403985042270061"
"Some worries","1987","16-34 y.","secondary school degree","204","0.292963996745936","0.258579042606271","0.327348950885601"
"Some worries","1987","16-34 y.","college entrance qualification","108","0.299627074319873","0.252502224417135","0.34675192422261"
"Some worries","1987","16-34 y.","Other degree","85","0.352297265083434","0.28722357725486","0.417370952912007"
"Some worries","1987","16-34 y.","no degree/no degree yet","45","0.36992278542681","0.27713648691679","0.462709083936831"
"Some worries","1987","35-65 y.","lower secondary degree","505","0.328516446775714","0.305246940512103","0.351785953039325"
"Some worries","1987","35-65 y.","secondary school degree","124","0.275831309522433","0.234674600279331","0.316988018765534"
"Some worries","1987","35-65 y.","college entrance qualification","70","0.187597783185999","0.147711498688751","0.227484067683246"
"Some worries","1987","35-65 y.","Other degree","233","0.402698910375902","0.364000565583147","0.441397255168656"
"Some worries","1987","35-65 y.","no degree/no degree yet","133","0.380948108518633","0.33057364648495","0.431322570552317"
"Some worries","1987","66 and older","lower secondary degree","3","","",""
"Some worries","1987","66 and older","secondary school degree","","","",""
"Some worries","1987","66 and older","college entrance qualification","","","",""
"Some worries","1987","66 and older","Other degree","","","",""
"Some worries","1987","66 and older","no degree/no degree yet","","","",""
"No worries","1987","16-34 y.","lower secondary degree","539","0.506901017915043","0.477608164224275","0.536193871605811"
"No worries","1987","16-34 y.","secondary school degree","402","0.621508339580467","0.584865240527042","0.658151438633892"
"No worries","1987","16-34 y.","college entrance qualification","233","0.646605484533942","0.597430484026011","0.695780485041873"
"No worries","1987","16-34 y.","Other degree","83","0.453537548759321","0.385718810524978","0.521356286993664"
"No worries","1987","16-34 y.","no degree/no degree yet","38","0.411446283001742","0.316870260263781","0.506022305739703"
"No worries","1987","35-65 y.","lower secondary degree","881","0.559009174679609","0.534410304242866","0.583608045116353"
"No worries","1987","35-65 y.","secondary school degree","301","0.659349246479053","0.6157065652441","0.702991927714007"
"No worries","1987","35-65 y.","college entrance qualification","278","0.759863331579876","0.716219671364974","0.803506991794778"
"No worries","1987","35-65 y.","Other degree","272","0.411651879056479","0.37282005909356","0.450483699019397"
"No worries","1987","35-65 y.","no degree/no degree yet","169","0.45575781957055","0.404095114014731","0.507420525126368"
"No worries","1987","66 and older","lower secondary degree","14","","",""
"No worries","1987","66 and older","secondary school degree","2","","",""
"No worries","1987","66 and older","college entrance qualification","11","","",""
"No worries","1987","66 and older","Other degree","","","",""
"No worries","1987","66 and older","no degree/no degree yet","1","","",""
"Big worries","1988","16-34 y.","lower secondary degree","180","0.140206742789597","0.119537959229121","0.160875526350073"
"Big worries","1988","16-34 y.","secondary school degree","70","0.0954751096285899","0.072600230601502","0.118349988655678"
"Big worries","1988","16-34 y.","college entrance qualification","25","","",""
"Big worries","1988","16-34 y.","Other degree","43","0.235781438844909","0.17376948201209","0.297793395677727"
"Big worries","1988","16-34 y.","no degree/no degree yet","20","","",""
"Big worries","1988","35-65 y.","lower secondary degree","192","0.131101534870287","0.113759302643008","0.148443767097565"
"Big worries","1988","35-65 y.","secondary school degree","33","0.0798746054781257","0.0549098761611332","0.104839334795118"
"Big worries","1988","35-65 y.","college entrance qualification","23","","",""
"Big worries","1988","35-65 y.","Other degree","134","0.242423247337545","0.207180125196506","0.277666369478584"
"Big worries","1988","35-65 y.","no degree/no degree yet","68","0.235064515591214","0.187937076832371","0.282191954350057"
"Big worries","1988","66 and older","lower secondary degree","","","",""
"Big worries","1988","66 and older","secondary school degree","","","",""
"Big worries","1988","66 and older","college entrance qualification","","","",""
"Big worries","1988","66 and older","Other degree","","","",""
"Big worries","1988","66 and older","no degree/no degree yet","","","",""
"Some worries","1988","16-34 y.","lower secondary degree","426","0.390358808288991","0.36131840833318","0.419399208244803"
"Some worries","1988","16-34 y.","secondary school degree","191","0.303361987708878","0.267578091391125","0.33914588402663"
"Some worries","1988","16-34 y.","college entrance qualification","103","0.295281416280886","0.247627052149157","0.342935780412615"
"Some worries","1988","16-34 y.","Other degree","63","0.29145043098869","0.225064001924705","0.357836860052675"
"Some worries","1988","16-34 y.","no degree/no degree yet","36","0.329347959214146","0.233830506878183","0.42486541155011"
"Some worries","1988","35-65 y.","lower secondary degree","534","0.374488579288896","0.349619855145434","0.399357303432357"
"Some worries","1988","35-65 y.","secondary school degree","134","0.296229706454767","0.254183312058697","0.338276100850836"
"Some worries","1988","35-65 y.","college entrance qualification","80","0.199729695997472","0.159102552096363","0.240356839898582"
"Some worries","1988","35-65 y.","Other degree","202","0.338965751006801","0.300037596655224","0.377893905358378"
"Some worries","1988","35-65 y.","no degree/no degree yet","123","0.403591763987665","0.349064857390631","0.458118670584698"
"Some worries","1988","66 and older","lower secondary degree","2","","",""
"Some worries","1988","66 and older","secondary school degree","1","","",""
"Some worries","1988","66 and older","college entrance qualification","1","","",""
"Some worries","1988","66 and older","Other degree","","","",""
"Some worries","1988","66 and older","no degree/no degree yet","","","",""
"No worries","1988","16-34 y.","lower secondary degree","478","0.469434448921412","0.439725283465824","0.499143614376999"
"No worries","1988","16-34 y.","secondary school degree","373","0.601162902662532","0.563047779988777","0.639278025336288"
"No worries","1988","16-34 y.","college entrance qualification","224","0.644479096659072","0.594474060280375","0.69448413303777"
"No worries","1988","16-34 y.","Other degree","74","0.472768130166402","0.399833000070924","0.545703260261879"
"No worries","1988","16-34 y.","no degree/no degree yet","37","0.354252326095237","0.257046029557029","0.451458622633445"
"No worries","1988","35-65 y.","lower secondary degree","729","0.494409885840818","0.46872016091046","0.520099610771175"
"No worries","1988","35-65 y.","secondary school degree","286","0.623895688067108","0.579288059248215","0.668503316886001"
"No worries","1988","35-65 y.","college entrance qualification","269","0.732754626751078","0.687785857316953","0.777723396185203"
"No worries","1988","35-65 y.","Other degree","232","0.418611001655654","0.378040288034013","0.459181715277294"
"No worries","1988","35-65 y.","no degree/no degree yet","120","0.361343720421122","0.307953496076705","0.414733944765538"
"No worries","1988","66 and older","lower secondary degree","10","","",""
"No worries","1988","66 and older","secondary school degree","4","","",""
"No worries","1988","66 and older","college entrance qualification","10","","",""
"No worries","1988","66 and older","Other degree","","","",""
"No worries","1988","66 and older","no degree/no degree yet","","","",""
"Big worries","1989","16-34 y.","lower secondary degree","101","0.0700826456880593","0.0550033224031329","0.0851619689729857"
"Big worries","1989","16-34 y.","secondary school degree","43","0.0582136440578178","0.0403637373139093","0.0760635508017262"
"Big worries","1989","16-34 y.","college entrance qualification","14","","",""
"Big worries","1989","16-34 y.","Other degree","33","0.183147449795694","0.11975283828152","0.246542061309869"
"Big worries","1989","16-34 y.","no degree/no degree yet","21","","",""
"Big worries","1989","35-65 y.","lower secondary degree","125","0.0956089548050572","0.080128137410355","0.111089772199759"
"Big worries","1989","35-65 y.","secondary school degree","18","","",""
"Big worries","1989","35-65 y.","college entrance qualification","7","","",""
"Big worries","1989","35-65 y.","Other degree","90","0.161424543641782","0.131273251139235","0.19157583614433"
"Big worries","1989","35-65 y.","no degree/no degree yet","40","0.15512618894586","0.113021796334305","0.197230581557415"
"Big worries","1989","66 and older","lower secondary degree","","","",""
"Big worries","1989","66 and older","secondary school degree","","","",""
"Big worries","1989","66 and older","college entrance qualification","","","",""
"Big worries","1989","66 and older","Other degree","","","",""
"Big worries","1989","66 and older","no degree/no degree yet","","","",""
"Some worries","1989","16-34 y.","lower secondary degree","399","0.352129685735594","0.323916651783385","0.380342719687803"
"Some worries","1989","16-34 y.","secondary school degree","184","0.26773358130738","0.233978951918168","0.301488210696592"
"Some worries","1989","16-34 y.","college entrance qualification","94","0.256381652356763","0.211951310408634","0.300811994304893"
"Some worries","1989","16-34 y.","Other degree","47","0.296881391338784","0.221997939298553","0.371764843379014"
"Some worries","1989","16-34 y.","no degree/no degree yet","29","","",""
"Some worries","1989","35-65 y.","lower secondary degree","389","0.277956943511476","0.254371894256081","0.301541992766871"
"Some worries","1989","35-65 y.","secondary school degree","116","0.257389249080392","0.216677285863131","0.298101212297653"
"Some worries","1989","35-65 y.","college entrance qualification","70","0.181834556353103","0.142744070631749","0.220925042074456"
"Some worries","1989","35-65 y.","Other degree","217","0.37421977044623","0.334562359308602","0.413877181583858"
"Some worries","1989","35-65 y.","no degree/no degree yet","101","0.38436526075508","0.327790523637597","0.440939997872563"
"Some worries","1989","66 and older","lower secondary degree","","","",""
"Some worries","1989","66 and older","secondary school degree","","","",""
"Some worries","1989","66 and older","college entrance qualification","2","","",""
"Some worries","1989","66 and older","Other degree","","","",""
"Some worries","1989","66 and older","no degree/no degree yet","","","",""
"No worries","1989","16-34 y.","lower secondary degree","601","0.577787668576347","0.548613128211505","0.606962208941188"
"No worries","1989","16-34 y.","secondary school degree","434","0.674052774634802","0.638319899984811","0.709785649284793"
"No worries","1989","16-34 y.","college entrance qualification","263","0.716212115879749","0.670336818451932","0.762087413307566"
"No worries","1989","16-34 y.","Other degree","63","0.519971158865522","0.438086345083054","0.60185597264799"
"No worries","1989","16-34 y.","no degree/no degree yet","38","0.499048570903186","0.394582328649221","0.603514813157152"
"No worries","1989","35-65 y.","lower secondary degree","872","0.626434101683467","0.600966515545902","0.651901687821032"
"No worries","1989","35-65 y.","secondary school degree","309","0.695743130189028","0.652899043658479","0.738587216719577"
"No worries","1989","35-65 y.","college entrance qualification","297","0.792664469474229","0.751578470406718","0.83375046854174"
"No worries","1989","35-65 y.","Other degree","265","0.464355685911987","0.423484832131773","0.505226539692202"
"No worries","1989","35-65 y.","no degree/no degree yet","143","0.46050855029906","0.402538983745741","0.518478116852378"
"No worries","1989","66 and older","lower secondary degree","13","","",""
"No worries","1989","66 and older","secondary school degree","2","","",""
"No worries","1989","66 and older","college entrance qualification","9","","",""
"No worries","1989","66 and older","Other degree","","","",""
"No worries","1989","66 and older","no degree/no degree yet","","","",""
"Big worries","1990","16-34 y.","lower secondary degree","210","0.136577052840832","0.117204131380319","0.155949974301345"
"Big worries","1990","16-34 y.","secondary school degree","439","0.188846300927731","0.170295790945866","0.207396810909596"
"Big worries","1990","16-34 y.","college entrance qualification","63","0.0715571646754734","0.049360518574798","0.0937538107761487"
"Big worries","1990","16-34 y.","Other degree","30","0.200800768423586","0.136905333386434","0.264696203460739"
"Big worries","1990","16-34 y.","no degree/no degree yet","26","","",""
"Big worries","1990","35-65 y.","lower secondary degree","546","0.173340156332119","0.15791011146507","0.188770201199167"
"Big worries","1990","35-65 y.","secondary school degree","264","0.158271262893204","0.136942830290656","0.179599695495752"
"Big worries","1990","35-65 y.","college entrance qualification","94","0.0946093778834927","0.0723815991106569","0.116837156656328"
"Big worries","1990","35-65 y.","Other degree","97","0.198086095481366","0.165424233119276","0.230747957843455"
"Big worries","1990","35-65 y.","no degree/no degree yet","55","0.258376807527347","0.207908634308585","0.308844980746109"
"Big worries","1990","66 and older","lower secondary degree","3","","",""
"Big worries","1990","66 and older","secondary school degree","","","",""
"Big worries","1990","66 and older","college entrance qualification","","","",""
"Big worries","1990","66 and older","Other degree","","","",""
"Big worries","1990","66 and older","no degree/no degree yet","","","",""
"Some worries","1990","16-34 y.","lower secondary degree","411","0.318635600066884","0.292349187279491","0.344922012854277"
"Some worries","1990","16-34 y.","secondary school degree","608","0.316668770496065","0.294620816788221","0.33871672420391"
"Some worries","1990","16-34 y.","college entrance qualification","171","0.305661573241047","0.265989103850409","0.345334042631686"
"Some worries","1990","16-34 y.","Other degree","55","0.304408168161992","0.231013416562686","0.377802919761298"
"Some worries","1990","16-34 y.","no degree/no degree yet","26","","",""
"Some worries","1990","35-65 y.","lower secondary degree","808","0.328561254921144","0.309415806196339","0.347706703645949"
"Some worries","1990","35-65 y.","secondary school degree","416","0.31283728408373","0.285744048271956","0.339930519895505"
"Some worries","1990","35-65 y.","college entrance qualification","236","0.293781484782657","0.259188125542508","0.328374844022805"
"Some worries","1990","35-65 y.","Other degree","223","0.372654742833698","0.333030889031001","0.412278596636395"
"Some worries","1990","35-65 y.","no degree/no degree yet","119","0.386511561380537","0.330370113923597","0.442653008837477"
"Some worries","1990","66 and older","lower secondary degree","2","","",""
"Some worries","1990","66 and older","secondary school degree","","","",""
"Some worries","1990","66 and older","college entrance qualification","","","",""
"Some worries","1990","66 and older","Other degree","1","","",""
"Some worries","1990","66 and older","no degree/no degree yet","","","",""
"No worries","1990","16-34 y.","lower secondary degree","586","0.544787347092284","0.516693247045759","0.572881447138809"
"No worries","1990","16-34 y.","secondary school degree","663","0.494484928576204","0.470787914880852","0.518181942271555"
"No worries","1990","16-34 y.","college entrance qualification","284","0.622781262083479","0.581041726878234","0.664520797288725"
"No worries","1990","16-34 y.","Other degree","66","0.494791063414421","0.415045587726643","0.574536539102199"
"No worries","1990","16-34 y.","no degree/no degree yet","31","0.380188160854925","0.275755036056833","0.484621285653017"
"No worries","1990","35-65 y.","lower secondary degree","958","0.498098588746737","0.477717797522947","0.518479379970528"
"No worries","1990","35-65 y.","secondary school degree","445","0.528891453023066","0.499722852282458","0.558060053763673"
"No worries","1990","35-65 y.","college entrance qualification","336","0.61160913733385","0.574593736127876","0.648624538539825"
"No worries","1990","35-65 y.","Other degree","252","0.429259161684936","0.388696229861139","0.469822093508733"
"No worries","1990","35-65 y.","no degree/no degree yet","115","0.355111631092116","0.299938975222206","0.410284286962025"
"No worries","1990","66 and older","lower secondary degree","16","","",""
"No worries","1990","66 and older","secondary school degree","5","","",""
"No worries","1990","66 and older","college entrance qualification","11","","",""
"No worries","1990","66 and older","Other degree","1","","",""
"No worries","1990","66 and older","no degree/no degree yet","","","",""
"Big worries","1991","16-34 y.","lower secondary degree","165","0.128669630102562","0.109605439657904","0.147733820547219"
"Big worries","1991","16-34 y.","secondary school degree","379","0.180855008389093","0.161581340619295","0.200128676158891"
"Big worries","1991","16-34 y.","college entrance qualification","56","0.0826497916857837","0.058868636874527","0.10643094649704"
"Big worries","1991","16-34 y.","Other degree","20","","",""
"Big worries","1991","16-34 y.","no degree/no degree yet","13","","",""
"Big worries","1991","35-65 y.","lower secondary degree","472","0.155965917531756","0.14043320530823","0.171498629755282"
"Big worries","1991","35-65 y.","secondary school degree","286","0.184076630666871","0.161101286575006","0.207051974758737"
"Big worries","1991","35-65 y.","college entrance qualification","97","0.0994810004220086","0.0766809604475009","0.122281040396516"
"Big worries","1991","35-65 y.","Other degree","95","0.193822169370107","0.161762516319271","0.225881822420944"
"Big worries","1991","35-65 y.","no degree/no degree yet","42","0.176438072653347","0.132790654022507","0.220085491284187"
"Big worries","1991","66 and older","lower secondary degree","","","",""
"Big worries","1991","66 and older","secondary school degree","","","",""
"Big worries","1991","66 and older","college entrance qualification","","","",""
"Big worries","1991","66 and older","Other degree","","","",""
"Big worries","1991","66 and older","no degree/no degree yet","","","",""
"Some worries","1991","16-34 y.","lower secondary degree","329","0.251637176773877","0.226929471045204","0.27634488250255"
"Some worries","1991","16-34 y.","secondary school degree","450","0.257345522149217","0.235454279326456","0.279236764971979"
"Some worries","1991","16-34 y.","college entrance qualification","128","0.219550064223955","0.183799427146473","0.255300701301436"
"Some worries","1991","16-34 y.","Other degree","47","0.32605667457387","0.247845864610941","0.404267484536799"
"Some worries","1991","16-34 y.","no degree/no degree yet","32","0.4266220126552","0.323286667840583","0.529957357469817"
"Some worries","1991","35-65 y.","lower secondary degree","603","0.280065749496007","0.260842408505572","0.299289090486441"
