"plh0042","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1984","in school","","","","","1"
"Big worries","1984","inadequately","176","0.314973234673937","0.276940165301341","0.353006304046533","1"
"Big worries","1984","general elemantary","417","0.237214999401206","0.216140218630379","0.258289780172033","1"
"Big worries","1984","middle vocational","622","0.166918212825319","0.154429620576131","0.179406805074506","1"
"Big worries","1984","vocational + Abi","33","0.111576379189807","0.0686860777450416","0.154466680634572","1"
"Big worries","1984","higher vocational","43","0.103839438888951","0.0744546888713389","0.133224188906562","1"
"Big worries","1984","higher education","53","0.0824806139434776","0.0599953631603285","0.104965864726627","1"
"No worries","1984","higher vocational","244","0.597915521253591","0.550684592186009","0.645146450321173","3"
"No worries","1984","vocational + Abi","109","0.594569475818658","0.527685444049772","0.661453507587545","3"
"No worries","1984","higher education","399","0.708785295504426","0.671650745255785","0.745919845753067","3"
"No worries","1984","in school","","","","","3"
"No worries","1984","inadequately","199","0.322737429465391","0.284457248238081","0.361017610692702","3"
"No worries","1984","general elemantary","631","0.445589630000083","0.42096474958441","0.470214510415756","3"
"No worries","1984","middle vocational","1701","0.512078328512376","0.495338112587612","0.528818544437141","3"
"Some worries","1984","higher education","123","0.208734090552096","0.175516197058585","0.241951984045608","2"
"Some worries","1984","in school","","","","","2"
"Some worries","1984","higher vocational","127","0.298245039857458","0.25417664006239","0.342313439652527","2"
"Some worries","1984","inadequately","198","0.362289335860672","0.322933386317678","0.401645285403665","2"
"Some worries","1984","vocational + Abi","65","0.293854144991535","0.231799251301949","0.355909038681121","2"
"Some worries","1984","general elemantary","517","0.317195370598711","0.294138382856387","0.340252358341035","2"
"Some worries","1984","middle vocational","1102","0.321003458662305","0.305368150691442","0.336638766633168","2"
"Big worries","1985","in school","1","","","","1"
"Big worries","1985","inadequately","84","0.208958523882558","0.171436220247404","0.246480827517713","1"
"Big worries","1985","general elemantary","286","0.165919405739477","0.146529487108742","0.185309324370211","1"
"Big worries","1985","middle vocational","414","0.118746758855953","0.107327903424922","0.130165614286984","1"
"Big worries","1985","vocational + Abi","22","","","","1"
"Big worries","1985","higher vocational","24","","","","1"
"Big worries","1985","higher education","45","0.0763615711680582","0.0541463652328344","0.0985767771032819","1"
"No worries","1985","higher vocational","269","0.667299944603961","0.621009267220531","0.71359062198739","3"
"No worries","1985","higher education","404","0.748279357947637","0.711975463431433","0.784583252463841","3"
"No worries","1985","vocational + Abi","101","0.647997918819828","0.577836637618772","0.718159200020884","3"
"No worries","1985","middle vocational","1694","0.573842074047003","0.556386151450911","0.591297996643095","3"
"No worries","1985","in school","2","","","","3"
"No worries","1985","general elemantary","665","0.522296077485334","0.496260862266908","0.54833129270376","3"
"No worries","1985","inadequately","198","0.428919806650368","0.383242927868674","0.474596685432062","3"
"Some worries","1985","higher vocational","105","0.270063306710016","0.22644368012792","0.313682933292112","2"
"Some worries","1985","vocational + Abi","55","0.289024653108584","0.222431005280415","0.355618300936753","2"
"Some worries","1985","higher education","100","0.175359070884305","0.143549450976311","0.207168690792298","2"
"Some worries","1985","in school","","","","","2"
"Some worries","1985","general elemantary","463","0.31178451677519","0.287640313551074","0.335928719999305","2"
"Some worries","1985","inadequately","169","0.362121669467073","0.317765299059358","0.406478039874789","2"
"Some worries","1985","middle vocational","975","0.307411167097043","0.291123499747775","0.323698834446312","2"
"Big worries","1986","in school","2","","","","1"
"Big worries","1986","inadequately","96","0.23079460237374","0.190689544432845","0.270899660314636","1"
"Big worries","1986","general elemantary","235","0.139288421889418","0.120666033288884","0.157910810489951","1"
"Big worries","1986","middle vocational","405","0.126618258108427","0.114632302899255","0.138604213317599","1"
"Big worries","1986","vocational + Abi","24","","","","1"
"Big worries","1986","higher vocational","31","0.0862288355071834","0.0572325861585263","0.115225084855841","1"
"Big worries","1986","higher education","42","0.0693511892990998","0.048177068067255","0.0905253105309446","1"
"No worries","1986","higher vocational","242","0.663646991171366","0.614842131992181","0.712451850350551","3"
"No worries","1986","vocational + Abi","106","0.624354688720549","0.554568914378697","0.694140463062401","3"
"No worries","1986","higher education","385","0.705284684910636","0.66728595292687","0.743283416894402","3"
"No worries","1986","in school","4","","","","3"
"No worries","1986","inadequately","163","0.356734213979758","0.311137581298073","0.402330846661442","3"
"No worries","1986","general elemantary","647","0.54434831355841","0.51756255280904","0.57113407430778","3"
"No worries","1986","middle vocational","1673","0.583712294688302","0.565945108990218","0.601479480386386","3"
"Some worries","1986","higher education","126","0.225364125790264","0.190540280829426","0.260187970751102","2"
"Some worries","1986","higher vocational","87","0.250124173321451","0.205386916507696","0.294861430135205","2"
"Some worries","1986","vocational + Abi","55","0.278602082759885","0.214000694894584","0.343203470625186","2"
"Some worries","1986","in school","","","","","2"
"Some worries","1986","general elemantary","446","0.316363264552172","0.291350898637026","0.341375630467318","2"
