"plh0042","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1990","no migration background","West Germany","256","0.0701869028476151","0.0619577381797827","0.0784160675154476","1"
"Big worries","1990","no migration background","East Germany","1267","0.382706102851262","0.366064752807318","0.399347452895205","1"
"Big worries","1990","direct migration background","West Germany","271","0.160716269304209","0.142606877244545","0.178825661363873","1"
"Big worries","1990","direct migration background","East Germany","33","0.340440989805326","0.245153905219387","0.435728074391265","1"
"Big worries","1990","indirect migration background","West Germany","12","","","","1"
"Big worries","1990","indirect migration background","East Germany","1","","","","1"
"No worries","1990","direct migration background","West Germany","734","0.515242004478391","0.490599339736066","0.539884669220717","3"
"No worries","1990","indirect migration background","East Germany","","","","","3"
"No worries","1990","no migration background","West Germany","2423","0.656291226469653","0.640991858429162","0.671590594510144","3"
"No worries","1990","no migration background","East Germany","597","0.18746394671551","0.174101374400759","0.200826519030261","3"
"No worries","1990","direct migration background","East Germany","14","","","","3"
"No worries","1990","indirect migration background","West Germany","83","0.6078923217559","0.52950046354964","0.68628417996216","3"
"Some worries","1990","direct migration background","West Germany","575","0.324041726217399","0.300964693797675","0.347118758637123","2"
"Some worries","1990","direct migration background","East Germany","48","0.516794968072559","0.416307674231902","0.617282261913216","2"
"Some worries","1990","indirect migration background","East Germany","1","","","","2"
"Some worries","1990","no migration background","West Germany","1023","0.273521870682732","0.259162441206511","0.287881300158953","2"
"Some worries","1990","no migration background","East Germany","1413","0.429829950433228","0.412880313205128","0.446779587661329","2"
"Some worries","1990","indirect migration background","West Germany","54","0.30702319464111","0.232960433455065","0.381085955827156","2"
"Big worries","1991","no migration background","East Germany","1201","0.467062763151306","0.448099434254624","0.486026092047988","1"
"Big worries","1991","direct migration background","West Germany","213","0.130061702307044","0.113676809336593","0.146446595277495","1"
"Big worries","1991","direct migration background","East Germany","44","0.612690468941483","0.501700971329728","0.723679966553238","1"
"Big worries","1991","indirect migration background","West Germany","13","","","","1"
"Big worries","1991","indirect migration background","East Germany","","","","","1"
"Big worries","1991","no migration background","West Germany","173","0.0476987282755812","0.0409383544556488","0.0544591020955137","1"
"No worries","1991","direct migration background","West Germany","875","0.557946034141277","0.53375477856569","0.582137289716864","3"
"No worries","1991","indirect migration background","East Germany","","","","","3"
"No worries","1991","no migration background","West Germany","2766","0.724378608084203","0.710205359702848","0.738551856465558","3"
"No worries","1991","no migration background","East Germany","487","0.181162017231877","0.166522677611832","0.195801356851923","3"
"No worries","1991","direct migration background","East Germany","6","","","","3"
"No worries","1991","indirect migration background","West Germany","132","0.692376531587563","0.628733141085269","0.756019922089856","3"
"Some worries","1991","direct migration background","East Germany","24","","","","2"
"Some worries","1991","direct migration background","West Germany","531","0.311992263551679","0.289424254879901","0.334560272223457","2"
"Some worries","1991","indirect migration background","East Germany","2","","","","2"
"Some worries","1991","no migration background","East Germany","971","0.351775219616817","0.333624896602864","0.36992554263077","2"
"Some worries","1991","indirect migration background","West Germany","57","0.251787642375572","0.191932419762939","0.311642864988205","2"
"Some worries","1991","no migration background","West Germany","879","0.227922663640216","0.214616456282909","0.241228870997523","2"
"Big worries","1992","no migration background","East Germany","802","0.359616921163676","0.339866946215428","0.379366896111925","1"
"Big worries","1992","direct migration background","West Germany","289","0.186311403617031","0.166782520500524","0.205840286733537","1"
"Big worries","1992","direct migration background","East Germany","29","","","","1"
"Big worries","1992","indirect migration background","West Germany","28","","","","1"
"Big worries","1992","indirect migration background","East Germany","2","","","","1"
"Big worries","1992","no migration background","West Germany","269","0.0699602426842826","0.0618026557637833","0.0781178296047818","1"
"No worries","1992","direct migration background","West Germany","649","0.458494566391828","0.433502792759715","0.48348634002394","3"
"No worries","1992","indirect migration background","East Germany","1","","","","3"
"No worries","1992","no migration background","West Germany","2426","0.643537550739722","0.62822035933833","0.658854742141114","3"
"No worries","1992","no migration background","East Germany","530","0.236023170077782","0.21854709188532","0.253499248270244","3"
"No worries","1992","direct migration background","East Germany","4","","","","3"
"No worries","1992","indirect migration background","West Germany","129","0.536212079927447","0.471623109313195","0.600801050541699","3"
"Some worries","1992","direct migration background","West Germany","589","0.355194029991142","0.331190455127355","0.379197604854929","2"
"Some worries","1992","direct migration background","East Germany","24","","","","2"
"Some worries","1992","indirect migration background","East Germany","","","","","2"
"Some worries","1992","no migration background","East Germany","936","0.404359908758542","0.384162178327659","0.424557639189424","2"
"Some worries","1992","indirect migration background","West Germany","72","0.312780526435026","0.252732611515523","0.372828441354529","2"
"Some worries","1992","no migration background","West Germany","1061","0.286502206575996","0.27204296206123","0.300961451090761","2"
"Big worries","1993","no migration background","East Germany","489","0.233591291191143","0.215558977892679","0.251623604489608","1"
"Big worries","1993","direct migration background","West Germany","242","0.149423847058216","0.130946201577371","0.16790149253906","1"
"Big worries","1993","direct migration background","East Germany","13","","","","1"
"Big worries","1993","indirect migration background","West Germany","33","0.148264266786475","0.105955133716675","0.190573399856276","1"
"Big worries","1993","indirect migration background","East Germany","1","","","","1"
"Big worries","1993","no migration background","West Germany","241","0.0662406389742184","0.0582785314023516","0.0742027465460851","1"
"No worries","1993","no migration background","East Germany","663","0.318059246046482","0.298211086585007","0.337907405507956","3"
"No worries","1993","direct migration background","West Germany","646","0.483986883713286","0.458085245150854","0.509888522275717","3"
"No worries","1993","indirect migration background","East Germany","4","","","","3"
"No worries","1993","no migration background","West Germany","2471","0.656482193351187","0.641279014580576","0.671685372121799","3"
"No worries","1993","direct migration background","East Germany","8","","","","3"
"No worries","1993","indirect migration background","West Germany","143","0.494645742341465","0.435119489088296","0.554171995594634","3"
"Some worries","1993","direct migration background","East Germany","23","","","","2"
"Some worries","1993","direct migration background","West Germany","542","0.366589269228499","0.34161385760251","0.391564680854488","2"
"Some worries","1993","indirect migration background","East Germany","2","","","","2"
"Some worries","1993","no migration background","East Germany","963","0.448349462762375","0.427154470871469","0.469544454653281","2"
"Some worries","1993","no migration background","West Germany","1036","0.277277167674594","0.262945681069513","0.291608654279675","2"
"Some worries","1993","indirect migration background","West Germany","95","0.35708999087206","0.300043704500493","0.414136277243626","2"
"Big worries","1994","no migration background","East Germany","454","0.220723801608087","0.20290484211674","0.238542761099433","1"
"Big worries","1994","direct migration background","West Germany","272","0.219325672760931","0.196710115647712","0.241941229874151","1"
"Big worries","1994","direct migration background","East Germany","14","","","","1"
"Big worries","1994","indirect migration background","West Germany","51","0.188936950104393","0.143328991718486","0.234544908490301","1"
"Big worries","1994","indirect migration background","East Germany","2","","","","1"
"Big worries","1994","no migration background","West Germany","293","0.0820286829853229","0.0731628079262223","0.0908945580444234","1"
"No worries","1994","no migration background","East Germany","574","0.289219234812251","0.269739032156231","0.308699437468271","3"
"No worries","1994","no migration background","West Germany","2157","0.586162578764043","0.570249723749194","0.602075433778893","3"
"No worries","1994","direct migration background","West Germany","489","0.408014041962704","0.381153123144976","0.434874960780432","3"
"No worries","1994","indirect migration background","East Germany","2","","","","3"
"No worries","1994","direct migration background","East Germany","8","","","","3"
"No worries","1994","indirect migration background","West Germany","130","0.486304656716642","0.428072630513449","0.544536682919835","3"
"Some worries","1994","direct migration background","West Germany","525","0.372660285276365","0.346234034388282","0.399086536164449","2"
"Some worries","1994","direct migration background","East Germany","28","","","","2"
"Some worries","1994","indirect migration background","East Germany","5","","","","2"
"Some worries","1994","no migration background","East Germany","1053","0.490056963579663","0.468578848444922","0.511535078714404","2"
"Some worries","1994","no migration background","West Germany","1230","0.331808738250634","0.31659561137826","0.347021865123007","2"
"Some worries","1994","indirect migration background","West Germany","102","0.324758393178965","0.270199611651447","0.379317174706483","2"
"Big worries","1995","no migration background","East Germany","533","0.243843452175429","0.225726556706609","0.26196034764425","1"
"Big worries","1995","direct migration background","West Germany","313","0.19344817409634","0.174183561298731","0.212712786893948","1"
"Big worries","1995","direct migration background","East Germany","19","","","","1"
"Big worries","1995","indirect migration background","West Germany","54","0.194082397756938","0.150750122118454","0.237414673395421","1"
"Big worries","1995","indirect migration background","East Germany","4","","","","1"
"Big worries","1995","no migration background","West Germany","318","0.0864079492115872","0.0775775136764608","0.0952383847467137","1"
"No worries","1995","no migration background","East Germany","645","0.30997000809768","0.290457360913603","0.329482655281756","3"
"No worries","1995","indirect migration background","East Germany","1","","","","3"
"No worries","1995","no migration background","West Germany","2313","0.595804082308305","0.580380799638372","0.611227364978238","3"
"No worries","1995","direct migration background","West Germany","675","0.456727073998564","0.432433062246178","0.481021085750951","3"
"No worries","1995","direct migration background","East Germany","10","","","","3"
"No worries","1995","indirect migration background","West Germany","154","0.457799307547437","0.403212122205458","0.512386492889417","3"
"Some worries","1995","direct migration background","West Germany","627","0.349824751905096","0.326565148192936","0.373084355617256","2"
"Some worries","1995","no migration background","East Germany","980","0.446186539726891","0.425213452811577","0.467159626642204","2"
"Some worries","1995","direct migration background","East Germany","28","","","","2"
"Some worries","1995","indirect migration background","East Germany","5","","","","2"
"Some worries","1995","no migration background","West Germany","1258","0.317787968480108","0.303154154437646","0.332421782522569","2"
"Some worries","1995","indirect migration background","West Germany","112","0.348118294695625","0.295924253734826","0.400312335656425","2"
"Big worries","1996","no migration background","East Germany","411","0.20342638284528","0.186193058991973","0.220659706698587","1"
"Big worries","1996","direct migration background","West Germany","269","0.172036476229048","0.152583779511067","0.191489172947029","1"
"Big worries","1996","direct migration background","East Germany","15","","","","1"
"Big worries","1996","indirect migration background","West Germany","42","0.157919806017214","0.118273617854824","0.197565994179605","1"
"Big worries","1996","indirect migration background","East Germany","3","","","","1"
"Big worries","1996","no migration background","West Germany","293","0.0812041444356341","0.0725894363131683","0.0898188525581","1"
"No worries","1996","no migration background","East Germany","689","0.332521974666253","0.312353125711883","0.352690823620623","3"
"No worries","1996","indirect migration background","East Germany","5","","","","3"
"No worries","1996","no migration background","West Germany","2363","0.598245946915266","0.582784078528038","0.613707815302494","3"
"No worries","1996","direct migration background","West Germany","584","0.440075719301288","0.414490314141415","0.46566112446116","3"
"No worries","1996","direct migration background","East Germany","11","","","","3"
"No worries","1996","indirect migration background","West Germany","152","0.400060606158512","0.346797928619041","0.453323283697983","3"
"Some worries","1996","direct migration background","West Germany","593","0.387887804469664","0.362772842589626","0.413002766349702","2"
"Some worries","1996","no migration background","East Germany","996","0.464051642488467","0.442701681730905","0.485401603246029","2"
"Some worries","1996","direct migration background","East Germany","23","","","","2"
"Some worries","1996","indirect migration background","East Germany","6","","","","2"
"Some worries","1996","no migration background","West Germany","1206","0.3205499086491","0.305831238737117","0.335268578561084","2"
"Some worries","1996","indirect migration background","West Germany","131","0.442019587824274","0.388026689010791","0.496012486637757","2"
"Big worries","1997","no migration background","East Germany","515","0.239054462174105","0.220645513994803","0.257463410353407","1"
"Big worries","1997","direct migration background","West Germany","318","0.219854076472789","0.197827176018024","0.241880976927554","1"
"Big worries","1997","direct migration background","East Germany","11","","","","1"
"Big worries","1997","indirect migration background","West Germany","69","0.199104416516343","0.15672067447657","0.241488158556116","1"
"Big worries","1997","indirect migration background","East Germany","","","","","1"
"Big worries","1997","no migration background","West Germany","393","0.103079695291854","0.0933581972265605","0.112801193357148","1"
"No worries","1997","no migration background","West Germany","1894","0.503058578366166","0.487072881187418","0.519044275544914","3"
"No worries","1997","no migration background","East Germany","503","0.258905011382765","0.239998520605431","0.277811502160099","3"
"No worries","1997","direct migration background","West Germany","444","0.354749827083927","0.329303601843728","0.380196052324127","3"
"No worries","1997","indirect migration background","East Germany","3","","","","3"
"No worries","1997","direct migration background","East Germany","5","","","","3"
"No worries","1997","indirect migration background","West Germany","136","0.388408796512517","0.336678371658382","0.440139221366653","3"
"Some worries","1997","no migration background","East Germany","1044","0.50204052644313","0.480459596830576","0.523621456055684","2"
"Some worries","1997","direct migration background","West Germany","596","0.425396096443283","0.399100729099041","0.451691463787526","2"
"Some worries","1997","indirect migration background","East Germany","8","","","","2"
"Some worries","1997","direct migration background","East Germany","27","","","","2"
"Some worries","1997","no migration background","West Germany","1471","0.39386172634198","0.378240056782422","0.409483395901537","2"
"Some worries","1997","indirect migration background","West Germany","136","0.412486786971139","0.360236973858385","0.464736600083893","2"
"Big worries","1998","no migration background","East Germany","504","0.235379429427332","0.217371584897054","0.25338727395761","1"
"Big worries","1998","direct migration background","West Germany","288","0.217417469643813","0.194873006403476","0.23996193288415","1"
"Big worries","1998","direct migration background","East Germany","15","","","","1"
"Big worries","1998","indirect migration background","West Germany","69","0.201437836229694","0.15971644296764","0.243159229491749","1"
"Big worries","1998","indirect migration background","East Germany","3","","","","1"
"Big worries","1998","no migration background","West Germany","499","0.113646298448912","0.104301318048559","0.122991278849264","1"
"No worries","1998","no migration background","West Germany","2377","0.545521340750453","0.530860467606466","0.56018221389444","3"
"No worries","1998","no migration background","East Germany","579","0.274381702233593","0.255441431753364","0.293321972713822","3"
"No worries","1998","direct migration background","West Germany","456","0.386953821962269","0.360334084273386","0.413573559651151","3"
"No worries","1998","indirect migration background","East Germany","3","","","","3"
"No worries","1998","direct migration background","East Germany","9","","","","3"
"No worries","1998","indirect migration background","West Germany","143","0.412052696052396","0.36085157191672","0.463253820188073","3"
"Some worries","1998","no migration background","East Germany","1049","0.490238868339075","0.4690190471226","0.51145868955555","2"
"Some worries","1998","direct migration background","West Germany","542","0.395628708393918","0.368903357309384","0.422354059478452","2"
"Some worries","1998","indirect migration background","East Germany","7","","","","2"
"Some worries","1998","no migration background","West Germany","1555","0.340832360800636","0.326876212796141","0.354788508805131","2"
"Some worries","1998","direct migration background","East Germany","14","","","","2"
"Some worries","1998","indirect migration background","West Germany","143","0.38650946771791","0.335854981441004","0.437163953994815","2"
"Big worries","1999","no migration background","East Germany","505","0.231849085848345","0.214002426982297","0.249695744714393","1"
"Big worries","1999","direct migration background","West Germany","250","0.196694119272865","0.174119087446682","0.219269151099048","1"
"Big worries","1999","direct migration background","East Germany","12","","","","1"
"Big worries","1999","indirect migration background","West Germany","63","0.170370995051412","0.131906959053999","0.208835031048826","1"
"Big worries","1999","indirect migration background","East Germany","3","","","","1"
"Big worries","1999","no migration background","West Germany","414","0.0985371034242588","0.0896639608162532","0.107410246032264","1"
"No worries","1999","indirect migration background","East Germany","3","","","","3"
"No worries","1999","no migration background","West Germany","2293","0.533484758850339","0.518632327140342","0.548337190560336","3"
"No worries","1999","no migration background","East Germany","530","0.250896501365987","0.232562841584105","0.269230161147869","3"
"No worries","1999","direct migration background","West Germany","424","0.411843800164258","0.38389231965032","0.439795280678197","3"
"No worries","1999","direct migration background","East Germany","9","","","","3"
"No worries","1999","indirect migration background","West Germany","150","0.408097951214975","0.357814834629796","0.458381067800153","3"
"Some worries","1999","no migration background","East Germany","1113","0.517254412785668","0.496122334495574","0.538386491075763","2"
"Some worries","1999","direct migration background","West Germany","517","0.391462080562877","0.3637428683769","0.419181292748854","2"
"Some worries","1999","indirect migration background","East Germany","6","","","","2"
"Some worries","1999","no migration background","West Germany","1627","0.367978137725402","0.353620575845353","0.382335699605452","2"
"Some worries","1999","direct migration background","East Germany","13","","","","2"
"Some worries","1999","indirect migration background","West Germany","154","0.421531053733613","0.371010294231161","0.472051813236064","2"
"Big worries","2000","no migration background","East Germany","792","0.25457370247497","0.239365982362582","0.269781422587357","1"
"Big worries","2000","direct migration background","West Germany","333","0.187573329649995","0.169309697117999","0.20583696218199","1"
"Big worries","2000","direct migration background","East Germany","9","","","","1"
"Big worries","2000","indirect migration background","West Germany","52","0.101813261142024","0.0743864608462322","0.129240061437816","1"
"Big worries","2000","indirect migration background","East Germany","1","","","","1"
"Big worries","2000","no migration background","West Germany","781","0.0970895240973373","0.0906822947872855","0.103496753407389","1"
"No worries","2000","indirect migration background","East Germany","4","","","","3"
"No worries","2000","no migration background","West Germany","4583","0.55552031619855","0.544767117619668","0.566273514777432","3"
"No worries","2000","no migration background","East Germany","865","0.281515051199761","0.265814509609456","0.297215592790066","3"
"No worries","2000","direct migration background","West Germany","631","0.379277623068835","0.356577048906927","0.401978197230743","3"
"No worries","2000","direct migration background","East Germany","13","","","","3"
"No worries","2000","indirect migration background","West Germany","221","0.487209953600398","0.441876634198103","0.532543273002692","3"
"Some worries","2000","no migration background","East Germany","1495","0.463911246325269","0.446501566455877","0.481320926194662","2"
"Some worries","2000","direct migration background","West Germany","791","0.43314904728117","0.409966420004241","0.4563316745581","2"
"Some worries","2000","indirect migration background","East Germany","7","","","","2"
"Some worries","2000","no migration background","West Germany","2839","0.347390159704113","0.337086362549466","0.357693956858759","2"
"Some worries","2000","direct migration background","East Germany","25","","","","2"
"Some worries","2000","indirect migration background","West Germany","194","0.410976785257578","0.366353195745608","0.455600374769549","2"
"Big worries","2001","no migration background","East Germany","634","0.227288589528284","0.212134854998906","0.242442324057663","1"
"Big worries","2001","direct migration background","West Germany","250","0.165044722424876","0.147023397515889","0.183066047333864","1"
"Big worries","2001","direct migration background","East Germany","7","","","","1"
"Big worries","2001","indirect migration background","West Germany","52","0.116366554645793","0.0870311617636474","0.14570194752794","1"
"Big worries","2001","indirect migration background","East Germany","","","","","1"
"Big worries","2001","no migration background","West Germany","520","0.0736255781366277","0.0677256765200854","0.0795254797531701","1"
"No worries","2001","indirect migration background","East Germany","7","","","","3"
"No worries","2001","no migration background","West Germany","4587","0.61006291370059","0.599044432971815","0.621081394429365","3"
"No worries","2001","no migration background","East Germany","892","0.320518306103524","0.303643550366008","0.337393061841039","3"
"No worries","2001","direct migration background","West Germany","753","0.462099192923235","0.437895981653515","0.486302404192955","3"
"No worries","2001","direct migration background","East Germany","12","","","","3"
"No worries","2001","indirect migration background","West Germany","237","0.492370803520038","0.446634486365477","0.538107120674598","3"
"Some worries","2001","no migration background","East Germany","1412","0.452193104368192","0.434196195796932","0.470190012939452","2"
"Some worries","2001","direct migration background","West Germany","627","0.372856084651889","0.349380927260839","0.396331242042938","2"
"Some worries","2001","indirect migration background","East Germany","5","","","","2"
"Some worries","2001","no migration background","West Germany","2420","0.316311508162783","0.305805837932958","0.326817178392607","2"
"Some worries","2001","direct migration background","East Germany","16","","","","2"
"Some worries","2001","indirect migration background","West Germany","170","0.391262641834169","0.34661578215894","0.435909501509398","2"
"Big worries","2002","no migration background","East Germany","653","0.255373592390815","0.23951618321566","0.271231001565969","1"
"Big worries","2002","direct migration background","West Germany","294","0.217619091478564","0.196909535488152","0.238328647468977","1"
"Big worries","2002","direct migration background","East Germany","12","","","","1"
"Big worries","2002","indirect migration background","West Germany","52","0.115526930697316","0.0864729569918938","0.144580904402737","1"
"Big worries","2002","indirect migration background","East Germany","2","","","","1"
"Big worries","2002","no migration background","West Germany","791","0.112806754148485","0.106051128482761","0.119562379814209","1"
"No worries","2002","indirect migration background","East Germany","3","","","","3"
"No worries","2002","no migration background","West Germany","4756","0.52078605314115","0.510118045721988","0.531454060560312","3"
"No worries","2002","no migration background","East Germany","889","0.293719276042985","0.277156622249889","0.310281929836081","3"
"No worries","2002","direct migration background","West Germany","588","0.356009621109514","0.331977963587947","0.380041278631082","3"
"No worries","2002","direct migration background","East Germany","11","","","","3"
"No worries","2002","indirect migration background","West Germany","213","0.420849833162928","0.37597727934126","0.465722386984596","3"
"Some worries","2002","no migration background","East Germany","1363","0.4509071315662","0.432812844491369","0.469001418641032","2"
"Some worries","2002","direct migration background","West Germany","643","0.426371287411921","0.401550098191464","0.451192476632379","2"
"Some worries","2002","indirect migration background","East Germany","8","","","","2"
"Some worries","2002","no migration background","West Germany","2877","0.366407192710365","0.356118124973806","0.376696260446924","2"
"Some worries","2002","direct migration background","East Germany","8","","","","2"
"Some worries","2002","indirect migration background","West Germany","200","0.463623236139756","0.418298092461474","0.508948379818038","2"
"Big worries","2003","no migration background","East Germany","682","0.257224321513706","0.241065766516267","0.273382876511144","1"
"Big worries","2003","direct migration background","West Germany","328","0.248738696028722","0.225988924106629","0.271488467950814","1"
"Big worries","2003","direct migration background","East Germany","9","","","","1"
"Big worries","2003","indirect migration background","West Germany","76","0.192605680307749","0.156916295651332","0.228295064964166","1"
"Big worries","2003","indirect migration background","East Germany","1","","","","1"
