"plh0042","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","1985","Part Time","general elemantary","64","0.114176117431979","0.0844943249674401","0.143857909896518"
"Big worries","1985","Part Time","middle vocational","74","0.102476233607347","0.0789803024898655","0.125972164724828"
"Big worries","1985","Part Time","vocational + Abi","4","","",""
"Big worries","1985","Part Time","higher vocational","7","","",""
"Big worries","1985","Part Time","higher education","11","","",""
"Big worries","1985","Not Working","in school","1","","",""
"Big worries","1985","Not Working","inadequately","1","","",""
"Big worries","1985","Not Working","general elemantary","11","","",""
"Big worries","1985","Not Working","middle vocational","10","","",""
"Big worries","1985","Not Working","vocational + Abi","1","","",""
"Big worries","1985","Not Working","higher vocational","","","",""
"Big worries","1985","Not Working","higher education","4","","",""
"Some worries","1985","Full Time","in school","","","",""
"Some worries","1985","Full Time","inadequately","146","0.385390015863505","0.336327227541739","0.43445280418527"
"Some worries","1985","Full Time","general elemantary","317","0.332616490694488","0.302138497016177","0.3630944843728"
"Some worries","1985","Full Time","middle vocational","752","0.309214528900397","0.29065059828523","0.327778459515563"
"Some worries","1985","Full Time","vocational + Abi","43","0.291258239487556","0.215454318654467","0.367062160320645"
"Some worries","1985","Full Time","higher vocational","88","0.278826221715188","0.229617790458705","0.32803465297167"
"Some worries","1985","Full Time","higher education","70","0.153654160721281","0.119369510730747","0.187938810711815"
"Some worries","1985","Part Time","in school","","","",""
"Some worries","1985","Part Time","inadequately","22","","",""
"Some worries","1985","Part Time","general elemantary","133","0.28240744747573","0.240392305985709","0.324422588965751"
"Some worries","1985","Part Time","middle vocational","198","0.296453376011767","0.261071346047868","0.331835405975667"
"Some worries","1985","Part Time","vocational + Abi","12","","",""
"Some worries","1985","Part Time","higher vocational","16","","",""
"Some worries","1985","Part Time","higher education","27","","",""
"Some worries","1985","Not Working","in school","","","",""
"Some worries","1985","Not Working","inadequately","1","","",""
"Some worries","1985","Not Working","general elemantary","13","","",""
"Some worries","1985","Not Working","middle vocational","25","","",""
"Some worries","1985","Not Working","vocational + Abi","","","",""
"Some worries","1985","Not Working","higher vocational","1","","",""
"Some worries","1985","Not Working","higher education","3","","",""
"No worries","1985","Full Time","in school","","","",""
"No worries","1985","Full Time","inadequately","163","0.412190757865366","0.36256929982525","0.461812215905481"
"No worries","1985","Full Time","general elemantary","390","0.467123036884703","0.434848808636464","0.499397265132942"
"No worries","1985","Full Time","middle vocational","1299","0.567408739110222","0.547508638396426","0.587308839824018"
"No worries","1985","Full Time","vocational + Abi","78","0.6548879437993","0.575569878750414","0.734206008848186"
"No worries","1985","Full Time","higher vocational","214","0.664489839773512","0.612675524882134","0.71630415466489"
"No worries","1985","Full Time","higher education","325","0.777352069518888","0.737799760981793","0.816904378055983"
"No worries","1985","Part Time","in school","1","","",""
"No worries","1985","Part Time","inadequately","33","0.471168735097489","0.353389063375737","0.58894840681924"
"No worries","1985","Part Time","general elemantary","244","0.603416435092291","0.55775971388507","0.649073156299512"
"No worries","1985","Part Time","middle vocational","368","0.601070390380886","0.563132873009462","0.63900790775231"
"No worries","1985","Part Time","vocational + Abi","22","","",""
"No worries","1985","Part Time","higher vocational","52","0.673386056342968","0.567249038808232","0.779523073877703"
"No worries","1985","Part Time","higher education","75","0.659286370795861","0.571900610036166","0.746672131555557"
"No worries","1985","Not Working","in school","1","","",""
"No worries","1985","Not Working","inadequately","2","","",""
"No worries","1985","Not Working","general elemantary","31","0.636543495862438","0.509425507586052","0.763661484138824"
"No worries","1985","Not Working","middle vocational","27","","",""
"No worries","1985","Not Working","vocational + Abi","1","","",""
"No worries","1985","Not Working","higher vocational","3","","",""
"No worries","1985","Not Working","higher education","4","","",""
"Big worries","1986","Full Time","in school","","","",""
"Big worries","1986","Full Time","inadequately","79","0.242435326346398","0.196949225444267","0.287921427248529"
"Big worries","1986","Full Time","general elemantary","169","0.146676766359173","0.123715907945961","0.169637624772385"
"Big worries","1986","Full Time","middle vocational","322","0.127277492324743","0.113668663639259","0.140886321010228"
"Big worries","1986","Full Time","vocational + Abi","19","","",""
"Big worries","1986","Full Time","higher vocational","26","","",""
"Big worries","1986","Full Time","higher education","29","","",""
"Big worries","1986","Part Time","in school","","","",""
"Big worries","1986","Part Time","inadequately","14","","",""
"Big worries","1986","Part Time","general elemantary","58","0.113902339276086","0.0818758519397394","0.145928826612433"
"Big worries","1986","Part Time","middle vocational","72","0.112033300243606","0.0869418565663365","0.137124743920875"
"Big worries","1986","Part Time","vocational + Abi","5","","",""
"Big worries","1986","Part Time","higher vocational","5","","",""
"Big worries","1986","Part Time","higher education","10","","",""
"Big worries","1986","Not Working","in school","2","","",""
"Big worries","1986","Not Working","inadequately","3","","",""
"Big worries","1986","Not Working","general elemantary","8","","",""
"Big worries","1986","Not Working","middle vocational","11","","",""
"Big worries","1986","Not Working","vocational + Abi","","","",""
"Big worries","1986","Not Working","higher vocational","","","",""
"Big worries","1986","Not Working","higher education","3","","",""
"Some worries","1986","Full Time","in school","","","",""
"Some worries","1986","Full Time","inadequately","135","0.435032757988423","0.38241364589426","0.487651870082587"
"Some worries","1986","Full Time","general elemantary","323","0.347553355102511","0.316647987361038","0.378458722843983"
"Some worries","1986","Full Time","middle vocational","680","0.283482380376588","0.265079604952999","0.301885155800178"
"Some worries","1986","Full Time","vocational + Abi","42","0.278307155864166","0.205360988956521","0.351253322771812"
"Some worries","1986","Full Time","higher vocational","71","0.248892303911553","0.199214952112596","0.29856965571051"
"Some worries","1986","Full Time","higher education","94","0.207383819821001","0.169544118663984","0.245223520978019"
"Some worries","1986","Part Time","in school","","","",""
"Some worries","1986","Part Time","inadequately","24","","",""
"Some worries","1986","Part Time","general elemantary","110","0.247278453626128","0.203786140805851","0.290770766446406"
"Some worries","1986","Part Time","middle vocational","185","0.30943200299209","0.272658112051994","0.346205893932186"
"Some worries","1986","Part Time","vocational + Abi","12","","",""
"Some worries","1986","Part Time","higher vocational","15","","",""
"Some worries","1986","Part Time","higher education","30","0.317010055079858","0.227148660865836","0.406871449293879"
"Some worries","1986","Not Working","in school","","","",""
"Some worries","1986","Not Working","inadequately","6","","",""
"Some worries","1986","Not Working","general elemantary","13","","",""
"Some worries","1986","Not Working","middle vocational","14","","",""
"Some worries","1986","Not Working","vocational + Abi","1","","",""
"Some worries","1986","Not Working","higher vocational","1","","",""
"Some worries","1986","Not Working","higher education","2","","",""
"No worries","1986","Full Time","in school","","","",""
"No worries","1986","Full Time","inadequately","127","0.322531915665179","0.272918209558997","0.372145621771361"
"No worries","1986","Full Time","general elemantary","420","0.505769878538316","0.473321592805653","0.538218164270979"
"No worries","1986","Full Time","middle vocational","1302","0.589240127298668","0.569151650107011","0.609328604490326"
"No worries","1986","Full Time","vocational + Abi","84","0.634938817041535","0.556575491595181","0.713302142487888"
"No worries","1986","Full Time","higher vocational","194","0.656588048711501","0.602030382322748","0.711145715100254"
"No worries","1986","Full Time","higher education","318","0.732920118183114","0.691626997499419","0.77421323886681"
"No worries","1986","Part Time","in school","1","","",""
"No worries","1986","Part Time","inadequately","33","0.49442796096273","0.378132717637606","0.610723204287854"
"No worries","1986","Part Time","general elemantary","210","0.638819207097786","0.590396005831342","0.687242408364229"
"No worries","1986","Part Time","middle vocational","350","0.578534696764304","0.539252174587156","0.617817218941452"
"No worries","1986","Part Time","vocational + Abi","20","","",""
"No worries","1986","Part Time","higher vocational","47","0.706163330909841","0.597090579928364","0.815236081891319"
"No worries","1986","Part Time","higher education","63","0.60234802573925","0.507832142792765","0.696863908685734"
"No worries","1986","Not Working","in school","3","","",""
"No worries","1986","Not Working","inadequately","3","","",""
"No worries","1986","Not Working","general elemantary","17","","",""
"No worries","1986","Not Working","middle vocational","21","","",""
"No worries","1986","Not Working","vocational + Abi","2","","",""
"No worries","1986","Not Working","higher vocational","1","","",""
"No worries","1986","Not Working","higher education","4","","",""
"Big worries","1987","Full Time","in school","","","",""
"Big worries","1987","Full Time","inadequately","55","0.166172961552946","0.126192837146318","0.206153085959574"
"Big worries","1987","Full Time","general elemantary","149","0.130523106088317","0.109021793780056","0.152024418396578"
"Big worries","1987","Full Time","middle vocational","262","0.0962789317261119","0.0844728350121375","0.108085028440086"
"Big worries","1987","Full Time","vocational + Abi","14","","",""
"Big worries","1987","Full Time","higher vocational","21","","",""
"Big worries","1987","Full Time","higher education","28","","",""
"Big worries","1987","Part Time","in school","","","",""
"Big worries","1987","Part Time","inadequately","15","","",""
"Big worries","1987","Part Time","general elemantary","54","0.119616249973207","0.0874507124981929","0.151781787448222"
"Big worries","1987","Part Time","middle vocational","58","0.0915400884347262","0.0679282758375712","0.115151901031881"
"Big worries","1987","Part Time","vocational + Abi","6","","",""
"Big worries","1987","Part Time","higher vocational","13","","",""
"Big worries","1987","Part Time","higher education","11","","",""
"Big worries","1987","Not Working","in school","","","",""
"Big worries","1987","Not Working","inadequately","1","","",""
"Big worries","1987","Not Working","general elemantary","7","","",""
"Big worries","1987","Not Working","middle vocational","8","","",""
"Big worries","1987","Not Working","vocational + Abi","","","",""
"Big worries","1987","Not Working","higher vocational","1","","",""
"Big worries","1987","Not Working","higher education","1","","",""
"Some worries","1987","Full Time","in school","","","",""
"Some worries","1987","Full Time","inadequately","129","0.381314474352194","0.329146665295214","0.433482283409174"
"Some worries","1987","Full Time","general elemantary","351","0.341199149451921","0.310938845209032","0.371459453694811"
"Some worries","1987","Full Time","middle vocational","807","0.327194873673737","0.308415919898108","0.345973827449365"
"Some worries","1987","Full Time","vocational + Abi","44","0.330770562099399","0.252835117549664","0.408706006649133"
"Some worries","1987","Full Time","higher vocational","83","0.294934004157858","0.241425439936105","0.348442568379611"
"Some worries","1987","Full Time","higher education","81","0.187438107949664","0.150025574223913","0.224850641675415"
"Some worries","1987","Part Time","in school","1","","",""
"Some worries","1987","Part Time","inadequately","28","","",""
"Some worries","1987","Part Time","general elemantary","136","0.340178354856018","0.293218545003746","0.387138164708291"
"Some worries","1987","Part Time","middle vocational","196","0.342060513628822","0.303217293366916","0.380903733890728"
"Some worries","1987","Part Time","vocational + Abi","15","","",""
"Some worries","1987","Part Time","higher vocational","20","","",""
"Some worries","1987","Part Time","higher education","26","","",""
"Some worries","1987","Not Working","in school","","","",""
"Some worries","1987","Not Working","inadequately","","","",""
"Some worries","1987","Not Working","general elemantary","6","","",""
"Some worries","1987","Not Working","middle vocational","16","","",""
"Some worries","1987","Not Working","vocational + Abi","2","","",""
"Some worries","1987","Not Working","higher vocational","1","","",""
"Some worries","1987","Not Working","higher education","5","","",""
"No worries","1987","Full Time","in school","","","",""
"No worries","1987","Full Time","inadequately","149","0.45251256409486","0.399052635562953","0.505972492626766"
"No worries","1987","Full Time","general elemantary","443","0.528277744459762","0.496416217510552","0.560139271408971"
"No worries","1987","Full Time","middle vocational","1329","0.576526194600151","0.55674983731349","0.596302551886812"
"No worries","1987","Full Time","vocational + Abi","82","0.611939142572161","0.531217849642579","0.692660435501744"
"No worries","1987","Full Time","higher vocational","175","0.626550350345882","0.569790661482916","0.683310039208847"
"No worries","1987","Full Time","higher education","309","0.759888456546912","0.718939636358326","0.800837276735497"
"No worries","1987","Part Time","in school","3","","",""
"No worries","1987","Part Time","inadequately","36","0.39353120304017","0.285803261222664","0.501259144857677"
"No worries","1987","Part Time","general elemantary","201","0.540205395170774","0.490806059732207","0.589604730609341"
"No worries","1987","Part Time","middle vocational","319","0.566399397936451","0.525822661893417","0.606976133979486"
"No worries","1987","Part Time","vocational + Abi","15","","",""
"No worries","1987","Part Time","higher vocational","41","0.571074153806213","0.45831038253801","0.683837925074416"
"No worries","1987","Part Time","higher education","81","0.673846718484813","0.589260711776917","0.758432725192708"
"No worries","1987","Not Working","in school","1","","",""
"No worries","1987","Not Working","inadequately","2","","",""
"No worries","1987","Not Working","general elemantary","20","","",""
"No worries","1987","Not Working","middle vocational","19","","",""
"No worries","1987","Not Working","vocational + Abi","2","","",""
"No worries","1987","Not Working","higher vocational","3","","",""
"No worries","1987","Not Working","higher education","3","","",""
"Big worries","1988","Full Time","in school","","","",""
"Big worries","1988","Full Time","inadequately","64","0.263974792575927","0.213243413897898","0.314706171253957"
"Big worries","1988","Full Time","general elemantary","182","0.194183157092942","0.168238597036061","0.220127717149822"
"Big worries","1988","Full Time","middle vocational","287","0.112620341625372","0.0994671061649257","0.125773577085818"
"Big worries","1988","Full Time","vocational + Abi","16","","",""
"Big worries","1988","Full Time","higher vocational","23","","",""
"Big worries","1988","Full Time","higher education","24","","",""
"Big worries","1988","Part Time","in school","","","",""
"Big worries","1988","Part Time","inadequately","20","","",""
"Big worries","1988","Part Time","general elemantary","70","0.120301038895519","0.0882603218622273","0.152341755928811"
"Big worries","1988","Part Time","middle vocational","65","0.0991668435979029","0.0748005429674339","0.123533144228372"
"Big worries","1988","Part Time","vocational + Abi","5","","",""
"Big worries","1988","Part Time","higher vocational","9","","",""
"Big worries","1988","Part Time","higher education","13","","",""
"Big worries","1988","Not Working","in school","","","",""
"Big worries","1988","Not Working","inadequately","2","","",""
"Big worries","1988","Not Working","general elemantary","8","","",""
"Big worries","1988","Not Working","middle vocational","7","","",""
"Big worries","1988","Not Working","vocational + Abi","1","","",""
"Big worries","1988","Not Working","higher vocational","1","","",""
"Big worries","1988","Not Working","higher education","1","","",""
"Some worries","1988","Full Time","in school","","","",""
"Some worries","1988","Full Time","inadequately","115","0.346490124199538","0.291722916389026","0.401257332010051"
"Some worries","1988","Full Time","general elemantary","340","0.382406829394444","0.35053283999364","0.414280818795249"
"Some worries","1988","Full Time","middle vocational","791","0.348784219326941","0.328954785628428","0.368613653025455"
"Some worries","1988","Full Time","vocational + Abi","38","0.275631876795917","0.199692565029639","0.351571188562195"
"Some worries","1988","Full Time","higher vocational","88","0.335410918758555","0.279405252698877","0.391416584818233"
"Some worries","1988","Full Time","higher education","100","0.236270731877084","0.194485047645141","0.278056416109027"
"Some worries","1988","Part Time","in school","1","","",""
"Some worries","1988","Part Time","inadequately","20","","",""
"Some worries","1988","Part Time","general elemantary","143","0.388459602150166","0.340454654071556","0.436464550228775"
"Some worries","1988","Part Time","middle vocational","201","0.341190955527387","0.302539780331366","0.379842130723408"
"Some worries","1988","Part Time","vocational + Abi","10","","",""
"Some worries","1988","Part Time","higher vocational","11","","",""
"Some worries","1988","Part Time","higher education","22","","",""
"Some worries","1988","Not Working","in school","1","","",""
"Some worries","1988","Not Working","inadequately","4","","",""
"Some worries","1988","Not Working","general elemantary","8","","",""
"Some worries","1988","Not Working","middle vocational","11","","",""
"Some worries","1988","Not Working","vocational + Abi","4","","",""
"Some worries","1988","Not Working","higher vocational","","","",""
"Some worries","1988","Not Working","higher education","1","","",""
"No worries","1988","Full Time","in school","","","",""
"No worries","1988","Full Time","inadequately","111","0.389535083224534","0.333410550749147","0.445659615699921"
"No worries","1988","Full Time","general elemantary","371","0.423410013512614","0.391003189411718","0.45581683761351"
"No worries","1988","Full Time","middle vocational","1141","0.538595439047687","0.517853864717809","0.559337013377565"
"No worries","1988","Full Time","vocational + Abi","79","0.669113761097229","0.589146613651802","0.749080908542657"
"No worries","1988","Full Time","higher vocational","162","0.58012181153129","0.521577052589296","0.638666570473285"
"No worries","1988","Full Time","higher education","273","0.711727374956509","0.667170843625651","0.756283906287367"
"No worries","1988","Part Time","in school","1","","",""
"No worries","1988","Part Time","inadequately","27","","",""
"No worries","1988","Part Time","general elemantary","183","0.491239358954315","0.442000970647274","0.540477747261356"
"No worries","1988","Part Time","middle vocational","312","0.55964220087471","0.519171358320205","0.600113043429215"
"No worries","1988","Part Time","vocational + Abi","20","","",""
"No worries","1988","Part Time","higher vocational","49","0.699526307570717","0.591350835628392","0.807701779513042"
"No worries","1988","Part Time","higher education","82","0.700865186017345","0.617898090992607","0.783832281042083"
"No worries","1988","Not Working","in school","3","","",""
"No worries","1988","Not Working","inadequately","2","","",""
"No worries","1988","Not Working","general elemantary","11","","",""
"No worries","1988","Not Working","middle vocational","15","","",""
"No worries","1988","Not Working","vocational + Abi","1","","",""
"No worries","1988","Not Working","higher vocational","3","","",""
"No worries","1988","Not Working","higher education","7","","",""
"Big worries","1989","Full Time","in school","","","",""
"Big worries","1989","Full Time","inadequately","38","0.168142146619684","0.121782412023445","0.214501881215924"
"Big worries","1989","Full Time","general elemantary","128","0.128958517503158","0.106776924651683","0.151140110354632"
"Big worries","1989","Full Time","middle vocational","178","0.0693898112562158","0.0588570086297029","0.0799226138827286"
"Big worries","1989","Full Time","vocational + Abi","8","","",""
"Big worries","1989","Full Time","higher vocational","15","","",""
"Big worries","1989","Full Time","higher education","9","","",""
"Big worries","1989","Part Time","in school","","","",""
"Big worries","1989","Part Time","inadequately","13","","",""
"Big worries","1989","Part Time","general elemantary","40","0.085657946880505","0.0568685241888174","0.114447369572192"
"Big worries","1989","Part Time","middle vocational","39","0.0713294331934566","0.0498002701903907","0.0928585961965225"
"Big worries","1989","Part Time","vocational + Abi","3","","",""
"Big worries","1989","Part Time","higher vocational","2","","",""
"Big worries","1989","Part Time","higher education","8","","",""
"Big worries","1989","Not Working","in school","","","",""
"Big worries","1989","Not Working","inadequately","1","","",""
"Big worries","1989","Not Working","general elemantary","6","","",""
"Big worries","1989","Not Working","middle vocational","7","","",""
"Big worries","1989","Not Working","vocational + Abi","","","",""
"Big worries","1989","Not Working","higher vocational","","","",""
"Big worries","1989","Not Working","higher education","1","","",""
"Some worries","1989","Full Time","in school","","","",""
"Some worries","1989","Full Time","inadequately","90","0.338668228750412","0.280003778053805","0.397332679447018"
"Some worries","1989","Full Time","general elemantary","315","0.334208956898121","0.302989430468219","0.365428483328024"
"Some worries","1989","Full Time","middle vocational","697","0.293141960282226","0.274274333095316","0.312009587469136"
"Some worries","1989","Full Time","vocational + Abi","36","0.215980906798189","0.148535702893888","0.28342611070249"
"Some worries","1989","Full Time","higher vocational","63","0.245775520858796","0.194132446916585","0.297418594801007"
"Some worries","1989","Full Time","higher education","88","0.202843447765311","0.163777066129454","0.241909829401168"
"Some worries","1989","Part Time","in school","2","","",""
"Some worries","1989","Part Time","inadequately","26","","",""
"Some worries","1989","Part Time","general elemantary","102","0.279147527838447","0.23300144220864","0.325293613468255"
"Some worries","1989","Part Time","middle vocational","163","0.278621645593903","0.241119950485391","0.316123340702414"
"Some worries","1989","Part Time","vocational + Abi","9","","",""
"Some worries","1989","Part Time","higher vocational","13","","",""
"Some worries","1989","Part Time","higher education","28","","",""
"Some worries","1989","Not Working","in school","","","",""
"Some worries","1989","Not Working","inadequately","2","","",""
"Some worries","1989","Not Working","general elemantary","12","","",""
"Some worries","1989","Not Working","middle vocational","10","","",""
"Some worries","1989","Not Working","vocational + Abi","3","","",""
"Some worries","1989","Not Working","higher vocational","","","",""
"Some worries","1989","Not Working","higher education","","","",""
"No worries","1989","Full Time","in school","","","",""
"No worries","1989","Full Time","inadequately","122","0.493189624629904","0.431215871035178","0.55516337822463"
"No worries","1989","Full Time","general elemantary","434","0.536832525598721","0.503830793708346","0.569834257489096"
"No worries","1989","Full Time","middle vocational","1361","0.637468228461558","0.61754248657812","0.657393970344996"
"No worries","1989","Full Time","vocational + Abi","99","0.747055367198744","0.675807937460116","0.818302796937373"
"No worries","1989","Full Time","higher vocational","189","0.690985139160863","0.635558761483269","0.746411516838457"
"No worries","1989","Full Time","higher education","310","0.787137765494685","0.747370514571684","0.826905016417685"
"No worries","1989","Part Time","in school","2","","",""
"No worries","1989","Part Time","inadequately","33","0.49372475337637","0.378241864225259","0.60920764252748"
"No worries","1989","Part Time","general elemantary","221","0.635194525281048","0.585674731749134","0.684714318812961"
"No worries","1989","Part Time","middle vocational","347","0.650048921212641","0.610152071200094","0.689945771225187"
"No worries","1989","Part Time","vocational + Abi","20","","",""
"No worries","1989","Part Time","higher vocational","49","0.720504668044528","0.610562630133174","0.830446705955882"
"No worries","1989","Part Time","higher education","76","0.714379548788406","0.630723328872711","0.798035768704101"
"No worries","1989","Not Working","in school","2","","",""
"No worries","1989","Not Working","inadequately","4","","",""
"No worries","1989","Not Working","general elemantary","19","","",""
"No worries","1989","Not Working","middle vocational","27","","",""
"No worries","1989","Not Working","vocational + Abi","2","","",""
"No worries","1989","Not Working","higher vocational","2","","",""
"No worries","1989","Not Working","higher education","7","","",""
"Big worries","1990","Full Time","in school","","","",""
"Big worries","1990","Full Time","inadequately","51","0.253829893698639","0.199445931620708","0.308213855776569"
"Big worries","1990","Full Time","general elemantary","124","0.133723892108443","0.110582991784632","0.156864792432254"
"Big worries","1990","Full Time","middle vocational","185","0.0762715256877025","0.0651267108252713","0.0874163405501336"
"Big worries","1990","Full Time","vocational + Abi","7","","",""
"Big worries","1990","Full Time","higher vocational","13","","",""
"Big worries","1990","Full Time","higher education","19","","",""
"Big worries","1990","Part Time","in school","","","",""
"Big worries","1990","Part Time","inadequately","21","","",""
"Big worries","1990","Part Time","general elemantary","45","0.120518648124245","0.0866518329302405","0.154385463318249"
"Big worries","1990","Part Time","middle vocational","39","0.0674981012512084","0.0465500835577952","0.0884461189446216"
"Big worries","1990","Part Time","vocational + Abi","2","","",""
"Big worries","1990","Part Time","higher vocational","4","","",""
"Big worries","1990","Part Time","higher education","7","","",""
"Big worries","1990","Not Working","in school","","","",""
"Big worries","1990","Not Working","inadequately","2","","",""
"Big worries","1990","Not Working","general elemantary","6","","",""
"Big worries","1990","Not Working","middle vocational","4","","",""
"Big worries","1990","Not Working","vocational + Abi","1","","",""
"Big worries","1990","Not Working","higher vocational","","","",""
"Big worries","1990","Not Working","higher education","1","","",""
"Some worries","1990","Full Time","in school","","","",""
"Some worries","1990","Full Time","inadequately","97","0.380363683163599","0.319697245843883","0.441030120483315"
"Some worries","1990","Full Time","general elemantary","309","0.334902600510835","0.302814096981638","0.366991104040032"
"Some worries","1990","Full Time","middle vocational","674","0.290460954909174","0.271399699271663","0.309522210546684"
"Some worries","1990","Full Time","vocational + Abi","39","0.298317220442697","0.222530407466303","0.374104033419091"
"Some worries","1990","Full Time","higher vocational","66","0.276215191368342","0.221970611571236","0.330459771165448"
"Some worries","1990","Full Time","higher education","86","0.206915905256173","0.167463168272993","0.246368642239353"
"Some worries","1990","Part Time","in school","","","",""
"Some worries","1990","Part Time","inadequately","29","","",""
"Some worries","1990","Part Time","general elemantary","101","0.252979024255548","0.207757773578986","0.298200274932109"
"Some worries","1990","Part Time","middle vocational","147","0.257057692681163","0.220568425687076","0.29354695967525"
"Some worries","1990","Part Time","vocational + Abi","10","","",""
"Some worries","1990","Part Time","higher vocational","11","","",""
"Some worries","1990","Part Time","higher education","28","","",""
"Some worries","1990","Not Working","in school","1","","",""
"Some worries","1990","Not Working","inadequately","3","","",""
"Some worries","1990","Not Working","general elemantary","12","","",""
"Some worries","1990","Not Working","middle vocational","13","","",""
