"plh0042","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","Full Time","(0) in school","","","",""
"Big worries","1984","Full Time","(1a) inadequately completed","160","0.29571799823546","0.257368400306652","0.334067596164268"
"Big worries","1984","Full Time","(1b) general elementary school","280","0.263688639850319","0.235873193421932","0.291504086278706"
"Big worries","1984","Full Time","(1c) basic vocational qualification","411","0.179581267365084","0.163284379912432","0.195878154817735"
"Big worries","1984","Full Time","(2b) intermediate general qualification","23","","",""
"Big worries","1984","Full Time","(2a) intermediate vocational","62","0.089506970220127","0.068508596651655","0.110505343788599"
"Big worries","1984","Full Time","(2c_gen) general maturity certificate","21","","",""
"Big worries","1984","Full Time","(2c_voc) vocational maturity certificate","27","","",""
"Big worries","1984","Full Time","(3a) lower tertiary education","12","","",""
"Big worries","1984","Full Time","(3b) higher tertiary education","23","","",""
"Big worries","1984","Part Time","(0) in school","","","",""
"Big worries","1984","Part Time","(1a) inadequately completed","31","0.397886314742447","0.295035623517243","0.500737005967651"
"Big worries","1984","Part Time","(1b) general elementary school","85","0.211309780403103","0.168723102274391","0.253896458531815"
"Big worries","1984","Part Time","(1c) basic vocational qualification","89","0.189426063004335","0.153181647143625","0.225670478865046"
"Big worries","1984","Part Time","(2b) intermediate general qualification","15","","",""
"Big worries","1984","Part Time","(2a) intermediate vocational","24","","",""
"Big worries","1984","Part Time","(2c_gen) general maturity certificate","12","","",""
"Big worries","1984","Part Time","(2c_voc) vocational maturity certificate","8","","",""
"Big worries","1984","Part Time","(3a) lower tertiary education","2","","",""
"Big worries","1984","Part Time","(3b) higher tertiary education","13","","",""
"Big worries","1984","Not Working","(0) in school","","","",""
"Big worries","1984","Not Working","(1a) inadequately completed","5","","",""
"Big worries","1984","Not Working","(1b) general elementary school","13","","",""
"Big worries","1984","Not Working","(1c) basic vocational qualification","11","","",""
"Big worries","1984","Not Working","(2b) intermediate general qualification","3","","",""
"Big worries","1984","Not Working","(2a) intermediate vocational","1","","",""
"Big worries","1984","Not Working","(2c_gen) general maturity certificate","4","","",""
"Big worries","1984","Not Working","(2c_voc) vocational maturity certificate","3","","",""
"Big worries","1984","Not Working","(3a) lower tertiary education","","","",""
"Big worries","1984","Not Working","(3b) higher tertiary education","3","","",""
"Some worries","1984","Full Time","(0) in school","","","",""
"Some worries","1984","Full Time","(1a) inadequately completed","186","0.351043033595397","0.310934501293572","0.391151565897222"
"Some worries","1984","Full Time","(1b) general elementary school","338","0.338503906352537","0.30863254204909","0.368375270655985"
"Some worries","1984","Full Time","(1c) basic vocational qualification","713","0.334534707790959","0.314501999730753","0.354567415851165"
"Some worries","1984","Full Time","(2b) intermediate general qualification","32","0.284446725232345","0.202698823149701","0.36619462731499"
"Some worries","1984","Full Time","(2a) intermediate vocational","202","0.286269633554976","0.253021011975349","0.319518255134602"
"Some worries","1984","Full Time","(2c_gen) general maturity certificate","24","","",""
"Some worries","1984","Full Time","(2c_voc) vocational maturity certificate","68","0.256055130910503","0.199649652017177","0.312460609803828"
"Some worries","1984","Full Time","(3a) lower tertiary education","40","0.253444780042629","0.184744204679132","0.322145355406127"
"Some worries","1984","Full Time","(3b) higher tertiary education","49","0.15445657376429","0.112202743031776","0.196710404496803"
"Some worries","1984","Part Time","(0) in school","1","","",""
"Some worries","1984","Part Time","(1a) inadequately completed","23","","",""
"Some worries","1984","Part Time","(1b) general elementary school","105","0.289805289182364","0.242478983031083","0.337131595333645"
"Some worries","1984","Part Time","(1c) basic vocational qualification","148","0.327070651126078","0.283676575331191","0.370464726920964"
"Some worries","1984","Part Time","(2b) intermediate general qualification","32","0.353499544246509","0.252463179469858","0.45453590902316"
"Some worries","1984","Part Time","(2a) intermediate vocational","62","0.329773833273595","0.261844404048053","0.397703262499136"
"Some worries","1984","Part Time","(2c_gen) general maturity certificate","17","","",""
"Some worries","1984","Part Time","(2c_voc) vocational maturity certificate","12","","",""
"Some worries","1984","Part Time","(3a) lower tertiary education","7","","",""
"Some worries","1984","Part Time","(3b) higher tertiary education","23","","",""
"Some worries","1984","Not Working","(0) in school","","","",""
"Some worries","1984","Not Working","(1a) inadequately completed","3","","",""
"Some worries","1984","Not Working","(1b) general elementary school","11","","",""
"Some worries","1984","Not Working","(1c) basic vocational qualification","13","","",""
"Some worries","1984","Not Working","(2b) intermediate general qualification","5","","",""
"Some worries","1984","Not Working","(2a) intermediate vocational","6","","",""
"Some worries","1984","Not Working","(2c_gen) general maturity certificate","1","","",""
"Some worries","1984","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"Some worries","1984","Not Working","(3a) lower tertiary education","1","","",""
"Some worries","1984","Not Working","(3b) higher tertiary education","3","","",""
"No worries","1984","Full Time","(0) in school","","","",""
"No worries","1984","Full Time","(1a) inadequately completed","198","0.353238968169143","0.313073311880255","0.393404624458031"
"No worries","1984","Full Time","(1b) general elementary school","346","0.397807453797143","0.366910638257896","0.428704269336391"
"No worries","1984","Full Time","(1c) basic vocational qualification","1007","0.485884024843957","0.464663641466967","0.507104408220946"
"No worries","1984","Full Time","(2b) intermediate general qualification","62","0.524595947538844","0.434106264800468","0.61508563027722"
"No worries","1984","Full Time","(2a) intermediate vocational","446","0.624223396224897","0.588598483729422","0.659848308720373"
"No worries","1984","Full Time","(2c_gen) general maturity certificate","25","","",""
"No worries","1984","Full Time","(2c_voc) vocational maturity certificate","135","0.662808976035288","0.601712471194055","0.723905480876521"
"No worries","1984","Full Time","(3a) lower tertiary education","102","0.666952928057235","0.592516053068836","0.741389803045635"
"No worries","1984","Full Time","(3b) higher tertiary education","209","0.779034380620292","0.730523897894259","0.827544863346325"
"No worries","1984","Part Time","(0) in school","","","",""
"No worries","1984","Part Time","(1a) inadequately completed","33","0.290919970734351","0.195481634594481","0.386358306874221"
"No worries","1984","Part Time","(1b) general elementary school","163","0.498884930414533","0.446725881626418","0.551043979202647"
"No worries","1984","Part Time","(1c) basic vocational qualification","212","0.483503285869587","0.437280255220496","0.529726316518679"
"No worries","1984","Part Time","(2b) intermediate general qualification","39","0.453588946926344","0.34837099719981","0.558806896652878"
"No worries","1984","Part Time","(2a) intermediate vocational","98","0.523670659860591","0.451506432329651","0.595834887391532"
"No worries","1984","Part Time","(2c_gen) general maturity certificate","21","","",""
"No worries","1984","Part Time","(2c_voc) vocational maturity certificate","30","0.681992680470981","0.552908951223436","0.811076409718527"
"No worries","1984","Part Time","(3a) lower tertiary education","18","","",""
"No worries","1984","Part Time","(3b) higher tertiary education","64","0.62265326977312","0.527649350247633","0.717657189298607"
"No worries","1984","Not Working","(0) in school","","","",""
"No worries","1984","Not Working","(1a) inadequately completed","1","","",""
"No worries","1984","Not Working","(1b) general elementary school","19","","",""
"No worries","1984","Not Working","(1c) basic vocational qualification","20","","",""
"No worries","1984","Not Working","(2b) intermediate general qualification","5","","",""
"No worries","1984","Not Working","(2a) intermediate vocational","6","","",""
"No worries","1984","Not Working","(2c_gen) general maturity certificate","6","","",""
"No worries","1984","Not Working","(2c_voc) vocational maturity certificate","6","","",""
"No worries","1984","Not Working","(3a) lower tertiary education","1","","",""
"No worries","1984","Not Working","(3b) higher tertiary education","5","","",""
"Big worries","1985","Full Time","(0) in school","","","",""
"Big worries","1985","Full Time","(1a) inadequately completed","73","0.183165836318528","0.146129308650231","0.220202363986825"
"Big worries","1985","Full Time","(1b) general elementary school","191","0.206964009379229","0.178908013035594","0.235020005722864"
"Big worries","1985","Full Time","(1c) basic vocational qualification","275","0.134683487817981","0.119118751045111","0.15024822459085"
"Big worries","1985","Full Time","(2b) intermediate general qualification","22","","",""
"Big worries","1985","Full Time","(2a) intermediate vocational","45","0.0724362339680428","0.052779576093994","0.0920928918420915"
"Big worries","1985","Full Time","(2c_gen) general maturity certificate","17","","",""
"Big worries","1985","Full Time","(2c_voc) vocational maturity certificate","20","","",""
"Big worries","1985","Full Time","(3a) lower tertiary education","11","","",""
"Big worries","1985","Full Time","(3b) higher tertiary education","19","","",""
"Big worries","1985","Part Time","(0) in school","","","",""
"Big worries","1985","Part Time","(1a) inadequately completed","15","","",""
"Big worries","1985","Part Time","(1b) general elementary school","55","0.114543985996448","0.0820938238677172","0.14699414812518"
"Big worries","1985","Part Time","(1c) basic vocational qualification","55","0.110889430459459","0.0815504704095287","0.140228390509388"
"Big worries","1985","Part Time","(2b) intermediate general qualification","9","","",""
"Big worries","1985","Part Time","(2a) intermediate vocational","12","","",""
"Big worries","1985","Part Time","(2c_gen) general maturity certificate","9","","",""
"Big worries","1985","Part Time","(2c_voc) vocational maturity certificate","6","","",""
"Big worries","1985","Part Time","(3a) lower tertiary education","3","","",""
"Big worries","1985","Part Time","(3b) higher tertiary education","8","","",""
"Big worries","1985","Not Working","(0) in school","1","","",""
"Big worries","1985","Not Working","(1a) inadequately completed","3","","",""
"Big worries","1985","Not Working","(1b) general elementary school","9","","",""
"Big worries","1985","Not Working","(1c) basic vocational qualification","7","","",""
"Big worries","1985","Not Working","(2b) intermediate general qualification","2","","",""
"Big worries","1985","Not Working","(2a) intermediate vocational","","","",""
"Big worries","1985","Not Working","(2c_gen) general maturity certificate","","","",""
"Big worries","1985","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"Big worries","1985","Not Working","(3a) lower tertiary education","1","","",""
"Big worries","1985","Not Working","(3b) higher tertiary education","3","","",""
"Some worries","1985","Full Time","(0) in school","","","",""
"Some worries","1985","Full Time","(1a) inadequately completed","166","0.413919788967866","0.366759364711735","0.461080213223996"
"Some worries","1985","Full Time","(1b) general elementary school","280","0.339021546199781","0.306239267772894","0.371803824626667"
