"plh0042","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","1985","(2c_voc) vocational maturity certificate","Female","8","","",""
"Big worries","1985","(3a) lower tertiary education","Male","12","","",""
"Big worries","1985","(3a) lower tertiary education","Female","3","","",""
"Big worries","1985","(3b) higher tertiary education","Male","18","","",""
"Big worries","1985","(3b) higher tertiary education","Female","12","","",""
"Some worries","1985","(0) in school","Male","","","",""
"Some worries","1985","(0) in school","Female","","","",""
"Some worries","1985","(1a) inadequately completed","Male","117","0.374241555827811","0.319112367308413","0.429370744347208"
"Some worries","1985","(1a) inadequately completed","Female","76","0.411499477980744","0.343970359919034","0.479028596042455"
"Some worries","1985","(1b) general elementary school","Male","222","0.334162337383527","0.29724101485319","0.371083659913864"
"Some worries","1985","(1b) general elementary school","Female","180","0.2993901280636","0.262277045974312","0.336503210152887"
"Some worries","1985","(1c) basic vocational qualification","Male","537","0.319989782424095","0.297502475944312","0.342477088903878"
"Some worries","1985","(1c) basic vocational qualification","Female","214","0.308300648223962","0.273411813677716","0.343189482770209"
"Some worries","1985","(2b) intermediate general qualification","Male","27","","",""
"Some worries","1985","(2b) intermediate general qualification","Female","38","0.305012354081229","0.223313600081103","0.386711108081355"
"Some worries","1985","(2a) intermediate vocational","Male","127","0.287949019961977","0.245783294716655","0.330114745207298"
"Some worries","1985","(2a) intermediate vocational","Female","108","0.260308212918852","0.218392546369609","0.302223879468096"
"Some worries","1985","(2c_gen) general maturity certificate","Male","30","0.352813232618669","0.248102705777222","0.457523759460116"
"Some worries","1985","(2c_gen) general maturity certificate","Female","18","","",""
"Some worries","1985","(2c_voc) vocational maturity certificate","Male","43","0.230428080246943","0.165582125195753","0.295274035298133"
"Some worries","1985","(2c_voc) vocational maturity certificate","Female","24","","",""
"Some worries","1985","(3a) lower tertiary education","Male","31","0.22992566843055","0.15731285091988","0.30253848594122"
"Some worries","1985","(3a) lower tertiary education","Female","8","","",""
"Some worries","1985","(3b) higher tertiary education","Male","36","0.134278198888765","0.0933050630515354","0.175251334725994"
"Some worries","1985","(3b) higher tertiary education","Female","25","","",""
"No worries","1985","(0) in school","Male","2","","",""
"No worries","1985","(0) in school","Female","","","",""
"No worries","1985","(1a) inadequately completed","Male","127","0.422093571500163","0.365828954467206","0.47835818853312"
"No worries","1985","(1a) inadequately completed","Female","89","0.392917783932383","0.325897292859431","0.459938275005335"
"No worries","1985","(1b) general elementary school","Male","251","0.448156283873361","0.40923052244719","0.487082045299533"
"No worries","1985","(1b) general elementary school","Female","304","0.56854483963763","0.528410108975773","0.608679570299486"
"No worries","1985","(1c) basic vocational qualification","Male","837","0.532257878533218","0.508204507301333","0.556311249765102"
"No worries","1985","(1c) basic vocational qualification","Female","401","0.602341358567109","0.565365598229964","0.639317118904254"
"No worries","1985","(2b) intermediate general qualification","Male","47","0.53005698504593","0.426944627481846","0.633169342610014"
"No worries","1985","(2b) intermediate general qualification","Female","67","0.558332645678344","0.470215111340519","0.646450180016168"
"No worries","1985","(2a) intermediate vocational","Male","285","0.636052994199007","0.591249492954499","0.680856495443516"
"No worries","1985","(2a) intermediate vocational","Female","287","0.675570667212629","0.630850595420851","0.720290739004407"
"No worries","1985","(2c_gen) general maturity certificate","Male","37","0.6014863195299","0.494201668742236","0.708770970317564"
"No worries","1985","(2c_gen) general maturity certificate","Female","23","","",""
"No worries","1985","(2c_voc) vocational maturity certificate","Male","100","0.709567565206658","0.639662278814679","0.779472851598637"
"No worries","1985","(2c_voc) vocational maturity certificate","Female","65","0.689231294879787","0.597130504480325","0.781332085279248"
"No worries","1985","(3a) lower tertiary education","Male","86","0.673145911846743","0.592201885613952","0.754089938079534"
"No worries","1985","(3a) lower tertiary education","Female","30","0.770791565044913","0.64213263444581","0.899450495644016"
"No worries","1985","(3b) higher tertiary education","Male","212","0.809391827949768","0.76219014988041","0.856593506019127"
"No worries","1985","(3b) higher tertiary education","Female","76","0.692169391447417","0.60706127778623","0.777277505108603"
"Big worries","1986","(0) in school","Male","","","",""
"Big worries","1986","(0) in school","Female","2","","",""
"Big worries","1986","(1a) inadequately completed","Male","67","0.282972561442886","0.229927096899121","0.33601802598665"
"Big worries","1986","(1a) inadequately completed","Female","37","0.211198321835684","0.153614752538702","0.268781891132665"
"Big worries","1986","(1b) general elementary school","Male","122","0.163368373279776","0.133761959052537","0.192974787507014"
"Big worries","1986","(1b) general elementary school","Female","82","0.123569782220664","0.0956576975043838","0.151481866936943"
"Big worries","1986","(1c) basic vocational qualification","Male","243","0.144499236030949","0.126973094173535","0.162025377888363"
"Big worries","1986","(1c) basic vocational qualification","Female","79","0.122463467940568","0.0971447892798363","0.147782146601299"
"Big worries","1986","(2b) intermediate general qualification","Male","9","","",""
"Big worries","1986","(2b) intermediate general qualification","Female","23","","",""
"Big worries","1986","(2a) intermediate vocational","Male","38","0.0965868438451598","0.0685030472518278","0.124670640438492"
"Big worries","1986","(2a) intermediate vocational","Female","27","","",""
"Big worries","1986","(2c_gen) general maturity certificate","Male","19","","",""
"Big worries","1986","(2c_gen) general maturity certificate","Female","15","","",""
"Big worries","1986","(2c_voc) vocational maturity certificate","Male","18","","",""
"Big worries","1986","(2c_voc) vocational maturity certificate","Female","10","","",""
"Big worries","1986","(3a) lower tertiary education","Male","10","","",""
"Big worries","1986","(3a) lower tertiary education","Female","2","","",""
"Big worries","1986","(3b) higher tertiary education","Male","22","","",""
"Big worries","1986","(3b) higher tertiary education","Female","8","","",""
"Some worries","1986","(0) in school","Male","","","",""
"Some worries","1986","(0) in school","Female","","","",""
"Some worries","1986","(1a) inadequately completed","Male","114","0.424809536269035","0.366597716809528","0.483021355728543"
"Some worries","1986","(1a) inadequately completed","Female","68","0.344336361872767","0.277301390324523","0.41137133342101"
"Some worries","1986","(1b) general elementary school","Male","223","0.377528066557543","0.338706845707851","0.416349287407235"
"Some worries","1986","(1b) general elementary school","Female","177","0.303744285776311","0.264739678726163","0.342748892826459"
"Some worries","1986","(1c) basic vocational qualification","Male","490","0.316834737071287","0.293643568679873","0.340025905462701"
"Some worries","1986","(1c) basic vocational qualification","Female","174","0.266992209736104","0.232825060283216","0.301159359188993"
"Some worries","1986","(2b) intermediate general qualification","Male","23","","",""
"Some worries","1986","(2b) intermediate general qualification","Female","30","0.244808648223707","0.170320875579005","0.319296420868409"
"Some worries","1986","(2a) intermediate vocational","Male","111","0.254868786761241","0.213437508758516","0.296300064763966"
"Some worries","1986","(2a) intermediate vocational","Female","95","0.227727395134419","0.186834264271598","0.26862052599724"
"Some worries","1986","(2c_gen) general maturity certificate","Male","27","","",""
"Some worries","1986","(2c_gen) general maturity certificate","Female","22","","",""
"Some worries","1986","(2c_voc) vocational maturity certificate","Male","43","0.225733313195166","0.161355873796875","0.290110752593457"
"Some worries","1986","(2c_voc) vocational maturity certificate","Female","26","","",""
"Some worries","1986","(3a) lower tertiary education","Male","36","0.266491441049324","0.189597794675943","0.343385087422705"
"Some worries","1986","(3a) lower tertiary education","Female","9","","",""
"Some worries","1986","(3b) higher tertiary education","Male","55","0.20690900358662","0.159118153638154","0.254699853535085"
"Some worries","1986","(3b) higher tertiary education","Female","26","","",""
"No worries","1986","(0) in school","Male","3","","",""
"No worries","1986","(0) in school","Female","1","","",""
"No worries","1986","(1a) inadequately completed","Male","96","0.292217902288079","0.238661499062608","0.34577430551355"
"No worries","1986","(1a) inadequately completed","Female","88","0.44446531629155","0.374361128180025","0.514569504403074"
"No worries","1986","(1b) general elementary school","Male","254","0.459103560162681","0.419196744808631","0.499010375516732"
"No worries","1986","(1b) general elementary school","Female","275","0.572685932003025","0.530728459817016","0.614643404189034"
"No worries","1986","(1c) basic vocational qualification","Male","813","0.538666026897764","0.513816915785519","0.563515138010009"
"No worries","1986","(1c) basic vocational qualification","Female","391","0.610544322323328","0.57288324184179","0.648205402804866"
"No worries","1986","(2b) intermediate general qualification","Male","49","0.641389033465272","0.536946324001931","0.745831742928612"
"No worries","1986","(2b) intermediate general qualification","Female","75","0.605998118625644","0.521347937456053","0.690648299795235"
"No worries","1986","(2a) intermediate vocational","Male","276","0.648544369393599","0.603154521715499","0.6939342170717"
"No worries","1986","(2a) intermediate vocational","Female","282","0.705362513587471","0.660908846107243","0.7498161810677"
"No worries","1986","(2c_gen) general maturity certificate","Male","34","0.531227183396276","0.42187575698758","0.640578609804972"
"No worries","1986","(2c_gen) general maturity certificate","Female","27","","",""
"No worries","1986","(2c_voc) vocational maturity certificate","Male","101","0.706326564594972","0.636193036685552","0.776460092504392"
"No worries","1986","(2c_voc) vocational maturity certificate","Female","68","0.643721333147163","0.551681614657546","0.73576105163678"
"No worries","1986","(3a) lower tertiary education","Male","81","0.647562494631295","0.564476440631783","0.730648548630808"
"No worries","1986","(3a) lower tertiary education","Female","29","","",""
"No worries","1986","(3b) higher tertiary education","Male","199","0.724755884029421","0.672063427397677","0.777448340661165"
"No worries","1986","(3b) higher tertiary education","Female","76","0.716752584840228","0.63255117562788","0.800953994052576"
"Big worries","1987","(0) in school","Male","","","",""
"Big worries","1987","(0) in school","Female","","","",""
"Big worries","1987","(1a) inadequately completed","Male","49","0.222387545422002","0.172413546015458","0.272361544828546"
"Big worries","1987","(1a) inadequately completed","Female","30","0.160472390270561","0.109087230896963","0.211857549644159"
"Big worries","1987","(1b) general elementary school","Male","107","0.151273725315504","0.122792289715556","0.179755160915453"
"Big worries","1987","(1b) general elementary school","Female","79","0.114459262094084","0.0878037177934238","0.141114806394744"
"Big worries","1987","(1c) basic vocational qualification","Male","191","0.118531837113547","0.102502026199416","0.134561648027678"
"Big worries","1987","(1c) basic vocational qualification","Female","69","0.0982251173117777","0.0753629213927136","0.121087313230842"
"Big worries","1987","(2b) intermediate general qualification","Male","7","","",""
"Big worries","1987","(2b) intermediate general qualification","Female","20","","",""
"Big worries","1987","(2a) intermediate vocational","Male","33","0.0669430773650474","0.0434028285454462","0.0904833261846485"
"Big worries","1987","(2a) intermediate vocational","Female","33","0.0682061959871815","0.0442947424497711","0.0921176495245919"
"Big worries","1987","(2c_gen) general maturity certificate","Male","12","","",""
"Big worries","1987","(2c_gen) general maturity certificate","Female","8","","",""
"Big worries","1987","(2c_voc) vocational maturity certificate","Male","15","","",""
"Big worries","1987","(2c_voc) vocational maturity certificate","Female","8","","",""
"Big worries","1987","(3a) lower tertiary education","Male","6","","",""
"Big worries","1987","(3a) lower tertiary education","Female","1","","",""
"Big worries","1987","(3b) higher tertiary education","Male","20","","",""
"Big worries","1987","(3b) higher tertiary education","Female","13","","",""
"Some worries","1987","(0) in school","Male","1","","",""
"Some worries","1987","(0) in school","Female","","","",""
"Some worries","1987","(1a) inadequately completed","Male","106","0.369498373910789","0.311494547528987","0.427502200292592"
"Some worries","1987","(1a) inadequately completed","Female","72","0.41617034381825","0.347162462198768","0.485178225437732"
"Some worries","1987","(1b) general elementary school","Male","240","0.381896696182456","0.343277806401273","0.420515585963639"
"Some worries","1987","(1b) general elementary school","Female","185","0.310486026508714","0.271746850633581","0.349225202383847"
"Some worries","1987","(1c) basic vocational qualification","Male","563","0.355749418140016","0.332007976591725","0.379490859688307"
"Some worries","1987","(1c) basic vocational qualification","Female","220","0.336853919323459","0.300547534821782","0.373160303825136"
"Some worries","1987","(2b) intermediate general qualification","Male","29","","",""
"Some worries","1987","(2b) intermediate general qualification","Female","44","0.342006997579571","0.262279750163478","0.421734244995664"
"Some worries","1987","(2a) intermediate vocational","Male","123","0.280672382514684","0.23835026869894","0.322994496330427"
"Some worries","1987","(2a) intermediate vocational","Female","118","0.275681972209867","0.233297870382887","0.318066074036847"
"Some worries","1987","(2c_gen) general maturity certificate","Male","31","0.366673487670849","0.265412524529471","0.467934450812227"
"Some worries","1987","(2c_gen) general maturity certificate","Female","16","","",""
"Some worries","1987","(2c_voc) vocational maturity certificate","Male","41","0.246578265706604","0.177371042280979","0.315785489132228"
"Some worries","1987","(2c_voc) vocational maturity certificate","Female","36","0.353770063219233","0.263594203943063","0.443945922495403"
"Some worries","1987","(3a) lower tertiary education","Male","35","0.26181299645975","0.185354627622298","0.338271365297203"
"Some worries","1987","(3a) lower tertiary education","Female","8","","",""
"Some worries","1987","(3b) higher tertiary education","Male","45","0.177976492560493","0.132182961290973","0.223770023830013"
"Some worries","1987","(3b) higher tertiary education","Female","24","","",""
"No worries","1987","(0) in school","Male","3","","",""
"No worries","1987","(0) in school","Female","1","","",""
"No worries","1987","(1a) inadequately completed","Male","111","0.408114080667209","0.34905086796541","0.467177293369007"
"No worries","1987","(1a) inadequately completed","Female","94","0.423357265911189","0.354185800514006","0.492528731308372"
"No worries","1987","(1b) general elementary school","Male","261","0.46682957850204","0.427173614821238","0.506485542182841"
"No worries","1987","(1b) general elementary school","Female","284","0.575054711397203","0.533666286015161","0.616443136779244"
"No worries","1987","(1c) basic vocational qualification","Male","808","0.525718744746437","0.50095580005261","0.550481689440264"
"No worries","1987","(1c) basic vocational qualification","Female","362","0.564920963364763","0.526837580279961","0.603004346449565"
"No worries","1987","(2b) intermediate general qualification","Male","54","0.648570708961782","0.549937200856962","0.747204217066603"
"No worries","1987","(2b) intermediate general qualification","Female","72","0.526272026210428","0.442355345897706","0.610188706523149"
"No worries","1987","(2a) intermediate vocational","Male","277","0.652384540120269","0.607530092289751","0.697238987950787"
"No worries","1987","(2a) intermediate vocational","Female","276","0.656111831802951","0.611058002927838","0.701165660678065"
"No worries","1987","(2c_gen) general maturity certificate","Male","44","0.587874182131543","0.484444409616008","0.691303954647077"
"No worries","1987","(2c_gen) general maturity certificate","Female","29","","",""
"No worries","1987","(2c_voc) vocational maturity certificate","Male","93","0.693185729081184","0.619137011515691","0.767234446646677"
"No worries","1987","(2c_voc) vocational maturity certificate","Female","64","0.583385345939418","0.490407122846828","0.676363569032008"
"No worries","1987","(3a) lower tertiary education","Male","86","0.69256160031319","0.612309854303691","0.77281334632269"
"No worries","1987","(3a) lower tertiary education","Female","28","","",""
"No worries","1987","(3b) higher tertiary education","Male","203","0.768017308851618","0.717482108825135","0.818552508878102"
"No worries","1987","(3b) higher tertiary education","Female","76","0.699922679782451","0.6154238900151","0.784421469549803"
"Big worries","1988","(0) in school","Male","","","",""
"Big worries","1988","(0) in school","Female","","","",""
"Big worries","1988","(1a) inadequately completed","Male","61","0.30477932775659","0.245926375692992","0.363632279820187"
"Big worries","1988","(1a) inadequately completed","Female","31","0.237301355023009","0.173161003586991","0.301441706459027"
"Big worries","1988","(1b) general elementary school","Male","137","0.220073978823459","0.186951570417495","0.253196387229424"
"Big worries","1988","(1b) general elementary school","Female","94","0.156684057481466","0.1249173898937","0.188450725069232"
"Big worries","1988","(1c) basic vocational qualification","Male","216","0.133934915762923","0.116294908826488","0.151574922699358"
"Big worries","1988","(1c) basic vocational qualification","Female","69","0.0970497092296794","0.074061379633897","0.120038038825462"
"Big worries","1988","(2b) intermediate general qualification","Male","16","","",""
"Big worries","1988","(2b) intermediate general qualification","Female","16","","",""
"Big worries","1988","(2a) intermediate vocational","Male","33","0.0860268569696898","0.0591459637765495","0.11290775016283"
"Big worries","1988","(2a) intermediate vocational","Female","33","0.0691356886123552","0.0444594244517656","0.0938119527729448"
"Big worries","1988","(2c_gen) general maturity certificate","Male","17","","",""
"Big worries","1988","(2c_gen) general maturity certificate","Female","6","","",""
"Big worries","1988","(2c_voc) vocational maturity certificate","Male","17","","",""
"Big worries","1988","(2c_voc) vocational maturity certificate","Female","10","","",""
"Big worries","1988","(3a) lower tertiary education","Male","7","","",""
"Big worries","1988","(3a) lower tertiary education","Female","2","","",""
"Big worries","1988","(3b) higher tertiary education","Male","17","","",""
"Big worries","1988","(3b) higher tertiary education","Female","12","","",""
"Some worries","1988","(0) in school","Male","1","","",""
"Some worries","1988","(0) in school","Female","1","","",""
"Some worries","1988","(1a) inadequately completed","Male","85","0.344248414203627","0.283502117252711","0.404994711154543"
"Some worries","1988","(1a) inadequately completed","Female","74","0.436119451318045","0.361353988843815","0.510884913792275"
"Some worries","1988","(1b) general elementary school","Male","241","0.410112596389697","0.370789566759979","0.449435626019416"
"Some worries","1988","(1b) general elementary school","Female","180","0.367525973960341","0.325392286973159","0.409659660947524"
"Some worries","1988","(1c) basic vocational qualification","Male","541","0.384559816770486","0.359362664674306","0.409756968866665"
"Some worries","1988","(1c) basic vocational qualification","Female","225","0.347104871297615","0.310136489283771","0.384073253311458"
"Some worries","1988","(2b) intermediate general qualification","Male","26","","",""
"Some worries","1988","(2b) intermediate general qualification","Female","49","0.40764000415324","0.324439309705751","0.490840698600728"
"Some worries","1988","(2a) intermediate vocational","Male","130","0.308564244275558","0.264284136730472","0.352844351820643"
"Some worries","1988","(2a) intermediate vocational","Female","107","0.254189445729216","0.211837039090887","0.296541852367544"
"Some worries","1988","(2c_gen) general maturity certificate","Male","28","","",""
"Some worries","1988","(2c_gen) general maturity certificate","Female","17","","",""
"Some worries","1988","(2c_voc) vocational maturity certificate","Male","46","0.315913871402287","0.239985062889081","0.391842679915493"
"Some worries","1988","(2c_voc) vocational maturity certificate","Female","24","","",""
"Some worries","1988","(3a) lower tertiary education","Male","43","0.321821564859151","0.239260536387299","0.404382593331003"
"Some worries","1988","(3a) lower tertiary education","Female","13","","",""
"Some worries","1988","(3b) higher tertiary education","Male","49","0.190625572207897","0.141739227005841","0.239511917409952"
"Some worries","1988","(3b) higher tertiary education","Female","18","","",""
"No worries","1988","(0) in school","Male","3","","",""
"No worries","1988","(0) in school","Female","1","","",""
"No worries","1988","(1a) inadequately completed","Male","89","0.350972258039783","0.289950855544038","0.411993660535528"
"No worries","1988","(1a) inadequately completed","Female","64","0.326579193658946","0.255875474342659","0.397282912975233"
"No worries","1988","(1b) general elementary school","Male","223","0.369813424786844","0.331217916484694","0.408408933088993"
"No worries","1988","(1b) general elementary school","Female","229","0.475789968558193","0.43214598305459","0.519433954061796"
"No worries","1988","(1c) basic vocational qualification","Male","675","0.481505267466591","0.455626160979622","0.507384373953561"
"No worries","1988","(1c) basic vocational qualification","Female","343","0.555845419472706","0.517260067777858","0.594430771167554"
"No worries","1988","(2b) intermediate general qualification","Male","50","0.55664985907168","0.455137562192321","0.658162155951038"
"No worries","1988","(2b) intermediate general qualification","Female","69","0.480762317801035","0.396167452489779","0.565357183112291"
"No worries","1988","(2a) intermediate vocational","Male","255","0.605408898754752","0.558553677424031","0.652264120085474"
"No worries","1988","(2a) intermediate vocational","Female","266","0.676674865658429","0.6311766012457","0.722173130071158"
"No worries","1988","(2c_gen) general maturity certificate","Male","41","0.559612401905997","0.454691969741408","0.664532834070586"
"No worries","1988","(2c_gen) general maturity certificate","Female","22","","",""
"No worries","1988","(2c_voc) vocational maturity certificate","Male","81","0.614348492619665","0.534847644806451","0.693849340432878"
"No worries","1988","(2c_voc) vocational maturity certificate","Female","74","0.722396316143923","0.637939134059087","0.806853498228759"
"No worries","1988","(3a) lower tertiary education","Male","73","0.623747738627725","0.538134764024663","0.709360713230787"
"No worries","1988","(3a) lower tertiary education","Female","23","","",""
"No worries","1988","(3b) higher tertiary education","Male","182","0.753477331699893","0.699837701380243","0.807116962019544"
"No worries","1988","(3b) higher tertiary education","Female","84","0.758590733146946","0.680035268735535","0.837146197558357"
"Big worries","1989","(0) in school","Male","","","",""
"Big worries","1989","(0) in school","Female","","","",""
"Big worries","1989","(1a) inadequately completed","Male","37","0.173181005742113","0.123064430573605","0.223297580910622"
"Big worries","1989","(1a) inadequately completed","Female","25","","",""
"Big worries","1989","(1b) general elementary school","Male","84","0.134354415128032","0.106479715309883","0.16222911494618"
"Big worries","1989","(1b) general elementary school","Female","66","0.107466508293438","0.0800445237917641","0.134888492795112"
"Big worries","1989","(1c) basic vocational qualification","Male","123","0.0820783119225307","0.0676068937575528","0.0965497300875087"
"Big worries","1989","(1c) basic vocational qualification","Female","52","0.0763368775257122","0.0558126602918335","0.0968610947595908"
"Big worries","1989","(2b) intermediate general qualification","Male","9","","",""
"Big worries","1989","(2b) intermediate general qualification","Female","15","","",""
"Big worries","1989","(2a) intermediate vocational","Male","18","","",""
"Big worries","1989","(2a) intermediate vocational","Female","19","","",""
"Big worries","1989","(2c_gen) general maturity certificate","Male","12","","",""
"Big worries","1989","(2c_gen) general maturity certificate","Female","3","","",""
"Big worries","1989","(2c_voc) vocational maturity certificate","Male","10","","",""
"Big worries","1989","(2c_voc) vocational maturity certificate","Female","3","","",""
"Big worries","1989","(3a) lower tertiary education","Male","1","","",""
"Big worries","1989","(3a) lower tertiary education","Female","","","",""
"Big worries","1989","(3b) higher tertiary education","Male","10","","",""
"Big worries","1989","(3b) higher tertiary education","Female","7","","",""
"Some worries","1989","(0) in school","Male","1","","",""
"Some worries","1989","(0) in school","Female","1","","",""
"Some worries","1989","(1a) inadequately completed","Male","75","0.328748893949593","0.266533093795788","0.390964694103399"
"Some worries","1989","(1a) inadequately completed","Female","56","0.380158514528304","0.30324103289263","0.457075996163978"
"Some worries","1989","(1b) general elementary school","Male","221","0.388252389540689","0.348418072264684","0.428086706816693"
"Some worries","1989","(1b) general elementary school","Female","156","0.289821256011498","0.249651517664953","0.329990994358042"
"Some worries","1989","(1c) basic vocational qualification","Male","434","0.299963695225225","0.275804153121781","0.324123237328669"
"Some worries","1989","(1c) basic vocational qualification","Female","195","0.282763342819936","0.247954835735236","0.317571849904636"
"Some worries","1989","(2b) intermediate general qualification","Male","21","","",""
