"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","college entrance qualification","2.99","3","5445","2","2","4","4","5","2.96","3.02","1","5","3","3"
"2007","lower secondary degree","2.77","3","6945","1","2","3","4","5","2.75","2.79","1","5","3","3"
"2007","no degree/no degree yet","2.94","3","561","1","2","4","4","5","2.85","3.03","1","5","3","3"
"2007","Other degree","2.87","3","1073","1","2","4","4","5","2.8","2.94","1","5","3","3"
"2007","secondary school degree","3.01","3","6055","2","2","4","4","5","2.98","3.04","1","5","3","3"
"2008","college entrance qualification","2.87","3","5140","2","2","3","4","5","2.84","2.9","1","5","3","3"
"2008","lower secondary degree","2.75","3","6486","1","2","3","4","5","2.73","2.77","1","5","3","3"
"2008","no degree/no degree yet","2.83","3","548","1","2","4","4","5","2.75","2.91","1","5","3","3"
"2008","Other degree","2.76","3","946","1","2","3","4","5","2.7","2.82","1","5","3","3"
"2008","secondary school degree","2.93","3","5757","2","2","4","4","5","2.91","2.95","1","5","3","3"
"2009","college entrance qualification","2.87","3","4897","2","2","3","4","5","2.84","2.9","1","5","3","3"
"2009","lower secondary degree","2.7","3","5935","1","2","3","4","5","2.67","2.73","1","5","3","3"
"2009","no degree/no degree yet","2.94","3","488","2","2","4","4","5","2.85","3.03","1","5","3","3"
"2009","Other degree","2.73","3","809","1","2","3","4","5","2.66","2.8","1","5","3","3"
"2009","secondary school degree","2.88","3","5421","2","2","3","4","5","2.85","2.91","1","5","3","3"
"2010","college entrance qualification","2.82","3","4666","2","2","3","4","5","2.79","2.85","1","5","3","3"
"2010","lower secondary degree","2.62","3","5365","1","2","3","4","5","2.59","2.65","1","5","3","3"
"2010","no degree/no degree yet","2.81","3","417","1","2","4","4","5","2.72","2.9","1","5","3","3"
"2010","Other degree","2.68","3","722","1","2","3","4","5","2.61","2.75","1","5","3","3"
"2010","secondary school degree","2.84","3","5047","2","2","3","4","5","2.81","2.87","1","5","3","3"
"2011","college entrance qualification","2.8","3","5653","2","2","3","4","5","2.78","2.82","1","5","3","3"
"2011","lower secondary degree","2.63","3","6688","1","2","3","4","5","2.6","2.66","1","5","3","3"
"2011","no degree/no degree yet","2.86","3","567","1","2","4","4","5","2.78","2.94","1","5","3","3"
"2011","Other degree","2.65","3","1140","1","2","3","4","5","2.59","2.71","1","5","3","3"
"2011","secondary school degree","2.84","3","6162","1","2","3","4","5","2.82","2.86","1","5","3","3"
"2012","college entrance qualification","2.73","3","5685","1","2","3","4","5","2.71","2.75","1","5","3","3"
"2012","lower secondary degree","2.64","3","6510","1","2","3","4","5","2.62","2.66","1","5","3","3"
"2012","no degree/no degree yet","2.87","3","551","1","2","4","4","5","2.78","2.96","1","5","3","3"
"2012","Other degree","2.64","3","1176","1","2","3","4","5","2.58","2.7","1","5","3","3"
"2012","secondary school degree","2.81","3","6073","2","2","3","4","5","2.79","2.83","1","5","3","3"
"2013","college entrance qualification","2.73","3","7444","1","2","3","4","5","2.71","2.75","1","5","3","3"
