"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","East Germany","2.98","3","5022","2","2","4","4","5","2.95","3.01","1","5","3","3"
"2007","West Germany","2.89","3","15546","1","2","4","4","5","2.87","2.91","1","5","3","3"
"2008","East Germany","2.89","3","4788","2","2","3","4","5","2.86","2.92","1","5","3","3"
"2008","West Germany","2.82","3","14592","1","2","3","4","5","2.8","2.84","1","5","3","3"
"2009","East Germany","2.81","3","4547","2","2","3","4","5","2.78","2.84","1","5","3","3"
"2009","West Germany","2.81","3","13510","1","2","3","4","5","2.79","2.83","1","5","3","3"
"2010","East Germany","2.76","3","4127","1","2","3","4","5","2.73","2.79","1","5","3","3"
"2010","West Germany","2.74","3","12566","1","2","3","4","5","2.72","2.76","1","5","3","3"
"2011","East Germany","2.75","3","4911","1","2","3","4","5","2.72","2.78","1","5","3","3"
"2011","West Germany","2.74","3","15851","1","2","3","4","5","2.72","2.76","1","5","3","3"
"2012","East Germany","2.74","3","4865","1","2","3","4","5","2.71","2.77","1","5","3","3"
"2012","West Germany","2.72","3","15671","1","2","3","4","5","2.7","2.74","1","5","3","3"
"2013","East Germany","2.78","3","5754","1","2","3","4","5","2.75","2.81","1","5","3","3"
"2013","West Germany","2.75","3","19970","1","2","3","4","5","2.74","2.76","1","5","3","3"
"2014","East Germany","2.77","3","5612","1","2","3","4","5","2.74","2.8","1","5","3","3"
"2014","West Germany","2.75","3","21539","1","2","3","4","5","2.74","2.76","1","5","3","3"
"2015","East Germany","2.82","3","5281","2","2","3","4","5","2.79","2.85","1","5","3","3"
"2015","West Germany","2.72","3","19834","1","2","3","4","5","2.71","2.73","1","5","3","3"
"2016","East Germany","2.77","3","5060","1","2","3","4","5","2.74","2.8","1","5","3","3"
"2016","West Germany","2.75","3","19195","1","2","3","4","5","2.74","2.76","1","5","3","3"
"2017","East Germany","2.75","3","5624","1","2","3","4","5","2.72","2.78","1","5","3","3"
"2017","West Germany","2.73","3","20932","1","2","3","4","5","2.72","2.74","1","5","3","3"
"2018","East Germany","2.71","3","5508","1","2","3","4","5","2.68","2.74","1","5","3","3"
"2018","West Germany","2.73","3","20177","1","2","3","4","5","2.72","2.74","1","5","3","3"
"2019","East Germany","2.7","3","5575","1","2","3","4","5","2.67","2.73","1","5","3","3"
"2019","West Germany","2.69","3","20191","1","2","3","4","5","2.68","2.7","1","5","3","3"
