"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","(Married) couple without C.","2.79","3","7373","1","2","3","4","5","2.77","2.81","1","5","3","3"
"2007","1-pers.-HH","2.76","3","3162","1","2","3","4","5","2.72","2.8","1","5","3","3"
"2007","Couple + C. GT 16 ","2.96","3","3535","2","2","4","4","5","2.93","2.99","1","5","3","3"
"2007","Couple + C. LE 16","3.13","3","3587","2","3","4","4","5","3.1","3.16","1","5","3","3"
"2007","Couple + C. LE and GT 16","3.12","3","1343","2","3","4","4","5","3.07","3.17","1","5","3","3"
"2007","Single parent","3.12","3","1094","2","2","4","4","5","3.06","3.18","1","5","3","3"
"2008","(Married) couple without C.","2.73","3","7070","1","2","3","4","5","2.71","2.75","1","5","3","3"
"2008","1-pers.-HH","2.72","3","3041","1","2","3","4","5","2.68","2.76","1","5","3","3"
"2008","Couple + C. GT 16 ","2.88","3","3362","2","2","4","4","5","2.85","2.91","1","5","3","3"
"2008","Couple + C. LE 16","3.03","3","3213","2","2","4","4","5","3","3.06","1","5","3","3"
"2008","Couple + C. LE and GT 16","3.03","3","1216","2","3","4","4","5","2.98","3.08","1","5","3","3"
"2008","Single parent","3.03","3","1086","2","2","4","4","5","2.97","3.09","1","5","3","3"
"2009","(Married) couple without C.","2.72","3","6652","1","2","3","4","5","2.7","2.74","1","5","3","3"
"2009","1-pers.-HH","2.67","3","2892","1","2","3","4","5","2.63","2.71","1","5","3","3"
"2009","Couple + C. GT 16 ","2.87","3","3157","2","2","3","4","5","2.84","2.9","1","5","3","3"
"2009","Couple + C. LE 16","3.07","3","2853","2","3","4","4","5","3.04","3.1","1","5","3","3"
"2009","Couple + C. LE and GT 16","2.9","3","1179","2","2","3","4","5","2.85","2.95","1","5","3","3"
"2009","Single parent","3.02","3","991","2","2","4","4","5","2.96","3.08","1","5","3","3"
"2010","(Married) couple without C.","2.67","3","6321","1","2","3","4","5","2.65","2.69","1","5","3","3"
"2010","1-pers.-HH","2.65","3","2741","1","2","3","4","5","2.61","2.69","1","5","3","3"
"2010","Couple + C. GT 16 ","2.86","3","2831","2","2","3","4","5","2.83","2.89","1","5","3","3"
"2010","Couple + C. LE 16","2.99","3","2552","2","2","4","4","5","2.95","3.03","1","5","3","3"
"2010","Couple + C. LE and GT 16","2.9","3","1047","2","2","3","4","5","2.84","2.96","1","5","3","3"
"2010","Single parent","2.89","3","891","2","2","3","4","5","2.83","2.95","1","5","3","3"
"2011","(Married) couple without C.","2.63","3","8102","1","2","3","4","5","2.61","2.65","1","5","3","3"
"2011","1-pers.-HH","2.66","3","3553","1","2","3","4","5","2.62","2.7","1","5","3","3"
"2011","Couple + C. GT 16 ","2.9","3","3189","2","2","4","4","5","2.87","2.93","1","5","3","3"
"2011","Couple + C. LE 16","3","3","3108","2","2","4","4","5","2.97","3.03","1","5","3","3"
"2011","Couple + C. LE and GT 16","2.9","3","1230","2","2","3","4","5","2.85","2.95","1","5","3","3"
"2011","Single parent","2.98","3","1168","2","2","4","4","5","2.92","3.04","1","5","3","3"
"2012","(Married) couple without C.","2.64","3","8135","1","2","3","4","5","2.62","2.66","1","5","3","3"
"2012","1-pers.-HH","2.63","3","3673","1","2","3","4","5","2.6","2.66","1","5","3","3"
"2012","Couple + C. GT 16 ","2.83","3","2979","2","2","3","4","5","2.8","2.86","1","5","3","3"
"2012","Couple + C. LE 16","2.92","3","3065","2","2","3","4","5","2.89","2.95","1","5","3","3"
"2012","Couple + C. LE and GT 16","2.86","3","1089","2","2","3","4","5","2.8","2.92","1","5","3","3"
"2012","Single parent","2.9","3","1204","2","2","4","4","5","2.84","2.96","1","5","3","3"
"2013","(Married) couple without C.","2.65","3","7712","1","2","3","4","5","2.63","2.67","1","5","3","3"
"2013","1-pers.-HH","2.65","3","3585","1","2","3","4","5","2.62","2.68","1","5","3","3"
"2013","Couple + C. GT 16 ","2.87","3","2798","2","2","3","4","5","2.83","2.91","1","5","3","3"
"2013","Couple + C. LE 16","2.94","3","6503","2","2","3","4","5","2.92","2.96","1","5","3","3"
"2013","Couple + C. LE and GT 16","2.93","3","2029","2","2","4","4","5","2.89","2.97","1","5","3","3"
"2013","Single parent","2.95","3","2624","2","2","4","4","5","2.91","2.99","1","5","3","3"
"2014","(Married) couple without C.","2.65","3","7991","1","2","3","4","5","2.63","2.67","1","5","3","3"
"2014","1-pers.-HH","2.61","3","3651","1","2","3","4","5","2.58","2.64","1","5","3","3"
"2014","Couple + C. GT 16 ","2.84","3","3078","2","2","3","4","5","2.8","2.88","1","5","3","3"
"2014","Couple + C. LE 16","2.98","3","6861","2","2","4","4","5","2.96","3","1","5","3","3"
"2014","Couple + C. LE and GT 16","2.95","3","2241","2","2","4","4","5","2.91","2.99","1","5","3","3"
"2014","Single parent","2.98","3","2457","2","2","4","4","5","2.94","3.02","1","5","3","3"
"2015","(Married) couple without C.","2.66","3","7485","1","2","3","4","5","2.64","2.68","1","5","3","3"
"2015","1-pers.-HH","2.63","3","3507","1","2","3","4","5","2.6","2.66","1","5","3","3"
"2015","Couple + C. GT 16 ","2.83","3","2897","2","2","3","4","5","2.79","2.87","1","5","3","3"
"2015","Couple + C. LE 16","2.93","3","6071","2","2","4","4","5","2.91","2.95","1","5","3","3"
"2015","Couple + C. LE and GT 16","2.86","3","2157","2","2","3","4","5","2.82","2.9","1","5","3","3"
"2015","Single parent","2.96","3","2329","2","2","4","4","5","2.92","3","1","5","3","3"
"2016","(Married) couple without C.","2.68","3","7347","1","2","3","4","5","2.66","2.7","1","5","3","3"
"2016","1-pers.-HH","2.66","3","3483","1","2","3","4","5","2.62","2.7","1","5","3","3"
"2016","Couple + C. GT 16 ","2.81","3","2748","1","2","3","4","5","2.77","2.85","1","5","3","3"
"2016","Couple + C. LE 16","2.9","3","5790","2","2","3","4","5","2.87","2.93","1","5","3","3"
"2016","Couple + C. LE and GT 16","2.85","3","2089","2","2","3","4","5","2.81","2.89","1","5","3","3"
"2016","Single parent","2.93","3","2150","2","2","4","4","5","2.89","2.97","1","5","3","3"
"2017","(Married) couple without C.","2.66","3","8203","1","2","3","4","5","2.64","2.68","1","5","3","3"
"2017","1-pers.-HH","2.63","3","3942","1","2","3","4","5","2.6","2.66","1","5","3","3"
"2017","Couple + C. GT 16 ","2.81","3","3251","2","2","3","4","5","2.78","2.84","1","5","3","3"
"2017","Couple + C. LE 16","2.91","3","5914","2","2","4","4","5","2.89","2.93","1","5","3","3"
"2017","Couple + C. LE and GT 16","2.86","3","2230","2","2","3","4","5","2.82","2.9","1","5","3","3"
"2017","Single parent","2.95","3","2238","1","2","4","4","5","2.91","2.99","1","5","3","3"
"2018","(Married) couple without C.","2.63","3","7984","1","2","3","4","5","2.61","2.65","1","5","3","3"
"2018","1-pers.-HH","2.63","3","4122","1","2","3","4","5","2.6","2.66","1","5","3","3"
"2018","Couple + C. GT 16 ","2.8","3","3013","2","2","3","4","5","2.77","2.83","1","5","3","3"
"2018","Couple + C. LE 16","2.91","3","5446","2","2","4","4","5","2.88","2.94","1","5","3","3"
"2018","Couple + C. LE and GT 16","2.84","3","2195","2","2","3","4","5","2.8","2.88","1","5","3","3"
"2018","Single parent","2.97","3","2213","2","2","4","4","5","2.93","3.01","1","5","3","3"
"2019","(Married) couple without C.","2.62","3","8540","1","2","3","4","5","2.6","2.64","1","5","3","3"
"2019","1-pers.-HH","2.59","3","4252","1","2","3","4","5","2.56","2.62","1","5","3","3"
"2019","Couple + C. GT 16 ","2.74","3","2974","2","2","3","4","5","2.7","2.78","1","5","3","3"
"2019","Couple + C. LE 16","2.86","3","5202","2","2","3","4","5","2.83","2.89","1","5","3","3"
"2019","Couple + C. LE and GT 16","2.83","3","2188","2","2","3","4","5","2.79","2.87","1","5","3","3"
"2019","Single parent","2.91","3","2064","2","2","4","4","5","2.86","2.96","1","5","3","3"
