"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","general elemantary","2.8","3","2221","1","2","3","4","5","2.76","2.84","1","5","3","3"
"2007","higher education","2.96","3","4396","2","2","4","4","5","2.93","2.99","1","5","3","3"
"2007","higher vocational","2.92","3","1535","2","2","4","4","5","2.87","2.97","1","5","3","3"
"2007","in school","2.9","3","342","2","2","4","4","5","2.79","3.01","1","5","3","3"
"2007","inadequately","3.12","3","218","2","3","4","5","5","2.96","3.28","1","5","3","3"
"2007","middle vocational","2.89","3","10348","1","2","4","4","5","2.87","2.91","1","5","3","3"
"2007","vocational + Abi","3","3","1172","2","2","4","4","5","2.94","3.06","1","5","3","3"
"2008","general elemantary","2.76","3","2031","1","2","3","4","5","2.72","2.8","1","5","3","3"
"2008","higher education","2.81","3","4199","2","2","3","4","5","2.78","2.84","1","5","3","3"
"2008","higher vocational","2.96","3","1416","2","2","4","4","5","2.91","3.01","1","5","3","3"
"2008","in school","2.84","3","353","2","2","3","4","5","2.74","2.94","1","5","3","3"
"2008","inadequately","2.83","3","186","1","2","3","4","5","2.68","2.98","1","5","3","3"
"2008","middle vocational","2.83","3","9761","1","2","3","4","5","2.81","2.85","1","5","3","3"
"2008","vocational + Abi","2.94","3","1099","2","2","4","4","5","2.88","3","1","5","3","3"
"2009","general elemantary","2.72","3","1802","1","2","3","4","5","2.67","2.77","1","5","3","3"
"2009","higher education","2.77","3","4037","1","2","3","4","5","2.74","2.8","1","5","3","3"
"2009","higher vocational","2.86","3","1328","2","2","3","4","5","2.81","2.91","1","5","3","3"
"2009","in school","2.79","3","312","2","2","3","4","5","2.68","2.9","1","5","3","3"
"2009","inadequately","3.18","3","168","2","3","4","5","5","3.02","3.34","1","5","3","3"
"2009","middle vocational","2.8","3","9079","1","2","3","4","5","2.78","2.82","1","5","3","3"
"2009","vocational + Abi","2.96","3","1002","2","2","4","4","5","2.9","3.02","1","5","3","3"
"2010","general elemantary","2.66","3","1632","1","2","3","4","5","2.61","2.71","1","5","3","3"
"2010","higher education","2.79","3","3834","2","2","3","4","5","2.76","2.82","1","5","3","3"
"2010","higher vocational","2.78","3","1256","2","2","3","4","5","2.73","2.83","1","5","3","3"
"2010","in school","2.77","3","269","1","2","3","4","5","2.65","2.89","1","5","3","3"
"2010","inadequately","2.85","3","140","1","2","3","4","5","2.67","3.03","1","5","3","3"
"2010","middle vocational","2.73","3","8320","1","2","3","4","5","2.71","2.75","1","5","3","3"
"2010","vocational + Abi","2.85","3","946","2","2","3","4","5","2.79","2.91","1","5","3","3"
"2011","general elemantary","2.66","3","2168","1","2","3","4","5","2.61","2.71","1","5","3","3"
"2011","higher education","2.74","3","4590","1","2","3","4","5","2.71","2.77","1","5","3","3"
"2011","higher vocational","2.8","3","1448","1","2","3","4","5","2.75","2.85","1","5","3","3"
"2011","in school","2.94","3","313","2","2","3","4","5","2.84","3.04","1","5","3","3"
"2011","inadequately","2.88","3","231","1","2","4","4","5","2.73","3.03","1","5","3","3"
"2011","middle vocational","2.73","3","10495","1","2","3","4","5","2.71","2.75","1","5","3","3"
"2011","vocational + Abi","2.8","3","1204","2","2","3","4","5","2.75","2.85","1","5","3","3"
"2012","general elemantary","2.68","3","2117","1","2","3","4","5","2.64","2.72","1","5","3","3"
"2012","higher education","2.67","3","4656","1","2","3","4","5","2.64","2.7","1","5","3","3"
"2012","higher vocational","2.83","3","1446","2","2","3","4","5","2.78","2.88","1","5","3","3"
"2012","in school","2.86","3","283","2","2","3","4","5","2.75","2.97","1","5","3","3"
"2012","inadequately","2.84","3","231","1","2","4","4","5","2.69","2.99","1","5","3","3"
"2012","middle vocational","2.72","3","10306","1","2","3","4","5","2.7","2.74","1","5","3","3"
