"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","16-34 y.","3.09","3","4721","2","3","4","4","5","3.06","3.12","1","5","3","3"
"2007","35-65 y.","3.01","3","11461","2","2","4","4","5","2.99","3.03","1","5","3","3"
"2007","66 and older","2.47","3","4386","1","2","3","4","5","2.44","2.5","1","5","2","3"
"2008","16-34 y.","2.96","3","4369","2","2","4","4","5","2.93","2.99","1","5","3","3"
"2008","35-65 y.","2.94","3","10670","2","2","4","4","5","2.92","2.96","1","5","3","3"
"2008","66 and older","2.47","3","4341","1","2","3","4","5","2.44","2.5","1","5","2","3"
"2009","16-34 y.","2.99","3","3997","2","2","4","4","5","2.96","3.02","1","5","3","3"
"2009","35-65 y.","2.93","3","9878","2","2","4","4","5","2.91","2.95","1","5","3","3"
"2009","66 and older","2.37","2","4182","1","2","3","4","5","2.34","2.4","1","5","2","2"
"2010","16-34 y.","2.94","3","3582","2","2","4","4","5","2.91","2.97","1","5","3","3"
"2010","35-65 y.","2.84","3","9077","2","2","3","4","5","2.82","2.86","1","5","3","3"
"2010","66 and older","2.4","2","4034","1","2","3","3","5","2.37","2.43","1","5","2","2"
"2011","16-34 y.","2.97","3","4293","2","2","4","4","5","2.94","3","1","5","3","3"
"2011","35-65 y.","2.85","3","11320","2","2","3","4","5","2.83","2.87","1","5","3","3"
"2011","66 and older","2.37","2","5149","1","2","3","4","5","2.34","2.4","1","5","2","2"
"2012","16-34 y.","2.89","3","4145","2","2","4","4","5","2.86","2.92","1","5","3","3"
"2012","35-65 y.","2.83","3","11175","2","2","3","4","5","2.81","2.85","1","5","3","3"
"2012","66 and older","2.37","2","5216","1","2","3","3","5","2.34","2.4","1","5","2","2"
"2013","16-34 y.","2.93","3","5731","2","2","4","4","5","2.9","2.96","1","5","3","3"
"2013","35-65 y.","2.86","3","14995","2","2","3","4","5","2.84","2.88","1","5","3","3"
"2013","66 and older","2.4","2","4998","1","2","3","4","5","2.37","2.43","1","5","2","2"
"2014","16-34 y.","2.93","3","6583","2","2","4","4","5","2.91","2.95","1","5","3","3"
"2014","35-65 y.","2.85","3","15587","2","2","3","4","5","2.83","2.87","1","5","3","3"
"2014","66 and older","2.36","2","4981","1","2","3","4","5","2.33","2.39","1","5","2","2"
"2015","16-34 y.","2.88","3","5760","2","2","4","4","5","2.85","2.91","1","5","3","3"
"2015","35-65 y.","2.84","3","14427","2","2","3","4","5","2.82","2.86","1","5","3","3"
"2015","66 and older","2.42","2","4928","1","2","3","4","5","2.39","2.45","1","5","2","2"
"2016","16-34 y.","2.89","3","5598","2","2","4","4","5","2.86","2.92","1","5","3","3"
"2016","35-65 y.","2.83","3","13897","1","2","3","4","5","2.81","2.85","1","5","3","3"
"2016","66 and older","2.44","2","4760","1","2","3","4","5","2.41","2.47","1","5","2","2"
"2017","16-34 y.","2.91","3","6159","2","2","4","4","5","2.88","2.94","1","5","3","3"
"2017","35-65 y.","2.82","3","15380","2","2","3","4","5","2.8","2.84","1","5","3","3"
"2017","66 and older","2.39","2","5017","1","2","3","4","5","2.36","2.42","1","5","2","2"
"2018","16-34 y.","2.91","3","5986","2","2","4","4","5","2.88","2.94","1","5","3","3"
"2018","35-65 y.","2.8","3","14651","1","2","3","4","5","2.78","2.82","1","5","3","3"
"2018","66 and older","2.4","2","5048","1","2","3","4","5","2.37","2.43","1","5","2","2"
"2019","16-34 y.","2.85","3","5450","2","2","4","4","5","2.82","2.88","1","5","3","3"
"2019","35-65 y.","2.78","3","15168","1","2","3","4","5","2.76","2.8","1","5","3","3"
"2019","66 and older","2.34","2","5227","1","2","3","3","5","2.31","2.37","1","5","2","2"
