"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","16-34 y.","Rural Area","3.13","3","1610","2","3","4","4","5","3.08","3.18","1","5","3","3"
"2007","16-34 y.","Urban Area","3.07","3","3111","2","2","4","4","5","3.03","3.11","1","5","3","3"
"2007","35-65 y.","Rural Area","3.01","3","3850","2","2","4","4","5","2.98","3.04","1","5","3","3"
"2007","35-65 y.","Urban Area","3.01","3","7611","2","2","4","4","5","2.99","3.03","1","5","3","3"
"2007","66 and older","Rural Area","2.48","3","1499","1","2","3","4","5","2.43","2.53","1","5","2","3"
"2007","66 and older","Urban Area","2.46","3","2887","1","2","3","4","5","2.42","2.5","1","5","2","3"
"2008","16-34 y.","Rural Area","3","3","1465","2","2","4","4","5","2.95","3.05","1","5","3","3"
"2008","16-34 y.","Urban Area","2.94","3","2904","2","2","4","4","5","2.9","2.98","1","5","3","3"
"2008","35-65 y.","Rural Area","2.95","3","3614","2","2","4","4","5","2.92","2.98","1","5","3","3"
"2008","35-65 y.","Urban Area","2.94","3","7056","2","2","4","4","5","2.92","2.96","1","5","3","3"
"2008","66 and older","Rural Area","2.44","2","1478","1","2","3","4","5","2.39","2.49","1","5","2","3"
"2008","66 and older","Urban Area","2.48","3","2863","1","2","3","4","5","2.44","2.52","1","5","2","3"
"2009","16-34 y.","Rural Area","2.95","3","1352","2","2","4","4","5","2.9","3","1","5","3","3"
"2009","16-34 y.","Urban Area","3.01","3","2645","2","2","4","4","5","2.97","3.05","1","5","3","3"
"2009","35-65 y.","Rural Area","2.91","3","3446","2","2","3","4","5","2.88","2.94","1","5","3","3"
"2009","35-65 y.","Urban Area","2.93","3","6432","2","2","4","4","5","2.91","2.95","1","5","3","3"
"2009","66 and older","Rural Area","2.4","2","1436","1","2","3","4","5","2.35","2.45","1","5","2","3"
"2009","66 and older","Urban Area","2.35","2","2746","1","2","3","4","5","2.31","2.39","1","5","2","2"
"2010","16-34 y.","Rural Area","2.97","3","1171","2","2","4","4","5","2.92","3.02","1","5","3","3"
"2010","16-34 y.","Urban Area","2.92","3","2411","2","2","4","4","5","2.88","2.96","1","5","3","3"
"2010","35-65 y.","Rural Area","2.82","3","3119","2","2","3","4","5","2.79","2.85","1","5","3","3"
"2010","35-65 y.","Urban Area","2.85","3","5958","2","2","3","4","5","2.83","2.87","1","5","3","3"
"2010","66 and older","Rural Area","2.44","3","1368","1","2","3","4","5","2.39","2.49","1","5","2","2"
"2010","66 and older","Urban Area","2.38","2","2666","1","2","3","3","5","2.34","2.42","1","5","2","2"
"2011","16-34 y.","Rural Area","2.98","3","1385","2","2","4","4","5","2.93","3.03","1","5","3","3"
"2011","16-34 y.","Urban Area","2.96","3","2908","2","2","4","4","5","2.92","3","1","5","3","3"
"2011","35-65 y.","Rural Area","2.8","3","4071","1","2","3","4","5","2.77","2.83","1","5","3","3"
"2011","35-65 y.","Urban Area","2.87","3","7249","2","2","3","4","5","2.85","2.89","1","5","3","3"
"2011","66 and older","Rural Area","2.38","2","1777","1","2","3","4","5","2.34","2.42","1","5","2","2"
"2011","66 and older","Urban Area","2.36","2","3372","1","2","3","4","5","2.33","2.39","1","5","2","2"
"2012","16-34 y.","Rural Area","2.93","3","1320","2","2","4","4","5","2.88","2.98","1","5","3","3"
"2012","16-34 y.","Urban Area","2.87","3","2825","2","2","3","4","5","2.83","2.91","1","5","3","3"
"2012","35-65 y.","Rural Area","2.83","3","4126","2","2","3","4","5","2.8","2.86","1","5","3","3"
"2012","35-65 y.","Urban Area","2.83","3","7049","2","2","3","4","5","2.81","2.85","1","5","3","3"
"2012","66 and older","Rural Area","2.41","2","1839","1","2","3","4","5","2.37","2.45","1","5","2","2"
"2012","66 and older","Urban Area","2.36","2","3377","1","2","3","3","5","2.33","2.39","1","5","2","2"
"2013","16-34 y.","Rural Area","2.89","3","1949","2","2","4","4","5","2.85","2.93","1","5","3","3"
"2013","16-34 y.","Urban Area","2.95","3","3782","2","2","4","4","5","2.92","2.98","1","5","3","3"
"2013","35-65 y.","Rural Area","2.83","3","5525","2","2","3","4","5","2.8","2.86","1","5","3","3"
"2013","35-65 y.","Urban Area","2.87","3","9470","2","2","3","4","5","2.85","2.89","1","5","3","3"
"2013","66 and older","Rural Area","2.44","2","1739","1","2","3","4","5","2.39","2.49","1","5","2","2"
"2013","66 and older","Urban Area","2.38","2","3259","1","2","3","4","5","2.35","2.41","1","5","2","2"
"2014","16-34 y.","Rural Area","2.92","3","2066","2","2","4","4","5","2.88","2.96","1","5","3","3"
"2014","16-34 y.","Urban Area","2.93","3","4517","2","2","4","4","5","2.9","2.96","1","5","3","3"
"2014","35-65 y.","Rural Area","2.8","3","5471","1","2","3","4","5","2.77","2.83","1","5","3","3"
"2014","35-65 y.","Urban Area","2.88","3","10116","2","2","4","4","5","2.86","2.9","1","5","3","3"
"2014","66 and older","Rural Area","2.29","2","1760","1","2","3","3","5","2.25","2.33","1","5","2","2"
"2014","66 and older","Urban Area","2.39","2","3221","1","2","3","4","5","2.36","2.42","1","5","2","2"
"2015","16-34 y.","Rural Area","2.93","3","1830","2","2","4","4","5","2.88","2.98","1","5","3","3"
"2015","16-34 y.","Urban Area","2.85","3","3930","2","2","4","4","5","2.82","2.88","1","5","3","3"
"2015","35-65 y.","Rural Area","2.86","3","5127","2","2","3","4","5","2.83","2.89","1","5","3","3"
"2015","35-65 y.","Urban Area","2.82","3","9300","1","2","3","4","5","2.8","2.84","1","5","3","3"
"2015","66 and older","Rural Area","2.45","2","1763","1","2","3","4","5","2.4","2.5","1","5","2","2"
"2015","66 and older","Urban Area","2.41","2","3165","1","2","3","4","5","2.38","2.44","1","5","2","2"
"2016","16-34 y.","Rural Area","2.89","3","1741","2","2","3","4","5","2.84","2.94","1","5","3","3"
"2016","16-34 y.","Urban Area","2.89","3","3857","2","2","4","4","5","2.86","2.92","1","5","3","3"
"2016","35-65 y.","Rural Area","2.86","3","4905","2","2","3","4","5","2.83","2.89","1","5","3","3"
"2016","35-65 y.","Urban Area","2.82","3","8992","1","2","3","4","5","2.8","2.84","1","5","3","3"
"2016","66 and older","Rural Area","2.43","2","1721","1","2","3","4","5","2.39","2.47","1","5","2","2"
"2016","66 and older","Urban Area","2.45","2","3039","1","2","3","4","5","2.42","2.48","1","5","2","2"
"2017","16-34 y.","Rural Area","2.89","3","1986","2","2","4","4","5","2.85","2.93","1","5","3","3"
"2017","16-34 y.","Urban Area","2.92","3","4173","2","2","4","4","5","2.89","2.95","1","5","3","3"
"2017","35-65 y.","Rural Area","2.84","3","5546","2","2","3","4","5","2.81","2.87","1","5","3","3"
"2017","35-65 y.","Urban Area","2.82","3","9834","1","2","3","4","5","2.8","2.84","1","5","3","3"
