"year","age_gr","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","16-34 y.","East Germany","3.11","3","1227","2","3","4","4","5","3.06","3.16","1","5","3","3"
"2007","16-34 y.","West Germany","3.09","3","3494","2","2","4","4","5","3.06","3.12","1","5","3","3"
"2007","35-65 y.","East Germany","3.09","3","2655","2","3","4","4","5","3.05","3.13","1","5","3","3"
"2007","35-65 y.","West Germany","2.99","3","8806","2","2","4","4","5","2.97","3.01","1","5","3","3"
"2007","66 and older","East Germany","2.61","3","1140","1","2","3","4","5","2.55","2.67","1","5","3","3"
"2007","66 and older","West Germany","2.43","2","3246","1","2","3","4","5","2.4","2.46","1","5","2","3"
"2008","16-34 y.","East Germany","2.97","3","1142","2","2","4","4","5","2.92","3.02","1","5","3","3"
"2008","16-34 y.","West Germany","2.96","3","3227","2","2","4","4","5","2.93","2.99","1","5","3","3"
"2008","35-65 y.","East Germany","2.99","3","2511","2","2","4","4","5","2.95","3.03","1","5","3","3"
"2008","35-65 y.","West Germany","2.93","3","8159","2","2","4","4","5","2.91","2.95","1","5","3","3"
"2008","66 and older","East Germany","2.6","3","1135","1","2","3","4","5","2.54","2.66","1","5","3","3"
"2008","66 and older","West Germany","2.43","2","3206","1","2","3","4","5","2.4","2.46","1","5","2","3"
"2009","16-34 y.","East Germany","2.96","3","1040","2","2","4","4","5","2.9","3.02","1","5","3","3"
"2009","16-34 y.","West Germany","3","3","2957","2","2","4","4","5","2.97","3.03","1","5","3","3"
"2009","35-65 y.","East Germany","2.89","3","2389","2","2","3","4","5","2.85","2.93","1","5","3","3"
"2009","35-65 y.","West Germany","2.93","3","7489","2","2","4","4","5","2.91","2.95","1","5","3","3"
"2009","66 and older","East Germany","2.52","3","1118","1","2","3","4","5","2.46","2.58","1","5","2","3"
"2009","66 and older","West Germany","2.33","2","3064","1","2","3","3","5","2.3","2.36","1","5","2","2"
"2010","16-34 y.","East Germany","2.86","3","897","2","2","3","4","5","2.8","2.92","1","5","3","3"
"2010","16-34 y.","West Germany","2.95","3","2685","2","2","4","4","5","2.91","2.99","1","5","3","3"
"2010","35-65 y.","East Germany","2.83","3","2170","2","2","3","4","5","2.79","2.87","1","5","3","3"
"2010","35-65 y.","West Germany","2.85","3","6907","2","2","3","4","5","2.83","2.87","1","5","3","3"
"2010","66 and older","East Germany","2.53","3","1060","1","2","3","4","5","2.47","2.59","1","5","3","3"
"2010","66 and older","West Germany","2.37","2","2974","1","2","3","3","5","2.34","2.4","1","5","2","2"
"2011","16-34 y.","East Germany","2.98","3","1002","2","2","4","4","5","2.92","3.04","1","5","3","3"
"2011","16-34 y.","West Germany","2.96","3","3291","2","2","4","4","5","2.93","2.99","1","5","3","3"
"2011","35-65 y.","East Germany","2.85","3","2629","1","2","3","4","5","2.81","2.89","1","5","3","3"
"2011","35-65 y.","West Germany","2.84","3","8691","2","2","3","4","5","2.82","2.86","1","5","3","3"
"2011","66 and older","East Germany","2.39","2","1280","1","2","3","3","5","2.34","2.44","1","5","2","2"
"2011","66 and older","West Germany","2.36","2","3869","1","2","3","4","5","2.33","2.39","1","5","2","2"
"2012","16-34 y.","East Germany","2.89","3","927","2","2","4","4","5","2.83","2.95","1","5","3","3"
"2012","16-34 y.","West Germany","2.89","3","3218","2","2","4","4","5","2.86","2.92","1","5","3","3"
"2012","35-65 y.","East Germany","2.85","3","2640","2","2","3","4","5","2.81","2.89","1","5","3","3"
"2012","35-65 y.","West Germany","2.83","3","8535","2","2","3","4","5","2.81","2.85","1","5","3","3"
"2012","66 and older","East Germany","2.42","2","1298","1","2","3","3","5","2.37","2.47","1","5","2","2"
"2012","66 and older","West Germany","2.36","2","3918","1","2","3","3","5","2.33","2.39","1","5","2","2"
"2013","16-34 y.","East Germany","2.97","3","1214","2","2","4","4","5","2.91","3.03","1","5","3","3"
"2013","16-34 y.","West Germany","2.92","3","4517","2","2","4","4","5","2.89","2.95","1","5","3","3"
"2013","35-65 y.","East Germany","2.86","3","3298","2","2","3","4","5","2.83","2.89","1","5","3","3"
"2013","35-65 y.","West Germany","2.86","3","11697","2","2","3","4","5","2.84","2.88","1","5","3","3"
"2013","66 and older","East Germany","2.45","2","1242","1","2","3","4","5","2.4","2.5","1","5","2","2"
"2013","66 and older","West Germany","2.39","2","3756","1","2","3","4","5","2.36","2.42","1","5","2","2"
"2014","16-34 y.","East Germany","3","3","1186","2","2","4","4","5","2.94","3.06","1","5","3","3"
"2014","16-34 y.","West Germany","2.92","3","5397","2","2","4","4","5","2.89","2.95","1","5","3","3"
"2014","35-65 y.","East Germany","2.86","3","3192","2","2","3","4","5","2.83","2.89","1","5","3","3"
"2014","35-65 y.","West Germany","2.85","3","12395","2","2","3","4","5","2.83","2.87","1","5","3","3"
"2014","66 and older","East Germany","2.38","2","1234","1","2","3","4","5","2.33","2.43","1","5","2","2"
"2014","66 and older","West Germany","2.36","2","3747","1","2","3","4","5","2.33","2.39","1","5","2","2"
"2015","16-34 y.","East Germany","2.97","3","1050","2","2","4","4","5","2.91","3.03","1","5","3","3"
"2015","16-34 y.","West Germany","2.86","3","4710","2","2","4","4","5","2.83","2.89","1","5","3","3"
"2015","35-65 y.","East Germany","2.92","3","2993","2","2","4","4","5","2.89","2.95","1","5","3","3"
"2015","35-65 y.","West Germany","2.82","3","11434","1","2","3","4","5","2.8","2.84","1","5","3","3"
"2015","66 and older","East Germany","2.5","3","1238","1","2","3","4","5","2.45","2.55","1","5","2","3"
"2015","66 and older","West Germany","2.41","2","3690","1","2","3","4","5","2.38","2.44","1","5","2","2"
"2016","16-34 y.","East Germany","2.9","3","973","2","2","4","4","5","2.84","2.96","1","5","3","3"
"2016","16-34 y.","West Germany","2.89","3","4625","2","2","4","4","5","2.86","2.92","1","5","3","3"
"2016","35-65 y.","East Germany","2.84","3","2898","1","2","3","4","5","2.8","2.88","1","5","3","3"
"2016","35-65 y.","West Germany","2.83","3","10999","1","2","3","4","5","2.81","2.85","1","5","3","3"
"2016","66 and older","East Germany","2.48","2","1189","1","2","3","4","5","2.43","2.53","1","5","2","3"
"2016","66 and older","West Germany","2.43","2","3571","1","2","3","4","5","2.4","2.46","1","5","2","2"
"2017","16-34 y.","East Germany","2.95","3","1119","2","2","4","4","5","2.89","3.01","1","5","3","3"
"2017","16-34 y.","West Germany","2.9","3","5040","2","2","4","4","5","2.87","2.93","1","5","3","3"
"2017","35-65 y.","East Germany","2.82","3","3266","2","2","3","4","5","2.79","2.85","1","5","3","3"
"2017","35-65 y.","West Germany","2.82","3","12114","2","2","3","4","5","2.8","2.84","1","5","3","3"
"2017","66 and older","East Germany","2.41","2","1239","1","2","3","4","5","2.36","2.46","1","5","2","3"
"2017","66 and older","West Germany","2.38","2","3778","1","2","3","4","5","2.35","2.41","1","5","2","2"
"2018","16-34 y.","East Germany","3","3","1086","2","2","4","4","5","2.94","3.06","1","5","3","3"
"2018","16-34 y.","West Germany","2.9","3","4900","2","2","4","4","5","2.87","2.93","1","5","3","3"
"2018","35-65 y.","East Germany","2.74","3","3163","1","2","3","4","5","2.71","2.77","1","5","3","3"
"2018","35-65 y.","West Germany","2.81","3","11488","1","2","3","4","5","2.79","2.83","1","5","3","3"
"2018","66 and older","East Germany","2.39","2","1259","1","2","3","3","5","2.34","2.44","1","5","2","2"
"2018","66 and older","West Germany","2.41","2","3789","1","2","3","4","5","2.38","2.44","1","5","2","2"
"2019","16-34 y.","East Germany","2.9","3","961","2","2","4","4","5","2.83","2.97","1","5","3","3"
"2019","16-34 y.","West Germany","2.84","3","4467","2","2","4","4","5","2.81","2.87","1","5","3","3"
"2019","35-65 y.","East Germany","2.8","3","3302","1","2","3","4","5","2.77","2.83","1","5","3","3"
"2019","35-65 y.","West Germany","2.78","3","11819","1","2","3","4","5","2.76","2.8","1","5","3","3"
"2019","66 and older","East Germany","2.34","2","1312","1","2","3","3","5","2.29","2.39","1","5","2","2"
"2019","66 and older","West Germany","2.35","2","3905","1","2","3","3","5","2.32","2.38","1","5","2","2"
