"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"2007","college entrance qualification","higher education","2.99","3","3346","2","2","4","4","5","2.96","3.02","1","5","3","3"
"2007","college entrance qualification","higher vocational","3.04","3","350","2","3","4","4","5","2.93","3.15","1","5","3","3"
"2007","college entrance qualification","in school","","","","","","","","","","","","","",""
"2007","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"2007","college entrance qualification","middle vocational","2.95","3","751","2","2","4","4","5","2.88","3.02","1","5","3","3"
"2007","college entrance qualification","vocational + Abi","3.01","3","998","2","3","4","4","5","2.95","3.07","1","5","3","3"
"2007","lower secondary degree","general elemantary","2.72","3","1413","1","2","3","4","5","2.66","2.78","1","5","3","3"
"2007","lower secondary degree","higher education","2.62","3","189","1","2","3","4","5","2.48","2.76","1","5","3","3"
"2007","lower secondary degree","higher vocational","2.73","3","440","1","2","3","4","5","2.63","2.83","1","5","3","3"
"2007","lower secondary degree","in school","","","","","","","","","","","","","",""
"2007","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"2007","lower secondary degree","middle vocational","2.79","3","4881","1","2","3","4","5","2.76","2.82","1","5","3","3"
"2007","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","in school","2.9","3","342","2","2","4","4","5","2.79","3.01","1","5","3","3"
"2007","no degree/no degree yet","inadequately","3.07","3","175","2","3","4","4","5","2.9","3.24","1","5","3","3"
"2007","no degree/no degree yet","middle vocational","2.7","3","38","1","2","3","4","5","2.32","3.08","1","5","3","3"
"2007","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"2007","Other degree","general elemantary","2.72","3","288","1","2","3","4","5","2.6","2.84","1","5","2","3"
"2007","Other degree","higher education","2.93","3","202","1","2","4","4","5","2.78","3.08","1","5","3","3"
"2007","Other degree","higher vocational","2.99","3","53","1","2","4","5","5","2.66","3.32","1","5","2","3"
"2007","Other degree","in school","","","","","","","","","","","","","",""
"2007","Other degree","inadequately","3.35","4","43","2","2","4","5","5","2.94","3.76","1","5","3","4"
"2007","Other degree","middle vocational","2.84","3","367","1","2","4","4","5","2.73","2.95","1","5","3","3"
"2007","Other degree","vocational + Abi","3.02","3","120","1","2","4","4","5","2.82","3.22","1","5","3","3"
"2007","secondary school degree","general elemantary","3.09","3","520","2","2","4","4","5","3","3.18","1","5","3","3"
"2007","secondary school degree","higher education","2.98","3","632","2","2","4","4","5","2.9","3.06","1","5","3","3"
"2007","secondary school degree","higher vocational","2.97","3","683","2","2","4","4","5","2.9","3.04","1","5","3","3"
"2007","secondary school degree","in school","","","","","","","","","","","","","",""
"2007","secondary school degree","inadequately","","","","","","","","","","","","","",""
"2007","secondary school degree","middle vocational","3","3","4188","2","2","4","4","5","2.97","3.03","1","5","3","3"
"2007","secondary school degree","vocational + Abi","2.76","3","32","2","2","3","4","4","2.46","3.06","1","4","2","3"
"2008","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"2008","college entrance qualification","higher education","2.81","3","3201","2","2","3","4","5","2.78","2.84","1","5","3","3"
"2008","college entrance qualification","higher vocational","3","3","317","2","2","4","4","5","2.89","3.11","1","5","3","3"
"2008","college entrance qualification","in school","","","","","","","","","","","","","",""
"2008","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"2008","college entrance qualification","middle vocational","2.91","3","682","2","2","4","4","5","2.84","2.98","1","5","3","3"
"2008","college entrance qualification","vocational + Abi","2.97","3","940","2","2","4","4","5","2.91","3.03","1","5","3","3"
"2008","lower secondary degree","general elemantary","2.69","3","1301","1","2","3","4","5","2.63","2.75","1","5","3","3"
"2008","lower secondary degree","higher education","2.67","3","177","1","2","3","4","5","2.52","2.82","1","5","3","3"
"2008","lower secondary degree","higher vocational","2.79","3","417","1","2","3","4","5","2.69","2.89","1","5","3","3"
"2008","lower secondary degree","in school","","","","","","","","","","","","","",""
