"ple0179","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Two to three days a week","2016","college entrance qualification","Couple + C. GT 16 ","338","0.416855512736132","0.382098759072426","0.451612266399838"
"Two to three days a week","2016","college entrance qualification","Couple + C. LE and GT 16","243","0.458168038266435","0.415948264222806","0.500387812310065"
"Two to three days a week","2016","Other degree","1-pers.-HH","155","0.46715891918261","0.414739809323811","0.519578029041408"
"Two to three days a week","2016","Other degree","(Married) couple without C. ","404","0.529924656929521","0.495658919224782","0.56419039463426"
"Two to three days a week","2016","Other degree","Single parent ","83","0.544491489363125","0.469628454985205","0.619354523741046"
"Two to three days a week","2016","Other degree","Couple + C. LE 16 ","510","0.456058925968789","0.427409337471036","0.484708514466542"
"Two to three days a week","2016","Other degree","Couple + C. GT 16 ","145","0.583578017981783","0.527228434321007","0.63992760164256"
"Two to three days a week","2016","Other degree","Couple + C. LE and GT 16","143","0.475850179079651","0.419802064117908","0.531898294041393"
"Two to three days a week","2016","no degree/no degree yet","1-pers.-HH","24","","",""
"Two to three days a week","2016","no degree/no degree yet","(Married) couple without C. ","37","0.554702365276143","0.440692649239289","0.668712081312997"
"Two to three days a week","2016","no degree/no degree yet","Single parent ","53","0.354399239844136","0.274008311435672","0.434790168252599"
"Two to three days a week","2016","no degree/no degree yet","Couple + C. LE 16 ","64","0.489480903916833","0.410271590638057","0.568690217195608"
"Two to three days a week","2016","no degree/no degree yet","Couple + C. GT 16 ","55","0.35319506080891","0.27619142914369","0.43019869247413"
"Two to three days a week","2016","no degree/no degree yet","Couple + C. LE and GT 16","83","0.340340658820148","0.275479017175425","0.405202300464871"
"Two to four days a month","2016","lower secondary degree","1-pers.-HH","224","0.195990149004726","0.172731694434335","0.219248603575118"
"Two to four days a month","2016","lower secondary degree","(Married) couple without C. ","241","0.10635479148261","0.0936864871974127","0.119023095767806"
"Two to four days a month","2016","lower secondary degree","Single parent ","68","0.140587982422361","0.108960551845229","0.172215412999494"
"Two to four days a month","2016","lower secondary degree","Couple + C. LE 16 ","71","0.0857257297411486","0.067394654900714","0.104056804581583"
"Two to four days a month","2016","lower secondary degree","Couple + C. GT 16 ","49","0.0698247585037165","0.0491375961582254","0.0905119208492075"
"Two to four days a month","2016","lower secondary degree","Couple + C. LE and GT 16","20","","",""
"Two to four days a month","2016","secondary school degree","1-pers.-HH","196","0.209926540465697","0.182755260078857","0.237097820852536"
"Two to four days a month","2016","secondary school degree","(Married) couple without C. ","263","0.121961071003462","0.10797166625494","0.135950475751985"
"Two to four days a month","2016","secondary school degree","Single parent ","123","0.169087477181404","0.140512839283274","0.197662115079533"
"Two to four days a month","2016","secondary school degree","Couple + C. LE 16 ","142","0.0881332688366687","0.0739561458188555","0.102310391854482"
"Two to four days a month","2016","secondary school degree","Couple + C. GT 16 ","79","0.0853267580994355","0.0654388502936471","0.105214665905224"
"Two to four days a month","2016","secondary school degree","Couple + C. LE and GT 16","59","0.0900004773075721","0.0659738490777594","0.114027105537385"
"Two to four days a month","2016","college entrance qualification","1-pers.-HH","176","0.168475752043912","0.144811512215928","0.192139991871896"
"Two to four days a month","2016","college entrance qualification","(Married) couple without C. ","271","0.137587005414926","0.122278434751743","0.152895576078108"
"Two to four days a month","2016","college entrance qualification","Single parent ","106","0.138409667164792","0.109679693999832","0.167139640329753"
"Two to four days a month","2016","college entrance qualification","Couple + C. LE 16 ","220","0.109862387201661","0.0958195877679182","0.123905186635404"
"Two to four days a month","2016","college entrance qualification","Couple + C. GT 16 ","101","0.108301155621959","0.0863941009873614","0.130208210256556"
"Two to four days a month","2016","college entrance qualification","Couple + C. LE and GT 16","56","0.0857771346900057","0.0620479395947247","0.109506329785287"
"Two to four days a month","2016","Other degree","1-pers.-HH","64","0.197326069548502","0.155512207625671","0.239139931471333"
"Two to four days a month","2016","Other degree","(Married) couple without C. ","94","0.128883260630353","0.105879135373002","0.151887385887705"
"Two to four days a month","2016","Other degree","Single parent ","30","0.117269477276415","0.0689045881135729","0.165634366439257"
"Two to four days a month","2016","Other degree","Couple + C. LE 16 ","132","0.112734702744281","0.0945424055972501","0.130926999891312"
"Two to four days a month","2016","Other degree","Couple + C. GT 16 ","27","","",""
"Two to four days a month","2016","Other degree","Couple + C. LE and GT 16","34","0.116870160032248","0.0808154281448718","0.152924891919625"
"Two to four days a month","2016","no degree/no degree yet","1-pers.-HH","8","","",""
"Two to four days a month","2016","no degree/no degree yet","(Married) couple without C. ","7","","",""
"Two to four days a month","2016","no degree/no degree yet","Single parent ","17","","",""
"Two to four days a month","2016","no degree/no degree yet","Couple + C. LE 16 ","11","","",""
"Two to four days a month","2016","no degree/no degree yet","Couple + C. GT 16 ","20","","",""
"Two to four days a month","2016","no degree/no degree yet","Couple + C. LE and GT 16","16","","",""
"Once a month or less","2016","lower secondary degree","1-pers.-HH","54","0.0515174891650043","0.0385658404798959","0.0644691378501127"
"Once a month or less","2016","lower secondary degree","(Married) couple without C. ","43","0.0230596855792492","0.0168920586359537","0.0292273125225447"
"Once a month or less","2016","lower secondary degree","Single parent ","16","","",""
"Once a month or less","2016","lower secondary degree","Couple + C. LE 16 ","14","","",""
"Once a month or less","2016","lower secondary degree","Couple + C. GT 16 ","9","","",""
"Once a month or less","2016","lower secondary degree","Couple + C. LE and GT 16","7","","",""
"Once a month or less","2016","secondary school degree","1-pers.-HH","39","0.0443766359353488","0.0306373785000974","0.0581158933706001"
"Once a month or less","2016","secondary school degree","(Married) couple without C. ","53","0.0247176575751274","0.0180802181355071","0.0313550970147477"
"Once a month or less","2016","secondary school degree","Single parent ","33","0.0449534337923243","0.0291576540022599","0.0607492135823888"
"Once a month or less","2016","secondary school degree","Couple + C. LE 16 ","29","","",""
"Once a month or less","2016","secondary school degree","Couple + C. GT 16 ","16","","",""
"Once a month or less","2016","secondary school degree","Couple + C. LE and GT 16","13","","",""
"Once a month or less","2016","college entrance qualification","1-pers.-HH","53","0.0643947731182611","0.0488759770696181","0.079913569166904"
"Once a month or less","2016","college entrance qualification","(Married) couple without C. ","53","0.030842099067522","0.0231586269001777","0.0385255712348664"
"Once a month or less","2016","college entrance qualification","Single parent ","47","0.076945495666072","0.0547733933910952","0.0991175979410488"
"Once a month or less","2016","college entrance qualification","Couple + C. LE 16 ","49","0.0238601030731708","0.0170069127879326","0.030713293358409"
"Once a month or less","2016","college entrance qualification","Couple + C. GT 16 ","20","","",""
"Once a month or less","2016","college entrance qualification","Couple + C. LE and GT 16","16","","",""
"Once a month or less","2016","Other degree","1-pers.-HH","17","","",""
"Once a month or less","2016","Other degree","(Married) couple without C. ","29","","",""
"Once a month or less","2016","Other degree","Single parent ","6","","",""
"Once a month or less","2016","Other degree","Couple + C. LE 16 ","32","0.0387592092539694","0.0276563321865849","0.0498620863213539"
"Once a month or less","2016","Other degree","Couple + C. GT 16 ","4","","",""
"Once a month or less","2016","Other degree","Couple + C. LE and GT 16","4","","",""
"Once a month or less","2016","no degree/no degree yet","1-pers.-HH","2","","",""
"Once a month or less","2016","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Once a month or less","2016","no degree/no degree yet","Single parent ","7","","",""
"Once a month or less","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Once a month or less","2016","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Once a month or less","2016","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Never","2016","lower secondary degree","1-pers.-HH","24","","",""
"Never","2016","lower secondary degree","(Married) couple without C. ","20","","",""
"Never","2016","lower secondary degree","Single parent ","10","","",""
"Never","2016","lower secondary degree","Couple + C. LE 16 ","11","","",""
"Never","2016","lower secondary degree","Couple + C. GT 16 ","5","","",""
"Never","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2016","secondary school degree","1-pers.-HH","42","0.0400215763670265","0.0269442029647419","0.0530989497693112"
"Never","2016","secondary school degree","(Married) couple without C. ","36","0.0185353131402647","0.0127693874891008","0.0243012387914286"
"Never","2016","secondary school degree","Single parent ","13","","",""
"Never","2016","secondary school degree","Couple + C. LE 16 ","29","","",""
"Never","2016","secondary school degree","Couple + C. GT 16 ","19","","",""
"Never","2016","secondary school degree","Couple + C. LE and GT 16","17","","",""
"Never","2016","college entrance qualification","1-pers.-HH","66","0.0740918365837409","0.0575320195573396","0.0906516536101423"
"Never","2016","college entrance qualification","(Married) couple without C. ","52","0.0285559832009709","0.0211540402084303","0.0359579261935116"
"Never","2016","college entrance qualification","Single parent ","39","0.0731255294452755","0.0514661219869155","0.0947849369036354"
"Never","2016","college entrance qualification","Couple + C. LE 16 ","76","0.0327797274154342","0.0247838529848224","0.0407756018460459"
"Never","2016","college entrance qualification","Couple + C. GT 16 ","33","0.0403981224174276","0.0265182818033412","0.054277963031514"
"Never","2016","college entrance qualification","Couple + C. LE and GT 16","21","","",""
"Never","2016","Other degree","1-pers.-HH","20","","",""
"Never","2016","Other degree","(Married) couple without C. ","24","","",""
"Never","2016","Other degree","Single parent ","12","","",""
"Never","2016","Other degree","Couple + C. LE 16 ","22","","",""
"Never","2016","Other degree","Couple + C. GT 16 ","6","","",""
"Never","2016","Other degree","Couple + C. LE and GT 16","9","","",""
"Never","2016","no degree/no degree yet","1-pers.-HH","1","","",""
"Never","2016","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Never","2016","no degree/no degree yet","Single parent ","4","","",""
"Never","2016","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Never","2016","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Never","2016","no degree/no degree yet","Couple + C. LE and GT 16","9","","",""
"Daily","2017","lower secondary degree","1-pers.-HH","","","",""
"Daily","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2017","lower secondary degree","Single parent ","","","",""
"Daily","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2017","secondary school degree","1-pers.-HH","","","",""
"Daily","2017","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2017","secondary school degree","Single parent ","","","",""
"Daily","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2017","college entrance qualification","1-pers.-HH","","","",""
"Daily","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2017","college entrance qualification","Single parent ","","","",""
"Daily","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2017","Other degree","1-pers.-HH","","","",""
"Daily","2017","Other degree","(Married) couple without C. ","","","",""
"Daily","2017","Other degree","Single parent ","","","",""
"Daily","2017","Other degree","Couple + C. LE 16 ","","","",""
"Daily","2017","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2017","no degree/no degree yet","Single parent ","","","",""
"Daily","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","lower secondary degree","1-pers.-HH","","","",""
"Four to six days a week","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Four to six days a week","2017","lower secondary degree","Single parent ","","","",""
"Four to six days a week","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","secondary school degree","1-pers.-HH","","","",""
"Four to six days a week","2017","secondary school degree","(Married) couple without C. ","","","",""
"Four to six days a week","2017","secondary school degree","Single parent ","","","",""
"Four to six days a week","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","college entrance qualification","1-pers.-HH","","","",""
"Four to six days a week","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Four to six days a week","2017","college entrance qualification","Single parent ","","","",""
"Four to six days a week","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","Other degree","1-pers.-HH","","","",""
"Four to six days a week","2017","Other degree","(Married) couple without C. ","","","",""
"Four to six days a week","2017","Other degree","Single parent ","","","",""
"Four to six days a week","2017","Other degree","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","Other degree","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Four to six days a week","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Four to six days a week","2017","no degree/no degree yet","Single parent ","","","",""
"Four to six days a week","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","lower secondary degree","1-pers.-HH","","","",""
"Two to three days a week","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Two to three days a week","2017","lower secondary degree","Single parent ","","","",""
"Two to three days a week","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","secondary school degree","1-pers.-HH","","","",""
"Two to three days a week","2017","secondary school degree","(Married) couple without C. ","","","",""
"Two to three days a week","2017","secondary school degree","Single parent ","","","",""
"Two to three days a week","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","college entrance qualification","1-pers.-HH","","","",""
"Two to three days a week","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Two to three days a week","2017","college entrance qualification","Single parent ","","","",""
"Two to three days a week","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Other degree","1-pers.-HH","","","",""
"Two to three days a week","2017","Other degree","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Other degree","Single parent ","","","",""
"Two to three days a week","2017","Other degree","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Other degree","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Two to three days a week","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Two to three days a week","2017","no degree/no degree yet","Single parent ","","","",""
"Two to three days a week","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","lower secondary degree","1-pers.-HH","","","",""
"Two to four days a month","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Two to four days a month","2017","lower secondary degree","Single parent ","","","",""
"Two to four days a month","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","secondary school degree","1-pers.-HH","","","",""
"Two to four days a month","2017","secondary school degree","(Married) couple without C. ","","","",""
"Two to four days a month","2017","secondary school degree","Single parent ","","","",""
"Two to four days a month","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","college entrance qualification","1-pers.-HH","","","",""
"Two to four days a month","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Two to four days a month","2017","college entrance qualification","Single parent ","","","",""
"Two to four days a month","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Other degree","1-pers.-HH","","","",""
"Two to four days a month","2017","Other degree","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Other degree","Single parent ","","","",""
"Two to four days a month","2017","Other degree","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Other degree","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Two to four days a month","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Two to four days a month","2017","no degree/no degree yet","Single parent ","","","",""
"Two to four days a month","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","lower secondary degree","1-pers.-HH","","","",""
"Once a month or less","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Once a month or less","2017","lower secondary degree","Single parent ","","","",""
"Once a month or less","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","secondary school degree","1-pers.-HH","","","",""
"Once a month or less","2017","secondary school degree","(Married) couple without C. ","","","",""
"Once a month or less","2017","secondary school degree","Single parent ","","","",""
"Once a month or less","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","college entrance qualification","1-pers.-HH","","","",""
"Once a month or less","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Once a month or less","2017","college entrance qualification","Single parent ","","","",""
"Once a month or less","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Other degree","1-pers.-HH","","","",""
"Once a month or less","2017","Other degree","(Married) couple without C. ","","","",""
"Once a month or less","2017","Other degree","Single parent ","","","",""
"Once a month or less","2017","Other degree","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Other degree","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Once a month or less","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
