"ple0179","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","2016","(0) in school","62","0.206151289411273","0.162831375277582","0.249471203544963"
"Daily","2016","(1a) inadequately completed","81","0.123265744941532","0.0937951208632927","0.152736369019772"
"Daily","2016","(1b) general elementary school","243","0.0932822268556718","0.0802769403087542","0.106287513402589"
"Daily","2016","(1c) basic vocational qualification","520","0.0868208120296138","0.0790610464281823","0.0945805776310452"
"Daily","2016","(2b) intermediate general qualification","115","0.125690915319234","0.100974043388673","0.150407787249794"
"Daily","2016","(2a) intermediate vocational","553","0.108781352070317","0.100412148731014","0.117150555409621"
"Daily","2016","(2c_gen) general maturity certificate","131","0.113477266089413","0.0959223526082615","0.131032179570565"
"Daily","2016","(2c_voc) vocational maturity certificate","274","0.105088147450976","0.0929001233643847","0.117276171537568"
"Daily","2016","(3a) lower tertiary education","122","0.0622111556242604","0.0511386308460364","0.0732836804024844"
"Daily","2016","(3b) higher tertiary education","335","0.0817064183471162","0.0732797204109106","0.0901331162833219"
"Four to six days a week","2016","(0) in school","82","0.28496403461444","0.236626482153152","0.333301587075728"
"Four to six days a week","2016","(1a) inadequately completed","114","0.272753478243437","0.232827081507911","0.312679874978962"
"Four to six days a week","2016","(1b) general elementary school","431","0.192548049249409","0.174915613331153","0.210180485167666"
"Four to six days a week","2016","(1c) basic vocational qualification","1188","0.222534904682003","0.211071907157873","0.233997902206134"
"Four to six days a week","2016","(2b) intermediate general qualification","176","0.302500729329253","0.26825202397141","0.336749434687096"
"Four to six days a week","2016","(2a) intermediate vocational","1218","0.22667441096664","0.215420662620935","0.237928159312346"
"Four to six days a week","2016","(2c_gen) general maturity certificate","294","0.23114899888382","0.207816222263414","0.254481775504227"
"Four to six days a week","2016","(2c_voc) vocational maturity certificate","564","0.242723869682762","0.225684650740783","0.25976308862474"
"Four to six days a week","2016","(3a) lower tertiary education","417","0.227870578377939","0.208641911604177","0.247099245151702"
"Four to six days a week","2016","(3b) higher tertiary education","925","0.221214902246068","0.208445970318861","0.233983834173275"
"Two to three days a week","2016","(0) in school","118","0.3318652766715","0.281441123189073","0.382289430153927"
"Two to three days a week","2016","(1a) inadequately completed","218","0.447524776026511","0.40294898200068","0.492100570052341"
"Two to three days a week","2016","(1b) general elementary school","933","0.533419363917355","0.511110258657518","0.555728469177193"
"Two to three days a week","2016","(1c) basic vocational qualification","2574","0.513705477328707","0.499931306473578","0.527479648183836"
"Two to three days a week","2016","(2b) intermediate general qualification","287","0.402678838664071","0.366111578516401","0.439246098811741"
"Two to three days a week","2016","(2a) intermediate vocational","2569","0.47621309936013","0.462788765447795","0.489637433272464"
"Two to three days a week","2016","(2c_gen) general maturity certificate","528","0.416047781131946","0.388766825180833","0.44332873708306"
"Two to three days a week","2016","(2c_voc) vocational maturity certificate","1124","0.453650211572382","0.433864017969847","0.473436405174917"
"Two to three days a week","2016","(3a) lower tertiary education","902","0.484270902306008","0.461361434504568","0.507180370107449"
"Two to three days a week","2016","(3b) higher tertiary education","1877","0.461653096270937","0.446316550626663","0.476989641915211"
"Two to four days a month","2016","(0) in school","42","0.11924473711014","0.084541265580408","0.153948208639872"
"Two to four days a month","2016","(1a) inadequately completed","50","0.124894367022527","0.0952572600266253","0.154531474018429"
"Two to four days a month","2016","(1b) general elementary school","229","0.124114775023497","0.109370624668319","0.138858925378676"
"Two to four days a month","2016","(1c) basic vocational qualification","594","0.132164747680754","0.122831449564513","0.141498045796995"
"Two to four days a month","2016","(2b) intermediate general qualification","69","0.103039149357036","0.0803719980481595","0.125706300665913"
"Two to four days a month","2016","(2a) intermediate vocational","710","0.134306011898261","0.125140754035266","0.143471269761255"
"Two to four days a month","2016","(2c_gen) general maturity certificate","156","0.121107642766436","0.103050337406557","0.139164948126315"
"Two to four days a month","2016","(2c_voc) vocational maturity certificate","316","0.132359643110945","0.118891306203963","0.145827980017927"
"Two to four days a month","2016","(3a) lower tertiary education","266","0.155712900736558","0.139091509598117","0.172334291874999"
"Two to four days a month","2016","(3b) higher tertiary education","603","0.144036042693647","0.133234099357858","0.154837986029437"
"Once a month or less","2016","(0) in school","12","","",""
"Once a month or less","2016","(1a) inadequately completed","10","","",""
