"ple0179","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Never","2017","Employed","Couple + C. LE 16 ","","","",""
"Never","2017","Employed","Couple + C. GT 16 ","","","",""
"Never","2017","Employed","Couple + C. LE and GT 16","","","",""
"Daily","2018","Not Employed","1-pers.-HH","103","0.0559239261907596","0.0452615748634935","0.0665862775180256"
"Daily","2018","Not Employed","(Married) couple without C. ","226","0.0521688604666154","0.0448958945887524","0.0594418263444783"
"Daily","2018","Not Employed","Single parent ","61","0.0825104603527995","0.0613260854328363","0.103694835272763"
"Daily","2018","Not Employed","Couple + C. LE 16 ","85","0.0946911434704076","0.0732302333770541","0.116152053563761"
"Daily","2018","Not Employed","Couple + C. GT 16 ","84","0.118756680384656","0.0946710278283113","0.142842332941"
"Daily","2018","Not Employed","Couple + C. LE and GT 16","75","0.184930454921684","0.151431998757399","0.21842891108597"
"Daily","2018","Employed","1-pers.-HH","231","0.104627700829163","0.0921918625001945","0.117063539158131"
"Daily","2018","Employed","(Married) couple without C. ","470","0.106947279553776","0.0977802286044394","0.116114330503114"
"Daily","2018","Employed","Single parent ","139","0.113711097627269","0.0979475687793605","0.129474626475177"
"Daily","2018","Employed","Couple + C. LE 16 ","697","0.15319265548525","0.14293487208514","0.16345043888536"
"Daily","2018","Employed","Couple + C. GT 16 ","319","0.14173520156553","0.127502943604164","0.155967459526895"
"Daily","2018","Employed","Couple + C. LE and GT 16","243","0.138885382757282","0.122318945695627","0.155451819818936"
"Four to six days a week","2018","Not Employed","1-pers.-HH","251","0.140956140110088","0.124808824484808","0.157103455735368"
"Four to six days a week","2018","Not Employed","(Married) couple without C. ","745","0.222319956773173","0.208720232911134","0.235919680635211"
"Four to six days a week","2018","Not Employed","Single parent ","130","0.179946860204853","0.150369887359335","0.209523833050371"
"Four to six days a week","2018","Not Employed","Couple + C. LE 16 ","176","0.216618683954471","0.186424059583842","0.246813308325101"
"Four to six days a week","2018","Not Employed","Couple + C. GT 16 ","158","0.234821743541224","0.203262110986164","0.266381376096284"
"Four to six days a week","2018","Not Employed","Couple + C. LE and GT 16","128","0.276652506770946","0.238054574878663","0.315250438663228"
"Four to six days a week","2018","Employed","1-pers.-HH","439","0.187848283735654","0.171978460174788","0.203718107296519"
"Four to six days a week","2018","Employed","(Married) couple without C. ","1054","0.240523126433187","0.227845384050101","0.253200868816274"
"Four to six days a week","2018","Employed","Single parent ","312","0.200870144924337","0.180975749820857","0.220764540027818"
"Four to six days a week","2018","Employed","Couple + C. LE 16 ","1265","0.28015491566661","0.267365200007188","0.292944631326032"
"Four to six days a week","2018","Employed","Couple + C. GT 16 ","608","0.271517690771928","0.253369519707703","0.289665861836152"
"Four to six days a week","2018","Employed","Couple + C. LE and GT 16","434","0.272748940964746","0.251413870486146","0.294084011443346"
"Two to three days a week","2018","Not Employed","1-pers.-HH","852","0.478613657403733","0.455433144825951","0.501794169981516"
"Two to three days a week","2018","Not Employed","(Married) couple without C. ","2020","0.553686021151135","0.537427074250735","0.569944968051536"
"Two to three days a week","2018","Not Employed","Single parent ","288","0.463741741446752","0.42534576831292","0.502137714580584"
"Two to three days a week","2018","Not Employed","Couple + C. LE 16 ","315","0.478763011774885","0.442146836471474","0.515379187078296"
"Two to three days a week","2018","Not Employed","Couple + C. GT 16 ","313","0.449682954484948","0.412645496743023","0.486720412226874"
"Two to three days a week","2018","Not Employed","Couple + C. LE and GT 16","221","0.395331713599337","0.353146265815146","0.437517161383527"
"Two to three days a week","2018","Employed","1-pers.-HH","954","0.4113887296611","0.391395158124305","0.431382301197895"
"Two to three days a week","2018","Employed","(Married) couple without C. ","2026","0.45376514184002","0.438997488256867","0.468532795423174"
"Two to three days a week","2018","Employed","Single parent ","692","0.450724195697618","0.42601747902644","0.475430912368795"
"Two to three days a week","2018","Employed","Couple + C. LE 16 ","2033","0.4128036139892","0.398781752377525","0.426825475600875"
"Two to three days a week","2018","Employed","Couple + C. GT 16 ","1012","0.428662981738887","0.408468697442268","0.448857266035506"
"Two to three days a week","2018","Employed","Couple + C. LE and GT 16","714","0.452239031075018","0.42839663343963","0.476081428710406"
"Two to four days a month","2018","Not Employed","1-pers.-HH","424","0.231013093562024","0.211454913662979","0.25057127346107"
"Two to four days a month","2018","Not Employed","(Married) couple without C. ","478","0.145917533715448","0.134371201956006","0.15746386547489"
"Two to four days a month","2018","Not Employed","Single parent ","103","0.172496136849021","0.143406701609095","0.201585572088947"
"Two to four days a month","2018","Not Employed","Couple + C. LE 16 ","93","0.151116855784192","0.124864064876075","0.177369646692308"
"Two to four days a month","2018","Not Employed","Couple + C. GT 16 ","85","0.11769467503045","0.0937025160290315","0.141686834031868"
"Two to four days a month","2018","Not Employed","Couple + C. LE and GT 16","50","0.0770192825429309","0.0540144387550664","0.100024126330795"
"Two to four days a month","2018","Employed","1-pers.-HH","423","0.183272302513878","0.167552866530875","0.198991738496882"
"Two to four days a month","2018","Employed","(Married) couple without C. ","560","0.135450369706042","0.125299779677984","0.1456009597341"
"Two to four days a month","2018","Employed","Single parent ","269","0.153968701810612","0.136047224645942","0.171890178975282"
"Two to four days a month","2018","Employed","Couple + C. LE 16 ","481","0.0991164059470784","0.090606018035991","0.107626793858166"
"Two to four days a month","2018","Employed","Couple + C. GT 16 ","242","0.0951174462029131","0.0831458932179567","0.107088999187869"
"Two to four days a month","2018","Employed","Couple + C. LE and GT 16","181","0.0922281152200695","0.0783672482685513","0.106088982171588"
"Once a month or less","2018","Not Employed","1-pers.-HH","96","0.0603579968297611","0.0493070551752562","0.0714089384842661"
"Once a month or less","2018","Not Employed","(Married) couple without C. ","82","0.0186347024991292","0.0142117022012723","0.0230577027969861"
"Once a month or less","2018","Not Employed","Single parent ","29","","",""
"Once a month or less","2018","Not Employed","Couple + C. LE 16 ","30","0.0384033559933763","0.0243177307778443","0.0524889812089083"
"Once a month or less","2018","Not Employed","Couple + C. GT 16 ","22","","",""
"Once a month or less","2018","Not Employed","Couple + C. LE and GT 16","16","","",""
"Once a month or less","2018","Employed","1-pers.-HH","142","0.055475852333365","0.0461753067874323","0.0647763978792976"
"Once a month or less","2018","Employed","(Married) couple without C. ","122","0.030752338011058","0.0256312448535579","0.0358734311685582"
"Once a month or less","2018","Employed","Single parent ","72","0.0394044721576648","0.0297437987219105","0.0490651455934191"
"Once a month or less","2018","Employed","Couple + C. LE 16 ","115","0.0249222767464604","0.0204825553429078","0.0293619981500129"
"Once a month or less","2018","Employed","Couple + C. GT 16 ","60","0.0328941291441944","0.0256159875537328","0.0401722707346559"
"Once a month or less","2018","Employed","Couple + C. LE and GT 16","55","0.0255237757190869","0.0179688804575864","0.0330786709805874"
"Never","2018","Not Employed","1-pers.-HH","58","0.0331351859036334","0.0248294474781413","0.0414409243291255"
"Never","2018","Not Employed","(Married) couple without C. ","40","0.00727292539449909","0.00449378883093586","0.0100520619580623"
"Never","2018","Not Employed","Single parent ","37","0.0584189115240172","0.040361055664903","0.0764767673831315"
"Never","2018","Not Employed","Couple + C. LE 16 ","16","","",""
"Never","2018","Not Employed","Couple + C. GT 16 ","31","0.0351180199822064","0.0214128766348504","0.0488231633295624"
"Never","2018","Not Employed","Couple + C. LE and GT 16","26","","",""
"Never","2018","Employed","1-pers.-HH","138","0.0573871309268401","0.0479373043572747","0.0668369574964055"
"Never","2018","Employed","(Married) couple without C. ","134","0.0325617444559161","0.0272970680116571","0.0378264209001751"
"Never","2018","Employed","Single parent ","74","0.0413213877824996","0.0314383983027127","0.0512043772622866"
"Never","2018","Employed","Couple + C. LE 16 ","145","0.0298101321654008","0.0249667073528971","0.0346535569779046"
"Never","2018","Employed","Couple + C. GT 16 ","66","0.0300725505765484","0.0231034127925231","0.0370416883605736"
"Never","2018","Employed","Couple + C. LE and GT 16","47","0.0183747542637982","0.0119411551839683","0.024808353343628"
