"ple0179","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Two to three days a week","2016","(3a) lower tertiary education","West Germany","610","0.458325718289944","0.431093449273336","0.485557987306551"
"Two to three days a week","2016","(3a) lower tertiary education","East Germany","292","0.567448546173441","0.525739469138572","0.60915762320831"
"Two to three days a week","2016","(3b) higher tertiary education","West Germany","1515","0.460750630888887","0.443629451209426","0.477871810568348"
"Two to three days a week","2016","(3b) higher tertiary education","East Germany","362","0.466163460237537","0.431659926116237","0.500666994358837"
"Two to four days a month","2016","(0) in school","West Germany","32","0.109239255172949","0.0734603896912621","0.145018120654635"
"Two to four days a month","2016","(0) in school","East Germany","10","","",""
"Two to four days a month","2016","(1a) inadequately completed","West Germany","46","0.13738553790833","0.104656555495218","0.170114520321443"
"Two to four days a month","2016","(1a) inadequately completed","East Germany","4","","",""
"Two to four days a month","2016","(1b) general elementary school","West Germany","196","0.125138517753709","0.109433043662887","0.140843991844531"
"Two to four days a month","2016","(1b) general elementary school","East Germany","33","0.114775014867042","0.072266911703641","0.157283118030443"
"Two to four days a month","2016","(1c) basic vocational qualification","West Germany","479","0.131583424939467","0.121360195894545","0.141806653984389"
"Two to four days a month","2016","(1c) basic vocational qualification","East Germany","115","0.135952059383985","0.113018774705977","0.158885344061994"
"Two to four days a month","2016","(2b) intermediate general qualification","West Germany","59","0.108991584396109","0.0835644411089316","0.134418727683286"
"Two to four days a month","2016","(2b) intermediate general qualification","East Germany","10","","",""
"Two to four days a month","2016","(2a) intermediate vocational","West Germany","477","0.137056368604929","0.125730679472522","0.148382057737336"
"Two to four days a month","2016","(2a) intermediate vocational","East Germany","233","0.127837376755064","0.112303617398952","0.143371136111175"
"Two to four days a month","2016","(2c_gen) general maturity certificate","West Germany","133","0.107404745307673","0.0891072868392285","0.125702203776117"
"Two to four days a month","2016","(2c_gen) general maturity certificate","East Germany","23","","",""
"Two to four days a month","2016","(2c_voc) vocational maturity certificate","West Germany","274","0.132799523741045","0.118247048011544","0.147351999470545"
"Two to four days a month","2016","(2c_voc) vocational maturity certificate","East Germany","42","0.129214576178954","0.0937158834487675","0.16471326890914"
"Two to four days a month","2016","(3a) lower tertiary education","West Germany","189","0.158306699835071","0.138356181226494","0.178257218443647"
"Two to four days a month","2016","(3a) lower tertiary education","East Germany","77","0.147397442363006","0.117552775385664","0.177242109340348"
"Two to four days a month","2016","(3b) higher tertiary education","West Germany","484","0.146824747248724","0.134667796737753","0.158981697759695"
"Two to four days a month","2016","(3b) higher tertiary education","East Germany","119","0.130098585602334","0.106830447949396","0.153366723255271"
"Once a month or less","2016","(0) in school","West Germany","10","","",""
"Once a month or less","2016","(0) in school","East Germany","2","","",""
"Once a month or less","2016","(1a) inadequately completed","West Germany","9","","",""
"Once a month or less","2016","(1a) inadequately completed","East Germany","1","","",""
"Once a month or less","2016","(1b) general elementary school","West Germany","49","0.0385133870590188","0.0293793372103449","0.0476474369076927"
"Once a month or less","2016","(1b) general elementary school","East Germany","6","","",""
"Once a month or less","2016","(1c) basic vocational qualification","West Germany","101","0.0290305010953804","0.0239529593139919","0.0341080428767689"
"Once a month or less","2016","(1c) basic vocational qualification","East Germany","18","","",""
"Once a month or less","2016","(2b) intermediate general qualification","West Germany","19","","",""
"Once a month or less","2016","(2b) intermediate general qualification","East Germany","1","","",""
"Once a month or less","2016","(2a) intermediate vocational","West Germany","111","0.0360568369624081","0.029917190848453","0.0421964830763632"
"Once a month or less","2016","(2a) intermediate vocational","East Germany","40","0.0154250643200849","0.00969200029297996","0.0211581283471898"
"Once a month or less","2016","(2c_gen) general maturity certificate","West Germany","46","0.0385443852966356","0.0271681928456174","0.0499205777476537"
"Once a month or less","2016","(2c_gen) general maturity certificate","East Germany","7","","",""
"Once a month or less","2016","(2c_voc) vocational maturity certificate","West Germany","60","0.034030501856086","0.0262556028832002","0.0418054008289718"
"Once a month or less","2016","(2c_voc) vocational maturity certificate","East Germany","10","","",""
"Once a month or less","2016","(3a) lower tertiary education","West Germany","46","0.0454631451371512","0.0340776035016171","0.0568486867726852"
"Once a month or less","2016","(3a) lower tertiary education","East Germany","15","","",""
"Once a month or less","2016","(3b) higher tertiary education","West Germany","133","0.0451740220987914","0.0380403624332887","0.052307681764294"
"Once a month or less","2016","(3b) higher tertiary education","East Germany","21","","",""
"Never","2016","(0) in school","West Germany","16","","",""
"Never","2016","(0) in school","East Germany","3","","",""
"Never","2016","(1a) inadequately completed","West Germany","4","","",""
"Never","2016","(1a) inadequately completed","East Germany","1","","",""
"Never","2016","(1b) general elementary school","West Germany","28","","",""
"Never","2016","(1b) general elementary school","East Germany","2","","",""
"Never","2016","(1c) basic vocational qualification","West Germany","57","0.0166292278149272","0.0127618363418454","0.0204966192880089"
"Never","2016","(1c) basic vocational qualification","East Germany","6","","",""
"Never","2016","(2b) intermediate general qualification","West Germany","18","","",""
"Never","2016","(2b) intermediate general qualification","East Germany","6","","",""
"Never","2016","(2a) intermediate vocational","West Germany","88","0.0269114640542661","0.0215821826480718","0.0322407454604604"
"Never","2016","(2a) intermediate vocational","East Germany","28","","",""
"Never","2016","(2c_gen) general maturity certificate","West Germany","82","0.0800108111634823","0.0639777131672881","0.0960439091596765"
"Never","2016","(2c_gen) general maturity certificate","East Germany","10","","",""
"Never","2016","(2c_voc) vocational maturity certificate","West Germany","70","0.0293000605865365","0.022068106979432","0.036532014193641"
"Never","2016","(2c_voc) vocational maturity certificate","East Germany","14","","",""
"Never","2016","(3a) lower tertiary education","West Germany","48","0.0338424905069888","0.0239596284979539","0.0437253525160237"
"Never","2016","(3a) lower tertiary education","East Germany","12","","",""
"Never","2016","(3b) higher tertiary education","West Germany","138","0.0468647566987685","0.0396052628688633","0.0541242505286737"
"Never","2016","(3b) higher tertiary education","East Germany","27","","",""
"Daily","2017","(0) in school","West Germany","","","",""
"Daily","2017","(0) in school","East Germany","","","",""
"Daily","2017","(1a) inadequately completed","West Germany","","","",""
"Daily","2017","(1a) inadequately completed","East Germany","","","",""
"Daily","2017","(1b) general elementary school","West Germany","","","",""
"Daily","2017","(1b) general elementary school","East Germany","","","",""
"Daily","2017","(1c) basic vocational qualification","West Germany","","","",""
"Daily","2017","(1c) basic vocational qualification","East Germany","","","",""
"Daily","2017","(2b) intermediate general qualification","West Germany","","","",""
"Daily","2017","(2b) intermediate general qualification","East Germany","","","",""
"Daily","2017","(2a) intermediate vocational","West Germany","","","",""
"Daily","2017","(2a) intermediate vocational","East Germany","","","",""
"Daily","2017","(2c_gen) general maturity certificate","West Germany","","","",""
"Daily","2017","(2c_gen) general maturity certificate","East Germany","","","",""
"Daily","2017","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Daily","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Daily","2017","(3a) lower tertiary education","West Germany","","","",""
"Daily","2017","(3a) lower tertiary education","East Germany","","","",""
"Daily","2017","(3b) higher tertiary education","West Germany","","","",""
"Daily","2017","(3b) higher tertiary education","East Germany","","","",""
"Four to six days a week","2017","(0) in school","West Germany","","","",""
"Four to six days a week","2017","(0) in school","East Germany","","","",""
"Four to six days a week","2017","(1a) inadequately completed","West Germany","","","",""
"Four to six days a week","2017","(1a) inadequately completed","East Germany","","","",""
"Four to six days a week","2017","(1b) general elementary school","West Germany","","","",""
"Four to six days a week","2017","(1b) general elementary school","East Germany","","","",""
"Four to six days a week","2017","(1c) basic vocational qualification","West Germany","","","",""
"Four to six days a week","2017","(1c) basic vocational qualification","East Germany","","","",""
"Four to six days a week","2017","(2b) intermediate general qualification","West Germany","","","",""
"Four to six days a week","2017","(2b) intermediate general qualification","East Germany","","","",""
"Four to six days a week","2017","(2a) intermediate vocational","West Germany","","","",""
"Four to six days a week","2017","(2a) intermediate vocational","East Germany","","","",""
"Four to six days a week","2017","(2c_gen) general maturity certificate","West Germany","","","",""
"Four to six days a week","2017","(2c_gen) general maturity certificate","East Germany","","","",""
"Four to six days a week","2017","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Four to six days a week","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Four to six days a week","2017","(3a) lower tertiary education","West Germany","","","",""
"Four to six days a week","2017","(3a) lower tertiary education","East Germany","","","",""
"Four to six days a week","2017","(3b) higher tertiary education","West Germany","","","",""
"Four to six days a week","2017","(3b) higher tertiary education","East Germany","","","",""
"Two to three days a week","2017","(0) in school","West Germany","","","",""
"Two to three days a week","2017","(0) in school","East Germany","","","",""
"Two to three days a week","2017","(1a) inadequately completed","West Germany","","","",""
"Two to three days a week","2017","(1a) inadequately completed","East Germany","","","",""
"Two to three days a week","2017","(1b) general elementary school","West Germany","","","",""
"Two to three days a week","2017","(1b) general elementary school","East Germany","","","",""
"Two to three days a week","2017","(1c) basic vocational qualification","West Germany","","","",""
"Two to three days a week","2017","(1c) basic vocational qualification","East Germany","","","",""
"Two to three days a week","2017","(2b) intermediate general qualification","West Germany","","","",""
"Two to three days a week","2017","(2b) intermediate general qualification","East Germany","","","",""
"Two to three days a week","2017","(2a) intermediate vocational","West Germany","","","",""
"Two to three days a week","2017","(2a) intermediate vocational","East Germany","","","",""
"Two to three days a week","2017","(2c_gen) general maturity certificate","West Germany","","","",""
"Two to three days a week","2017","(2c_gen) general maturity certificate","East Germany","","","",""
"Two to three days a week","2017","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Two to three days a week","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Two to three days a week","2017","(3a) lower tertiary education","West Germany","","","",""
"Two to three days a week","2017","(3a) lower tertiary education","East Germany","","","",""
"Two to three days a week","2017","(3b) higher tertiary education","West Germany","","","",""
"Two to three days a week","2017","(3b) higher tertiary education","East Germany","","","",""
"Two to four days a month","2017","(0) in school","West Germany","","","",""
"Two to four days a month","2017","(0) in school","East Germany","","","",""
"Two to four days a month","2017","(1a) inadequately completed","West Germany","","","",""
"Two to four days a month","2017","(1a) inadequately completed","East Germany","","","",""
"Two to four days a month","2017","(1b) general elementary school","West Germany","","","",""
"Two to four days a month","2017","(1b) general elementary school","East Germany","","","",""
"Two to four days a month","2017","(1c) basic vocational qualification","West Germany","","","",""
"Two to four days a month","2017","(1c) basic vocational qualification","East Germany","","","",""
"Two to four days a month","2017","(2b) intermediate general qualification","West Germany","","","",""
"Two to four days a month","2017","(2b) intermediate general qualification","East Germany","","","",""
"Two to four days a month","2017","(2a) intermediate vocational","West Germany","","","",""
"Two to four days a month","2017","(2a) intermediate vocational","East Germany","","","",""
"Two to four days a month","2017","(2c_gen) general maturity certificate","West Germany","","","",""
"Two to four days a month","2017","(2c_gen) general maturity certificate","East Germany","","","",""
"Two to four days a month","2017","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Two to four days a month","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Two to four days a month","2017","(3a) lower tertiary education","West Germany","","","",""
"Two to four days a month","2017","(3a) lower tertiary education","East Germany","","","",""
"Two to four days a month","2017","(3b) higher tertiary education","West Germany","","","",""
"Two to four days a month","2017","(3b) higher tertiary education","East Germany","","","",""
"Once a month or less","2017","(0) in school","West Germany","","","",""
"Once a month or less","2017","(0) in school","East Germany","","","",""
"Once a month or less","2017","(1a) inadequately completed","West Germany","","","",""
"Once a month or less","2017","(1a) inadequately completed","East Germany","","","",""
"Once a month or less","2017","(1b) general elementary school","West Germany","","","",""
"Once a month or less","2017","(1b) general elementary school","East Germany","","","",""
"Once a month or less","2017","(1c) basic vocational qualification","West Germany","","","",""
"Once a month or less","2017","(1c) basic vocational qualification","East Germany","","","",""
"Once a month or less","2017","(2b) intermediate general qualification","West Germany","","","",""
"Once a month or less","2017","(2b) intermediate general qualification","East Germany","","","",""
"Once a month or less","2017","(2a) intermediate vocational","West Germany","","","",""
"Once a month or less","2017","(2a) intermediate vocational","East Germany","","","",""
"Once a month or less","2017","(2c_gen) general maturity certificate","West Germany","","","",""
"Once a month or less","2017","(2c_gen) general maturity certificate","East Germany","","","",""
"Once a month or less","2017","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Once a month or less","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Once a month or less","2017","(3a) lower tertiary education","West Germany","","","",""
"Once a month or less","2017","(3a) lower tertiary education","East Germany","","","",""
"Once a month or less","2017","(3b) higher tertiary education","West Germany","","","",""
"Once a month or less","2017","(3b) higher tertiary education","East Germany","","","",""
"Never","2017","(0) in school","West Germany","","","",""
"Never","2017","(0) in school","East Germany","","","",""
"Never","2017","(1a) inadequately completed","West Germany","","","",""
"Never","2017","(1a) inadequately completed","East Germany","","","",""
"Never","2017","(1b) general elementary school","West Germany","","","",""
"Never","2017","(1b) general elementary school","East Germany","","","",""
"Never","2017","(1c) basic vocational qualification","West Germany","","","",""
"Never","2017","(1c) basic vocational qualification","East Germany","","","",""
"Never","2017","(2b) intermediate general qualification","West Germany","","","",""
"Never","2017","(2b) intermediate general qualification","East Germany","","","",""
"Never","2017","(2a) intermediate vocational","West Germany","","","",""
"Never","2017","(2a) intermediate vocational","East Germany","","","",""
"Never","2017","(2c_gen) general maturity certificate","West Germany","","","",""
"Never","2017","(2c_gen) general maturity certificate","East Germany","","","",""
"Never","2017","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Never","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Never","2017","(3a) lower tertiary education","West Germany","","","",""
"Never","2017","(3a) lower tertiary education","East Germany","","","",""
"Never","2017","(3b) higher tertiary education","West Germany","","","",""
"Never","2017","(3b) higher tertiary education","East Germany","","","",""
"Daily","2018","(0) in school","West Germany","54","0.252310738696441","0.201796087316954","0.302825390075928"
"Daily","2018","(0) in school","East Germany","9","","",""
"Daily","2018","(1a) inadequately completed","West Germany","60","0.0868953513898497","0.0615104155875561","0.112280287192143"
"Daily","2018","(1a) inadequately completed","East Germany","13","","",""
"Daily","2018","(1b) general elementary school","West Germany","204","0.101747641026982","0.0872308057053409","0.116264476348623"
"Daily","2018","(1b) general elementary school","East Germany","37","0.0958254113525491","0.0597679951314704","0.131882827573628"
"Daily","2018","(1c) basic vocational qualification","West Germany","420","0.0899204905321463","0.0810861860826877","0.098754794981605"
"Daily","2018","(1c) basic vocational qualification","East Germany","108","0.116744692284141","0.0945896275149091","0.138899757053374"
"Daily","2018","(2b) intermediate general qualification","West Germany","88","0.136302861705045","0.109803318684623","0.162802404725467"
"Daily","2018","(2b) intermediate general qualification","East Germany","25","","",""
"Daily","2018","(2a) intermediate vocational","West Germany","395","0.114039812881997","0.103902801135942","0.124176824628052"
"Daily","2018","(2a) intermediate vocational","East Germany","249","0.121658610864747","0.107292679073444","0.136024542656051"
"Daily","2018","(2c_gen) general maturity certificate","West Germany","145","0.104741465476782","0.0879462260137443","0.12153670493982"
"Daily","2018","(2c_gen) general maturity certificate","East Germany","26","","",""
"Daily","2018","(2c_voc) vocational maturity certificate","West Germany","232","0.103590763638998","0.0907099724561696","0.116471554821827"
"Daily","2018","(2c_voc) vocational maturity certificate","East Germany","60","0.153383010712856","0.117664624318791","0.189101397106921"
"Daily","2018","(3a) lower tertiary education","West Germany","129","0.0991536900501245","0.0836089411383588","0.11469843896189"
"Daily","2018","(3a) lower tertiary education","East Germany","50","0.0956461617289072","0.0710891646858275","0.120203158771987"
"Daily","2018","(3b) higher tertiary education","West Germany","281","0.0731862550077294","0.0645616539051749","0.0818108561102839"
"Daily","2018","(3b) higher tertiary education","East Germany","90","0.107045307019209","0.0861126378444132","0.127977976194006"
"Four to six days a week","2018","(0) in school","West Germany","71","0.213847087585661","0.166160735085397","0.261533440085924"
"Four to six days a week","2018","(0) in school","East Germany","19","","",""
"Four to six days a week","2018","(1a) inadequately completed","West Germany","112","0.2067893280284","0.170290757469717","0.243287898587082"
"Four to six days a week","2018","(1a) inadequately completed","East Germany","9","","",""
"Four to six days a week","2018","(1b) general elementary school","West Germany","360","0.188952793749928","0.170154851217397","0.207750736282459"
"Four to six days a week","2018","(1b) general elementary school","East Germany","48","0.175423783221086","0.128834315690405","0.222013250751767"
"Four to six days a week","2018","(1c) basic vocational qualification","West Germany","938","0.228781505562863","0.215809637142106","0.241753373983621"
"Four to six days a week","2018","(1c) basic vocational qualification","East Germany","142","0.18694335299504","0.160044934888715","0.213841771101364"
"Four to six days a week","2018","(2b) intermediate general qualification","West Germany","177","0.291711573345368","0.256605111661301","0.326818035029435"
"Four to six days a week","2018","(2b) intermediate general qualification","East Germany","26","","",""
"Four to six days a week","2018","(2a) intermediate vocational","West Germany","926","0.233410988938578","0.21992084627117","0.246901131605986"
"Four to six days a week","2018","(2a) intermediate vocational","East Germany","371","0.215922678882349","0.197840145500539","0.23400521226416"
"Four to six days a week","2018","(2c_gen) general maturity certificate","West Germany","305","0.239269484523743","0.215869707546398","0.262669261501087"
"Four to six days a week","2018","(2c_gen) general maturity certificate","East Germany","32","0.196460524765416","0.14026021166665","0.252660837864181"
"Four to six days a week","2018","(2c_voc) vocational maturity certificate","West Germany","526","0.238667616926012","0.22064936060128","0.256685873250744"
"Four to six days a week","2018","(2c_voc) vocational maturity certificate","East Germany","91","0.246647657841734","0.203921161464705","0.289374154218762"
"Four to six days a week","2018","(3a) lower tertiary education","West Germany","335","0.222577005823777","0.200941215814504","0.244212795833051"
"Four to six days a week","2018","(3a) lower tertiary education","East Germany","121","0.191239628328949","0.158402046451272","0.224077210206626"
"Four to six days a week","2018","(3b) higher tertiary education","West Germany","783","0.224781623788475","0.210958046217604","0.238605201359346"
"Four to six days a week","2018","(3b) higher tertiary education","East Germany","186","0.20882312214504","0.181302885294241","0.236343358995839"
"Two to three days a week","2018","(0) in school","West Germany","103","0.325038973304155","0.270564130196515","0.379513816411795"
"Two to three days a week","2018","(0) in school","East Germany","16","","",""
"Two to three days a week","2018","(1a) inadequately completed","West Germany","217","0.496662918957689","0.451604302535504","0.541721535379874"
"Two to three days a week","2018","(1a) inadequately completed","East Germany","35","0.398538954266392","0.285449792823937","0.511628115708847"
"Two to three days a week","2018","(1b) general elementary school","West Germany","785","0.485532274050831","0.461532966464545","0.509531581637117"
"Two to three days a week","2018","(1b) general elementary school","East Germany","120","0.532393358421517","0.471273159592387","0.593513557250647"
"Two to three days a week","2018","(1c) basic vocational qualification","West Germany","2020","0.500833564959589","0.485392659607376","0.516274470311801"
"Two to three days a week","2018","(1c) basic vocational qualification","East Germany","429","0.515706785598844","0.481226810890157","0.550186760307531"
"Two to three days a week","2018","(2b) intermediate general qualification","West Germany","282","0.437931509423734","0.399613505802349","0.47624951304512"
"Two to three days a week","2018","(2b) intermediate general qualification","East Germany","73","0.480374185309148","0.400948405634901","0.559799964983394"
"Two to three days a week","2018","(2a) intermediate vocational","West Germany","1743","0.456889756238014","0.44100339966294","0.472776112813088"
"Two to three days a week","2018","(2a) intermediate vocational","East Germany","993","0.467453214736614","0.44552624291108","0.489380186562147"
"Two to three days a week","2018","(2c_gen) general maturity certificate","West Germany","492","0.399142195374444","0.372282423699291","0.426001967049597"
"Two to three days a week","2018","(2c_gen) general maturity certificate","East Germany","86","0.468430585156724","0.397847588800395","0.539013581513054"
"Two to three days a week","2018","(2c_voc) vocational maturity certificate","West Germany","928","0.436994440761189","0.416028074958485","0.457960806563893"
"Two to three days a week","2018","(2c_voc) vocational maturity certificate","East Germany","163","0.410798651195173","0.362033892109966","0.459563410280381"
"Two to three days a week","2018","(3a) lower tertiary education","West Germany","627","0.431186261165503","0.405427710999218","0.456944811331788"
"Two to three days a week","2018","(3a) lower tertiary education","East Germany","281","0.534880896765813","0.493233973393462","0.576527820138164"
"Two to three days a week","2018","(3b) higher tertiary education","West Germany","1552","0.424413193483198","0.408045862092713","0.440780524873684"
"Two to three days a week","2018","(3b) higher tertiary education","East Germany","361","0.417424292663182","0.384036237125545","0.45081234820082"
"Two to four days a month","2018","(0) in school","West Germany","30","0.132320476494286","0.0929126825771321","0.171728270411439"
"Two to four days a month","2018","(0) in school","East Germany","5","","",""
"Two to four days a month","2018","(1a) inadequately completed","West Germany","56","0.155002259286266","0.122387490147704","0.187617028424827"
"Two to four days a month","2018","(1a) inadequately completed","East Germany","11","","",""
"Two to four days a month","2018","(1b) general elementary school","West Germany","221","0.148851786729959","0.13175989179928","0.165943681660637"
"Two to four days a month","2018","(1b) general elementary school","East Germany","34","0.138730276511985","0.0963871107565378","0.181073442267433"
"Two to four days a month","2018","(1c) basic vocational qualification","West Germany","485","0.131310525825868","0.120880499372355","0.141740552279382"
"Two to four days a month","2018","(1c) basic vocational qualification","East Germany","102","0.152095231360807","0.127318577052786","0.176871885668828"
"Two to four days a month","2018","(2b) intermediate general qualification","West Germany","64","0.102662948869526","0.0792212099467694","0.126104687792282"
"Two to four days a month","2018","(2b) intermediate general qualification","East Germany","19","","",""
"Two to four days a month","2018","(2a) intermediate vocational","West Germany","495","0.131979344268475","0.121185090804016","0.142773597732934"
"Two to four days a month","2018","(2a) intermediate vocational","East Germany","294","0.158261503401252","0.142221408335562","0.174301598466942"
"Two to four days a month","2018","(2c_gen) general maturity certificate","West Germany","169","0.13195487787186","0.113392375702916","0.150517380040804"
"Two to four days a month","2018","(2c_gen) general maturity certificate","East Germany","30","0.129045736684639","0.0816251435332715","0.176466329836007"
"Two to four days a month","2018","(2c_voc) vocational maturity certificate","West Germany","297","0.154972153936609","0.139675684407735","0.170268623465483"
"Two to four days a month","2018","(2c_voc) vocational maturity certificate","East Germany","51","0.121526980950306","0.0891407595493627","0.15391320235125"
"Two to four days a month","2018","(3a) lower tertiary education","West Germany","215","0.159974145529321","0.140907462580881","0.179040828477762"
"Two to four days a month","2018","(3a) lower tertiary education","East Germany","69","0.121101733173602","0.0938611265330288","0.148342339814175"
"Two to four days a month","2018","(3b) higher tertiary education","West Germany","572","0.17873918829815","0.166051617957048","0.191426758639252"
"Two to four days a month","2018","(3b) higher tertiary education","East Germany","140","0.188410276634014","0.161934625798424","0.214885927469603"
