"ple0179","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","2016","1-pers.-HH","(0) in school","","","",""
"Daily","2016","1-pers.-HH","(1a) inadequately completed","5","","",""
"Daily","2016","1-pers.-HH","(1b) general elementary school","31","0.0778769948834309","0.049681327777323","0.106072661989539"
"Daily","2016","1-pers.-HH","(1c) basic vocational qualification","64","0.0690755765925478","0.052330790328707","0.0858203628563886"
"Daily","2016","1-pers.-HH","(2b) intermediate general qualification","6","","",""
"Daily","2016","1-pers.-HH","(2a) intermediate vocational","68","0.105577348640235","0.0826319688564851","0.128522728423985"
"Daily","2016","1-pers.-HH","(2c_gen) general maturity certificate","15","","",""
"Daily","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","24","","",""
"Daily","2016","1-pers.-HH","(3a) lower tertiary education","20","","",""
"Daily","2016","1-pers.-HH","(3b) higher tertiary education","48","0.0853213435597068","0.0627414160463463","0.107901271073067"
"Daily","2016","(Married) couple without C. ","(0) in school","","","",""
"Daily","2016","(Married) couple without C. ","(1a) inadequately completed","8","","",""
"Daily","2016","(Married) couple without C. ","(1b) general elementary school","40","0.0708805574609916","0.0476552749203075","0.0941058400016757"
"Daily","2016","(Married) couple without C. ","(1c) basic vocational qualification","164","0.0756443383427344","0.0641892897259803","0.0870993869594886"
"Daily","2016","(Married) couple without C. ","(2b) intermediate general qualification","14","","",""
"Daily","2016","(Married) couple without C. ","(2a) intermediate vocational","148","0.0960714883500189","0.0820300300784915","0.110112946621546"
"Daily","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","17","","",""
"Daily","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","73","0.119664647903696","0.0938656221390261","0.145463673668366"
"Daily","2016","(Married) couple without C. ","(3a) lower tertiary education","45","0.0530280436986641","0.0365911272769563","0.0694649601203718"
"Daily","2016","(Married) couple without C. ","(3b) higher tertiary education","115","0.0871336155783595","0.0720555741680196","0.1022116569887"
"Daily","2016","Single parent ","(0) in school","13","","",""
"Daily","2016","Single parent ","(1a) inadequately completed","10","","",""
"Daily","2016","Single parent ","(1b) general elementary school","24","","",""
"Daily","2016","Single parent ","(1c) basic vocational qualification","23","","",""
"Daily","2016","Single parent ","(2b) intermediate general qualification","23","","",""
"Daily","2016","Single parent ","(2a) intermediate vocational","40","0.0624349540220103","0.0412703165223616","0.0835995915216591"
"Daily","2016","Single parent ","(2c_gen) general maturity certificate","11","","",""
"Daily","2016","Single parent ","(2c_voc) vocational maturity certificate","16","","",""
"Daily","2016","Single parent ","(3a) lower tertiary education","7","","",""
