"ple0179","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Four to six days a week","2016","35-65 y.","(2a) intermediate vocational","879","0.235845014874772","0.222352621208115","0.24933740854143"
"Four to six days a week","2016","35-65 y.","(2c_gen) general maturity certificate","83","0.200463773291749","0.159670904125886","0.241256642457611"
"Four to six days a week","2016","35-65 y.","(2c_voc) vocational maturity certificate","398","0.25791144535931","0.237163870883607","0.278659019835014"
"Four to six days a week","2016","35-65 y.","(3a) lower tertiary education","272","0.243962728151916","0.219237533641794","0.268687922662039"
"Four to six days a week","2016","35-65 y.","(3b) higher tertiary education","611","0.227610551470654","0.211481452432602","0.243739650508706"
"Four to six days a week","2016","66 and older","(0) in school","","","",""
"Four to six days a week","2016","66 and older","(1a) inadequately completed","15","","",""
"Four to six days a week","2016","66 and older","(1b) general elementary school","114","0.185132844937988","0.152789990018027","0.217475699857949"
"Four to six days a week","2016","66 and older","(1c) basic vocational qualification","350","0.179387297403402","0.161884913571253","0.196889681235552"
"Four to six days a week","2016","66 and older","(2b) intermediate general qualification","12","","",""
"Four to six days a week","2016","66 and older","(2a) intermediate vocational","143","0.174636229382003","0.14757315900117","0.201699299762836"
"Four to six days a week","2016","66 and older","(2c_gen) general maturity certificate","9","","",""
"Four to six days a week","2016","66 and older","(2c_voc) vocational maturity certificate","34","0.125364900225665","0.0791250510771453","0.171604749374185"
"Four to six days a week","2016","66 and older","(3a) lower tertiary education","82","0.150304615144134","0.117682252142496","0.182926978145771"
"Four to six days a week","2016","66 and older","(3b) higher tertiary education","142","0.165202170921794","0.138281372688631","0.192122969154957"
"Two to three days a week","2016","16-34 y.","(0) in school","118","0.3318652766715","0.281441123189073","0.382289430153927"
"Two to three days a week","2016","16-34 y.","(1a) inadequately completed","36","0.333319576223526","0.240461484253204","0.426177668193847"
"Two to three days a week","2016","16-34 y.","(1b) general elementary school","202","0.397950994789528","0.356628700405977","0.439273289173079"
"Two to three days a week","2016","16-34 y.","(1c) basic vocational qualification","191","0.464210705178264","0.419171343249888","0.509250067106639"
"Two to three days a week","2016","16-34 y.","(2b) intermediate general qualification","153","0.351481595069339","0.306718529652113","0.396244660486566"
"Two to three days a week","2016","16-34 y.","(2a) intermediate vocational","312","0.389299484096497","0.354588290664641","0.424010677528353"
"Two to three days a week","2016","16-34 y.","(2c_gen) general maturity certificate","329","0.392459489962643","0.359418568634431","0.425500411290855"
"Two to three days a week","2016","16-34 y.","(2c_voc) vocational maturity certificate","212","0.389303855179853","0.347674496076527","0.430933214283178"
"Two to three days a week","2016","16-34 y.","(3a) lower tertiary education","74","0.38596856797916","0.319809756544716","0.452127379413604"
"Two to three days a week","2016","16-34 y.","(3b) higher tertiary education","285","0.406913163970972","0.371325247483531","0.442501080458414"
"Two to three days a week","2016","35-65 y.","(0) in school","","","",""
"Two to three days a week","2016","35-65 y.","(1a) inadequately completed","150","0.436968939815074","0.382708034468485","0.491229845161663"
"Two to three days a week","2016","35-65 y.","(1b) general elementary school","415","0.549268046369267","0.515377055713985","0.583159037024549"
"Two to three days a week","2016","35-65 y.","(1c) basic vocational qualification","1316","0.483419304796656","0.464711421407099","0.502127188186213"
"Two to three days a week","2016","35-65 y.","(2b) intermediate general qualification","98","0.447953805270706","0.376869537889719","0.519038072651694"
"Two to three days a week","2016","35-65 y.","(2a) intermediate vocational","1852","0.485014868684652","0.469130871561438","0.500898865807865"
"Two to three days a week","2016","35-65 y.","(2c_gen) general maturity certificate","174","0.460608004711632","0.409819524399486","0.511396485023778"
"Two to three days a week","2016","35-65 y.","(2c_voc) vocational maturity certificate","795","0.450308282728936","0.426713351166842","0.473903214291029"
"Two to three days a week","2016","35-65 y.","(3a) lower tertiary education","548","0.45362941699263","0.424967803688745","0.482291030296515"
"Two to three days a week","2016","35-65 y.","(3b) higher tertiary education","1212","0.474127102315504","0.454919041058542","0.493335163572466"
"Two to three days a week","2016","66 and older","(0) in school","","","",""
"Two to three days a week","2016","66 and older","(1a) inadequately completed","32","0.554425387039292","0.426512038635614","0.682338735442969"
"Two to three days a week","2016","66 and older","(1b) general elementary school","316","0.588114913044499","0.547131102183213","0.629098723905786"
"Two to three days a week","2016","66 and older","(1c) basic vocational qualification","1067","0.560138952225187","0.537495748071773","0.582782156378602"
"Two to three days a week","2016","66 and older","(2b) intermediate general qualification","36","0.540144800439092","0.419906792095918","0.660382808782266"
"Two to three days a week","2016","66 and older","(2a) intermediate vocational","405","0.522125847186881","0.486519160730094","0.557732533643669"
"Two to three days a week","2016","66 and older","(2c_gen) general maturity certificate","25","","",""
"Two to three days a week","2016","66 and older","(2c_voc) vocational maturity certificate","117","0.615672031724149","0.547745305247396","0.683598758200902"
"Two to three days a week","2016","66 and older","(3a) lower tertiary education","280","0.606560525733043","0.561966809533757","0.651154241932329"
"Two to three days a week","2016","66 and older","(3b) higher tertiary education","380","0.491850491957672","0.455609363477161","0.528091620438183"
"Two to four days a month","2016","16-34 y.","(0) in school","42","0.11924473711014","0.084541265580408","0.153948208639872"
"Two to four days a month","2016","16-34 y.","(1a) inadequately completed","8","","",""
"Two to four days a month","2016","16-34 y.","(1b) general elementary school","49","0.0766852836403013","0.054221412387044","0.0991491548935587"
"Two to four days a month","2016","16-34 y.","(1c) basic vocational qualification","43","0.0909140546823618","0.0649510098734648","0.116877099491259"
"Two to four days a month","2016","16-34 y.","(2b) intermediate general qualification","37","0.0844337895634623","0.0583656287427562","0.110501950384168"
"Two to four days a month","2016","16-34 y.","(2a) intermediate vocational","77","0.0903031541460312","0.0698992491575831","0.110707059134479"
"Two to four days a month","2016","16-34 y.","(2c_gen) general maturity certificate","105","0.126418602439451","0.103931976697076","0.148905228181826"
"Two to four days a month","2016","16-34 y.","(2c_voc) vocational maturity certificate","58","0.121588515805659","0.0936863404021055","0.149490691209213"
"Two to four days a month","2016","16-34 y.","(3a) lower tertiary education","27","","",""
"Two to four days a month","2016","16-34 y.","(3b) higher tertiary education","121","0.146918653740034","0.121272263671931","0.172565043808138"
"Two to four days a month","2016","35-65 y.","(0) in school","","","",""
"Two to four days a month","2016","35-65 y.","(1a) inadequately completed","36","0.145108074213203","0.106578254960381","0.183637893466024"
"Two to four days a month","2016","35-65 y.","(1b) general elementary school","96","0.126795834516431","0.104131482066809","0.149460186966053"
"Two to four days a month","2016","35-65 y.","(1c) basic vocational qualification","307","0.12003313131027","0.10786630518617","0.132199957434369"
"Two to four days a month","2016","35-65 y.","(2b) intermediate general qualification","23","","",""
"Two to four days a month","2016","35-65 y.","(2a) intermediate vocational","507","0.134568127882469","0.123722056053621","0.145414199711317"
"Two to four days a month","2016","35-65 y.","(2c_gen) general maturity certificate","42","0.0920236869728416","0.0625703637631372","0.121477010182546"
"Two to four days a month","2016","35-65 y.","(2c_voc) vocational maturity certificate","232","0.13323064892946","0.117114621325108","0.149346676533812"
"Two to four days a month","2016","35-65 y.","(3a) lower tertiary education","182","0.166745927139652","0.145286273259","0.188205581020305"
"Two to four days a month","2016","35-65 y.","(3b) higher tertiary education","373","0.132799246603361","0.119744953010764","0.145853540195957"
"Two to four days a month","2016","66 and older","(0) in school","","","",""
"Two to four days a month","2016","66 and older","(1a) inadequately completed","6","","",""
"Two to four days a month","2016","66 and older","(1b) general elementary school","84","0.14602931134731","0.116623395542309","0.17543522715231"
"Two to four days a month","2016","66 and older","(1c) basic vocational qualification","244","0.155067929192243","0.138555759858061","0.171580098526426"
"Two to four days a month","2016","66 and older","(2b) intermediate general qualification","9","","",""
"Two to four days a month","2016","66 and older","(2a) intermediate vocational","126","0.173290174537993","0.146309629885336","0.20027071919065"
"Two to four days a month","2016","66 and older","(2c_gen) general maturity certificate","9","","",""
"Two to four days a month","2016","66 and older","(2c_voc) vocational maturity certificate","26","","",""
"Two to four days a month","2016","66 and older","(3a) lower tertiary education","57","0.145407933757984","0.113229040122986","0.177586827392981"
"Two to four days a month","2016","66 and older","(3b) higher tertiary education","109","0.174623275231258","0.147102125304243","0.202144425158273"
"Once a month or less","2016","16-34 y.","(0) in school","12","","",""
"Once a month or less","2016","16-34 y.","(1a) inadequately completed","3","","",""
"Once a month or less","2016","16-34 y.","(1b) general elementary school","18","","",""
"Once a month or less","2016","16-34 y.","(1c) basic vocational qualification","11","","",""
"Once a month or less","2016","16-34 y.","(2b) intermediate general qualification","12","","",""
"Once a month or less","2016","16-34 y.","(2a) intermediate vocational","20","","",""
"Once a month or less","2016","16-34 y.","(2c_gen) general maturity certificate","40","0.038975068580245","0.0258793937796835","0.0520707433808065"
"Once a month or less","2016","16-34 y.","(2c_voc) vocational maturity certificate","14","","",""
"Once a month or less","2016","16-34 y.","(3a) lower tertiary education","12","","",""
"Once a month or less","2016","16-34 y.","(3b) higher tertiary education","35","0.0456864018420335","0.0305601410338457","0.0608126626502214"
"Once a month or less","2016","35-65 y.","(0) in school","","","",""
"Once a month or less","2016","35-65 y.","(1a) inadequately completed","4","","",""
"Once a month or less","2016","35-65 y.","(1b) general elementary school","25","","",""
"Once a month or less","2016","35-65 y.","(1c) basic vocational qualification","51","0.0227043025989164","0.0171278161676457","0.0282807890301871"
"Once a month or less","2016","35-65 y.","(2b) intermediate general qualification","5","","",""
"Once a month or less","2016","35-65 y.","(2a) intermediate vocational","112","0.0306361910799122","0.0251591535883278","0.0361132285714966"
"Once a month or less","2016","35-65 y.","(2c_gen) general maturity certificate","12","","",""
"Once a month or less","2016","35-65 y.","(2c_voc) vocational maturity certificate","51","0.0370378780144386","0.0280815125097437","0.0459942435191334"
"Once a month or less","2016","35-65 y.","(3a) lower tertiary education","41","0.0424227899216702","0.0308191862450472","0.0540263935982931"
"Once a month or less","2016","35-65 y.","(3b) higher tertiary education","93","0.0370637007107576","0.0297964705279686","0.0443309308935467"
"Once a month or less","2016","66 and older","(0) in school","","","",""
"Once a month or less","2016","66 and older","(1a) inadequately completed","3","","",""
"Once a month or less","2016","66 and older","(1b) general elementary school","12","","",""
"Once a month or less","2016","66 and older","(1c) basic vocational qualification","57","0.0350250668718408","0.0266385863001526","0.043411547443529"
"Once a month or less","2016","66 and older","(2b) intermediate general qualification","3","","",""
"Once a month or less","2016","66 and older","(2a) intermediate vocational","19","","",""
"Once a month or less","2016","66 and older","(2c_gen) general maturity certificate","1","","",""
"Once a month or less","2016","66 and older","(2c_voc) vocational maturity certificate","5","","",""
"Once a month or less","2016","66 and older","(3a) lower tertiary education","8","","",""
"Once a month or less","2016","66 and older","(3b) higher tertiary education","26","","",""
"Never","2016","16-34 y.","(0) in school","19","","",""
"Never","2016","16-34 y.","(1a) inadequately completed","1","","",""
"Never","2016","16-34 y.","(1b) general elementary school","13","","",""
"Never","2016","16-34 y.","(1c) basic vocational qualification","12","","",""
"Never","2016","16-34 y.","(2b) intermediate general qualification","15","","",""
"Never","2016","16-34 y.","(2a) intermediate vocational","22","","",""
"Never","2016","16-34 y.","(2c_gen) general maturity certificate","71","0.0973866682355291","0.077324968011514","0.117448368459544"
"Never","2016","16-34 y.","(2c_voc) vocational maturity certificate","26","","",""
"Never","2016","16-34 y.","(3a) lower tertiary education","12","","",""
"Never","2016","16-34 y.","(3b) higher tertiary education","47","0.0628700154398438","0.0452861540788203","0.0804538768008673"
"Never","2016","35-65 y.","(0) in school","","","",""
"Never","2016","35-65 y.","(1a) inadequately completed","2","","",""
"Never","2016","35-65 y.","(1b) general elementary school","10","","",""
"Never","2016","35-65 y.","(1c) basic vocational qualification","33","0.0121637090729416","0.00806007077804465","0.0162673473678386"
"Never","2016","35-65 y.","(2b) intermediate general qualification","6","","",""
"Never","2016","35-65 y.","(2a) intermediate vocational","85","0.0216839579500294","0.0170548874612932","0.0263130284387655"
"Never","2016","35-65 y.","(2c_gen) general maturity certificate","21","","",""
"Never","2016","35-65 y.","(2c_voc) vocational maturity certificate","54","0.0251430811077373","0.0177182967415896","0.032567865473885"
"Never","2016","35-65 y.","(3a) lower tertiary education","42","0.0276327299925501","0.0181957412764322","0.037069718708668"
"Never","2016","35-65 y.","(3b) higher tertiary education","102","0.0475536986971567","0.0393670124280894","0.0557403849662239"
"Never","2016","66 and older","(0) in school","","","",""
"Never","2016","66 and older","(1a) inadequately completed","2","","",""
"Never","2016","66 and older","(1b) general elementary school","7","","",""
"Never","2016","66 and older","(1c) basic vocational qualification","18","","",""
"Never","2016","66 and older","(2b) intermediate general qualification","3","","",""
"Never","2016","66 and older","(2a) intermediate vocational","9","","",""
"Never","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2016","66 and older","(2c_voc) vocational maturity certificate","4","","",""
"Never","2016","66 and older","(3a) lower tertiary education","6","","",""
"Never","2016","66 and older","(3b) higher tertiary education","16","","",""
"Daily","2017","16-34 y.","(0) in school","","","",""
"Daily","2017","16-34 y.","(1a) inadequately completed","","","",""
"Daily","2017","16-34 y.","(1b) general elementary school","","","",""
"Daily","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Daily","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Daily","2017","16-34 y.","(2a) intermediate vocational","","","",""
"Daily","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Daily","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Daily","2017","16-34 y.","(3b) higher tertiary education","","","",""
"Daily","2017","35-65 y.","(0) in school","","","",""
"Daily","2017","35-65 y.","(1a) inadequately completed","","","",""
"Daily","2017","35-65 y.","(1b) general elementary school","","","",""
"Daily","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"Daily","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"Daily","2017","35-65 y.","(2a) intermediate vocational","","","",""
"Daily","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Daily","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Daily","2017","35-65 y.","(3b) higher tertiary education","","","",""
"Daily","2017","66 and older","(0) in school","","","",""
"Daily","2017","66 and older","(1a) inadequately completed","","","",""
"Daily","2017","66 and older","(1b) general elementary school","","","",""
"Daily","2017","66 and older","(1c) basic vocational qualification","","","",""
"Daily","2017","66 and older","(2b) intermediate general qualification","","","",""
"Daily","2017","66 and older","(2a) intermediate vocational","","","",""
"Daily","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Daily","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","66 and older","(3a) lower tertiary education","","","",""
"Daily","2017","66 and older","(3b) higher tertiary education","","","",""
"Four to six days a week","2017","16-34 y.","(0) in school","","","",""
"Four to six days a week","2017","16-34 y.","(1a) inadequately completed","","","",""
"Four to six days a week","2017","16-34 y.","(1b) general elementary school","","","",""
"Four to six days a week","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Four to six days a week","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Four to six days a week","2017","16-34 y.","(2a) intermediate vocational","","","",""
"Four to six days a week","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Four to six days a week","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Four to six days a week","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Four to six days a week","2017","16-34 y.","(3b) higher tertiary education","","","",""
"Four to six days a week","2017","35-65 y.","(0) in school","","","",""
"Four to six days a week","2017","35-65 y.","(1a) inadequately completed","","","",""
"Four to six days a week","2017","35-65 y.","(1b) general elementary school","","","",""
"Four to six days a week","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"Four to six days a week","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"Four to six days a week","2017","35-65 y.","(2a) intermediate vocational","","","",""
"Four to six days a week","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Four to six days a week","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Four to six days a week","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Four to six days a week","2017","35-65 y.","(3b) higher tertiary education","","","",""
"Four to six days a week","2017","66 and older","(0) in school","","","",""
"Four to six days a week","2017","66 and older","(1a) inadequately completed","","","",""
"Four to six days a week","2017","66 and older","(1b) general elementary school","","","",""
"Four to six days a week","2017","66 and older","(1c) basic vocational qualification","","","",""
"Four to six days a week","2017","66 and older","(2b) intermediate general qualification","","","",""
"Four to six days a week","2017","66 and older","(2a) intermediate vocational","","","",""
"Four to six days a week","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Four to six days a week","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Four to six days a week","2017","66 and older","(3a) lower tertiary education","","","",""
"Four to six days a week","2017","66 and older","(3b) higher tertiary education","","","",""
"Two to three days a week","2017","16-34 y.","(0) in school","","","",""
"Two to three days a week","2017","16-34 y.","(1a) inadequately completed","","","",""
"Two to three days a week","2017","16-34 y.","(1b) general elementary school","","","",""
"Two to three days a week","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Two to three days a week","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Two to three days a week","2017","16-34 y.","(2a) intermediate vocational","","","",""
"Two to three days a week","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Two to three days a week","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Two to three days a week","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Two to three days a week","2017","16-34 y.","(3b) higher tertiary education","","","",""
"Two to three days a week","2017","35-65 y.","(0) in school","","","",""
"Two to three days a week","2017","35-65 y.","(1a) inadequately completed","","","",""
"Two to three days a week","2017","35-65 y.","(1b) general elementary school","","","",""
"Two to three days a week","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"Two to three days a week","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"Two to three days a week","2017","35-65 y.","(2a) intermediate vocational","","","",""
"Two to three days a week","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Two to three days a week","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Two to three days a week","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Two to three days a week","2017","35-65 y.","(3b) higher tertiary education","","","",""
"Two to three days a week","2017","66 and older","(0) in school","","","",""
"Two to three days a week","2017","66 and older","(1a) inadequately completed","","","",""
"Two to three days a week","2017","66 and older","(1b) general elementary school","","","",""
"Two to three days a week","2017","66 and older","(1c) basic vocational qualification","","","",""
"Two to three days a week","2017","66 and older","(2b) intermediate general qualification","","","",""
"Two to three days a week","2017","66 and older","(2a) intermediate vocational","","","",""
"Two to three days a week","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Two to three days a week","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Two to three days a week","2017","66 and older","(3a) lower tertiary education","","","",""
"Two to three days a week","2017","66 and older","(3b) higher tertiary education","","","",""
"Two to four days a month","2017","16-34 y.","(0) in school","","","",""
"Two to four days a month","2017","16-34 y.","(1a) inadequately completed","","","",""
"Two to four days a month","2017","16-34 y.","(1b) general elementary school","","","",""
"Two to four days a month","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Two to four days a month","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Two to four days a month","2017","16-34 y.","(2a) intermediate vocational","","","",""
"Two to four days a month","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Two to four days a month","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Two to four days a month","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Two to four days a month","2017","16-34 y.","(3b) higher tertiary education","","","",""
"Two to four days a month","2017","35-65 y.","(0) in school","","","",""
"Two to four days a month","2017","35-65 y.","(1a) inadequately completed","","","",""
"Two to four days a month","2017","35-65 y.","(1b) general elementary school","","","",""
"Two to four days a month","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"Two to four days a month","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"Two to four days a month","2017","35-65 y.","(2a) intermediate vocational","","","",""
"Two to four days a month","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Two to four days a month","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Two to four days a month","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Two to four days a month","2017","35-65 y.","(3b) higher tertiary education","","","",""
"Two to four days a month","2017","66 and older","(0) in school","","","",""
"Two to four days a month","2017","66 and older","(1a) inadequately completed","","","",""
"Two to four days a month","2017","66 and older","(1b) general elementary school","","","",""
"Two to four days a month","2017","66 and older","(1c) basic vocational qualification","","","",""
"Two to four days a month","2017","66 and older","(2b) intermediate general qualification","","","",""
"Two to four days a month","2017","66 and older","(2a) intermediate vocational","","","",""
"Two to four days a month","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Two to four days a month","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Two to four days a month","2017","66 and older","(3a) lower tertiary education","","","",""
"Two to four days a month","2017","66 and older","(3b) higher tertiary education","","","",""
"Once a month or less","2017","16-34 y.","(0) in school","","","",""
"Once a month or less","2017","16-34 y.","(1a) inadequately completed","","","",""
"Once a month or less","2017","16-34 y.","(1b) general elementary school","","","",""
"Once a month or less","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Once a month or less","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Once a month or less","2017","16-34 y.","(2a) intermediate vocational","","","",""
"Once a month or less","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Once a month or less","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Once a month or less","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Once a month or less","2017","16-34 y.","(3b) higher tertiary education","","","",""
"Once a month or less","2017","35-65 y.","(0) in school","","","",""
"Once a month or less","2017","35-65 y.","(1a) inadequately completed","","","",""
"Once a month or less","2017","35-65 y.","(1b) general elementary school","","","",""
"Once a month or less","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"Once a month or less","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"Once a month or less","2017","35-65 y.","(2a) intermediate vocational","","","",""
"Once a month or less","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Once a month or less","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Once a month or less","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Once a month or less","2017","35-65 y.","(3b) higher tertiary education","","","",""
"Once a month or less","2017","66 and older","(0) in school","","","",""
"Once a month or less","2017","66 and older","(1a) inadequately completed","","","",""
"Once a month or less","2017","66 and older","(1b) general elementary school","","","",""
"Once a month or less","2017","66 and older","(1c) basic vocational qualification","","","",""
"Once a month or less","2017","66 and older","(2b) intermediate general qualification","","","",""
"Once a month or less","2017","66 and older","(2a) intermediate vocational","","","",""
"Once a month or less","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Once a month or less","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Once a month or less","2017","66 and older","(3a) lower tertiary education","","","",""
"Once a month or less","2017","66 and older","(3b) higher tertiary education","","","",""
"Never","2017","16-34 y.","(0) in school","","","",""
"Never","2017","16-34 y.","(1a) inadequately completed","","","",""
"Never","2017","16-34 y.","(1b) general elementary school","","","",""
"Never","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Never","2017","16-34 y.","(2a) intermediate vocational","","","",""
