"ple0179","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","2016","Full Time","(0) in school","","","",""
"Daily","2016","Full Time","(1a) inadequately completed","21","","",""
"Daily","2016","Full Time","(1b) general elementary school","73","0.121034885234427","0.0897293477740287","0.152340422694825"
"Daily","2016","Full Time","(1c) basic vocational qualification","238","0.121917024766069","0.105895022403378","0.137939027128761"
"Daily","2016","Full Time","(2b) intermediate general qualification","47","0.181158204783737","0.130944429292931","0.231371980274543"
"Daily","2016","Full Time","(2a) intermediate vocational","318","0.141454264329751","0.127379459699403","0.155529068960098"
"Daily","2016","Full Time","(2c_gen) general maturity certificate","34","0.154000779802623","0.11362458894639","0.194376970658856"
"Daily","2016","Full Time","(2c_voc) vocational maturity certificate","168","0.141110772979799","0.121050812425205","0.161170733534393"
"Daily","2016","Full Time","(3a) lower tertiary education","65","0.0726262739072754","0.0550024613264178","0.0902500864881331"
"Daily","2016","Full Time","(3b) higher tertiary education","165","0.0775857811422159","0.0654866450979321","0.0896849171864997"
"Daily","2016","Part Time","(0) in school","12","","",""
"Daily","2016","Part Time","(1a) inadequately completed","27","","",""
"Daily","2016","Part Time","(1b) general elementary school","74","0.125351131751735","0.096529065620465","0.154173197883006"
"Daily","2016","Part Time","(1c) basic vocational qualification","100","0.0800706160413878","0.064197139906708","0.0959440921760675"
"Daily","2016","Part Time","(2b) intermediate general qualification","29","","",""
"Daily","2016","Part Time","(2a) intermediate vocational","120","0.0849108353470981","0.071440500142905","0.0983811705512913"
"Daily","2016","Part Time","(2c_gen) general maturity certificate","51","0.0847063588194027","0.0606581515781703","0.108754566060635"
"Daily","2016","Part Time","(2c_voc) vocational maturity certificate","73","0.0682835926703113","0.0509773390142606","0.085589846326362"
"Daily","2016","Part Time","(3a) lower tertiary education","19","","",""
"Daily","2016","Part Time","(3b) higher tertiary education","86","0.0775489532368592","0.0625037388126354","0.0925941676610831"
"Daily","2016","Not Working","(0) in school","50","0.213908967478332","0.164444077857721","0.263373857098943"
"Daily","2016","Not Working","(1a) inadequately completed","33","0.0760357511361097","0.0425022442188338","0.109569258053386"
"Daily","2016","Not Working","(1b) general elementary school","96","0.0706038582074568","0.0547031978313315","0.0865045185835821"
"Daily","2016","Not Working","(1c) basic vocational qualification","182","0.0677543383557477","0.0575561163618418","0.0779525603496537"
"Daily","2016","Not Working","(2b) intermediate general qualification","39","0.119009976476407","0.0800978958977877","0.157922057055027"
"Daily","2016","Not Working","(2a) intermediate vocational","115","0.0736322657194572","0.0595270089730409","0.0877375224658736"
"Daily","2016","Not Working","(2c_gen) general maturity certificate","46","0.120169465196592","0.0895073015680762","0.150831628825108"
"Daily","2016","Not Working","(2c_voc) vocational maturity certificate","33","0.0615829051557142","0.0395906487671239","0.0835751615443045"
"Daily","2016","Not Working","(3a) lower tertiary education","38","0.0678551561197055","0.0463421268968236","0.0893681853425874"
"Daily","2016","Not Working","(3b) higher tertiary education","84","0.0939374997131981","0.0755495447883428","0.112325454638053"
"Four to six days a week","2016","Full Time","(0) in school","","","",""
"Four to six days a week","2016","Full Time","(1a) inadequately completed","26","","",""
"Four to six days a week","2016","Full Time","(1b) general elementary school","116","0.257003905638511","0.215062479803732","0.29894533147329"
"Four to six days a week","2016","Full Time","(1c) basic vocational qualification","494","0.299174697945505","0.276752191775235","0.321597204115775"
